create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputs,inputs1,inputs10,inputs10_filetype,inputs11,inputs11_filetype,inputs12,inputs12_filetype,inputs13,inputs13_filetype,inputs14,inputs14_filetype,inputs15,inputs15_filetype,inputs16,inputs16_filetype,inputs17,inputs17_filetype,inputs18,inputs18_filetype,inputs19,inputs19_filetype,inputs1_filetype,inputs2,inputs20,inputs20_filetype,inputs21,inputs21_filetype,inputs22,inputs22_filetype,inputs23,inputs23_filetype,inputs24,inputs24_filetype,inputs25,inputs25_filetype,inputs26,inputs26_filetype,inputs27,inputs27_filetype,inputs28,inputs28_filetype,inputs29,inputs29_filetype,inputs2_filetype,inputs3,inputs30,inputs30_filetype,inputs31,inputs31_filetype,inputs32,inputs32_filetype,inputs33,inputs33_filetype,inputs34,inputs34_filetype,inputs35,inputs35_filetype,inputs36,inputs36_filetype,inputs37,inputs37_filetype,inputs38,inputs38_filetype,inputs39,inputs39_filetype,inputs3_filetype,inputs4,inputs40,inputs40_filetype,inputs41,inputs41_filetype,inputs42,inputs42_filetype,inputs43,inputs43_filetype,inputs44,inputs44_filetype,inputs45,inputs45_filetype,inputs46,inputs46_filetype,inputs47,inputs47_filetype,inputs48,inputs48_filetype,inputs49,inputs49_filetype,inputs4_filetype,inputs5,inputs50,inputs50_filetype,inputs51,inputs51_filetype,inputs52,inputs52_filetype,inputs53,inputs53_filetype,inputs54,inputs54_filetype,inputs55,inputs55_filetype,inputs56,inputs56_filetype,inputs57,inputs57_filetype,inputs58,inputs58_filetype,inputs59,inputs59_filetype,inputs5_filetype,inputs6,inputs60,inputs60_filetype,inputs61,inputs61_filetype,inputs62,inputs62_filetype,inputs63,inputs63_filetype,inputs64,inputs64_filetype,inputs65,inputs65_filetype,inputs66,inputs66_filetype,inputs67,inputs67_filetype,inputs68,inputs68_filetype,inputs69,inputs69_filetype,inputs6_filetype,inputs7,inputs70,inputs70_filetype,inputs71,inputs71_filetype,inputs72,inputs72_filetype,inputs73,inputs73_filetype,inputs74,inputs74_filetype,inputs75,inputs75_filetype,inputs76,inputs76_filetype,inputs77,inputs77_filetype,inputs78,inputs78_filetype,inputs79,inputs79_filetype,inputs7_filetype,inputs8,inputs80,inputs80_filetype,inputs81,inputs81_filetype,inputs82,inputs82_filetype,inputs83,inputs83_filetype,inputs84,inputs84_filetype,inputs85,inputs85_filetype,inputs86,inputs86_filetype,inputs87,inputs87_filetype,inputs88,inputs88_filetype,inputs89,inputs89_filetype,inputs8_filetype,inputs9,inputs90,inputs90_filetype,inputs91,inputs91_filetype,inputs92,inputs92_filetype,inputs93,inputs93_filetype,inputs94,inputs94_filetype,inputs95,inputs95_filetype,inputs96,inputs96_filetype,inputs97,inputs97_filetype,inputs98,inputs98_filetype,inputs9_filetype,inputs_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.merge.__current_case__,parameters.merge.inputs.values,parameters.merge.type,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-08 11:20:34.500850,slurm_normal,1515410442.0,0,,1.0,main_w4_handler1,3381885,17971314,False,,13343632,13343632,,,,,,,,,,,,,,,,,,,,,fasta,13010009.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12047918,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33214337}, {'src': 'hda', 'id': 33214338}]",fasta,32.0,,43035435,1515410438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-01-08 11:20:45.748599,89708.0,4.0
2018-01-08 11:20:49.300749,slurm_normal,1515410460.0,0,,1.0,main_w3_handler1,3381885,17971349,False,,9948746,9948746,,,,,,,,,,,,,,,,,,,,,fasta,8747654.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12047927,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33214335}, {'src': 'hda', 'id': 33214336}]",fasta,32.0,,43035435,1515410455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-01-08 11:21:02.842845,89708.0,5.0
2018-01-08 11:22:51.662920,slurm_normal,1515410580.0,0,,1.0,main_w4_handler0,3381885,17971376,False,,10920897,10920897,,,,,,,,,,,,,,,,,,,,,fasta,10542466.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12047981,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33214306}, {'src': 'hda', 'id': 33214307}]",fasta,32.0,,43035435,1515410575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-01-08 11:23:02.270049,89708.0,5.0
2018-01-08 11:21:05.609406,slurm_normal,1515410476.0,0,,1.0,main_w4_handler0,3381885,17971364,False,,10488359,10488359,,,,,,,,,,,,,,,,,,,,,fasta,9915454.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12047937,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33214330}, {'src': 'hda', 'id': 33214332}]",fasta,32.0,,43035435,1515410471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-01-08 11:21:19.171975,89708.0,5.0
2018-01-08 11:21:18.894845,slurm_normal,1515410490.0,0,,1.0,main_w3_handler1,3381885,17971365,False,,38171336,38171336,,,,,,,,,,,,,,,,,,,,,fasta,32362366.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12047949,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33214326}, {'src': 'hda', 'id': 33214328}]",fasta,32.0,,43035435,1515410484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-01-08 11:21:36.700811,89708.0,6.0
2018-01-08 11:21:50.875768,slurm_normal,1515410522.0,0,,1.0,main_w3_handler0,3381885,17971369,False,,14044087,14044087,,,,,,,,,,,,,,,,,,,,,fasta,13875586.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12047972,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33214317}, {'src': 'hda', 'id': 33214318}]",fasta,32.0,,43035435,1515410517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-01-08 11:22:03.895993,89708.0,5.0
2018-01-08 11:22:04.506521,slurm_normal,1515410532.0,0,,1.0,main_w3_handler1,3381885,17971370,False,,15858211,15858211,,,,,,,,,,,,,,,,,,,,,fasta,14969759.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12047975,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33214314}, {'src': 'hda', 'id': 33214315}]",fasta,32.0,,43035435,1515410527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-01-08 11:22:15.023844,89708.0,5.0
2018-01-08 11:22:35.240354,slurm_normal,1515410563.0,0,,1.0,main_w4_handler0,3381885,17971373,False,,13322014,13322014,,,,,,,,,,,,,,,,,,,,,fasta,12941073.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12047979,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33214308}, {'src': 'hda', 'id': 33214309}]",fasta,32.0,,43035435,1515410558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-01-08 11:22:45.330296,89708.0,5.0
2018-01-08 11:22:20.555551,slurm_normal,1515410550.0,0,,1.0,main_w4_handler0,3381885,17971371,False,,20637060,20637060,,,,,,,,,,,,,,,,,,,,,fasta,17760777.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12047976,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33214311}, {'src': 'hda', 'id': 33214312}]",fasta,32.0,,43035435,1515410545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-01-08 11:22:32.497372,89708.0,5.0
2018-01-08 11:23:13.040922,slurm_normal,1515410601.0,0,,1.0,main_w3_handler1,3381885,17971380,False,,7967264,7967264,,,,,,,,,,,,,,,,,,,,,fasta,9162440.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12047986,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33214303}, {'src': 'hda', 'id': 33214304}]",fasta,32.0,,43035435,1515410597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-01-08 11:23:23.720701,89708.0,4.0
2018-01-08 11:23:25.853925,slurm_normal,1515410613.0,0,,1.0,main_w4_handler0,3381885,17971388,False,,11033594,11033594,,,,,,,,,,,,,,,,,,,,,fasta,9772326.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12047988,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33214301}, {'src': 'hda', 'id': 33214302}]",fasta,32.0,,43035435,1515410609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-01-08 11:23:36.639241,89708.0,4.0
2017-11-01 16:33:20.215569,slurm_normal,1509554029.0,0,,1.0,main_w4_handler0,3306412,17287347,False,,2700851,2700851,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,11349075,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 32005775}]",fasta,32.0,,41671548,1509554019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2017-11-01 16:33:53.516817,114838.0,10.0
2017-11-03 18:17:17.714783,slurm_normal,1509733085.0,0,,1.0,main_w3_handler1,3310524,17321034,False,,17900864,17900864,,,,,,,,,,,,,,,,,,,,,fasta,140698238.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,11381072,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 32055533}, {'src': 'hda', 'id': 32055539}]",fasta,32.0,,41699634,1509733077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2017-11-03 18:18:11.157284,66001.0,8.0
2018-03-05 17:37:24.985563,slurm_normal,1520271469.0,0,7680.0,1.0,main_w3_handler1,3416466,18613404,False,,2749848,2749848,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12709064,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 34221736}]",fasta,32.0,,43672254,1520271461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-03-05 17:37:50.982943,,8.0
2018-03-05 17:40:15.108755,slurm_normal,1520271638.0,0,7680.0,1.0,main_w3_handler0,3416466,18613460,False,,2749848,2749848,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12709100,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 34221736}]",fasta,32.0,,43672254,1520271627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-03-05 17:40:41.921921,,11.0
2017-11-06 21:04:53.125389,slurm_normal,1510002375.0,0,,1.0,main_w3_handler1,3079616,17350654,False,,1372803053,1372803053,,,,,,,,,,,,,,,,,,,,,fasta,361740835.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,11413786,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 32100349}, {'src': 'hda', 'id': 32100373}]",fasta,32.0,,41790229,1510002338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2017-11-06 21:07:12.279455,104406.0,37.0
2017-11-08 03:41:00.293379,slurm_normal,1510112510.0,0,,1.0,main_w3_handler1,3308709,17376561,False,,37559551,37559551,35870012.0,fasta,36109532.0,fasta,36549471.0,fasta,,,,,,,,,,,,,,,fasta,47047088.0,,,,,,,,,,,,,,,,,,,,,fasta,37604760.0,,,,,,,,,,,,,,,,,,,,,fasta,50469847.0,,,,,,,,,,,,,,,,,,,,,fasta,46228461.0,,,,,,,,,,,,,,,,,,,,,fasta,45291136.0,,,,,,,,,,,,,,,,,,,,,fasta,47300146.0,,,,,,,,,,,,,,,,,,,,,fasta,37856547.0,,,,,,,,,,,,,,,,,,,,,fasta,48036643.0,,,,,,,,,,,,,,,,,,,fasta,fasta,11437866,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 32040993}, {'src': 'hda', 'id': 32141565}, {'src': 'hda', 'id': 32141570}, {'src': 'hda', 'id': 32141571}, {'src': 'hda', 'id': 32141572}, {'src': 'hda', 'id': 32141573}, {'src': 'hda', 'id': 32141574}, {'src': 'hda', 'id': 32141606}, {'src': 'hda', 'id': 32141607}, {'src': 'hda', 'id': 32141611}, {'src': 'hda', 'id': 32141612}, {'src': 'hda', 'id': 32141613}]",fasta,32.0,,41703683,1510112499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2017-11-08 03:42:01.221260,115033.0,11.0
2017-11-09 08:50:54.947396,slurm_normal,1510217472.0,0,,1.0,main_w4_handler1,3318049,17393141,False,,64468530,64468530,,,,,,,,,,,,,,,,,,,,,fasta,9065913.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,11454953,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 32188534}, {'src': 'hda', 'id': 32188535}]",fasta,32.0,,41878332,1510217467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2017-11-09 08:51:17.101602,112972.0,5.0
2017-11-09 15:18:53.786560,slurm_normal,1510240763.0,0,,1.0,main_w4_handler1,3318049,17397823,False,,54543225,54543225,,,,,,,,,,,,,,,,,,,,,fasta,7787151.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,11459632,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 32196264}, {'src': 'hda', 'id': 32196265}]",fasta,32.0,,41889938,1510240756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2017-11-09 15:19:34.473896,112972.0,7.0
2017-11-09 15:59:06.562180,slurm_normal,1510243164.0,0,,1.0,main_w3_handler1,3318049,17398609,False,,2700851,2700851,,,,,,,,,,,,,,,,,,,,,fasta,2749848.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,11460138,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 32198090}, {'src': 'hda', 'id': 32198091}]",fasta,32.0,,41889938,1510243160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2017-11-09 15:59:35.075967,112972.0,4.0
2017-11-10 10:55:19.467423,slurm_normal,1510311333.0,0,,1.0,main_w3_handler1,3304261,17408857,False,,2700851,2700851,,,,,,,,,,,,,,,,,,,,,fasta,2749848.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,11470767,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 32217279}, {'src': 'hda', 'id': 32217280}]",fasta,32.0,,41624007,1510311329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2017-11-10 10:55:35.328223,114736.0,4.0
2018-01-11 08:16:45.062945,slurm_normal,1515658658.0,0,,1.0,main_w4_handler0,3388613,18001007,False,,20417071,20417071,69081348.0,fasta,69669784.0,fasta,63314436.0,fasta,,,,,,,,,,,,,,,fasta,74814901.0,,,,,,,,,,,,,,,,,,,,,fasta,3944616.0,,,,,,,,,,,,,,,,,,,,,fasta,55956536.0,,,,,,,,,,,,,,,,,,,,,fasta,67259039.0,,,,,,,,,,,,,,,,,,,,,fasta,61534281.0,,,,,,,,,,,,,,,,,,,,,fasta,59810636.0,,,,,,,,,,,,,,,,,,,,,fasta,65515378.0,,,,,,,,,,,,,,,,,,,,,fasta,67994011.0,,,,,,,,,,,,,,,,,,,fasta,fasta,12078039,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33260547}, {'src': 'hda', 'id': 33260548}, {'src': 'hda', 'id': 33260549}, {'src': 'hda', 'id': 33260550}, {'src': 'hda', 'id': 33260552}, {'src': 'hda', 'id': 33260553}, {'src': 'hda', 'id': 33260554}, {'src': 'hda', 'id': 33260557}, {'src': 'hda', 'id': 33260558}, {'src': 'hda', 'id': 33260561}, {'src': 'hda', 'id': 33260563}, {'src': 'hda', 'id': 33260564}]",fasta,32.0,,43128765,1515658647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-01-11 08:17:41.148916,113456.0,11.0
2018-01-11 09:50:01.740384,slurm_normal,1515664214.0,0,,1.0,main_w3_handler1,3388700,18001590,False,,56340570,56340570,,,,,,,,,,,,,,,,,,,,,fasta,55138401.0,,,,,,,,,,,,,,,,,,,,,fasta,54123263.0,,,,,,,,,,,,,,,,,,,,,fasta,61200191.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12078526,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33261521}, {'src': 'hda', 'id': 33261522}, {'src': 'hda', 'id': 33261523}, {'src': 'hda', 'id': 33261524}]",fasta,32.0,,43130128,1515664207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-01-11 09:50:16.204437,72172.0,7.0
2018-01-11 09:52:42.468080,slurm_normal,1515664377.0,0,,1.0,main_w4_handler0,3388705,18001624,False,,67289946,67289946,,,,,,,,,,,,,,,,,,,,,fasta,60578190.0,,,,,,,,,,,,,,,,,,,,,fasta,58479514.0,,,,,,,,,,,,,,,,,,,,,fasta,80328000.0,,,,,,,,,,,,,,,,,,,,,fasta,192920.0,,,,,,,,,,,,,,,,,,,,,fasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fasta,12078561,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33261591}, {'src': 'hda', 'id': 33261594}, {'src': 'hda', 'id': 33261595}, {'src': 'hda', 'id': 33261596}, {'src': 'hda', 'id': 33261597}]",fasta,32.0,,43130128,1515664366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.36.1.0,1.36.1.0,,2018-01-11 09:52:59.469787,72172.0,11.0
