chromInfo,chromInfo_filetype,corData,corData_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.corData,parameters.corData.values,parameters.dbkey,parameters.outFileFormat,parameters.outFileNameData,parameters.plotTitle,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,12352,deeptools_coverage_matrix,2016-07-17 02:47:05.910165,slurm_normal,1468828637.0,0,1.0,main_w2_handler0,2767917,13424480,False,,7640995.roundup,slurm,,132112168.0,corral-repl,,"""bd4b5e104bc811e6bf7f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a10a07e6bf9f9495'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468828632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 07:57:20.675867,29338,5.0
,,1891329,deeptools_coverage_matrix,2016-07-18 07:58:02.455736,slurm_normal,1468828741.0,0,1.0,main_w2_handler1,2768504,13429489,False,,7641010.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1d877a456d99605'}]","""?""","""png""","""false""","""""",32.0,,31527432.0,1468828732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 07:59:04.627821,87464,9.0
,,3535163,deeptools_coverage_matrix,2016-07-18 11:45:10.319002,slurm_normal,1468842359.0,0,1.0,main_w2_handler1,2760067,13430813,False,,7642364.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5853b6675b7847006'}]","""?""","""png""","""false""","""""",32.0,,31324058.0,1468842349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 11:46:03.458964,25037,10.0
,,1315791,deeptools_coverage_matrix,2016-07-18 14:20:46.815527,slurm_normal,1468851695.0,0,1.0,main_w2_handler0,2768091,13431935,False,,7643414.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54fe3b096f612a9ce'}]","""mm10""","""png""","""false""","""""",32.0,,31527454.0,1468851689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 14:21:39.450893,54018,6.0
,,1803654,deeptools_coverage_matrix,2016-07-17 02:52:05.725522,slurm_normal,1468852470.0,0,1.0,main_w2_handler0,2767927,13424538,False,,7643526.roundup,slurm,,132112168.0,corral-repl,,"""70bdd70c4bc911e6bf7f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ed511ce050359143'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468852438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 14:34:33.342228,29338,32.0
,,31078,deeptools_coverage_matrix,2016-07-17 02:49:04.280524,slurm_normal,1468854289.0,0,1.0,main_w2_handler0,2767921,13424510,False,,7643939.roundup,slurm,,132112168.0,corral-repl,,"""02ae68444bc911e6903a005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff8adb5531067975'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468854283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 15:04:53.598671,29338,6.0
,,358786,deeptools_coverage_matrix,2016-07-17 02:48:08.539919,slurm_normal,1468854057.0,0,1.0,main_w1_handler1,2767920,13424501,False,,7643895.roundup,slurm,,132112168.0,corral-repl,,"""e2e749f44bc811e6b26b005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ef99490f8325280b'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468854049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 15:01:03.025798,29338,8.0
,,55007,deeptools_coverage_matrix,2016-07-17 02:54:11.031619,slurm_normal,1468854248.0,0,1.0,main_w2_handler1,2767931,13424559,False,,7643930.roundup,slurm,,132112168.0,corral-repl,,"""bb298b2e4bc911e6af87005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dfc0cef86c7f2dac'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468854243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 15:04:13.859472,29338,5.0
,,8322177,deeptools_coverage_matrix,2016-07-17 14:54:39.981310,slurm_normal,1468861582.0,0,1.0,main_w2_handler1,2768106,13425256,False,,7645329.roundup,slurm,,132112168.0,corral-repl,,"""5fd4781e4c2e11e6b67d005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b570534351b773c12b'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468861540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 17:06:24.619330,29338,42.0
,,51207,deeptools_coverage_matrix,2016-07-17 02:49:27.446930,slurm_normal,1468861934.0,0,1.0,main_w1_handler1,2767924,13424517,False,,7645377.roundup,slurm,,132112168.0,corral-repl,,"""11f7ee104bc911e680bb005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8f165f28eb69f36'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468861929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 17:12:15.694830,29338,5.0
,,31898,deeptools_coverage_matrix,2016-07-17 02:49:49.204695,slurm_normal,1468862167.0,0,1.0,main_w1_handler1,2767925,13424524,False,,7645441.roundup,slurm,,132112168.0,corral-repl,,"""1ee09b9a4bc911e6b67d005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5de7e1fb3cd5b6a3f'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468862162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 17:16:10.845143,29338,5.0
,,51745,deeptools_coverage_matrix,2016-07-17 14:55:45.543043,slurm_normal,1468862221.0,0,1.0,main_w1_handler0,2768111,13425278,False,,7645449.roundup,slurm,,132112168.0,corral-repl,,"""87fd21424c2e11e6ae76005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54fdac25c8c202b40'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468862216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 17:17:03.642181,29338,5.0
,,38409,deeptools_coverage_matrix,2016-07-17 14:56:49.224394,slurm_normal,1468862279.0,0,1.0,main_w2_handler0,2768112,13425286,False,,7645458.roundup,slurm,,132112168.0,corral-repl,,"""addc70ca4c2e11e68ec8005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5169d797e9a15f75b'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468862274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 17:18:01.747471,29338,5.0
,,1952492,deeptools_coverage_matrix,2016-07-17 14:57:40.546919,slurm_normal,1468862700.0,0,1.0,main_w1_handler1,2768114,13425300,False,,7645514.roundup,slurm,,132112168.0,corral-repl,,"""cb8fef484c2e11e6af87005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1d07ecffa3c4107'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468862686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 17:25:02.398748,29338,14.0
,,110611,deeptools_coverage_matrix,2016-07-17 02:50:10.884163,slurm_normal,1468863119.0,0,1.0,main_w1_handler1,2767926,13424531,False,,7645593.roundup,slurm,,132112168.0,corral-repl,,"""2bf48af84bc911e6805c005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b556498d63e6597898'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468863113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 17:32:03.194197,29338,6.0
,,1803054,deeptools_coverage_matrix,2016-07-18 14:44:10.699718,slurm_normal,1468864133.0,0,1.0,main_w2_handler1,2768855,13432128,False,,7645704.roundup,slurm,,132112168.0,corral-repl,,"""12c2717a4cf611e6b03d005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b562c196866d21caf7'}]","""hg19""","""png""","""true""","""""",32.0,,31533916.0,1468864019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 17:48:56.613697,29338,114.0
,,7608,deeptools_coverage_matrix,2016-07-17 14:58:02.290159,slurm_normal,1468863966.0,0,1.0,main_w2_handler0,2768115,13425307,False,,7645693.roundup,slurm,,132112168.0,corral-repl,,"""d9f2c6a04c2e11e69f4b005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae193196e489d94c'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468863960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 17:46:11.032921,29338,6.0
,,9612,deeptools_coverage_matrix,2016-07-17 02:52:25.936549,slurm_normal,1468864354.0,0,1.0,main_w2_handler0,2767928,13424545,False,,7645756.roundup,slurm,,132112168.0,corral-repl,,"""7d1027bc4bc911e691a2005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b590ea57eab121ccdc'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468864343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 17:52:36.974335,29338,11.0
,,8197808,deeptools_coverage_matrix,2016-07-18 14:44:39.622564,slurm_normal,1468869325.0,0,1.0,main_w1_handler1,2768856,13432138,False,,7646498.roundup,slurm,,132112168.0,corral-repl,,"""213d4fc24cf611e6af87005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb8137299cd68037'}]","""hg19""","""png""","""true""","""""",32.0,,31533916.0,1468869205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 19:15:28.787271,29338,120.0
,,75860,deeptools_coverage_matrix,2016-07-18 14:43:05.172754,slurm_normal,1468864789.0,0,1.0,main_w1_handler0,2768853,13432114,False,,7645819.roundup,slurm,,132112168.0,corral-repl,,"""e3c6c6784cf511e6a1bb005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532bd16ff230f2d29'}]","""hg19""","""png""","""true""","""""",32.0,,31533916.0,1468864782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 17:59:52.360774,29338,7.0
,,1568882,deeptools_coverage_matrix,2016-07-17 14:59:38.336130,slurm_normal,1468866147.0,0,1.0,main_w2_handler1,2768121,13425358,False,,7645964.roundup,slurm,,132112168.0,corral-repl,,"""12c48b084c2f11e6a05b005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd3bc2184bd79f7a'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468866133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 18:22:30.493472,29338,14.0
,,1089871,deeptools_coverage_matrix,2016-07-18 18:16:03.182669,slurm_normal,1468865819.0,0,1.0,main_w1_handler0,2586741,13434505,False,,7645943.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5da1a693e994e4424'}]","""sacCer3""","""png""","""false""","""""",32.0,,31452290.0,1468865812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 18:17:02.746703,77950,7.0
,,585352,deeptools_coverage_matrix,2016-07-17 15:00:00.113674,slurm_normal,1468891468.0,0,1.0,main_w1_handler1,2768122,13425365,False,,7650929.roundup,slurm,,132112168.0,corral-repl,,"""1ff3562e4c2f11e68ec8005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d51058ac6fb48711'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468891456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-19 01:24:32.139395,29338,12.0
,,136840397,deeptools_coverage_matrix,2016-06-01 19:09:36.338083,slurm_normal,1464808358.0,0,1.0,main_w1_handler0,2724362,13043404,False,,7223036.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0bba487b923a8f4'}]","""mm9""","""png""","""false""","""""",32.0,,30549901.0,1464808293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-06-01 19:12:41.997824,57609,65.0
,,85258,deeptools_coverage_matrix,2016-07-17 14:53:11.660871,slurm_normal,1468874604.0,0,1.0,main_w1_handler0,2768103,13425235,False,,7647431.roundup,slurm,,132112168.0,corral-repl,,"""29a8e7e84c2e11e6b26b005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca0c196f080db731'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468874598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 20:43:33.454620,29338,6.0
,,2528518,deeptools_coverage_matrix,2016-07-18 20:34:25.311256,slurm_normal,1468875241.0,0,1.0,main_w2_handler0,2769072,13435991,False,,7647530.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf7d27e7b4f202d7'}]","""mm9""","""pdf""","""false""","""PCA Plot of ATAC-Seq Combined Files""",32.0,,31395883.0,1468875230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 20:54:07.071253,84242,11.0
,,5010597,deeptools_coverage_matrix,2016-05-31 21:34:56.286709,slurm_normal,1464730553.0,0,1.0,main_w1_handler1,2720111,13034287,False,,7213782.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1e9b9b4513ff26e'}]","""?""","""png""","""false""","""""",32.0,,30060525.0,1464730529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-05-31 21:35:57.003144,17286,24.0
,,1889470,deeptools_coverage_matrix,2016-07-17 14:54:16.031717,slurm_normal,1468896959.0,0,1.0,main_w2_handler0,2768105,13425249,False,,7651635.roundup,slurm,,132112168.0,corral-repl,,"""5264ca9e4c2e11e6903a005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0e0c8d88f0145c3'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468896815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-19 02:56:03.048960,29338,144.0
,,4203050,deeptools_coverage_matrix,2016-06-01 08:31:28.310507,slurm_normal,1464772876.0,0,1.0,main_w1_handler0,2724031,13037943,False,,7218552.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5beb6b57bf51fd9f0'}]","""hg19""","""png""","""false""","""""",32.0,,29420378.0,1464772459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-06-01 09:21:19.471945,46530,417.0
,,8641310,deeptools_coverage_matrix,2016-07-18 22:09:11.762616,slurm_normal,1468879791.0,0,1.0,main_w2_handler0,2738336,13437364,False,,7648837.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589e1e007a6a33c37'}]","""?""","""png""","""false""","""""",32.0,,31516860.0,1468879781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 22:09:52.904559,85504,10.0
,,2528467,deeptools_coverage_matrix,2016-07-18 22:35:54.490322,slurm_normal,1468882279.0,0,1.0,main_w1_handler1,2769072,13437850,False,,7649532.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50be76d957f4f5eec'}]","""mm9""","""pdf""","""false""","""PCA Plot of ATAC-Seq Combined Files""",32.0,,31395883.0,1468882273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-18 22:51:22.159159,84242,6.0
,,4528482,deeptools_coverage_matrix,2016-06-01 10:30:39.833294,slurm_normal,1464777124.0,0,1.0,main_w1_handler1,2723531,13038698,False,,7219064.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578581e3a043feffb'}]","""hg19""","""png""","""false""","""14.""",32.0,,30509195.0,1464777082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-06-01 10:32:07.071767,83277,42.0
,,30128176,deeptools_coverage_matrix,2016-06-01 22:15:50.607308,slurm_normal,1464819467.0,0,1.0,main_w2_handler1,2724362,13044428,False,,7225802.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5041d5f1ed2e6d3b1'}]","""mm9""","""png""","""false""","""""",32.0,,30549901.0,1464819394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-06-01 22:18:31.164075,57609,73.0
,,30283225,deeptools_coverage_matrix,2016-06-01 22:51:47.322690,slurm_normal,1464821600.0,0,1.0,main_w1_handler0,2724362,13044571,False,,7226339.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a6357fccd74f565'}]","""mm9""","""png""","""false""","""""",32.0,,30549901.0,1464821544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-06-01 22:53:22.678343,57609,56.0
,,9175866,deeptools_coverage_matrix,2016-06-01 23:19:49.295699,slurm_normal,1464823294.0,0,1.0,main_w2_handler0,2595678,13044703,False,,7226772.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50b45c3d9ea66ae1c'}]","""mm9""","""png""","""false""","""""",32.0,,29538637.0,1464823224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-06-01 23:21:38.804558,48080,70.0
,,2741920,deeptools_coverage_matrix,2016-06-01 22:25:47.519914,slurm_normal,1464823448.0,0,1.0,main_w1_handler0,2714845,13044477,False,,7226845.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58149f60533bbf3a6'}]","""hg19""","""png""","""false""","""""",32.0,,30541225.0,1464823439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-06-01 23:24:10.488888,84254,9.0
,,121064,deeptools_coverage_matrix,2016-07-19 15:05:01.754268,slurm_normal,1468980018.0,0,1.0,main_w2_handler0,2769995,13444139,False,,7662160.roundup,slurm,,132112168.0,corral-repl,,"""2578cef04dc211e6af87005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b531f35a842627c688'}]","""hg19""","""png""","""true""","""""",32.0,,31533916.0,1468980010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-20 02:00:20.802017,29338,8.0
,,491529,deeptools_coverage_matrix,2016-07-19 15:10:25.997957,slurm_normal,1468982310.0,0,1.0,main_w2_handler1,2770008,13444203,False,,7662300.roundup,slurm,,132112168.0,corral-repl,,"""e8d3251c4dc211e6b405005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5871297cf840dd7f6'}]","""hg19""","""png""","""true""","""""",32.0,,31533916.0,1468982302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-20 02:38:32.229434,29338,8.0
,,2116645,deeptools_coverage_matrix,2016-07-19 17:27:09.153026,slurm_normal,1468952544.0,0,1.0,main_w1_handler0,2769072,13445918,False,,7657601.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ed604e49cedcf664'}]","""mm9""","""pdf""","""false""","""PCA Plot of ATAC-Seq Combined Files""",32.0,,31395883.0,1468952532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-19 18:22:26.811617,84242,12.0
,,588375,deeptools_coverage_matrix,2016-06-02 14:06:04.314209,slurm_normal,1464876422.0,0,1.0,main_w1_handler0,605821,13050005,False,,7235863.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b505a744a24cdf4596'}]","""hg19""","""png""","""false""","""""",32.0,,30186712.0,1464876394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-06-02 14:07:05.102169,12956,28.0
,,6928,deeptools_coverage_matrix,2016-07-19 15:03:29.355064,slurm_normal,1468982286.0,0,1.0,main_w2_handler1,2769987,13444106,False,,7662296.roundup,slurm,,132112168.0,corral-repl,,"""ece609ea4dc111e6bf7f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54716b5a1298c5055'}]","""hg19""","""png""","""true""","""""",32.0,,31533916.0,1468982281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-20 02:38:10.676210,29338,5.0
,,30697016,deeptools_coverage_matrix,2016-06-02 15:03:40.164494,slurm_normal,1464879931.0,0,1.0,main_w1_handler0,2724362,13050410,False,,7236353.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5170a84b3b050e8c7'}]","""mm9""","""png""","""false""","""""",32.0,,30549901.0,1464879866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-06-02 15:05:34.698590,57609,65.0
,,45357502,deeptools_coverage_matrix,2016-06-02 15:04:00.479854,slurm_normal,1464879942.0,0,1.0,main_w1_handler0,2724362,13050416,False,,7236359.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b526056a9d14e9aaf0'}]","""mm9""","""png""","""false""","""""",32.0,,30549901.0,1464879882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-06-02 15:05:45.240816,57609,60.0
