create_time,destination_id,end_epoch,exit_code,fastq,fastq1,fastq1_filetype,fastq2,fastq2_filetype,fastq_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.allow_and_ignore_empty_lines,parameters.chromInfo,parameters.comment,parameters.dbkey,parameters.description,parameters.fastq2|__identifier__,parameters.fastq|__identifier__,parameters.input_type.__current_case__,parameters.input_type.fastq.values,parameters.input_type.fastq2.values,parameters.input_type.input_type_selector,parameters.library_name,parameters.max_q,parameters.min_q,parameters.platform,parameters.platform_unit,parameters.predicted_insert_size,parameters.quality_format,parameters.read_group_name,parameters.run_date,parameters.sample_name,parameters.sequencing_center,parameters.strip_unpairied_mate_number,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-16 17:46:16.201525,slurm_normal,1510855823.0,0,8726543260.0,,,8726543260.0,fastqsanger,fastqsanger,,1.0,main_w3_handler0,3099158,17484540,False,,11542734,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,1,"[{'src': 'hda', 'id': 32353710}]","[{'src': 'hda', 'id': 32354782}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""MHOWAT""","""""","""false""","""LENIENT""",32.0,,42037603,1510854386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-11-16 18:10:26.781434,105316.0,1437.0
2017-11-16 17:45:06.154289,slurm_normal,1510855674.0,0,8430839204.0,,,8430839204.0,fastqsanger,fastqsanger,,1.0,main_w4_handler0,3099158,17484530,False,,11542732,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,1,"[{'src': 'hda', 'id': 32354703}]","[{'src': 'hda', 'id': 32354704}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""MHOWAT""","""""","""false""","""LENIENT""",32.0,,42037603,1510854321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-11-16 18:08:06.261459,105316.0,1353.0
2017-11-16 17:36:01.119344,slurm_normal,1510855153.0,0,8323015253.0,,,8323015253.0,fastqsanger,fastqsanger,,1.0,main_w4_handler0,3099158,17484449,False,,11542661,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,1,"[{'src': 'hda', 'id': 32354705}]","[{'src': 'hda', 'id': 32354706}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""MHOWAT""","""""","""false""","""LENIENT""",32.0,,42037603,1510853787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-11-16 17:59:21.027928,105316.0,1366.0
2017-11-16 17:45:58.156931,slurm_normal,1510855762.0,0,8712167074.0,,,8712167074.0,fastqsanger,fastqsanger,,1.0,main_w4_handler1,3099158,17484537,False,,11542735,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,1,"[{'src': 'hda', 'id': 32353685}]","[{'src': 'hda', 'id': 32354781}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""MHOWAT""","""""","""false""","""LENIENT""",32.0,,42037603,1510854388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-11-16 18:09:37.171562,105316.0,1374.0
2017-11-17 11:38:11.604488,slurm_normal,1510918762.0,0,290406782.0,,,211697560.0,fastq,fastq,,1.0,main_w3_handler1,3328574,17492351,False,,11550823,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,1,"[{'src': 'hda', 'id': 32368468}]","[{'src': 'hda', 'id': 32368471}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,41952796,1510918705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-11-17 11:39:28.610341,75605.0,57.0
2017-11-20 16:04:45.081429,slurm_normal,1511194383.0,0,7756821715.0,,,,,fastqsanger,,1.0,main_w4_handler1,3332521,17521563,False,,11581390,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 32423672}]",,se,"""""","""93""","""0""","""miseq""","""""","""0""","""Standard""","""A""","""""","""Pilot2-Bert's Dignity""","""""","""false""","""SILENT""",32.0,,41041312,1511193889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-11-20 16:13:06.335806,38775.0,494.0
2017-11-20 16:05:02.971894,slurm_normal,1511194423.0,0,7943612093.0,,,,,fastqsanger,,1.0,main_w3_handler1,3332521,17521568,False,,11581396,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 32423675}]",,se,"""""","""93""","""0""","""miseq""","""""","""0""","""Standard""","""A""","""""","""Pilot2-Your Mother""","""""","""false""","""SILENT""",32.0,,41041312,1511193911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-11-20 16:13:45.156015,38775.0,512.0
2017-11-21 23:29:47.935166,slurm_normal,1511307534.0,0,7038614386.0,,,,,fastqsanger,,1.0,main_w4_handler1,1025209,17542859,False,,11602377,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 32461780}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,42152833,1511306992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-11-21 23:38:55.379854,23729.0,542.0
2018-03-06 15:36:00.608359,slurm_normal,1520350611.0,0,167686840.0,,,167686840.0,fastqsanger,fastqsanger,7680.0,1.0,main_w3_handler0,3453873,18625135,False,,12721445,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""forward""","""forward""",1,"[{'src': 'hda', 'id': 34240100}]","[{'src': 'hda', 'id': 34240100}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520350569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:36:55.488179,91803.0,42.0
2018-03-06 15:36:00.880513,slurm_normal,1520350624.0,0,167686840.0,,,167686840.0,fastqsanger,fastqsanger,7680.0,1.0,main_w3_handler0,3453873,18625136,False,,12721446,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""reverse""","""reverse""",1,"[{'src': 'hda', 'id': 34240101}]","[{'src': 'hda', 'id': 34240101}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520350569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:37:06.702432,91803.0,55.0
2018-03-06 15:36:16.807285,slurm_normal,1520350959.0,0,205301711.0,,,205301711.0,fastqsanger,fastqsanger,7680.0,1.0,main_w3_handler0,3453873,18625170,False,,12721575,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""forward""","""forward""",1,"[{'src': 'hda', 'id': 34240225}]","[{'src': 'hda', 'id': 34240225}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520350914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:42:41.997439,91803.0,45.0
2018-03-06 15:36:20.821400,slurm_normal,1520351037.0,0,196174121.0,,,196174121.0,fastqsanger,fastqsanger,7680.0,1.0,main_w3_handler0,3453873,18625178,False,,12721601,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""forward""","""forward""",1,"[{'src': 'hda', 'id': 34240241}]","[{'src': 'hda', 'id': 34240241}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520351007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:43:59.934354,91803.0,30.0
2018-03-06 15:36:08.115966,slurm_normal,1520351040.0,0,220757541.0,,,220757541.0,fastqsanger,fastqsanger,7680.0,1.0,main_w4_handler1,3453873,18625156,False,,12721599,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""reverse""","""reverse""",1,"[{'src': 'hda', 'id': 34240167}]","[{'src': 'hda', 'id': 34240167}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520351003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:44:01.431710,91803.0,37.0
2018-03-06 15:36:13.232985,slurm_normal,1520350960.0,0,158639003.0,,,158639003.0,fastqsanger,fastqsanger,7680.0,1.0,main_w3_handler1,3453873,18625164,False,,12721576,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""forward""","""forward""",1,"[{'src': 'hda', 'id': 34240213}]","[{'src': 'hda', 'id': 34240213}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520350919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:42:43.191638,91803.0,41.0
2018-03-06 15:36:14.551067,slurm_normal,1520351079.0,0,182249779.0,,,182249779.0,fastqsanger,fastqsanger,7680.0,1.0,main_w4_handler1,3453873,18625166,False,,12721620,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""forward""","""forward""",1,"[{'src': 'hda', 'id': 34240215}]","[{'src': 'hda', 'id': 34240215}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520351036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:44:44.369308,91803.0,43.0
2018-03-06 15:36:18.621195,slurm_normal,1520351086.0,0,204036725.0,,,204036725.0,fastqsanger,fastqsanger,7680.0,1.0,main_w4_handler1,3453873,18625174,False,,12721623,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""reverse""","""reverse""",1,"[{'src': 'hda', 'id': 34240231}]","[{'src': 'hda', 'id': 34240231}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520351050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:44:48.455979,91803.0,36.0
2018-03-06 15:36:09.970925,slurm_normal,1520351094.0,0,304292585.0,,,304292585.0,fastqsanger,fastqsanger,7680.0,1.0,main_w4_handler1,3453873,18625159,False,,12721613,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""reverse""","""reverse""",1,"[{'src': 'hda', 'id': 34240171}]","[{'src': 'hda', 'id': 34240171}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520351029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:44:57.624273,91803.0,65.0
2017-11-24 12:31:52.064512,slurm_normal,1511526927.0,0,2258527630.0,,,,,fastqsanger.gz,,1.0,main_w4_handler0,3331169,17571267,False,,11633626,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 32514211}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,42112511,1511526715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-11-24 12:35:28.716201,116699.0,212.0
2018-03-06 15:36:13.898911,slurm_normal,1520350987.0,0,158701855.0,,,158701855.0,fastqsanger,fastqsanger,7680.0,1.0,main_w4_handler0,3453873,18625165,False,,12721582,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""reverse""","""reverse""",1,"[{'src': 'hda', 'id': 34240214}]","[{'src': 'hda', 'id': 34240214}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520350953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:43:09.263697,91803.0,34.0
2017-11-24 12:38:07.317533,slurm_normal,1511527326.0,0,2388927928.0,,,,,fastqsanger,,1.0,main_w4_handler0,3331169,17571332,False,,11633697,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 32512886}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,42112511,1511527096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-11-24 12:42:08.507814,116699.0,230.0
2018-03-06 15:36:19.090562,slurm_normal,1520351112.0,0,90425543.0,,,90425543.0,fastqsanger,fastqsanger,7680.0,1.0,main_w4_handler1,3453873,18625175,False,,12721631,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""forward""","""forward""",1,"[{'src': 'hda', 'id': 34240238}]","[{'src': 'hda', 'id': 34240238}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520351091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:45:15.328580,91803.0,21.0
2018-03-06 15:36:21.557507,slurm_normal,1520351140.0,0,196193321.0,,,196193321.0,fastqsanger,fastqsanger,7680.0,1.0,main_w4_handler1,3453873,18625179,False,,12721633,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""reverse""","""reverse""",1,"[{'src': 'hda', 'id': 34240250}]","[{'src': 'hda', 'id': 34240250}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520351104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:45:42.257532,91803.0,36.0
2018-03-06 15:36:19.691247,slurm_normal,1520351124.0,0,90443881.0,,,90443881.0,fastqsanger,fastqsanger,7680.0,1.0,main_w4_handler1,3453873,18625177,False,,12721632,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""reverse""","""reverse""",1,"[{'src': 'hda', 'id': 34240239}]","[{'src': 'hda', 'id': 34240239}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520351098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:45:26.624043,91803.0,26.0
2018-03-06 15:36:23.525312,slurm_normal,1520351152.0,0,185818669.0,,,185818669.0,fastqsanger,fastqsanger,7680.0,1.0,main_w4_handler1,3453873,18625182,False,,12721638,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""reverse""","""reverse""",1,"[{'src': 'hda', 'id': 34240253}]","[{'src': 'hda', 'id': 34240253}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520351122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:45:55.074814,91803.0,30.0
2018-03-06 15:36:22.950811,slurm_normal,1520351159.0,0,185760035.0,,,185760035.0,fastqsanger,fastqsanger,7680.0,1.0,main_w4_handler1,3453873,18625181,False,,12721635,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""forward""","""forward""",1,"[{'src': 'hda', 'id': 34240252}]","[{'src': 'hda', 'id': 34240252}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520351111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:46:01.954524,91803.0,48.0
2018-03-06 15:32:28.204772,slurm_normal,1520350392.0,0,232009620.0,,,232009620.0,fastqsanger,fastqsanger,7680.0,1.0,main_w3_handler0,3453873,18625074,False,,12721367,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""forward""","""forward""",1,"[{'src': 'hda', 'id': 34240103}]","[{'src': 'hda', 'id': 34240103}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520350355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:33:14.715329,91803.0,37.0
2017-11-26 18:37:44.930357,slurm_normal,1511721568.0,0,1277676201.0,,,,,fastqsanger,,1.0,main_w3_handler0,3274082,17591377,False,,11650472,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 32543040}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,42265434,1511721468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-11-26 18:39:30.696276,112684.0,100.0
2017-11-26 18:20:22.527224,slurm_normal,1511720550.0,0,1277676201.0,,,,,fastqsanger,,1.0,main_w4_handler1,3274082,17590972,False,,11649557,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 32543099}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,42265434,1511720428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-11-26 18:22:32.659337,112684.0,122.0
2018-03-06 15:36:02.088602,slurm_normal,1520350618.0,0,140327373.0,,,140327373.0,fastqsanger,fastqsanger,7680.0,1.0,main_w4_handler1,3453873,18625139,False,,12721447,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""forward""","""forward""",1,"[{'src': 'hda', 'id': 34240106}]","[{'src': 'hda', 'id': 34240106}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520350574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:37:00.822900,91803.0,44.0
2018-03-06 15:36:16.368230,slurm_normal,1520351087.0,0,246812085.0,,,246812085.0,fastqsanger,fastqsanger,7680.0,1.0,main_w4_handler1,3453873,18625169,False,,12721622,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""reverse""","""reverse""",1,"[{'src': 'hda', 'id': 34240222}]","[{'src': 'hda', 'id': 34240222}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520351045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:44:50.981169,91803.0,42.0
2017-11-26 18:49:33.627212,slurm_normal,1511722401.0,0,1277676201.0,,,1277676201.0,fastqsanger,fastqsanger,,1.0,main_w3_handler1,3274082,17591423,False,,11650596,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,1,"[{'src': 'hda', 'id': 32543099}]","[{'src': 'hda', 'id': 32543040}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,42265434,1511722177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-11-26 18:53:23.124910,112684.0,224.0
2018-03-06 15:36:03.228359,slurm_normal,1520350797.0,0,276681975.0,,,276681975.0,fastqsanger,fastqsanger,7680.0,1.0,main_w4_handler1,3453873,18625142,False,,12721501,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""reverse""","""reverse""",1,"[{'src': 'hda', 'id': 34240121}]","[{'src': 'hda', 'id': 34240121}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520350738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:40:00.107610,91803.0,59.0
2018-03-06 15:36:01.352055,slurm_normal,1520350635.0,0,232009620.0,,,232009620.0,fastqsanger,fastqsanger,7680.0,1.0,main_w4_handler0,3453873,18625137,False,,12721448,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""forward""","""forward""",1,"[{'src': 'hda', 'id': 34240103}]","[{'src': 'hda', 'id': 34240103}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520350573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:37:17.866887,91803.0,62.0
2018-03-06 15:36:03.885054,slurm_normal,1520350643.0,0,112006913.0,,,112006913.0,fastqsanger,fastqsanger,7680.0,1.0,main_w3_handler1,3453873,18625144,False,,12721467,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""reverse""","""reverse""",1,"[{'src': 'hda', 'id': 34240125}]","[{'src': 'hda', 'id': 34240125}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,43051392,1520350622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 15:37:26.229286,91803.0,21.0
2018-03-06 16:04:45.903669,slurm_normal,1520352443.0,0,210996461.0,,,210996461.0,fastqsanger,fastqsanger,7680.0,1.0,main_w4_handler1,3453873,18625556,False,,12721956,slurm,,132112168.0,corral-repl,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""forward""","""forward""",1,"[{'src': 'hda', 'id': 34240159}]","[{'src': 'hda', 'id': 34240159}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""true""","""LENIENT""",32.0,,43051392,1520352380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2018-03-06 16:07:27.200428,91803.0,63.0
2017-11-27 02:39:15.525819,slurm_normal,1511750424.0,0,596888492.0,,,,,fastqsanger,,1.0,main_w4_handler0,3260683,17597089,False,,11656225,slurm,,132112168.0,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 32551597}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,42269884,1511750360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-11-27 02:40:26.199043,111965.0,64.0
