chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,history_item,history_item_filetype,id,imported,info,input_format|reads,input_format|reads1,input_format|reads1_filetype,input_format|reads2,input_format|reads2_filetype,input_format|reads_f,input_format|reads_f_filetype,input_format|reads_filetype,input_format|reads_r,input_format|reads_r_filetype,job_runner_external_id,job_runner_name,known_splice_gtf,known_splice_gtf_filetype,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.alignment_options.__current_case__,parameters.alignment_options.alignment_options_selector,parameters.alignment_options.coefficient,parameters.alignment_options.constant_term,parameters.alignment_options.function_type,parameters.alignment_options.ignore_quals,parameters.alignment_options.skip_forward,parameters.alignment_options.skip_reverse,parameters.chromInfo,parameters.dbkey,parameters.input_format.__current_case__,parameters.input_format.input_format_selector,parameters.input_format.paired.__current_case__,parameters.input_format.paired.paired_end_options.__current_case__,parameters.input_format.paired.paired_end_options.no_discordant,parameters.input_format.paired.paired_end_options.no_mixed,parameters.input_format.paired.paired_end_options.paired_end_options_selector,parameters.input_format.paired.paired_end_options.skip_reverse,parameters.input_format.paired.paired_selector,parameters.input_format.paired.reads,parameters.input_format.paired.reads.values,parameters.input_format.paired.reads_f,parameters.input_format.paired.reads_f.values,parameters.input_format.paired.reads_r,parameters.input_format.paired.reads_r.values,parameters.input_format|reads|__identifier__,parameters.input_options.__current_case__,parameters.input_options.input_options_selector,parameters.input_options.skip,parameters.input_options.stop_after,parameters.input_options.trim_five,parameters.input_options.trim_three,parameters.max_primary,parameters.paired_options.__current_case__,parameters.paired_options.contain,parameters.paired_options.dovetail,parameters.paired_options.maxins,parameters.paired_options.minins,parameters.paired_options.no_discordant,parameters.paired_options.no_mixed,parameters.paired_options.overlap,parameters.paired_options.paired_options_selector,parameters.reads|__identifier__,parameters.reference_genome.__current_case__,parameters.reference_genome.history_item,parameters.reference_genome.history_item.values,parameters.reference_genome.index,parameters.reference_genome.reference_genome_source,parameters.scoring_options.__current_case__,parameters.scoring_options.ambiguous_penalty,parameters.scoring_options.coefficient,parameters.scoring_options.constant_term,parameters.scoring_options.function_type,parameters.scoring_options.match_bonus,parameters.scoring_options.max_mismatch,parameters.scoring_options.min_mismatch,parameters.scoring_options.read_extend_penalty,parameters.scoring_options.read_open_penalty,parameters.scoring_options.ref_extend_penalty,parameters.scoring_options.ref_open_penalty,parameters.scoring_options.scoring_options_selector,parameters.scoring_options.soft_clip_penalty_max,parameters.scoring_options.soft_clip_penalty_min,parameters.spliced_options.__current_case__,parameters.spliced_options.canonical_penalty,parameters.spliced_options.coefficient,parameters.spliced_options.constant_term,parameters.spliced_options.function_type,parameters.spliced_options.known_splice_gtf,parameters.spliced_options.known_splice_gtf.values,parameters.spliced_options.max_intron,parameters.spliced_options.min_intron,parameters.spliced_options.nc_coefficient,parameters.spliced_options.nc_constant_term,parameters.spliced_options.nc_function_type,parameters.spliced_options.no_spliced_alignment,parameters.spliced_options.noncanonical_penalty,parameters.spliced_options.rna_strandness,parameters.spliced_options.spliced_options_selector,parameters.spliced_options.tma,processor_count,reads,reads1,reads1_filetype,reads2,reads2_filetype,reads_f,reads_f_filetype,reads_filetype,reads_r,reads_r_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-02 12:58:28.068996,slurm_multi,1464872581.0,0.0,6.0,main_w1_handler2,2521283,7676.0,fasta,13049411,False,,,,,,,5067028.0,fastqsanger,,5067028.0,fastqsanger,7235338,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b504f2d4545d2b4c7c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b504f2d4545d2b4c7c'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57a51abf864d30aa0'}]",,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30506393,1464872576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-02 13:03:06.543839,44023.0,5.0
,,2016-06-02 13:09:56.129759,slurm_multi,1464874826.0,0.0,6.0,main_w2_handler2,2487011,,,13049483,False,,,,,,,12546592877.0,fastqsanger,,12546592877.0,fastqsanger,7235438,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55db9a2e6916f02ea'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52a99639a48022423'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,hg19,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,29564822,1464873119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-02 13:40:28.691532,11028.0,1707.0
,,2016-06-02 14:58:23.164444,slurm_multi,1464879925.0,0.0,6.0,main_w1_handler2,2714957,,,13050371,False,,3538074567.0,,,,,,,fastq,,,7236305,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5946033a399311544'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,mm10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30384513,1464879545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-02 15:05:29.001355,84920.0,380.0
,,2016-06-02 14:51:26.965231,slurm_multi,1464881149.0,0.0,6.0,main_w1_handler2,2487011,,,13050292,False,,,,,,,12335556881.0,fastqsanger,,12335556881.0,fastqsanger,7236221,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c68ad56bc8107e0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c68ad56bc8107e0'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,hg19,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,29564822,1464879127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-02 15:26:34.421742,11028.0,2022.0
,,2016-06-03 19:19:29.877404,slurm_multi,1464982693.0,0.0,6.0,main_w2_handler2,2671540,,,13063881,False,,,,,,,6743769253.0,fastq,,6743769253.0,fastq,7249754,slurm,,,,132112168.0,corral-repl,,0.0,no,,,1,advanced,0,0,C,false,false,false,"""/galaxy-repl/localdata/chrom/equCab2.len""","""equCab2""",1,fastq,1,1.0,false,false,advanced,false,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f8efec032abdea71'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52512d8a26f6bf1ec'}]",,1,advanced,0,0,15,0,"""5""",0,,,,,,,,defaults,,0,,,equCab2,indexed,0,,,,,,,,,,,,defaults,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,30561897,1464981626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-03 19:38:18.413878,66783.0,1067.0
,,2016-06-02 14:55:53.475228,slurm_multi,1464882892.0,0.0,6.0,main_w2_handler2,2487011,,,13050343,False,,,,,,,12787534017.0,fastqsanger,,12787534017.0,fastqsanger,7236543,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1b545b3ec03c5ba'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b596c4f85754f1d99e'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,hg19,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,29564822,1464881211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-02 15:55:04.592385,11028.0,1681.0
,,2016-06-02 14:58:27.237415,slurm_multi,1464884784.0,0.0,6.0,main_w2_handler2,2487011,,,13050372,False,,,,,,,10232643227.0,fastqsanger,,10232643227.0,fastqsanger,7236772,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58f0bf50e5d37fd99'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51f8d049cad385d7e'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,hg19,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,29564822,1464883440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-02 16:26:27.200898,11028.0,1344.0
,,2016-06-02 18:40:00.487300,slurm_multi,1464894113.0,0.0,6.0,main_w1_handler2,2714957,,,13051859,False,,4069534655.0,,,,,,,fastq,,,7237950,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b535a24cf158888d9d'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,mm10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30384513,1464893661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-02 19:01:55.043552,84920.0,452.0
,,2016-06-02 16:45:11.054557,slurm_multi,1464887788.0,0.0,6.0,main_w2_handler2,2487011,,,13051131,False,,,,,,,12335556881.0,fastqsanger,,12335556881.0,fastqsanger,7237123,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,fastq,1,0.0,,,defaults,,paired,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c68ad56bc8107e0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a9402e64821afd16'}]",,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,hg19,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,29564822,1464885956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-02 17:16:30.616153,11028.0,1832.0
,,2016-06-03 16:52:25.665053,slurm_multi,1464973157.0,0.0,6.0,main_w1_handler2,2726773,3346.0,fasta,13062309,False,,,392026045.0,fastqsanger,392026045.0,fastqsanger,,,,,,7248355,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,0,0.0,,,defaults,,paired_collection,,"[{'src': 'dce', 'id': 'c367e9f5a664a141'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9ae9d0cc21c0b39'}]",,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30604260,1464973126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-03 16:59:19.438698,83943.0,31.0
,,2016-06-02 17:46:16.294395,slurm_multi,1464889988.0,0.0,6.0,main_w2_handler2,2714957,,,13051595,False,,3683045986.0,,,,,,,fastq,,,7237651,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b530afcf4432675828'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,mm10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30384513,1464889631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-02 17:53:15.491134,84920.0,357.0
,,2016-06-03 01:21:45.152439,slurm_multi,1464918613.0,0.0,6.0,main_w2_handler2,1981995,,,13054950,False,,4238105760.0,,,,,,,fastqsanger,,,7241164,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5788d13eecab4fab8'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,ce10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30391043,1464918319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-03 01:50:15.450433,51304.0,294.0
,,2016-06-02 19:27:38.048730,slurm_multi,1464897962.0,0.0,6.0,main_w2_handler2,1405006,,,13052209,False,,8885986263.0,,,,,,,fastqsanger,,,7238529,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5384f75bcdd794a36'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,mm9,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,29684155,1464897270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-02 20:06:05.082220,33658.0,692.0
,,2016-06-01 22:41:58.166029,slurm_multi,1464891763.0,0.0,6.0,main_w2_handler2,2721017,,,13044527,False,,,11265954491.0,fastqsanger,11265954491.0,fastqsanger,,,,,,7237699,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,fastq,0,0.0,,,defaults,,paired_collection,,"[{'src': 'dce', 'id': 'e9f92bbba7e9ae90'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,mm10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30389554,1464890171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-02 18:22:47.666540,83184.0,1592.0
,,2016-06-02 17:55:50.005700,slurm_multi,1464894275.0,0.0,6.0,main_w2_handler2,2721017,,,13051634,False,,,14975057372.0,fastqsanger,14975057372.0,fastqsanger,,,,,,7237847,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,fastq,0,0.0,,,defaults,,paired_collection,,"[{'src': 'dce', 'id': 'a7ea3bfd21ff8738'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,mm10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30389554,1464892106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-02 19:04:38.052775,83184.0,2169.0
,,2016-06-02 17:55:50.511644,slurm_multi,1464896745.0,0.0,6.0,main_w2_handler2,2721017,,,13051635,False,,,16888620986.0,fastqsanger,16888620986.0,fastqsanger,,,,,,7238177,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,fastq,0,0.0,,,defaults,,paired_collection,,"[{'src': 'dce', 'id': 'db346265234746f4'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,mm10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30389554,1464894301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-02 19:45:48.794096,83184.0,2444.0
,,2016-06-02 18:42:16.828096,slurm_multi,1464894898.0,0.0,6.0,main_w2_handler2,1405006,,,13051867,False,,8635879733.0,,,,,,,fastqsanger,,,7238172,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55103cb224f5b64a7'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,mm9,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,29684155,1464894228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-02 19:15:01.255565,33658.0,670.0
,,2016-06-02 19:59:41.514170,slurm_multi,1464898638.0,0.0,6.0,main_w1_handler2,1405006,,,13052441,False,,3744247513.0,,,,,,,fastqsanger,,,7238765,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58d32ebd2cf0903e4'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,mm9,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,29684155,1464898353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-02 20:17:21.283582,33658.0,285.0
,,2016-06-02 19:59:24.816001,slurm_multi,1464898329.0,0.0,6.0,main_w2_handler2,1405006,,,13052439,False,,2944104945.0,,,,,,,fastqsanger,,,7238689,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b560e75b53a335b904'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,mm9,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,29684155,1464898024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-02 20:12:15.725972,33658.0,305.0
,,2016-06-06 10:00:18.354901,slurm_multi,1465212319.0,0.0,6.0,main_w2_handler2,2725216,,,13080701,False,,7816310070.0,,,,,,,fastqsanger,,,7267250,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58dca4dfea375d96d'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,hg19,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30549661,1465211837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-06 11:25:22.463431,85357.0,482.0
,,2016-06-06 10:00:16.111709,slurm_multi,1465213684.0,0.0,6.0,main_w1_handler2,2725216,,,13080696,False,,10974147657.0,,,,,,,fastqsanger,,,7267569,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d3f3402aec4c878'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,hg19,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30549661,1465212949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-06 11:48:09.130641,85357.0,735.0
,,2016-06-06 10:00:11.853816,slurm_multi,1465210105.0,0.0,6.0,main_w2_handler2,2725216,,,13080687,False,,11763481773.0,,,,,,,fastqsanger,,,7266352,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54bf335ecf1373bcb'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,hg19,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30549661,1465209257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-06 10:48:27.548602,85357.0,848.0
,,2016-06-02 17:55:51.157357,slurm_multi,1464899417.0,0.0,6.0,main_w2_handler2,2721017,,,13051636,False,,,15565456771.0,fastqsanger,15565456771.0,fastqsanger,,,,,,7238459,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,fastq,0,0.0,,,defaults,,paired_collection,,"[{'src': 'dce', 'id': '140ad26e270290fe'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,mm10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30389554,1464896936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-02 20:30:23.027086,83184.0,2481.0
,,2016-06-03 16:52:28.885141,slurm_multi,1464973299.0,0.0,6.0,main_w2_handler2,2726773,3346.0,fasta,13062313,False,,,323476660.0,fastqsanger,323476660.0,fastqsanger,,,,,,7248371,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,0,0.0,,,defaults,,paired_collection,,"[{'src': 'dce', 'id': 'f1c27dfb1effecd6'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9ae9d0cc21c0b39'}]",,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30604260,1464973274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-03 17:01:42.455486,83943.0,25.0
,,2016-06-03 01:19:39.416630,slurm_multi,1464917881.0,0.0,6.0,main_w2_handler2,1981995,,,13054938,False,,3096101621.0,,,,,,,fastqsanger,,,7241129,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c4b9e8cca39c1726'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,ce10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30391043,1464917659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-03 01:38:04.030992,51304.0,222.0
,,2016-06-03 16:52:21.414069,slurm_multi,1464972878.0,0.0,6.0,main_w2_handler2,2726773,3346.0,fasta,13062305,False,,,236258170.0,fastqsanger,236258170.0,fastqsanger,,,,,,7248295,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,0,0.0,,,defaults,,paired_collection,,"[{'src': 'dce', 'id': '19fe1cef31145dd8'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9ae9d0cc21c0b39'}]",,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30604260,1464972856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-03 16:54:40.933619,83943.0,22.0
,,2016-06-03 16:52:23.240237,slurm_multi,1464972969.0,0.0,6.0,main_w2_handler2,2726773,3346.0,fasta,13062307,False,,,209383131.0,fastqsanger,209383131.0,fastqsanger,,,,,,7248315,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,0,0.0,,,defaults,,paired_collection,,"[{'src': 'dce', 'id': '4d6ad69ff7f54a09'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9ae9d0cc21c0b39'}]",,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30604260,1464972945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-03 16:56:15.780682,83943.0,24.0
