create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.clustering_mode.__current_case__,parameters.clustering_mode.clustering_mode_select,parameters.cons_truncate,parameters.dbkey,parameters.id,parameters.iddef,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,parameters.maxaccepts,parameters.maxrejects,parameters.outputs,parameters.qmask,parameters.sizein,parameters.sizeout,parameters.strand,parameters.uc,parameters.usersort,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-01-21 20:29:34.025027,slurm_normal,1485032891.0,0,,1.0,main_w4_handler1,2963870,14837078,False,203179061,fasta,,8997498.roundup,slurm,,132112168.0,corral-repl,,"""4ea999ece01811e6b34f005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""0.97""","""2""",,"[{'src': 'hda', 'id': 28030021}]",,"""1""","""32""","[""--blast6out"", ""--msaout"", ""--consout"", ""--centroids""]","""dust""","""false""","""false""","""plus""","""false""","""false""",32.0,,,1485032209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-21 21:08:14.009073,48848.0,682.0
2017-04-12 19:21:53.224849,slurm_normal,1492027836.0,0,,1.0,main_w4_handler0,3062439,15568202,False,938336,fasta,,9691807.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""0.9""","""0""",,"[{'src': 'hda', 'id': 29176089}]","""VSearch dereplication on data 2700""","""1""","""32""","[""--centroids""]","""dust""","""true""","""true""","""plus""","""false""","""false""",32.0,,37167771.0,1492027678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-04-12 20:10:47.716737,76210.0,158.0
2017-04-12 19:21:46.043139,slurm_normal,1492027869.0,0,,1.0,main_w4_handler0,3062439,15568193,False,2541529,fasta,,9691797.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""0.9""","""0""",,"[{'src': 'hda', 'id': 29176100}]","""VSearch dereplication on data 2709""","""1""","""32""","[""--centroids""]","""dust""","""true""","""true""","""plus""","""false""","""false""",32.0,,37167771.0,1492027628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-04-12 20:11:13.968604,76210.0,241.0
2017-04-12 19:22:12.138443,slurm_normal,1492027886.0,0,,1.0,main_w3_handler0,3062439,15568229,False,2567593,fasta,,9691829.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""0.9""","""0""",,"[{'src': 'hda', 'id': 29176062}]","""VSearch dereplication on data 2673""","""1""","""32""","[""--centroids""]","""dust""","""true""","""true""","""plus""","""false""","""false""",32.0,,37167771.0,1492027869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-04-12 20:11:33.415778,76210.0,17.0
2017-04-12 19:21:54.698854,slurm_normal,1492027914.0,0,,1.0,main_w4_handler0,3062439,15568204,False,2131042,fasta,,9691831.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""0.9""","""0""",,"[{'src': 'hda', 'id': 29176087}]","""VSearch dereplication on data 2698""","""1""","""32""","[""--centroids""]","""dust""","""true""","""true""","""plus""","""false""","""false""",32.0,,37167771.0,1492027900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-04-12 20:12:04.289092,76210.0,14.0
2017-01-21 20:28:19.323182,slurm_normal,1485032868.0,0,,1.0,main_w4_handler0,2963868,14837070,False,186171850,fasta,,8997479.roundup,slurm,,132112168.0,corral-repl,,"""22b4d6a8e01811e69e83005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""0.97""","""2""",,"[{'src': 'hda', 'id': 28030004}]",,"""1""","""32""","[""--blast6out"", ""--msaout"", ""--consout"", ""--centroids""]","""dust""","""false""","""false""","""plus""","""false""","""false""",32.0,,,1485032040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-21 21:07:53.630818,48848.0,828.0
2017-01-21 21:16:45.712494,slurm_normal,1485035419.0,0,,1.0,main_w4_handler1,2963886,14837194,False,157985930,fasta,,8997655.roundup,slurm,,132112168.0,corral-repl,,"""e16bd79ee01e11e68b3b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""0.97""","""2""",,"[{'src': 'hda', 'id': 28030303}]",,"""1""","""32""","[""--blast6out"", ""--msaout"", ""--consout"", ""--centroids""]","""dust""","""false""","""false""","""plus""","""false""","""false""",32.0,,,1485034781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-21 21:50:21.871118,48848.0,638.0
2017-01-21 21:33:46.788587,slurm_normal,1485036441.0,0,,1.0,main_w4_handler1,2963895,14837282,False,157985930,fasta,,8997739.roundup,slurm,,132112168.0,corral-repl,,"""46f9112ee02111e69e83005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""0.97""","""2""",,"[{'src': 'hda', 'id': 28030454}]",,"""1""","""32""","[""--blast6out"", ""--msaout"", ""--consout"", ""--centroids""]","""dust""","""false""","""false""","""plus""","""false""","""false""",32.0,,,1485035790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-21 22:07:23.822864,48848.0,651.0
2017-01-21 21:42:40.220889,slurm_normal,1485036979.0,0,,1.0,main_w3_handler0,2963898,14837326,False,145326829,fasta,,8997770.roundup,slurm,,132112168.0,corral-repl,,"""84d9f5fce02211e6a38b005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""0.97""","""2""",,"[{'src': 'hda', 'id': 28030615}]",,"""1""","""32""","[""--blast6out"", ""--msaout"", ""--consout"", ""--centroids""]","""dust""","""false""","""false""","""plus""","""false""","""false""",32.0,,,1485036333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-21 22:16:21.749694,48848.0,646.0
2017-01-21 22:22:23.546478,slurm_normal,1485039299.0,0,,1.0,main_w3_handler0,2243653,14837497,False,145326829,fasta,,8997960.roundup,slurm,,132112168.0,corral-repl,,"""1088231ce02811e68354005056a51846""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""0.97""","""2""",,"[{'src': 'hda', 'id': 28030876}]",,"""1""","""32""","[""--blast6out"", ""--msaout"", ""--consout"", ""--centroids""]","""dust""","""false""","""false""","""plus""","""false""","""false""",32.0,,,1485038660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-21 22:55:02.740921,48848.0,639.0
2017-01-21 22:55:09.074235,slurm_normal,1485041245.0,0,,1.0,main_w4_handler1,2963932,14837649,False,145326829,fasta,,8998103.roundup,slurm,,132112168.0,corral-repl,,"""a5633fd6e02c11e6a9ca005056a51846""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""0.97""","""2""",,"[{'src': 'hda', 'id': 28031209}]",,"""1""","""32""","[""--blast6out"", ""--msaout"", ""--consout"", ""--centroids""]","""dust""","""false""","""false""","""plus""","""false""","""false""",32.0,,,1485040620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-21 23:27:26.716349,48848.0,625.0
2017-01-22 00:40:12.253038,slurm_normal,1485045621.0,0,,1.0,main_w3_handler0,2963767,14837967,False,388534,fasta,,8998347.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""""","""0""",,"[{'src': 'hda', 'id': 28031521}]",,"""1""","""32""","[""--blast6out""]","""dust""","""true""","""true""","""plus""","""false""","""false""",32.0,,35514057.0,1485045616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-22 00:40:24.102795,,5.0
2017-01-22 00:44:24.805751,slurm_normal,1485045872.0,0,,1.0,main_w4_handler1,2963767,14837978,False,360014,fasta,,8998359.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""""","""0""",,"[{'src': 'hda', 'id': 28031737}]",,"""1""","""32""","[""--centroids""]","""dust""","""false""","""false""","""plus""","""false""","""false""",32.0,,35514057.0,1485045867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-22 00:44:35.329374,,5.0
2017-01-22 00:18:47.744047,slurm_normal,1485044336.0,0,,1.0,main_w4_handler1,2963767,14837920,False,388534,fasta,,8998287.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""""","""2""",,"[{'src': 'hda', 'id': 28031521}]",,"""1""","""32""","[""--blast6out""]","""dust""","""false""","""false""","""plus""","""false""","""false""",32.0,,35514057.0,1485044330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-22 00:18:57.792991,,6.0
2017-01-22 01:17:05.454947,slurm_normal,1485047833.0,0,,1.0,main_w4_handler1,2963767,14838050,False,383795,fasta,,8998427.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""0.97""","""0""",,"[{'src': 'hda', 'id': 28031775}]",,"""1""","""32""","[""--centroids""]","""dust""","""false""","""true""","""both""","""false""","""false""",32.0,,35514057.0,1485047828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-22 01:17:15.634236,,5.0
2017-01-22 00:56:26.789611,slurm_normal,1485046594.0,0,,1.0,main_w3_handler0,2963767,14838008,False,383795,fasta,,8998384.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""""","""2""",,"[{'src': 'hda', 'id': 28031775}]",,"""1""","""32""","[""--centroids""]","""dust""","""true""","""false""","""plus""","""false""","""false""",32.0,,35514057.0,1485046590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-22 00:56:37.667063,,4.0
2017-01-22 00:59:19.725995,slurm_normal,1485046767.0,0,,1.0,main_w3_handler0,2963767,14838012,False,383795,fasta,,8998386.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""""","""2""",,"[{'src': 'hda', 'id': 28031775}]",,"""1""","""32""","[""--centroids""]","""dust""","""false""","""false""","""both""","""false""","""false""",32.0,,35514057.0,1485046762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-22 00:59:28.385161,,5.0
2017-01-22 01:04:26.968425,slurm_normal,1485047075.0,0,,1.0,main_w4_handler0,2963767,14838021,False,383795,fasta,,8998398.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""""","""0""",,"[{'src': 'hda', 'id': 28031775}]",,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""true""","""true""","""plus""","""false""","""false""",32.0,,35514057.0,1485047071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-22 01:04:39.153991,,4.0
2017-01-22 01:11:08.920437,slurm_normal,1485047477.0,0,,1.0,main_w4_handler1,2963767,14838030,False,383795,fasta,,8998407.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""0.97""","""0""",,"[{'src': 'hda', 'id': 28031775}]",,"""1""","""32""","[""--centroids""]","""dust""","""false""","""true""","""both""","""false""","""false""",32.0,,35514057.0,1485047471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-22 01:11:18.339364,,6.0
2016-12-19 19:58:52.703488,slurm_normal,1482178141.0,0,,1.0,main_w4_handler0,2925876,14610557,False,550761368,fasta,,8787394.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""""","""2""",,"[{'src': 'hda', 'id': 27686921}]",,"""1""","""32""","[""--blast6out"", ""--msaout"", ""--consout"", ""--centroids""]","""dust""","""false""","""false""","""both""","""true""","""false""",32.0,,34874824.0,1482177536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2016-12-19 20:09:04.248014,68707.0,605.0
2017-01-22 10:35:13.441825,slurm_normal,1485081329.0,0,,1.0,main_w3_handler0,2963767,14839113,False,227784,fasta,,8999425.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""""","""0""",,"[{'src': 'hda', 'id': 28031863}]",,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""false""","""false""","""plus""","""true""","""false""",32.0,,35519500.0,1485081323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-22 10:35:33.825484,5077.0,6.0
2017-01-22 10:31:35.053539,slurm_normal,1485081105.0,0,,1.0,main_w4_handler1,2963767,14839109,False,383795,fasta,,8999423.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""0.97""","""0""",,"[{'src': 'hda', 'id': 28031775}]",,"""1""","""32""","[""--centroids""]","""dust""","""false""","""true""","""both""","""false""","""false""",32.0,,35519500.0,1485081098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-22 10:31:48.354314,5077.0,7.0
2017-01-22 10:31:35.369341,slurm_normal,1485081106.0,0,,1.0,main_w4_handler0,2963767,14839110,False,381227,fasta,,8999424.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""0.97""","""0""",,"[{'src': 'hda', 'id': 28032082}]",,"""1""","""32""","[""--centroids""]","""dust""","""false""","""true""","""both""","""false""","""false""",32.0,,35519500.0,1485081099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-22 10:31:49.018187,5077.0,7.0
2017-01-22 10:35:14.229693,slurm_normal,1485081331.0,0,,1.0,main_w3_handler0,2963767,14839114,False,247262,fasta,,8999426.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""""","""0""",,"[{'src': 'hda', 'id': 28032131}]",,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""false""","""false""","""plus""","""true""","""false""",32.0,,35519500.0,1485081326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-22 10:35:35.914137,5077.0,5.0
2016-12-17 15:22:33.356115,slurm_normal,1481988163.0,0,,1.0,main_w4_handler0,2932837,14599201,False,244550,fasta,,8777530.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""0.91""","""2""",,"[{'src': 'hda', 'id': 27670901}]",,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""true""","""true""","""plus""","""false""","""false""",32.0,,33189779.0,1481988159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2016-12-17 15:22:45.447370,60032.0,4.0
2017-01-22 11:45:38.700624,slurm_normal,1485085584.0,0,,1.0,main_w4_handler1,2963767,14839265,False,73747,fasta,,8999613.roundup,slurm,,132112168.0,corral-repl,,"""482df0c4e09811e6a35d005056a51846""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""0.97""","""0""",,"[{'src': 'hda', 'id': 28035792}]",,"""1""","""32""","[""--centroids""]","""dust""","""false""","""true""","""both""","""false""","""false""",32.0,,,1485085580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-22 11:46:26.172910,5077.0,4.0
2016-12-19 18:40:34.233605,slurm_normal,1482173727.0,0,,1.0,main_w4_handler1,2925876,14610274,False,140197800,fasta,,8787109.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""""","""2""",,"[{'src': 'hda', 'id': 27686918}]",,"""1""","""32""","[""--blast6out"", ""--fastapairs"", ""--consout"", ""--centroids""]","""dust""","""false""","""false""","""both""","""false""","""false""",32.0,,34874824.0,1482172840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2016-12-19 18:55:30.752831,68707.0,887.0
2017-04-12 19:22:00.197506,slurm_normal,1492027957.0,0,,1.0,main_w4_handler0,3062439,15568212,False,3010378,fasta,,9691836.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""0.9""","""0""",,"[{'src': 'hda', 'id': 29176079}]","""VSearch dereplication on data 2690""","""1""","""32""","[""--centroids""]","""dust""","""true""","""true""","""plus""","""false""","""false""",32.0,,37167771.0,1492027948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-04-12 20:12:41.502925,76210.0,9.0
2017-01-22 17:16:26.239739,slurm_normal,1485107390.0,0,,1.0,main_w4_handler0,2964340,14840316,False,145326829,fasta,,9000721.roundup,slurm,,132112168.0,corral-repl,,"""7c240a66e0c611e6abc9005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""false""","""?""","""0.97""","""2""",,"[{'src': 'hda', 'id': 28037454}]",,"""1""","""32""","[""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--matched""]","""dust""","""false""","""false""","""plus""","""false""","""false""",32.0,,,1485106727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0,1.9.7.0,,2017-01-22 17:49:54.327576,48848.0,663.0
