create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annotation_databases,parameters.chromInfo,parameters.dbkey,parameters.gene.__current_case__,parameters.gene.gene,parameters.gene.gene_selector,parameters.infile,parameters.infile.values,parameters.radius,parameters.variant_mode,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-05-15 13:41:17.049396,slurm_normal,1494855732.0,0,1.0,main_w3_handler0,3107945,15838688,False,195732480,gemini.sqlite,,9939659.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601786}]","""3""","""true""",32.0,,37930914.0,1494855727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:42:15.581863,100534,5.0
2017-05-15 13:41:19.816023,slurm_normal,1494855777.0,0,1.0,main_w3_handler0,3107945,15838692,False,195739648,gemini.sqlite,,9939674.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601791}]","""3""","""true""",32.0,,37930914.0,1494855772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:43:10.389704,100534,5.0
2017-05-15 13:41:23.091201,slurm_normal,1494855744.0,0,1.0,main_w4_handler0,3107945,15838700,False,195714048,gemini.sqlite,,9939663.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601799}]","""3""","""true""",32.0,,37930914.0,1494855739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:42:27.140162,100534,5.0
2017-05-15 13:41:25.272192,slurm_normal,1494855780.0,0,1.0,main_w3_handler0,3107945,15838705,False,195718144,gemini.sqlite,,9939676.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601807}]","""3""","""true""",32.0,,37930914.0,1494855775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:43:10.853997,100534,5.0
2017-05-15 13:41:13.765813,slurm_normal,1494855704.0,0,1.0,main_w3_handler0,3107945,15838681,False,195751936,gemini.sqlite,,9939643.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601779}]","""3""","""true""",32.0,,37930914.0,1494855699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:41:48.311740,100534,5.0
2017-05-15 13:41:15.793364,slurm_normal,1494855720.0,0,1.0,main_w3_handler0,3107945,15838685,False,195720192,gemini.sqlite,,9939651.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601783}]","""3""","""true""",32.0,,37930914.0,1494855716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:42:04.207074,100534,4.0
2017-05-15 13:41:17.762003,slurm_normal,1494855744.0,0,1.0,main_w3_handler0,3107945,15838689,False,195757056,gemini.sqlite,,9939664.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601787}]","""3""","""true""",32.0,,37930914.0,1494855739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:42:28.423506,100534,5.0
2017-05-15 13:41:14.887984,slurm_normal,1494855716.0,0,1.0,main_w4_handler0,3107945,15838683,False,195747840,gemini.sqlite,,9939646.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601781}]","""3""","""true""",32.0,,37930914.0,1494855710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:41:58.609403,100534,6.0
2017-05-15 13:41:24.810555,slurm_normal,1494855733.0,0,1.0,main_w4_handler1,3107945,15838704,False,196083712,gemini.sqlite,,9939656.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601806}]","""3""","""true""",32.0,,37930914.0,1494855726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:42:15.605544,100534,7.0
2017-05-15 13:41:25.769761,slurm_normal,1494855767.0,0,1.0,main_w4_handler1,3107945,15838706,False,197797888,gemini.sqlite,,9939662.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601808}]","""3""","""true""",32.0,,37930914.0,1494855739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:42:50.969821,100534,28.0
2017-05-15 13:41:22.324780,slurm_normal,1494855727.0,0,1.0,main_w4_handler0,3107945,15838698,False,195737600,gemini.sqlite,,9939655.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601796}]","""3""","""true""",32.0,,37930914.0,1494855722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:42:10.723008,100534,5.0
2017-05-15 13:41:27.514368,slurm_normal,1494855765.0,0,1.0,main_w4_handler0,3107945,15838709,False,195733504,gemini.sqlite,,9939671.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601811}]","""3""","""true""",32.0,,37930914.0,1494855760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:42:46.825885,100534,5.0
2017-05-15 13:41:32.049422,slurm_normal,1494855767.0,0,1.0,main_w4_handler1,3107945,15838716,False,196055040,gemini.sqlite,,9939670.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601818}]","""3""","""true""",32.0,,37930914.0,1494855760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:42:48.378919,100534,7.0
2017-05-15 13:41:28.209865,slurm_normal,1494855767.0,0,1.0,main_w4_handler0,3107945,15838710,False,195721216,gemini.sqlite,,9939672.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601812}]","""3""","""true""",32.0,,37930914.0,1494855763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:42:49.508942,100534,4.0
2017-05-15 13:41:23.987777,slurm_normal,1494855778.0,0,1.0,main_w3_handler0,3107945,15838702,False,195730432,gemini.sqlite,,9939675.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601804}]","""3""","""true""",32.0,,37930914.0,1494855774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:43:10.575278,100534,4.0
2017-05-23 07:04:38.514887,slurm_normal,1495559101.0,0,1.0,main_w3_handler0,3121386,15913900,False,2528231424,gemini.sqlite,,10013890.roundup,slurm,,132112168.0,corral-repl,,"""0e7e135c3f8611e7816e005056a52a46""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29728062}]","""3""","""true""",32.0,,,1495538219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-23 17:05:03.273544,42102,20882.0
2017-05-23 07:10:51.305223,slurm_normal,1495561716.0,0,1.0,main_w3_handler1,3123121,15913959,False,2528231424,gemini.sqlite,,10013928.roundup,slurm,,132112168.0,corral-repl,,"""e9fbb4d43f8611e7809a005056a51846""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29728120}]","""3""","""true""",32.0,,,1495538349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-23 17:48:43.699463,42102,23367.0
2017-06-17 02:45:02.783844,slurm_normal,1497690013.0,0,1.0,main_w3_handler0,3159255,16120899,False,2512643072,gemini.sqlite,,10202451.roundup,slurm,,132112168.0,corral-repl,,"""f28591cc530611e7adbd005056a52a46""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 30061302}]","""3""","""true""",32.0,,,1497667660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-06-17 09:00:16.189605,42102,22353.0
2017-06-18 07:56:06.501028,slurm_normal,1497793328.0,0,1.0,main_w3_handler1,3160845,16124922,False,2548345856,gemini.sqlite,,10205898.roundup,slurm,,132112168.0,corral-repl,,"""918c355653fb11e7a3f4005056a52a46""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 30066711}]","""3""","""true""",32.0,,,1497772815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-06-18 13:42:10.018089,42102,20513.0
2017-06-18 07:53:47.039399,slurm_normal,1497794056.0,0,1.0,main_w4_handler0,3160844,16124908,False,2512643072,gemini.sqlite,,10205884.roundup,slurm,,132112168.0,corral-repl,,"""37d832c653fb11e79ca9005056a51846""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 30061302}]","""3""","""true""",32.0,,,1497772499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-06-18 13:54:18.474449,42102,21557.0
2017-06-18 08:01:05.637428,slurm_normal,1497795000.0,0,1.0,main_w4_handler1,3160847,16124947,False,2700510208,gemini.sqlite,,10205911.roundup,slurm,,132112168.0,corral-repl,,"""4443a79c53fc11e7b4ca005056a52a46""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 30067881}]","""3""","""true""",32.0,,,1497773007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-06-18 14:10:01.840653,42102,21993.0
2017-06-20 06:43:35.940028,slurm_normal,1497964468.0,0,1.0,main_w4_handler1,3164372,16139714,False,2700510208,gemini.sqlite,,10219433.roundup,slurm,,132112168.0,corral-repl,,"""b922f1ac558311e78f08005056a52a46""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 30067881}]","""3""","""true""",32.0,,,1497941085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-06-20 13:14:30.336449,42102,23383.0
2017-08-01 03:21:58.008922,slurm_normal,1501578997.0,0,1.0,main_w3_handler0,3208468,16474554,False,2527497216,gemini.sqlite,,10542913.roundup,slurm,,132112168.0,corral-repl,,"""8fdb7db8766811e79318005056ba55fb""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 30068654}]","""3""","""true""",32.0,,,1501557753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-08-01 09:16:41.849758,42102,21244.0
2017-10-12 04:37:21.721868,slurm_normal,1507783153.0,0,1.0,main_w3_handler0,3282544,17083956,False,271224832,gemini.sqlite,,11139933.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,EGFR,gene,,"[{'src': 'hda', 'id': 31658586}]","""3""","""true""",32.0,,41207958.0,1507783046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-10-12 04:39:15.798050,54965,107.0
2017-11-16 20:46:18.602786,slurm_normal,1510865216.0,0,1.0,main_w3_handler1,3326636,17486857,False,231026688,gemini.sqlite,,11544368,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,gene,,"[{'src': 'hda', 'id': 32344815}]","""3""","""false""",32.0,,42051653.0,1510865208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-11-16 20:47:01.244861,115067,8.0
2017-11-28 13:56:38.215304,slurm_normal,1511877433.0,0,1.0,main_w3_handler0,3323652,17619173,False,231028736,gemini.sqlite,,11680030,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 32295227}]","""3""","""false""",32.0,,42303642.0,1511877406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-11-28 13:57:17.030148,114804,27.0
2017-12-03 02:31:44.517482,slurm_normal,1512268325.0,0,1.0,main_w4_handler0,3326636,17678751,False,231026688,gemini.sqlite,,11741449,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,gene,,"[{'src': 'hda', 'id': 32344815}]","""3""","""false""",32.0,,42051653.0,1512268314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-12-03 02:32:06.634491,115067,11.0
2017-12-07 16:29:47.792901,slurm_normal,1512664223.0,0,1.0,main_w4_handler1,3323652,17737813,False,231028736,gemini.sqlite,,11804189,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 32801565}]","""3""","""false""",32.0,,42514772.0,1512664197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-12-07 16:30:25.286305,114804,26.0
