create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.cutoff,parameters.cutoff_analysis,parameters.dbkey,parameters.infile.values,parameters.infile|__identifier__,parameters.maxgap,parameters.minlen,parameters.notrackline,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-06-17 22:47:23.165567,slurm_normal,1497739862.0,0,,1.0,main_w4_handler1,2495827,16123559,False,470436895,bedgraph,,10204788.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm8.len""","""5.0""","""true""","""mm8""","[{'src': 'hda', 'id': 30047356}]",,"""30""","""200""","""true""",32.0,,38141080.0,1497739656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-17 22:51:05.311206,72705.0,206.0
2017-05-25 20:29:13.597646,slurm_normal,1495744268.0,0,,1.0,main_w4_handler1,3117297,15940660,False,1898909588,bedgraph,,10039389.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""15.0""","""false""","""?""","[{'src': 'hda', 'id': 29774443}]",,"""30""","""200""","""false""",32.0,,38033812.0,1495744168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-05-25 20:31:12.430916,28562.0,100.0
2017-05-25 20:08:33.655998,slurm_normal,1495743104.0,0,,1.0,main_w4_handler1,3117297,15940460,False,2425328840,bedgraph,,10039159.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""5.0""","""true""","""?""","[{'src': 'hda', 'id': 29774444}]",,"""30""","""200""","""false""",32.0,,38033812.0,1495742926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-05-25 20:11:47.678704,28562.0,178.0
2017-05-25 20:09:25.304171,slurm_normal,1495743100.0,0,,1.0,main_w4_handler1,3117297,15940463,False,1898909588,bedgraph,,10039162.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""5.0""","""true""","""?""","[{'src': 'hda', 'id': 29774443}]",,"""30""","""200""","""false""",32.0,,38033812.0,1495742982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-05-25 20:11:42.524926,28562.0,118.0
2017-05-28 09:25:07.206636,slurm_normal,1495963618.0,0,,1.0,main_w4_handler1,2314201,15954506,False,1721896823,bedgraph,,10052263.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""6.0""","""false""","""hg19""","[{'src': 'hda', 'id': 29796643}]",,"""30""","""200""","""false""",32.0,,38262880.0,1495963517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-05-28 09:26:59.540163,63797.0,101.0
2017-05-28 00:30:33.145059,slurm_normal,1495931487.0,0,,1.0,main_w3_handler1,2314201,15953564,False,545439508,bedgraph,,10051503.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5.0""","""false""","""hg19""","[{'src': 'hda', 'id': 22031601}]",,"""30""","""200""","""false""",32.0,,38262880.0,1495931443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-05-28 00:31:29.743969,63797.0,44.0
2017-05-28 00:36:46.641078,slurm_normal,1495931966.0,0,,1.0,main_w4_handler0,2314201,15953571,False,2762217263,bedgraph,,10051512.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5.0""","""false""","""hg19""","[{'src': 'hda', 'id': 22030682}]",,"""30""","""200""","""false""",32.0,,38262880.0,1495931819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-05-28 00:39:29.735361,63797.0,147.0
2017-05-28 09:28:57.236877,slurm_normal,1495963854.0,0,,1.0,main_w4_handler1,2314201,15954515,False,2041372587,bedgraph,,10052271.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""6.0""","""false""","""hg19""","[{'src': 'hda', 'id': 29796644}]",,"""30""","""300""","""false""",32.0,,38262880.0,1495963745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-05-28 09:30:55.096834,63797.0,109.0
2017-05-28 09:28:35.889361,slurm_normal,1495963822.0,0,,1.0,main_w4_handler0,2314201,15954514,False,1721896823,bedgraph,,10052269.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""6.0""","""false""","""hg19""","[{'src': 'hda', 'id': 29796643}]",,"""30""","""300""","""false""",32.0,,38262880.0,1495963724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-05-28 09:30:22.517831,63797.0,98.0
2017-05-28 08:42:59.746927,slurm_normal,1495961090.0,0,,1.0,main_w4_handler1,2314201,15954440,False,1721896823,bedgraph,,10052208.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5.0""","""false""","""hg19""","[{'src': 'hda', 'id': 29796643}]",,"""30""","""200""","""false""",32.0,,38262880.0,1495960989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-05-28 08:44:52.391886,63797.0,101.0
2017-05-28 08:43:38.682462,slurm_normal,1495961149.0,0,,1.0,main_w3_handler0,2314201,15954442,False,2041372587,bedgraph,,10052209.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5.0""","""false""","""hg19""","[{'src': 'hda', 'id': 29796644}]",,"""30""","""200""","""false""",32.0,,38262880.0,1495961028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-05-28 08:45:52.073132,63797.0,121.0
2017-06-22 19:53:10.655490,slurm_normal,1498161226.0,0,,1.0,main_w4_handler1,3168736,16168155,False,300381800,bedgraph,,10245205.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""3.0""","""false""","""mm9""","[{'src': 'hda', 'id': 30132301}]",,"""30""","""50""","""false""",32.0,,38861158.0,1498161206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-22 19:53:50.440169,40000.0,20.0
2017-06-22 19:51:54.842296,slurm_normal,1498161155.0,0,,1.0,main_w4_handler0,3168736,16168135,False,300381800,bedgraph,,10245198.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""5.0""","""false""","""mm9""","[{'src': 'hda', 'id': 30132301}]",,"""30""","""200""","""false""",32.0,,38861158.0,1498161133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-22 19:52:36.960440,40000.0,22.0
2017-06-27 08:50:30.291464,slurm_normal,1498553520.0,0,,1.0,main_w4_handler1,2597019,16196720,False,1317476502,bedgraph,,10272883.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""4.5""","""false""","""mm9""","[{'src': 'hda', 'id': 30171916}]",,"""30""","""146""","""false""",32.0,,38426720.0,1498553443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-27 08:52:02.420341,34556.0,77.0
2017-06-27 08:36:31.600033,slurm_normal,1498552680.0,0,,1.0,main_w3_handler1,2597019,16196613,False,1317476502,bedgraph,,10272773.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""4.1""","""false""","""mm9""","[{'src': 'hda', 'id': 30171916}]",,"""30""","""146""","""false""",32.0,,38426720.0,1498552600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-27 08:38:02.866286,34556.0,80.0
2017-06-27 08:45:36.796339,slurm_normal,1498553315.0,0,,1.0,main_w4_handler1,2597019,16196668,False,1317476502,bedgraph,,10272819.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""4.1""","""true""","""mm9""","[{'src': 'hda', 'id': 30171916}]",,"""30""","""146""","""false""",32.0,,38426720.0,1498553148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-27 08:48:38.012749,34556.0,167.0
2017-06-27 12:26:54.526288,slurm_normal,1498566446.0,0,,1.0,main_w4_handler1,2986687,16198946,False,229291057,bedgraph,,10275088.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""5.0""","""false""","""hg18""","[{'src': 'hda', 'id': 28260861}]",,"""50""","""200""","""false""",32.0,,38941904.0,1498566424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-27 12:27:28.098255,99294.0,22.0
2017-06-27 12:30:16.408228,slurm_normal,1498566648.0,0,,1.0,main_w3_handler1,2986687,16198979,False,229321988,bedgraph,,10275123.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4.0""","""false""","""hg18""","[{'src': 'hda', 'id': 28260860}]",,"""100""","""100""","""false""",32.0,,38941904.0,1498566625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-27 12:30:48.808155,99294.0,23.0
2017-06-27 12:26:54.009811,slurm_normal,1498566445.0,0,,1.0,main_w3_handler0,2986687,16198945,False,229321988,bedgraph,,10275087.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""5.0""","""false""","""hg18""","[{'src': 'hda', 'id': 28260860}]",,"""50""","""200""","""false""",32.0,,38941904.0,1498566420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-27 12:27:26.224045,99294.0,25.0
2017-06-27 12:30:17.076127,slurm_normal,1498566649.0,0,,1.0,main_w4_handler0,2986687,16198980,False,229291057,bedgraph,,10275122.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4.0""","""false""","""hg18""","[{'src': 'hda', 'id': 28260861}]",,"""100""","""100""","""false""",32.0,,38941904.0,1498566625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-27 12:30:52.955572,99294.0,24.0
2017-06-27 13:24:28.251322,slurm_normal,1498569897.0,0,,1.0,main_w4_handler1,2986687,16199597,False,229291057,bedgraph,,10275806.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""2.0""","""false""","""hg18""","[{'src': 'hda', 'id': 28260861}]",,"""100""","""100""","""false""",32.0,,38941904.0,1498569876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-27 13:25:01.426501,99294.0,21.0
2017-06-27 13:18:17.390299,slurm_normal,1498569532.0,0,,1.0,main_w3_handler0,2986687,16199534,False,229321988,bedgraph,,10275734.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""2.5""","""false""","""hg18""","[{'src': 'hda', 'id': 28260860}]",,"""100""","""100""","""false""",32.0,,38941904.0,1498569508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-27 13:18:55.733257,99294.0,24.0
2017-06-27 13:18:17.690123,slurm_normal,1498569525.0,0,,1.0,main_w4_handler1,2986687,16199535,False,229291057,bedgraph,,10275733.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""2.5""","""false""","""hg18""","[{'src': 'hda', 'id': 28260861}]",,"""100""","""100""","""false""",32.0,,38941904.0,1498569505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-27 13:18:49.146153,99294.0,20.0
2017-06-27 13:24:27.789227,slurm_normal,1498569896.0,0,,1.0,main_w3_handler1,2986687,16199596,False,229321988,bedgraph,,10275807.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""2.0""","""false""","""hg18""","[{'src': 'hda', 'id': 28260860}]",,"""100""","""100""","""false""",32.0,,38941904.0,1498569878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-27 13:24:57.776225,99294.0,18.0
2017-06-27 18:34:18.752708,slurm_normal,1498588546.0,0,,1.0,main_w3_handler1,2597019,16203264,False,1020771973,bedgraph,,10279575.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""4.89""","""false""","""mm9""","[{'src': 'hda', 'id': 30184724}]",,"""30""","""146""","""false""",32.0,,38426720.0,1498588475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-27 18:35:53.607271,34556.0,71.0
2017-06-28 06:29:20.596428,slurm_normal,1498631393.0,0,,1.0,main_w3_handler1,2986687,16207289,False,229291057,bedgraph,,10283573.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""2.0""","""false""","""hg18""","[{'src': 'hda', 'id': 28260861}]",,"""100""","""100""","""false""",32.0,,38941904.0,1498631368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-28 06:29:54.942939,99294.0,25.0
2017-06-28 09:00:20.216030,slurm_normal,1498640690.0,0,,1.0,main_w3_handler0,2597019,16208322,False,5256564003,bedgraph,,10284526.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""5.74""","""false""","""mm9""","[{'src': 'hda', 'id': 30190711}]",,"""30""","""146""","""false""",32.0,,38426720.0,1498640430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-28 09:04:51.665026,34556.0,260.0
2017-06-28 05:55:47.256721,slurm_normal,1498629382.0,0,,1.0,main_w3_handler1,2597019,16207190,False,241766696,bedgraph,,10283481.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""3.8""","""false""","""mm9""","[{'src': 'hda', 'id': 30190433}]",,"""30""","""146""","""false""",32.0,,38426720.0,1498629355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-28 05:56:24.386382,34556.0,27.0
2017-06-28 05:00:44.738706,slurm_normal,1498626084.0,0,,1.0,main_w4_handler1,2597019,16207076,False,241766696,bedgraph,,10283394.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""4.5""","""true""","""mm9""","[{'src': 'hda', 'id': 30190433}]",,"""30""","""146""","""false""",32.0,,38426720.0,1498626054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-28 05:01:26.239567,34556.0,30.0
2017-06-28 05:03:09.607926,slurm_normal,1498626216.0,0,,1.0,main_w4_handler0,2597019,16207077,False,241766696,bedgraph,,10283395.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""4.0""","""false""","""mm9""","[{'src': 'hda', 'id': 30190433}]",,"""30""","""146""","""false""",32.0,,38426720.0,1498626199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-28 05:03:38.641632,34556.0,17.0
2017-06-28 04:53:55.880028,slurm_normal,1498625823.0,0,,1.0,main_w4_handler0,2597019,16207068,False,241766696,bedgraph,,10283392.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""4.5""","""false""","""mm9""","[{'src': 'hda', 'id': 30190433}]",,"""30""","""146""","""false""",32.0,,38426720.0,1498625805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-28 04:57:04.880076,34556.0,18.0
2017-06-28 06:29:20.098895,slurm_normal,1498631391.0,0,,1.0,main_w3_handler0,2986687,16207288,False,229321988,bedgraph,,10283574.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""2.0""","""false""","""hg18""","[{'src': 'hda', 'id': 28260860}]",,"""100""","""100""","""false""",32.0,,38941904.0,1498631372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-28 06:29:53.022033,99294.0,19.0
2017-06-28 07:20:47.809704,slurm_normal,1498635015.0,0,,1.0,main_w3_handler0,2597019,16207586,False,5256564003,bedgraph,,10283839.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""4.5""","""true""","""mm9""","[{'src': 'hda', 'id': 30190711}]",,"""30""","""146""","""false""",32.0,,38426720.0,1498634461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-28 07:30:15.985019,34556.0,554.0
2017-06-28 07:15:28.565158,slurm_normal,1498634377.0,0,,1.0,main_w4_handler1,2597019,16207562,False,5256564003,bedgraph,,10283815.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""4.5""","""false""","""mm9""","[{'src': 'hda', 'id': 30190711}]",,"""30""","""146""","""false""",32.0,,38426720.0,1498634138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-28 07:19:39.352783,34556.0,239.0
2017-06-28 07:51:24.052607,slurm_normal,1498636544.0,0,,1.0,main_w3_handler1,2597019,16207743,False,5256564003,bedgraph,,10283968.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""6.0""","""false""","""mm9""","[{'src': 'hda', 'id': 30190711}]",,"""30""","""146""","""false""",32.0,,38426720.0,1498636295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-28 07:55:46.133391,34556.0,249.0
2017-06-28 08:20:55.581334,slurm_normal,1498638382.0,0,,1.0,main_w4_handler0,2597019,16208060,False,5256564003,bedgraph,,10284261.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""0.0""","""false""","""mm9""","[{'src': 'hda', 'id': 30190711}]",,"""30""","""146""","""false""",32.0,,38426720.0,1498638067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-28 08:26:25.889346,34556.0,315.0
2017-06-28 08:27:07.332627,slurm_normal,1498638708.0,0,,1.0,main_w3_handler1,2597019,16208103,False,5256564003,bedgraph,,10284292.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""5.5""","""false""","""mm9""","[{'src': 'hda', 'id': 30190711}]",,"""30""","""146""","""false""",32.0,,38426720.0,1498638443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-28 08:31:50.157789,34556.0,265.0
2017-06-28 08:41:15.400584,slurm_normal,1498639568.0,0,,1.0,main_w4_handler0,2597019,16208180,False,5256564003,bedgraph,,10284384.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""6.5""","""false""","""mm9""","[{'src': 'hda', 'id': 30190711}]",,"""30""","""146""","""false""",32.0,,38426720.0,1498639289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-28 08:46:11.105854,34556.0,279.0
2017-06-29 06:22:23.525388,slurm_normal,1498717396.0,0,,1.0,main_w4_handler0,2986687,16219841,False,248599987,bedgraph,,10295993.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""2.0""","""false""","""hg18""","[{'src': 'hda', 'id': 28260864}]",,"""100""","""100""","""false""",32.0,,38941904.0,1498717360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-29 06:23:17.786163,99294.0,36.0
2017-06-29 06:22:23.140666,slurm_normal,1498717392.0,0,,1.0,main_w4_handler0,2986687,16219840,False,265643603,bedgraph,,10295992.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""2.0""","""false""","""hg18""","[{'src': 'hda', 'id': 28260863}]",,"""100""","""100""","""false""",32.0,,38941904.0,1498717357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-29 06:23:14.427862,99294.0,35.0
2017-06-30 13:19:30.045296,slurm_normal,1498829064.0,0,,1.0,main_w4_handler0,2314201,16231117,False,4980089252,bedgraph,,10307035.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5.0""","""false""","""hg19""","[{'src': 'hda', 'id': 30246131}]",,"""30""","""200""","""false""",32.0,,38306123.0,1498828783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-30 13:24:25.647540,63797.0,281.0
2017-06-30 14:21:49.826938,slurm_normal,1498832840.0,0,,1.0,main_w4_handler0,2314201,16231871,False,4988476673,bedgraph,,10307777.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5.0""","""false""","""hg19""","[{'src': 'hda', 'id': 30247026}]",,"""30""","""200""","""false""",32.0,,38306123.0,1498832529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-30 14:27:23.704507,63797.0,311.0
2017-06-30 14:21:07.882440,slurm_normal,1498832779.0,0,,1.0,main_w3_handler1,2314201,16231863,False,5362293937,bedgraph,,10307767.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5.0""","""false""","""hg19""","[{'src': 'hda', 'id': 30246988}]",,"""30""","""200""","""false""",32.0,,38306123.0,1498832480.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-30 14:26:23.036705,63797.0,299.0
2017-06-30 14:21:26.352359,slurm_normal,1498832699.0,0,,1.0,main_w3_handler0,2314201,16231866,False,3081569472,bedgraph,,10307771.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5.0""","""false""","""hg19""","[{'src': 'hda', 'id': 30247010}]",,"""30""","""200""","""false""",32.0,,38306123.0,1498832505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-30 14:25:02.628319,63797.0,194.0
2017-06-30 14:22:06.909650,slurm_normal,1498833358.0,0,,1.0,main_w4_handler0,2314201,16231873,False,2899086750,bedgraph,,10307869.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5.0""","""false""","""hg19""","[{'src': 'hda', 'id': 30247067}]",,"""30""","""200""","""false""",32.0,,38306123.0,1498833201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-30 14:36:00.901651,63797.0,157.0
2017-07-05 10:38:37.725045,slurm_normal,1499251401.0,0,,1.0,main_w3_handler0,2314201,16260792,False,4988476673,bedgraph,,10332396.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5.0""","""false""","""hg19""","[{'src': 'hda', 'id': 30296306}]",,"""30""","""200""","""false""",32.0,,38306123.0,1499251135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-05 10:43:23.225803,63797.0,266.0
2017-07-03 21:31:04.740980,slurm_normal,1499117526.0,0,,1.0,main_w3_handler1,3165338,16252827,False,245560934,bedgraph,,10326473.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""5.0""","""false""","""?""","[{'src': 'hda', 'id': 30287487}]",,"""30""","""200""","""false""",32.0,,39003127.0,1499117475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-03 21:32:09.203733,107928.0,51.0
