chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-08-30 12:14:57.326384,slurm_normal,1504095315.0,0.0,,1.0,main_w4_handler1,3203907,16693052,False,,4435206,interval,10764704.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31044136}]",32.0,,39542272,1504095309.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-08-30 12:15:18.174942,106365.0,6.0
,,2017-08-31 19:57:14.539058,slurm_normal,1504209467.0,0.0,,1.0,main_w4_handler0,2242568,16706613,False,,21466572,interval,10779306.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31064996}]",32.0,,40185092,1504209449.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-08-31 19:57:52.898087,61136.0,18.0
,,2017-08-31 19:57:14.334798,slurm_normal,1504209453.0,0.0,,1.0,main_w4_handler0,2242568,16706611,False,,21499215,interval,10779305.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31064995}]",32.0,,40185092,1504209447.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-08-31 19:57:37.518525,61136.0,6.0
,,2017-08-31 19:57:14.463969,slurm_normal,1504209450.0,0.0,,1.0,main_w3_handler1,2242568,16706612,False,,21471196,interval,10779304.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31064994}]",32.0,,40185092,1504209444.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-08-31 19:57:31.065579,61136.0,6.0
,,2017-08-31 19:54:02.205397,slurm_normal,1504209259.0,0.0,,1.0,main_w4_handler1,2242568,16706594,False,,21429757,interval,10779284.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31064997}]",32.0,,40185092,1504209253.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-08-31 19:54:21.729273,61136.0,6.0
,,2017-09-11 04:28:55.903406,slurm_normal,1505104151.0,0.0,,1.0,main_w3_handler0,3248293,16784285,False,,6328287,interval,10852733.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31179101}]",32.0,,40386703,1505104147.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-09-11 04:29:13.171168,111219.0,4.0
,,2017-09-11 04:28:55.798336,slurm_normal,1505104154.0,0.0,,1.0,main_w4_handler0,3248293,16784284,False,,6757506,interval,10852734.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31179110}]",32.0,,40386703,1505104150.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-09-11 04:29:22.658229,111219.0,4.0
,,2017-09-11 04:28:56.019912,slurm_normal,1505104170.0,0.0,,1.0,main_w3_handler0,3248293,16784286,False,,6434030,interval,10852737.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31179098}]",32.0,,40386703,1505104166.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-09-11 04:29:33.158016,111219.0,4.0
,,2017-09-12 13:29:07.043682,slurm_normal,1505222978.0,0.0,,1.0,main_w3_handler0,3248293,16794839,False,,6437315,interval,10863629.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31179113}]",32.0,,40386703,1505222974.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-09-12 13:29:56.253636,111219.0,4.0
,,2017-09-12 13:29:07.251148,slurm_normal,1505222971.0,0.0,,1.0,main_w4_handler0,3248293,16794841,False,,7832426,interval,10863624.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31179107}]",32.0,,40386703,1505222967.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-09-12 13:29:36.645944,111219.0,4.0
,,2017-09-12 13:29:07.054009,slurm_normal,1505222970.0,0.0,,1.0,main_w4_handler0,3248293,16794840,False,,7877920,interval,10863623.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31179104}]",32.0,,40386703,1505222965.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-09-12 13:29:39.852600,111219.0,5.0
,,2017-09-18 10:46:05.316922,slurm_normal,1505731581.0,0.0,,1.0,main_w3_handler1,3257624,16853240,False,,640,bed,10920081.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31288392}]",32.0,,40591029,1505731578.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-09-18 10:46:25.394042,111772.0,3.0
,,2018-03-02 15:48:03.485675,slurm_normal,1520005704.0,0.0,7680.0,1.0,main_w4_handler0,3430132,18582894,False,,19603185,interval,12677533,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 34172889}]",32.0,,44252980,1520005694.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2018-03-02 15:48:25.192355,122039.0,10.0
,,2017-09-21 13:07:58.718912,slurm_normal,1505999298.0,0.0,,1.0,main_w3_handler0,3261678,16889258,False,,22069,interval,10957321.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31348334}]",32.0,,40717956,1505999294.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-09-21 13:08:22.821481,112017.0,4.0
,,2017-09-21 13:08:45.877128,slurm_normal,1505999342.0,0.0,,1.0,main_w3_handler0,3261678,16889270,False,,22069,interval,10957337.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31348334}]",32.0,,40717956,1505999339.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-09-21 13:09:07.723697,112017.0,3.0
,,2017-09-21 12:58:19.141365,slurm_normal,1505998872.0,0.0,,1.0,main_w3_handler1,3261570,16889149,False,,8479199,interval,10957242.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 31347936}]",32.0,,40713345,1505998868.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-09-21 13:02:08.700514,112007.0,4.0
,,2017-09-27 13:29:05.665612,slurm_normal,1506518964.0,0.0,,1.0,main_w3_handler1,3253635,16946794,False,,35323,interval,11016155.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31441656}]",32.0,,40522276,1506518960.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-09-27 13:29:27.372945,111555.0,4.0
,,2017-10-05 15:50:22.492184,slurm_normal,1507218643.0,0.0,,1.0,main_w4_handler0,3218498,17032419,False,,18095565,interval,11088860.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31572220}]",32.0,,40959226,1507218636.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-10-05 15:50:48.968694,109922.0,7.0
,,2017-10-08 02:15:42.743803,slurm_normal,1507428951.0,0.0,,1.0,main_w4_handler0,3275936,17049682,False,,3213,interval,11105897.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31599845}]",32.0,,40969026,1507428945.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-10-08 02:15:52.575337,112515.0,6.0
,,2018-02-20 19:15:39.535268,slurm_normal,1519154156.0,0.0,7680.0,1.0,main_w4_handler1,3436348,18451325,False,,3575140,interval,12546332,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33965996}]",32.0,,44039086,1519154152.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2018-02-20 19:15:58.871126,122404.0,4.0
,,2017-10-15 20:51:55.189099,slurm_normal,1508100724.0,0.0,,1.0,main_w3_handler0,3272124,17106228,False,,1650590,interval,11163397.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 31695777}]",32.0,,41278239,1508100718.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-10-15 20:52:05.523556,112558.0,6.0
,,2017-10-24 17:15:43.214630,slurm_normal,1508867418.0,0.0,,1.0,main_w3_handler1,3290654,17200438,False,,21872215733,pileup,11259647,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31839464}]",32.0,,41493307,1508865399.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-10-24 17:50:19.178808,77417.0,2019.0
,,2017-10-25 02:07:46.051510,slurm_normal,1508897293.0,0.0,,1.0,main_w4_handler0,3247025,17204970,False,,3317,interval,11264831,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31865926}]",32.0,,41501761,1508897289.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-10-25 02:08:20.345857,111171.0,4.0
,,2018-01-29 11:16:56.452482,slurm_normal,1517224682.0,0.0,,1.0,main_w4_handler1,3406351,18188130,False,,21941924,bedgraph,12269331,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33514975}]",32.0,,43457383,1517224663.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2018-01-29 11:18:05.275548,,19.0
,,2018-01-06 07:31:02.852841,slurm_normal,1515223870.0,0.0,,1.0,main_w3_handler1,3382726,17961187,False,,54403,interval,12037835,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33197337}]",32.0,,42997751,1515223866.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2018-01-06 07:31:11.533005,,4.0
,,2017-10-26 23:47:31.428843,slurm_normal,1509061671.0,0.0,,1.0,main_w4_handler1,3301124,17234952,False,,5093449,interval,11295339,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31909149}]",32.0,,41545641,1509061666.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-10-26 23:47:55.057567,103735.0,5.0
,,2017-10-27 10:28:23.905509,slurm_normal,1509100118.0,0.0,,1.0,main_w4_handler1,3302068,17238499,False,,3081,bedstrict,11299086,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31921628}]",32.0,,41562410,1509100114.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-10-27 10:28:41.310222,114649.0,4.0
,,2017-10-30 16:44:10.081878,slurm_normal,1509383702.0,0.0,,1.0,main_w4_handler0,3290654,17266820,False,,21872215733,pileup,11325874,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31839464}]",32.0,,41619594,1509381870.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-10-30 17:15:04.270068,77417.0,1832.0
,,2017-11-01 04:27:21.873889,slurm_normal,1509510461.0,0.0,,1.0,main_w3_handler1,3306510,17282749,False,,20288271,interval,11343957,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""",,"[{'src': 'hda', 'id': 31997507}]",32.0,,41079258,1509510454.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-11-01 04:27:42.393838,112910.0,7.0
,,2018-03-05 16:05:19.946639,slurm_normal,1520265936.0,0.0,7680.0,1.0,main_w3_handler0,3403355,18612206,False,,8034893,interval,12707946,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 34112430}]",32.0,,43401789,1520265928.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2018-03-05 16:05:39.532253,53626.0,8.0
,,2017-11-01 18:45:49.408314,slurm_normal,1509561976.0,0.0,,1.0,main_w3_handler1,3306300,17288528,False,,4070694,interval,11350310,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32007013}]",32.0,,41673972,1509561969.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-11-01 18:46:21.940655,114834.0,7.0
,,2017-11-02 16:28:06.162415,slurm_normal,1509640152.0,0.0,,1.0,main_w3_handler1,3244787,17304885,False,,0,interval,11364408,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 32009629}]",32.0,,40317024,1509640148.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-11-02 16:29:32.774012,111056.0,4.0
,,2017-11-09 00:29:47.846127,slurm_normal,1510187407.0,0.0,,1.0,main_w3_handler1,2754214,17389046,False,,2428,interval,11450807,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32101063}]",32.0,,41795179,1510187403.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-11-09 00:30:09.110676,86816.0,4.0
,,2017-11-09 00:37:44.558957,slurm_normal,1510187899.0,0.0,,1.0,main_w4_handler1,2754214,17389106,False,,2972834,interval,11450875,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32176242}]",32.0,,41795179,1510187882.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-11-09 00:38:21.234546,86816.0,17.0
,,2017-11-14 18:07:05.460535,slurm_normal,1510682862.0,0.0,,1.0,main_w4_handler0,3323412,17456948,False,,12637080,interval,11514778,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32295374}]",32.0,,40883689,1510682847.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-11-14 18:07:47.916381,5613.0,15.0
,,2017-11-15 18:49:41.943479,slurm_normal,1510771834.0,0.0,,1.0,main_w4_handler1,3325719,17473636,False,,7355650,interval,11530018,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32341078}]",32.0,,42021354,1510771828.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-11-15 18:50:38.158835,116292.0,6.0
,,2017-11-16 12:24:45.797173,slurm_normal,1510835125.0,0.0,,1.0,main_w4_handler0,3326348,17481056,False,,558892,interval,11539002,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32351458}]",32.0,,42032840,1510835121.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-11-16 12:25:36.677710,116341.0,4.0
,,2017-11-19 12:05:28.883631,slurm_normal,1511093140.0,0.0,,1.0,main_w3_handler1,2973157,17507190,False,,1092177,interval,11567612,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/022/311/dataset_22311905.dat""","""mtb_v1""",,"[{'src': 'hda', 'id': 32395414}]",32.0,,42098393,1511093134.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-11-19 12:05:41.229759,99052.0,6.0
,,2017-11-19 12:04:01.692428,slurm_normal,1511093048.0,0.0,,1.0,main_w4_handler1,2973157,17507184,False,,788,interval,11567604,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/022/311/dataset_22311905.dat""","""mtb_v1""",,"[{'src': 'hda', 'id': 32394914}]",32.0,,42098393,1511093044.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-11-19 12:04:08.817293,99052.0,4.0
,,2017-11-19 11:52:56.560723,slurm_normal,1511092382.0,0.0,,1.0,main_w4_handler1,2973157,17507038,False,,788,interval,11567547,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/022/311/dataset_22311905.dat""","""mtb_v1""",,"[{'src': 'hda', 'id': 32394914}]",32.0,,42098393,1511092378.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-11-19 11:53:03.432726,99052.0,4.0
,,2017-11-20 23:50:57.316039,slurm_normal,1511221872.0,0.0,,1.0,main_w3_handler1,2118546,17527922,False,,4341404,interval,11586652,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31978810}]",32.0,,42124122,1511221863.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-11-20 23:51:15.038831,7958.0,9.0
,,2017-11-25 18:39:41.698333,slurm_normal,1511635376.0,0.0,,1.0,main_w3_handler1,3339555,17579892,False,,329918982,interval,11642390,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32527150}]",32.0,,42253319,1511635184.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-11-25 18:42:58.356761,117224.0,192.0
,,2017-11-25 17:00:14.688472,slurm_normal,1511629405.0,0.0,,1.0,main_w3_handler0,3339555,17579481,False,,329918982,interval,11641986,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32527150}]",32.0,,42253319,1511629220.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-11-25 17:03:28.084431,117224.0,185.0
,,2017-11-25 17:00:14.629247,slurm_normal,1511630096.0,0.0,,1.0,main_w3_handler0,3339555,17579480,False,,1487579346,interval,11641985,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32527157}]",32.0,,42253319,1511629220.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-11-25 17:14:58.609375,117224.0,876.0
,,2017-11-25 18:39:43.107369,slurm_normal,1511636108.0,0.0,,1.0,main_w4_handler0,3339555,17579894,False,,1487579346,interval,11642393,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32527157}]",32.0,,42253319,1511635202.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-11-25 18:55:10.893243,117224.0,906.0
,,2017-11-28 00:21:38.650551,slurm_normal,1511828507.0,0.0,,1.0,main_w4_handler1,3339555,17612391,False,,224507,interval,11673037,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32574267}]",32.0,,42289409,1511828501.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-11-28 00:21:48.707145,117224.0,6.0
,,2017-11-28 00:21:38.649247,slurm_normal,1511828515.0,0.0,,1.0,main_w3_handler0,3339555,17612390,False,,109244,interval,11673040,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32574275}]",32.0,,42289409,1511828510.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-11-28 00:22:00.050302,117224.0,5.0
,,2017-11-30 02:18:54.315565,slurm_normal,1512008726.0,0.0,,1.0,main_w3_handler1,3345754,17644260,False,,230376738,interval,11703832,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32636205}]",32.0,,42297837,1512008564.0,ok,1023996.0,CONVERTER_interval_to_bgzip_0,1.0.0,,2017-11-30 02:25:28.285295,109425.0,162.0
