corData,corData_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.corData.values,parameters.corMethod,parameters.dbkey,parameters.outFileCorMatrix,parameters.outFileFormat,parameters.plotting_type.__current_case__,parameters.plotting_type.colorMap,parameters.plotting_type.plotNumbers,parameters.plotting_type.plotTitle,parameters.plotting_type.whatToPlot,parameters.plotting_type.zMax,parameters.plotting_type.zMin,parameters.removeOutliers,parameters.skipZeros,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
4050674,deeptools_coverage_matrix,2017-03-23 19:15:13.093866,slurm_normal,1490297586.0,0,1.0,main_w3_handler1,2927529,15379365,False,,9517058.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28895026}]","""pearson""","""mm9""","""false""","""png""",0,['RdYlBu'],true,,heatmap,,,"""true""","""false""",32.0,,36811951,1490297468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-23 19:33:09.066109,46988.0,118.0
22215,deeptools_coverage_matrix,2017-03-23 19:21:30.717946,slurm_normal,1490298837.0,0,1.0,main_w3_handler0,2746248,15379424,False,,9517061.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28896964}]","""pearson""","""mm9""","""true""","""pdf""",0,['Oranges'],true,,heatmap,,,"""true""","""true""",32.0,,36623132,1490297484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-23 19:53:59.567045,62141.0,1353.0
23828716,deeptools_coverage_matrix,2016-12-20 13:30:51.491797,slurm_normal,1482241080.0,0,1.0,main_w3_handler1,2932103,14615507,False,,8792003.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 27695014}]","""spearman""","""mm9""","""false""","""png""",0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,34964364,1482241033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2016-12-20 13:38:05.135280,96983.0,47.0
90470,deeptools_coverage_matrix,2016-12-20 15:51:42.904551,slurm_normal,1482249208.0,0,1.0,main_w4_handler0,2113047,14616703,False,,8793159.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27689951}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,34956745,1482249196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2016-12-20 15:53:30.302507,55663.0,12.0
131016,deeptools_coverage_matrix,2016-12-20 15:48:41.274943,slurm_normal,1482249028.0,0,1.0,main_w3_handler1,2113047,14616685,False,,8793142.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27689953}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,34956745,1482249011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2016-12-20 15:50:32.833770,55663.0,17.0
131016,deeptools_coverage_matrix,2016-12-20 15:48:29.856534,slurm_normal,1482249018.0,0,1.0,main_w4_handler1,2113047,14616683,False,,8793140.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27689953}]","""spearman""","""?""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,34956745,1482249004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2016-12-20 15:50:19.727344,55663.0,14.0
90470,deeptools_coverage_matrix,2016-12-20 15:51:05.433649,slurm_normal,1482249288.0,0,1.0,main_w3_handler1,2113047,14616699,False,,8793163.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27689951}]","""spearman""","""?""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,34956745,1482249221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2016-12-20 15:54:52.377406,55663.0,67.0
90470,deeptools_coverage_matrix,2016-12-20 15:51:15.032035,slurm_normal,1482249288.0,0,1.0,main_w3_handler1,2113047,14616701,False,,8793164.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27689951}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,34956745,1482249221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2016-12-20 15:54:52.695009,55663.0,67.0
131016,deeptools_coverage_matrix,2016-12-20 15:51:33.635801,slurm_normal,1482249288.0,0,1.0,main_w3_handler0,2113047,14616702,False,,8793162.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27689953}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,34956745,1482249220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2016-12-20 15:54:49.074655,55663.0,68.0
407491,deeptools_coverage_matrix,2016-12-20 19:23:00.924845,slurm_normal,1482261888.0,0,1.0,main_w3_handler0,2113047,14617942,False,,8794674.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27697926}]","""spearman""","""?""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,34980176,1482261872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2016-12-20 19:24:50.158763,55663.0,16.0
1256774,deeptools_coverage_matrix,2017-01-23 13:09:15.614178,slurm_normal,1485177257.0,0,1.0,main_w4_handler1,2714637,14846590,False,,9006637.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28047181}]","""spearman""","""Arabidopsis_thaliana_TAIR10""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,35475609,1485177225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-01-23 13:14:20.712613,78873.0,32.0
454936,deeptools_coverage_matrix,2017-01-23 15:27:59.837760,slurm_normal,1485185491.0,0,1.0,main_w3_handler0,2961804,14847828,False,,9007956.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","[{'src': 'hda', 'id': 28048500}]","""spearman""","""dm3""","""false""","""png""",0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,35498830,1485185454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-01-23 15:31:35.608099,59928.0,37.0
850963,deeptools_coverage_matrix,2017-01-23 17:10:03.076398,slurm_normal,1485191524.0,0,1.0,main_w3_handler0,2961804,14849055,False,,9009097.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","[{'src': 'hda', 'id': 28049822}]","""spearman""","""dm6""","""false""","""png""",0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,35539586,1485191500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-01-23 17:12:05.899090,59928.0,24.0
4724393,deeptools_coverage_matrix,2016-12-21 13:01:25.894717,slurm_normal,1482325849.0,0,1.0,main_w4_handler1,2936266,14624383,False,,8801037.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 27706574}]","""spearman""","""mm10""","""false""","""pdf""",0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,34678117,1482325398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2016-12-21 13:10:50.436336,68782.0,451.0
40617239,deeptools_coverage_matrix,2017-03-23 16:22:56.441116,slurm_normal,1490293706.0,0,1.0,main_w4_handler0,2927529,15377476,False,,9516515.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28895521}]","""spearman""","""mm9""","""false""","""png""",0,['RdYlBu'],true,,heatmap,,,"""true""","""false""",32.0,,36811951,1490293657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-23 18:28:31.297064,46988.0,49.0
40617239,deeptools_coverage_matrix,2017-03-23 16:22:30.958527,slurm_normal,1490293705.0,0,1.0,main_w4_handler0,2927529,15377473,False,,9516516.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 28895521}]","""pearson""","""mm9""","""false""","""png""",0,['RdYlBu'],true,,heatmap,,,"""true""","""false""",32.0,,36811951,1490293657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-23 18:28:32.514491,46988.0,48.0
2435337,deeptools_coverage_matrix,2017-03-24 02:19:54.690192,slurm_normal,1490327333.0,0,1.0,main_w4_handler1,3039025,15381987,False,,9519914.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28903077}]","""pearson""","""Arabidopsis_thaliana_TAIR10""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,36825880,1490327314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-24 03:48:56.403436,63480.0,19.0
592286,deeptools_coverage_matrix,2017-01-06 17:31:58.380783,slurm_normal,1483724017.0,0,1.0,main_w3_handler0,2947790,14704319,False,,8874304.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27834924}]","""spearman""","""?""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,35236847,1483724002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-01-06 17:33:40.048093,72906.0,15.0
6321336,deeptools_coverage_matrix,2017-01-24 05:48:00.119391,slurm_normal,1485236994.0,0,1.0,main_w3_handler0,2920370,14854296,False,,9014401.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 27892429}]","""pearson""","""Arabidopsis_thaliana_TAIR10""","""false""","""png""",1,,,SWN-1/2 100 bins,scatterplot,,,"""false""","""false""",32.0,,35553288,1485236971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-01-24 05:49:56.385194,84610.0,23.0
850963,deeptools_coverage_matrix,2017-01-23 19:26:54.138441,slurm_normal,1485200041.0,0,1.0,main_w4_handler1,2961804,14850355,False,,9010465.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","[{'src': 'hda', 'id': 28049822}]","""spearman""","""dm6""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,35539586,1485199918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-01-23 19:34:03.987051,59928.0,123.0
8036806,deeptools_coverage_matrix,2017-01-24 07:00:29.621927,slurm_normal,1485241327.0,0,1.0,main_w3_handler1,2920370,14854436,False,,9014616.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 27892413}]","""pearson""","""Arabidopsis_thaliana_TAIR10""","""false""","""png""",1,,,,scatterplot,,,"""false""","""true""",32.0,,35553288,1485241307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-01-24 07:02:09.621288,84610.0,20.0
3170674,deeptools_coverage_matrix,2017-01-24 07:31:35.870872,slurm_normal,1485243644.0,0,1.0,main_w4_handler1,2920370,14854602,False,,9014688.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28059272}]","""pearson""","""Arabidopsis_thaliana_TAIR10""","""false""","""png""",1,,,200 bins,scatterplot,,,"""false""","""true""",32.0,,35553288,1485243618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-01-24 07:40:46.608073,84610.0,26.0
4478006,deeptools_coverage_matrix,2017-03-24 01:02:52.686272,slurm_normal,1490317489.0,0,1.0,main_w4_handler0,3039025,15381639,False,,9519060.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28902471}]","""pearson""","""Arabidopsis_thaliana_TAIR10""","""false""","""png""",1,,,ERF061,scatterplot,,,"""true""","""false""",32.0,,36825880,1490317471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-24 01:04:52.591392,63480.0,18.0
4468687,deeptools_coverage_matrix,2017-03-24 01:10:59.867177,slurm_normal,1490318023.0,0,1.0,main_w3_handler0,3039025,15381662,False,,9519086.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28902473}]","""pearson""","""Arabidopsis_thaliana_TAIR10""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,36825880,1490318001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-24 01:13:47.417915,63480.0,22.0
4468687,deeptools_coverage_matrix,2017-03-24 01:04:02.684957,slurm_normal,1490317915.0,0,1.0,main_w3_handler0,3039025,15381642,False,,9519076.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28902473}]","""pearson""","""Arabidopsis_thaliana_TAIR10""","""false""","""png""",1,,,HDA15,scatterplot,,,"""true""","""false""",32.0,,36825880,1490317858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-24 01:11:59.079030,63480.0,57.0
4478006,deeptools_coverage_matrix,2017-03-24 01:10:59.475670,slurm_normal,1490318034.0,0,1.0,main_w3_handler0,3039025,15381661,False,,9519087.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28902471}]","""pearson""","""Arabidopsis_thaliana_TAIR10""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,36825880,1490318001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-24 01:13:57.978968,63480.0,33.0
4514510,deeptools_coverage_matrix,2017-03-24 01:04:27.191250,slurm_normal,1490318412.0,0,1.0,main_w4_handler1,3039025,15381647,False,,9519128.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28902474}]","""pearson""","""Arabidopsis_thaliana_TAIR10""","""false""","""png""",1,,,VAL2,scatterplot,,,"""true""","""false""",32.0,,36825880,1490318396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-24 01:20:18.958398,63480.0,16.0
3456158,deeptools_coverage_matrix,2017-01-24 07:14:04.621542,slurm_normal,1485242741.0,0,1.0,main_w4_handler0,2920370,14854458,False,,9014668.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28059048}]","""pearson""","""Arabidopsis_thaliana_TAIR10""","""false""","""png""",1,,,,scatterplot,,,"""false""","""true""",32.0,,35553288,1485242732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-01-24 07:25:44.461350,84610.0,9.0
653450,deeptools_coverage_matrix,2017-03-24 01:41:27.674046,slurm_normal,1490322689.0,0,1.0,main_w4_handler1,3039025,15381829,False,,9519460.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28902790}]","""pearson""","""Arabidopsis_thaliana_TAIR10""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,36825880,1490322679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-24 02:31:31.546803,63480.0,10.0
676085,deeptools_coverage_matrix,2017-03-24 01:41:28.058651,slurm_normal,1490321854.0,0,1.0,main_w4_handler1,3039025,15381830,False,,9519395.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28902795}]","""pearson""","""Arabidopsis_thaliana_TAIR10""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,36825880,1490321843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-24 02:17:36.025081,63480.0,11.0
3569040,deeptools_coverage_matrix,2017-01-24 08:20:02.024695,slurm_normal,1485246914.0,0,1.0,main_w4_handler0,2920370,14854729,False,,9014896.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28059499}]","""pearson""","""Arabidopsis_thaliana_TAIR10""","""false""","""png""",1,,,300 bins,scatterplot,,,"""false""","""true""",32.0,,35555945,1485246902.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-01-24 08:35:17.179110,84610.0,12.0
15400217,deeptools_coverage_matrix,2017-03-23 21:07:32.673586,slurm_normal,1490303634.0,0,1.0,main_w4_handler1,3038520,15380480,False,,9518026.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19Patch2.len""","[{'src': 'hda', 'id': 28900499}]","""pearson""","""hg19Patch2""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,36791073,1490303612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-23 21:13:55.703696,93636.0,22.0
3569040,deeptools_coverage_matrix,2017-01-24 08:37:24.067465,slurm_normal,1485247194.0,0,1.0,main_w4_handler0,2920370,14854872,False,,9014945.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28059499}]","""pearson""","""Arabidopsis_thaliana_TAIR10""","""false""","""png""",1,,,300 bins,scatterplot,,,"""false""","""false""",32.0,,35555945,1485247182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-01-24 08:39:56.620504,84610.0,12.0
15400217,deeptools_coverage_matrix,2017-03-23 21:22:26.656040,slurm_normal,1490304736.0,0,1.0,main_w4_handler0,3038520,15380606,False,,9518167.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19Patch2.len""","[{'src': 'hda', 'id': 28900499}]","""spearman""","""hg19Patch2""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,36791073,1490304716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-23 21:32:19.552053,93636.0,20.0
6787959,deeptools_coverage_matrix,2017-03-23 21:06:09.639509,slurm_normal,1490304951.0,0,1.0,main_w4_handler0,2837731,15380473,False,,9518203.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28900894}]","""pearson""","""Arabidopsis_thaliana_TAIR10""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,36544340,1490304933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-23 21:35:53.689057,51951.0,18.0
6925788,deeptools_coverage_matrix,2017-01-24 06:08:47.447203,slurm_normal,1485238756.0,0,1.0,main_w4_handler0,2920370,14854346,False,,9014570.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28058882}]","""pearson""","""Arabidopsis_thaliana_TAIR10""","""false""","""png""",1,,,SWN-1/2 6.5M reads 100 bins,scatterplot,,,"""false""","""false""",32.0,,35553288,1485238739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-01-24 06:19:17.136951,84610.0,17.0
3167657,deeptools_coverage_matrix,2017-01-24 06:37:10.736587,slurm_normal,1485240426.0,0,1.0,main_w3_handler1,2920370,14854400,False,,9014604.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28058969}]","""pearson""","""Arabidopsis_thaliana_TAIR10""","""false""","""png""",1,,,,scatterplot,,,"""false""","""true""",32.0,,35553288,1485240399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-01-24 06:47:07.165288,84610.0,27.0
4033793,deeptools_coverage_matrix,2017-01-24 07:00:02.613274,slurm_normal,1485241917.0,0,1.0,main_w3_handler1,2920370,14854433,False,,9014635.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28059007}]","""pearson""","""Arabidopsis_thaliana_TAIR10""","""false""","""png""",1,,,CLF-1/2 all reads 100bins,scatterplot,,,"""false""","""true""",32.0,,35553288,1485241891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-01-24 07:11:58.291558,84610.0,26.0
140652,deeptools_coverage_matrix,2017-03-24 01:40:03.740093,slurm_normal,1490320870.0,0,1.0,main_w4_handler1,3039025,15381809,False,,9519344.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28902759}]","""pearson""","""Arabidopsis_thaliana_TAIR10""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,36825880,1490320860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-03-24 02:01:13.664514,63480.0,10.0
12936,deeptools_coverage_matrix,2017-01-24 01:44:41.173197,slurm_normal,1485222472.0,0,1.0,main_w4_handler0,2963161,14853280,False,,9013453.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28056772}]","""spearman""","""?""","""false""","""pdf""",1,,,,scatterplot,,,"""false""","""false""",32.0,,35547292,1485222449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-01-24 01:47:53.602015,71489.0,23.0
6725,deeptools_coverage_matrix,2017-01-24 02:03:26.276204,slurm_normal,1485223529.0,0,1.0,main_w3_handler1,2963161,14853378,False,,9013569.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28057403}]","""pearson""","""?""","""false""","""png""",0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,35547292,1485223508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-01-24 02:05:32.006635,71489.0,21.0
6725,deeptools_coverage_matrix,2017-01-24 02:07:30.163787,slurm_normal,1485223763.0,0,1.0,main_w3_handler1,2963161,14853421,False,,9013598.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 28057403}]","""pearson""","""?""","""false""","""pdf""",1,,,,scatterplot,,,"""false""","""false""",32.0,,35547292,1485223740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.3.6.0,2.3.6.0,,2017-01-24 02:09:24.775152,71489.0,23.0
