chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,input_bams_10|input_bam,input_bams_10|input_bam_filetype,input_bams_11|input_bam,input_bams_11|input_bam_filetype,input_bams_12|input_bam,input_bams_12|input_bam_filetype,input_bams_13|input_bam,input_bams_13|input_bam_filetype,input_bams_14|input_bam,input_bams_14|input_bam_filetype,input_bams_15|input_bam,input_bams_15|input_bam_filetype,input_bams_16|input_bam,input_bams_16|input_bam_filetype,input_bams_17|input_bam,input_bams_17|input_bam_filetype,input_bams_18|input_bam,input_bams_18|input_bam_filetype,input_bams_19|input_bam,input_bams_19|input_bam_filetype,input_bams_1|input_bam,input_bams_1|input_bam_filetype,input_bams_20|input_bam,input_bams_20|input_bam_filetype,input_bams_21|input_bam,input_bams_21|input_bam_filetype,input_bams_22|input_bam,input_bams_22|input_bam_filetype,input_bams_2|input_bam,input_bams_2|input_bam_filetype,input_bams_3|input_bam,input_bams_3|input_bam_filetype,input_bams_4|input_bam,input_bams_4|input_bam_filetype,input_bams_5|input_bam,input_bams_5|input_bam_filetype,input_bams_6|input_bam,input_bams_6|input_bam_filetype,input_bams_7|input_bam,input_bams_7|input_bam_filetype,input_bams_8|input_bam,input_bams_8|input_bam_filetype,input_bams_9|input_bam,input_bams_9|input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.coverage_dtype,parameters.advanced_options.safe,parameters.chromInfo,parameters.coverage_dtype,parameters.dbkey,parameters.input_bams_0|input_bam|__identifier__,parameters.min_base_quality,parameters.min_mapping_quality,parameters.min_support_depth,parameters.ploidy,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.regions,parameters.use_strand,parameters.variants_only,processor_count,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-07-26 02:50:48.578793,slurm_normal_16gb,1437893885.0,0,1.0,main_w2_handler0,2390087,9988709,False,,10148970.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4273228.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20552817}]",hg19,,,,cached,[],"""False""","""False""",32.0,,,,,,24131584.0,1437887314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 06:58:11.497775,66116.0,6571.0
,,2015-07-26 04:38:47.193354,slurm_normal_16gb,1437892403.0,0,1.0,main_w2_handler0,2390190,9989987,False,,10075226.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4272947.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""1""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20554793}]",hg19,,,,cached,[],"""False""","""False""",32.0,,,,,,24156092.0,1437885582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 06:33:25.695086,66230.0,6821.0
,,2015-07-26 04:43:01.308752,slurm_normal_16gb,1437892045.0,0,1.0,main_w1_handler2,2389972,9990086,False,,8084581.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4272994.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20554327}]",12931,,,,cached,[],"""False""","""False""",32.0,,,,,,24126507.0,1437885798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 06:27:34.336775,66096.0,6247.0
,,2015-07-26 04:39:57.948568,slurm_normal_16gb,1437900133.0,0,1.0,main_w2_handler0,2390190,9990002,False,,10108386.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4273814.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""1""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20554816}]",hg19,,,,cached,[],"""False""","""False""",32.0,,,,,,24156092.0,1437892417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 08:42:15.645581,66230.0,7716.0
,,2015-07-26 04:43:00.766441,slurm_normal_16gb,1437899203.0,0,1.0,main_w1_handler0,2389972,9990085,False,,11251716.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4273777.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20554324}]",12931,,,,cached,[],"""False""","""False""",32.0,,,,,,24126507.0,1437892060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 08:26:45.185253,66096.0,7143.0
,,2015-07-26 04:39:56.353660,slurm_normal_16gb,1437908874.0,0,1.0,main_w2_handler1,2390190,9989999,False,,13346514.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4274556.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""1""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20554813}]",hg19,,,,cached,[],"""False""","""False""",32.0,,,,,,24156092.0,1437900146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 11:07:58.178278,66230.0,8728.0
,,2015-07-26 04:43:01.978081,slurm_normal_16gb,1437906421.0,0,1.0,main_w1_handler0,2389972,9990087,False,,8760162.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4274497.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20554329}]",12931,,,,cached,[],"""False""","""False""",32.0,,,,,,24126507.0,1437899215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 10:27:03.490064,66096.0,7206.0
,,2015-07-26 07:29:53.688634,slurm_normal_16gb,1437902268.0,0,1.0,main_w1_handler0,2383633,9991121,False,,8811712.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4274168.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20556115}]",hg19,,,,cached,[],"""False""","""False""",32.0,,,,,,24225756.0,1437895808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 09:17:50.236860,66571.0,6460.0
,,2015-07-26 04:18:48.247059,slurm_normal_16gb,1437902996.0,0,1.0,main_w2_handler1,2386241,9989882,False,,10148972.0,bam,,,,,,,,,,,,,,,,,,,,,10127582.0,bam,,,,,,,13440244.0,bam,,,,,,,,,,,,,,,4272815.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20553910}, {'__index__': 1, 'input_bam': 20553907}, {'__index__': 2, 'input_bam': 20553904}]",hg19,,,,cached,[],"""False""","""False""",32.0,,,,,,24270588.0,1437884345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 09:30:00.231877,66721.0,18651.0
,,2015-07-26 07:29:51.900850,slurm_normal_16gb,1437909876.0,0,1.0,main_w1_handler1,2383633,9991119,False,,11316456.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4274740.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20556111}]",hg19,,,,cached,[],"""False""","""False""",32.0,,,,,,24225756.0,1437902280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 11:24:40.938361,66571.0,7596.0
,,2015-07-26 11:42:17.326756,slurm_normal_16gb,1437910959.0,0,1.0,main_w2_handler1,2390446,9992552,False,,155.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4275558.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20558518}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""True""","""True""",32.0,,,,,,24318918.0,1437910954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 11:42:42.296102,66885.0,5.0
,,2015-07-26 11:55:08.732973,slurm_normal_16gb,1437911737.0,0,1.0,main_w2_handler1,2390446,9992600,False,,146.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4275607.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20558600}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""True""","""True""",32.0,,,,,,24318918.0,1437911732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 11:55:40.757212,66885.0,5.0
,,2015-07-26 12:02:24.131460,slurm_normal_16gb,1437912577.0,0,1.0,main_w1_handler1,2390500,9992671,False,,18233254.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4275702.roundup,slurm,,132112168.0,corral-repl,,"""22e9678e338e11e5a946005056a52a46""",1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""uint16""","""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20558768}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""True""","""True""",32.0,,,,,,24318918.0,1437912412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 12:09:43.364729,66885.0,165.0
,,2015-07-26 12:16:07.754312,slurm_normal_16gb,1437912997.0,0,1.0,main_w1_handler1,2390473,9992776,False,,144.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4275780.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20558574}]",hg19,,,,cached,[],"""True""","""False""",32.0,,,,,,24186905.0,1437912992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 12:16:40.965185,66362.0,5.0
,,2015-07-26 07:29:52.524513,slurm_normal_16gb,1437916693.0,0,1.0,main_w1_handler1,2383633,9991120,False,,8133440.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4275482.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20556113}]",hg19,,,,cached,[],"""False""","""False""",32.0,,,,,,24225756.0,1437909891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 13:18:18.655375,66571.0,6802.0
,,2015-07-26 13:40:51.732295,slurm_normal_16gb,1437918082.0,0,1.0,main_w2_handler0,2390542,9993530,False,,92.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4276498.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20559988}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""False""","""False""",32.0,,,,,,24186905.0,1437918076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 13:41:24.112393,66362.0,6.0
,,2015-07-26 14:13:24.799681,slurm_normal_16gb,1437920035.0,0,1.0,main_w1_handler1,2390464,9994014,False,,39104386.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4276901.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/Araly1.len""",,"""Araly1""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20560629}]",12931,,,,cached,[],"""False""","""False""",32.0,,,,,,24323826.0,1437920031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 14:14:01.129077,61102.0,4.0
,,2015-07-26 14:26:17.041274,slurm_normal_16gb,1437920806.0,0,1.0,main_w2_handler0,2390542,9994116,False,,13723078.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277010.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20560809}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""True""","""True""",32.0,,,,,,24186905.0,1437920799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 14:26:47.627309,66362.0,7.0
,,2015-07-26 15:17:07.808254,slurm_normal_16gb,1437923859.0,0,1.0,main_w1_handler2,2390674,9994736,False,,101.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277613.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20561999}]",hg_g1k_v37,,,,cached,[],"""False""","""False""",32.0,,,,,,24186905.0,1437923853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 15:17:42.412083,66362.0,6.0
,,2015-07-26 15:18:15.114069,slurm_normal_16gb,1437923934.0,0,1.0,main_w1_handler1,2390674,9994752,False,,101.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277631.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20561999}]",hg19,,,,cached,[],"""False""","""False""",32.0,,,,,,24186905.0,1437923922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 15:18:58.354424,66362.0,12.0
,,2015-07-26 12:15:31.219452,slurm_normal_16gb,1437924298.0,0,1.0,main_w2_handler0,2389245,9992772,False,Job output deleted by user before job completed.,10137607.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4276262.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20558872}]",hg19,,,,cached,[],"""False""","""False""",32.0,,,,,,24324011.0,1437916655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 15:25:01.148014,66929.0,7643.0
,,2015-07-26 15:40:19.212918,slurm_normal_16gb,1437925259.0,0,1.0,main_w1_handler2,2390674,9995039,False,,101.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277911.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20561999}]",hg18,,,,cached,[],"""False""","""False""",32.0,,,,,,24186905.0,1437925251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 15:41:02.757939,66362.0,8.0
,,2015-07-26 15:44:39.117185,slurm_normal_16gb,1437925501.0,0,1.0,main_w2_handler0,2390674,9995067,False,,100.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277942.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20562487}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""False""","""False""",32.0,,,,,,24186905.0,1437925495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 15:45:02.808775,66362.0,6.0
,,2015-07-26 15:39:22.797907,slurm_normal_16gb,1437925183.0,0,1.0,main_w1_handler0,2390674,9995032,False,,101.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277903.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20561999}]",hg38,,,,cached,[],"""False""","""False""",32.0,,,,,,24186905.0,1437925178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 15:39:47.347180,66362.0,5.0
,,2015-07-26 15:59:20.704699,slurm_normal_16gb,1437926388.0,0,1.0,main_w1_handler1,2390674,9995235,False,,100.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4278105.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20562767}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""False""","""False""",32.0,,,,,,24186905.0,1437926380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 15:59:52.414212,66362.0,8.0
,,2015-07-26 16:55:37.573152,slurm_normal_16gb,1437929793.0,0,1.0,main_w1_handler2,2387345,9996069,False,,92.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4278921.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",,"""""","""""","""20""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20563841}]",hg18,,,,cached,[],"""True""","""True""",32.0,,,,,,24324065.0,1437929785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 16:56:37.478743,66773.0,8.0
,,2015-07-26 16:55:35.730611,slurm_normal_16gb,1437929761.0,0,1.0,main_w1_handler2,2387345,9996066,False,,92.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4278909.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",,"""""","""""","""20""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20563838}]",hg18,,,,cached,[],"""True""","""True""",32.0,,,,,,24324065.0,1437929754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 16:56:04.337492,66773.0,7.0
,,2015-07-26 16:55:38.649133,slurm_normal_16gb,1437929820.0,0,1.0,main_w1_handler2,2387345,9996072,False,,92.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4278927.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",,"""""","""""","""20""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20563843}]",hg18,,,,cached,[],"""True""","""True""",32.0,,,,,,24324065.0,1437929812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 16:57:07.161956,66773.0,8.0
,,2015-07-26 16:55:36.302468,slurm_normal_16gb,1437929772.0,0,1.0,main_w1_handler1,2387345,9996067,False,,92.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4278911.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",,"""""","""""","""20""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20563839}]",hg18,,,,cached,[],"""True""","""True""",32.0,,,,,,24324065.0,1437929757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 16:56:17.122074,66773.0,15.0
,,2015-07-26 16:55:38.132712,slurm_normal_16gb,1437929842.0,0,1.0,main_w2_handler0,2387345,9996071,False,,92.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4278939.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",,"""""","""""","""20""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20563842}]",hg18,,,,cached,[],"""True""","""True""",32.0,,,,,,24324065.0,1437929838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 16:57:25.788560,66773.0,4.0
,,2015-07-26 16:55:36.998202,slurm_normal_16gb,1437929791.0,0,1.0,main_w2_handler0,2387345,9996068,False,,92.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4278922.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",,"""""","""""","""20""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20563840}]",hg18,,,,cached,[],"""True""","""True""",32.0,,,,,,24324065.0,1437929787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 16:56:33.048951,66773.0,4.0
,,2015-07-26 17:10:11.249024,slurm_normal_16gb,1437930837.0,0,1.0,main_w1_handler2,2390538,9996320,False,,92.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4279155.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20564323}]",hg19,,,,cached,[],"""True""","""True""",32.0,,,,,,24324205.0,1437930633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 17:14:00.781691,66932.0,204.0
,,2015-07-26 17:10:12.375721,slurm_normal_16gb,1437930858.0,0,1.0,main_w1_handler2,2390538,9996321,False,,92.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4279207.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20564328}]",hg19,,,,cached,[],"""True""","""True""",32.0,,,,,,24324205.0,1437930854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 17:14:19.774108,66932.0,4.0
