chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.boxit,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.input2,parameters.input2.values,parameters.input2|__identifier__,parameters.wordsize,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-13 10:47:43.570924,slurm_normal,1489402169.0,1.0,,1.0,main_w3_handler1,2993266,15280288,False,,16129,fasta,3250,fasta,9424568.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28733857}]",,,"[{'src': 'hda', 'id': 28733845}]",,"""100""",32.0,,36586677,1489402069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-03-13 10:49:32.775973,99961.0,100.0
,,2016-01-19 13:22:15.869008,slurm_normal,1453209859.0,1.0,,1.0,main_w1_handler0,2570271,11544927,False,,478,fasta,436,fasta,5811229.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954143,,,22954155,,,"""4""",32.0,,27545749,1453209852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:24:25.960239,,7.0
,,2016-01-19 21:17:56.124476,slurm_normal,1453238296.0,1.0,,1.0,main_w1_handler2,2571188,11553115,False,,685,fasta,670,fasta,5819189.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22965229,,,22965234,,,"""4""",32.0,,27558303,1453238293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 21:18:22.944258,,3.0
,,2015-12-04 23:05:01.794786,slurm_normal,1449270476.0,1.0,,1.0,main_w2_handler1,2522840,11091960,False,,3733,fasta,3623,fasta,5346534.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22312505,,,22312495,,,"""10""",32.0,,26488211,1449270322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-12-04 23:07:59.406351,74382.0,154.0
,,2017-09-19 02:42:36.263920,slurm_normal,1505788970.0,1.0,,1.0,main_w3_handler1,3252640,16860880,False,,244047177,fasta,244047177,fasta,10927960.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31300396}]",,,"[{'src': 'hda', 'id': 31300299}]",,"""4""",32.0,,40423254,1505788967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-09-19 02:42:52.245365,96446.0,3.0
,,2018-01-17 10:40:47.759232,slurm_normal,1516185655.0,1.0,,1.0,main_w4_handler0,3395075,18058444,False,,21294,fasta,1858,fasta,12136258,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33347108}]",,,"[{'src': 'hda', 'id': 33347107}]",,"""10""",32.0,,43242989,1516185651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2018-01-17 10:40:57.002185,,4.0
,,2016-05-27 15:07:12.645455,slurm_normal,1464361683.0,1.0,,1.0,main_w1_handler1,2719896,13005237,False,,12,fasta,12,fasta,7191613.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b570a0ac23d00df79e'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1a766790a812fec'}]",,"""2""",32.0,,30454815,1464361679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-05-27 15:08:04.489199,,4.0
,,2018-02-16 07:32:20.262173,slurm_normal,1518766351.0,1.0,7680.0,1.0,main_w3_handler1,3431337,18406915,False,,1042,fasta,824,fasta,12492623,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33891349}]",,,"[{'src': 'hda', 'id': 33890979}]",,"""3""",32.0,,43952758,1518766348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2018-02-16 07:32:32.814764,,3.0
,,2016-01-19 13:16:03.528501,slurm_normal,1453209381.0,1.0,,1.0,main_w1_handler1,2570286,11544747,False,,329,txt,329,txt,5810954.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22953992,,,22953992,,,"""10""",32.0,,27545787,1453209377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:16:26.996554,,4.0
,,2016-01-19 13:25:29.606731,slurm_normal,1453210280.0,1.0,,1.0,main_w2_handler1,2570332,11545004,False,,329,fasta,463,fasta,5811447.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954702,,,22954714,,,"""10""",32.0,,27545787,1453210275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:31:26.228836,,5.0
,,2016-01-25 10:04:53.621861,slurm_normal,1453716324.0,1.0,,1.0,main_w2_handler1,2576882,11594937,False,,228,fasta,225,fasta,5860039.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23029588,,,23029587,,,"""4""",32.0,,27716094,1453716320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-25 10:05:30.704561,,4.0
,,2017-08-17 20:14:31.971083,slurm_normal,1503000883.0,1.0,,1.0,main_w4_handler1,3225256,16604565,False,,6015,fasta,12097,fasta,10676465.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30908643}]",,,"[{'src': 'hda', 'id': 30908640}]",,"""4""",32.0,,39934998,1503000877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-08-17 20:14:46.084451,,6.0
,,2016-01-19 13:19:32.837158,slurm_normal,1453209662.0,1.0,,1.0,main_w2_handler1,2570267,11544847,False,,440,txt,447,fasta,5811098.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954401,,,22954308,,,"""4""",32.0,,27545742,1453209657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:21:05.191028,,5.0
,,2015-02-21 05:35:56.771875,rodeo_normal,1424496970.0,1.0,,1.0,main_w1_handler0,2204914,8781831,False,,3237,fasta,2882,fasta,2859301.roundup,slurm,,132112168.0,corral-repl,,"""81e55e50b98b11e4afb1005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18497613,,,18594484,,,"""8""",32.0,,21233612,1424496967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-21 05:36:13.825321,59587.0,3.0
,,2015-02-19 22:57:30.339948,rodeo_normal,1424386665.0,1.0,,1.0,main_w2_handler0,2212700,8772039,False,,3170,fasta,4780,fasta,2841775.roundup,slurm,,132112168.0,corral-repl,,"""ad4115c8b88a11e49454005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18498064,,,18498055,,,"""8""",32.0,,21347844,1424386661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-19 22:57:50.271879,59587.0,4.0
,,2017-10-06 12:50:51.680690,slurm_normal,1507294265.0,1.0,,1.0,main_w4_handler0,3277651,17039326,False,,293,fasta,293,fasta,11096505.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583284}]",,,"[{'src': 'hda', 'id': 31583284}]",,"""10""",32.0,,41086792,1507294262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-10-06 12:51:11.059140,111611.0,3.0
,,2015-12-07 01:36:15.392214,slurm_normal,1449452202.0,1.0,,1.0,main_w1_handler2,2530395,11107565,False,,3733,fasta,3623,fasta,5370023.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22333056,,,22333050,,,"""10""",32.0,,26486721,1449452197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-12-07 01:36:45.568943,74366.0,5.0
,,2015-02-08 23:48:36.986202,rodeo_normal,1423439337.0,1.0,,1.0,main_w2_handler1,2199514,8684457,False,,5358,fasta,5358,fasta,2682828.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18446751,,,18446751,,,"""5""",32.0,,20395931,1423439332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-08 23:48:58.068419,25409.0,5.0
,,2015-02-20 02:30:14.165385,rodeo_normal,1424399427.0,1.0,,1.0,main_w2_handler1,2204914,8773306,False,,3170,fasta,4780,fasta,2844363.roundup,slurm,,132112168.0,corral-repl,,"""663b2628b8a811e49389005056a51846""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18498064,,,18498055,,,"""7""",32.0,,21233472,1424399425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-20 02:30:29.512780,59587.0,2.0
,,2016-01-19 13:43:20.052560,slurm_normal,1453211039.0,1.0,,1.0,main_w2_handler0,2570279,11545380,False,,400,fasta,1001,fasta,5811772.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954227,,,22954176,,,"""4""",32.0,,27545780,1453211019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:44:02.564197,,20.0
,,2015-12-06 20:40:36.114515,slurm_normal,1449434467.0,1.0,,1.0,main_w2_handler1,2530247,11104151,False,,3623,fasta,3733,fasta,5366310.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22329313,,,22329316,,,"""10""",32.0,,26618038,1449434462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-12-06 20:41:09.749132,74862.0,5.0
,,2015-02-09 03:02:58.408240,rodeo_normal,1423450996.0,1.0,,1.0,main_w1_handler1,2199514,8684835,False,,4780,fasta,4066,fasta,2683605.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18446626,,,18446683,,,"""9""",32.0,,20395931,1423450993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-09 03:03:18.457151,25409.0,3.0
,,2017-10-06 12:48:34.480270,slurm_normal,1507294138.0,1.0,,1.0,main_w4_handler1,3277654,17039274,False,,292,fasta,292,fasta,11096452.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583312}]",,,"[{'src': 'hda', 'id': 31583312}]",,"""4""",32.0,,41086656,1507294134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-10-06 12:49:01.145907,111617.0,4.0
,,2016-02-04 05:23:12.655345,slurm_normal,1454563421.0,1.0,,1.0,main_w1_handler2,2587109,11707842,False,,2973,fasta,2973,fasta,5965408.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23178224,,,23178224,,,"""8""",32.0,,27861015,1454563418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-02-04 05:23:45.234012,2108.0,3.0
,,2015-06-10 19:00:33.272014,slurm_normal,1433962863.0,1.0,,1.0,main_w2_handler1,2336957,9629221,False,,84897,fasta,84897,fasta,3939757.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19967250,,,19967250,,,"""200""",32.0,,23566025,1433962858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-06-10 19:01:05.441175,,5.0
,,2015-02-19 22:42:39.327503,rodeo_normal,1424385768.0,1.0,,1.0,main_w2_handler0,2212694,8771923,False,,4780,fasta,76483,fasta,2841605.roundup,slurm,,132112168.0,corral-repl,,"""9b0ec9bab88811e49454005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18571083,,,18571084,,,"""7""",32.0,,21314146,1424385765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-19 22:42:52.322486,59588.0,3.0
,,2015-02-21 05:04:41.894415,rodeo_normal,1424495092.0,1.0,,1.0,main_w2_handler0,2204914,8781709,False,,3237,fasta,2882,fasta,2859027.roundup,slurm,,132112168.0,corral-repl,,"""236fb180b98711e4a1ea005056a51846""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18497613,,,18594484,,,"""10""",32.0,,21233612,1424495090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-21 05:04:55.011481,59587.0,2.0
,,2015-02-13 02:57:20.629281,rodeo_normal,1423796267.0,1.0,,1.0,main_w2_handler1,2204916,8717755,False,,668,fasta,668,fasta,2743978.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18497495,,,18497496,,,"""4""",32.0,,21233476,1423796263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-13 02:57:48.347929,59588.0,4.0
,,2016-01-19 13:50:24.787084,slurm_normal,1453211453.0,1.0,,1.0,main_w1_handler0,2570273,11545631,False,,334,fasta,375,fasta,5811947.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954197,,,22954177,,,"""4""",32.0,,27545748,1453211447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:51:11.824205,,6.0
,,2016-01-19 13:36:20.034724,slurm_normal,1453210603.0,1.0,,1.0,main_w1_handler2,2570332,11545276,False,,329,fasta,469,fasta,5811594.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954702,,,22954703,,,"""4""",32.0,,27545787,1453210599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:36:50.250805,,4.0
,,2017-10-06 12:19:16.952126,slurm_normal,1507292382.0,1.0,,1.0,main_w3_handler0,3277647,17039004,False,,13025,fasta,2712,fasta,11096164.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31582925}]",,,"[{'src': 'hda', 'id': 31582928}]",,"""4""",32.0,,41086765,1507292377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-10-06 12:19:47.549343,111620.0,5.0
,,2016-10-07 12:40:02.496433,slurm_normal,1475844090.0,1.0,,1.0,main_w4_handler1,2846470,14028453,False,,2730,fasta,13042,fasta,8246206.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bc1973724dc7b324'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2d3d9b958263a44'}]",,"""10""",32.0,,33521869,1475844087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-10-07 12:41:33.052650,90333.0,3.0
,,2014-11-14 06:47:39.556556,rodeo_normal,1415947670.0,1.0,,1.0,main_w2_handler0,2115755,8165977,False,,8705,fasta,9059,fasta,2010734.roundup,slurm,,132112068.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17508478,,,17508483,,,"""3""",32.0,,18485951,1415947667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2014-11-14 06:47:52.392068,55763.0,3.0
,,2016-01-22 13:32:36.188225,slurm_normal,1453469683.0,1.0,,1.0,main_w2_handler0,2574390,11580455,False,,509,fasta,517,fasta,5846143.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23004349,,,23004515,,,"""4""",32.0,,27648950,1453469678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-22 13:34:51.064412,,5.0
,,2016-01-25 13:41:31.811254,slurm_normal,1453729307.0,1.0,,1.0,main_w1_handler1,2576882,11596402,False,,267,fasta,234,fasta,5861551.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23031499,,,23031497,,,"""10""",32.0,,27716094,1453729303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-25 13:41:49.187399,,4.0
,,2016-05-27 14:56:35.049297,slurm_normal,1464361109.0,1.0,,1.0,main_w1_handler1,2719896,13005142,False,,233,fasta,724,fasta,7191492.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53dfe50b576353152'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54ed995e47027e094'}]",,"""4""",32.0,,30454815,1464361105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-05-27 14:58:32.885284,,4.0
,,2016-01-26 12:45:07.445428,slurm_normal,1453812345.0,1.0,,1.0,main_w1_handler1,2576882,11606000,False,,324,fasta,278,fasta,5870983.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23045302,,,23045282,,,"""6""",32.0,,27716094,1453812341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-26 12:45:50.112866,,4.0
,,2015-02-24 03:59:03.031162,rodeo_normal,1424750353.0,1.0,,1.0,main_w1_handler0,2204901,8799937,False,,20635,fasta,20635,fasta,2891957.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18623047,,,18623048,,,"""4""",32.0,,21250956,1424750348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-24 03:59:14.695267,59590.0,5.0
,,2016-10-07 13:08:46.780513,slurm_normal,1475845763.0,1.0,,1.0,main_w4_handler1,2838779,14028664,False,,262,fasta,262,fasta,8246410.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53b9452efb0e87fae'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53b9452efb0e87fae'}]",,"""4""",32.0,,33521621,1475845757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-10-07 13:09:25.380845,90335.0,6.0
,,2016-01-20 12:58:06.357328,slurm_normal,1453294704.0,1.0,,1.0,main_w2_handler1,2571960,11559345,False,,329,fasta,469,fasta,5825692.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22974406,,,22974412,,,"""7""",32.0,,27545748,1453294698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-20 12:58:28.107618,,6.0
,,2015-02-19 22:57:32.730005,rodeo_normal,1424386671.0,1.0,,1.0,main_w2_handler0,2212700,8772042,False,,3170,fasta,4780,fasta,2841781.roundup,slurm,,132112168.0,corral-repl,,"""ad4115c8b88a11e49454005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18498064,,,18498055,,,"""11""",32.0,,21347844,1424386669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-19 22:57:53.092667,59587.0,2.0
,,2017-10-06 12:44:07.701611,slurm_normal,1507293870.0,1.0,,1.0,main_w3_handler1,3270737,17039217,False,,292,fasta,292,fasta,11096367.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583182}]",,,"[{'src': 'hda', 'id': 31583182}]",,"""4""",32.0,,41087007,1507293865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-10-06 12:44:37.661426,111603.0,5.0
,,2016-01-20 12:59:33.953402,slurm_normal,1453294789.0,1.0,,1.0,main_w2_handler1,2571960,11559355,False,,329,fasta,469,fasta,5825701.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22974406,,,22974412,,,"""2""",32.0,,27545748,1453294784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-20 12:59:50.410713,,5.0
,,2017-09-07 16:05:38.389034,slurm_normal,1504800367.0,1.0,,1.0,main_w4_handler1,3234006,16764290,False,,912,fasta,839,fasta,10831248.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31148217}]",,,"[{'src': 'hda', 'id': 31148216}]",,"""10""",32.0,,40095155,1504800363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-09-07 16:06:14.831571,,4.0
,,2015-02-14 23:00:20.508001,rodeo_normal,1423954843.0,1.0,,1.0,main_w2_handler1,2204889,8727910,False,,4780,fasta,5358,fasta,2762615.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18515063,,,18515064,,,"""9""",32.0,,21260644,1423954839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-14 23:00:45.705267,59586.0,4.0
,,2015-02-18 06:25:36.167952,rodeo_normal,1424240744.0,1.0,,1.0,main_w2_handler1,2210397,8751842,False,,4780,fasta,4705,fasta,2806152.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18551530,,,18551531,,,"""9""",32.0,,21314146,1424240742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-18 06:25:47.127315,59588.0,2.0
,,2015-02-14 01:24:45.213804,rodeo_normal,1423877112.0,1.0,,1.0,main_w1_handler1,2204901,8724713,False,,4705,fasta,4780,fasta,2756902.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18511272,,,18511274,,,"""4""",32.0,,21250956,1423877108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-14 01:25:12.887680,59590.0,4.0
,,2016-01-22 13:31:20.938580,slurm_normal,1453469525.0,1.0,,1.0,main_w2_handler0,2574390,11580443,False,,509,fasta,557,fasta,5846117.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23004349,,,23004419,,,"""4""",32.0,,27648950,1453469504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-22 13:32:09.509562,,21.0
,,2017-09-07 16:08:10.434428,slurm_normal,1504800556.0,1.0,,1.0,main_w4_handler1,3245739,16764334,False,,839,fasta,912,fasta,10831314.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31148278}]",,,"[{'src': 'hda', 'id': 31148287}]",,"""4""",32.0,,40334257,1504800552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-09-07 16:09:23.938784,111123.0,4.0
,,2017-03-13 10:07:45.432875,slurm_normal,1489399679.0,1.0,,1.0,main_w4_handler1,2993199,15279836,False,,78,fasta,78,fasta,9424021.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28324115}]",,,"[{'src': 'hda', 'id': 28324115}]",,"""3""",32.0,,36587767,1489399674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-03-13 10:08:02.214437,99975.0,5.0
