chromInfo,chromInfo_filetype,corData,corData_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.corData.values,parameters.corData|__identifier__,parameters.corMethod,parameters.dbkey,parameters.outFileCorMatrix,parameters.outFileFormat,parameters.plotting_type.__current_case__,parameters.plotting_type.colorMap,parameters.plotting_type.plotNumbers,parameters.plotting_type.plotTitle,parameters.plotting_type.whatToPlot,parameters.plotting_type.zMax,parameters.plotting_type.zMin,parameters.removeOutliers,parameters.skipZeros,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,3359586,deeptools_coverage_matrix,2017-09-10 05:54:22.387688,slurm_normal,1505027184.0,0,,1.0,main_w4_handler0,3247976,16780977,False,,10849452.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 31173740}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['bwr'],false,Spearman Correlation_ChIP K9m2 K9m3,heatmap,,,"""false""","""false""",32.0,,40376532.0,1505027163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-10 07:06:28.549287,11728.0,21.0
,,3930490,deeptools_coverage_matrix,2017-09-10 09:24:12.444714,slurm_normal,1505035470.0,0,,1.0,main_w3_handler0,2746248,16781338,False,,10849669.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 31172468}]",,"""pearson""","""mm9""","""true""","""png""",0.0,['Reds'],true,,heatmap,,,"""true""","""true""",32.0,,39644058.0,1505035463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-10 09:24:35.592800,62141.0,7.0
,,3930490,deeptools_coverage_matrix,2017-09-10 09:31:29.446509,slurm_normal,1505035916.0,0,,1.0,main_w3_handler0,2746248,16781349,False,,10849684.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 31172468}]",,"""pearson""","""mm9""","""true""","""png""",0.0,['Oranges'],true,,heatmap,,,"""true""","""true""",32.0,,39644058.0,1505035904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-10 09:31:58.590480,62141.0,12.0
,,3930490,deeptools_coverage_matrix,2017-09-10 09:25:21.149507,slurm_normal,1505035554.0,0,,1.0,main_w3_handler1,2746248,16781339,False,,10849672.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 31172468}]",,"""spearman""","""mm9""","""true""","""png""",0.0,['Reds'],true,,heatmap,,,"""true""","""true""",32.0,,39644058.0,1505035546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-10 09:26:05.079563,62141.0,8.0
,,346313,deeptools_coverage_matrix,2017-09-11 00:31:38.175520,slurm_normal,1505089922.0,0,,1.0,main_w4_handler0,2959569,16783642,False,,10852031.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 31178043}]",,"""spearman""","""mm9""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,40065305.0,1505089916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-11 00:32:05.242904,3720.0,6.0
,,346313,deeptools_coverage_matrix,2017-09-11 00:29:58.153715,slurm_normal,1505089828.0,0,,1.0,main_w3_handler1,2959569,16783628,False,,10852010.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 31178043}]",,"""spearman""","""mm9""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,40065305.0,1505089809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-11 00:30:33.474698,3720.0,19.0
,,893545,deeptools_coverage_matrix,2017-09-11 01:12:05.352298,slurm_normal,1505092346.0,0,,1.0,main_w4_handler1,2959569,16783744,False,,10852141.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 31178186}]",,"""spearman""","""mm9""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,40065305.0,1505092339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-11 01:12:31.505961,3720.0,7.0
,,63615869,deeptools_coverage_matrix,2017-09-11 02:37:52.001842,slurm_normal,1505097543.0,0,,1.0,main_w3_handler0,2959569,16784007,False,,10852443.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 31178877}]",,"""spearman""","""mm9""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,40065305.0,1505097488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-11 02:39:07.389010,3720.0,55.0
,,92082,deeptools_coverage_matrix,2017-09-11 03:45:24.948912,slurm_normal,1505101540.0,0,,1.0,main_w4_handler1,2959569,16784186,False,,10852646.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 31179149}]",,"""spearman""","""mm9""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,40065305.0,1505101534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-11 03:45:41.733904,3720.0,6.0
,,55156,deeptools_coverage_matrix,2017-09-11 03:41:29.738516,slurm_normal,1505101310.0,0,,1.0,main_w4_handler0,2959569,16784170,False,,10852632.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 31179137}]",,"""spearman""","""mm9""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,40065305.0,1505101297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-11 03:41:54.044833,3720.0,13.0
,,107854,deeptools_coverage_matrix,2017-09-11 03:50:19.097168,slurm_normal,1505101835.0,0,,1.0,main_w3_handler0,2959569,16784204,False,,10852655.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 31179171}]",,"""spearman""","""mm9""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,40065305.0,1505101829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-11 03:50:37.253648,3720.0,6.0
,,7222277,deeptools_coverage_matrix,2017-09-11 08:38:52.285479,slurm_normal,1505119153.0,0,,1.0,main_w4_handler0,2971178,16785112,False,,10853538.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 31179837}]",,"""pearson""","""hg38""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""true""",32.0,,40354389.0,1505119143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-11 08:39:14.629457,11700.0,10.0
,,1830184,deeptools_coverage_matrix,2017-09-11 07:25:07.116335,slurm_normal,1505115414.0,0,,1.0,main_w4_handler0,3248659,16784786,False,,10853265.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 31179872}]",,"""pearson""","""mm10""","""false""","""png""",0.0,['bwr'],true,Pearson Correlation_ATAC YvO,heatmap,,0.5,"""false""","""false""",32.0,,40381085.0,1505115408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-11 07:36:59.570818,11728.0,6.0
,,1830184,deeptools_coverage_matrix,2017-09-11 07:24:21.485618,slurm_normal,1505115405.0,0,,1.0,main_w4_handler1,3248659,16784780,False,,10853262.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 31179872}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['bwr'],true,Spearman Correlation_ATAC YvO,heatmap,,0.5,"""false""","""false""",32.0,,40381085.0,1505115398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-11 07:36:48.593217,11728.0,7.0
,,7222277,deeptools_coverage_matrix,2017-09-11 08:29:04.532305,slurm_normal,1505118680.0,0,,1.0,main_w3_handler1,2971178,16785056,False,,10853491.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 31179837}]",,"""spearman""","""hg38""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,40354389.0,1505118573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-11 08:31:27.759178,11700.0,107.0
,,7222277,deeptools_coverage_matrix,2017-09-11 09:04:42.528964,slurm_normal,1505120724.0,0,,1.0,main_w3_handler1,2971178,16785353,False,,10853761.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 31179837}]",,"""pearson""","""hg38""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,40354389.0,1505120704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-11 09:05:32.092312,11700.0,20.0
,,7222277,deeptools_coverage_matrix,2017-09-11 09:11:06.289186,slurm_normal,1505121153.0,0,,1.0,main_w4_handler1,2971178,16785382,False,,10853789.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 31179837}]",,"""spearman""","""hg38""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""true""","""true""",32.0,,40354389.0,1505121084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-11 09:12:36.228349,11700.0,69.0
,,7222277,deeptools_coverage_matrix,2017-09-11 09:07:09.046867,slurm_normal,1505120874.0,0,,1.0,main_w3_handler0,2971178,16785366,False,,10853772.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 31179837}]",,"""spearman""","""hg38""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,40354389.0,1505120839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-11 09:07:57.424037,11700.0,35.0
,,1712197,deeptools_coverage_matrix,2017-09-11 10:07:55.356122,slurm_normal,1505124496.0,0,,1.0,main_w3_handler0,3029171,16786028,False,,10854450.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31181136}]",,"""spearman""","""?""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,39998929.0,1505124485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-11 10:08:18.721848,101921.0,11.0
,,2554184,deeptools_coverage_matrix,2017-09-11 16:20:29.429497,slurm_normal,1505149007.0,0,,1.0,main_w3_handler0,3243177,16788266,False,,10856490.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 31184824}]",,"""spearman""","""hg38""","""false""","""png""",0.0,['RdYlBu'],false,plotCorrelation of 35F EGFP UCLA H3K9ME3 H3K27ME3,heatmap,,,"""false""","""false""",32.0,,40184742.0,1505148971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-11 17:00:47.209260,110321.0,36.0
,,4564,deeptools_coverage_matrix,2017-09-11 15:21:11.569106,slurm_normal,1505149418.0,0,,1.0,main_w3_handler1,3249169,16787928,False,,10856673.roundup,slurm,,132112168.0,corral-repl,,"""70de5252970411e7b397005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","[{'src': 'hda', 'id': 31184346}]",,"""spearman""","""hg_g1k_v37""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,,1505149405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-11 17:03:45.420644,88748.0,13.0
,,3003603,deeptools_coverage_matrix,2017-10-03 23:15:46.166675,slurm_normal,1507073900.0,0,,1.0,main_w3_handler1,3196610,17018633,False,,11072390.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 31549486}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,39165339.0,1507073889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-10-03 23:38:27.584960,107740.0,11.0
,,159826,deeptools_coverage_matrix,2017-09-11 20:03:17.334130,slurm_normal,1505165314.0,0,,1.0,main_w3_handler1,3243458,16789828,False,,10858256.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm6.len""","[{'src': 'hda', 'id': 31186849}]",,"""spearman""","""dm6""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,40285135.0,1505165305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-11 21:30:46.720734,43698.0,9.0
,,159826,deeptools_coverage_matrix,2017-09-11 21:06:37.081378,slurm_normal,1505165670.0,0,,1.0,main_w3_handler0,3243458,16790076,False,,10858388.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm6.len""","[{'src': 'hda', 'id': 31186849}]",,"""pearson""","""dm6""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,40285135.0,1505165659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-11 21:47:23.234081,43698.0,11.0
,,8029602,deeptools_coverage_matrix,2017-09-12 05:28:54.730897,slurm_normal,1505194159.0,0,,1.0,main_w4_handler1,3247976,16791761,False,,10860616.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 31173757}]",,"""pearson""","""mm10""","""false""","""png""",0.0,['bwr'],true,Pearson Correlation,heatmap,,0.5,"""false""","""false""",32.0,,40381085.0,1505194145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-12 05:29:22.971606,11728.0,14.0
,,8030437,deeptools_coverage_matrix,2017-09-12 05:28:14.304887,slurm_normal,1505194196.0,0,,1.0,main_w3_handler0,3247976,16791757,False,,10860617.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 31173754}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['bwr'],true,Spearman Correlation,heatmap,,0.5,"""false""","""false""",32.0,,40381085.0,1505194178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-12 05:31:40.452523,11728.0,18.0
,,8029602,deeptools_coverage_matrix,2017-09-12 05:28:14.494835,slurm_normal,1505194311.0,0,,1.0,main_w3_handler0,3247976,16791758,False,,10860621.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 31173757}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['bwr'],true,Spearman Correlation,heatmap,,0.5,"""false""","""false""",32.0,,40381085.0,1505194296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-12 05:34:00.371154,11728.0,15.0
,,8030437,deeptools_coverage_matrix,2017-09-12 05:41:13.859769,slurm_normal,1505194969.0,0,,1.0,main_w3_handler1,3247976,16791776,False,,10860644.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 31173754}]",,"""pearson""","""mm10""","""false""","""png""",0.0,['bwr'],false,Pearson Correlation,heatmap,,0.5,"""false""","""false""",32.0,,40381085.0,1505194962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-12 05:44:29.393760,11728.0,7.0
,,1830184,deeptools_coverage_matrix,2017-09-12 05:52:09.348293,slurm_normal,1505195607.0,0,,1.0,main_w3_handler1,3248659,16791794,False,,10860665.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 31179872}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['bwr'],true,Spearman Correlation,heatmap,,,"""false""","""false""",32.0,,40381085.0,1505195600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-12 05:55:20.167639,11728.0,7.0
,,8029602,deeptools_coverage_matrix,2017-09-12 05:41:13.988792,slurm_normal,1505194979.0,0,,1.0,main_w3_handler1,3247976,16791777,False,,10860646.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 31173757}]",,"""pearson""","""mm10""","""false""","""png""",0.0,['bwr'],false,Pearson Correlation,heatmap,,0.5,"""false""","""false""",32.0,,40381085.0,1505194972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-12 05:44:42.840589,11728.0,7.0
,,8030437,deeptools_coverage_matrix,2017-09-12 05:28:54.601171,slurm_normal,1505194221.0,0,,1.0,main_w3_handler1,3247976,16791760,False,,10860619.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 31173754}]",,"""pearson""","""mm10""","""false""","""png""",0.0,['bwr'],true,Pearson Correlation,heatmap,,0.5,"""false""","""false""",32.0,,40381085.0,1505194215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-12 05:31:36.436461,11728.0,6.0
,,16070619,deeptools_coverage_matrix,2017-09-12 05:30:22.100846,slurm_normal,1505194412.0,0,,1.0,main_w3_handler0,3247976,16791764,False,,10860629.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 31184979}]",,"""pearson""","""mm10""","""false""","""png""",0.0,['bwr'],false,Pearson Correlation,heatmap,,0.9,"""false""","""false""",32.0,,40381085.0,1505194405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-12 05:34:45.104436,11728.0,7.0
,,1830184,deeptools_coverage_matrix,2017-09-12 05:52:53.767872,slurm_normal,1505195596.0,0,,1.0,main_w4_handler0,3248659,16791796,False,,10860663.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 31179872}]",,"""pearson""","""mm10""","""false""","""png""",0.0,['bwr'],true,Pearson Correlation,heatmap,,0.5,"""true""","""false""",32.0,,40381085.0,1505195588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-12 05:53:20.654381,11728.0,8.0
,,54931,deeptools_coverage_matrix,2017-09-13 00:19:29.988115,slurm_normal,1505261990.0,0,,1.0,main_w4_handler0,3243458,16800040,False,,10868886.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm6.len""","[{'src': 'hda', 'id': 31204480}]",,"""pearson""","""dm6""","""false""","""png""",1.0,,,E1_CREB.sort.dup.bam versus E2_CREB.sort.dup.bam,scatterplot,,,"""true""","""false""",32.0,,40285135.0,1505261980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-13 00:19:54.191876,43698.0,10.0
,,77787112,deeptools_coverage_matrix,2017-09-13 03:47:08.727943,slurm_normal,1505274564.0,0,,1.0,main_w4_handler0,3249762,16801975,False,,10870649.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31191230}]",,"""pearson""","""?""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,40322423.0,1505274447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-13 03:49:29.009344,45008.0,117.0
,,1190159,deeptools_coverage_matrix,2017-09-13 03:14:08.445744,slurm_normal,1505275524.0,0,,1.0,main_w3_handler0,3251013,16801801,False,,10870817.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 31207703}]",,"""spearman""","""hg38""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""true""","""true""",32.0,,40280098.0,1505275509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-13 04:05:27.214851,94782.0,15.0
,,1988628,deeptools_coverage_matrix,2017-09-13 03:14:08.937878,slurm_normal,1505277247.0,0,,1.0,main_w4_handler1,3251013,16801802,False,,10871020.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 31207704}]",,"""spearman""","""hg38""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""true""","""true""",32.0,,40280098.0,1505277239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-13 04:34:09.977600,94782.0,8.0
,,1988628,deeptools_coverage_matrix,2017-09-13 03:14:26.929340,slurm_normal,1505277246.0,0,,1.0,main_w4_handler1,3251013,16801805,False,,10871021.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 31207704}]",,"""pearson""","""hg38""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""true""","""true""",32.0,,40280098.0,1505277239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-13 04:34:10.261828,94782.0,7.0
,,77787112,deeptools_coverage_matrix,2017-09-13 06:51:23.779079,slurm_normal,1505285678.0,0,,1.0,main_w3_handler1,3249762,16802677,False,,10871743.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31191230}]",,"""spearman""","""?""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,40322423.0,1505285496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-13 06:54:44.284320,45008.0,182.0
,,77787112,deeptools_coverage_matrix,2017-09-13 07:11:26.500631,slurm_normal,1505286929.0,0,,1.0,main_w4_handler0,3249762,16802759,False,,10871848.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31191230}]",,"""spearman""","""?""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,40322423.0,1505286697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-13 07:15:31.639227,45008.0,232.0
