chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.regions,parameters.regions.values,processor_count,regions,regions_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-09-24 22:19:37.425997,slurm_normal,1443133214.0,0,,1.0,main_w2_handler1,2450543,10415460,False,,1219771,vcf,4693737.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21255531,,21255403,,32.0,460282,bed,,25360548.0,1443133199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-09-24 22:20:20.360942,69132.0,15.0
,,2016-09-07 18:30:12.022113,slurm_normal,1473273168.0,0,,1.0,main_w3_handler0,2794350,13800449,False,,9349,vcf,8020884.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b540dae84dd4fa55d7'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b564172883d01215f2'}]",32.0,45457,bed,,31312138.0,1473273159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2016-09-07 18:32:49.644317,87062.0,9.0
,,2016-09-07 18:30:18.505442,slurm_normal,1473273279.0,0,,1.0,main_w3_handler0,2794350,13800460,False,,9311,vcf,8020905.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4f8f4af44830c08'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b564172883d01215f2'}]",32.0,45457,bed,,31312138.0,1473273272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2016-09-07 18:34:43.899155,87062.0,7.0
,,2016-09-07 18:30:11.149915,slurm_normal,1473273111.0,0,,1.0,main_w4_handler1,2794350,13800447,False,,9535,vcf,8020865.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e564e920e8fa1245'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b564172883d01215f2'}]",32.0,45457,bed,,31312138.0,1473273092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2016-09-07 18:31:54.209259,87062.0,19.0
,,2016-09-07 18:30:16.909524,slurm_normal,1473273188.0,0,,1.0,main_w4_handler1,2794350,13800458,False,,10163,vcf,8020889.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ac87088f1bb6e2bf'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b564172883d01215f2'}]",32.0,45457,bed,,31312138.0,1473273179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2016-09-07 18:33:10.359624,87062.0,9.0
,,2016-09-07 18:30:16.109441,slurm_normal,1473273263.0,0,,1.0,main_w3_handler0,2794350,13800457,False,,9947,vcf,8020899.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54cd15441ba0cb959'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b564172883d01215f2'}]",32.0,45457,bed,,31312138.0,1473273217.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2016-09-07 18:34:26.781960,87062.0,46.0
,,2015-10-08 16:12:06.450380,slurm_normal,1444320779.0,0,,1.0,main_w2_handler0,2122923,10529303,False,,161750433,vcf,4803601.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20136708,,21444591,,32.0,454,bed,,25572881.0,1444320744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-08 16:13:01.950390,41856.0,35.0
,,2015-10-08 20:47:05.939960,slurm_normal,1444337384.0,0,,1.0,main_w2_handler1,2407151,10531231,False,,1946149384,vcf,4805411.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21033782,,20763963,,32.0,155365,bed,,24160958.0,1444337255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-08 20:49:48.856186,37542.0,129.0
,,2015-10-08 21:41:57.840317,slurm_normal,1444340551.0,0,,1.0,main_w1_handler2,2407151,10531472,False,,56162045,vcf,4805658.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20754499,,20763963,,32.0,155365,bed,,24160958.0,1444340532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-08 21:42:34.724110,37542.0,19.0
,,2015-10-08 21:38:37.886565,slurm_normal,1444340444.0,0,,1.0,main_w1_handler0,2407151,10531467,False,,1946149384,vcf,4805649.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21447582,,20763963,,32.0,155365,bed,,24160958.0,1444340342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-08 21:40:47.615456,37542.0,102.0
,,2015-10-09 01:42:33.478576,slurm_normal,1444355064.0,0,,1.0,main_w1_handler0,2407151,10532172,False,,845819583,vcf,4806418.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21451476,,20763963,,32.0,155365,bed,,25521060.0,1444354970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-09 01:44:27.784431,37542.0,94.0
,,2015-10-09 02:23:02.069595,slurm_normal,1444357419.0,0,,1.0,main_w2_handler1,2407151,10532249,False,,56162045,vcf,4806534.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20754499,,20763963,,32.0,155365,bed,,25521060.0,1444357401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-09 02:23:40.843228,37542.0,18.0
,,2015-10-15 12:45:50.946475,slurm_normal,1444913202.0,0,,1.0,main_w1_handler0,2122923,10582149,False,,161750433,vcf,4852756.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20136708,,21534894,,32.0,430,bed,,25699325.0,1444913184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-15 12:46:44.911487,41856.0,18.0
,,2015-10-14 11:46:01.668750,slurm_normal,1444823190.0,0,,1.0,main_w1_handler0,2391935,10568215,False,,294023,vcf,4840213.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",21502099,,21502132,,32.0,33,bed,,24338009.0,1444823186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-14 11:46:32.978704,,4.0
,,2015-10-14 11:48:24.491952,slurm_normal,1444823332.0,0,,1.0,main_w2_handler0,2391935,10568243,False,,245998,vcf,4840234.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",21502096,,21502132,,32.0,33,bed,,24338009.0,1444823324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-14 11:48:53.742333,,8.0
,,2015-10-15 00:03:24.620231,slurm_normal,1444867453.0,0,,1.0,main_w2_handler1,2285263,10576147,False,,55778122,vcf,4847134.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19783277,,19733270,,32.0,201018,bed,,25693830.0,1444867437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-15 00:04:14.923148,37542.0,16.0
,,2015-10-15 00:01:48.585739,slurm_normal,1444867416.0,0,,1.0,main_w1_handler0,2285263,10576135,False,,1946149384,vcf,4847118.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21524587,,19733270,,32.0,201018,bed,,25693830.0,1444867326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-15 00:03:40.519059,37542.0,90.0
,,2015-10-15 00:02:25.292053,slurm_normal,1444867383.0,0,,1.0,main_w2_handler0,2285263,10576143,False,,56022104,vcf,4847125.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19783236,,19733270,,32.0,201018,bed,,25693830.0,1444867363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-15 00:03:05.860308,37542.0,20.0
,,2015-10-15 00:02:12.613710,slurm_normal,1444867380.0,0,,1.0,main_w1_handler1,2285263,10576140,False,,56095711,vcf,4847122.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19783202,,19733270,,32.0,201018,bed,,25693830.0,1444867360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-15 00:03:10.752590,37542.0,20.0
,,2015-10-15 00:02:42.599502,slurm_normal,1444867418.0,0,,1.0,main_w1_handler2,2285263,10576145,False,,55797429,vcf,4847132.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19783257,,19733270,,32.0,201018,bed,,25693830.0,1444867399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-15 00:03:40.683012,37542.0,19.0
,,2015-10-15 00:03:01.833621,slurm_normal,1444867418.0,0,,1.0,main_w1_handler0,2285263,10576146,False,,56162045,vcf,4847131.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19783272,,19733270,,32.0,201018,bed,,25693830.0,1444867399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-15 00:03:41.169065,37542.0,19.0
,,2015-10-15 00:03:39.691512,slurm_normal,1444867462.0,0,,1.0,main_w1_handler0,2285263,10576148,False,,58390434,vcf,4847136.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19783283,,19733270,,32.0,201018,bed,,25693830.0,1444867443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-15 00:04:26.984586,37542.0,19.0
,,2015-10-15 00:20:13.677609,slurm_normal,1444868480.0,0,,1.0,main_w1_handler2,2285263,10576281,False,,890254,vcf,4847248.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21524897,,19733270,,32.0,201018,bed,,25693830.0,1444868472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-15 00:21:22.555667,37542.0,8.0
,,2015-10-15 22:52:06.718720,slurm_normal,1444949561.0,0,,1.0,main_w2_handler0,2285263,10589414,False,,60889543,vcf,4859347.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21546877,,19733270,,32.0,201018,bed,,25693830.0,1444949545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-15 22:52:44.518694,37542.0,16.0
,,2015-11-01 03:39:35.422365,slurm_normal,1446350053.0,0,,1.0,main_w1_handler1,2491549,10783861,False,,5647514,vcf,5040388.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21828667,,21826221,,32.0,990,bed,,26015328.0,1446350041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 03:54:15.432115,53650.0,12.0
,,2015-10-31 22:57:03.662187,slurm_normal,1446332244.0,0,,1.0,main_w2_handler0,2491549,10781729,False,,6308417,vcf,5039647.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21826055,,21826221,,32.0,990,bed,,26015328.0,1446332235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-10-31 22:57:26.308988,53650.0,9.0
,,2015-11-01 02:32:40.583186,slurm_normal,1446346097.0,0,,1.0,main_w1_handler0,2491549,10783744,False,,207455,vcf,5040222.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21826705,,21826221,,32.0,990,bed,,26015328.0,1446346093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 02:48:18.872489,53650.0,4.0
,,2015-11-01 01:58:14.708197,slurm_normal,1446343412.0,0,,1.0,main_w1_handler0,2491549,10783280,False,,5586779,vcf,5040091.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21826600,,21826221,,32.0,990,bed,,26015328.0,1446343406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 02:03:35.300994,53650.0,6.0
,,2015-11-01 01:59:23.836245,slurm_normal,1446343203.0,0,,1.0,main_w1_handler1,2491549,10783366,False,,5684709,vcf,5040072.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21826605,,21826221,,32.0,990,bed,,26015328.0,1446343197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 02:00:05.648327,53650.0,6.0
,,2015-11-01 01:59:06.986172,slurm_normal,1446346101.0,0,,1.0,main_w1_handler1,2491549,10783345,False,,5394429,vcf,5040223.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21826604,,21826221,,32.0,990,bed,,26015328.0,1446346093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 02:48:23.504688,53650.0,8.0
,,2015-11-01 01:58:32.772555,slurm_normal,1446344643.0,0,,1.0,main_w2_handler0,2491549,10783305,False,,6785251,vcf,5040165.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21826602,,21826221,,32.0,990,bed,,26015328.0,1446344635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 02:24:04.294815,53650.0,8.0
,,2015-11-01 01:58:48.300681,slurm_normal,1446344655.0,0,,1.0,main_w2_handler0,2491549,10783324,False,,5158445,vcf,5040167.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21826603,,21826221,,32.0,990,bed,,26015328.0,1446344649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 02:24:19.289726,53650.0,6.0
,,2015-11-01 01:57:56.817338,slurm_normal,1446344876.0,0,,1.0,main_w1_handler2,2491549,10783262,False,,6192697,vcf,5040173.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21826597,,21826221,,32.0,990,bed,,26015328.0,1446344870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 02:27:58.465837,53650.0,6.0
,,2015-11-01 02:00:00.248212,slurm_normal,1446344896.0,0,,1.0,main_w1_handler2,2491549,10783405,False,,8006810,vcf,5040177.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21826607,,21826221,,32.0,990,bed,,26015328.0,1446344890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 02:28:19.586360,53650.0,6.0
,,2015-11-01 02:00:15.128161,slurm_normal,1446344912.0,0,,1.0,main_w1_handler2,2491549,10783420,False,,6412791,vcf,5040180.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21826608,,21826221,,32.0,990,bed,,26015328.0,1446344906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 02:28:33.292843,53650.0,6.0
,,2015-11-01 01:59:39.133873,slurm_normal,1446344877.0,0,,1.0,main_w2_handler1,2491549,10783385,False,,5883658,vcf,5040174.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21826606,,21826221,,32.0,990,bed,,26015328.0,1446344870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 02:28:01.366732,53650.0,7.0
,,2015-11-01 02:16:16.523070,slurm_normal,1446344892.0,0,,1.0,main_w2_handler0,2491549,10783698,False,,116301,vcf,5040176.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21826694,,21826221,,32.0,990,bed,,26015328.0,1446344887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 02:28:15.300263,53650.0,5.0
,,2015-11-01 02:16:51.216761,slurm_normal,1446344933.0,0,,1.0,main_w1_handler2,2491549,10783700,False,,138558,vcf,5040182.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21826695,,21826221,,32.0,990,bed,,26015328.0,1446344925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 02:28:56.881853,53650.0,8.0
,,2015-11-01 02:31:26.624753,slurm_normal,1446346097.0,0,,1.0,main_w2_handler0,2491549,10783739,False,,139545,vcf,5040224.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21826697,,21826221,,32.0,990,bed,,26015328.0,1446346093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 02:48:22.069637,53650.0,4.0
,,2015-11-01 02:31:41.858205,slurm_normal,1446346116.0,0,,1.0,main_w1_handler1,2491549,10783740,False,,89805,vcf,5040225.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21826698,,21826221,,32.0,990,bed,,26015328.0,1446346112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 02:48:37.969544,53650.0,4.0
,,2015-11-01 02:32:13.685094,slurm_normal,1446346126.0,0,,1.0,main_w1_handler1,2491549,10783742,False,,115342,vcf,5040226.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21826701,,21826221,,32.0,990,bed,,26015328.0,1446346122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 02:48:49.752921,53650.0,4.0
,,2015-11-01 02:32:25.794284,slurm_normal,1446346129.0,0,,1.0,main_w2_handler0,2491549,10783743,False,,128574,vcf,5040227.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21826703,,21826221,,32.0,990,bed,,26015328.0,1446346125.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 02:48:51.622587,53650.0,4.0
,,2015-11-01 02:31:58.679525,slurm_normal,1446346331.0,0,,1.0,main_w1_handler1,2491549,10783741,False,,100736,vcf,5040232.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21826700,,21826221,,32.0,990,bed,,26015328.0,1446346327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 02:52:13.247987,53650.0,4.0
,,2015-11-01 02:32:54.487397,slurm_normal,1446346371.0,0,,1.0,main_w1_handler0,2491549,10783746,False,,142594,vcf,5040234.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21826707,,21826221,,32.0,990,bed,,26015328.0,1446346367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 02:52:54.450343,53650.0,4.0
,,2015-11-01 03:13:48.685516,slurm_normal,1446347648.0,0,,1.0,main_w1_handler2,2491549,10783831,False,,137937,vcf,5040291.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21826051,,21826221,,32.0,990,bed,,26015328.0,1446347644.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 03:14:10.952902,53650.0,4.0
,,2015-11-01 15:58:34.173114,slurm_normal,1446393542.0,0,,1.0,main_w2_handler1,2491549,10787947,False,,6969346,vcf,5043273.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21833502,,21826221,,32.0,990,bed,,26015328.0,1446393536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 15:59:04.685257,53650.0,6.0
,,2015-11-01 15:58:35.885247,slurm_normal,1446393534.0,0,,1.0,main_w1_handler0,2491549,10787948,False,,28102,vcf,5043272.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21833505,,21826221,,32.0,990,bed,,26015328.0,1446393528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 15:58:57.863950,53650.0,6.0
,,2015-11-01 15:58:49.429911,slurm_normal,1446393546.0,0,,1.0,main_w2_handler0,2491549,10787958,False,,34219,vcf,5043274.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21833528,,21826221,,32.0,990,bed,,26015328.0,1446393543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 15:59:09.009502,53650.0,3.0
,,2015-11-01 15:58:37.130405,slurm_normal,1446393558.0,0,,1.0,main_w2_handler1,2491549,10787949,False,,6728849,vcf,5043275.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21833512,,21826221,,32.0,990,bed,,26015328.0,1446393553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 15:59:23.581000,53650.0,5.0
,,2015-11-01 15:58:38.202154,slurm_normal,1446393560.0,0,,1.0,main_w1_handler0,2491549,10787950,False,,24637,vcf,5043277.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21833514,,21826221,,32.0,990,bed,,26015328.0,1446393556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 15:59:23.959253,53650.0,4.0
,,2015-11-01 15:58:40.607688,slurm_normal,1446393559.0,0,,1.0,main_w2_handler1,2491549,10787952,False,,28224,vcf,5043276.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21833518,,21826221,,32.0,990,bed,,26015328.0,1446393556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 15:59:24.259897,53650.0,3.0
,,2015-11-01 15:58:42.233542,slurm_normal,1446393579.0,0,,1.0,main_w1_handler0,2491549,10787953,False,,5783263,vcf,5043278.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21833521,,21826221,,32.0,990,bed,,26015328.0,1446393574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 15:59:40.803576,53650.0,5.0
,,2015-11-01 15:58:43.426431,slurm_normal,1446393581.0,0,,1.0,main_w2_handler1,2491549,10787954,False,,26652,vcf,5043279.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21833522,,21826221,,32.0,990,bed,,26015328.0,1446393577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 15:59:45.209039,53650.0,4.0
,,2015-11-01 15:58:45.525661,slurm_normal,1446393583.0,0,,1.0,main_w2_handler1,2491549,10787956,False,,124552,vcf,5043280.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21833525,,21826221,,32.0,990,bed,,26015328.0,1446393579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice/0.1,0.1,,2015-11-01 15:59:51.601805,53650.0,4.0
