chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_vcf,input_vcf_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.failure_selector,parameters.reference_source.__current_case__,parameters.reference_source.input_vcf,parameters.reference_source.input_vcf.values,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-11-10 17:44:28.279564,slurm_normal,1447177495.0,0,,1.0,main_w1_handler2,2497313,10868153,False,,1101819,vcf,5121696.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",0,21902774.0,,hg19,,,,cached,32.0,,,,26200709,1447177489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-11-10 17:44:57.630484,63217.0,6.0
,,2015-11-10 17:45:37.864080,slurm_normal,1447177553.0,0,,1.0,main_w1_handler2,2497313,10868160,False,,1094435,vcf,5121705.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",0,21894679.0,,hg19,,,,cached,32.0,,,,26200709,1447177548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-11-10 17:45:55.844322,63217.0,5.0
,,2015-11-10 17:43:52.642078,slurm_normal,1447177449.0,1,,1.0,main_w2_handler0,2497313,10868148,False,,1099244,vcf,5121688.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-k""",0,21947955.0,,hg38,,,,cached,32.0,,,,26200709,1447177443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-11-10 17:44:16.068829,63217.0,6.0
,,2015-11-11 14:11:31.891663,slurm_normal,1447251162.0,0,,1.0,main_w1_handler0,2495714,10876283,False,,67415879,vcf,5129825.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,21961100.0,,hg_g1k_v37,,,,cached,32.0,,,,26219983,1447251104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-11-11 14:12:43.909876,72689.0,58.0
,,2015-11-16 18:36:24.626723,slurm_normal,1447699890.0,0,,1.0,main_w2_handler1,2508550,10916945,False,,1191216888,vcf,5170088.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,22023584.0,,hg_g1k_v37,,,,cached,32.0,,,,26302507,1447699004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-11-16 18:51:34.308071,,886.0
,,2015-12-03 15:17:16.940420,slurm_normal,1449155870.0,0,,1.0,main_w1_handler2,2526260,11078671,False,,206915,vcf,5330821.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,22282623.0,,hg19,,,,cached,32.0,,,,26539515,1449155864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-12-03 15:17:51.956578,2722.0,6.0
,,2015-12-03 15:10:24.348377,slurm_normal,1449155511.0,1,,1.0,main_w1_handler0,2526260,11078575,False,,206915,vcf,5330709.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",0,22282623.0,,Araly1,,,,cached,32.0,,,,26539515,1449155507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-12-03 15:11:56.620468,2722.0,4.0
,,2015-12-03 15:08:29.606743,slurm_normal,1449155336.0,1,,1.0,main_w1_handler1,2526260,11078552,False,,174746477,vcf,5330679.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,22282529.0,,hg19,,,,cached,32.0,,,,26539515,1449155331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-12-03 15:09:08.488879,2722.0,5.0
,,2015-12-03 15:12:03.907677,slurm_normal,1449155563.0,0,,1.0,main_w2_handler1,2526260,11078622,False,,206915,vcf,5330737.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",0,22282623.0,,hg19,,,,cached,32.0,,,,26539515,1449155556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-12-03 15:12:50.577274,2722.0,7.0
,,2015-12-03 20:48:13.265733,slurm_normal,1449175728.0,1,,1.0,main_w1_handler1,2516081,11081279,False,,1150791144,vcf,5334767.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Haps.len""","""hg19Haps""","""-x""",0,22289113.0,,hg19,,,,cached,32.0,,,,26353595,1449175724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-12-03 20:48:51.124891,30192.0,4.0
,,2015-12-03 23:57:12.718822,slurm_normal,1449187061.0,1,,1.0,main_w2_handler1,1928830,11082763,False,,2791401962,vcf,5335914.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,22291776.0,,hg19,,,,cached,32.0,,,,26578659,1449187057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-12-03 23:57:43.193402,3032.0,4.0
,,2016-06-17 10:38:31.077074,slurm_normal,1466160000.0,0,,1.0,main_w1_handler1,2736888,13192219,False,,4363877,vcf,7376975.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec13a9c07b84ad58'}]",hg38,,,,cached,32.0,,,,30926426,1466159953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-06-17 10:40:02.682514,75402.0,47.0
,,2016-02-02 16:16:06.110209,slurm_normal,1454429794.0,1,,1.0,main_w1_handler1,2586292,11682382,False,,469152,vcf,5936798.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,23143609.0,,Araly1,,,,cached,32.0,,,,28032784,1454429790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-02-02 16:16:43.707819,,4.0
,,2015-12-22 13:29:43.360452,slurm_normal,1450791040.0,1,,1.0,main_w1_handler0,2541087,11309179,False,,1446489,vcf,5586332.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,22608329.0,,hg19,,,,cached,32.0,,,,26708202,1450791013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-12-22 13:30:45.612303,65786.0,27.0
,,2015-12-22 18:12:18.669757,slurm_normal,1450807973.0,1,,1.0,main_w1_handler2,2516081,11312184,False,,11086771641,vcf,5590804.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,22600716.0,,Homo_sapiens_nuHg19_mtrCRS,,,,cached,32.0,,,,26956492,1450807969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-12-22 18:12:57.834162,30192.0,4.0
,,2015-12-23 18:40:34.549706,slurm_normal,1450896300.0,0,,1.0,main_w2_handler1,2474490,11319127,False,,7322186,vcf,5596894.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-k""",0,22638709.0,,hg_g1k_v37,,,,cached,32.0,,,,25817562,1450896061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-12-23 18:45:02.634901,71124.0,239.0
,,2015-12-24 04:05:53.821713,slurm_normal,1450929995.0,1,,1.0,main_w1_handler2,2547459,11320858,False,,88664547,vcf,5598572.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,22642079.0,,gasAcu1,,,,cached,32.0,,,,26980963,1450929991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-12-24 04:06:37.995207,,4.0
,,2015-12-24 10:09:43.278472,slurm_normal,1450951859.0,1,,1.0,main_w2_handler0,2547595,11321772,False,,14809584,vcf,5599453.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,22643648.0,,gasAcu1,,,,cached,32.0,,,,26986388,1450951843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-12-24 10:11:04.366284,75772.0,16.0
,,2016-02-03 14:25:50.304867,slurm_normal,1454509575.0,1,,1.0,main_w2_handler0,2467372,11701306,False,,110687,vcf,5954858.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",0,23167662.0,,hg19,,,,cached,32.0,,,,28068460,1454509570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-02-03 14:26:21.495924,71723.0,5.0
,,2016-04-27 11:48:50.876132,slurm_normal,1461757762.0,0,,1.0,main_w2_handler0,2670947,12643056,False,,12331229,vcf,6847643.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f4c1e424ec3c59c3'}]",hg_g1k_v37,,,,cached,32.0,,,,29577152,1461757752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-04-27 11:49:25.266110,82436.0,10.0
,,2016-03-11 02:22:23.371961,slurm_normal,1457662970.0,1,,1.0,main_w1_handler0,2625174,12102126,False,,242268453,vcf,6326173.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""-x""",0,23788422.0,,Arabidopsis_thaliana_TAIR10,,,,cached,32.0,,,,28907708,1457662967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-03-11 02:22:52.467368,68454.0,3.0
,,2016-03-11 02:22:23.906708,slurm_normal,1457662976.0,1,,1.0,main_w1_handler2,2625174,12102128,False,,229225117,vcf,6326175.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""-x""",0,23788587.0,,Arabidopsis_thaliana_TAIR10,,,,cached,32.0,,,,28907708,1457662971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-03-11 02:22:58.280180,68454.0,5.0
,,2016-03-11 06:34:07.604559,slurm_normal,1457679518.0,0,,1.0,main_w1_handler0,2629648,12103130,False,,1763948,vcf,6327350.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,23790509.0,,hg19,,,,cached,32.0,,,,28881863,1457679514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-03-11 06:58:40.349048,78782.0,4.0
,,2015-12-27 19:06:53.045592,slurm_normal,1451243252.0,0,,1.0,main_w2_handler0,2548188,11337835,False,,1427214,vcf,5613742.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,22669436.0,,hg19,,,,cached,32.0,,,,25866055,1451243246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-12-27 19:07:35.000607,41721.0,6.0
,,2015-12-29 19:29:22.858546,slurm_normal,1451417398.0,1,,1.0,main_w1_handler2,2516081,11345729,False,,11086771641,vcf,5619390.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",0,22600716.0,,hg19,,,,cached,32.0,,,,27054212,1451417393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-12-29 19:30:01.067261,30192.0,5.0
,,2015-12-30 22:17:01.179695,slurm_normal,1451518702.0,0,,1.0,main_w1_handler1,2210340,11351323,False,,27279043465,vcf,5624444.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,22643938.0,,hg19,,,,cached,32.0,,,,27056546,1451513858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2015-12-30 23:38:25.830360,59804.0,4844.0
,,2016-02-05 11:34:17.152808,slurm_normal,1454672085.0,1,,1.0,main_w1_handler1,2276715,11717744,False,,3900929011,vcf,5975452.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,23196521.0,,23183065,,,,history,32.0,1390611.0,fasta,,28123383,1454672082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-02-05 11:34:49.051281,62597.0,3.0
,,2016-02-06 18:16:39.449953,slurm_normal,1454783863.0,0,,1.0,main_w1_handler2,2575945,11728952,False,,1615630,vcf,5985740.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,23214246.0,,hg19,,,,cached,32.0,,,,27646699,1454783857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-02-06 18:37:46.672040,41721.0,6.0
,,2016-01-07 21:45:34.982458,slurm_normal,1452203160.0,1,,1.0,main_w2_handler0,2556907,11410887,False,,218214,vcf,5676165.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/90.len""","""90""","""-x""",1,22764961.0,,22760818,,,,history,32.0,3314902.0,fasta,,27177858,1452203153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-01-07 21:46:05.420642,57573.0,7.0
,,2016-01-14 15:53:38.074682,slurm_normal,1452786847.0,0,,1.0,main_w2_handler0,2551131,11505677,False,,23196,vcf,5771901.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,22783075.0,,hg19,,,,cached,32.0,,,,26824615,1452786840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-01-14 15:54:10.723502,75421.0,7.0
,,2016-02-08 15:26:04.392083,slurm_normal,1454945901.0,0,,1.0,main_w1_handler2,2276715,11750443,False,,3904947390,vcf,6004448.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,23240006.0,,23239970,,,,history,32.0,32853167.0,fasta,,28200771,1454945190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-02-08 15:38:25.349194,62597.0,711.0
,,2016-02-08 15:45:23.421057,slurm_normal,1454946507.0,0,,1.0,main_w1_handler1,2589065,11750579,False,,76487822,vcf,6004729.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-x""",0,23238721.0,,hg19,,,,cached,32.0,,,,28104516,1454946344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-02-08 15:48:30.546161,,163.0
,,2016-01-22 01:37:06.250385,slurm_normal,1453426645.0,0,,1.0,main_w2_handler0,2574046,11576612,False,,290595,vcf,5842177.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,23000136.0,,hg19,,,,cached,32.0,,,,26342386,1453426637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-01-22 01:37:32.690778,41721.0,8.0
,,2016-01-22 02:13:07.536839,slurm_normal,1453430512.0,0,,1.0,main_w2_handler0,2574143,11576830,False,,290595,vcf,5842875.roundup,slurm,,132112168.0,corral-repl,,"""9e572dc8c0ad11e58bec005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,23000626.0,,,UnvalidatedValue,hg19,,cached,32.0,,,,26342386,1453430506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-01-22 02:41:55.854702,41721.0,6.0
,,2016-01-22 07:29:18.767958,slurm_normal,1453447777.0,0,,1.0,main_w2_handler0,2574143,11578373,False,,290595,vcf,5844145.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,23000626.0,,hg19,,,,cached,32.0,,,,27646699,1453447772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-01-22 07:29:40.669652,41721.0,5.0
,,2016-01-22 07:14:43.983068,slurm_normal,1453446903.0,1,,1.0,main_w2_handler1,2574143,11578259,False,,290595,vcf,5844036.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",0,23000626.0,,Araly1,,,,cached,32.0,,,,27646699,1453446899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-01-22 07:15:07.754548,41721.0,4.0
,,2016-01-23 17:46:12.577371,slurm_normal,1453572178.0,0,,1.0,main_w1_handler0,2575643,11586507,False,,1615716,vcf,5852103.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,23016985.0,,hg19,,,,cached,32.0,,,,27646699,1453572172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-01-23 18:03:02.452425,41721.0,6.0
,,2016-01-23 18:25:12.186550,slurm_normal,1453574169.0,1,,1.0,main_w1_handler1,2575643,11586627,False,,1615716,vcf,5852192.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,23016985.0,,hg_g1k_v37,,,,cached,32.0,,,,27646699,1453574166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-01-23 18:36:11.433803,41721.0,3.0
,,2016-01-23 21:32:53.731405,slurm_normal,1453586239.0,0,,1.0,main_w1_handler1,2575773,11587332,False,,1615716,vcf,5852936.roundup,slurm,,132112168.0,corral-repl,,"""cba28eaac21811e58c2d005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,23018315.0,,,UnvalidatedValue,hg19,,cached,32.0,,,,27646699,1453586234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-01-23 21:57:22.376095,41721.0,5.0
,,2016-01-23 22:44:24.199879,slurm_normal,1453590734.0,0,,1.0,main_w1_handler1,2575795,11587686,False,,1615716,vcf,5853275.roundup,slurm,,132112168.0,corral-repl,,"""d11e12b4c22211e59fc1005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,23018875.0,,,UnvalidatedValue,hg19,,cached,32.0,,,,27646699,1453590729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-01-23 23:12:20.153926,41721.0,5.0
,,2016-01-24 01:18:17.037738,slurm_normal,1453599951.0,0,,1.0,main_w2_handler1,2575859,11588410,False,,4029200,vcf,5853833.roundup,slurm,,132112168.0,corral-repl,,"""524b946ec23811e5b238005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,23019940.0,,,UnvalidatedValue,hg19,,cached,32.0,,,,27646699,1453599945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-01-24 01:45:55.987277,41721.0,6.0
,,2016-01-24 06:07:46.371006,slurm_normal,1453616819.0,0,,1.0,main_w1_handler2,2575945,11589001,False,,1615627,vcf,5854425.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,23020802.0,,hg19,,,,cached,32.0,,,,27646699,1453616815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-01-24 06:27:00.286412,41721.0,4.0
,,2016-01-24 06:58:07.021122,slurm_normal,1453620290.0,0,,1.0,main_w1_handler1,2575964,11589077,False,,1615716,vcf,5854548.roundup,slurm,,132112168.0,corral-repl,,"""c97d8400c26711e59c23005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,23020922.0,,,UnvalidatedValue,hg19,,cached,32.0,,,,27646699,1453620285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-01-24 07:24:52.518353,41721.0,5.0
,,2016-01-25 14:51:39.396304,slurm_normal,1453733550.0,0,,1.0,main_w1_handler1,2553106,11597034,False,,20307820,vcf,5862180.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,23032432.0,,hg19,,,,cached,32.0,,,,27728673,1453733517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-01-25 14:52:32.046522,75968.0,33.0
,,2016-01-27 01:46:53.154356,slurm_normal,1453859292.0,0,,1.0,main_w2_handler0,2579163,11611750,False,,24510960,vcf,5876445.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-x""",0,23052652.0,,hg_g1k_v37,,,,cached,32.0,,,,27792872,1453859226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-01-27 01:48:15.615219,77509.0,66.0
,,2016-01-27 11:44:31.809215,slurm_normal,1453895110.0,0,,1.0,main_w1_handler2,2579563,11613837,False,,5124,vcf,5878435.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""-x""",0,23055797.0,,hg_g1k_v37,,,,cached,32.0,,,,27815241,1453895105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-01-27 11:45:23.734224,,5.0
,,2016-02-10 17:07:30.752774,slurm_normal,1455124164.0,0,,1.0,main_w2_handler0,2588473,11780112,False,,35784494,vcf,6032591.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,23247785.0,,23182746,,,,history,32.0,379466370.0,fasta,,26263228,1455124114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-02-10 17:09:30.209273,73421.0,50.0
,,2016-03-12 18:10:44.596576,slurm_normal,1457806286.0,0,,1.0,main_w1_handler2,2628874,12114823,False,,1769338,vcf,6338098.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,23782702.0,,hg19,,,,cached,32.0,,,,28398366,1457806280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-03-12 18:11:30.039264,78604.0,6.0
,,2016-02-12 04:04:43.144146,slurm_normal,1455249915.0,0,,1.0,main_w1_handler1,2597320,11797782,False,,2478765,vcf,6052508.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,23307210.0,,hg19,,,,cached,32.0,,,,28322775,1455249906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-02-12 04:05:17.480910,63217.0,9.0
,,2016-02-12 15:22:47.805810,slurm_normal,1455290609.0,0,,1.0,main_w1_handler1,2597320,11810964,False,,1101819,vcf,6058018.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",0,23307182.0,,hg19,,,,cached,32.0,,,,28340795,1455290600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-02-12 15:23:32.433202,63217.0,9.0
,,2016-02-12 15:21:44.197844,slurm_normal,1455290540.0,0,,1.0,main_w2_handler0,2597320,11810957,False,,1101819,vcf,6058005.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,23307182.0,,hg19,,,,cached,32.0,,,,28340795,1455290534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-02-12 15:22:25.538815,63217.0,6.0
,,2016-02-12 15:21:22.506515,slurm_normal,1455290525.0,0,,1.0,main_w1_handler1,2597320,11810955,False,,2478765,vcf,6058004.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",0,23307210.0,,hg19,,,,cached,32.0,,,,28340795,1455290518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,0.0.3,,2016-02-12 15:22:08.920454,63217.0,7.0
