chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.sort_order,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-07-23 12:28:12.271990,slurm_normal_16gb,1437654520.0,0,1.0,main_w1_handler2,2380185,9953204,False,,13537213,bam,4238168.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20496528,,,"""coordinate""","""LENIENT""",32.0,,24145933.0,1437654505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 12:28:43.953884,66107.0,15.0
,,2015-07-23 12:28:13.816821,slurm_normal_16gb,1437654564.0,0,1.0,main_w1_handler2,2380185,9953206,False,,10228511,bam,4238176.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20496544,,,"""coordinate""","""LENIENT""",32.0,,24145933.0,1437654555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 12:29:27.825536,66107.0,9.0
,,2015-07-23 12:36:53.282096,slurm_normal_16gb,1437655662.0,0,1.0,main_w1_handler0,2384200,9953306,False,,1550382051,bam,4238268.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20488899,,,"""coordinate""","""LENIENT""",32.0,,24246524.0,1437655051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 12:47:45.503875,66627.0,611.0
,,2015-07-23 12:28:13.100440,slurm_normal_16gb,1437654543.0,0,1.0,main_w2_handler1,2380185,9953205,False,,10200976,bam,4238172.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20496535,,,"""coordinate""","""LENIENT""",32.0,,24145933.0,1437654530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 12:29:07.389978,66107.0,13.0
,,2015-07-23 15:45:54.421988,slurm_normal_16gb,1437666399.0,0,1.0,main_w1_handler2,2387030,9955894,False,,25357114,bam,4240609.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",20500576,,,"""coordinate""","""LENIENT""",32.0,,24275654.0,1437666377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 15:46:41.459554,13290.0,22.0
,,2015-07-23 16:21:59.202071,slurm_normal_16gb,1437668560.0,0,1.0,main_w1_handler1,2374780,9956227,False,,64835901,sam,4240953.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20501056,,,"""coordinate""","""LENIENT""",32.0,,24144257.0,1437668544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 16:22:42.858096,66092.0,16.0
,,2015-07-23 16:14:10.922941,slurm_normal_16gb,1437668101.0,0,1.0,main_w2_handler1,2387062,9956184,False,,10200977,bam,4240906.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20500973,,,"""coordinate""","""LENIENT""",32.0,,24145933.0,1437668094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 16:15:05.316520,66107.0,7.0
,,2015-07-23 16:14:11.559314,slurm_normal_16gb,1437668128.0,0,1.0,main_w2_handler1,2387062,9956185,False,,10228517,bam,4240908.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20500981,,,"""coordinate""","""LENIENT""",32.0,,24145933.0,1437668121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 16:15:32.071100,66107.0,7.0
,,2015-07-23 16:14:10.290192,slurm_normal_16gb,1437668083.0,0,1.0,main_w1_handler1,2387062,9956183,False,,13537216,bam,4240902.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20500955,,,"""coordinate""","""LENIENT""",32.0,,24145933.0,1437668070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 16:14:47.169231,66107.0,13.0
,,2015-07-23 17:08:17.655511,slurm_normal_16gb,1437671467.0,0,1.0,main_w1_handler0,2387181,9956781,False,,25357111,bam,4241503.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",20501861,,,"""coordinate""","""LENIENT""",32.0,,24275654.0,1437671320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 17:11:15.878714,13290.0,147.0
,,2015-07-23 18:38:06.960146,slurm_normal_16gb,1437676988.0,0,1.0,main_w2_handler0,2387273,9957645,False,,25357116,bam,4242343.roundup,slurm,,132112168.0,corral-repl,,"""e80e1112316911e58154005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",20503598,,,"""coordinate""","""LENIENT""",32.0,,24275654.0,1437676978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 18:43:13.039905,13290.0,10.0
,,2015-07-23 18:12:04.146379,slurm_normal_16gb,1437675487.0,0,1.0,main_w1_handler0,2387177,9957440,False,,25357114,bam,4242132.roundup,slurm,,132112168.0,corral-repl,,"""47b36684316611e581ed005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",20502908,,,"""coordinate""","""LENIENT""",32.0,,24275654.0,1437675470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 18:18:08.370987,13290.0,17.0
,,2015-07-23 18:48:49.067502,slurm_normal_16gb,1437677368.0,0,1.0,main_w2_handler1,2373283,9957773,False,,6584773,sam,4242416.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20503429,,,"""coordinate""","""LENIENT""",32.0,,24279951.0,1437677360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 18:49:31.859023,58640.0,8.0
,,2015-07-23 18:37:01.916231,slurm_normal_16gb,1437676653.0,0,1.0,main_w2_handler0,2383223,9957624,False,,59063927,sam,4242295.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20476081,,,"""coordinate""","""LENIENT""",32.0,,24080279.0,1437676641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 18:37:36.188460,54146.0,12.0
,,2015-07-23 18:48:31.649945,slurm_normal_16gb,1437677337.0,0,1.0,main_w1_handler1,2373283,9957765,False,,6578926,sam,4242405.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20503426,,,"""coordinate""","""LENIENT""",32.0,,24279951.0,1437677333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 18:49:00.368041,58640.0,4.0
,,2015-07-23 18:47:59.760333,slurm_normal_16gb,1437677659.0,0,1.0,main_w1_handler1,2387304,9957750,False,,25357113,bam,4242452.roundup,slurm,,132112168.0,corral-repl,,"""4dfcfaaa316b11e5850e005056a52a46""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",20503738,,,"""coordinate""","""LENIENT""",32.0,,24275654.0,1437677638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 18:54:25.111858,13290.0,21.0
,,2015-07-23 19:06:07.499121,slurm_normal_16gb,1437678759.0,0,1.0,main_w2_handler0,2387306,9957932,False,,25357114,bam,4242638.roundup,slurm,,132112168.0,corral-repl,,"""d60ccbda316d11e5be11005056a52a46""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",20504066,,,"""coordinate""","""LENIENT""",32.0,,24275654.0,1437678721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 19:12:43.734087,13290.0,38.0
,,2015-07-23 20:14:32.650421,slurm_normal_16gb,1437682500.0,0,1.0,main_w1_handler0,2387186,9958576,False,,9044678,bam,4243220.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20503691,,,"""coordinate""","""LENIENT""",32.0,,24126784.0,1437682492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 20:15:04.447997,65999.0,8.0
,,2015-07-23 20:07:22.717522,slurm_normal_16gb,1437682081.0,0,1.0,main_w2_handler0,2385471,9958520,False,,13455361,bam,4243167.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20501262,,,"""coordinate""","""LENIENT""",32.0,,24137079.0,1437682071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 20:08:08.850166,66136.0,10.0
,,2015-07-23 20:14:33.342998,slurm_normal_16gb,1437682577.0,0,1.0,main_w1_handler0,2387186,9958577,False,,5952379,bam,4243230.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20503707,,,"""coordinate""","""LENIENT""",32.0,,24126784.0,1437682569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 20:16:22.328925,65999.0,8.0
,,2015-07-23 20:14:32.237481,slurm_normal_16gb,1437682555.0,0,1.0,main_w1_handler1,2387186,9958575,False,,7548628,bam,4243227.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20503683,,,"""coordinate""","""LENIENT""",32.0,,24126784.0,1437682544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 20:16:01.185021,65999.0,11.0
,,2015-07-23 20:07:23.890096,slurm_normal_16gb,1437682173.0,0,1.0,main_w1_handler1,2385471,9958521,False,,15288898,bam,4243175.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20501296,,,"""coordinate""","""LENIENT""",32.0,,24137079.0,1437682151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 20:09:38.650457,66136.0,22.0
,,2015-07-23 20:14:35.928007,slurm_normal_16gb,1437682529.0,0,1.0,main_w2_handler1,2387186,9958580,False,,6914030,bam,4243224.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20505241,,,"""coordinate""","""LENIENT""",32.0,,24126784.0,1437682521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 20:15:34.609226,65999.0,8.0
,,2015-07-23 20:07:24.810872,slurm_normal_16gb,1437682133.0,0,1.0,main_w2_handler0,2385471,9958522,False,,15268958,bam,4243171.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20501331,,,"""coordinate""","""LENIENT""",32.0,,24137079.0,1437682099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 20:08:57.045541,66136.0,34.0
,,2015-07-23 20:14:34.889288,slurm_normal_16gb,1437682513.0,0,1.0,main_w1_handler2,2387186,9958579,False,,5687411,bam,4243222.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20505235,,,"""coordinate""","""LENIENT""",32.0,,24126784.0,1437682507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 20:15:15.633608,65999.0,6.0
,,2015-07-23 20:14:34.242370,slurm_normal_16gb,1437682578.0,0,1.0,main_w1_handler1,2387186,9958578,False,,6891587,bam,4243229.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20503711,,,"""coordinate""","""LENIENT""",32.0,,24126784.0,1437682569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 20:16:22.229910,65999.0,9.0
,,2015-07-23 20:23:29.475029,slurm_normal_16gb,1437704089.0,0,1.0,main_w1_handler0,2387407,9958637,False,,65353686600,bam,4243287.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20505269,,,"""coordinate""","""LENIENT""",32.0,,24137153.0,1437683036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-24 02:14:54.566945,5254.0,21053.0
,,2015-07-24 17:57:42.084303,slurm_normal_16gb,1437760731.0,0,1.0,main_w1_handler1,2388521,9969153,False,,10430777,bam,4253383.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20520611,,,"""coordinate""","""LENIENT""",32.0,,24298164.0,1437760724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-24 17:58:57.233283,66017.0,7.0
,,2015-07-23 21:26:41.410343,slurm_normal_16gb,1437686856.0,0,1.0,main_w1_handler2,2387062,9959200,False,,10430025,bam,4243817.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20506103,,,"""coordinate""","""LENIENT""",32.0,,24145933.0,1437686846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 21:27:40.214287,66107.0,10.0
,,2015-07-23 21:26:40.357021,slurm_normal_16gb,1437687077.0,0,1.0,main_w1_handler1,2387062,9959199,False,,10404222,bam,4243844.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20506101,,,"""coordinate""","""LENIENT""",32.0,,24145933.0,1437687039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 21:31:21.940283,66107.0,38.0
,,2015-07-23 21:26:38.857226,slurm_normal_16gb,1437687016.0,0,1.0,main_w2_handler0,2387062,9959197,False,,13812783,bam,4243828.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20506099,,,"""coordinate""","""LENIENT""",32.0,,24145933.0,1437686952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 21:30:22.248536,66107.0,64.0
,,2015-07-23 22:11:23.771773,slurm_normal_16gb,1437689613.0,0,1.0,main_w1_handler1,2387498,9959587,False,,10430012,bam,4244167.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20506661,,,"""coordinate""","""LENIENT""",32.0,,24145933.0,1437689606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 22:13:35.569991,66107.0,7.0
,,2015-07-24 17:14:55.876296,slurm_normal_16gb,1437758181.0,0,1.0,main_w1_handler2,2388041,9968580,False,,7548628,bam,4252920.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20520218,,,"""coordinate""","""LENIENT""",32.0,,24126784.0,1437758168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-24 17:16:25.841556,65999.0,13.0
,,2015-07-23 22:11:23.202096,slurm_normal_16gb,1437689679.0,0,1.0,main_w1_handler1,2387498,9959586,False,,10404223,bam,4244172.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20506659,,,"""coordinate""","""LENIENT""",32.0,,24145933.0,1437689672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 22:14:42.728040,66107.0,7.0
,,2015-07-24 17:14:57.281853,slurm_normal_16gb,1437758156.0,0,1.0,main_w2_handler1,2388041,9968581,False,,9044678,bam,4252917.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20520221,,,"""coordinate""","""LENIENT""",32.0,,24126784.0,1437758141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-24 17:15:58.851444,65999.0,15.0
,,2015-07-23 22:11:22.348709,slurm_normal_16gb,1437689655.0,0,1.0,main_w2_handler0,2387498,9959584,False,,13812780,bam,4244170.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20506657,,,"""coordinate""","""LENIENT""",32.0,,24145933.0,1437689647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 22:14:18.613052,66107.0,8.0
,,2015-07-24 17:14:59.569660,slurm_normal_16gb,1437758129.0,0,1.0,main_w1_handler0,2388041,9968583,False,,6891587,bam,4252916.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20520234,,,"""coordinate""","""LENIENT""",32.0,,24126784.0,1437758117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-24 17:15:36.802003,65999.0,12.0
,,2015-07-23 23:45:29.574431,slurm_normal_16gb,1437695212.0,0,1.0,main_w2_handler1,2387425,9960137,False,,9044678,bam,4244782.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20507305,,,"""coordinate""","""LENIENT""",32.0,,24126784.0,1437695195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 23:46:56.031596,65999.0,17.0
,,2015-07-24 17:15:00.442816,slurm_normal_16gb,1437758226.0,0,1.0,main_w2_handler1,2388041,9968584,False,,5687411,bam,4252925.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20520236,,,"""coordinate""","""LENIENT""",32.0,,24126784.0,1437758215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-24 17:17:11.610634,65999.0,11.0
,,2015-07-24 17:14:58.402052,slurm_normal_16gb,1437758245.0,0,1.0,main_w1_handler2,2388041,9968582,False,,5952379,bam,4252931.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20520227,,,"""coordinate""","""LENIENT""",32.0,,24126784.0,1437758238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-24 17:17:31.029260,65999.0,7.0
,,2015-07-23 23:45:30.646621,slurm_normal_16gb,1437695265.0,0,1.0,main_w2_handler0,2387425,9960139,False,,6891587,bam,4244789.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20507324,,,"""coordinate""","""LENIENT""",32.0,,24126784.0,1437695249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 23:47:50.253256,65999.0,16.0
,,2015-07-23 23:45:31.027120,slurm_normal_16gb,1437695178.0,0,1.0,main_w1_handler2,2387425,9960140,False,,5687411,bam,4244778.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20507328,,,"""coordinate""","""LENIENT""",32.0,,24126784.0,1437695170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 23:46:22.502576,65999.0,8.0
,,2015-07-23 23:25:09.699984,slurm_normal_16gb,1437693942.0,0,1.0,main_w1_handler1,2374780,9959969,False,,65027103,sam,4244611.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",20507096,,,"""coordinate""","""LENIENT""",32.0,,24284354.0,1437693932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 23:25:46.842999,66092.0,10.0
,,2015-07-23 23:45:28.903814,slurm_normal_16gb,1437695157.0,0,1.0,main_w1_handler2,2387425,9960136,False,,7548628,bam,4244775.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20507298,,,"""coordinate""","""LENIENT""",32.0,,24126784.0,1437695145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 23:46:01.750100,65999.0,12.0
,,2015-07-23 23:45:30.164661,slurm_normal_16gb,1437695231.0,0,1.0,main_w1_handler1,2387425,9960138,False,,5952379,bam,4244785.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20507323,,,"""coordinate""","""LENIENT""",32.0,,24126784.0,1437695218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 23:47:15.028133,65999.0,13.0
,,2015-07-23 23:45:31.445344,slurm_normal_16gb,1437695287.0,0,1.0,main_w2_handler0,2387425,9960141,False,,6914030,bam,4244798.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20507338,,,"""coordinate""","""LENIENT""",32.0,,24126784.0,1437695276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-23 23:48:10.527438,65999.0,11.0
,,2015-07-24 17:57:41.478116,slurm_normal_16gb,1437760686.0,0,1.0,main_w1_handler0,2388521,9969151,False,,10465859,bam,4253370.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20520609,,,"""coordinate""","""LENIENT""",32.0,,24298164.0,1437760676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-24 17:58:07.414370,66017.0,10.0
,,2015-07-24 03:46:19.569457,slurm_normal_16gb,1437709627.0,0,1.0,main_w1_handler2,2387741,9961649,False,,63696290,sam,4246249.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20509002,,,"""coordinate""","""LENIENT""",32.0,,24161785.0,1437709604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-24 03:47:09.578816,39757.0,23.0
,,2015-07-24 03:42:08.810827,slurm_normal_16gb,1437709360.0,0,1.0,main_w1_handler1,2387741,9961622,False,,85120545,sam,4246222.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20508967,,,"""coordinate""","""LENIENT""",32.0,,24161785.0,1437709344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-24 03:42:43.009008,39757.0,16.0
,,2015-07-24 17:57:43.148978,slurm_normal_16gb,1437760704.0,0,1.0,main_w1_handler2,2388521,9969155,False,,13810175,bam,4253374.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20520614,,,"""coordinate""","""LENIENT""",32.0,,24298164.0,1437760696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-24 17:58:27.747461,66017.0,8.0
,,2015-07-24 03:45:47.535919,slurm_normal_16gb,1437709576.0,0,1.0,main_w1_handler2,2387741,9961647,False,,67119090,sam,4246246.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20508998,,,"""coordinate""","""LENIENT""",32.0,,24161785.0,1437709566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-24 03:46:19.565761,39757.0,10.0
,,2015-07-24 06:14:26.211911,slurm_normal_16gb,1437718500.0,0,1.0,main_w2_handler1,2387080,9962476,False,,58770135,sam,4246994.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20510719,,,"""queryname""","""LENIENT""",32.0,,24278224.0,1437718489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-24 06:15:02.441095,66763.0,11.0
,,2015-07-24 06:15:20.594690,slurm_normal_16gb,1437718543.0,0,1.0,main_w1_handler2,2387080,9962478,False,,58770135,sam,4246996.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20510719,,,"""coordinate""","""LENIENT""",32.0,,24278224.0,1437718534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-24 06:15:46.266627,66763.0,9.0
,,2015-07-24 06:27:20.214231,slurm_normal_16gb,1437719276.0,0,1.0,main_w1_handler1,2387080,9962530,False,,85120545,sam,4247044.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20510766,,,"""coordinate""","""LENIENT""",32.0,,24278224.0,1437719261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-07-24 06:28:00.861861,66763.0,15.0
