chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_vcf,input_vcf_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.failure_selector,parameters.reference_source.__current_case__,parameters.reference_source.input_vcf,parameters.reference_source.ref_file,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-01-19 20:33:55.524123,rodeo_normal,1421701597.0,1,1.0,main_w1_handler0,1806507,8570923,False,,37260603,vcf,2507837.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",0,18245934,hg_g1k_v37,cached,32.0,,,,20560825,1421701532.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-01-19 21:06:42.740753,45130.0,65.0
,,2015-02-10 09:37:20.941029,rodeo_normal,1423561063.0,0,1.0,main_w2_handler1,2199964,8692252,False,,2857,vcf,2697990.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,18449168,dm3,cached,32.0,,,,20786615,1423561061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-10 09:37:44.893253,58185.0,2.0
,,2014-10-21 05:58:51.158188,rodeo_normal,1413871204.0,1,1.0,main_w2_handler1,2008807,8014663,False,,5954664,vcf,49965.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/CHM1.len""","""CHM1""","""-x""",0,17246964,Homo_sapiens_nuHg19_mtrCRS,cached,2.0,,,,17277940,1413871141.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-10-21 06:00:06.780692,48393.0,63.0
,,2015-01-26 23:08:51.189720,rodeo_normal,1422313747.0,0,1.0,main_w1_handler0,2177479,8610293,False,,197444,vcf,2571831.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,18304531,18254026,history,32.0,9851.0,fasta,,20551944,1422313744.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-01-26 23:09:10.645102,44221.0,3.0
,,2015-02-09 11:03:45.447292,rodeo_normal,1423479845.0,1,1.0,main_w2_handler0,2199964,8686200,False,,4854289273,vcf,2686363.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",0,18449080,dm3,cached,32.0,,,,20786615,1423479843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-09 11:04:07.904865,58185.0,2.0
,,2014-10-22 08:20:58.235242,rodeo_normal,1413966077.0,0,1.0,main_w2_handler1,1646721,8021932,False,,1250898,vcf,57175.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,17295322,hg19,cached,2.0,,,,17683940,1413966073.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-10-22 08:21:21.561169,24818.0,4.0
,,2014-10-22 08:24:39.929914,rodeo_normal,1413966291.0,0,1.0,main_w1_handler0,1646721,8021956,False,,372942,vcf,57192.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,17295321,hg19,cached,2.0,,,,17683940,1413966287.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-10-22 08:24:53.933515,24818.0,4.0
,,2014-10-22 09:15:25.467463,rodeo_normal,1413969341.0,0,1.0,main_w1_handler0,1646721,8022155,False,,1250898,vcf,57395.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,17300670,hg19,cached,2.0,,,,17683940,1413969337.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-10-22 09:15:45.454643,24818.0,4.0
,,2014-10-22 09:13:33.453463,rodeo_normal,1413969231.0,1,1.0,main_w2_handler1,1646721,8022147,False,Job output deleted by user before job completed.,212016,vcf,57387.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,17300652,Araly1,cached,2.0,,,,17683940,1413969229.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-10-22 09:13:54.542589,24818.0,2.0
,,2014-10-22 09:15:42.045829,rodeo_normal,1413969357.0,0,1.0,main_w1_handler1,1646721,8022156,False,,212016,vcf,57396.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,17300652,hg19,cached,2.0,,,,17683940,1413969354.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-10-22 09:16:02.334019,24818.0,3.0
,,2014-10-22 12:29:43.041240,rodeo_normal,1413980998.0,0,1.0,main_w2_handler0,1646721,8023088,False,,242864,vcf,58338.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,17301995,hg19,cached,2.0,,,,17683940,1413980995.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-10-22 12:30:01.557427,24818.0,3.0
,,2014-10-22 13:08:58.006065,rodeo_normal,1413983358.0,0,1.0,main_w1_handler1,1646721,8023811,False,,675458,vcf,58448.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,17302659,hg19,cached,2.0,,,,17683940,1413983353.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-10-22 13:09:20.991754,24818.0,5.0
,,2014-10-22 14:01:48.216749,rodeo_normal,1413986531.0,0,1.0,main_w2_handler0,1646721,8024195,False,,1208529,vcf,58681.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,17303290,hg19,cached,2.0,,,,17683940,1413986526.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-10-22 14:02:14.275607,24818.0,5.0
,,2014-10-22 15:56:58.710436,rodeo_normal,1413993437.0,0,1.0,main_w2_handler1,1646721,8025000,False,,379929,vcf,59597.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",1,17304554,17261152,history,2.0,162321443.0,fasta,,17683940,1413993432.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-10-22 15:57:20.122969,24818.0,5.0
,,2014-10-22 16:15:03.113452,rodeo_normal,1413994517.0,0,1.0,main_w2_handler0,1646721,8025100,False,,1904568,vcf,59850.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",1,17304680,17261152,history,2.0,162321443.0,fasta,,17683940,1413994512.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-10-22 16:15:20.196112,24818.0,5.0
,,2014-10-23 15:36:07.608684,rodeo_normal,1414078580.0,0,1.0,main_w2_handler0,1646721,8031516,False,,242864,vcf,65396.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,17314755,hg19,cached,2.0,,,,17683940,1414078575.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-10-23 15:36:24.585254,24818.0,5.0
,,2014-11-19 10:38:13.849020,rodeo_normal,1416393503.0,1,1.0,main_w1_handler0,2122355,8202205,False,,82478725,vcf,259881.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,17593996,Araly1,cached,2.0,,,,19584675,1416393500.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-11-19 10:38:29.351728,,3.0
,,2015-01-28 15:16:46.696254,rodeo_normal,1422458539.0,0,1.0,main_w2_handler0,2187118,8622711,False,,979348372,vcf,2588502.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",0,18325687,hg19,cached,32.0,,,,20553408,1422458222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-01-28 15:22:21.540188,23413.0,317.0
,,2015-02-09 11:03:38.889834,rodeo_normal,1423479844.0,1,1.0,main_w2_handler1,2199964,8686199,False,,4854289273,vcf,2686361.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,18449080,dm3,cached,32.0,,,,20786615,1423479840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-09 11:04:06.192131,58185.0,4.0
,,2015-01-29 18:06:31.059272,rodeo_normal,1422554812.0,1,1.0,main_w1_handler1,2188742,8632134,False,,425051694,vcf,871457.rodeo,slurm,,16332488.0,corral-repl,,"""8d3511eea7e111e4a253005056a51846""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""-x""",0,18342972,hg18,cached,2.0,,,,19956882,1422554808.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-01-29 18:06:56.583061,57122.0,4.0
,,2015-01-29 16:11:34.593077,rodeo_normal,1422547950.0,0,1.0,main_w1_handler1,2149849,8631275,False,,25551554,vcf,870043.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-x""",0,18341802,hg19,cached,2.0,,,,20070010,1422547907.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-01-29 16:12:33.558343,,43.0
,,2015-01-31 17:03:02.119821,rodeo_normal,1422725964.0,0,1.0,main_w1_handler0,2190500,8643462,False,,4854289273,vcf,2605610.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,18359142,18358385,history,32.0,120402214.0,fasta,,20786615,1422723799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-01-31 17:39:27.680187,58185.0,2165.0
,,2014-12-01 15:45:59.731508,rodeo_normal,1417448778.0,1,1.0,main_w1_handler0,2133965,8281904,False,,10632889,vcf,2152453.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,17729717,17728469,history,32.0,538844.0,fasta,,18446289,1417448775.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-12-01 15:46:21.166172,,3.0
,,2014-12-01 15:52:51.507544,rodeo_normal,1417449192.0,0,1.0,main_w1_handler0,2133965,8281934,False,,10632889,vcf,2152549.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,17729717,17730227,history,32.0,5676845.0,fasta,,18446289,1417449184.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-12-01 15:53:14.281484,,8.0
,,2015-02-01 09:35:10.277411,rodeo_normal,1422784096.0,0,1.0,main_w2_handler0,2190500,8645548,False,,4854289273,vcf,2609762.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",1,18359142,18358385,history,32.0,120402214.0,fasta,,20786615,1422783327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-01 09:48:18.662299,58185.0,769.0
,,2015-02-01 20:41:37.030259,rodeo_normal,1422823330.0,1,1.0,main_w2_handler1,2191790,8646938,False,,17340,vcf,2612483.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,18374107,hg19,cached,32.0,,,,20901271,1422823327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-01 20:42:12.343949,,3.0
,,2015-02-08 21:19:26.121476,rodeo_normal,1423430397.0,1,1.0,main_w2_handler0,2199435,8684061,False,,23148,vcf,2682069.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",0,18445837,hg_g1k_v37,cached,32.0,,,,21110595,1423430393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-08 21:19:58.896463,59380.0,4.0
,,2015-02-03 11:28:21.444393,rodeo_normal,1422964911.0,0,1.0,main_w2_handler1,2193540,8655768,False,,4854289273,vcf,2628977.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,18394506,18394456,history,32.0,120402214.0,fasta,,20786615,1422962927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-03 12:01:53.559628,58185.0,1984.0
,,2015-02-03 17:02:34.024633,rodeo_normal,1422983015.0,0,1.0,main_w1_handler0,2191790,8657528,False,,19474381,vcf,2632310.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,18399705,hg19,cached,32.0,,,,20901271,1422982982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-03 17:03:38.033809,,33.0
,,2014-12-06 18:46:11.656443,rodeo_normal,1417891585.0,1,1.0,main_w1_handler1,2134008,8360839,False,,460813,vcf,482818.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,17848804,hg19,cached,2.0,,,,19838329,1417891582.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-12-06 18:46:31.370425,,3.0
,,2014-12-09 00:14:55.815847,rodeo_normal,1418085097.0,1,1.0,main_w1_handler1,2109004,8376311,False,Job output deleted by user before job completed.,14906067,vcf,2269026.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-x""",0,17873695,hg38,cached,32.0,,,,18325919,1418084243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-12-09 00:32:15.824084,,854.0
,,2014-12-09 00:14:55.868766,rodeo_normal,1418084111.0,1,1.0,main_w2_handler0,2109004,8376313,False,,14906067,vcf,506123.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-x""",0,17873695,hg38,cached,2.0,,,,18325919,1418084108.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-12-09 00:15:17.902206,,3.0
,,2014-12-09 00:14:55.758078,rodeo_normal,1418084126.0,1,1.0,main_w1_handler1,2109004,8376310,False,,14906067,vcf,506143.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-x""",0,17873695,hg38,cached,1.0,,,,18325919,1418084124.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-12-09 00:15:36.434709,,2.0
,,2014-12-09 00:14:55.732238,rodeo_normal,1418084118.0,1,1.0,main_w1_handler1,2109004,8376307,False,,14906067,vcf,506127.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-x""",0,17873695,hg38,cached,1.0,,,,18325919,1418084114.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-12-09 00:15:22.498735,,4.0
,,2014-12-09 00:02:31.661986,rodeo_normal,1418083425.0,1,1.0,main_w1_handler0,2109004,8376271,False,,23225292,vcf,506055.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,17857866,hg_g1k_v37,cached,1.0,,,,18325919,1418083358.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-12-09 00:04:00.252091,,67.0
,,2014-12-09 00:14:55.947115,rodeo_normal,1418084153.0,1,1.0,main_w1_handler0,2109004,8376316,False,Job output deleted by user before job completed.,23225292,vcf,506152.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,17857866,hg38,cached,2.0,,,,18325919,1418084149.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-12-09 00:15:56.924515,,4.0
,,2015-02-03 10:59:49.680254,rodeo_normal,1422962002.0,0,1.0,main_w1_handler1,2193540,8655664,False,,4854289273,vcf,2628764.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",1,18394506,18394456,history,32.0,120402214.0,fasta,,20786615,1422961212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-03 11:13:24.587419,58185.0,790.0
,,2014-12-11 14:40:30.858975,rodeo_normal,1418308899.0,0,1.0,main_w1_handler0,2145030,8398259,False,,601008567,vcf,2295983.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-k""",0,17909338,hg_g1k_v37,cached,32.0,,,,20011444,1418308841.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-12-11 14:41:42.285795,57308.0,58.0
,,2014-12-17 16:06:12.991477,rodeo_normal,1418832390.0,0,1.0,main_w2_handler1,1766710,8433030,False,,6454828,vcf,585107.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,18008443,hg_g1k_v37,cached,2.0,,,,20085833,1418832377.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-12-17 16:06:34.324289,43909.0,13.0
,,2014-12-17 17:17:45.629688,rodeo_normal,1418836717.0,0,1.0,main_w2_handler1,1766710,8433738,False,,16057572,vcf,586215.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,18009847,hg_g1k_v37,cached,2.0,,,,20085833,1418836672.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-12-17 17:18:42.942761,43909.0,45.0
,,2014-12-19 19:42:51.745978,rodeo_normal,1419018186.0,0,1.0,main_w1_handler1,2154054,8446505,False,,668525,vcf,605577.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,18033075,hg19,cached,2.0,,,,20120765,1419018182.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-12-19 19:43:10.406635,6102.0,4.0
,,2014-12-20 13:47:31.647079,rodeo_normal,1419083270.0,0,1.0,main_w1_handler0,2154054,8448975,False,,668525,vcf,609697.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",0,18033075,hg19,cached,2.0,,,,17353548,1419083266.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-12-20 13:47:53.886241,6102.0,4.0
,,2014-12-21 14:38:26.156062,rodeo_normal,1419172818.0,0,1.0,main_w2_handler0,2149527,8452177,False,,420895531,vcf,614733.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","""-k""",1,17965807,17965856,history,2.0,3189750467.0,fasta,,20183130,1419172723.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-12-21 14:40:22.097880,50040.0,95.0
,,2014-12-21 14:42:09.599846,rodeo_normal,1419173058.0,0,1.0,main_w1_handler1,2149527,8452180,False,,420895531,vcf,614738.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","""-k""",0,17965807,hg_g1k_v37,cached,2.0,,,,20183130,1419172941.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-12-21 14:44:22.415097,50040.0,117.0
,,2014-12-22 11:58:03.881422,rodeo_normal,1419249503.0,0,1.0,main_w2_handler0,2154054,8455426,False,,664137,vcf,620080.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,18046732,hg19,cached,2.0,,,,17353548,1419249498.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2014-12-22 11:58:26.072943,6102.0,5.0
,,2015-02-06 14:09:14.741542,rodeo_normal,1423231778.0,1,1.0,main_w2_handler1,2181617,8676478,False,,2265372,vcf,2667113.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,18431770,hg19,cached,32.0,,,,21057749,1423231773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-06 14:09:40.627205,16545.0,5.0
,,2015-02-09 11:16:53.108620,rodeo_normal,1423481435.0,0,1.0,main_w1_handler1,2199964,8686270,False,,4854289273,vcf,2686502.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",1,18449142,18449119,history,32.0,120402214.0,fasta,,20786615,1423480654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-09 11:30:37.611938,58185.0,781.0
,,2015-02-09 16:30:51.767337,rodeo_normal,1423499477.0,1,1.0,main_w1_handler0,2188742,8687704,False,,425051694,vcf,2689142.roundup,slurm,,132112168.0,corral-repl,,"""02a68350b07911e4b2d4005056a52a46""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""-x""",0,18342972,hg18,cached,32.0,,,,19956882,1423499475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-09 16:31:19.118757,57122.0,2.0
,,2015-02-11 08:58:00.587262,rodeo_normal,1423645103.0,1,1.0,main_w1_handler1,2202546,8701489,False,,4854289273,vcf,2715388.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",0,18472845,dm3,cached,32.0,,,,20786615,1423645101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-11 08:58:26.029197,58185.0,2.0
,,2015-02-11 07:31:39.939602,rodeo_normal,1423640664.0,0,1.0,main_w2_handler1,2202473,8701059,False,,2857,vcf,2714537.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",0,18471906,dm3,cached,32.0,,,,20786615,1423640662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-11 07:44:25.720422,58185.0,2.0
,,2015-02-11 07:30:30.918017,rodeo_normal,1423641749.0,0,1.0,main_w2_handler1,2202473,8701056,False,,4854289273,vcf,2714485.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,18471901,18471902,history,32.0,120402214.0,fasta,,20786615,1423639856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-11 08:02:32.801675,58185.0,1893.0
,,2015-02-11 07:30:44.210498,rodeo_normal,1423640643.0,0,1.0,main_w1_handler0,2202473,8701057,False,,4854289273,vcf,2714487.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",1,18471901,18471902,history,32.0,120402214.0,fasta,,20786615,1423639859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-11 07:44:06.298321,58185.0,784.0
,,2015-02-11 07:31:25.612028,rodeo_normal,1423640675.0,0,1.0,main_w1_handler1,2202473,8701058,False,,2857,vcf,2714543.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,18471906,dm3,cached,32.0,,,,20786615,1423640673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-11 07:44:37.937844,58185.0,2.0
,,2015-02-11 08:57:50.050567,rodeo_normal,1423645101.0,1,1.0,main_w1_handler0,2202546,8701487,False,,4854289273,vcf,2715382.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,18472845,dm3,cached,32.0,,,,20786615,1423645099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-11 08:58:26.882141,58185.0,2.0
,,2015-02-12 15:58:06.408516,rodeo_normal,1423758050.0,0,1.0,main_w2_handler1,2204280,8712898,False,,4869364093,vcf,2736546.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""-k""",0,18489635,dm3,cached,32.0,,,,21199985,1423756946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,0.0.2,,2015-02-12 16:20:52.398364,58185.0,1104.0
