adv|known_splice_gtf,adv|known_splice_gtf_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,history_item,history_item_filetype,id,imported,info,input_1,input_11,input_11_filetype,input_12,input_12_filetype,input_1_filetype,input_2,input_2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.adv.alignment_options.__current_case__,parameters.adv.alignment_options.alignment_options_selector,parameters.adv.alignment_options.coefficient,parameters.adv.alignment_options.constant_term,parameters.adv.alignment_options.function_type,parameters.adv.alignment_options.ignore_quals,parameters.adv.alignment_options.skip_forward,parameters.adv.alignment_options.skip_reverse,parameters.adv.input_options.__current_case__,parameters.adv.input_options.input_options_selector,parameters.adv.input_options.int_quals,parameters.adv.input_options.qupto,parameters.adv.input_options.qv_encoding,parameters.adv.input_options.skip,parameters.adv.input_options.solexa_quals,parameters.adv.input_options.trim3,parameters.adv.input_options.trim5,parameters.adv.other_options.__current_case__,parameters.adv.other_options.non_deterministic,parameters.adv.other_options.other_options_selector,parameters.adv.other_options.seed,parameters.adv.output_options.__current_case__,parameters.adv.output_options.aligned_file,parameters.adv.output_options.output_options_selector,parameters.adv.output_options.unaligned_file,parameters.adv.reporting_options.__current_case__,parameters.adv.reporting_options.reporting_options_selector,parameters.adv.scoring_options.__current_case__,parameters.adv.scoring_options.scoring_options_selector,parameters.adv.spliced_options.__current_case__,parameters.adv.spliced_options.canonical_penalty,parameters.adv.spliced_options.coefficient,parameters.adv.spliced_options.constant_term,parameters.adv.spliced_options.function_type,parameters.adv.spliced_options.known_splice_gtf.values,parameters.adv.spliced_options.max_intron,parameters.adv.spliced_options.min_intron,parameters.adv.spliced_options.nc_coefficient,parameters.adv.spliced_options.nc_constant_term,parameters.adv.spliced_options.nc_function_type,parameters.adv.spliced_options.no_spliced_alignment_options.__current_case__,parameters.adv.spliced_options.no_spliced_alignment_options.no_spliced_alignment,parameters.adv.spliced_options.noncanonical_penalty,parameters.adv.spliced_options.notmplen,parameters.adv.spliced_options.spliced_options_selector,parameters.adv.spliced_options.tma,parameters.chromInfo,parameters.dbkey,parameters.input_1|__identifier__,parameters.input_2|__identifier__,parameters.library.__current_case__,parameters.library.input_1.values,parameters.library.input_2.values,parameters.library.paired_options.__current_case__,parameters.library.paired_options.fr_rf_ff,parameters.library.paired_options.no_discordant,parameters.library.paired_options.no_mixed,parameters.library.paired_options.paired_options_selector,parameters.library.rna_strandness,parameters.library.type,parameters.reference_genome.__current_case__,parameters.reference_genome.history_item.values,parameters.reference_genome.index,parameters.reference_genome.source,parameters.sum.new_summary,parameters.sum.summary_file,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,2018-03-08 14:43:15.930860,slurm_multi,1520520512.0,0,30720.0,6.0,main_w3_handler2,3453961,4712785.0,fasta,18658295,False,,,299857396.0,fastqsanger,299857396.0,fastqsanger,,,,12754310,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,2,"[{'src': 'dce', 'id': 1539914}]",,0.0,,,,defaults,,paired_collection,1,"[{'src': 'hda', 'id': 34241857}]",,history,false,false,32.0,,44291344.0,1520520473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 14:48:35.397134,21457,39.0
,,,,2018-03-08 14:43:18.028995,slurm_multi,1520520593.0,0,30720.0,6.0,main_w3_handler2,3453961,4712785.0,fasta,18658298,False,,,304312001.0,fastqsanger,304292585.0,fastqsanger,,,,12754319,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,2,"[{'src': 'dce', 'id': 1539916}]",,0.0,,,,defaults,,paired_collection,1,"[{'src': 'hda', 'id': 34241857}]",,history,false,false,32.0,,44291344.0,1520520547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 14:49:55.696202,21457,46.0
,,12.0,len,2018-03-08 14:43:40.171781,slurm_multi,1520521325.0,0,30720.0,6.0,main_w4_handler2,3429597,99844622.0,fasta,18658317,False,,4686601544.0,,,,,fastqsanger,4076176009.0,fastqsanger,12754357,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/galaxy-repl/main/files/023/984/dataset_23984868.dat""","""?""",,,1,"[{'src': 'hda', 'id': 34279398}]","[{'src': 'hda', 'id': 34279351}]",0.0,,,,defaults,,paired,1,"[{'src': 'hda', 'id': 34279342}]",,history,false,false,32.0,,44273410.0,1520520784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 15:02:07.964634,122054,541.0
,,,,2018-03-08 14:43:22.783892,slurm_multi,1520520695.0,0,30720.0,6.0,main_w4_handler2,3453961,4712785.0,fasta,18658303,False,,,182249779.0,fastqsanger,182276835.0,fastqsanger,,,,12754335,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,2,"[{'src': 'dce', 'id': 1539920}]",,0.0,,,,defaults,,paired_collection,1,"[{'src': 'hda', 'id': 34241857}]",,history,false,false,32.0,,44291344.0,1520520668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 14:51:36.626605,21457,27.0
,,,,2018-03-08 11:51:05.173788,slurm_multi,1520521546.0,0,30720.0,6.0,main_w4_handler2,3445713,,,18656298,False,,4201068479.0,,,,,fastqsanger.gz,,,12753106,slurm,,132111800.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,1.0,true,advanced,true,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,"[{'src': 'hda', 'id': 34115414}]",,,,,,,,single,0,,hg19,indexed,true,true,32.0,,44457450.0,1520515889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 15:05:50.232522,119577,5657.0
,,,,2018-03-08 14:43:28.614410,slurm_multi,1520520725.0,0,30720.0,6.0,main_w4_handler2,3453961,4712785.0,fasta,18658311,False,,,185760035.0,fastqsanger,185818669.0,fastqsanger,,,,12754338,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,2,"[{'src': 'dce', 'id': 1539926}]",,0.0,,,,defaults,,paired_collection,1,"[{'src': 'hda', 'id': 34241857}]",,history,false,false,32.0,,44291344.0,1520520695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 14:52:07.170182,21457,30.0
,,,,2018-03-08 14:43:23.509530,slurm_multi,1520520765.0,0,30720.0,6.0,main_w3_handler2,3453961,4712785.0,fasta,18658304,False,,,246774077.0,fastqsanger,246812085.0,fastqsanger,,,,12754343,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,2,"[{'src': 'dce', 'id': 1539921}]",,0.0,,,,defaults,,paired_collection,1,"[{'src': 'hda', 'id': 34241857}]",,history,false,false,32.0,,44291344.0,1520520725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 14:52:47.907825,21457,40.0
,,,,2018-03-08 14:43:24.418594,slurm_multi,1520520768.0,0,30720.0,6.0,main_w3_handler2,3453961,4712785.0,fasta,18658306,False,,,205301711.0,fastqsanger,205328857.0,fastqsanger,,,,12754346,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,2,"[{'src': 'dce', 'id': 1539922}]",,0.0,,,,defaults,,paired_collection,1,"[{'src': 'hda', 'id': 34241857}]",,history,false,false,32.0,,44291344.0,1520520731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 14:52:51.405709,21457,37.0
,,,,2018-03-08 14:43:26.709016,slurm_multi,1520520808.0,0,30720.0,6.0,main_w3_handler2,3453961,4712785.0,fasta,18658309,False,,,90425543.0,fastqsanger,90443881.0,fastqsanger,,,,12754359,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,2,"[{'src': 'dce', 'id': 1539924}]",,0.0,,,,defaults,,paired_collection,1,"[{'src': 'hda', 'id': 34241857}]",,history,false,false,32.0,,44291344.0,1520520787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 14:53:30.414140,21457,21.0
,,,,2018-03-08 14:43:25.404960,slurm_multi,1520520812.0,0,30720.0,6.0,main_w3_handler2,3453961,4712785.0,fasta,18658307,False,,,204023829.0,fastqsanger,204036725.0,fastqsanger,,,,12754352,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,2,"[{'src': 'dce', 'id': 1539923}]",,0.0,,,,defaults,,paired_collection,1,"[{'src': 'hda', 'id': 34241857}]",,history,false,false,32.0,,44291344.0,1520520776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 14:53:34.001457,21457,36.0
,,12.0,len,2018-03-08 14:43:39.278906,slurm_multi,1520520832.0,0,30720.0,6.0,main_w4_handler2,3429597,99844622.0,fasta,18658316,False,,4215818335.0,,,,,fastqsanger,6271930756.0,fastqsanger,12754262,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/galaxy-repl/main/files/023/984/dataset_23984868.dat""","""?""",,,1,"[{'src': 'hda', 'id': 34279346}]","[{'src': 'hda', 'id': 34279245}]",0.0,,,,defaults,,paired,1,"[{'src': 'hda', 'id': 34279342}]",,history,false,false,32.0,,44273410.0,1520520249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 14:53:55.311391,122054,583.0
,,,,2018-03-08 15:23:05.195196,slurm_multi,1520522872.0,0,30720.0,6.0,main_w4_handler2,3454953,,,18658691,False,,1268236843.0,,,,,fastqsanger,1267944307.0,fastqsanger,12754683,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,,1,"[{'src': 'hda', 'id': 34295343}]","[{'src': 'hda', 'id': 34295635}]",0.0,,,,defaults,,paired,0,,hg19,indexed,false,false,32.0,,44413692.0,1520522616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 15:27:54.397197,84504,256.0
,,,,2018-03-08 15:22:45.239680,slurm_multi,1520522945.0,0,30720.0,6.0,main_w3_handler2,3454953,,,18658687,False,,1259076301.0,,,,,fastqsanger,1258794469.0,fastqsanger,12754677,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,,1,"[{'src': 'hda', 'id': 34294842}]","[{'src': 'hda', 'id': 34295188}]",0.0,,,,defaults,,paired,0,,hg19,indexed,false,false,32.0,,44413692.0,1520522577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 15:29:10.195278,84504,368.0
,,,,2018-03-08 15:23:37.690145,slurm_multi,1520523148.0,0,30720.0,6.0,main_w3_handler2,3454953,,,18658709,False,,1253894182.0,,,,,fastqsanger,1253482354.0,fastqsanger,12754762,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,,1,"[{'src': 'hda', 'id': 34295833}]","[{'src': 'hda', 'id': 34296134}]",0.0,,,,defaults,,paired,0,,hg19,indexed,false,false,32.0,,44413692.0,1520522878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 15:32:30.773519,84504,270.0
,,,,2018-03-08 15:23:59.131152,slurm_multi,1520523436.0,0,30720.0,6.0,main_w3_handler2,3454953,,,18658716,False,,1267392869.0,,,,,fastqsanger,1266984315.0,fastqsanger,12754819,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,,1,"[{'src': 'hda', 'id': 34296318}]","[{'src': 'hda', 'id': 34296442}]",0.0,,,,defaults,,paired,0,,hg19,indexed,false,false,32.0,,44413692.0,1520523159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 15:37:19.314523,84504,277.0
,,,,2018-03-08 11:51:07.391473,slurm_multi,1520524842.0,0,30720.0,6.0,main_w4_handler2,3445713,,,18656300,False,,5180091187.0,,,,,fastqsanger.gz,,,12753254,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,1.0,true,advanced,true,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,"[{'src': 'hda', 'id': 34115461}]",,,,,,,,single,0,,hg19,indexed,true,true,32.0,,44457450.0,1520516664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 16:00:47.164635,119577,8178.0
,,,,2018-03-08 11:46:13.388017,slurm_multi,1520527034.0,0,30720.0,6.0,main_w3_handler2,3445713,,,18656244,False,,4066570163.0,,,,,fastqsanger.gz,,,12754495,slurm,,132111800.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,1.0,true,advanced,true,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,"[{'src': 'hda', 'id': 34115399}]",,,,,,,,single,0,,hg19,indexed,true,true,32.0,,44457450.0,1520521561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 16:37:19.523950,119577,5473.0
,,,,2018-03-08 16:45:07.066468,slurm_multi,1520528924.0,0,30720.0,6.0,main_w4_handler2,3454953,,,18660083,False,,1475371003.0,,,,,fastqsanger,1475028649.0,fastqsanger,12756150,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,,1,"[{'src': 'hda', 'id': 34296757}]","[{'src': 'hda', 'id': 34297453}]",0.0,,,,defaults,,paired,0,,hg19,indexed,false,false,32.0,,44413692.0,1520528505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 17:08:46.657452,84504,419.0
,,,,2018-03-08 17:15:06.136697,slurm_multi,1520530225.0,0,30720.0,6.0,main_w4_handler2,2813291,,,18660565,False,,2562953019.0,,,,,fastqsanger,2563448725.0,fastqsanger,12756619,slurm,,132111800.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,,1,"[{'src': 'hda', 'id': 26388346}]","[{'src': 'hda', 'id': 26388347}]",0.0,,,,defaults,FR,paired,0,,hg19,indexed,false,false,32.0,,44386824.0,1520529647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 17:30:26.963465,51511,578.0
,,,,2018-03-08 16:59:52.887646,slurm_multi,1520529283.0,0,30720.0,6.0,main_w3_handler2,3457018,9123.0,fasta,18660308,False,,448711600.0,,,,,fasta,,,12756370,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,"[{'src': 'hda', 'id': 34297938}]",,,,,,,,single,1,"[{'src': 'hda', 'id': 34300403}]",,history,false,false,32.0,,44481471.0,1520529257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 17:14:44.730781,123640,26.0
,,,,2018-03-08 19:01:23.613010,slurm_multi,1520538562.0,0,30720.0,6.0,main_w3_handler2,3456155,,,18661748,False,,4598267905.0,,,,,fastqsanger,4489871361.0,fastqsanger,12758244,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,"[{'src': 'hda', 'id': 34302306}]","[{'src': 'hda', 'id': 34302305}]",0.0,,,,defaults,,paired,0,,hg19,indexed,false,false,32.0,,44483405.0,1520537798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 19:49:24.623916,121261,764.0
,,,,2018-03-08 16:45:22.983444,slurm_multi,1520529231.0,0,30720.0,6.0,main_w4_handler2,3454953,,,18660086,False,,1426010827.0,,,,,fastqsanger,1425651989.0,fastqsanger,12756153,slurm,,132111800.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,,1,"[{'src': 'hda', 'id': 34297642}]","[{'src': 'hda', 'id': 34297855}]",0.0,,,,defaults,,paired,0,,hg19,indexed,false,false,32.0,,44413692.0,1520528917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 17:13:55.248728,84504,314.0
,,,,2018-03-08 19:37:06.543645,slurm_multi,1520538926.0,0,30720.0,6.0,main_w4_handler2,3457341,,,18662348,False,,12834128.0,,,,,fastqsanger,12893680.0,fastqsanger,12758477,slurm,,132111800.0,corral-repl,,0,no,,"""0ea29356230811e8abc5005056ba2773""",0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,"[{'src': 'hda', 'id': 34304470}]","[{'src': 'hda', 'id': 34304471}]",1.0,--fr,true,true,advanced,,paired,0,,hg38,indexed,false,false,32.0,,,1520538860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 19:55:30.912117,122146,66.0
,,,,2018-03-08 16:45:13.723161,slurm_multi,1520529415.0,0,30720.0,6.0,main_w3_handler2,2418892,,,18660084,False,,7787913962.0,,,,,fastqsanger,,,12756151,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,"[{'src': 'hda', 'id': 34297283}]",,,,,,,,single,0,,hg19,indexed,false,false,32.0,,43232494.0,1520528505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 17:16:57.800652,68237,910.0
,,,,2018-03-08 17:12:45.082015,slurm_multi,1520530054.0,0,30720.0,6.0,main_w3_handler2,3456053,,,18660539,False,,15396748.0,,,,,fastqsanger,15461128.0,fastqsanger,12756696,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,"[{'src': 'hda', 'id': 34301251}]","[{'src': 'hda', 'id': 34301253}]",1.0,--fr,true,true,advanced,,paired,0,,hg38,indexed,false,false,32.0,,43966971.0,1520530039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 17:27:45.372286,122146,15.0
,,,,2018-03-08 16:45:44.105277,slurm_multi,1520529703.0,0,30720.0,6.0,main_w3_handler2,3454953,,,18660091,False,,1491885195.0,,,,,fastqsanger,1491459785.0,fastqsanger,12756530,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,,1,"[{'src': 'hda', 'id': 34298031}]","[{'src': 'hda', 'id': 34298409}]",0.0,,,,defaults,,paired,0,,hg19,indexed,false,false,32.0,,44413692.0,1520529338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 17:21:50.067970,84504,365.0
,,12.0,len,2018-03-08 14:43:40.976420,slurm_multi,1520530067.0,0,30720.0,6.0,main_w3_handler2,3429597,99844622.0,fasta,18658318,False,,4686601544.0,,,,,fastqsanger,4076176009.0,fastqsanger,12756604,slurm,,132111800.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/galaxy-repl/main/files/023/984/dataset_23984868.dat""","""?""",,,1,"[{'src': 'hda', 'id': 34279484}]","[{'src': 'hda', 'id': 34279403}]",0.0,,,,defaults,,paired,1,"[{'src': 'hda', 'id': 34279342}]",,history,false,false,32.0,,44273410.0,1520529527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 17:28:00.390250,122054,540.0
,,,,2018-03-08 16:45:59.261436,slurm_multi,1520529943.0,0,30720.0,6.0,main_w4_handler2,3454953,,,18660100,False,,1469057054.0,,,,,fastqsanger,1468629128.0,fastqsanger,12756605,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,,1,"[{'src': 'hda', 'id': 34298794}]","[{'src': 'hda', 'id': 34299388}]",0.0,,,,defaults,,paired,0,,hg19,indexed,false,false,32.0,,44413692.0,1520529617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 17:25:44.846339,84504,326.0
,,,,2018-03-08 17:09:52.648803,slurm_multi,1520529965.0,0,30720.0,6.0,main_w4_handler2,2813198,,,18660490,False,,2573249561.0,,,,,fastqsanger,2573800987.0,fastqsanger,12756543,slurm,,132112168.0,corral-repl,,0,no,,,0.0,defaults,,,,,,,0.0,defaults,,,,,,,,0.0,,defaults,,0.0,,defaults,,0.0,defaults,0.0,defaults,0.0,,,,,,,,,,,,,,,defaults,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,,1,"[{'src': 'hda', 'id': 34301262}]","[{'src': 'hda', 'id': 26389036}]",0.0,,,,defaults,FR,paired,0,,hg19,indexed,false,false,32.0,,44386824.0,1520529462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,2.1.0,,2018-03-08 17:26:07.800095,51511,503.0
