create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.col1,parameters.col1.__class__,parameters.col1.value,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,parameters.keep,parameters.strand_source.__current_case__,parameters.strand_source.strand_choice,parameters.strand_source.strand_col,parameters.uniqpos,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-05-03 15:18:32.805688,slurm_normal,1462288747.0,0.0,1.0,main_w1_handler1,2693223,12758861,False,,755,interval,413,bed,6954727.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""12""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1e703acb71b00b9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b585a506b0bab70abf'}]","""0""",1.0,all_pos,+,"""1""",32.0,,29835463,1462288744.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-03 15:19:10.876663,83337.0,3.0
2016-05-03 16:08:47.501480,slurm_normal,1462291768.0,0.0,1.0,main_w2_handler1,2693311,12759445,False,,66,interval,1282,bed,6955821.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""4""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2cc1ec8f2039bc6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52d3c856e8f6ba600'}]","""0""",1.0,all_pos,+,"""1""",32.0,,29874843,1462291758.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-03 16:09:32.900853,83507.0,10.0
2016-05-04 09:47:26.259938,slurm_normal,1462355299.0,0.0,1.0,main_w1_handler0,2694121,12767200,False,,6873,interval,12002037,bed,6970669.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""14""",,,"""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bc66064351099529'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5211af4c78ca37726'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30031661,1462355293.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 09:48:22.810833,83520.0,6.0
2016-05-04 10:20:49.119911,slurm_normal,1462357295.0,0.0,1.0,main_w1_handler1,2694121,12767525,False,,1836,interval,238263,bed,6971228.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""7""",,,"""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54e8707e6cb8e2a3b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b591c683ed1f4c02df'}]","""1""",1.0,all_pos,+,"""1""",32.0,,30031661,1462357292.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 10:21:38.773427,83520.0,3.0
2016-05-04 10:22:52.134429,slurm_normal,1462357436.0,0.0,1.0,main_w1_handler2,2687311,12767545,False,,1836,interval,238263,bed,6971271.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""7""",,,"""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d22f26c854030abf'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b516eea6c67e3478b3'}]","""1""",1.0,all_pos,+,"""1""",32.0,,30031670,1462357433.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 10:23:59.570846,83526.0,3.0
2016-05-03 21:07:58.137454,slurm_normal,1462309707.0,0.0,1.0,main_w1_handler0,2686516,12762051,False,,1836,interval,238263,bed,6960777.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""7""",,,"""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d19b5cf71b88777'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b559d3b41b444673de'}]","""1""",1.0,all_pos,+,"""1""",32.0,,29909642,1462309702.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-03 21:08:31.208923,83451.0,5.0
2016-05-05 09:47:16.687136,slurm_normal,1462441681.0,0.0,1.0,main_w1_handler1,2687429,12790585,False,,65277,interval,25807,interval,6988700.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""11""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee93791e34203e6b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b529b75ed8fcfb4107'}]","""1""",1.0,all_pos,+,"""1""",32.0,,30051643,1462441677.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-05 09:48:02.693005,83533.0,4.0
2016-05-04 18:23:37.634371,slurm_normal,1462386251.0,0.0,1.0,main_w1_handler1,2694770,12777414,False,,157043,interval,899,bed,6976382.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""11""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b514c2cd1a4f556e60'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6e78ced064c47f7'}]","""1""",1.0,all_pos,+,"""1""",32.0,,29909642,1462386247.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 18:24:12.364992,83451.0,4.0
2016-05-04 18:50:24.648459,slurm_normal,1462387875.0,0.0,1.0,main_w1_handler2,2694764,12781497,False,,7089,interval,238263,bed,6976719.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""20""",,,"""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f6e7e6985351fa0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5400fb4ebf3c6286c'}]","""0""",1.0,all_pos,+,"""1""",32.0,,29909750,1462387870.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 18:51:21.221272,83542.0,5.0
2016-05-05 13:19:28.480796,slurm_normal,1462454402.0,0.0,1.0,main_w2_handler1,2695480,12793144,False,,22200,interval,1136,bed,6992485.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b520164180c0178fe0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a033e217d9c886f8'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30051545,1462454398.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-05 13:20:05.122258,83553.0,4.0
2016-05-04 19:14:41.446452,slurm_normal,1462389324.0,0.0,1.0,main_w1_handler1,2694764,12783299,False,,1836,interval,238263,bed,6977088.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""7""",,,"""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7a6f2eae94fa107'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5400fb4ebf3c6286c'}]","""1""",1.0,all_pos,+,"""1""",32.0,,29909750,1462389319.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 19:15:25.851023,83542.0,5.0
2016-05-04 19:13:39.462176,slurm_normal,1462389377.0,0.0,1.0,main_w2_handler0,2694140,12783232,False,,8009316,interval,6495,bed,6977094.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""8""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532f5045c0a937744'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58ecdd8e9d9674d05'}]","""1""",1.0,all_pos,+,"""1""",32.0,,29893064,1462389369.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 19:16:20.523882,83530.0,8.0
2016-05-04 19:09:19.206094,slurm_normal,1462388999.0,0.0,1.0,main_w1_handler0,2694847,12782911,False,,294339,interval,1127,bed,6977036.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""11""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dfbca482482a93b0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b506e86efedfd363cd'}]","""1""",1.0,all_pos,+,"""1""",32.0,,29909642,1462388994.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 19:10:02.045143,83451.0,5.0
2016-05-05 17:32:13.613381,slurm_normal,1462469593.0,0.0,1.0,main_w1_handler0,2695991,12796499,False,,337828,interval,3165,bed,6996012.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c475ee158499c6f3'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53eb0af90ed65feaa'}]","""0""",1.0,all_pos,+,"""1""",32.0,,29909682,1462469562.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-05 17:33:16.610323,83568.0,31.0
2016-05-04 20:05:13.470092,slurm_normal,1462392351.0,0.0,1.0,main_w1_handler1,2694665,12784844,False,,1836,interval,238263,bed,6977695.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""7""",,,"""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5588ceaac41da02e3'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b506078a23af19ec6b'}]","""1""",1.0,all_pos,+,"""1""",32.0,,30011090,1462392347.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 20:05:53.837100,,4.0
2016-05-04 20:04:57.261697,slurm_normal,1462392329.0,0.0,1.0,main_w1_handler1,2694902,12784834,False,,699,interval,1282,bed,6977685.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""7""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5096191fa5d608ec7'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba244305f30d40a6'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30008629,1462392325.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 20:05:31.426905,83428.0,4.0
2016-05-04 20:52:59.867477,slurm_normal,1462395237.0,0.0,1.0,main_w2_handler1,2692092,12785325,False,,1285,interval,755,bed,6978871.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""6""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dfcdc0363a47c387'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3fef24fe9986cfe'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30008629,1462395229.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 20:54:03.265186,83428.0,8.0
2016-05-04 20:41:05.295336,slurm_normal,1462394498.0,0.0,1.0,main_w2_handler0,2687429,12785252,False,,65277,interval,80412,interval,6978689.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""11""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee93791e34203e6b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5029f4944620d2c95'}]","""1""",1.0,all_pos,+,"""1""",32.0,,29999551,1462394494.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 20:41:40.987943,83533.0,4.0
2016-05-04 21:01:50.782324,slurm_normal,1462395789.0,0.0,1.0,main_w1_handler1,2694229,12785421,False,,357574,interval,1296,bed,6978954.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""8""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5349b1302d45c1e41'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b520ded5f97f3b0400'}]","""1""",1.0,all_pos,+,"""1""",32.0,,29909597,1462395747.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 21:03:12.273073,83513.0,42.0
2016-05-04 21:05:33.331281,slurm_normal,1462396031.0,0.0,1.0,main_w2_handler0,2694229,12785459,False,,357574,interval,1296,bed,6979027.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""8""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5349b1302d45c1e41'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b520ded5f97f3b0400'}]","""0""",1.0,all_pos,+,"""1""",32.0,,29909597,1462395980.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 21:07:14.761335,83513.0,51.0
2016-05-04 21:09:38.384816,slurm_normal,1462396262.0,0.0,1.0,main_w1_handler2,2694229,12785486,False,,357574,interval,1296,bed,6979064.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""8""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5349b1302d45c1e41'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b520ded5f97f3b0400'}]","""1""",0.0,data_column,5,"""1""",32.0,,29909597,1462396212.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 21:11:03.818734,83513.0,50.0
2016-05-04 21:32:53.168766,slurm_normal,1462397600.0,0.0,1.0,main_w1_handler1,2694953,12785597,False,,328783,interval,1127,bed,6979305.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""11""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5100d4049d67ee408'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e68fc27527f4305'}]","""1""",1.0,all_pos,+,"""1""",32.0,,29909642,1462397597.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 21:33:21.747904,83451.0,3.0
2016-05-04 21:53:02.187535,slurm_normal,1462398813.0,0.0,1.0,main_w1_handler0,2687429,12785734,False,,25807,interval,609,bed,6979598.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b529b75ed8fcfb4107'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b64cdb10c6ef5c99'}]","""1""",1.0,all_pos,+,"""1""",32.0,,29999551,1462398809.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 21:53:39.044314,83533.0,4.0
2016-05-04 21:51:25.655885,slurm_normal,1462398712.0,0.0,1.0,main_w1_handler0,2687429,12785717,False,,25807,interval,65277,interval,6979563.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b529b75ed8fcfb4107'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee93791e34203e6b'}]","""1""",1.0,all_pos,+,"""1""",32.0,,29999551,1462398709.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 21:51:55.211399,83533.0,3.0
2016-05-04 21:53:28.107248,slurm_normal,1462398851.0,0.0,1.0,main_w1_handler2,2694229,12785739,False,,17821,interval,1296,bed,6979603.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""8""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5703c5a9a9daaddc8'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cb55594e8769553b'}]","""1""",0.0,data_column,5,"""1""",32.0,,29909597,1462398845.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 21:54:11.971075,83513.0,6.0
2016-05-04 21:54:38.682447,slurm_normal,1462398918.0,0.0,1.0,main_w1_handler0,2687429,12785758,False,,65277,interval,17840,interval,6979621.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""11""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee93791e34203e6b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b549cf9c20fe3ab753'}]","""1""",1.0,all_pos,+,"""1""",32.0,,29999551,1462398914.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 21:55:20.171818,83533.0,4.0
2016-05-04 22:22:32.954089,slurm_normal,1462400592.0,0.0,1.0,main_w1_handler1,2695032,12785995,False,,357574,interval,1296,bed,6979996.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""14""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bafad3edec1e5459'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ace51dafd5dcf159'}]","""1""",2.0,all_neg,-,"""1""",32.0,,29909597,1462400579.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 22:23:15.420971,83513.0,13.0
2016-05-04 23:01:12.723531,slurm_normal,1462402912.0,0.0,1.0,main_w2_handler1,2695059,12786311,False,,375515,interval,1886,bed,6980350.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""14""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b511bd130acfde6c7c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b8f5917f8c424e8'}]","""1""",2.0,all_neg,-,"""1""",32.0,,29909597,1462402900.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 23:01:55.101718,83513.0,12.0
2016-05-04 23:23:15.045669,slurm_normal,1462404239.0,0.0,1.0,main_w2_handler1,2693675,12786368,False,,7089,interval,195,bed,6980599.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""14""",,,"""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf069d65d9047b7c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5865118938f360aa1'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30047082,1462404235.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 23:24:02.774772,83798.0,4.0
2016-05-04 23:18:14.609457,slurm_normal,1462403939.0,0.0,1.0,main_w2_handler1,2688191,12786347,False,,1404,bed,238263,bed,6980526.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4""",,,"""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a1abffbc7f42b25'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e1eb304bbad3663'}]","""0""",1.0,all_pos,+,"""1""",32.0,,29910641,1462403935.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 23:19:00.726993,,4.0
2016-05-04 23:16:54.354497,slurm_normal,1462403852.0,0.0,1.0,main_w2_handler0,2688191,12786343,False,,1404,bed,238263,bed,6980512.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""1""",,,"""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a1abffbc7f42b25'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e1eb304bbad3663'}]","""0""",1.0,all_pos,+,"""1""",32.0,,29910641,1462403848.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 23:17:34.754433,,4.0
2016-05-04 23:30:06.429694,slurm_normal,1462404646.0,0.0,1.0,main_w2_handler0,2693675,12786395,False,,7089,interval,238263,bed,6980659.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""14""",,,"""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf069d65d9047b7c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f77f1a1d6632ba36'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30047082,1462404642.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 23:30:49.948063,83798.0,4.0
2016-05-04 23:21:02.384937,slurm_normal,1462404102.0,0.0,1.0,main_w1_handler2,2695047,12786362,False,,50634,interval,238263,bed,6980563.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""7""",,,"""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ddf4c2e3453d6cfe'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5470fb27da0a88335'}]","""1""",1.0,all_pos,+,"""1""",32.0,,30047042,1462404099.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 23:21:46.581671,83560.0,3.0
2016-05-04 23:34:43.129449,slurm_normal,1462404924.0,0.0,1.0,main_w2_handler0,2688191,12786410,False,,1404,bed,238263,bed,6980689.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4""",,,"""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5297e74e7b7ad2d31'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e1eb304bbad3663'}]","""0""",1.0,all_pos,+,"""1""",32.0,,29910641,1462404921.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 23:35:28.243595,,3.0
2016-05-04 23:24:52.842861,slurm_normal,1462404323.0,0.0,1.0,main_w1_handler2,2693675,12786379,False,,96624,bed,195,bed,6980614.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""14""",,,"""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50a1d654828098044'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5865118938f360aa1'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30047082,1462404319.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 23:25:24.202831,83798.0,4.0
2016-05-04 23:17:19.810860,slurm_normal,1462403875.0,0.0,1.0,main_w2_handler1,2693675,12786344,False,,1404,interval,195,bed,6980515.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""4""",,,"""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57fc0be950b3a6a57'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5865118938f360aa1'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30047082,1462403872.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 23:17:58.623696,83798.0,3.0
2016-05-05 14:12:59.228447,slurm_normal,1462457942.0,0.0,1.0,main_w2_handler1,2695810,12794021,False,,191525,interval,1001,bed,6993475.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""11""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9aac093b89a4d32'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52a9dc7eca25f6f33'}]","""0""",1.0,all_pos,+,"""1""",32.0,,30052416,1462457627.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-05 14:19:04.987401,83572.0,315.0
2016-05-05 00:30:49.884091,slurm_normal,1462408284.0,0.0,1.0,main_w1_handler2,2695047,12786730,False,,1836,interval,238263,bed,6981188.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""7""",,,"""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d74d00036c4b972c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5470fb27da0a88335'}]","""1""",1.0,all_pos,+,"""1""",32.0,,30047042,1462408282.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-05 00:31:26.218594,83560.0,2.0
2016-05-05 17:21:05.248284,slurm_normal,1462469022.0,0.0,1.0,main_w2_handler1,2695991,12796294,False,,719501,interval,3165,bed,6995829.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1a88f4ea004cb3e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53eb0af90ed65feaa'}]","""0""",1.0,all_pos,+,"""1""",32.0,,29909682,1462468894.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-05 17:23:47.120198,83568.0,128.0
2016-05-04 10:16:58.567161,slurm_normal,1462357075.0,0.0,1.0,main_w2_handler1,2694121,12767482,False,,6981,interval,238263,bed,6971155.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""7""",,,"""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58734ad4de533cd40'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b591c683ed1f4c02df'}]","""1""",1.0,all_pos,+,"""1""",32.0,,30031661,1462357068.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 10:18:04.625802,83520.0,7.0
2016-05-06 12:24:02.419327,slurm_normal,1462537474.0,0.0,1.0,main_w1_handler2,2696666,12804275,False,,36581,interval,1134,bed,7005269.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""7""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53917bf7560131249'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557ab34d692b7f2b3'}]","""1""",1.0,all_pos,+,"""1""",32.0,,29883041,1462537467.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-06 12:24:36.670350,83516.0,7.0
2016-05-04 10:40:25.550194,slurm_normal,1462358474.0,0.0,1.0,main_w2_handler1,2694186,12767736,False,,3653,interval,1101,bed,6971569.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""6""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5796fecd928205f31'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56f1e2fbe6a45d466'}]","""0""",1.0,all_pos,+,"""1""",32.0,,29905542,1462358471.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 10:41:17.131842,83557.0,3.0
2016-05-04 10:45:40.978774,slurm_normal,1462358799.0,0.0,1.0,main_w2_handler0,2694191,12767792,False,,462,interval,86,bed,6971650.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""6""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cdc3631fc6cff611'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b543dbda78067aebe6'}]","""0""",1.0,all_pos,+,"""1""",32.0,,29902636,1462358795.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-04 10:46:41.813653,83550.0,4.0
2016-05-09 13:41:08.698032,slurm_normal,1462801306.0,0.0,1.0,main_w2_handler1,2695035,12832077,False,,39089,interval,754,bed,7033047.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""7""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557bf9817c4d1240e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52008e09d580a1bbb'}]","""1""",1.0,all_pos,+,"""1""",32.0,,30045890,1462801300.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-05-09 13:41:49.809219,83847.0,6.0
