create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,inputA,inputA_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.add_bed.__current_case__,parameters.add_bed.add_bed_select,parameters.allow_beyond,parameters.bedpe,parameters.chrom,parameters.chromInfo,parameters.chromfirst,parameters.dbkey,parameters.genome,parameters.genome.values,parameters.inputA,parameters.inputA.values,parameters.maxtries,parameters.no_overlap,parameters.seed.__current_case__,parameters.seed.seed,parameters.seed.seed_choose,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-04-02 14:07:36.664200,slurm_normal,1459606070.0,0,1.0,3924,tabular,main_w2_handler1,1945421,12320138,False,,30360,bed,6527069.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""False""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""",24115800,,19978366,,"""1000""","""False""",1,,False,32.0,,29375334,1459606065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-02 14:07:54.803321,8309.0,5.0
2016-04-02 14:06:18.686334,slurm_normal,1459605993.0,0,1.0,3924,tabular,main_w2_handler1,1945421,12320135,False,,29277,bed,6527065.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""False""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""",24115800,,19979170,,"""1000""","""False""",1,,False,32.0,,29375334,1459605988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-02 14:06:34.593974,8309.0,5.0
2016-05-27 12:41:39.794090,slurm_normal,1464352951.0,0,1.0,1971,gg,main_w2_handler1,2578836,13003041,False,,6778016,bed,7189333.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5557e5a589186388c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b085e2f62f401efd'}]","""1000""","""false""",1,,False,32.0,,30454374,1464352946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-05-27 12:42:33.338907,77551.0,5.0
2016-04-11 20:39:55.627971,slurm_normal,1460407562.0,0,1.0,3053687831,tabular,main_w1_handler1,1639242,12421922,False,,100828,bed,6622774.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""False""","""False""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""",24260846,,24257632,,"""1000""","""True""",1,,False,32.0,,28626146,1460407473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-11 20:46:10.943140,31997.0,89.0
2016-04-11 21:40:12.315032,slurm_normal,1460410976.0,0,1.0,3053687831,tabular,main_w2_handler1,1639242,12423282,False,,461847,bed,6623285.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""False""","""False""","""True""","""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""",24260846,,24262568,,"""1000""","""True""",1,,False,32.0,,28626146,1460410929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-11 21:43:00.387945,31997.0,47.0
2016-04-12 01:08:55.445632,slurm_normal,1460423385.0,0,1.0,3053687831,tabular,main_w1_handler1,1639242,12424813,False,,461759,bed,6625213.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""False""","""False""","""True""","""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""",24260846,,24262729,,"""1000""","""False""",1,,False,32.0,,29083295,1460423364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-12 01:09:47.264895,31997.0,21.0
2016-04-14 16:05:11.046600,slurm_normal,1460649951.0,0,1.0,331,gg,main_w2_handler0,2654891,12453612,False,,1036937,bed,6650746.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cbc2ba3b372afff4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d769823448d6f7a'}]","""1000""","""false""",1,,False,32.0,,29371433,1460649947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-14 16:05:54.445415,8309.0,4.0
2016-04-14 20:39:37.691288,slurm_normal,1460666435.0,0,1.0,3663876,bed,main_w1_handler1,2663126,12457793,False,,111398,bed,6652781.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f48bb6a8827fda61'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b537bb5c8e01292fbc'}]","""1000""","""false""",1,,False,32.0,,29564954,1460666428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-14 20:40:45.240204,4519.0,7.0
2016-04-21 16:53:35.837104,slurm_normal,1461257641.0,0,1.0,3924,tabular,main_w2_handler0,1945421,12552365,False,,29277,bed,6740616.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bad4d0c1e13cfc55'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5249e08a2c2835dda'}]","""1000""","""false""",1,,False,32.0,,29371433,1461257630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-21 16:54:04.351946,8309.0,11.0
2016-04-21 16:52:55.539988,slurm_normal,1461257626.0,0,1.0,3924,tabular,main_w2_handler1,1945421,12552357,False,,29277,bed,6740613.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bad4d0c1e13cfc55'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5249e08a2c2835dda'}]","""1000""","""false""",1,,False,32.0,,29371433,1461257620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-21 16:53:47.143357,8309.0,6.0
2016-04-21 17:14:38.067493,slurm_normal,1461258901.0,0,1.0,3924,tabular,main_w1_handler2,1945421,12552558,False,,30360,bed,6740932.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bad4d0c1e13cfc55'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b63ae84de4b19c66'}]","""1000""","""false""",1,,False,32.0,,29371433,1461258895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-21 17:15:04.623795,8309.0,6.0
2016-04-21 17:15:04.451079,slurm_normal,1461258928.0,0,1.0,3924,tabular,main_w1_handler1,1945421,12552561,False,,30360,bed,6740935.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bad4d0c1e13cfc55'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b63ae84de4b19c66'}]","""1000""","""false""",1,,False,32.0,,29371433,1461258924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-21 17:15:29.476477,8309.0,4.0
2016-04-21 19:04:19.249291,slurm_normal,1461265510.0,0,1.0,3924,tabular,main_w1_handler2,1945421,12553692,False,,13820,bed,6742087.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bad4d0c1e13cfc55'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c4d2ef9ed7492b9a'}]","""1000""","""false""",1,,False,32.0,,29371433,1461265476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-21 19:05:15.157257,8309.0,34.0
2016-04-21 19:21:17.700086,slurm_normal,1461266512.0,0,1.0,3924,tabular,main_w1_handler1,1945421,12553902,False,,328083,bed,6742354.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bad4d0c1e13cfc55'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53bf0e94af4dbc7fa'}]","""1000""","""false""",1,,False,32.0,,29371433,1461266488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-21 19:21:55.572565,8309.0,24.0
2016-04-21 19:06:06.791939,slurm_normal,1461265591.0,0,1.0,3924,tabular,main_w1_handler0,1945421,12553713,False,,13820,bed,6742107.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bad4d0c1e13cfc55'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c4d2ef9ed7492b9a'}]","""1000""","""false""",1,,False,32.0,,29371433,1461265584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-21 19:06:35.384568,8309.0,7.0
2016-04-21 19:24:29.460033,slurm_normal,1461266712.0,0,1.0,3924,tabular,main_w2_handler1,1945421,12553919,False,,328083,bed,6742382.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bad4d0c1e13cfc55'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53bf0e94af4dbc7fa'}]","""1000""","""false""",1,,False,32.0,,29371433,1461266707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-21 19:25:16.467444,8309.0,5.0
2016-04-21 19:24:29.044481,slurm_normal,1461266699.0,0,1.0,3924,tabular,main_w1_handler0,1945421,12553918,False,,810898,bed,6742377.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bad4d0c1e13cfc55'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df15564419781268'}]","""1000""","""false""",1,,False,32.0,,29371433,1461266684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-21 19:25:00.537777,8309.0,15.0
2016-04-21 19:24:28.456724,slurm_normal,1461266706.0,0,1.0,3924,tabular,main_w1_handler1,1945421,12553917,False,,1611162,interval,6742380.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bad4d0c1e13cfc55'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fefea5c7a3a17531'}]","""1000""","""false""",1,,False,32.0,,29371433,1461266699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-21 19:25:11.647332,8309.0,7.0
2016-04-21 19:21:16.034949,slurm_normal,1461266507.0,0,1.0,3924,tabular,main_w2_handler0,1945421,12553900,False,,1611162,interval,6742355.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bad4d0c1e13cfc55'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fefea5c7a3a17531'}]","""1000""","""false""",1,,False,32.0,,29371433,1461266491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-21 19:21:50.238099,8309.0,16.0
2016-04-21 19:21:16.701589,slurm_normal,1461266495.0,0,1.0,3924,tabular,main_w2_handler1,1945421,12553901,False,,810898,bed,6742353.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bad4d0c1e13cfc55'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df15564419781268'}]","""1000""","""false""",1,,False,32.0,,29371433,1461266487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-21 19:21:39.383353,8309.0,8.0
2016-04-20 16:58:15.791794,slurm_normal,1461171564.0,0,1.0,585,bed,main_w1_handler0,2623070,12540022,False,,460208,bed,6725384.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55bf5cc2c0392fa1b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57957515023db5503'}]","""1000""","""false""",1,,False,32.0,,29420378,1461171558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-20 16:59:27.586370,46530.0,6.0
2016-04-20 16:58:15.296896,slurm_normal,1461171540.0,0,1.0,585,bed,main_w2_handler0,2623070,12540021,False,,332312,bed,6725377.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55bf5cc2c0392fa1b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c68915cb890f5a06'}]","""1000""","""false""",1,,False,32.0,,29420378,1461171532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-04-20 16:59:01.870533,46530.0,8.0
2016-06-04 15:10:06.947994,slurm_normal,1465053041.0,0,1.0,1971,gg,main_w1_handler0,2696874,13068253,False,,184742,bed,7254284.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d1b35f56c0d8732'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b524158bc900ba5e62'}]","""1000""","""false""",1,,False,32.0,,30626940,1465053036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-04 15:10:43.862900,83951.0,5.0
2016-06-06 17:01:04.338313,slurm_normal,1465232498.0,0,1.0,1971,gg,main_w1_handler1,2714845,13087695,False,,266505,bed,7271808.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5810e61e01513f099'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b591e2f2cc4d317606'}]","""1000""","""false""",1,,False,32.0,,30672464,1465232495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-06 17:01:40.166003,84254.0,3.0
2016-06-06 18:39:42.495225,slurm_normal,1465238418.0,0,1.0,1971,gg,main_w2_handler0,2696874,13088356,False,,1787,bed,7272573.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d1b35f56c0d8732'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b500c861c39fc8a18d'}]","""1000""","""false""",1,,False,32.0,,30678023,1465238413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-06 18:40:20.628657,83951.0,5.0
2016-06-08 18:09:56.265766,slurm_normal,1465411828.0,0,1.0,2661462,bed,main_w1_handler1,2732685,13111204,False,,8516525,bed,7296891.roundup,slurm,,132112168.0,corral-repl,,"""343422702da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d41d99f742ffcc4a'}]","""1000""","""false""",1,,False,32.0,,30438799,1465411821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 18:50:33.397781,81119.0,7.0
2016-06-08 18:10:28.516281,slurm_normal,1465410787.0,0,1.0,2661462,bed,main_w1_handler0,2732694,13111243,False,,4361738,bed,7296767.roundup,slurm,,132112168.0,corral-repl,,"""470922b02da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52582a9bbb4e00424'}]","""1000""","""false""",1,,False,32.0,,30438799,1465410781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 18:33:09.244793,81119.0,6.0
2016-06-08 18:10:02.519765,slurm_normal,1465412350.0,0,1.0,2661462,bed,main_w1_handler1,2732687,13111212,False,,8771594,bed,7296945.roundup,slurm,,132112168.0,corral-repl,,"""373a0bba2da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b6a7b8263b8434ee'}]","""1000""","""false""",1,,False,32.0,,30438799,1465412344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 18:59:15.046393,81119.0,6.0
2016-06-07 17:49:10.091908,slurm_normal,1465321796.0,0,1.0,2337324,bed,main_w1_handler0,2730806,13099553,False,,283,bed,7283916.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50cd6ff98e2b7dfca'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d651798b34129448'}]","""1000""","""false""",1,,False,32.0,,30699822,1465321791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-07 17:50:05.725676,,5.0
2016-06-07 19:11:00.404114,slurm_normal,1465326709.0,0,1.0,1694419,bed,main_w2_handler1,2730806,13100270,False,,283,bed,7285229.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cefd83553df85b1d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d651798b34129448'}]","""1000""","""false""",1,,False,32.0,,30699822,1465326701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-07 19:11:53.243536,,8.0
2016-06-08 18:10:40.411734,slurm_normal,1465410745.0,0,1.0,2661462,bed,main_w2_handler0,2732696,13111251,False,,1660129,bed,7296761.roundup,slurm,,132112168.0,corral-repl,,"""4e1a78882da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53169259fe0442117'}]","""1000""","""false""",1,,False,32.0,,30438799,1465410738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 18:32:27.992787,81119.0,7.0
2016-06-07 19:24:25.838634,slurm_normal,1465327514.0,0,1.0,3924,tabular,main_w2_handler1,2654891,13100399,False,,1502843,bed,7285509.roundup,slurm,,132112168.0,corral-repl,,,0,no,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5599f2882ca937cf1'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5410c27f3911d9b18'}]","""1000""","""false""",1,,False,32.0,,29371433,1465327508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-07 19:25:18.611006,8309.0,6.0
2016-06-08 18:09:52.794725,slurm_normal,1465409432.0,0,1.0,2661462,bed,main_w1_handler1,2732684,13111200,False,,7821196,bed,7296565.roundup,slurm,,132112168.0,corral-repl,,"""319f63d02da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5185c291e93caf2c1'}]","""1000""","""false""",1,,False,32.0,,30438799,1465409426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 18:10:35.480139,81119.0,6.0
2016-06-08 18:09:33.022811,slurm_normal,1465409404.0,0,1.0,2661462,bed,main_w1_handler1,2732679,13111179,False,,9727190,bed,7296557.roundup,slurm,,132112168.0,corral-repl,,"""25f5e86a2da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5076d1c3134dafd50'}]","""1000""","""false""",1,,False,32.0,,30438799,1465409397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 18:10:06.241960,81119.0,7.0
2016-06-08 18:09:43.284951,slurm_normal,1465409431.0,0,1.0,2661462,bed,main_w2_handler0,2732682,13111192,False,,9182526,bed,7296561.roundup,slurm,,132112168.0,corral-repl,,"""2c0e55982da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5abfb50687cb6c7ed'}]","""1000""","""false""",1,,False,32.0,,30438799,1465409424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 18:10:35.663178,81119.0,7.0
2016-06-08 18:10:06.210144,slurm_normal,1465409454.0,0,1.0,2661462,bed,main_w2_handler0,2732688,13111217,False,,5176220,bed,7296571.roundup,slurm,,132112168.0,corral-repl,,"""39dfdf982da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d51cfe74f080a26'}]","""1000""","""false""",1,,False,32.0,,30438799,1465409448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 18:10:55.569197,81119.0,6.0
2016-06-08 18:10:23.086690,slurm_normal,1465409484.0,0,1.0,2661462,bed,main_w2_handler0,2732692,13111235,False,,6789072,bed,7296583.roundup,slurm,,132112168.0,corral-repl,,"""444bd77a2da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b505deb91f84871934'}]","""1000""","""false""",1,,False,32.0,,30438799,1465409471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 18:11:27.528606,81119.0,13.0
2016-06-08 18:10:21.005680,slurm_normal,1465409477.0,0,1.0,2661462,bed,main_w2_handler0,2732691,13111231,False,,5909722,bed,7296582.roundup,slurm,,132112168.0,corral-repl,,"""42a4139c2da411e6a2e4005056a52a46""",0,no,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5074a79d5aae75f6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5947e4e51c5358485'}]","""1000""","""false""",1,,False,32.0,,30438799,1465409471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-06-08 18:11:21.394092,81119.0,6.0
