chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fastq_input1,fastq_input1_filetype,fastq_input2,fastq_input2_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.description_length,parameters.fastq_input.__current_case__,parameters.fastq_input.fastq_input1,parameters.fastq_input.fastq_input1.values,parameters.fastq_input.fastq_input2,parameters.fastq_input.fastq_input2.values,parameters.fastq_input.fastq_input_selector,parameters.fastq_input.filter_chimeras.__current_case__,parameters.fastq_input.filter_chimeras.abundance_cutoff,parameters.fastq_input.filter_chimeras.abundance_ratio,parameters.fastq_input.filter_chimeras.dissimilarity_control,parameters.fastq_input.filter_chimeras.filter_chimeras_selector,parameters.fastq_input.filter_chimeras.min_chimeric_length,parameters.match_length,parameters.mismatches_allowed,parameters.prefix_length,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-06 01:08:46.985006,slurm_normal,1496711352.0,0,2782929,fasta,,,,1.0,main_w4_handler1,3140642,16021772,False,,10113554.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29901591}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",32.0,,37935860.0,1496711343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-06 01:09:20.813098,105601.0,9.0
,,2017-06-06 01:08:49.948023,slurm_normal,1496711407.0,0,5048886,fasta,,,,1.0,main_w3_handler1,3140642,16021781,False,,10113569.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29901600}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",32.0,,37935860.0,1496711398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-06 01:10:10.774328,105601.0,9.0
,,2017-06-06 01:08:48.088375,slurm_normal,1496711357.0,0,2373246,fasta,,,,1.0,main_w3_handler0,3140642,16021776,False,,10113557.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29901595}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",32.0,,37935860.0,1496711352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-06 01:09:24.406623,105601.0,5.0
,,2017-06-06 01:08:47.219937,slurm_normal,1496711355.0,0,2498642,fasta,,,,1.0,main_w4_handler1,3140642,16021773,False,,10113556.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29901592}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",32.0,,37935860.0,1496711350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-06 01:09:25.079590,105601.0,5.0
,,2017-06-06 01:08:48.414336,slurm_normal,1496711369.0,0,3110445,fasta,,,,1.0,main_w3_handler0,3140642,16021777,False,,10113562.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29901596}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",32.0,,37935860.0,1496711364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-06 01:09:34.270868,105601.0,5.0
,,2017-06-06 01:08:47.441452,slurm_normal,1496711378.0,0,2503830,fasta,,,,1.0,main_w3_handler1,3140642,16021774,False,,10113564.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29901593}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",32.0,,37935860.0,1496711373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-06 01:09:40.974496,105601.0,5.0
,,2017-06-06 01:08:48.719206,slurm_normal,1496711397.0,0,4182194,fasta,,,,1.0,main_w3_handler1,3140642,16021778,False,,10113568.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29901597}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",32.0,,37935860.0,1496711390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-06 01:10:01.338178,105601.0,7.0
,,2017-06-06 03:23:42.290097,slurm_normal,1496719456.0,0,4522755,fasta,,,,1.0,main_w4_handler0,3140642,16022461,False,,10114212.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29902500}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",32.0,,37935860.0,1496719449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-06 03:24:20.681842,105601.0,7.0
,,2017-06-06 03:23:43.187895,slurm_normal,1496719456.0,0,4854531,fasta,,,,1.0,main_w4_handler1,3140642,16022463,False,,10114210.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29902502}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",32.0,,37935860.0,1496719446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-06 03:24:18.584803,105601.0,10.0
,,2017-06-06 03:23:40.654508,slurm_normal,1496719469.0,0,2157188,fasta,,,,1.0,main_w3_handler0,3140642,16022458,False,,10114217.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29902497}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",32.0,,37935860.0,1496719465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-06 03:24:31.725317,105601.0,4.0
,,2017-06-06 03:23:42.734055,slurm_normal,1496719471.0,0,2602580,fasta,,,,1.0,main_w3_handler1,3140642,16022462,False,,10114216.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",1,,"[{'src': 'hda', 'id': 29902501}]",,,single,0.0,1,1,1,true,30,"""true""","""""","""0""",32.0,,37935860.0,1496719465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,0.0.1,,2017-06-06 03:24:33.424223,105601.0,6.0
