chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,gatk_param_type|input_exclude_interval_repeat_0|input_exclude_intervals,gatk_param_type|input_exclude_interval_repeat_0|input_exclude_intervals_filetype,gatk_param_type|input_interval_repeat_0|input_intervals,gatk_param_type|input_interval_repeat_0|input_intervals_filetype,gatk_param_type|pedigree_0|pedigree_file,gatk_param_type|pedigree_0|pedigree_file_filetype,handler,history_id,id,imported,info,input_concordance,input_concordance_filetype,input_discordance,input_discordance_filetype,input_variant,input_variant_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.analysis_param_type.__current_case__,parameters.analysis_param_type.analysis_param_type_selector,parameters.chromInfo,parameters.dbkey,parameters.exclude_filtered,parameters.exclude_sample_name_repeat,parameters.gatk_param_type.__current_case__,parameters.gatk_param_type.baq,parameters.gatk_param_type.baq_gap_open_penalty,parameters.gatk_param_type.default_base_qualities,parameters.gatk_param_type.disable_experimental_low_memory_sharding,parameters.gatk_param_type.downsampling_type.__current_case__,parameters.gatk_param_type.downsampling_type.downsampling_type_selector,parameters.gatk_param_type.gatk_param_type_selector,parameters.gatk_param_type.input_exclude_interval_repeat,parameters.gatk_param_type.input_interval_repeat,parameters.gatk_param_type.interval_merging,parameters.gatk_param_type.interval_set_rule,parameters.gatk_param_type.non_deterministic_random_seed,parameters.gatk_param_type.pedigree,parameters.gatk_param_type.pedigree_string_repeat,parameters.gatk_param_type.pedigree_validation_type,parameters.gatk_param_type.read_filter,parameters.gatk_param_type.read_group_black_list_repeat,parameters.gatk_param_type.use_original_qualities,parameters.gatk_param_type.validation_strictness,parameters.input_concordance.values,parameters.input_discordance.values,parameters.reference_source.__current_case__,parameters.reference_source.input_variant.values,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.sample_name_repeat,parameters.select_expressions_repeat,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-05-03 03:28:05.165701,slurm_normal,1493782102.0,0,,1.0,,,,,,,main_w3_handler1,3091571,15731609,False,,164012.0,vcf,,,63547,vcf,9842079.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 29408915}]",,1,"[{'src': 'hda', 'id': 29425248}]",,"[{'src': 'hda', 'id': 29408440}]",history,[],[],32.0,102291840.0,fasta,,37678361.0,1493782089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-03 03:28:24.364891,49894.0,13.0
,,2017-05-03 11:37:20.113198,slurm_normal,1493811472.0,0,,1.0,,,,,,,main_w4_handler1,3094810,15733992,False,,,,1446407.0,vcf,38218,vcf,9844253.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 29448149}]",1,"[{'src': 'hda', 'id': 29435387}]",,"[{'src': 'hda', 'id': 29433914}]",history,[],[],32.0,102291840.0,fasta,,37664413.0,1493811443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-03 11:37:56.149180,89198.0,29.0
,,2017-05-03 11:39:50.458039,slurm_normal,1493811607.0,0,,1.0,,,,,,,main_w3_handler0,3094810,15734002,False,,,,1288339.0,vcf,29419,vcf,9844267.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 29448148}]",1,"[{'src': 'hda', 'id': 29448225}]",,"[{'src': 'hda', 'id': 29433914}]",history,[],[],32.0,102291840.0,fasta,,37664413.0,1493811595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-03 11:40:12.141829,89198.0,12.0
,,2017-06-09 09:20:21.376054,slurm_normal,1497000093.0,0,,1.0,,,,,,,main_w4_handler1,3126568,16062328,False,,,,1759992.0,vcf,5654914,vcf,10151263.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 29965704}]",1,"[{'src': 'hda', 'id': 29964999}]",,"[{'src': 'hda', 'id': 29767375}]",history,[],[],32.0,121182577.0,fasta,,38207732.0,1497000051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-06-09 09:21:35.919805,93168.0,42.0
,,2017-06-09 10:38:51.068026,slurm_normal,1497004801.0,0,,1.0,,,,,,,main_w3_handler0,3143324,16063264,False,,,,106183038.0,vcf,136056213,vcf,10152133.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 29933587}]",1,"[{'src': 'hda', 'id': 29953986}]",,"[{'src': 'hda', 'id': 29929927}]",history,[],[],32.0,121183059.0,fasta,,38544794.0,1497004748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-06-09 10:40:04.775135,107233.0,53.0
,,2017-06-09 07:02:35.498756,slurm_normal,1496991822.0,0,,1.0,,,,,,,main_w4_handler0,3144715,16060954,False,,,,,,123636455,vcf,10149957.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 29963458}]",,"[{'src': 'hda', 'id': 29949476}]",history,[],[],32.0,234307807.0,fasta,,38542319.0,1496991777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-06-09 07:03:45.103971,107087.0,45.0
,,2017-06-08 14:35:41.470535,slurm_normal,1496932588.0,0,,1.0,,,,,,,main_w3_handler0,3145517,16054085,False,,,,,,2475557,vcf,10143654.roundup,slurm,,132112168.0,corral-repl,,"""bdc913884c5711e79387005056a51846""",0.0,basic,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 29952795}]",,"[{'src': 'hda', 'id': 29952786}]",history,[],[],32.0,102291840.0,fasta,,,1496932558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-06-08 14:36:31.719726,89217.0,30.0
,,2017-06-08 14:35:42.030630,slurm_normal,1496932622.0,0,,1.0,,,,,,,main_w4_handler0,3145517,16054086,False,,,,2513863.0,vcf,388841,vcf,10143665.roundup,slurm,,132112168.0,corral-repl,,"""bdc913884c5711e79387005056a51846""",0.0,basic,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 29952851}]",1,"[{'src': 'hda', 'id': 29952785}]",,"[{'src': 'hda', 'id': 29952786}]",history,[],[],32.0,102291840.0,fasta,,,1496932610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-06-08 14:37:07.651000,89217.0,12.0
,,2017-06-09 09:20:21.929565,slurm_normal,1497000087.0,0,,1.0,,,,,,,main_w4_handler1,3126568,16062330,False,,,,1759992.0,vcf,5654914,vcf,10151264.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 29965705}]",1,"[{'src': 'hda', 'id': 29964999}]",,"[{'src': 'hda', 'id': 29767375}]",history,[],[],32.0,121182577.0,fasta,,38207732.0,1497000051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-06-09 09:21:31.529052,93168.0,36.0
,,2017-06-09 09:22:34.754186,slurm_normal,1497000212.0,0,,1.0,,,,,,,main_w3_handler0,3126568,16062370,False,,,,1759992.0,vcf,4933980,vcf,10151292.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 29965705}]",1,"[{'src': 'hda', 'id': 29965718}]",,"[{'src': 'hda', 'id': 29767375}]",history,[],[],32.0,121182577.0,fasta,,38207732.0,1497000173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-06-09 09:23:37.440586,93168.0,39.0
,,2017-06-09 10:11:17.450330,slurm_normal,1497003165.0,0,,1.0,,,,,,,main_w3_handler1,3144715,16063014,False,,,,,,123636455,vcf,10151930.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 29963458}]",,"[{'src': 'hda', 'id': 29949476}]",history,[],[],32.0,234307807.0,fasta,,38544616.0,1497003091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-06-09 10:12:48.192865,107087.0,74.0
,,2017-05-08 15:46:20.453577,slurm_normal,1494264569.0,0,,1.0,,,,,,,main_w4_handler1,3080179,15781114,False,,,,,,12152223,vcf,9888555.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 29518748}]",,"[{'src': 'hda', 'id': 29396116}]",history,[],[],32.0,61156433.0,fasta,,37624145.0,1494264493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-08 17:29:33.814931,104413.0,76.0
,,2017-06-12 11:39:18.527715,slurm_normal,1497267617.0,0,,1.0,,,,,,,main_w3_handler1,3143324,16080574,False,,,,106183038.0,vcf,124845370,vcf,10167415.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 29933587}]",1,"[{'src': 'hda', 'id': 29993662}]",,"[{'src': 'hda', 'id': 29929927}]",history,[],[],32.0,121183059.0,fasta,,38601349.0,1497267569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-06-12 11:40:21.477465,107233.0,48.0
,,2017-06-12 11:51:12.227565,slurm_normal,1497268412.0,0,,1.0,,,,,,,main_w4_handler0,3126582,16080683,False,,,,,,773843,vcf,10167478.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 29849074}]",,"[{'src': 'hda', 'id': 29768021}]",history,[],[],32.0,3199905909.0,fasta,,38600093.0,1497268296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-06-12 11:53:38.834666,83620.0,116.0
,,2017-06-13 14:44:56.421397,slurm_normal,1497365138.0,0,,1.0,,,,,,,main_w4_handler1,3150571,16091211,False,,,,1759992.0,vcf,5654914,vcf,10177002.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 30012564}]",1,"[{'src': 'hda', 'id': 30011442}]",,"[{'src': 'hda', 'id': 29991899}]",history,[],[],32.0,121182577.0,fasta,,38552202.0,1497365117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-06-13 14:45:43.080742,107423.0,21.0
,,2017-06-13 14:47:16.576560,slurm_normal,1497365282.0,0,,1.0,,,,,,,main_w4_handler1,3150571,16091266,False,,,,1759992.0,vcf,4933980,vcf,10177039.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 30012565}]",1,"[{'src': 'hda', 'id': 30012709}]",,"[{'src': 'hda', 'id': 29991899}]",history,[],[],32.0,121182577.0,fasta,,38552202.0,1497365250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-06-13 14:48:08.980954,107423.0,32.0
,,2017-05-09 15:32:48.384778,slurm_normal,1494344143.0,0,,1.0,,,,,,,main_w4_handler0,3080179,15795108,False,,,,,,12152223,vcf,9900949.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 29518748}]",,"[{'src': 'hda', 'id': 29396116}]",history,[],[],32.0,61156433.0,fasta,,37624145.0,1494343979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-09 15:35:47.309838,104413.0,164.0
,,2017-05-09 15:32:49.149235,slurm_normal,1494344387.0,0,,1.0,,,,,,,main_w4_handler0,3080179,15795109,False,,,,,,15047495,vcf,9900950.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 29530094}]",,"[{'src': 'hda', 'id': 29396117}]",history,[],[],32.0,78958388.0,fasta,,37624145.0,1494343978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-09 15:39:49.649741,104413.0,409.0
,,2017-05-10 09:11:05.485134,slurm_normal,1494407547.0,0,,1.0,,,,,,,main_w4_handler0,3080179,15800553,False,,,,,,15047495,vcf,9905532.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 29530094}]",,"[{'src': 'hda', 'id': 29396117}]",history,[],[],32.0,78958388.0,fasta,,37624145.0,1494407474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-10 09:12:33.379665,104413.0,73.0
,,2017-05-10 09:11:03.871066,slurm_normal,1494407564.0,0,,1.0,,,,,,,main_w4_handler0,3080179,15800552,False,,,,,,12152223,vcf,9905531.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 29518748}]",,"[{'src': 'hda', 'id': 29396116}]",history,[],[],32.0,61156433.0,fasta,,37624145.0,1494407472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-10 09:12:47.777297,104413.0,92.0
,,2017-05-16 13:14:10.559648,slurm_normal,1494940566.0,0,,1.0,,,,,,,main_w4_handler0,3113236,15852804,False,,,,,,65393871,vcf,9953157.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 29623522}]",,"[{'src': 'hda', 'id': 29623998}]",history,[],[],32.0,27312699.0,fasta,,38000521.0,1494940454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-16 13:16:07.986337,105959.0,112.0
,,2017-06-15 07:33:27.151245,slurm_normal,1497512137.0,0,,1.0,,,,,,,main_w4_handler1,3152729,16106130,False,,,,,,548833,vcf,10189862.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 30031485}]",,"[{'src': 'hda', 'id': 30009797}]",history,[],[],32.0,3199905909.0,fasta,,37070163.0,1497512020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-06-15 07:35:42.516524,60534.0,117.0
,,2017-05-17 20:51:36.821865,slurm_normal,1495054356.0,0,,1.0,,,,,,,main_w4_handler0,3115643,15872086,False,,,,,,2274100,vcf,9972326.roundup,slurm,,132112168.0,corral-repl,,"""9c36d6903b4211e78c30005056a51846""",0.0,basic,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 29654951}]",,"[{'src': 'hda', 'id': 29654950}]",history,[],[],32.0,102291840.0,fasta,,,1495054314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-17 20:52:40.644487,96427.0,42.0
,,2017-05-17 20:51:37.751050,slurm_normal,1495054402.0,0,,1.0,,,,,,,main_w3_handler0,3115643,15872087,False,,,,2309788.0,vcf,400663,vcf,9972337.roundup,slurm,,132112168.0,corral-repl,,"""9c36d6903b4211e78c30005056a51846""",0.0,basic,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 29654954}]",1,"[{'src': 'hda', 'id': 29654952}]",,"[{'src': 'hda', 'id': 29654950}]",history,[],[],32.0,102291840.0,fasta,,,1495054384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-17 20:53:28.650429,96427.0,18.0
,,2017-05-20 14:23:40.213486,slurm_normal,1495290264.0,0,,1.0,,,,,,,main_w4_handler1,3119368,15896669,False,,4003316.0,vcf,,,2546620,vcf,9996106.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 29700413}]",,1,"[{'src': 'hda', 'id': 29699812}]",,"[{'src': 'hda', 'id': 29700340}]",history,[],[],32.0,102291840.0,fasta,,37398348.0,1495290231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-20 14:24:27.270214,103576.0,33.0
,,2017-05-18 23:28:14.293374,slurm_normal,1495150137.0,0,,1.0,,,,,,,main_w4_handler1,3117331,15884662,False,,,,,,7738654,vcf,9984633.roundup,slurm,,132112168.0,corral-repl,,"""a8633ea63c2111e79cca005056a52a46""",0.0,basic,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 29678861}]",,"[{'src': 'hda', 'id': 29678860}]",history,[],[],32.0,102291840.0,fasta,,,1495150115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-18 23:28:58.356044,97492.0,22.0
,,2017-05-18 23:28:14.920976,slurm_normal,1495150178.0,0,,1.0,,,,,,,main_w3_handler0,3117331,15884663,False,,,,7742334.0,vcf,1585181,vcf,9984634.roundup,slurm,,132112168.0,corral-repl,,"""a8633ea63c2111e79cca005056a52a46""",0.0,basic,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 29678863}]",1,"[{'src': 'hda', 'id': 29678862}]",,"[{'src': 'hda', 'id': 29678860}]",history,[],[],32.0,102291840.0,fasta,,,1495150157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-18 23:29:41.469603,97492.0,21.0
,,2017-05-19 01:46:30.627904,slurm_normal,1495158434.0,0,,1.0,,,,,,,main_w4_handler1,3117428,15885314,False,,,,,,7738566,vcf,9985059.roundup,slurm,,132112168.0,corral-repl,,"""f936fbc03c3411e79863005056a51846""",0.0,basic,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 29679847}]",,"[{'src': 'hda', 'id': 29679839}]",history,[],[],32.0,102291840.0,fasta,,,1495158404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-19 01:47:16.174289,97492.0,30.0
,,2017-05-19 01:46:32.318686,slurm_normal,1495158472.0,0,,1.0,,,,,,,main_w4_handler1,3117428,15885315,False,,,,7689360.0,vcf,6898706,vcf,9985062.roundup,slurm,,132112168.0,corral-repl,,"""f936fbc03c3411e79863005056a51846""",0.0,basic,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 29679851}]",1,"[{'src': 'hda', 'id': 29679848}]",,"[{'src': 'hda', 'id': 29679839}]",history,[],[],32.0,102291840.0,fasta,,,1495158455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-19 01:47:55.485474,97492.0,17.0
,,2017-05-19 08:58:52.718430,slurm_normal,1495184359.0,0,,1.0,,,,,,,main_w4_handler1,3116276,15887988,False,,,,,,172220,vcf,9987680.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 29682952}]",,"[{'src': 'hda', 'id': 29667881}]",history,"[{""__index__"": 0, ""sample_name"": ""HUSO1""}, {""__index__"": 1, ""sample_name"": ""HUSO2""}, {""__index__"": 2, ""sample_name"": ""HUSO3""}, {""__index__"": 3, ""sample_name"": ""HUSO4""}, {""__index__"": 4, ""sample_name"": ""HUSO5""}, {""__index__"": 5, ""sample_name"": ""HUSO6""}]",[],32.0,69555642.0,fasta,,37704244.0,1495184348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-19 08:59:20.801776,102541.0,11.0
,,2017-06-15 21:36:57.382318,slurm_normal,1497562676.0,0,,1.0,,,,,,,main_w4_handler0,3152922,16112530,False,,,,1759992.0,vcf,3692378,vcf,10195192.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 30042124}]",1,"[{'src': 'hda', 'id': 30042086}]",,"[{'src': 'hda', 'id': 30010017}]",history,[],[],32.0,121182577.0,fasta,,38552202.0,1497562637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-06-15 21:37:59.505910,107423.0,39.0
,,2017-06-15 21:38:55.648893,slurm_normal,1497562896.0,0,,1.0,,,,,,,main_w3_handler0,3152922,16112537,False,,,,1759992.0,vcf,2971268,vcf,10195205.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 30042122}]",1,"[{'src': 'hda', 'id': 30047141}]",,"[{'src': 'hda', 'id': 30010017}]",history,[],[],32.0,121182577.0,fasta,,38552202.0,1497562862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-06-15 21:43:29.619967,107423.0,34.0
,,2017-05-19 09:51:31.272605,slurm_normal,1495187605.0,0,,1.0,,,,,,,main_w3_handler1,3085834,15888397,False,,,,,,26775,vcf,9988055.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 29683646}]",,"[{'src': 'hda', 'id': 29683710}]",history,[],[],32.0,11935832.0,fasta,,37538899.0,1495187532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-19 09:53:29.404871,104651.0,73.0
,,2017-05-19 09:51:29.734551,slurm_normal,1495187609.0,0,,1.0,,,,,,,main_w3_handler0,3085834,15888395,False,,,,,,3737,vcf,9988056.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 29683644}]",,"[{'src': 'hda', 'id': 29683710}]",history,[],[],32.0,11935832.0,fasta,,37538899.0,1495187533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-19 09:53:31.267404,104651.0,76.0
,,2017-05-19 09:51:32.139226,slurm_normal,1495187614.0,0,,1.0,,,,,,,main_w3_handler0,3085834,15888398,False,,,,,,6625,vcf,9988058.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 29683647}]",,"[{'src': 'hda', 'id': 29683710}]",history,[],[],32.0,11935832.0,fasta,,37538899.0,1495187541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-19 09:53:39.474526,104651.0,73.0
,,2017-05-19 09:51:36.355875,slurm_normal,1495187625.0,0,,1.0,,,,,,,main_w3_handler1,3085834,15888402,False,,,,,,2888753,vcf,9988060.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 29683652}]",,"[{'src': 'hda', 'id': 29683710}]",history,[],[],32.0,11935832.0,fasta,,37538899.0,1495187544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2017-05-19 09:53:48.841631,104651.0,81.0
