create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.length,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-07-26 03:31:52.480743,slurm_normal,1469503936.0,1.0,,1.0,main_w1_handler1,2646933,13494506,False,,1256,txt,7709741.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5055c2df8b5c5292c'}]","""21""",32.0,,31614238.0,1469503927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2016-07-26 03:32:18.903574,81130.0,9.0
2016-07-26 03:31:53.237315,slurm_normal,1469503936.0,1.0,,1.0,main_w1_handler1,2646933,13494508,False,,1284,txt,7709743.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54909958f0127c9b2'}]","""21""",32.0,,31614238.0,1469503933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2016-07-26 03:32:19.843941,81130.0,3.0
2016-09-01 21:44:27.569331,slurm_normal,1472766315.0,1.0,,1.0,main_w4_handler1,1865676,13766060,False,,4892,fasta,7987370.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7ba733093961f7d'}]","""6""",32.0,,32720662.0,1472766289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2016-09-01 21:45:20.243590,20236.0,26.0
2017-03-21 01:15:01.126704,slurm_normal,1490058972.0,1.0,,1.0,main_w4_handler0,523367,15348953,False,,944,fasta,9488543.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28850531}]","""7""",32.0,,36191582.0,1490058968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-03-21 01:16:58.079946,10411.0,4.0
2017-03-21 05:30:16.195336,slurm_normal,1490074230.0,1.0,,1.0,main_w3_handler1,523367,15350039,False,,173,fasta,9489574.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28852265}]","""9""",32.0,,36191582.0,1490074224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-03-21 05:30:37.479323,10411.0,6.0
2016-11-12 04:40:26.360418,slurm_normal,1478925635.0,1.0,,1.0,main_w3_handler0,2877456,14322746,False,,724282,fasta,8530695.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aef8874fca6826a5'}]","""21""",32.0,,34032326.0,1478925628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2016-11-12 04:40:36.731709,93583.0,7.0
2017-05-08 23:30:18.015014,slurm_normal,1494286246.0,1.0,,1.0,main_w4_handler1,3103198,15785329,False,,2889,fasta,9891515.roundup,slurm,,132112168.0,corral-repl,,"""47e0d6c0344611e7b937005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29525903}]","""7""",32.0,,,1494286242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-05-08 23:30:47.512943,105500.0,4.0
2017-03-21 06:15:09.267808,slurm_normal,1490076941.0,1.0,,1.0,main_w3_handler0,523367,15350124,False,,173,fasta,9489678.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28852265}]","""10""",32.0,,36191582.0,1490076915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-03-21 06:15:44.074502,10411.0,26.0
2017-03-21 06:11:58.545484,slurm_normal,1490076727.0,1.0,,1.0,main_w3_handler1,523367,15350114,False,,173,fasta,9489659.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28852265}]","""11""",32.0,,36191582.0,1490076723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-03-21 06:12:09.113805,10411.0,4.0
2017-03-21 05:24:24.529284,slurm_normal,1490073870.0,1.0,,1.0,main_w4_handler1,523367,15350025,False,,173,fasta,9489562.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28852265}]","""8""",32.0,,36191582.0,1490073866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-03-21 05:24:31.682581,10411.0,4.0
2017-03-21 05:23:05.249656,slurm_normal,1490073793.0,1.0,,1.0,main_w4_handler0,523367,15350020,False,,173,fasta,9489557.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28852265}]","""10""",32.0,,36191582.0,1490073788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-03-21 05:23:15.189639,10411.0,5.0
2017-03-21 05:28:29.757731,slurm_normal,1490074169.0,1.0,,1.0,main_w4_handler0,523367,15350036,False,,173,fasta,9489573.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28852265}]","""5""",32.0,,36191582.0,1490074164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-03-21 05:30:13.975100,10411.0,5.0
2017-03-21 05:25:21.415314,slurm_normal,1490073966.0,1.0,,1.0,main_w4_handler0,523367,15350026,False,,173,fasta,9489564.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28852265}]","""6""",32.0,,36191582.0,1490073963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-03-21 05:26:50.812396,10411.0,3.0
2017-03-21 05:20:03.697474,slurm_normal,1490073631.0,1.0,,1.0,main_w3_handler1,523367,15350010,False,,231,fasta,9489548.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28852246}]","""7""",32.0,,36191582.0,1490073627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-03-21 05:20:34.074595,10411.0,4.0
2017-03-21 05:21:45.709427,slurm_normal,1490073712.0,1.0,,1.0,main_w3_handler0,523367,15350017,False,,173,fasta,9489552.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28852265}]","""7""",32.0,,36191582.0,1490073708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-03-21 05:21:54.748673,10411.0,4.0
2017-03-21 05:27:06.489228,slurm_normal,1490074036.0,1.0,,1.0,main_w3_handler0,523367,15350033,False,,231,fasta,9489567.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28852246}]","""5""",32.0,,36191582.0,1490074033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-03-21 05:27:22.718750,10411.0,3.0
2017-05-08 23:36:35.354421,slurm_normal,1494286632.0,1.0,,1.0,main_w4_handler0,3103198,15785352,False,,2889,fasta,9891544.roundup,slurm,,132112168.0,corral-repl,,"""260dbf9e344711e7a3f4005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29525931}]","""7""",32.0,,,1494286628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-05-08 23:37:14.200024,105500.0,4.0
2016-11-14 18:45:28.369040,slurm_normal,1479149306.0,1.0,,1.0,main_w4_handler1,2647068,14337133,False,,436,fasta,8543231.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6528e680800ea55'}]","""21""",32.0,,34250224.0,1479149228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2016-11-14 18:48:35.668970,81605.0,78.0
2016-11-14 18:40:38.445764,slurm_normal,1479148919.0,1.0,,1.0,main_w3_handler0,2647068,14337092,False,,473,fasta,8543162.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba9bd336918557af'}]","""21""",32.0,,34250224.0,1479148910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2016-11-14 18:42:05.018536,81605.0,9.0
2016-12-08 20:53:39.573666,slurm_normal,1481230427.0,1.0,,1.0,main_w4_handler1,2922594,14521609,False,,358,fasta,8704300.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27548141}]","""7""",32.0,,33308139.0,1481230423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2016-12-08 20:53:50.030089,91147.0,4.0
2016-12-08 21:04:58.707503,slurm_normal,1481231123.0,1.0,,1.0,main_w4_handler1,2923658,14521809,False,,358,fasta,8704458.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27548321}]","""7""",32.0,,34734368.0,1481231104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2016-12-08 21:05:26.608308,91291.0,19.0
2016-12-08 20:50:16.070128,slurm_normal,1481230223.0,1.0,,1.0,main_w3_handler0,2913515,14521541,False,,358,fasta,8704221.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27548147}]","""7""",32.0,,34735104.0,1481230218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2016-12-08 20:50:26.751799,92579.0,5.0
2017-02-09 06:04:59.175612,slurm_normal,1486620307.0,1.0,,1.0,main_w4_handler1,523367,14992116,False,,996,fasta,9148965.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28276599}]","""7""",32.0,,35883155.0,1486620302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-02-09 06:05:09.737355,10411.0,5.0
2017-05-03 18:41:53.493931,slurm_normal,1493836934.0,1.0,,1.0,main_w4_handler1,3085120,15738890,False,,5125,txt,9848475.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29455711}]","""21""",32.0,,37533887.0,1493836928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-05-03 18:42:23.921484,102148.0,6.0
2017-05-08 18:58:11.541455,slurm_normal,1494269898.0,1.0,,1.0,main_w4_handler1,3102826,15783184,False,,7581,fasta,9889535.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29521637}]","""7""",32.0,,37837426.0,1494269894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-05-08 18:58:22.382378,105500.0,4.0
2014-12-09 13:30:35.160336,rodeo_normal,1418131886.0,1.0,,1.0,main_w2_handler1,342188,8380020,False,,57044517,fasta,511793.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17877596,,"""7""",1.0,,19970701.0,1418131840.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2014-12-09 13:31:29.185788,4715.0,46.0
2017-05-08 19:32:36.136923,slurm_normal,1494271963.0,1.0,,1.0,main_w3_handler1,3102826,15783504,False,,7581,fasta,9889807.roundup,slurm,,132112168.0,corral-repl,,"""0ca036bc342511e79e3d005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29521637}]","""7""",32.0,,,1494271959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-05-08 19:32:47.939759,105500.0,4.0
2017-03-18 12:08:29.872110,slurm_normal,1489838916.0,1.0,,1.0,main_w3_handler1,3004020,15330422,False,,110,fasta,9471018.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28816588}]","""7""",32.0,,36195856.0,1489838912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-03-18 12:08:37.614474,,4.0
2017-03-18 13:47:18.751443,slurm_normal,1489844845.0,1.0,,1.0,main_w4_handler1,3004020,15330820,False,,108,fasta,9471363.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28818015}]","""7""",32.0,,36195856.0,1489844841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-03-18 13:47:28.032307,,4.0
2017-05-01 04:42:29.882979,slurm_normal,1493613758.0,1.0,,1.0,main_w3_handler1,3093119,15713412,False,,623,fasta,9824834.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29414881}]","""10""",32.0,,37677628.0,1493613753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-05-01 04:42:39.444496,,5.0
2017-05-01 04:40:02.216928,slurm_normal,1493613612.0,1.0,,1.0,main_w3_handler1,3093119,15713408,False,,108,fasta,9824829.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29414876}]","""10""",32.0,,37677628.0,1493613606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-05-01 04:40:14.149850,,6.0
2017-05-01 20:08:41.629082,slurm_normal,1493669335.0,1.0,,1.0,main_w3_handler1,3093852,15718471,False,,26,fasta,9829561.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29422120}]","""7""",32.0,,37690944.0,1493669328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-05-01 20:08:59.388272,,7.0
2017-05-08 20:50:03.607015,slurm_normal,1494276612.0,1.0,,1.0,main_w3_handler1,3102826,15784166,False,,7581,fasta,9890451.roundup,slurm,,132112168.0,corral-repl,,"""e52ddc46342f11e79176005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29521637}]","""7""",32.0,,,1494276608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-05-08 20:50:15.666252,105500.0,4.0
2017-05-08 21:05:34.109871,slurm_normal,1494277543.0,1.0,,1.0,main_w4_handler0,3103054,15784299,False,,5157,fasta,9890561.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29524064}]","""7""",32.0,,37837426.0,1494277539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-05-08 21:05:45.325479,105500.0,4.0
2017-05-08 22:32:15.694770,slurm_normal,1494282761.0,1.0,,1.0,main_w3_handler0,3103158,15785009,False,,847736,fasta,9891284.roundup,slurm,,132112168.0,corral-repl,,"""2ab67eea343e11e7a3f4005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29525400}]","""7""",32.0,,,1494282756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-05-08 22:32:42.824060,105500.0,5.0
2017-05-09 01:43:24.258925,slurm_normal,1494294235.0,1.0,,1.0,main_w3_handler1,3103225,15785811,False,,2889,fasta,9891998.roundup,slurm,,132112168.0,corral-repl,,"""d7e1a134345811e79b29005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29526537}]","""7""",32.0,,,1494294231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-05-09 01:43:58.300952,105500.0,4.0
2017-07-03 07:34:18.110452,slurm_normal,1499067272.0,1.0,,1.0,main_w3_handler0,523367,16246160,False,,625,fasta,10320977.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30270196}]","""10""",32.0,,38912785.0,1499067267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-07-03 07:34:36.378099,10411.0,5.0
2017-08-07 16:38:49.648833,slurm_normal,1502123945.0,1.0,,1.0,main_w3_handler0,3214850,16522276,False,,3134,fasta,10591684.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30781280}]","""7""",32.0,,39749399.0,1502123940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-08-07 16:39:09.025634,109597.0,5.0
2017-08-28 23:38:13.063774,slurm_normal,1503963564.0,1.0,,1.0,main_w3_handler1,3126403,16677798,False,,4519780,fasta,10749982.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31021701}]","""7""",32.0,,39414848.0,1503963558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-08-28 23:39:56.988916,106599.0,6.0
2017-08-28 23:42:58.846199,slurm_normal,1503963791.0,1.0,,1.0,main_w4_handler0,3126403,16677834,False,,4023871,fasta,10750003.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31021702}]","""7""",32.0,,39414848.0,1503963786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-08-28 23:43:14.351929,106599.0,5.0
2017-08-28 23:42:48.670744,slurm_normal,1503963784.0,1.0,,1.0,main_w3_handler0,3126403,16677832,False,,4454000,fasta,10750001.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31021700}]","""7""",32.0,,39414848.0,1503963778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-08-28 23:43:09.384857,106599.0,6.0
2017-09-18 13:23:43.197320,slurm_normal,1505741035.0,1.0,,1.0,main_w3_handler1,3257834,16854615,False,,46986,fasta,10921490.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31290209}]","""19""",32.0,,40594661.0,1505741031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-09-18 13:23:58.108502,,4.0
2017-10-25 08:12:51.791360,slurm_normal,1508919197.0,1.0,,1.0,main_w3_handler1,3297989,17207787,False,,17883,fasta,11267851,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/arabidopsis.len""","""arabidopsis""",,"[{'src': 'hda', 'id': 31870610}]","""7""",32.0,,41487665.0,1508919193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-10-25 08:13:23.905369,114356.0,4.0
2017-11-02 16:32:08.258767,slurm_normal,1509640358.0,1.0,,1.0,main_w3_handler0,3307822,17304986,False,,8986,clustal,11364443,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32031591}]","""21""",32.0,,41700675.0,1509640353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-11-02 16:32:43.825875,65102.0,5.0
2017-11-02 16:33:06.896398,slurm_normal,1509640430.0,1.0,,1.0,main_w3_handler0,3308612,17305019,False,,7486,clustal,11364464,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32031599}]","""21""",32.0,,41700870.0,1509640425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-11-02 16:33:55.766201,115008.0,5.0
2017-11-02 16:34:01.524214,slurm_normal,1509640469.0,1.0,,1.0,main_w4_handler0,3308617,17305037,False,,7526,clustal,11364468,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32031596}]","""21""",32.0,,41700787.0,1509640465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-11-02 16:34:36.773580,115011.0,4.0
2017-11-02 16:35:17.805646,slurm_normal,1509640594.0,1.0,,1.0,main_w4_handler1,3308622,17305066,False,,7486,clustal,11364483,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32031611}]","""21""",32.0,,41700928.0,1509640590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-11-02 16:36:47.183211,115013.0,4.0
2017-12-05 01:09:04.215842,slurm_normal,1512436166.0,1.0,,1.0,main_w4_handler1,3347419,17697412,False,,13376,fasta,11761957,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32709402}]","""7""",32.0,,42370646.0,1512436157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-12-05 01:09:27.799788,117664.0,9.0
2017-12-05 01:10:49.836874,slurm_normal,1512436271.0,1.0,,1.0,main_w4_handler0,3347419,17697415,False,,13376,fasta,11761966,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32709402}]","""22""",32.0,,42370646.0,1512436267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2017-12-05 01:11:15.833590,117664.0,4.0
2018-02-16 07:03:48.491186,slurm_normal,1518764646.0,1.0,7680.0,1.0,main_w3_handler0,3431337,18406737,False,,824,fasta,12492456,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33890979}]","""7""",32.0,,43952758.0,1518764643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindowall74/5.0.0,5.0.0,,2018-02-16 07:04:08.919726,,3.0
