chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,geneMap,geneMap_filetype,handler,history_id,id,imported,info,input_mate1,input_mate1_filetype,input_mate2,input_mate2_filetype,input_singles,input_singles_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.allowOrphans,parameters.biasCorrect,parameters.chromInfo,parameters.dbkey,parameters.fldMean,parameters.fldSD,parameters.geneMap,parameters.geneMap.values,parameters.input_mate1|__identifier__,parameters.input_mate2|__identifier__,parameters.input_singles|__identifier__,parameters.maxFragLen,parameters.maxReadOcc,parameters.noEffectiveLengthCorrection,parameters.refTranscriptSource.TranscriptSource,parameters.refTranscriptSource.__current_case__,parameters.refTranscriptSource.kmerSize,parameters.refTranscriptSource.ownFile,parameters.refTranscriptSource.ownFile.values,parameters.single_or_paired.__current_case__,parameters.single_or_paired.input_mate1,parameters.single_or_paired.input_mate1.values,parameters.single_or_paired.input_mate2,parameters.single_or_paired.input_mate2.values,parameters.single_or_paired.input_singles,parameters.single_or_paired.input_singles.values,parameters.single_or_paired.orientation,parameters.single_or_paired.single_or_paired_opts,parameters.single_or_paired.strandedness,parameters.txpAggregationKey,parameters.unsmoothedFLD,parameters.useVBOpt,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-09-07 19:32:30.028469,slurm_normal,1473276907.0,0,,1.0,,,main_w4_handler1,2807774,13800949,False,,,,,,5102457.0,fastqsanger,8021272.roundup,slurm,,132112168.0,corral-repl,194966,fasta,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","""200""","""80""",,,,,,"""1000""","""200""","""false""",history,1,15,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532c2ac2b35085106'}]",0,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53bdacc694c2e1cae'}]",,single,U,"""""","""false""","""false""",32.0,,32695281.0,1473276868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-09-07 19:35:13.014027,81983.0,39.0
,,2016-01-28 17:18:09.885956,slurm_normal,1454002776.0,0,,1.0,99951906.0,tabular,main_w1_handler2,2563489,11624736,False,,,,,,12286170814.0,fastqsanger,5888796.roundup,slurm,,132112168.0,corral-repl,101958225,fasta,,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",23071115,,,,,"""1000""","""200""","""False""",history,1,21,23071004.0,,0,,,,,22871080.0,,,single,SR,"""gene_id""","""False""","""False""",32.0,,26056547.0,1454002031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-01-28 17:39:44.010087,68958.0,745.0
,,2016-01-28 17:49:45.913956,slurm_normal,1454004101.0,0,,1.0,99951906.0,tabular,main_w1_handler2,2563489,11625032,False,,,,,,9829204834.0,fastqsanger,5888976.roundup,slurm,,132112168.0,corral-repl,101958225,fasta,,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",23071115,,,,,"""1000""","""200""","""False""",history,1,21,23071004.0,,0,,,,,22871079.0,,,single,SR,"""gene_name""","""False""","""False""",32.0,,26056547.0,1454003403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-01-28 18:01:46.874542,68958.0,698.0
,,2016-01-28 17:49:49.679503,slurm_normal,1454004732.0,0,,1.0,99951906.0,tabular,main_w1_handler1,2563489,11625036,False,,,,,,10162325662.0,fastqsanger,5889095.roundup,slurm,,132112168.0,corral-repl,101958225,fasta,,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",23071115,,,,,"""1000""","""200""","""False""",history,1,21,23071004.0,,0,,,,,22871081.0,,,single,SR,"""gene_name""","""False""","""False""",32.0,,26056547.0,1454004124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-01-28 18:12:16.165277,68958.0,608.0
,,2016-01-28 17:18:06.081017,slurm_normal,1454002101.0,0,,1.0,99951906.0,tabular,main_w2_handler1,2563489,11624731,False,,,,,,10608365770.0,fastqsanger,5888720.roundup,slurm,,132112168.0,corral-repl,101958225,fasta,,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",23071115,,,,,"""1000""","""200""","""False""",history,1,21,23071004.0,,0,,,,,22871077.0,,,single,SR,"""gene_id""","""False""","""False""",32.0,,26056547.0,1454001514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-01-28 17:28:26.056650,68958.0,587.0
,,2016-01-28 17:18:08.208100,slurm_normal,1454002768.0,0,,1.0,99951906.0,tabular,main_w1_handler1,2563489,11624734,False,,,,,,9829204834.0,fastqsanger,5888803.roundup,slurm,,132112168.0,corral-repl,101958225,fasta,,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",23071115,,,,,"""1000""","""200""","""False""",history,1,21,23071004.0,,0,,,,,22871079.0,,,single,SR,"""gene_id""","""False""","""False""",32.0,,26056547.0,1454002113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-01-28 17:39:37.257464,68958.0,655.0
,,2016-01-28 17:18:15.080051,slurm_normal,1454002836.0,0,,1.0,99951906.0,tabular,main_w1_handler1,2563489,11624741,False,,,,,,9899312680.0,fastqsanger,5888817.roundup,slurm,,132112168.0,corral-repl,101958225,fasta,,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",23071115,,,,,"""1000""","""200""","""False""",history,1,21,23071004.0,,0,,,,,22871082.0,,,single,SR,"""gene_id""","""False""","""False""",32.0,,26056547.0,1454002165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-01-28 17:40:42.190008,68958.0,671.0
,,2016-01-28 17:49:43.905870,slurm_normal,1454004060.0,0,,1.0,99951906.0,tabular,main_w2_handler0,2563489,11625030,False,,,,,,9409927137.0,fastqsanger,5888970.roundup,slurm,,132112168.0,corral-repl,101958225,fasta,,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",23071115,,,,,"""1000""","""200""","""False""",history,1,21,23071004.0,,0,,,,,22871076.0,,,single,SR,"""gene_name""","""False""","""False""",32.0,,26056547.0,1454003396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-01-28 18:01:08.236712,68958.0,664.0
,,2016-01-28 17:18:03.403543,slurm_normal,1454002017.0,0,,1.0,99951906.0,tabular,main_w1_handler2,2563489,11624730,False,,,,,,9409927137.0,fastqsanger,5888722.roundup,slurm,,132112168.0,corral-repl,101958225,fasta,,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",23071115,,,,,"""1000""","""200""","""False""",history,1,21,23071004.0,,0,,,,,22871076.0,,,single,SR,"""gene_id""","""False""","""False""",32.0,,26056547.0,1454001517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-01-28 17:27:02.401264,68958.0,500.0
,,2016-01-28 17:18:13.425408,slurm_normal,1454002147.0,0,,1.0,99951906.0,tabular,main_w2_handler0,2563489,11624738,False,,,,,,10162325662.0,fastqsanger,5888721.roundup,slurm,,132112168.0,corral-repl,101958225,fasta,,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",23071115,,,,,"""1000""","""200""","""False""",history,1,21,23071004.0,,0,,,,,22871081.0,,,single,SR,"""gene_id""","""False""","""False""",32.0,,26056547.0,1454001516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-01-28 17:29:12.187999,68958.0,631.0
,,2016-01-28 17:49:47.961430,slurm_normal,1454004804.0,0,,1.0,99951906.0,tabular,main_w1_handler0,2563489,11625033,False,,,,,,12286170814.0,fastqsanger,5889088.roundup,slurm,,132112168.0,corral-repl,101958225,fasta,,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",23071115,,,,,"""1000""","""200""","""False""",history,1,21,23071004.0,,0,,,,,22871080.0,,,single,SR,"""gene_name""","""False""","""False""",32.0,,26056547.0,1454004080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-01-28 18:13:33.135612,68958.0,724.0
,,2016-01-28 17:49:44.952074,slurm_normal,1454004110.0,0,,1.0,99951906.0,tabular,main_w2_handler1,2563489,11625031,False,,,,,,10608365770.0,fastqsanger,5888972.roundup,slurm,,132112168.0,corral-repl,101958225,fasta,,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",23071115,,,,,"""1000""","""200""","""False""",history,1,21,23071004.0,,0,,,,,22871077.0,,,single,SR,"""gene_name""","""False""","""False""",32.0,,26056547.0,1454003402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-01-28 18:01:57.246727,68958.0,708.0
,,2016-01-28 17:49:52.540443,slurm_normal,1454004749.0,0,,1.0,99951906.0,tabular,main_w1_handler0,2563489,11625037,False,,,,,,9899312680.0,fastqsanger,5889093.roundup,slurm,,132112168.0,corral-repl,101958225,fasta,,,"""False""","""True""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",23071115,,,,,"""1000""","""200""","""False""",history,1,21,23071004.0,,0,,,,,22871082.0,,,single,SR,"""gene_name""","""False""","""False""",32.0,,26056547.0,1454004184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-01-28 18:12:37.249021,68958.0,565.0
,,2016-09-07 19:25:09.666536,slurm_normal,1473276784.0,0,,1.0,,,main_w4_handler0,2807774,13800914,False,,,,,,14361413.0,fastqsanger,8021233.roundup,slurm,,132112168.0,corral-repl,194966,fasta,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","""200""","""80""",,,,,,"""1000""","""200""","""false""",history,1,9,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532c2ac2b35085106'}]",0,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f278688217b8c7f'}]",,single,U,"""""","""false""","""false""",32.0,,32695281.0,1473276736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-09-07 19:33:10.878478,81983.0,48.0
,,2016-09-07 19:43:32.653801,slurm_normal,1473277508.0,0,,1.0,,,main_w4_handler0,2807774,13801064,False,,,,,,5102457.0,fastqsanger,8021397.roundup,slurm,,132112168.0,corral-repl,194966,fasta,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","""200""","""80""",,,,,,"""1000""","""200""","""false""",history,1,11,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532c2ac2b35085106'}]",0,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53bdacc694c2e1cae'}]",,single,U,"""""","""false""","""false""",32.0,,32695281.0,1473277468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-09-07 19:45:13.568247,81983.0,40.0
,,2016-06-16 22:37:02.787104,slurm_normal,1466117050.0,0,,1.0,,,main_w2_handler0,2741363,13188361,False,,,,,,4576315709.0,fastq,7373218.roundup,slurm,,132112168.0,corral-repl,134087983,fasta,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f3afece1741aec62'}]",0,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5815599102fdf360c'}]",,single,U,"""gene_id""","""false""","""false""",32.0,,30893004.0,1466116633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-06-16 22:44:12.891846,83033.0,417.0
,,2016-06-16 22:37:47.714064,slurm_normal,1466117988.0,0,,1.0,,,main_w1_handler1,2741363,13188366,False,,,,,,5360588271.0,fastq,7373348.roundup,slurm,,132112168.0,corral-repl,134087983,fasta,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f3afece1741aec62'}]",0,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52e92ae838d250ce0'}]",,single,U,"""gene_id""","""false""","""false""",32.0,,30893004.0,1466117532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-06-16 22:59:51.554924,83033.0,456.0
,,2017-07-03 04:33:24.961692,slurm_normal,1499056875.0,0,,1.0,,,main_w3_handler0,3178894,16245322,False,,,,,,4387036537.0,fastqsanger,10320228.roundup,slurm,,132112168.0,corral-repl,105774195,fasta,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",,,,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 30268666}]",0,,,,,,"[{'src': 'hda', 'id': 30259941}]",,single,U,"""gene_id""","""false""","""false""",32.0,,39045949.0,1499056417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-07-03 04:41:19.240610,85294.0,458.0
,,2016-04-26 14:43:58.218058,slurm_normal,1461682647.0,0,,1.0,,,main_w2_handler1,2407011,12623797,False,,2905547127.0,fastqsanger,2905547127.0,fastqsanger,,,6827196.roundup,slurm,,132112168.0,corral-repl,270786754,fasta,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54180e3b7f83dfddf'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586627dbafec44d00'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a26f4543368408c'}]",,,I,paired,U,"""gene_id""","""false""","""false""",32.0,,29631393.0,1461681850.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-04-26 14:57:32.736311,67438.0,797.0
,,2016-06-16 22:38:13.060265,slurm_normal,1466126715.0,0,,1.0,,,main_w2_handler1,2741363,13188368,False,,,,,,7010379290.0,fastq,7374033.roundup,slurm,,132112168.0,corral-repl,134087983,fasta,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f3afece1741aec62'}]",0,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a127e72382286050'}]",,single,U,"""gene_id""","""false""","""false""",32.0,,30893004.0,1466126026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-06-17 01:25:17.984651,83033.0,689.0
,,2016-09-07 19:19:34.670583,slurm_normal,1473276053.0,0,,1.0,,,main_w4_handler1,2807774,13800860,False,,,,,,14361413.0,fastqsanger,8021182.roundup,slurm,,132112168.0,corral-repl,194966,fasta,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","""200""","""80""",,,,,,"""1000""","""200""","""false""",history,1,15,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532c2ac2b35085106'}]",0,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f278688217b8c7f'}]",,single,U,"""""","""false""","""false""",32.0,,32695281.0,1473276007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-09-07 19:20:58.656767,81983.0,46.0
,,2017-04-26 22:39:38.719507,slurm_normal,1493246437.0,0,,1.0,,,main_w3_handler1,3088525,15685681,False,,,,,,9658620.0,fastq,9799658.roundup,slurm,,132112168.0,corral-repl,499060,fasta,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 29374140}]",0,,,,,,"[{'src': 'hda', 'id': 29374146}]",,single,U,"""gene_id""","""false""","""false""",32.0,,37591150.0,1493246431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-04-26 22:40:38.907190,,6.0
,,2017-04-26 22:46:05.731097,slurm_normal,1493246838.0,0,,1.0,,,main_w4_handler0,3088535,15685727,False,,,,,,9697836.0,fastq,9799701.roundup,slurm,,132112168.0,corral-repl,515027,fasta,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 29374247}]",0,,,,,,"[{'src': 'hda', 'id': 29374240}]",,single,U,"""gene_id""","""false""","""false""",32.0,,37290079.0,1493246810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-04-26 22:48:08.058241,,28.0
