create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.assume_sorted,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.is_bisulfite_sequenced,parameters.minimum_genome_fraction,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validation_stringency,parameters.window_size,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-03-05 16:06:09.528510,slurm_normal_16gb,1457194966.0,0,1.0,main_w1_handler1,2622205,12030701,False,,8942757,bam,6259140.roundup,slurm,,132112168.0,corral-repl,,"""294935e2e2ec11e595f9005056a52a46""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23683874,,,"""True""","""5e-05""",1,23683115,,history,"""LENIENT""","""100""",32.0,5393.0,fasta,,27519316,1457194957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-03-05 16:22:49.425411,9209,9.0
2016-03-06 14:28:37.982081,slurm_normal_16gb,1457275112.0,0,1.0,main_w1_handler0,2622345,12041006,False,,9747398,bam,6268558.roundup,slurm,,132112168.0,corral-repl,,"""b40158d4e3a711e59874005056a52a46""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23698172,,,"""True""","""5e-05""",1,23687525,,history,"""LENIENT""","""100""",32.0,5393.0,fasta,,27519316,1457275107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-03-06 14:38:34.327458,9209,5.0
2016-03-07 15:31:44.026680,slurm_normal_16gb,1457365331.0,0,1.0,main_w1_handler2,2616381,12057114,False,Job output deleted by user before job completed.,1457123773,bam,6279786.roundup,slurm,,132112168.0,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23720831,,,"""True""","""5e-05""",0,mm10,,cached,"""LENIENT""","""100""",32.0,,,,28478194,1457364761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-03-07 15:42:21.513747,50971,570.0
2016-03-07 15:32:40.733854,slurm_normal_16gb,1457365926.0,0,1.0,main_w1_handler0,2624059,12057177,False,,1457123773,bam,6279916.roundup,slurm,,132112168.0,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23721073,,,"""True""","""5e-05""",0,mm10,,cached,"""LENIENT""","""100""",32.0,,,,28478194,1457365533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-03-07 15:52:33.501062,50971,393.0
2016-03-07 20:59:38.038623,slurm_normal_16gb,1457391066.0,0,1.0,main_w2_handler1,2624488,12061509,False,,9290321,bam,6284525.roundup,slurm,,132112168.0,corral-repl,,"""7c99bf16e4a711e5bdbb005056a52a46""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23727159,,,"""True""","""5e-05""",1,23723886,,history,"""LENIENT""","""100""",32.0,5393.0,fasta,,27522347,1457390997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-03-07 22:51:10.076232,9209,69.0
2016-03-07 22:19:51.300633,slurm_normal_16gb,1457393923.0,0,1.0,main_w2_handler0,2624494,12062059,False,,8890643,bam,6284950.roundup,slurm,,132112168.0,corral-repl,,"""a70f86d0e4b211e58ce7005056a51846""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23728105,,,"""True""","""5e-05""",1,23723939,,history,"""LENIENT""","""100""",32.0,5393.0,fasta,,27393077,1457393907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-03-07 23:40:06.115146,9209,16.0
2016-03-08 12:25:03.122127,slurm_normal_16gb,1457440729.0,0,1.0,main_w2_handler1,2624936,12069157,False,,8940714,bam,6292567.roundup,slurm,,132112168.0,corral-repl,,"""c41a903ce52811e58f53005056a52a46""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23738271,,,"""True""","""5e-05""",1,23729666,,history,"""LENIENT""","""100""",32.0,5393.0,fasta,,27519316,1457440708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-03-08 12:38:54.793572,9209,21.0
2016-03-08 15:56:21.284052,slurm_normal_16gb,1457453309.0,0,1.0,main_w1_handler0,2312125,12070856,False,,4499058935,bam,6294761.roundup,slurm,,132112168.0,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23739290,,,"""True""","""5e-05""",0,hg19,,cached,"""LENIENT""","""100""",32.0,,,,28540250,1457452625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-03-08 16:08:36.186246,29072,684.0
2016-03-08 15:56:23.639146,slurm_normal_16gb,1457453886.0,0,1.0,main_w2_handler0,2312125,12070859,False,,5191651262,bam,6294908.roundup,slurm,,132112168.0,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23739762,,,"""True""","""5e-05""",0,hg19,,cached,"""LENIENT""","""100""",32.0,,,,28540250,1457453426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-03-08 16:18:09.454914,29072,460.0
2016-03-08 15:56:22.088712,slurm_normal_16gb,1457454544.0,0,1.0,main_w1_handler1,2312125,12070857,False,,7867080406,bam,6295008.roundup,slurm,,132112168.0,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23739760,,,"""True""","""5e-05""",0,hg19,,cached,"""LENIENT""","""100""",32.0,,,,28540250,1457453894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-03-08 16:29:07.917745,29072,650.0
2016-03-08 15:56:22.962630,slurm_normal_16gb,1457455123.0,0,1.0,main_w1_handler0,2312125,12070858,False,,6295235493,bam,6295166.roundup,slurm,,132112168.0,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23739761,,,"""True""","""5e-05""",0,hg19,,cached,"""LENIENT""","""100""",32.0,,,,28540250,1457454568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-03-08 16:38:50.762259,29072,555.0
2016-03-21 06:08:52.564720,slurm_normal_16gb,1458541482.0,0,1.0,main_w2_handler0,2625568,12207659,False,,8649495735,bam,6421582.roundup,slurm,,132112168.0,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23942748,,,"""True""","""5e-05""",1,23737298,,history,"""LENIENT""","""100""",32.0,3199905909.0,fasta,,29093733,1458540831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-03-21 06:24:46.073952,65622,651.0
2016-07-04 00:55:23.815406,slurm_normal_16gb,1467593811.0,0,1.0,main_w2_handler1,2756401,13321002,False,,749657976,bam,7526124.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d46ad49427e86c17'}]",,"""true""","""5e-05""",0,sacCer3,,cached,"""LENIENT""","""100""",32.0,,,,31120695,1467593753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-07-04 00:56:54.216543,86618,58.0
2016-07-04 01:32:07.612768,slurm_normal_16gb,1467596118.0,0,1.0,main_w1_handler0,2756401,13321188,False,,736856417,bam,7526374.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e402028e3506532f'}]",,"""true""","""5e-05""",0,sacCer3,,cached,"""LENIENT""","""100""",32.0,,,,31120695,1467595966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-07-04 01:35:22.751086,86618,152.0
2016-03-21 07:59:28.172300,slurm_normal_16gb,1458547886.0,0,1.0,main_w1_handler2,2632765,12207911,False,,9360321635,bam,6422191.roundup,slurm,,132112168.0,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23942782,,,"""True""","""5e-05""",1,23826485,,history,"""LENIENT""","""100""",32.0,3199905909.0,fasta,,29098925,1458547192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-03-21 08:11:31.163995,73593,694.0
2016-09-14 22:09:28.313183,slurm_normal_16gb,1473891249.0,0,1.0,main_w4_handler0,2820351,13852776,False,,1945325191,bam,8075757.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584bc811b131d8c30'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b747a9260fdd963c'}]",history,"""SILENT""","""100""",32.0,4099964.0,fasta,,32749504,1473891022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-09-14 22:14:12.610353,89416,227.0
2016-09-14 22:10:52.765107,slurm_normal_16gb,1473891525.0,0,1.0,main_w4_handler0,2820351,13852781,False,,2772313390,bam,8075772.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b585b2f33c2709089c'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b747a9260fdd963c'}]",history,"""SILENT""","""100""",32.0,4099964.0,fasta,,32749504,1473891259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-09-14 22:18:47.243519,89416,266.0
2016-09-14 22:10:03.509057,slurm_normal_16gb,1473891490.0,0,1.0,main_w3_handler0,2820351,13852777,False,,2422247569,bam,8075773.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b555a4f4d84b9845a5'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b747a9260fdd963c'}]",history,"""SILENT""","""100""",32.0,4099964.0,fasta,,32749504,1473891263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-09-14 22:18:13.459432,89416,227.0
2016-05-17 13:09:36.821637,slurm_normal_16gb,1463491087.0,0,1.0,main_w1_handler1,2694226,12918206,False,,3913227344,bam,7112886.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5222a2bf75f7df9f4'}]",,"""true""","""5e-05""",0,mm9,,cached,"""LENIENT""","""100""",32.0,,,,30007495,1463490625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-05-17 13:18:10.895743,81721,462.0
2016-04-12 11:23:06.175799,slurm_normal_16gb,1460461955.0,0,1.0,main_w1_handler0,2666054,12429315,False,,7726057,bam,6630244.roundup,slurm,,132112168.0,corral-repl,,"""e49d1d5000a011e6ad00005056a52a46""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",24271460,,,"""True""","""5e-05""",1,24262773,,history,"""LENIENT""","""100""",32.0,5393.0,fasta,,28993250,1460461946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-04-12 11:52:41.827407,9209,9.0
2016-04-12 09:46:25.606921,slurm_normal_16gb,1460455519.0,0,1.0,main_w2_handler0,2666158,12428161,False,,8962614,bam,6628816.roundup,slurm,,132112168.0,corral-repl,,"""6258b956009311e6bd9b005056a52a46""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",24269619,,,"""True""","""5e-05""",1,24264043,,history,"""LENIENT""","""100""",32.0,5393.0,fasta,,28993250,1460455470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-04-12 10:05:25.618602,9209,49.0
2016-04-12 09:47:27.909142,slurm_normal_16gb,1460455951.0,0,1.0,main_w1_handler1,2666160,12428181,False,,8984941,bam,6628903.roundup,slurm,,132112168.0,corral-repl,,"""88506e42009311e6b6d4005056a52a46""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""",24269643,,,"""True""","""5e-05""",1,24264060,,history,"""LENIENT""","""100""",32.0,5393.0,fasta,,28993250,1460455932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-04-12 10:12:36.910167,9209,19.0
2016-09-21 20:42:18.578625,slurm_normal_16gb,1474490720.0,0,1.0,main_w4_handler1,2828295,13910511,False,,54555711,bam,8133161.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5573dc13ffa307245'}]",,"""true""","""5e-05""",0,hg_g1k_v37,,cached,"""LENIENT""","""100""",32.0,,,,33080102,1474490558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-09-21 20:45:21.584835,90537,162.0
2016-09-21 21:28:18.774707,slurm_normal_16gb,1474493544.0,0,1.0,main_w4_handler0,2828296,13910713,False,,54555711,bam,8133386.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59f96404cb9c26271'}]",,"""true""","""5e-05""",0,hg_g1k_v37,,cached,"""LENIENT""","""100""",32.0,,,,33065042,1474493319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-09-21 21:32:26.974012,90661,225.0
2016-09-22 15:41:19.214988,slurm_normal_16gb,1474559043.0,0,1.0,main_w4_handler0,2826905,13918056,False,,689955185,sam,8140358.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a13a3afa80e2e93'}]",,"""true""","""5e-05""",0,Arabidopsis_thaliana_TAIR10,,cached,"""LENIENT""","""100""",32.0,,,,33063720,1474558913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-09-22 15:44:04.664695,90649,130.0
2016-09-22 15:34:13.100783,slurm_normal_16gb,1474558706.0,0,1.0,main_w3_handler1,2826905,13917999,False,,384183297,sam,8140304.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57bff93f9d3f49472'}]",,"""true""","""5e-05""",0,Arabidopsis_thaliana_TAIR10,,cached,"""LENIENT""","""100""",32.0,,,,33063720,1474558505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-09-22 15:38:28.750636,90649,201.0
2016-09-22 15:41:46.589950,slurm_normal_16gb,1474559056.0,0,1.0,main_w3_handler0,2826905,13918059,False,,540425956,sam,8140362.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c35b91bca56a877a'}]",,"""true""","""5e-05""",0,Arabidopsis_thaliana_TAIR10,,cached,"""LENIENT""","""100""",32.0,,,,33063720,1474558940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-09-22 15:44:16.986481,90649,116.0
2016-09-22 15:42:08.641859,slurm_normal_16gb,1474559197.0,0,1.0,main_w4_handler1,2826905,13918065,False,,677949647,sam,8140380.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f0e89ecd2e45f517'}]",,"""true""","""5e-05""",0,Arabidopsis_thaliana_TAIR10,,cached,"""LENIENT""","""100""",32.0,,,,33063720,1474559084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-09-22 15:46:41.300648,90649,113.0
2016-04-25 09:02:58.457399,slurm_normal_16gb,1461575406.0,0,1.0,main_w1_handler2,2427090,12598106,False,,3577391531,bam,6801110.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578ec39f1d56c9f3f'}]",,"""true""","""5e-05""",0,hg38,,cached,"""LENIENT""","""100""",32.0,,,,28029926,1461574994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-04-25 09:10:08.252621,64160,412.0
2016-07-18 21:11:35.659729,slurm_normal_16gb,1468876629.0,0,1.0,main_w2_handler0,2766488,13436584,False,,9273520,bam,7647921.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e4bdfc9eb4cbb97a'}]",,"""true""","""5e-05""",0,hg38,,cached,"""SILENT""","""100""",32.0,,,,31459628,1468876344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-07-18 21:17:12.413415,87231,285.0
2016-07-18 21:37:06.152988,slurm_normal_16gb,1468878150.0,0,1.0,main_w1_handler1,2763475,13436851,False,,11316810,bam,7648350.roundup,slurm,,132112168.0,corral-repl,,"""c559a4dc4d2f11e6a528005056a52a46""","""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58f06cd39f8d2d724'}]",,"""true""","""5e-05""",0,hg38,,cached,"""SILENT""","""100""",32.0,,,,31459628,1468877922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-07-18 21:42:32.987051,87231,228.0
2016-07-18 21:38:01.971646,slurm_normal_16gb,1468878299.0,0,1.0,main_w2_handler1,2766492,13436861,False,,42284856,bam,7648393.roundup,slurm,,132112168.0,corral-repl,,"""e59e298e4d2f11e6b953005056a52a46""","""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ccdfd950eb37abff'}]",,"""true""","""5e-05""",0,hg38,,cached,"""SILENT""","""100""",32.0,,,,31459628,1468878166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-07-18 21:45:02.779119,87231,133.0
2016-07-18 21:37:35.390981,slurm_normal_16gb,1468878378.0,0,1.0,main_w2_handler0,2766489,13436856,False,,35995221,bam,7648434.roundup,slurm,,132112168.0,corral-repl,,"""d70611f24d2f11e68417005056a52a46""","""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e3f75e8d6f921bee'}]",,"""true""","""5e-05""",0,hg38,,cached,"""SILENT""","""100""",32.0,,,,31459628,1468878295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-07-18 21:46:20.751647,87231,83.0
2016-07-25 17:50:11.344725,slurm_normal_16gb,1469469425.0,0,1.0,main_w2_handler1,2771636,13487678,False,,2926076944,bam,7703783.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57bf7f89c6c6a2f3b'}]",,"""true""","""5e-05""",0,hg19female,,cached,"""SILENT""","""100""",32.0,,,,31578981,1469469028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-07-25 17:57:08.810775,73080,397.0
2016-07-25 17:50:11.750935,slurm_normal_16gb,1469469442.0,0,1.0,main_w1_handler0,2771636,13487679,False,,3058209123,bam,7703781.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d82e52ad0f9d7f1'}]",,"""true""","""5e-05""",0,hg19female,,cached,"""SILENT""","""100""",32.0,,,,31578981,1469469044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-07-25 17:57:24.603349,73080,398.0
2016-07-25 17:50:11.026844,slurm_normal_16gb,1469469515.0,0,1.0,main_w1_handler1,2771636,13487677,False,,3146813360,bam,7703782.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b564c62624c479b8b3'}]",,"""true""","""5e-05""",0,hg19female,,cached,"""SILENT""","""100""",32.0,,,,31578981,1469469046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-07-25 17:58:45.058966,73080,469.0
2016-07-25 17:50:12.156539,slurm_normal_16gb,1469469856.0,0,1.0,main_w1_handler0,2771636,13487680,False,,3456364716,bam,7703862.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b49cd0b4aee4bee4'}]",,"""true""","""5e-05""",0,hg19female,,cached,"""SILENT""","""100""",32.0,,,,31578981,1469469451.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-07-25 18:04:22.282277,73080,405.0
2016-06-13 14:50:05.809073,slurm_normal_16gb,1465829505.0,0,1.0,main_w2_handler1,2605489,13148791,False,,1128423040,bam,7333159.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf095f13fc727eea'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb9e40021735e7c1'}]",history,"""LENIENT""","""100""",32.0,5754012.0,fasta,,30665187,1465829425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-06-13 14:51:55.639550,77697,80.0
2016-06-14 12:18:39.796418,slurm_normal_16gb,1465906979.0,0,1.0,main_w1_handler1,2605489,13158893,False,,1348891105,bam,7342931.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56f6e97d1f4dc29dd'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb9e40021735e7c1'}]",history,"""LENIENT""","""100""",32.0,5754012.0,fasta,,30665187,1465906819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-06-14 12:23:07.096864,77697,160.0
2016-06-14 12:18:39.139125,slurm_normal_16gb,1465906799.0,0,1.0,main_w2_handler1,2605489,13158892,False,,999205926,bam,7342920.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b523f328efe08c8e4f'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb9e40021735e7c1'}]",history,"""LENIENT""","""100""",32.0,5754012.0,fasta,,30665187,1465906728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-06-14 12:20:02.769454,77697,71.0
2016-06-14 12:18:37.744244,slurm_normal_16gb,1465906855.0,0,1.0,main_w1_handler0,2605489,13158890,False,,1155795166,bam,7342928.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52cfeed808f64a64d'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb9e40021735e7c1'}]",history,"""LENIENT""","""100""",32.0,5754012.0,fasta,,30665187,1465906808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-06-14 12:21:06.656471,77697,47.0
2016-06-14 12:18:37.150385,slurm_normal_16gb,1465906795.0,0,1.0,main_w2_handler0,2605489,13158889,False,,1128423040,bam,7342919.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf095f13fc727eea'}]",,"""true""","""5e-05""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb9e40021735e7c1'}]",history,"""LENIENT""","""100""",32.0,5754012.0,fasta,,30665187,1465906728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,1.136.0,,2016-06-14 12:20:00.940620,77697,67.0
