chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.analysis_type,parameters.chromInfo,parameters.dbkey,parameters.vcf_input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,vcf_input,vcf_input_filetype,runtime
,,2016-11-05 02:28:12.116547,slurm_normal,1478312907.0,0,,1.0,main_w3_handler1,2881849,14258698,False,,8467371.roundup,slurm,,132112168.0,corral-repl,,"""allele_count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bc7913fd1b4c48f3'}]",32.0,,34097425,1478312903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-05 02:28:29.940874,93212.0,450447,vcf,4.0
,,2016-11-06 09:28:49.144772,slurm_normal,1478426710.0,0,,1.0,main_w3_handler0,2196193,14263195,False,,8471814.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 'bbd44e69cb8906b527421cd1a6737990'}]",32.0,,34062686,1478426652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-06 10:05:13.508671,37892.0,394163474,vcf,58.0
,,2016-11-06 17:32:30.342860,slurm_normal,1478453615.0,0,,1.0,main_w4_handler1,2823359,14265360,False,,8473760.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5367c93c5f2611324'}]",32.0,,33858641,1478453559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-06 17:33:37.508520,63215.0,281758085,vcf,56.0
,,2016-11-06 17:29:32.954197,slurm_normal,1478453431.0,0,,1.0,main_w4_handler1,2823359,14265340,False,,8473742.roundup,slurm,,132112168.0,corral-repl,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5367c93c5f2611324'}]",32.0,,33858641,1478453387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-06 17:30:33.683683,63215.0,281758085,vcf,44.0
,,2016-11-08 21:49:44.126388,slurm_normal,1478642332.0,0,,1.0,main_w3_handler0,2885895,14289030,False,,8496959.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59c5772bf4182fc8c'}]",32.0,,34148660,1478642308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-08 21:58:54.747517,39179.0,43899131,vcf,24.0
,,2016-11-07 00:31:38.977474,slurm_normal,1478478711.0,0,,1.0,main_w4_handler1,2883085,14267820,False,,8476340.roundup,slurm,,132112168.0,corral-repl,,"""allele_count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51f920b90d0d1e0d8'}]",32.0,,34097425,1478478705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-07 00:31:54.234009,93212.0,324640,vcf,6.0
,,2016-11-08 20:58:46.501848,slurm_normal,1478639880.0,0,,1.0,main_w4_handler1,2885895,14288614,False,,8496517.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59c5772bf4182fc8c'}]",32.0,,34148660,1478639736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-08 21:18:07.453291,39179.0,43899131,vcf,144.0
,,2016-11-14 14:01:43.650792,slurm_normal,1479132133.0,0,,1.0,main_w4_handler1,2875676,14334398,False,,8540566.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52af361aa1c52f645'}]",32.0,,34243810,1479132114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-14 14:02:14.888577,91930.0,263624,vcf,19.0
,,2016-11-09 02:54:54.751133,slurm_normal,1478660411.0,0,,1.0,main_w3_handler1,2866118,14291607,False,,8500051.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b571bbf2cb2631eb79'}]",32.0,,33866551,1478660103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-09 03:00:13.381656,,3526508139,vcf,308.0
,,2016-11-09 02:02:22.421862,slurm_normal,1478656967.0,0,,1.0,main_w4_handler0,2883085,14291334,False,,8499774.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50da092a0c1da60bc'}]",32.0,,34097425,1478656956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-09 02:02:49.454122,93212.0,2358735,vcf,11.0
,,2016-11-09 02:11:11.576774,slurm_normal,1478657739.0,0,,1.0,main_w3_handler0,2866118,14291375,False,,8499817.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b571bbf2cb2631eb79'}]",32.0,,33866551,1478657482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-09 02:15:41.375070,,3526508139,vcf,257.0
,,2016-11-09 03:04:46.977605,slurm_normal,1478660952.0,0,,1.0,main_w3_handler0,2866118,14291631,False,,8500072.roundup,slurm,,132112168.0,corral-repl,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b571bbf2cb2631eb79'}]",32.0,,33866551,1478660733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-09 03:09:14.165412,,3526508139,vcf,219.0
,,2016-11-14 14:22:14.255538,slurm_normal,1479133351.0,0,,1.0,main_w3_handler1,2875672,14334520,False,,8540655.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5abe7c6396d723329'}]",32.0,,34243561,1479133347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-14 14:22:32.767075,91932.0,263623,vcf,4.0
,,2016-11-14 17:23:08.584742,slurm_normal,1479151420.0,0,,1.0,main_w3_handler0,2886734,14336072,False,,8543580.roundup,slurm,,132112168.0,corral-repl,,"""allele_count""","""/galaxy-repl/main/files/017/794/dataset_17794112.dat""","""SwIce_parental""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59650ba2b64425da7'}]",32.0,,34164056,1479151323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-14 19:23:46.666290,94372.0,7459,vcf,97.0
,,2016-11-16 14:35:03.616048,slurm_normal,1479307103.0,0,,1.0,main_w4_handler0,2896119,14355748,False,,8561464.roundup,slurm,,132112168.0,corral-repl,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b8fba2afb2196e7'}]",32.0,,34278730,1479307059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-16 14:38:33.040863,94820.0,65404303,vcf,44.0
,,2016-11-17 17:42:01.448600,slurm_normal,1479404557.0,0,,1.0,main_w4_handler0,2895656,14369424,False,,8575077.roundup,slurm,,132112168.0,corral-repl,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59e5db8233624e03e'}]",32.0,,34266925,1479404542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-17 17:42:40.856622,94914.0,121657,vcf,15.0
,,2016-11-17 17:43:13.797148,slurm_normal,1479404686.0,0,,1.0,main_w3_handler0,2895656,14369435,False,,8575089.roundup,slurm,,132112168.0,corral-repl,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c7dd9d0ea5674e2e'}]",32.0,,34266925,1479404623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-17 17:44:49.152623,94914.0,126442,vcf,63.0
,,2017-01-16 10:50:39.669637,slurm_normal,1484563851.0,0,,1.0,main_w4_handler1,2957373,14776524,False,,8938851.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/hg19Patch5.len""","""hg19Patch5""","[{'src': 'hda', 'id': 27943736}]",32.0,,35403263,1484563847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-01-16 10:50:54.390595,,191241,vcf,4.0
,,2016-11-21 10:16:04.680675,slurm_normal,1479723389.0,0,,1.0,main_w3_handler1,2902843,14396356,False,,8601465.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b524477e757200b5aa'}]",32.0,,34371713,1479723381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-21 10:16:32.409826,,2446517,vcf,8.0
,,2016-11-21 11:55:52.599735,slurm_normal,1479729370.0,0,,1.0,main_w3_handler0,2902843,14397318,False,,8602450.roundup,slurm,,132112168.0,corral-repl,,"""allele_count""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b524477e757200b5aa'}]",32.0,,34373044,1479729366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-21 11:56:13.519471,51198.0,2446517,vcf,4.0
,,2016-11-24 23:51:59.910269,slurm_normal,1480031535.0,0,,1.0,main_w3_handler1,2906393,14427377,False,,8629606.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27394482}]",32.0,,34411335,1480031528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-24 23:52:15.961148,93212.0,383754,vcf,7.0
,,2016-11-24 11:53:03.837994,slurm_normal,1479988417.0,0,,1.0,main_w3_handler0,2896119,14424432,False,,8627468.roundup,slurm,,132112168.0,corral-repl,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27283268}]",32.0,,34440821,1479988403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-24 11:53:39.681072,94820.0,65404303,vcf,14.0
,,2016-12-08 17:04:31.054580,slurm_normal,1481216773.0,0,,1.0,main_w4_handler0,2923079,14518688,False,,8701441.roundup,slurm,,132112168.0,corral-repl,,"""allele_count""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 27540466}]",32.0,,34247668,1481216680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-12-08 17:06:14.172468,23413.0,530769205,vcf,93.0
,,2017-01-18 22:15:36.514590,slurm_normal,1484777830.0,0,,1.0,main_w4_handler1,2957091,14804791,False,,8968105.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27985502}]",32.0,,35396768,1484777812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-01-18 22:17:13.126729,,13967326,vcf,18.0
,,2017-01-18 22:16:25.727435,slurm_normal,1484777852.0,0,,1.0,main_w4_handler1,2957091,14804798,False,,8968109.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27985503}]",32.0,,35396768,1484777843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-01-18 22:17:34.462190,,14001413,vcf,9.0
,,2017-01-19 11:17:49.891900,slurm_normal,1484824691.0,0,,1.0,main_w4_handler0,2961175,14813424,False,,8974771.roundup,slurm,,132111800.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27995959}]",32.0,,35477147,1484824684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-01-19 11:18:14.064095,29532.0,23128737,vcf,7.0
,,2016-12-11 12:12:48.801354,slurm_normal,1481458383.0,0,,1.0,main_w3_handler1,2832035,14542429,False,,8725084.roundup,slurm,,132111800.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 27582501}]",32.0,,34456171,1481458376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-12-11 12:13:05.221202,75510.0,2071666,vcf,7.0
,,2017-01-19 08:48:16.357147,slurm_normal,1484815730.0,0,,1.0,main_w4_handler0,2196193,14807975,False,,8970990.roundup,slurm,,132112168.0,corral-repl,,"""allele_count""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 27971299}]",32.0,,35256167,1484815705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-01-19 08:48:51.513565,37892.0,185103358,vcf,25.0
,,2017-01-19 08:48:26.214709,slurm_normal,1484815739.0,0,,1.0,main_w4_handler0,2196193,14807976,False,,8970992.roundup,slurm,,132111800.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 27971299}]",32.0,,35256167,1484815714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-01-19 08:49:00.977140,37892.0,185103358,vcf,25.0
,,2017-01-19 08:47:48.819360,slurm_normal,1484815704.0,0,,1.0,main_w3_handler1,2196193,14807972,False,,8970988.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 27971299}]",32.0,,35256167,1484815675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-01-19 08:48:25.561895,37892.0,185103358,vcf,29.0
,,2017-03-22 19:39:15.060686,slurm_normal,1490212790.0,0,,1.0,main_w4_handler1,1788638,15369769,False,,9508291.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28880388}]",32.0,,36776770,1490212783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-22 20:07:46.548524,44600.0,13538017,vcf,7.0
,,2016-12-11 17:39:49.418458,slurm_normal,1481478002.0,0,,1.0,main_w3_handler1,2925866,14543244,False,,8725753.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27584089}]",32.0,,34785072,1481477996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-12-11 17:40:03.609360,93212.0,366483,vcf,6.0
,,2017-01-19 19:08:38.268941,slurm_normal,1484852937.0,0,,1.0,main_w4_handler0,2961175,14822845,False,,8984149.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27996163}]",32.0,,35484757,1484852927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-01-19 19:08:59.410491,29532.0,30550256,vcf,10.0
,,2017-01-19 19:36:13.665244,slurm_normal,1484854588.0,0,,1.0,main_w4_handler1,2961175,14823187,False,,8984482.roundup,slurm,,132112168.0,corral-repl,,"""allele_count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27996163}]",32.0,,35484757,1484854580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-01-19 19:36:30.617912,29532.0,30550256,vcf,8.0
,,2017-02-27 10:29:32.439925,slurm_normal,1488191402.0,0,,1.0,main_w3_handler1,3009236,15152478,False,,9304527.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28530038}]",32.0,,36267669,1488191383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-27 10:30:05.688647,100852.0,3164560,vcf,19.0
,,2017-02-27 10:30:31.301863,slurm_normal,1488191445.0,0,,1.0,main_w3_handler0,3009236,15152485,False,,9304534.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28530038}]",32.0,,36267669,1488191434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-27 10:30:46.372899,100852.0,3164560,vcf,11.0
,,2017-02-27 10:32:02.821890,slurm_normal,1488191531.0,0,,1.0,main_w4_handler0,3009236,15152516,False,,9304561.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28498689}]",32.0,,36267669,1488191526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-27 10:32:13.750238,100852.0,3164560,vcf,5.0
,,2016-12-21 19:42:44.438283,slurm_normal,1482349377.0,0,,1.0,main_w3_handler0,2933755,14627527,False,,8803922.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27711684}]",32.0,,34871939,1482349373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-12-21 19:43:01.275266,93212.0,3198636,vcf,4.0
,,2016-12-22 11:17:08.028213,slurm_normal,1482405441.0,0,,1.0,main_w3_handler1,2935345,14631471,False,,8807483.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27718579}]",32.0,,34442741,1482405436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-12-22 11:17:23.390175,80775.0,167424,vcf,5.0
,,2017-02-27 10:29:32.909791,slurm_normal,1488191391.0,0,,1.0,main_w3_handler1,3009236,15152479,False,,9304528.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28530218}]",32.0,,36267669,1488191380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-27 10:29:55.362014,100852.0,3571936,vcf,11.0
,,2017-02-27 10:30:56.047377,slurm_normal,1488191473.0,0,,1.0,main_w4_handler1,3009236,15152493,False,,9304542.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28530038}]",32.0,,36267669,1488191468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-27 10:31:14.874713,100852.0,3164560,vcf,5.0
,,2017-02-27 10:32:03.094977,slurm_normal,1488191536.0,0,,1.0,main_w3_handler1,3009236,15152517,False,,9304563.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28530038}]",32.0,,36267669,1488191527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-27 10:32:20.473863,100852.0,3164560,vcf,9.0
,,2016-12-24 14:50:32.182948,slurm_normal,1482591064.0,0,,1.0,main_w4_handler0,2938813,14642119,False,,8817239.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 27736451}]",32.0,,35061769,1482591039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-12-24 14:51:05.819216,,246695540,vcf,25.0
,,2016-12-28 19:28:41.825978,slurm_normal,1482953335.0,0,,1.0,main_w3_handler0,2941116,14659219,False,,8832488.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27762326}]",32.0,,35100963,1482953331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2016-12-28 19:28:57.635691,,118758,vcf,4.0
,,2017-01-08 08:18:11.486049,slurm_normal,1483863640.0,0,,1.0,main_w4_handler1,2948703,14711550,False,,8880684.roundup,slurm,,132111800.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27845620}]",32.0,,35239293,1483863603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-01-08 08:20:43.140069,,177097402,vcf,37.0
,,2017-03-27 17:13:57.310670,slurm_normal,1490634859.0,0,,1.0,main_w3_handler1,3025863,15408552,False,,9540918.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28883349}]",32.0,,36540683,1490634854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-27 17:14:21.721545,101790.0,53203,vcf,5.0
,,2017-07-11 10:38:55.883795,slurm_normal,1499769567.0,0,,1.0,main_w4_handler1,3183770,16308675,False,,10376301.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30386329}]",32.0,,38722506,1499769563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-11 10:39:32.979074,107779.0,15462,vcf,4.0
,,2017-02-02 21:19:53.339892,slurm_normal,1486072556.0,0,,1.0,main_w3_handler1,2970938,14937121,False,,9093643.roundup,slurm,,132112168.0,corral-repl,,"""count""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 28186477}]",32.0,,35622221,1486072526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-02 21:55:58.525961,98942.0,400052,vcf,30.0
,,2017-03-27 19:01:39.801257,slurm_normal,1490693278.0,0,,1.0,main_w4_handler0,3045281,15408990,False,Job output deleted by user before job completed.,9543482.roundup,slurm,,132112168.0,corral-repl,,"""allele_count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28921632}]",32.0,,36912981,1490693273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-28 13:46:57.639809,99564.0,1325298,vcf,5.0
,,2017-03-27 17:11:46.087864,slurm_normal,1490634717.0,0,,1.0,main_w3_handler1,3025863,15408528,False,,9540909.roundup,slurm,,132112168.0,corral-repl,,"""ratio""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28902579}]",32.0,,36540683,1490634711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-27 17:11:59.147436,101790.0,2731183,vcf,6.0
