create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.predictor_cols,parameters.response_col,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-04-27 06:02:51.667925,slurm_normal,1461736995.0,0,,1.0,main_w1_handler0,2656819,12638502,False,,12590,tabular,6842163.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53cb55e424ff1d272'}]",,"[""4""]","""1""",32.0,,29405067.0,1461736987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-04-27 06:03:17.854810,,8.0
2016-02-04 08:56:52.308071,slurm_normal,1454576253.0,0,,1.0,main_w2_handler0,2588492,11708434,False,,2964052,bed,5966359.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce6.len""","""ce6""",23183286,,,"[""2"", ""3"", ""5"", ""7"", ""8"", ""9"", ""10""]","""2""",32.0,,28094308.0,1454576232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-02-04 08:57:39.835776,,21.0
2016-02-10 13:53:55.079865,slurm_normal,1455112465.0,0,,1.0,main_w1_handler2,2595256,11776524,False,,7944,tabular,6029743.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23277083,,,"[""3""]","""2""",32.0,,27647757.0,1455112456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-02-10 13:54:29.157473,54387.0,9.0
2016-09-08 16:47:19.525964,slurm_normal,1473353296.0,0,,1.0,main_w4_handler0,2739523,13808819,False,,1618250,tabular,8029744.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b572234bc8ecef0322'}]",,"[""5""]","""4""",32.0,,32792813.0,1473353259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-09-08 16:48:19.265348,36650.0,37.0
2016-02-25 17:05:07.538840,slurm_normal,1456420370.0,0,,1.0,main_w1_handler0,2612320,11942946,False,,7016553,tabular,6172258.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23513104,,,"[""5""]","""3""",32.0,,28610358.0,1456420290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-02-25 17:12:55.399125,79301.0,80.0
2016-02-25 16:39:49.616584,slurm_normal,1456418663.0,0,,1.0,main_w1_handler0,2612320,11942718,False,,7016553,tabular,6172042.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23513104,,,"[""5""]","""3""",32.0,,28610358.0,1456418642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-02-25 16:44:25.641397,79301.0,21.0
2016-06-27 12:05:33.416502,slurm_normal,1467029181.0,0,,1.0,main_w1_handler0,2747775,13266427,False,,12511789,tabular,7454709.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5daa7f02f87d88008'}]",,"[""3""]","""4""",32.0,,31040608.0,1467029168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-06-27 12:06:24.453992,,13.0
2016-06-30 12:56:04.421091,slurm_normal,1467291384.0,0,,1.0,main_w1_handler1,2752048,13296245,False,,265246,tabular,7497925.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a51875fd05092646'}]",,"[""5""]","""4""",32.0,,30010096.0,1467291378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-06-30 12:56:27.037946,77753.0,6.0
2016-06-30 12:57:22.182630,slurm_normal,1467291464.0,0,,1.0,main_w2_handler1,2752048,13296251,False,,268193,tabular,7497930.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b523b885ba44cc365f'}]",,"[""5""]","""4""",32.0,,30010096.0,1467291454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-06-30 12:57:46.600737,77753.0,10.0
2016-05-12 09:18:23.083500,slurm_normal,1463044763.0,0,,1.0,main_w1_handler1,2656819,12865708,False,,1500,tabular,7066365.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e383a65327d93a35'}]",,"[""1"", ""2""]","""3""",32.0,,29405067.0,1463044742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-05-12 09:19:26.631385,,21.0
2016-05-12 09:15:37.380772,slurm_normal,1463044571.0,0,,1.0,main_w2_handler1,2656819,12865696,False,,2224,tabular,7066350.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58d44729f1e1e1ff8'}]",,"[""1"", ""2""]","""3""",32.0,,29405067.0,1463044563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-05-12 09:16:13.688799,,8.0
2016-06-30 11:00:38.219758,slurm_normal,1467289817.0,0,,1.0,main_w2_handler0,2753263,13295610,False,,265246,tabular,7497742.roundup,slurm,,132112168.0,corral-repl,,"""dd3cec943eb111e6b54f005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a51875fd05092646'}]",,"[""5""]","""4""",32.0,,30010096.0,1467289809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-06-30 12:30:19.493225,77753.0,8.0
2016-06-29 22:18:03.953972,slurm_normal,1467238722.0,0,,1.0,main_w2_handler1,2589444,13290818,False,,314401,tabular,7490090.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce916a0ec3206147'}]",,"[""5""]","""4""",32.0,,30903716.0,1467238717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-06-29 22:18:47.441086,77753.0,5.0
2016-06-29 22:33:57.114396,slurm_normal,1467239656.0,0,,1.0,main_w1_handler1,2589444,13290884,False,,314401,tabular,7490174.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce916a0ec3206147'}]",,"[""5""]","""4""",32.0,,30903716.0,1467239650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-06-29 22:34:19.699264,77753.0,6.0
2016-06-30 11:16:46.233734,slurm_normal,1467289615.0,0,,1.0,main_w1_handler1,2586264,13295677,False,,338225,tabular,7497706.roundup,slurm,,132112168.0,corral-repl,,"""1f0fb7bc3eb411e68b4d005056a51846""","""/galaxy-repl/localdata/chrom/267.len""","""267""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5466189b5f13eb3db'}]",,"[""5""]","""4""",32.0,,30010096.0,1467289610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-06-30 12:26:57.771232,77753.0,5.0
2016-05-17 06:53:29.809598,slurm_normal,1463468118.0,0,,1.0,main_w2_handler0,2708499,12915225,False,,4822579,gff,7109910.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5873f378d887fc68f'}]",,"[""1"", ""2"", ""3""]","""1""",32.0,,30277555.0,1463468075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-05-17 06:55:21.478753,84545.0,43.0
2016-03-23 14:22:40.406070,slurm_normal,1458743001.0,0,,1.0,main_w2_handler1,2612320,12235311,False,,12511789,tabular,6449544.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23991747,,,"[""6""]","""16""",32.0,,28610358.0,1458742991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-03-23 14:23:26.076775,79301.0,10.0
2016-09-19 20:32:39.795306,slurm_normal,1474317215.0,0,,1.0,main_w3_handler1,2825425,13887068,False,,12684411,tabular,8110602.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5144cf541c73fefe6'}]",,"[""4""]","""3""",32.0,,33038429.0,1474317180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-09-19 20:33:38.837155,,35.0
2016-03-28 10:05:11.342478,slurm_normal,1459159553.0,0,,1.0,main_w2_handler0,2633880,12260912,False,,4300409,bed,6472012.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24029488,,,"[""2"", ""3"", ""5""]","""2""",32.0,,29232946.0,1459159527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-03-28 10:05:55.622589,80629.0,26.0
2016-10-18 08:06:18.014756,slurm_normal,1476778124.0,0,,1.0,main_w4_handler1,2858883,14105474,False,,15072900,interval,8320303.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/hg19_rCRS_pUC18_phiX174.len""","""hg19_rCRS_pUC18_phiX174""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57edd4705d8de4dbd'}]",,"[""3""]","""2""",32.0,,33776947.0,1476778023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-10-18 08:08:46.765347,,101.0
2016-10-19 06:41:55.619089,slurm_normal,1476859338.0,0,,1.0,main_w4_handler1,2822084,14114493,False,,32899,bed,8329250.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50bd86a180fe76ecf'}]",,"[""2"", ""3"", ""5""]","""2""",32.0,,33595439.0,1476859320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-10-19 06:42:20.994307,77750.0,18.0
2016-07-23 00:00:01.008054,slurm_normal,1469232021.0,0,,1.0,main_w2_handler0,2006311,13474079,False,,266176,tabular,7689482.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a078a935557b0ce4'}]",,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10""]","""11""",32.0,,31621697.0,1469232012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-07-23 00:00:24.303066,42372.0,9.0
2016-10-20 16:01:04.934821,slurm_normal,1476979547.0,0,,1.0,main_w4_handler1,2862556,14132382,False,,35,mothur.freq,8346636.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56deae25aa70b0ce9'}]",,"[""2""]","""1""",32.0,,33826372.0,1476979289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-10-20 16:05:53.570642,,258.0
2016-07-28 13:59:49.055473,slurm_normal,1469714418.0,0,,1.0,main_w2_handler0,2677092,13515987,False,,1945554,tabular,7731330.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b598a3e369aee42f6c'}]",,"[""2"", ""3"", ""4"", ""5"", ""7"", ""8"", ""9"", ""10""]","""2""",32.0,,30007027.0,1469714403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-07-28 14:00:24.235759,83750.0,15.0
2016-08-04 12:57:32.867889,slurm_normal,1470315492.0,0,,1.0,main_w2_handler1,2780830,13590388,False,,13330,bed,7800106.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/c_elegans_PRJNA13758.len""","""c_elegans_PRJNA13758""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b533ce11a771c9a0d2'}]",,"[""2"", ""3"", ""5""]","""2""",32.0,,31928387.0,1470315488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-08-04 12:58:13.438055,19390.0,4.0
2016-08-04 13:50:07.542718,slurm_normal,1470318646.0,0,,1.0,main_w2_handler0,2780830,13590821,False,,40,tabular,7801014.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1feb547fc10e974'}]",,"[""1"", ""2""]","""1""",32.0,,31928387.0,1470318641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-08-04 13:50:48.241708,19390.0,5.0
2016-08-10 01:12:35.481523,slurm_normal,1470791723.0,0,,1.0,main_w1_handler1,2407870,13633975,False,,11158,tabular,7847579.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f4aff24460ead6d2'}]",,"[""17""]","""16""",32.0,,31927195.0,1470791652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-08-10 01:15:26.113720,67737.0,71.0
2016-10-21 13:32:30.247411,slurm_normal,1477056826.0,0,,1.0,main_w3_handler1,2859388,14140913,False,,23385651,bed,8354367.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ba37a371cb57da2'}]",,"[""2"", ""3"", ""5"", ""7"", ""8"", ""9"", ""10""]","""2""",32.0,,33781546.0,1477056767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,1.0.1,,2016-10-21 13:33:48.215779,,59.0
