create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,otu,otu_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.abund,parameters.calc,parameters.chromInfo,parameters.dbkey,parameters.freq,parameters.iters,parameters.label,parameters.otu.values,parameters.otu|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-24 09:03:38.659326,slurm_normal,1516879819.0,0,,1.0,main_w3_handler0,3403340,18141452,False,,12221503,slurm,,132112168.0,corral-repl,575,mothur.shared,,,"""10""","[""ace"", ""bootstrap"", ""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""simpson"", ""invsimpson"", ""shannon"", ""npshannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 33475954}]",,32.0,,43399850.0,1516784627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-01-25 11:30:36.717825,113456.0,95192.0
2018-01-30 15:37:26.848763,slurm_normal,1517326944.0,0,,1.0,main_w4_handler0,3409399,18202038,False,,12282902,slurm,,132112168.0,corral-repl,4640,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 33572650}]",,32.0,,43222891.0,1517326937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-01-30 15:42:26.987211,42087.0,7.0
2018-01-30 12:13:10.599582,slurm_normal,1517338404.0,0,,1.0,main_w3_handler0,3410305,18199803,False,,12280598,slurm,,132112168.0,corral-repl,2180,mothur.shared,,,"""10""","[""ace"", ""chao"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""simpson"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 33570133}]",,32.0,,43541496.0,1517314402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-01-30 18:53:38.629120,72172.0,24002.0
2018-01-30 09:27:26.635304,slurm_normal,1517350623.0,0,,1.0,main_w4_handler0,3410120,18198309,False,,12279195,slurm,,132112168.0,corral-repl,549,mothur.shared,,,"""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""simpson"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 33567914}]",,32.0,,43541496.0,1517304457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-01-30 22:17:18.662534,72172.0,46166.0
2018-01-31 09:16:29.232753,slurm_normal,1517402368.0,0,,1.0,main_w4_handler0,3411511,18209271,False,,12290266,slurm,,132112168.0,corral-repl,11518,mothur.shared,,,"""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""simpson"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 33585090}]",,32.0,,43570207.0,1517390200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-01-31 12:39:38.070787,72172.0,12168.0
2018-01-31 08:14:56.631216,slurm_normal,1517404887.0,0,,1.0,main_w4_handler0,3411461,18208875,False,,12289892,slurm,,132111800.0,corral-repl,5257,mothur.shared,,,"""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""simpson"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 33584620}]",,32.0,,43570207.0,1517386505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-01-31 13:21:46.420293,72172.0,18382.0
2018-02-01 08:07:15.463676,slurm_normal,1517480657.0,0,,1.0,main_w4_handler0,3411564,18220185,False,,12300709,slurm,,132112168.0,corral-repl,30184,mothur.shared,,,"""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""simpson"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 33605139}]",,32.0,,43597979.0,1517472442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-02-01 10:24:26.394791,72172.0,8215.0
2018-03-08 19:53:31.016903,slurm_normal,1520538841.0,0,7680.0,1.0,main_w4_handler1,3456070,18662547,False,,12758641,slurm,,132112168.0,corral-repl,340,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 34304782}]",,32.0,,44477736.0,1520538836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-03-08 19:54:03.443793,83708.0,5.0
2018-02-05 15:38:52.201442,slurm_normal,1517845146.0,0,,1.0,main_w3_handler0,3417427,18259280,False,,12340886,slurm,,132112168.0,corral-repl,4613,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 33676412}]",,32.0,,43627884.0,1517845141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-02-05 15:39:08.581709,42087.0,5.0
2018-03-08 21:24:13.768803,slurm_normal,1520544287.0,0,7680.0,1.0,main_w4_handler1,3456070,18663748,False,,12759768,slurm,,132112168.0,corral-repl,20575,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 34305757}]",,32.0,,44477736.0,1520544276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-03-08 21:24:52.891489,83708.0,11.0
2018-03-08 22:22:39.395343,slurm_normal,1520547779.0,0,7680.0,1.0,main_w4_handler0,3456070,18664714,False,,12760608,slurm,,132112168.0,corral-repl,20575,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 34305757}]",,32.0,,44493234.0,1520547768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-03-08 22:23:03.237576,83708.0,11.0
2018-03-10 00:59:18.384656,slurm_normal,1520643568.0,0,7680.0,1.0,main_w4_handler0,3456070,18678692,False,,12775053,slurm,,132112168.0,corral-repl,340,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 34304782}]",,32.0,,44525226.0,1520643564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-03-10 00:59:30.531106,83708.0,4.0
2018-03-10 02:16:01.163003,slurm_normal,1520648179.0,0,7680.0,1.0,main_w4_handler0,3456070,18678867,False,,12775260,slurm,,132112168.0,corral-repl,20575,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 34335185}]",,32.0,,44525226.0,1520648170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-03-10 02:16:22.212347,83708.0,9.0
2018-02-09 14:02:42.602088,slurm_normal,1518184983.0,0,7680.0,1.0,main_w4_handler0,3423400,18329553,False,,12413847,slurm,,132112168.0,corral-repl,20724,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 33774558}]",,32.0,,43800362.0,1518184974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-02-09 14:03:06.462432,121414.0,9.0
2018-02-09 14:22:17.296014,slurm_normal,1518186152.0,0,7680.0,1.0,main_w3_handler1,3423400,18329787,False,,12414074,slurm,,132112168.0,corral-repl,340,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 33774893}]",,32.0,,43800362.0,1518186148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-02-09 14:22:35.167003,121414.0,4.0
2018-02-21 16:21:18.128178,slurm_normal,1519230125.0,0,7680.0,1.0,main_w4_handler0,3437028,18467201,False,,12560743,slurm,,132112168.0,corral-repl,340,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 33985739}]",,32.0,,43942353.0,1519230120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-02-21 16:22:16.627559,122064.0,5.0
2018-02-22 04:17:23.393856,slurm_normal,1519273052.0,0,7680.0,1.0,main_w4_handler0,3396038,18477747,False,,12572387,slurm,,132112168.0,corral-repl,1330,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 34004973}]",,32.0,,44080380.0,1519273048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-02-22 04:17:33.383185,119338.0,4.0
2018-02-22 05:27:22.568902,slurm_normal,1519277262.0,0,7680.0,1.0,main_w3_handler0,3396038,18478474,False,,12573053,slurm,,132112168.0,corral-repl,206894,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 34005842}]",,32.0,,44083383.0,1519277252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-02-22 05:27:46.565520,119338.0,10.0
2018-02-23 05:19:10.151855,slurm_normal,1519363331.0,0,7680.0,1.0,main_w3_handler1,3396038,18492739,False,,12588150,slurm,,132112168.0,corral-repl,278082,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 34027110}]",,32.0,,44110683.0,1519363156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-02-23 05:22:22.369501,119338.0,175.0
2018-02-23 10:17:41.981039,slurm_normal,1519381081.0,0,7680.0,1.0,main_w4_handler1,3437028,18495031,False,,12590588,slurm,,132112168.0,corral-repl,20943,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 34010410}]",,32.0,,43942353.0,1519381071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-02-23 10:18:04.742793,122064.0,10.0
2017-12-17 16:45:49.165140,slurm_normal,1513529164.0,0,,1.0,main_w4_handler0,3368213,17830779,False,,11904243,slurm,,132112168.0,corral-repl,340,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32972919}]",,32.0,,42702488.0,1513529158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-17 16:46:06.598262,97420.0,6.0
2017-12-18 20:19:41.730836,reserved_normal,1513628397.0,0,,1.0,main_w3_handler0,3280912,17841413,False,,11915671.roundup,slurm,,132112168.0,corral-repl,340,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32993020}]",,32.0,,42691248.0,1513628392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-18 20:19:59.333355,5254.0,5.0
2017-12-18 22:18:59.680188,reserved_normal,1513635583.0,0,,1.0,main_w4_handler0,3280912,17842043,False,,11916344.roundup,slurm,,132112168.0,corral-repl,20898,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32993123}]",,32.0,,42691248.0,1513635551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-18 22:19:46.760006,5254.0,32.0
2017-10-06 11:53:45.155242,slurm_normal,1507290841.0,0,,1.0,main_w3_handler1,3277547,17038887,False,,11096019.roundup,slurm,,132112168.0,corral-repl,340,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 31582620}]",,32.0,,39823809.0,1507290837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-10-06 11:54:08.790490,29532.0,4.0
2017-12-18 23:32:13.761641,reserved_normal,1513639955.0,0,,1.0,main_w4_handler0,3280912,17842547,False,,11916831.roundup,slurm,,132112168.0,corral-repl,20898,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32993123}]",,32.0,,42691248.0,1513639944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-18 23:32:37.337490,5254.0,11.0
2017-10-06 20:52:14.541889,slurm_normal,1507323143.0,0,,1.0,main_w4_handler1,3278085,17043537,False,,11100857.roundup,slurm,,132112168.0,corral-repl,340,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 31590114}]",,32.0,,41097146.0,1507323138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-10-06 20:52:29.688868,112430.0,5.0
2017-10-06 21:11:08.868957,slurm_normal,1507324283.0,0,,1.0,main_w4_handler1,3278085,17043675,False,,11101005.roundup,slurm,,132112168.0,corral-repl,20804,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 31590249}]",,32.0,,41097146.0,1507324273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-10-06 21:11:28.071031,112430.0,10.0
2017-12-19 16:24:52.127052,slurm_normal,1513700714.0,0,,1.0,main_w3_handler0,3363441,17850835,False,,11923975,slurm,,132112168.0,corral-repl,333716,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 33006359}]",,32.0,,42668866.0,1513700702.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-19 16:25:15.877158,112430.0,12.0
2017-12-19 16:39:13.399562,slurm_normal,1513701575.0,0,,1.0,main_w3_handler1,3363441,17850935,False,,11924059,slurm,,132112168.0,corral-repl,333716,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""","[""0.03""]","[{'src': 'hda', 'id': 33006359}]",,32.0,,42668866.0,1513701562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-19 16:39:38.276235,112430.0,13.0
2017-10-19 06:06:06.260508,slurm_normal,1508393661.0,0,,1.0,main_w4_handler1,3290738,17141438,False,,11198684,slurm,,132112168.0,corral-repl,12494309,mothur.list,,,"""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""simpson"", ""invsimpson"", ""shannon"", ""npshannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 31752084}]",,32.0,,41381962.0,1508393183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-10-19 06:15:04.543074,72172.0,478.0
2017-10-19 06:36:58.194452,slurm_normal,1508395163.0,0,,1.0,main_w3_handler0,3290738,17141897,False,,11199244,slurm,,132112168.0,corral-repl,3546744,mothur.list,,"""e4d68692b49711e7b87e005056ba2773""","""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 31752992}]",,32.0,,,1508395131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-10-19 06:39:50.772405,72172.0,32.0
2017-10-19 06:41:55.893920,slurm_normal,1508395445.0,0,,1.0,main_w3_handler1,3290738,17141949,False,,11199313,slurm,,132112168.0,corral-repl,3546744,mothur.list,,"""93a30a24b49811e78fb5005056ba2773""","""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 31753074}]",,32.0,,,1508395416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-10-19 06:44:39.757778,72172.0,29.0
2017-10-19 08:18:48.875140,slurm_normal,1508401178.0,0,,1.0,main_w3_handler0,3290680,17142494,False,,11200032,slurm,,132112168.0,corral-repl,5530,mothur.list,,"""17d1c4d6b4a611e7bdba005056ba2773""","""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 31753929}]",,32.0,,,1508401171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-10-19 08:19:58.046432,72172.0,7.0
2017-10-23 05:58:10.699846,slurm_normal,1508738326.0,0,,1.0,main_w4_handler0,3290726,17171991,False,,11232030,slurm,,132112168.0,corral-repl,165140,mothur.list,,"""240561a4b7b711e78d9e005056ba2773""","""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 31807726}]",,32.0,,,1508738319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-10-23 05:58:50.079851,72172.0,7.0
2017-10-23 05:59:30.435632,slurm_normal,1508738408.0,0,,1.0,main_w3_handler0,3290725,17172001,False,,11232036,slurm,,132112168.0,corral-repl,1067840,mothur.list,,"""4e8008f8b7b711e7b9aa005056ba2773""","""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 31807762}]",,32.0,,,1508738400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-10-23 06:00:12.534470,72172.0,8.0
2017-10-23 05:48:38.351485,slurm_normal,1508737770.0,0,,1.0,main_w4_handler0,3290715,17171931,False,,11231955,slurm,,132112168.0,corral-repl,1035224,mothur.list,,"""cc0b8560b7b511e78d95005056ba2773""","""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 31807527}]",,32.0,,,1508737765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-10-23 05:49:33.777692,72172.0,5.0
2017-10-23 05:52:00.093695,slurm_normal,1508737962.0,0,,1.0,main_w4_handler1,3290714,17171951,False,,11231974,slurm,,132112168.0,corral-repl,680846,mothur.list,,"""47323c16b7b611e7b1da005056ba2773""","""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 31807585}]",,32.0,,,1508737954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-10-23 05:52:50.466503,72172.0,8.0
2017-10-23 05:53:05.993009,slurm_normal,1508738024.0,0,,1.0,main_w4_handler1,3290680,17171958,False,,11231987,slurm,,132112168.0,corral-repl,5530,mothur.list,,"""6e44be32b7b611e79b33005056ba2773""","""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 31807612}]",,32.0,,,1508738019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-10-23 05:53:52.545972,72172.0,5.0
2017-10-23 05:55:19.656311,slurm_normal,1508738161.0,0,,1.0,main_w3_handler1,3290713,17171968,False,,11231997,slurm,,132112168.0,corral-repl,1045572,mothur.list,,"""bc71b0a6b7b611e7a63b005056ba2773""","""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 31807650}]",,32.0,,,1508738155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-10-23 05:56:12.924287,72172.0,6.0
2017-10-23 05:57:13.178105,slurm_normal,1508738274.0,0,,1.0,main_w4_handler0,3290727,17171980,False,,11232012,slurm,,132112168.0,corral-repl,789827,mothur.list,,"""fe7e5c60b7b611e79ae5005056ba2773""","""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 31807691}]",,32.0,,,1508738268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-10-23 05:57:58.403207,72172.0,6.0
2017-10-23 06:00:18.569234,slurm_normal,1508738460.0,0,,1.0,main_w4_handler0,3290723,17172006,False,,11232043,slurm,,132112168.0,corral-repl,562150,mothur.list,,"""6ea90594b7b711e78355005056ba2773""","""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 31807795}]",,32.0,,,1508738455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-10-23 06:01:03.324150,72172.0,5.0
2017-10-23 06:01:20.815720,slurm_normal,1508738518.0,0,,1.0,main_w3_handler0,3290737,17172022,False,,11232047,slurm,,132112168.0,corral-repl,678018,mothur.list,,"""90c14308b7b711e7a63b005056ba2773""","""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 31807831}]",,32.0,,,1508738511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-10-23 06:02:01.914989,72172.0,7.0
