chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.clipping_action,parameters.clipping_attribute,parameters.dbkey,parameters.include_non_pf_reads,parameters.include_non_primary_alignments,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.interleave,parameters.output_per_rg,parameters.re_reverse,parameters.read1_max_bases_to_write,parameters.read1_trim,parameters.read2_max_bases_to_write,parameters.read2_trim,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-04-20 20:42:43.101692,slurm_normal,1492721683.0,0,1.0,main_w3_handler0,3079472,15639364,False,,260683784,bam,9757373.roundup,slurm,,132112168.0,corral-repl,,"""db271336260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29285696}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492721592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 20:54:49.717424,79386.0,91.0
,,2017-04-20 20:42:47.991523,slurm_normal,1492721719.0,0,1.0,main_w3_handler0,3079472,15639371,False,,355309108,bam,9757378.roundup,slurm,,132112168.0,corral-repl,,"""dbd2e904260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29285813}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492721615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 20:55:23.439181,79386.0,104.0
,,2017-04-20 20:43:15.185209,slurm_normal,1492721948.0,0,1.0,main_w4_handler0,3079472,15639402,False,,269578845,bam,9757395.roundup,slurm,,132112168.0,corral-repl,,"""de92d7d0260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286195}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492721898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 20:59:12.314693,79386.0,50.0
,,2017-04-20 20:43:18.930587,slurm_normal,1492722132.0,0,1.0,main_w4_handler0,3079472,15639406,False,,206692708,bam,9757415.roundup,slurm,,132112168.0,corral-repl,,"""dee5119e260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286387}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:02:22.691341,79386.0,122.0
,,2017-04-20 20:42:44.818433,slurm_normal,1492721890.0,0,1.0,main_w3_handler1,3079472,15639368,False,,285648835,bam,9757384.roundup,slurm,,132112168.0,corral-repl,,"""db6c471c260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29285735}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492721765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 20:58:14.268976,79386.0,125.0
,,2017-04-20 20:43:01.754321,slurm_normal,1492721893.0,0,1.0,main_w4_handler0,3079472,15639387,False,,217638785,bam,9757390.roundup,slurm,,132112168.0,corral-repl,,"""dd036268260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286069}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492721837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 20:58:19.895789,79386.0,56.0
,,2017-04-20 20:43:25.613880,slurm_normal,1492722569.0,0,1.0,main_w4_handler0,3079472,15639413,False,,229802696,bam,9757487.roundup,slurm,,132112168.0,corral-repl,,"""df6f6e84260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286451}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:09:34.261588,79386.0,117.0
,,2017-04-20 20:43:26.847456,slurm_normal,1492722632.0,0,1.0,main_w4_handler0,3079472,15639414,False,,265895902,bam,9757498.roundup,slurm,,132112168.0,corral-repl,,"""df9291f2260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286456}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:10:36.718698,79386.0,75.0
,,2017-04-20 20:42:50.817774,slurm_normal,1492721934.0,0,1.0,main_w4_handler1,3079472,15639374,False,,209077097,bam,9757391.roundup,slurm,,132112168.0,corral-repl,,"""dc1c7fec260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29285884}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492721836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 20:58:58.439830,79386.0,98.0
,,2017-04-20 20:43:17.967964,slurm_normal,1492722015.0,0,1.0,main_w4_handler0,3079472,15639405,False,,196470686,bam,9757402.roundup,slurm,,132112168.0,corral-repl,,"""dece8460260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286343}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492721941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:00:19.234938,79386.0,74.0
,,2017-04-20 20:43:08.513509,slurm_normal,1492722056.0,0,1.0,main_w4_handler1,3079472,15639393,False,,283616276,bam,9757406.roundup,slurm,,132112168.0,corral-repl,,"""dda11fee260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286113}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492721955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:01:03.414080,79386.0,101.0
,,2017-04-20 20:43:12.371816,slurm_normal,1492722703.0,0,1.0,main_w3_handler1,3079472,15639398,False,,213908907,bam,9757504.roundup,slurm,,132112168.0,corral-repl,,"""de29b296260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286167}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:12:11.769838,79386.0,63.0
,,2017-04-20 20:43:12.853270,slurm_normal,1492722095.0,0,1.0,main_w4_handler1,3079472,15639399,False,,216002567,bam,9757419.roundup,slurm,,132112168.0,corral-repl,,"""de4653b0260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286179}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:01:51.601804,79386.0,70.0
,,2017-04-20 20:42:59.698761,slurm_normal,1492722549.0,0,1.0,main_w3_handler0,3079472,15639385,False,,243160766,bam,9757466.roundup,slurm,,132112168.0,corral-repl,,"""dcdaccae260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286057}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:09:14.274240,79386.0,214.0
,,2017-04-20 20:43:21.644930,slurm_normal,1492722131.0,0,1.0,main_w4_handler0,3079472,15639409,False,,236624418,bam,9757432.roundup,slurm,,132112168.0,corral-repl,,"""df25261c260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286409}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:02:22.806348,79386.0,62.0
,,2017-04-20 20:42:58.820147,slurm_normal,1492722329.0,0,1.0,main_w3_handler0,3079472,15639384,False,,338266607,bam,9757454.roundup,slurm,,132112168.0,corral-repl,,"""dcca12f6260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286051}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:05:34.233964,79386.0,86.0
,,2017-04-20 20:42:56.175892,slurm_normal,1492722439.0,0,1.0,main_w3_handler1,3079472,15639381,False,,332498830,bam,9757467.roundup,slurm,,132112168.0,corral-repl,,"""dc8b9f44260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286009}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:07:28.793502,79386.0,99.0
,,2017-04-20 20:43:16.929984,slurm_normal,1492722314.0,0,1.0,main_w4_handler1,3079472,15639404,False,,338555662,bam,9757446.roundup,slurm,,132112168.0,corral-repl,,"""deb98fba260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286246}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:05:17.300204,79386.0,130.0
,,2017-04-20 20:42:53.342523,slurm_normal,1492722439.0,0,1.0,main_w3_handler1,3079472,15639378,False,,336156282,bam,9757464.roundup,slurm,,132112168.0,corral-repl,,"""dc554250260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29285988}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:07:28.384047,79386.0,120.0
,,2017-04-20 20:42:52.463153,slurm_normal,1492722318.0,0,1.0,main_w3_handler1,3079472,15639377,False,,202029050,bam,9757455.roundup,slurm,,132112168.0,corral-repl,,"""dc41f84e260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29285975}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:05:21.740577,79386.0,63.0
,,2017-04-20 20:43:23.373721,slurm_normal,1492722439.0,0,1.0,main_w4_handler0,3079472,15639411,False,,216396107,bam,9757465.roundup,slurm,,132112168.0,corral-repl,,"""df4cc83e260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286427}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:07:22.885960,79386.0,115.0
,,2017-04-20 20:43:10.815109,slurm_normal,1492722522.0,0,1.0,main_w3_handler1,3079472,15639396,False,,252197205,bam,9757483.roundup,slurm,,132112168.0,corral-repl,,"""ddeea34a260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286149}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:08:47.525686,79386.0,74.0
,,2017-04-20 20:43:00.648212,slurm_normal,1492722612.0,0,1.0,main_w3_handler0,3079472,15639386,False,,291144074,bam,9757495.roundup,slurm,,132112168.0,corral-repl,,"""dceb4f20260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286064}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:10:26.050935,79386.0,83.0
,,2017-04-20 20:43:02.509901,slurm_normal,1492722683.0,0,1.0,main_w3_handler0,3079472,15639388,False,,212297830,bam,9757500.roundup,slurm,,132112168.0,corral-repl,,"""dd16c448260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286076}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:12:03.424044,79386.0,100.0
,,2017-04-20 20:43:07.550975,slurm_normal,1492722876.0,0,1.0,main_w3_handler0,3079472,15639392,False,,253843669,bam,9757523.roundup,slurm,,132112168.0,corral-repl,,"""dd7be986260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286109}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:15:59.810615,79386.0,96.0
,,2017-04-20 20:43:11.544461,slurm_normal,1492722648.0,0,1.0,main_w3_handler1,3079472,15639397,False,,376248212,bam,9757488.roundup,slurm,,132112168.0,corral-repl,,"""de093bec260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286153}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:10:53.538799,79386.0,194.0
,,2017-04-20 20:43:03.361487,slurm_normal,1492722699.0,0,1.0,main_w3_handler0,3079472,15639389,False,,311456688,bam,9757502.roundup,slurm,,132112168.0,corral-repl,,"""dd28f85c260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286081}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:12:10.805914,79386.0,67.0
,,2017-04-20 20:43:09.191625,slurm_normal,1492722868.0,0,1.0,main_w3_handler0,3079472,15639394,False,,186408249,bam,9757525.roundup,slurm,,132112168.0,corral-repl,,"""ddbc57aa260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286121}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:15:58.796874,79386.0,30.0
,,2017-04-20 20:43:19.696700,slurm_normal,1492722776.0,0,1.0,main_w3_handler1,3079472,15639407,False,,241897444,bam,9757506.roundup,slurm,,132112168.0,corral-repl,,"""defd0704260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286393}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:12:58.746006,79386.0,117.0
,,2017-04-20 20:43:30.643998,slurm_normal,1492722831.0,0,1.0,main_w3_handler1,3079472,15639419,False,,294287980,bam,9757515.roundup,slurm,,132112168.0,corral-repl,,"""dfed2e50260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286477}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:13:55.237595,79386.0,94.0
,,2017-04-20 20:43:24.545694,slurm_normal,1492722857.0,0,1.0,main_w3_handler1,3079472,15639412,False,,243635661,bam,9757512.roundup,slurm,,132112168.0,corral-repl,,"""df5d628e260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286443}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:15:56.877641,79386.0,124.0
,,2017-04-20 20:43:04.499986,slurm_normal,1492722870.0,0,1.0,main_w3_handler0,3079472,15639390,False,,256745986,bam,9757516.roundup,slurm,,132112168.0,corral-repl,,"""dd47bfda260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286088}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:15:59.255474,79386.0,130.0
,,2017-04-20 20:43:16.106609,slurm_normal,1492723071.0,0,1.0,main_w3_handler0,3079472,15639403,False,,304473032,bam,9757546.roundup,slurm,,132112168.0,corral-repl,,"""dea8a8ee260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286199}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:17:56.801006,79386.0,108.0
,,2017-04-20 20:43:28.110252,slurm_normal,1492723112.0,0,1.0,main_w3_handler0,3079472,15639415,False,,268377398,bam,9757555.roundup,slurm,,132112168.0,corral-repl,,"""dfa2aa4c260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286464}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492723044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:18:35.378383,79386.0,68.0
,,2017-04-20 20:43:20.789394,slurm_normal,1492723037.0,0,1.0,main_w3_handler0,3079472,15639408,False,,283823253,bam,9757549.roundup,slurm,,132112168.0,corral-repl,,"""df101bfa260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286403}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:17:20.574812,79386.0,67.0
,,2017-04-20 20:43:10.175174,slurm_normal,1492723059.0,0,1.0,main_w3_handler0,3079472,15639395,False,,299643334,bam,9757545.roundup,slurm,,132112168.0,corral-repl,,"""ddd4b64c260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286125}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492722965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:17:44.141922,79386.0,94.0
,,2017-04-20 20:43:29.008529,slurm_normal,1492723147.0,0,1.0,main_w3_handler0,3079472,15639416,False,,223573117,bam,9757556.roundup,slurm,,132112168.0,corral-repl,,"""dfb6f650260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286467}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492723066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:19:12.980388,79386.0,81.0
,,2017-04-20 20:43:29.930894,slurm_normal,1492723148.0,0,1.0,main_w3_handler0,3079472,15639418,False,,229358236,bam,9757557.roundup,slurm,,132112168.0,corral-repl,,"""dfceb844260911e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 29286468}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,,1492723073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-20 21:19:13.214805,79386.0,75.0
,,2017-04-22 19:58:10.916118,slurm_normal,1492891342.0,0,1.0,main_w3_handler1,3083026,15651973,False,,1169445877,bam,9768891.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""null""","""null""","""hg18""","""false""","""false""",,"[{'src': 'hda', 'id': 29321407}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,37346891.0,1492891101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-22 20:03:47.915439,52910.0,241.0
,,2017-04-22 19:58:12.448187,slurm_normal,1492891642.0,0,1.0,main_w3_handler0,3083026,15651978,False,,1324078687,bam,9768903.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""null""","""null""","""hg18""","""false""","""false""",,"[{'src': 'hda', 'id': 29321414}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,37346891.0,1492891365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-22 20:09:17.387331,52910.0,277.0
,,2017-04-22 19:58:11.807388,slurm_normal,1492891416.0,0,1.0,main_w4_handler1,3083026,15651976,False,,1286369310,bam,9768893.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""null""","""null""","""hg18""","""false""","""false""",,"[{'src': 'hda', 'id': 29321411}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,37346891.0,1492891104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-22 20:17:34.705780,52910.0,312.0
,,2017-04-22 19:58:11.190976,slurm_normal,1492891292.0,0,1.0,main_w3_handler0,3083026,15651974,False,,808026826,bam,9768890.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""null""","""null""","""hg18""","""false""","""false""",,"[{'src': 'hda', 'id': 29321408}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,37346891.0,1492891098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-22 20:02:23.403808,52910.0,194.0
,,2017-04-22 19:58:11.487382,slurm_normal,1492891391.0,0,1.0,main_w4_handler0,3083026,15651975,False,,1696447496,bam,9768892.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""null""","""null""","""hg18""","""false""","""false""",,"[{'src': 'hda', 'id': 29321409}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,37346891.0,1492891101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.136.0,1.136.0,,2017-04-22 20:17:33.242202,52910.0,290.0
