chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fastq,fastq2,fastq2_filetype,fastq_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.allow_and_ignore_empty_lines,parameters.chromInfo,parameters.comment,parameters.dbkey,parameters.description,parameters.input_type.__current_case__,parameters.input_type.fastq,parameters.input_type.fastq.values,parameters.input_type.fastq2,parameters.input_type.fastq2.values,parameters.input_type.input_type_selector,parameters.library_name,parameters.max_q,parameters.min_q,parameters.platform,parameters.platform_unit,parameters.predicted_insert_size,parameters.quality_format,parameters.read_group_name,parameters.run_date,parameters.sample_name,parameters.sequencing_center,parameters.strip_unpairied_mate_number,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-09 21:05:00.412126,slurm_normal,1465506329.0,0,8402187,,,fastq,1.0,main_w1_handler1,2734229,13126795,False,,7311261.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""""","""Homo_sapiens_nuHg19_mtrCRS""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5536590359fd1c10c'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,30757165,1465506324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-06-09 21:05:31.632923,85864.0,5.0
,,2016-06-14 19:54:05.129220,reserved,1465934269.0,0,2448714972,,,fastq,1.0,main_w1_handler1,2738799,13163116,False,,7347127.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc9281f43b404893'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,30731085,1465934054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-06-14 19:57:51.411457,5254.0,215.0
,,2016-07-26 05:52:04.596055,slurm_normal,1469512337.0,0,16000,,,fastq,1.0,main_w1_handler0,2770736,13495051,False,,7710266.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/28743.len""","""""","""28743""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a361690bffdf7ab8'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,31579310,1469512333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-07-26 05:52:21.323223,,4.0
,,2016-06-15 14:23:36.648419,slurm_normal,1466000652.0,0,17522232,,,fastq,1.0,main_w1_handler1,2739810,13169630,False,,7353604.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ddce425849bec1fb'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,30742237,1466000627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-06-15 14:24:17.024288,84404.0,25.0
,,2016-06-15 14:23:21.607088,slurm_normal,1466000619.0,0,11727046,,,fastq,1.0,main_w1_handler1,2739810,13169623,False,,7353600.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0f849b10a2c4a5a'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,30742237,1466000615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-06-15 14:23:43.085872,84404.0,4.0
,,2016-06-15 14:59:40.239686,slurm_normal,1466002795.0,0,10226826,,,fastq,1.0,main_w1_handler0,2739853,13169981,False,,7353976.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b522816b63ad37ad38'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,30742237,1466002788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-06-15 15:00:01.011419,84404.0,7.0
,,2016-06-15 15:00:08.822388,slurm_normal,1466002827.0,0,15032975,,,fastq,1.0,main_w1_handler0,2739853,13169987,False,,7353987.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5127758ee5dd33a1d'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,30742237,1466002822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-06-15 15:00:31.978522,84404.0,5.0
,,2016-06-15 14:59:56.572478,slurm_normal,1466002822.0,0,17138660,,,fastq,1.0,main_w1_handler0,2739853,13169986,False,,7353985.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d316b39a964d78d'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,30742237,1466002809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-06-15 15:00:26.105490,84404.0,13.0
,,2016-09-26 11:27:41.749116,slurm_normal,1474889483.0,0,834183668,,,fastqsanger,1.0,main_w4_handler1,2757111,13943240,False,,8164918.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fc638f5261537c1d'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""1471_1""","""""","""1471""","""""","""false""","""STRICT""",32.0,,33096987,1474889374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-09-26 11:31:24.975356,15359.0,109.0
,,2016-07-29 13:33:46.934794,slurm_normal,1469799245.0,0,18430,,,fastq,1.0,main_w1_handler1,2776176,13523966,False,,7739351.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53811b91443233e51'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,31816013,1469799241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-07-29 13:34:07.959903,87000.0,4.0
,,2016-07-27 13:00:05.290707,slurm_normal,1469624433.0,0,673335,,,fastq,1.0,main_w2_handler1,2772960,13507041,False,,7722464.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/galGal4.len""","""""","""galGal4""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b06ed31c9e798ce'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,31635659,1469624428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-07-27 13:00:35.719728,,5.0
,,2016-07-29 14:44:03.729967,slurm_normal,1469803604.0,0,1025976135,,,fastqsanger,1.0,main_w2_handler0,2776176,13524424,False,,7739757.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec759894c8e01245'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,31816013,1469803457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-07-29 14:46:47.708085,87000.0,147.0
,,2016-07-30 14:06:14.969816,slurm_normal,1469887779.0,0,1662975351,,,fastq,1.0,main_w2_handler0,2510757,13529653,False,,7744862.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53220269b37d892f0'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,31843645,1469887592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-07-30 14:09:41.181131,56575.0,187.0
,,2016-07-30 14:08:05.433383,slurm_normal,1469887879.0,0,2042826671,,,fastq,1.0,main_w2_handler0,2510757,13529663,False,,7744870.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5101ad23f17831727'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,31843645,1469887695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-07-30 14:11:21.160447,56575.0,184.0
,,2016-07-30 14:06:37.536048,slurm_normal,1469887767.0,0,1294698504,,,fastq,1.0,main_w1_handler1,2510757,13529656,False,,7744864.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b560d00ef299f8a180'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,31843645,1469887609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-07-30 14:09:29.215934,56575.0,158.0
,,2016-07-30 14:08:41.628005,slurm_normal,1469887845.0,0,648824341,,,fastq,1.0,main_w2_handler1,2510757,13529686,False,,7744880.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5de9d28626f740c59'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,31843645,1469887773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-07-30 14:10:47.517719,56575.0,72.0
,,2016-07-31 23:41:22.071819,slurm_normal,1470008498.0,0,32247479,32246969.0,fastq,fastq,1.0,main_w2_handler0,2780731,13546084,False,,7758139.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51e4c80ec6783ed54'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ee614c3c118dd49'}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""child""","""""","""false""","""LENIENT""",32.0,,31520045,1470008490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-07-31 23:41:38.963847,87449.0,8.0
,,2016-08-10 07:48:08.312290,slurm_normal,1470815401.0,0,343361873,,,fastq,1.0,main_w1_handler1,2756874,13635061,False,,7848635.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b6255f6518c4836'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,31524779,1470815357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-08-10 07:50:03.722746,86902.0,44.0
,,2016-08-12 07:11:30.378117,slurm_normal,1470985952.0,0,343361873,,,fastqsanger,1.0,main_w1_handler1,2756874,13649612,False,,7864841.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52523cbdd98e01936'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,31524779,1470985899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-08-12 07:12:38.097695,86902.0,53.0
,,2016-09-29 04:25:58.868998,slurm_normal,1475123248.0,0,1472,1472.0,fastqsanger,fastqsanger,1.0,main_w4_handler1,2793509,13970988,False,,8190459.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59dde533bfcff3c01'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59dde533bfcff3c01'}]",pe,"""""","""93""","""0""","""""","""""","""""","""Illumina""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,32279966,1475123242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-09-29 04:27:31.733293,88563.0,6.0
,,2016-08-18 23:55:29.401041,slurm_normal,1471564566.0,0,6218201,,,fastqsanger,1.0,main_w4_handler0,2444965,13684715,False,,7900441.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58450682c58bb3266'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,31227468,1471564556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-08-18 23:56:07.624066,68670.0,10.0
,,2016-08-23 05:05:54.669756,slurm_normal,1471928777.0,0,7583110,,,fastq,1.0,main_w3_handler0,2799614,13702856,False,,7918812.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9be0c99b15cb872'}]",,,se,"""Aptamers""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,32459026,1471928771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-08-23 05:06:20.604714,,6.0
,,2016-08-28 04:32:05.327690,slurm_normal,1472358749.0,0,21721894,,,fastq,1.0,main_w4_handler1,2804099,13734211,False,,7953087.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a662afe4501a908a'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,32606228,1472358739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-08-28 04:32:30.812582,,10.0
,,2016-08-30 14:50:53.952950,slurm_normal,1472568708.0,0,23835167,,,fastq,1.0,main_w3_handler1,2805590,13748869,False,,7969328.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b501912d895c10b7d0'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,32471395,1472568693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-08-30 14:51:50.212209,86963.0,15.0
,,2016-08-30 14:50:53.307358,slurm_normal,1472568709.0,0,26937649,,,fastq,1.0,main_w4_handler1,2805590,13748868,False,,7969324.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5923409b06f5d6df6'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,32471395,1472568681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-08-30 14:51:52.834854,86963.0,28.0
,,2016-08-30 14:50:54.736690,slurm_normal,1472568705.0,0,17779303,,,fastq,1.0,main_w3_handler0,2805590,13748870,False,,7969325.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57eb713ba5a3aa394'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,32471395,1472568684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-08-30 14:51:47.627553,86963.0,21.0
,,2016-08-30 17:31:58.834438,slurm_normal,1472578362.0,0,17779303,,,fastq,1.0,main_w3_handler1,2805590,13749512,False,,7969919.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cef84b7e769a1616'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,32284768,1472578354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-08-30 17:32:44.627843,86963.0,8.0
,,2016-08-30 17:31:57.932838,slurm_normal,1472578375.0,0,26937649,,,fastq,1.0,main_w4_handler0,2805590,13749510,False,,7969918.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab1efa860e0a9083'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,32284768,1472578345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-08-30 17:32:58.822061,86963.0,30.0
,,2016-08-30 17:55:28.116753,slurm_normal,1472579769.0,0,25389640,25390880.0,fastq,fastq,1.0,main_w4_handler0,2805590,13749734,False,,7970056.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f9b1745fe458342a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f3d3e38bd8daf70a'}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,32284768,1472579746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-08-30 17:56:11.452686,86963.0,23.0
,,2016-08-30 17:31:58.450307,slurm_normal,1472578395.0,0,23835167,,,fastq,1.0,main_w3_handler0,2805590,13749511,False,,7969916.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5495114a8adfeb3f2'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,32284768,1472578343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-08-30 17:33:18.834147,86963.0,52.0
,,2016-08-30 17:55:27.720352,slurm_normal,1472579794.0,0,32247479,32246969.0,fastq,fastq,1.0,main_w3_handler1,2805590,13749733,False,,7970060.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eba3a93b52fb85fa'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5292cee15c1e5f0ce'}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,32284768,1472579751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-08-30 17:56:36.385725,86963.0,43.0
,,2016-08-30 17:55:28.435906,slurm_normal,1472579766.0,0,24143463,24144275.0,fastq,fastq,1.0,main_w4_handler0,2805590,13749735,False,,7970057.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b540b5f0da6dc2d333'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a44ba3eef03a8708'}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,32284768,1472579749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-08-30 17:56:08.840597,86963.0,17.0
,,2016-09-30 05:59:38.152661,slurm_normal,1475215247.0,0,1473,,,fastqsanger,1.0,main_w3_handler1,2793509,13980319,False,,8199739.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58198b1562b761515'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""Abbebe""","""""","""sample-abebeb""","""""","""false""","""LENIENT""",32.0,,32279966,1475215243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-09-30 06:00:49.342630,88563.0,4.0
,,2017-04-10 12:32:29.590795,slurm_normal,1491827557.0,0,1019652,,,fastqsanger,1.0,main_w4_handler1,3067287,15540432,False,,9665721.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 29149049}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,37247090,1491827551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-04-10 12:32:40.246571,103865.0,6.0
,,2016-11-03 18:10:38.302937,slurm_normal,1478196652.0,0,764474,,,fastq,1.0,main_w3_handler1,554576,14244212,False,,8453127.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""""","""hg_g1k_v37""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6c5c4ea8105ac20'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,34075092,1478196646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-11-03 18:10:56.876137,11389.0,6.0
,,2017-01-12 18:42:47.649931,slurm_normal,1484246965.0,0,1073980656,1073980656.0,fastqillumina,fastqillumina,1.0,main_w4_handler1,2953065,14751819,False,,8916447.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",1,,"[{'src': 'hda', 'id': 27896513}]",,"[{'src': 'hda', 'id': 27896516}]",pe,"""C.diphtheriae""","""93""","""0""","""illumina""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,35321217,1484246575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2017-01-12 18:49:30.111237,97937.0,390.0
,,2016-10-07 17:05:01.520872,slurm_normal,1475860108.0,0,380507483,,,fastqsanger,1.0,main_w3_handler0,2846786,14031365,False,,8249047.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586a36e4b45b803c8'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,33528466,1475859939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-10-07 17:08:31.162377,63170.0,169.0
,,2016-11-03 08:45:22.786743,slurm_normal,1478162805.0,0,157787896,,,fastqsanger,1.0,main_w3_handler1,2878146,14239197,False,,8448832.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf941d1035a4a659'}]",,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,34062434,1478162727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.136.0,1.136.0,,2016-11-03 08:46:45.850110,76827.0,78.0
