create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.detail,parameters.inputA.values,parameters.inputB.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-12-03 18:38:20.676326,slurm_normal,1480790338.0,0,1.0,main_w4_handler0,2917045,14481819,False,,41244,bed,63053,bed,8673060.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","[{'src': 'hda', 'id': 27489418}]","[{'src': 'hda', 'id': 27489420}]",32.0,,33688736,1480790333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-03 18:39:12.263275,86683.0,5.0
2016-12-08 18:22:41.719046,slurm_normal,1481221373.0,0,1.0,main_w3_handler0,2922034,14519844,False,,57083,bed,1027756,bed,8702549.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 27545332}]","[{'src': 'hda', 'id': 27544506}]",32.0,,33688736,1481221368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-08 18:22:56.640181,86683.0,5.0
2016-12-07 11:10:25.689703,slurm_normal,1481109038.0,0,1.0,main_w3_handler0,605821,14506673,False,,559969,bed,41478,bed,8688391.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 27525321}]","[{'src': 'hda', 'id': 26328907}]",32.0,,34508217,1481109033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-07 11:10:40.928160,12956.0,5.0
2016-12-08 18:22:42.991537,slurm_normal,1481221373.0,0,1.0,main_w3_handler1,2922034,14519847,False,,57083,bed,1532199,bed,8702547.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 27545332}]","[{'src': 'hda', 'id': 27544509}]",32.0,,33688736,1481221366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-08 18:22:56.106705,86683.0,7.0
2016-12-08 18:22:42.524570,slurm_normal,1481221368.0,0,1.0,main_w4_handler0,2922034,14519846,False,,57083,bed,673948,bed,8702546.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 27545332}]","[{'src': 'hda', 'id': 27544508}]",32.0,,33688736,1481221364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-08 18:22:50.555719,86683.0,4.0
2016-12-08 18:24:47.269285,slurm_normal,1481221501.0,0,1.0,main_w4_handler1,2922034,14519873,False,,1532199,bed,57083,bed,8702575.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 27544509}]","[{'src': 'hda', 'id': 27545332}]",32.0,,33688736,1481221489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-08 18:25:03.988910,86683.0,12.0
2016-12-08 18:22:42.111998,slurm_normal,1481221493.0,0,1.0,main_w3_handler0,2922034,14519845,False,,57083,bed,767412,bed,8702550.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 27545332}]","[{'src': 'hda', 'id': 27544507}]",32.0,,33688736,1481221369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-08 18:24:55.608230,86683.0,124.0
2016-12-08 18:22:41.262444,slurm_normal,1481221371.0,0,1.0,main_w3_handler0,2922034,14519843,False,,57083,bed,891307,bed,8702548.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 27545332}]","[{'src': 'hda', 'id': 27544505}]",32.0,,33688736,1481221366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-08 18:22:56.401554,86683.0,5.0
2016-12-08 23:50:48.868634,slurm_normal,1481241064.0,0,1.0,main_w3_handler1,2731876,14524362,False,,71446,bed,71910,bed,8706473.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 27549910}]","[{'src': 'hda', 'id': 26929953}]",32.0,,34736055,1481241058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-08 23:51:06.803320,85668.0,6.0
2016-12-09 08:02:46.826574,slurm_normal,1481270573.0,0,1.0,main_w3_handler0,2731876,14526910,False,,71446,bed,180775,bed,8709500.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 27549910}]","[{'src': 'hda', 'id': 26957979}]",32.0,,34538208,1481270569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-09 08:02:55.787709,85668.0,4.0
2016-12-09 08:06:33.949357,slurm_normal,1481270801.0,0,1.0,main_w4_handler0,2731876,14526930,False,,71446,bed,71910,bed,8709519.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 27549910}]","[{'src': 'hda', 'id': 26929953}]",32.0,,34538208,1481270798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-09 08:06:44.053320,85668.0,3.0
2016-12-09 08:00:12.347631,slurm_normal,1481270420.0,0,1.0,main_w3_handler0,2731876,14526900,False,,71446,bed,180775,bed,8709489.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 27549910}]","[{'src': 'hda', 'id': 26957979}]",32.0,,34538208,1481270415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-09 08:00:22.938786,85668.0,5.0
2016-12-09 07:58:03.658083,slurm_normal,1481270289.0,0,1.0,main_w3_handler1,2731876,14526896,False,,71446,bed,266481,bed,8709486.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 27549910}]","[{'src': 'hda', 'id': 26957978}]",32.0,,34538208,1481270285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-09 07:58:10.790745,85668.0,4.0
2016-12-09 09:51:32.349102,slurm_normal,1481277115.0,0,1.0,main_w3_handler0,605821,14527585,False,,41478,bed,2096664,bed,8710383.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 26328907}]","[{'src': 'hda', 'id': 27556993}]",32.0,,34508217,1481277111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-09 09:51:57.243561,12956.0,4.0
2016-12-09 09:51:33.724041,slurm_normal,1481277117.0,0,1.0,main_w4_handler0,605821,14527587,False,,41478,bed,2042543,bed,8710384.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 26328907}]","[{'src': 'hda', 'id': 27556995}]",32.0,,34508217,1481277112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-09 09:51:58.580767,12956.0,5.0
2016-12-09 09:51:35.983420,slurm_normal,1481277121.0,0,1.0,main_w3_handler1,605821,14527591,False,,41478,bed,5478016,bed,8710387.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 26328907}]","[{'src': 'hda', 'id': 27556999}]",32.0,,34508217,1481277117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-09 09:52:03.152318,12956.0,4.0
2016-12-09 09:51:34.818798,slurm_normal,1481277119.0,0,1.0,main_w4_handler0,605821,14527589,False,,41478,bed,9451028,bed,8710386.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 26328907}]","[{'src': 'hda', 'id': 27556997}]",32.0,,34508217,1481277115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-09 09:52:01.661347,12956.0,4.0
2017-03-08 09:46:41.157436,slurm_normal,1488967662.0,0,1.0,main_w4_handler1,605821,15241514,False,,130864,bed,3919593,bed,9389243.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28380041}]","[{'src': 'hda', 'id': 26321898}]",32.0,,36327803,1488967658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-03-08 10:32:42.500193,12956.0,4.0
2016-12-20 02:45:14.832472,slurm_normal,1482202241.0,0,1.0,main_w3_handler0,2113047,14612100,False,,5621175436,bed,4500820272,bed,8788844.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 25566125}]","[{'src': 'hda', 'id': 25566123}]",32.0,,34956745,1482201920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2016-12-20 02:50:42.631264,55663.0,321.0
2017-03-24 02:40:15.287107,slurm_normal,1490323254.0,0,1.0,main_w3_handler1,3043507,15382125,False,,3238204,bed,1272201,bed,9519525.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28903164}]","[{'src': 'hda', 'id': 28903163}]",32.0,,36827158,1490323225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-03-24 02:40:58.111584,102046.0,29.0
2017-01-05 13:11:31.213979,slurm_normal,1483621913.0,0,1.0,main_w4_handler0,2739523,14695566,False,,604547,bed,182984280,bed,8865346.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 26825590}]","[{'src': 'hda', 'id': 27811839}]",32.0,,35166140,1483621897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-01-05 13:11:57.225329,36650.0,16.0
2017-02-22 12:45:39.466234,slurm_normal,1487767554.0,0,1.0,main_w3_handler0,605821,15106250,False,,161335,bed,134567,bed,9261253.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28427568}]","[{'src': 'hda', 'id': 28380042}]",32.0,,34508217,1487767548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-22 12:46:02.086705,12956.0,6.0
2017-03-25 07:50:50.656710,slurm_normal,1490428261.0,0,1.0,main_w3_handler1,605821,15393782,False,,172510,bed,202496,bed,9529522.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 28691808}]","[{'src': 'hda', 'id': 28691814}]",32.0,,36327803,1490428254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-03-25 07:51:03.540238,12956.0,7.0
2017-03-25 07:57:49.854057,slurm_normal,1490428676.0,0,1.0,main_w3_handler0,605821,15393795,False,,449958,bed,1093092,bed,9529534.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 28636523}]","[{'src': 'hda', 'id': 28636563}]",32.0,,36327803,1490428672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-03-25 07:57:58.834188,12956.0,4.0
2017-03-27 16:17:39.189796,slurm_normal,1490631470.0,0,1.0,main_w3_handler1,605821,15407981,False,,202496,bed,449958,bed,9540677.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 28691814}]","[{'src': 'hda', 'id': 28636523}]",32.0,,36327803,1490631466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-03-27 16:17:52.434604,12956.0,4.0
2017-03-27 16:11:02.171555,slurm_normal,1490631075.0,0,1.0,main_w3_handler1,605821,15407936,False,,202496,bed,686923,bed,9540654.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 28691814}]","[{'src': 'hda', 'id': 28676293}]",32.0,,36327803,1490631070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-03-27 16:11:18.006136,12956.0,5.0
2017-03-27 16:17:38.583347,slurm_normal,1490692871.0,0,1.0,main_w4_handler0,605821,15407980,False,,172510,bed,449958,bed,9543395.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 28691808}]","[{'src': 'hda', 'id': 28636523}]",32.0,,36327803,1490692867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-03-28 13:47:14.071454,12956.0,4.0
2017-03-27 16:12:04.937676,slurm_normal,1490692864.0,0,1.0,main_w4_handler0,605821,15407943,False,,172510,bed,332849,bed,9543392.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 28691808}]","[{'src': 'hda', 'id': 28803256}]",32.0,,36327803,1490692859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-03-28 15:06:20.312619,12956.0,5.0
2017-03-27 16:11:01.559101,slurm_normal,1490693187.0,0,1.0,main_w4_handler1,605821,15407935,False,,1032932,bed,686923,bed,9543470.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 28678355}]","[{'src': 'hda', 'id': 28676293}]",32.0,,36327803,1490693183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-03-28 12:21:04.948196,12956.0,4.0
2017-03-27 16:12:05.839730,slurm_normal,1490631139.0,0,1.0,main_w3_handler0,605821,15407945,False,,202496,bed,332849,bed,9540658.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 28691814}]","[{'src': 'hda', 'id': 28803256}]",32.0,,36327803,1490631134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-03-27 16:12:23.456681,12956.0,5.0
2017-02-02 14:00:33.954888,slurm_normal,1486044044.0,0,1.0,main_w4_handler1,2978821,14933365,False,,3104355,bed,1849168,bed,9089999.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","[{'src': 'hda', 'id': 28178335}]","[{'src': 'hda', 'id': 28178325}]",32.0,,35071494,1486044037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-02 14:00:46.810369,97395.0,7.0
2017-02-20 11:50:44.618779,slurm_normal,1487664625.0,0,1.0,main_w3_handler1,605821,15085534,False,,140289,bed,46022562,bed,9248235.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28427554}]","[{'src': 'hda', 'id': 28426863}]",32.0,,34508217,1487664616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-21 08:10:28.880591,12956.0,9.0
2017-02-20 11:52:29.470095,slurm_normal,1487664622.0,0,1.0,main_w4_handler0,605821,15085543,False,,161335,bed,46022562,bed,9248234.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28427568}]","[{'src': 'hda', 'id': 28426863}]",32.0,,34508217,1487664613.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-21 08:10:26.120325,12956.0,9.0
2017-02-07 12:50:34.620079,slurm_normal,1486472040.0,0,1.0,main_w4_handler0,605821,14971362,False,,2844841,bed,5767306,bed,9128874.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28245845}]","[{'src': 'hda', 'id': 27447364}]",32.0,,34508217,1486472031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-07 12:54:03.811613,12956.0,9.0
2017-02-07 10:34:59.192445,slurm_normal,1486463713.0,0,1.0,main_w3_handler0,605821,14969653,False,,222441,bed,41478,bed,9127336.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28244058}]","[{'src': 'hda', 'id': 26328907}]",32.0,,34508217,1486463709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-07 10:35:16.951736,12956.0,4.0
2017-02-07 10:37:20.356589,slurm_normal,1486464007.0,0,1.0,main_w3_handler1,605821,14969669,False,,947493,bed,41478,bed,9127356.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28244072}]","[{'src': 'hda', 'id': 26328907}]",32.0,,34508217,1486463901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-07 10:40:09.173734,12956.0,106.0
2017-02-07 12:50:35.335496,slurm_normal,1486472042.0,0,1.0,main_w3_handler1,605821,14971363,False,,1990753,bed,5767306,bed,9128871.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28245850}]","[{'src': 'hda', 'id': 27447364}]",32.0,,34508217,1486472022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-07 12:54:04.808645,12956.0,20.0
2017-02-08 10:49:27.659322,slurm_normal,1486550975.0,0,1.0,main_w4_handler0,605821,14981319,False,,1990753,bed,3919593,bed,9138692.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28245850}]","[{'src': 'hda', 'id': 26321898}]",32.0,,34508217,1486550970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-08 10:49:36.033767,12956.0,5.0
2017-02-08 10:45:32.460503,slurm_normal,1486550739.0,0,1.0,main_w4_handler0,605821,14981282,False,,1231318,bed,3919593,bed,9138659.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28245822}]","[{'src': 'hda', 'id': 26321898}]",32.0,,34508217,1486550735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-08 10:45:39.857970,12956.0,4.0
2017-02-07 12:50:32.208483,slurm_normal,1486472042.0,0,1.0,main_w4_handler0,605821,14971358,False,,1461707,bed,5767306,bed,9128872.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28245827}]","[{'src': 'hda', 'id': 27447364}]",32.0,,34508217,1486472022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-07 12:54:11.984242,12956.0,20.0
2017-02-07 12:50:30.988442,slurm_normal,1486472167.0,0,1.0,main_w4_handler1,605821,14971357,False,,1231318,bed,5767306,bed,9128867.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28245822}]","[{'src': 'hda', 'id': 27447364}]",32.0,,34508217,1486472023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-07 12:56:11.922446,12956.0,144.0
2017-02-07 12:50:32.929780,slurm_normal,1486472025.0,0,1.0,main_w3_handler1,605821,14971360,False,,1423177,bed,5767306,bed,9128868.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28245830}]","[{'src': 'hda', 'id': 27447364}]",32.0,,34508217,1486472021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-07 12:53:51.382012,12956.0,4.0
2017-02-07 12:50:33.680279,slurm_normal,1486472031.0,0,1.0,main_w4_handler0,605821,14971361,False,,2889843,bed,5767306,bed,9128873.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28245844}]","[{'src': 'hda', 'id': 27447364}]",32.0,,34508217,1486472026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-07 12:53:55.386524,12956.0,5.0
2017-02-08 09:36:21.487572,slurm_normal,1486546591.0,0,1.0,main_w3_handler0,605821,14980796,False,,950779,bed,5767306,bed,9138165.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28260774}]","[{'src': 'hda', 'id': 27447364}]",32.0,,34508217,1486546585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-08 09:36:33.243017,12956.0,6.0
2017-02-08 09:36:53.595551,slurm_normal,1486546622.0,0,1.0,main_w4_handler0,605821,14980806,False,,917046,bed,5767306,bed,9138176.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28260775}]","[{'src': 'hda', 'id': 27447364}]",32.0,,34508217,1486546617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-08 09:37:05.041394,12956.0,5.0
2017-02-08 09:36:03.510019,slurm_normal,1486546573.0,0,1.0,main_w4_handler0,605821,14980793,False,,947493,bed,5767306,bed,9138162.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28260773}]","[{'src': 'hda', 'id': 27447364}]",32.0,,34508217,1486546568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-08 09:36:20.194541,12956.0,5.0
2017-02-08 09:35:35.632813,slurm_normal,1486546545.0,0,1.0,main_w4_handler1,605821,14980785,False,,2267339,bed,5767306,bed,9138155.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28260768}]","[{'src': 'hda', 'id': 27447364}]",32.0,,34508217,1486546540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-08 09:35:47.750450,12956.0,5.0
2017-02-08 09:37:14.697087,slurm_normal,1486546642.0,0,1.0,main_w4_handler0,605821,14980809,False,,797367,bed,5767306,bed,9138179.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28260776}]","[{'src': 'hda', 'id': 27447364}]",32.0,,34508217,1486546637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-08 09:37:24.239864,12956.0,5.0
2017-02-08 09:35:47.580718,slurm_normal,1486546555.0,0,1.0,main_w4_handler0,605821,14980787,False,,630235,bed,5767306,bed,9138157.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28260772}]","[{'src': 'hda', 'id': 27447364}]",32.0,,34508217,1486546550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-08 09:36:19.888921,12956.0,5.0
2017-02-08 10:42:16.695364,slurm_normal,1486550547.0,0,1.0,main_w3_handler0,605821,14981251,False,,2267339,bed,3919593,bed,9138633.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28260768}]","[{'src': 'hda', 'id': 26321898}]",32.0,,34508217,1486550542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,2.24.0,,2017-02-08 10:42:30.432139,12956.0,5.0
