conditions_0|samples_0|sample,conditions_0|samples_0|sample_filetype,conditions_0|samples_10|sample,conditions_0|samples_10|sample_filetype,conditions_0|samples_11|sample,conditions_0|samples_11|sample_filetype,conditions_0|samples_12|sample,conditions_0|samples_12|sample_filetype,conditions_0|samples_13|sample,conditions_0|samples_13|sample_filetype,conditions_0|samples_14|sample,conditions_0|samples_14|sample_filetype,conditions_0|samples_15|sample,conditions_0|samples_15|sample_filetype,conditions_0|samples_16|sample,conditions_0|samples_16|sample_filetype,conditions_0|samples_17|sample,conditions_0|samples_17|sample_filetype,conditions_0|samples_1|sample,conditions_0|samples_1|sample_filetype,conditions_0|samples_2|sample,conditions_0|samples_2|sample_filetype,conditions_0|samples_3|sample,conditions_0|samples_3|sample_filetype,conditions_0|samples_4|sample,conditions_0|samples_4|sample_filetype,conditions_0|samples_5|sample,conditions_0|samples_5|sample_filetype,conditions_0|samples_6|sample,conditions_0|samples_6|sample_filetype,conditions_0|samples_7|sample,conditions_0|samples_7|sample_filetype,conditions_0|samples_8|sample,conditions_0|samples_8|sample_filetype,conditions_0|samples_9|sample,conditions_0|samples_9|sample_filetype,conditions_10|samples_0|sample,conditions_10|samples_0|sample_filetype,conditions_10|samples_1|sample,conditions_10|samples_1|sample_filetype,conditions_10|samples_2|sample,conditions_10|samples_2|sample_filetype,conditions_10|samples_3|sample,conditions_10|samples_3|sample_filetype,conditions_10|samples_4|sample,conditions_10|samples_4|sample_filetype,conditions_10|samples_5|sample,conditions_10|samples_5|sample_filetype,conditions_11|samples_0|sample,conditions_11|samples_0|sample_filetype,conditions_11|samples_1|sample,conditions_11|samples_1|sample_filetype,conditions_11|samples_2|sample,conditions_11|samples_2|sample_filetype,conditions_12|samples_0|sample,conditions_12|samples_0|sample_filetype,conditions_12|samples_1|sample,conditions_12|samples_1|sample_filetype,conditions_12|samples_2|sample,conditions_12|samples_2|sample_filetype,conditions_13|samples_0|sample,conditions_13|samples_0|sample_filetype,conditions_13|samples_1|sample,conditions_13|samples_1|sample_filetype,conditions_13|samples_2|sample,conditions_13|samples_2|sample_filetype,conditions_14|samples_0|sample,conditions_14|samples_0|sample_filetype,conditions_14|samples_1|sample,conditions_14|samples_1|sample_filetype,conditions_14|samples_2|sample,conditions_14|samples_2|sample_filetype,conditions_15|samples_0|sample,conditions_15|samples_0|sample_filetype,conditions_15|samples_1|sample,conditions_15|samples_1|sample_filetype,conditions_16|samples_0|sample,conditions_16|samples_0|sample_filetype,conditions_16|samples_1|sample,conditions_16|samples_1|sample_filetype,conditions_16|samples_2|sample,conditions_16|samples_2|sample_filetype,conditions_17|samples_0|sample,conditions_17|samples_0|sample_filetype,conditions_18|samples_0|sample,conditions_18|samples_0|sample_filetype,conditions_19|samples_0|sample,conditions_19|samples_0|sample_filetype,conditions_1|samples_0|sample,conditions_1|samples_0|sample_filetype,conditions_1|samples_10|sample,conditions_1|samples_10|sample_filetype,conditions_1|samples_11|sample,conditions_1|samples_11|sample_filetype,conditions_1|samples_12|sample,conditions_1|samples_12|sample_filetype,conditions_1|samples_13|sample,conditions_1|samples_13|sample_filetype,conditions_1|samples_14|sample,conditions_1|samples_14|sample_filetype,conditions_1|samples_15|sample,conditions_1|samples_15|sample_filetype,conditions_1|samples_16|sample,conditions_1|samples_16|sample_filetype,conditions_1|samples_17|sample,conditions_1|samples_17|sample_filetype,conditions_1|samples_18|sample,conditions_1|samples_18|sample_filetype,conditions_1|samples_19|sample,conditions_1|samples_19|sample_filetype,conditions_1|samples_1|sample,conditions_1|samples_1|sample_filetype,conditions_1|samples_20|sample,conditions_1|samples_20|sample_filetype,conditions_1|samples_21|sample,conditions_1|samples_21|sample_filetype,conditions_1|samples_22|sample,conditions_1|samples_22|sample_filetype,conditions_1|samples_23|sample,conditions_1|samples_23|sample_filetype,conditions_1|samples_24|sample,conditions_1|samples_24|sample_filetype,conditions_1|samples_25|sample,conditions_1|samples_25|sample_filetype,conditions_1|samples_2|sample,conditions_1|samples_2|sample_filetype,conditions_1|samples_3|sample,conditions_1|samples_3|sample_filetype,conditions_1|samples_4|sample,conditions_1|samples_4|sample_filetype,conditions_1|samples_5|sample,conditions_1|samples_5|sample_filetype,conditions_1|samples_6|sample,conditions_1|samples_6|sample_filetype,conditions_1|samples_7|sample,conditions_1|samples_7|sample_filetype,conditions_1|samples_8|sample,conditions_1|samples_8|sample_filetype,conditions_1|samples_9|sample,conditions_1|samples_9|sample_filetype,conditions_20|samples_0|sample,conditions_20|samples_0|sample_filetype,conditions_21|samples_0|sample,conditions_21|samples_0|sample_filetype,conditions_22|samples_0|sample,conditions_22|samples_0|sample_filetype,conditions_23|samples_0|sample,conditions_23|samples_0|sample_filetype,conditions_24|samples_0|sample,conditions_24|samples_0|sample_filetype,conditions_25|samples_0|sample,conditions_25|samples_0|sample_filetype,conditions_2|samples_0|sample,conditions_2|samples_0|sample_filetype,conditions_2|samples_1|sample,conditions_2|samples_1|sample_filetype,conditions_2|samples_2|sample,conditions_2|samples_2|sample_filetype,conditions_2|samples_3|sample,conditions_2|samples_3|sample_filetype,conditions_2|samples_4|sample,conditions_2|samples_4|sample_filetype,conditions_2|samples_5|sample,conditions_2|samples_5|sample_filetype,conditions_2|samples_6|sample,conditions_2|samples_6|sample_filetype,conditions_2|samples_7|sample,conditions_2|samples_7|sample_filetype,conditions_3|samples_0|sample,conditions_3|samples_0|sample_filetype,conditions_3|samples_1|sample,conditions_3|samples_1|sample_filetype,conditions_3|samples_2|sample,conditions_3|samples_2|sample_filetype,conditions_3|samples_3|sample,conditions_3|samples_3|sample_filetype,conditions_3|samples_4|sample,conditions_3|samples_4|sample_filetype,conditions_3|samples_5|sample,conditions_3|samples_5|sample_filetype,conditions_3|samples_6|sample,conditions_3|samples_6|sample_filetype,conditions_3|samples_7|sample,conditions_3|samples_7|sample_filetype,conditions_4|samples_0|sample,conditions_4|samples_0|sample_filetype,conditions_4|samples_1|sample,conditions_4|samples_1|sample_filetype,conditions_4|samples_2|sample,conditions_4|samples_2|sample_filetype,conditions_4|samples_3|sample,conditions_4|samples_3|sample_filetype,conditions_5|samples_0|sample,conditions_5|samples_0|sample_filetype,conditions_5|samples_1|sample,conditions_5|samples_1|sample_filetype,conditions_5|samples_2|sample,conditions_5|samples_2|sample_filetype,conditions_5|samples_3|sample,conditions_5|samples_3|sample_filetype,conditions_6|samples_0|sample,conditions_6|samples_0|sample_filetype,conditions_6|samples_1|sample,conditions_6|samples_1|sample_filetype,conditions_6|samples_2|sample,conditions_6|samples_2|sample_filetype,conditions_7|samples_0|sample,conditions_7|samples_0|sample_filetype,conditions_7|samples_1|sample,conditions_7|samples_1|sample_filetype,conditions_7|samples_2|sample,conditions_7|samples_2|sample_filetype,conditions_8|samples_0|sample,conditions_8|samples_0|sample_filetype,conditions_8|samples_1|sample,conditions_8|samples_1|sample_filetype,conditions_8|samples_2|sample,conditions_8|samples_2|sample_filetype,conditions_9|samples_0|sample,conditions_9|samples_0|sample_filetype,conditions_9|samples_1|sample,conditions_9|samples_1|sample_filetype,conditions_9|samples_2|sample,conditions_9|samples_2|sample_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,gtf_input,gtf_input_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.additional.__current_case__,parameters.additional.frag_len_std_dev,parameters.additional.frag_mean_len,parameters.additional.sAdditional,parameters.bias_correction.__current_case__,parameters.bias_correction.do_bias_correction,parameters.bias_correction.seq_source.__current_case__,parameters.bias_correction.seq_source.index_source,parameters.bias_correction.seq_source.ref_file,parameters.chromInfo,parameters.conditions,parameters.dbkey,parameters.dispersion_method,parameters.do_normalization,parameters.fdr,parameters.group_analysis.__current_case__,parameters.group_analysis.aligned_reads1,parameters.group_analysis.aligned_reads2,parameters.group_analysis.do_groups,parameters.group_analysis.groups,parameters.gtf_input,parameters.gtf_input.values,parameters.include_read_group_files,parameters.library_norm_method,parameters.min_alignment_count,parameters.multiread_correct,parameters.singlePaired.__current_case__,parameters.singlePaired.sPaired,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2818672.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818672.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-16 00:26:35.177808,roundup_multi,1411037761.0,0.0,8.0,5011529.0,gtf,main_w2_handler2,2053433,7798339,False,,1795362,slurm,,132112264.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": """", ""samples"": [{""sample"": 16703377, ""__index__"": 0}]}, {""__index__"": 1, ""name"": """", ""samples"": [{""sample"": 16703377, ""__index__"": 0}]}]","""hg19""","""pooled""","""No""","""0.05""",,,,,,16890268,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,17010250.0,1411037650.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2014-09-18 10:56:17.270956,50992.0,111.0
1425417653.0,bam,,,,,,,,,,,,,,,,,629719704.0,bam,502191273.0,bam,,,,,,,,,,,,,,,2246965873.0,bam,1734671071.0,bam,2124125917.0,bam,1663041151.0,bam,1636030622.0,bam,1870609458.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985212449.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737868901.0,bam,,,,,,,,,,,,,,,778344797.0,bam,,,,,,,,,,,,,,,1091383809.0,bam,,,,,,,716493893.0,bam,,,,,,,1164821104.0,bam,,,,,1479383649.0,bam,,,,,1348793903.0,bam,,,,,1554686940.0,bam,,,,,2014-09-21 13:13:47.227639,roundup_multi,1411377404.0,0.0,8.0,255739770.0,gtf,main_w2_handler2,2027245,7821906,False,,1806806,slurm,,132112264.0,corral-repl,,,,,0,,,No,0,Yes,0.0,cached,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""CD34_NT"", ""samples"": [{""sample"": 16596961, ""__index__"": 0}, {""sample"": 16596969, ""__index__"": 1}, {""sample"": 16596978, ""__index__"": 2}]}, {""__index__"": 1, ""name"": ""D4"", ""samples"": [{""sample"": 16596987, ""__index__"": 0}]}, {""__index__"": 2, ""name"": ""D6"", ""samples"": [{""sample"": 16596996, ""__index__"": 0}]}, {""__index__"": 3, ""name"": ""D8"", ""samples"": [{""sample"": 16597006, ""__index__"": 0}]}, {""__index__"": 4, ""name"": ""D10"", ""samples"": [{""sample"": 16597015, ""__index__"": 0}]}, {""__index__"": 5, ""name"": ""D12"", ""samples"": [{""sample"": 16597024, ""__index__"": 0}]}, {""__index__"": 6, ""name"": ""D14"", ""samples"": [{""sample"": 16597033, ""__index__"": 0}]}, {""__index__"": 7, ""name"": ""D16"", ""samples"": [{""sample"": 16597043, ""__index__"": 0}]}, {""__index__"": 8, ""name"": ""D19"", ""samples"": [{""sample"": 16597050, ""__index__"": 0}]}, {""__index__"": 9, ""name"": ""D21"", ""samples"": [{""sample"": 16707576, ""__index__"": 0}]}, {""__index__"": 10, ""name"": ""iPSC"", ""samples"": [{""sample"": 16707583, ""__index__"": 0}, {""sample"": 16707589, ""__index__"": 1}, {""sample"": 16725873, ""__index__"": 2}, {""sample"": 16725879, ""__index__"": 3}, {""sample"": 16725886, ""__index__"": 4}, {""sample"": 16725893, ""__index__"": 5}]}]","""hg19""","""blind""",,"""0.05""",,,,,,16506221,,"""No""","""geometric""","""10""","""Yes""",,,32.0,,,,16608465.0,1411305258.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2014-09-22 09:16:53.541686,40178.0,72146.0
1023180010.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070833445.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-11-20 04:29:48.299616,roundup_multi,1416461031.0,0.0,6.0,116963244.0,gtf,main_w2_handler2,1674726,8208097,False,,2062716,slurm,,132112264.0,corral-repl,,0.0,no,,0,,,No,0,Yes,0.0,cached,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": """", ""samples"": [{""sample"": 12195928, ""__index__"": 0}]}, {""__index__"": 1, ""name"": """", ""samples"": [{""sample"": 12195947, ""__index__"": 0}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,12210236,,"""No""","""geometric""","""10""","""Yes""",,,32.0,,,,18552653.0,1416457802.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2014-11-20 05:23:59.851309,36256.0,3229.0
526407745.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599144005.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457799662.0,bam,,,,,,,,,,,,,,,581442906.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-29 12:51:58.520102,roundup_multi,1411995727.0,0.0,8.0,5168675.0,gtf,main_w2_handler2,1975380,7894168,False,,1874341,slurm,,132112264.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{""__index__"": 0, ""name"": """", ""samples"": [{""sample"": 17068116, ""__index__"": 0}]}, {""__index__"": 1, ""name"": """", ""samples"": [{""sample"": 17080624, ""__index__"": 0}]}, {""__index__"": 2, ""name"": """", ""samples"": [{""sample"": 17081112, ""__index__"": 0}]}, {""__index__"": 3, ""name"": """", ""samples"": [{""sample"": 17082952, ""__index__"": 0}]}]","""sacCer3""","""pooled""",,"""0.05""",,,,,,16230204,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,17005148.0,1411995134.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2014-09-29 13:02:15.733929,51081.0,593.0
526407745.0,bam,,,,,,,,,,,,,,,,,541368161.0,bam,516460794.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599144005.0,bam,,,,,,,,,,,,,,,,,,,,,566296975.0,bam,,,,,,,,,,,,,610480790.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,457799662.0,bam,547419273.0,bam,467208663.0,bam,,,,,,,,,,,581442906.0,bam,503219225.0,bam,554016992.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-11-04 10:32:23.027983,roundup_multi,1415099661.0,0.0,6.0,2819753.0,gtf,main_w2_handler2,1975380,8098285,False,,1943182,slurm,,132112068.0,corral-repl,,0.0,no,,0,,,No,0,Yes,0.0,cached,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{""__index__"": 0, ""name"": ""OsipD"", ""samples"": [{""sample"": 17068116, ""__index__"": 0}, {""sample"": 17084167, ""__index__"": 1}, {""sample"": 17124548, ""__index__"": 2}]}, {""__index__"": 1, ""name"": ""DmsoD"", ""samples"": [{""sample"": 17080624, ""__index__"": 0}, {""sample"": 16491965, ""__index__"": 1}, {""sample"": 17219266, ""__index__"": 2}]}, {""__index__"": 2, ""name"": ""OsipCu"", ""samples"": [{""sample"": 17081112, ""__index__"": 0}, {""sample"": 17086093, ""__index__"": 1}, {""sample"": 17233805, ""__index__"": 2}]}, {""__index__"": 3, ""name"": ""DmsoCu"", ""samples"": [{""sample"": 17082952, ""__index__"": 0}, {""sample"": 17092418, ""__index__"": 1}, {""sample"": 17271943, ""__index__"": 2}]}]","""sacCer3""","""pooled""",,"""0.01""",,,,,,17092628,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,17005148.0,1415097162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2014-11-04 11:14:28.835078,51081.0,2499.0
1491190624.0,bam,,,,,,,,,,,,,,,,,1409070060.0,bam,1303475111.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888074896.0,bam,,,,,,,,,,,,,,,,,,,,,921207842.0,bam,,,,,,,,,,,,,4776495633.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-10-03 23:43:02.743244,roundup_multi,1412381196.0,0.0,8.0,2329.0,gtf,main_w2_handler2,1879100,7927629,False,,1905750,slurm,,132112264.0,corral-repl,,0.0,no,,0,,,No,0,Yes,0.0,cached,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{""__index__"": 0, ""name"": ""PCS2"", ""samples"": [{""sample"": 16279156, ""__index__"": 0}, {""sample"": 16279639, ""__index__"": 1}, {""sample"": 16285562, ""__index__"": 2}]}, {""__index__"": 1, ""name"": ""AJAX2"", ""samples"": [{""sample"": 16285571, ""__index__"": 0}, {""sample"": 16285591, ""__index__"": 1}, {""sample"": 16296273, ""__index__"": 2}]}]","""mm9""","""pooled""",,"""0.05""",,,,,,16341352,,"""Yes""","""geometric""","""10""","""No""",,,32.0,,,,17391162.0,1412379800.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2014-10-04 00:06:45.509882,47999.0,1396.0
3676933916.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10209030848.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6357673618.0,bam,,,,,,,,,,,,,,,4831967560.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-10-06 14:21:38.970118,roundup_multi,1412620560.0,0.0,8.0,115203439.0,gtf,main_w2_handler2,562759,7935410,False,,1913628,slurm,,132112264.0,corral-repl,,0.0,no,,0,,,No,0,Yes,0.0,cached,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{""__index__"": 0, ""name"": ""p0"", ""samples"": [{""sample"": 17132424, ""__index__"": 0}]}, {""__index__"": 1, ""name"": ""e18"", ""samples"": [{""sample"": 17132357, ""__index__"": 0}]}, {""__index__"": 2, ""name"": ""e14"", ""samples"": [{""sample"": 17129671, ""__index__"": 0}]}, {""__index__"": 3, ""name"": ""e12"", ""samples"": [{""sample"": 17129607, ""__index__"": 0}]}]","""mm10""","""blind""",,"""0.05""",,,,,,17152630,,"""Yes""","""classic-fpkm""","""10""","""Yes""",,,32.0,,,,16356206.0,1412605328.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2014-10-06 18:36:08.207394,11645.0,15232.0
14698705.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14698705.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-10-09 09:46:47.257099,roundup_multi,1412848604.0,0.0,8.0,632255.0,gtf,main_w2_handler2,2080183,7953311,False,,1930808,slurm,,132112264.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","[{""__index__"": 0, ""name"": """", ""samples"": [{""sample"": 17179413, ""__index__"": 0}]}, {""__index__"": 1, ""name"": """", ""samples"": [{""sample"": 17179413, ""__index__"": 0}]}]","""hg38""","""pooled""",,"""0.05""",,,,,,17179437,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,17479822.0,1412848510.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2014-10-09 09:56:51.426060,54065.0,94.0
526407745.0,bam,,,,,,,,,,,,,,,,,541368161.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599144005.0,bam,,,,,,,,,,,,,,,,,,,,,566296975.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457799662.0,bam,547419273.0,bam,,,,,,,,,,,,,581442906.0,bam,503219225.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-10-10 09:39:30.502362,roundup_multi,1412935224.0,0.0,8.0,2819753.0,gtf,main_w2_handler2,1975380,7960442,False,,1933629,slurm,,132112264.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{""__index__"": 0, ""name"": ""OsipD"", ""samples"": [{""sample"": 17068116, ""__index__"": 0}, {""sample"": 17084167, ""__index__"": 1}]}, {""__index__"": 1, ""name"": ""DmsoD"", ""samples"": [{""sample"": 17080624, ""__index__"": 0}, {""sample"": 16491965, ""__index__"": 1}]}, {""__index__"": 2, ""name"": ""OsipCu"", ""samples"": [{""sample"": 17081112, ""__index__"": 0}, {""sample"": 17086093, ""__index__"": 1}]}, {""__index__"": 3, ""name"": ""DmsoCu"", ""samples"": [{""sample"": 17082952, ""__index__"": 0}, {""sample"": 17092418, ""__index__"": 1}]}]","""sacCer3""","""per-condition""",,"""0.1""",,,,,,17092628,,"""No""","""quartile""","""10""","""No""",,,32.0,,,,17005148.0,1412933988.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2014-10-10 10:00:30.332810,51081.0,1236.0
2818652.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2298574.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-13 14:28:50.937332,roundup_multi,1421159455.0,0.0,6.0,24586.0,gtf,main_w2_handler2,2169039,8538677,False,,2464165,slurm,,132112264.0,corral-repl,,,,,0,,,No,0,Yes,0.0,cached,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""r1"", ""samples"": [{""sample"": 18168374, ""__index__"": 0}]}, {""__index__"": 1, ""name"": ""r2"", ""samples"": [{""sample"": 18168393, ""__index__"": 0}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,18196599,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,20063198.0,1421159360.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2015-01-13 14:31:07.908233,57467.0,95.0
457799662.0,bam,,,,,,,,,,,,,,,,,547419273.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581442906.0,bam,,,,,,,,,,,,,,,,,,,,,503219225.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-10-12 07:27:42.116177,roundup_multi,1413099740.0,0.0,8.0,2819753.0,gtf,main_w2_handler2,1975380,7967691,False,,1934173,slurm,,132112068.0,corral-repl,,0.0,no,,0,,,No,0,Yes,0.0,cached,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{""__index__"": 0, ""name"": ""OsipCu"", ""samples"": [{""sample"": 17081112, ""__index__"": 0}, {""sample"": 17086093, ""__index__"": 1}]}, {""__index__"": 1, ""name"": ""DmsoCu"", ""samples"": [{""sample"": 17082952, ""__index__"": 0}, {""sample"": 17092418, ""__index__"": 1}]}]","""sacCer3""","""per-condition""",,"""0.1""",,,,,,17092628,,"""Yes""","""geometric""","""10""","""Yes""",,,32.0,,,,17005148.0,1413098873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2014-10-12 07:42:22.848682,51081.0,867.0
2561035966.0,bam,,,,,,,,,,,,,,,,,2557994390.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2453425292.0,bam,,,,,,,,,,,,,,,,,,,,,2439079019.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-11-10 23:49:16.327483,roundup_multi,1415665698.0,0.0,6.0,34199108.0,gtf,main_w2_handler2,2114248,8139338,False,,1977477,slurm,,132112264.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{""__index__"": 0, ""name"": ""Control"", ""samples"": [{""sample"": 17490031, ""__index__"": 0}, {""sample"": 17490049, ""__index__"": 1}]}, {""__index__"": 1, ""name"": ""High fat"", ""samples"": [{""sample"": 17490059, ""__index__"": 0}, {""sample"": 17490061, ""__index__"": 1}]}]","""mm10""","""pooled""",,"""0.05""",,,,,,17490062,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,17776161.0,1415663376.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2014-11-11 00:28:32.982286,46557.0,2322.0
