create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inputA.values,parameters.inputB.values,parameters.overlap,parameters.removeIfOverlap,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-02 16:09:35.484166,slurm_normal,1506960584.0,0,,1.0,main_w3_handler0,3248324,16986836,False,,24344,bed,34500,bed,11054038.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31501824}]","[{'src': 'hda', 'id': 31501851}]","""1e-09""","""""","""""",32.0,,40388142.0,1506960580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-02 16:09:46.170004,111221.0,4.0
2017-08-14 11:50:26.858918,slurm_normal,1502711452.0,0,,1.0,main_w3_handler0,3212086,16574959,False,,47681,bed,247812,bed,10646053.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30864171}]","[{'src': 'hda', 'id': 30864917}]","""1e-09""","""""","""""",32.0,,39856781.0,1502711449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-08-14 11:50:54.271312,102197.0,3.0
2017-10-02 21:29:45.643908,slurm_normal,1506979850.0,0,,1.0,main_w4_handler0,3247977,16994050,False,,19781397,bed,20438829,bed,11058112.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31514251}]","[{'src': 'hda', 'id': 31514252}]","""1e-09""","""-A""","""""",32.0,,40378343.0,1506979843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-02 21:30:55.937174,111210.0,7.0
2017-10-02 21:24:37.445254,slurm_normal,1506979535.0,0,,1.0,main_w3_handler1,3247977,16994000,False,,18263,bed,24126,bed,11058079.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31391963}]","[{'src': 'hda', 'id': 31514168}]","""1e-09""","""-A""","""""",32.0,,40378343.0,1506979531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-02 21:25:47.644126,111210.0,4.0
2017-10-02 21:30:11.841496,slurm_normal,1506979890.0,0,,1.0,main_w3_handler0,3247977,16994057,False,,20357767,bed,32015383,bed,11058116.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31514258}]","[{'src': 'hda', 'id': 31514259}]","""1e-09""","""-A""","""""",32.0,,40378343.0,1506979881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-02 21:31:33.281721,111210.0,9.0
2017-10-02 19:14:57.294326,slurm_normal,1506971772.0,0,,1.0,main_w4_handler0,3248324,16992132,False,,31781,bed,21191,bed,11056971.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31511311}]","[{'src': 'hda', 'id': 31511259}]","""1e-09""","""-A""","""""",32.0,,40388142.0,1506971764.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-02 19:16:24.505293,111221.0,8.0
2017-10-03 01:48:56.285105,slurm_normal,1506995349.0,0,,1.0,main_w4_handler0,3247977,16997831,False,,38121,bed,28780,bed,11059899.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31519760}]","[{'src': 'hda', 'id': 31391962}]","""1e-09""","""-A""","""""",32.0,,40378343.0,1506995345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-03 01:49:12.904944,111210.0,4.0
2017-10-02 19:10:30.870308,slurm_normal,1506971487.0,0,,1.0,main_w4_handler1,3248324,16992042,False,,37912,bed,28580,bed,11056936.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31510880}]","[{'src': 'hda', 'id': 31510829}]","""1e-09""","""-A""","""""",32.0,,40388142.0,1506971483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-02 19:11:37.547461,111221.0,4.0
2017-10-02 21:48:54.910237,slurm_normal,1506980956.0,0,,1.0,main_w4_handler0,3249569,16994252,False,,32483,bed,24370,bed,11058218.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31498866}]","[{'src': 'hda', 'id': 31498871}]","""1e-09""","""-A""","""""",32.0,,40414995.0,1506980952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-02 21:49:21.913048,111302.0,4.0
2017-10-02 21:19:28.101385,slurm_normal,1506979217.0,0,,1.0,main_w3_handler1,3247977,16993931,False,,28780,bed,28780,bed,11058043.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31391962}]","[{'src': 'hda', 'id': 31489889}]","""1e-09""","""-A""","""""",32.0,,40378343.0,1506979213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-02 21:20:29.536509,111210.0,4.0
2017-10-02 21:24:54.115111,slurm_normal,1506979538.0,0,,1.0,main_w3_handler1,3247977,16994002,False,,28780,bed,28780,bed,11058080.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31391962}]","[{'src': 'hda', 'id': 31489889}]","""1e-09""","""-A""","""""",32.0,,40378343.0,1506979534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-02 21:25:58.135459,111210.0,4.0
2017-10-02 21:26:59.893426,slurm_normal,1506979635.0,0,,1.0,main_w4_handler0,3247977,16994027,False,,24126,bed,24126,bed,11058091.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31514168}]","[{'src': 'hda', 'id': 31514168}]","""1e-09""","""-A""","""""",32.0,,40378343.0,1506979631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-02 21:27:21.668525,111210.0,4.0
2017-10-02 21:28:17.181427,slurm_normal,1506979721.0,0,,1.0,main_w3_handler0,3247977,16994040,False,,24126,bed,18263,bed,11058096.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31514168}]","[{'src': 'hda', 'id': 31391963}]","""1e-09""","""-A""","""""",32.0,,40378343.0,1506979716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-02 21:28:44.111602,111210.0,5.0
2017-10-02 21:36:17.963549,slurm_normal,1506980192.0,0,,1.0,main_w4_handler1,3249569,16994093,False,,32483,bed,24370,bed,11058151.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31498866}]","[{'src': 'hda', 'id': 31498871}]","""1e-09""","""-A""","""""",32.0,,40414995.0,1506980188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-02 21:36:36.579960,111302.0,4.0
2017-10-03 01:23:20.077961,slurm_normal,1506993835.0,0,,1.0,main_w4_handler1,3248332,16997493,False,,28780,bed,38121,bed,11059733.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31489841}]","[{'src': 'hda', 'id': 31489796}]","""1e-09""","""-A""","""""",32.0,,40388323.0,1506993831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-03 01:24:09.362095,111222.0,4.0
2017-10-02 21:45:24.034585,slurm_normal,1506980744.0,0,,1.0,main_w4_handler0,3249569,16994212,False,,32483,bed,24370,bed,11058199.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31498866}]","[{'src': 'hda', 'id': 31498871}]","""1e-09""","""-A""","""""",32.0,,40414995.0,1506980741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-02 21:45:49.788383,111302.0,3.0
2017-10-03 01:24:05.469136,slurm_normal,1506993887.0,0,,1.0,main_w4_handler1,3248332,16997506,False,,38121,bed,28780,bed,11059740.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31489796}]","[{'src': 'hda', 'id': 31489841}]","""1e-09""","""-A""","""""",32.0,,40388323.0,1506993883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-03 01:25:02.185788,111222.0,4.0
2017-10-02 21:49:06.578000,slurm_normal,1506980993.0,0,,1.0,main_w3_handler1,3249569,16994255,False,,24370,bed,32483,bed,11058222.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31498871}]","[{'src': 'hda', 'id': 31498866}]","""1e-09""","""-A""","""""",32.0,,40414995.0,1506980989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-02 21:50:08.194145,111302.0,4.0
2017-10-03 01:40:49.482420,slurm_normal,1506994874.0,0,,1.0,main_w4_handler0,3248332,16997686,False,,28780,bed,38121,bed,11059850.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31519573}]","[{'src': 'hda', 'id': 31519560}]","""1e-09""","""-A""","""""",32.0,,40388323.0,1506994869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-03 01:41:17.775759,111222.0,5.0
2017-10-03 01:41:13.762684,slurm_normal,1506994885.0,0,,1.0,main_w3_handler0,3248332,16997694,False,,38121,bed,28780,bed,11059851.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31519560}]","[{'src': 'hda', 'id': 31519573}]","""1e-09""","""-A""","""""",32.0,,40388323.0,1506994881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-03 01:41:27.972701,111222.0,4.0
2017-10-03 01:49:06.164143,slurm_normal,1506995364.0,0,,1.0,main_w4_handler0,3247977,16997834,False,,28780,bed,38121,bed,11059901.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31391962}]","[{'src': 'hda', 'id': 31519760}]","""1e-09""","""-A""","""""",32.0,,40378343.0,1506995360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-03 01:49:29.378913,111210.0,4.0
2017-10-03 01:27:24.855361,slurm_normal,1506994068.0,0,,1.0,main_w4_handler0,3247977,16997571,False,,28780,bed,28780,bed,11059767.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31391962}]","[{'src': 'hda', 'id': 31489889}]","""1e-09""","""-A""","""""",32.0,,40378343.0,1506994064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-03 01:27:53.632027,111210.0,4.0
2017-10-03 01:27:17.643815,slurm_normal,1506994056.0,0,,1.0,main_w4_handler0,3248332,16997566,False,,18263,bed,24126,bed,11059764.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31489842}]","[{'src': 'hda', 'id': 31489797}]","""1e-09""","""-A""","""""",32.0,,40388323.0,1506994052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-03 01:27:41.115578,111222.0,4.0
2017-10-03 01:27:33.218955,slurm_normal,1506994095.0,0,,1.0,main_w4_handler1,3248332,16997573,False,,24126,bed,18263,bed,11059771.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31489797}]","[{'src': 'hda', 'id': 31489842}]","""1e-09""","""-A""","""""",32.0,,40388323.0,1506994091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-03 01:28:23.172881,111222.0,4.0
2017-10-03 01:28:07.062655,slurm_normal,1506994107.0,0,,1.0,main_w4_handler0,3247977,16997580,False,,28780,bed,28780,bed,11059774.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31391962}]","[{'src': 'hda', 'id': 31489889}]","""1e-09""","""""","""""",32.0,,40378343.0,1506994103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-03 01:28:32.777642,111210.0,4.0
2017-08-22 01:33:08.978711,slurm_normal,1503365601.0,0,,1.0,main_w4_handler0,3174222,16628215,False,,37028,bed,57826,bed,10700498.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30945055}]","[{'src': 'hda', 'id': 30945058}]","""1e-09""","""-A""","""""",32.0,,38959126.0,1503365597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-08-22 01:33:23.627459,108274.0,4.0
2017-10-03 01:28:26.359096,slurm_normal,1506994128.0,0,,1.0,main_w4_handler0,3247977,16997590,False,,28780,bed,28780,bed,11059779.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31489889}]","[{'src': 'hda', 'id': 31391962}]","""1e-09""","""-A""","""""",32.0,,40378343.0,1506994124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-10-03 01:28:56.236191,111210.0,4.0
2017-08-22 01:33:49.893690,slurm_normal,1503365644.0,0,,1.0,main_w3_handler0,3174222,16628217,False,,58789,bed,20476,bed,10700500.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30945059}]","[{'src': 'hda', 'id': 30945060}]","""1e-09""","""-A""","""""",32.0,,38959126.0,1503365640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-08-22 01:34:08.453349,108274.0,4.0
2017-08-28 12:39:32.525794,slurm_normal,1503923989.0,0,,1.0,main_w3_handler0,3229372,16672897,False,,929996,bed,23005000,bed,10745127.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 31001192}]","[{'src': 'hda', 'id': 31001198}]","""1e-09""","""""","""""",32.0,,40111083.0,1503923983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-08-28 12:39:50.905413,110422.0,6.0
2017-08-30 02:26:15.969012,slurm_normal,1504059994.0,0,,1.0,main_w4_handler0,2788464,16689361,False,,4797711,bed,42821571,bed,10761407.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29013169}]","[{'src': 'hda', 'id': 30089277}]","""0.25""","""-A""","""""",32.0,,39312111.0,1504059987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-08-30 02:26:39.865100,66832.0,7.0
2017-08-30 02:26:22.614968,slurm_normal,1504059996.0,0,,1.0,main_w4_handler1,2788464,16689371,False,,534653,bed,42821571,bed,10761410.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31011047}]","[{'src': 'hda', 'id': 30089277}]","""0.25""","""-A""","""""",32.0,,39312111.0,1504059990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-08-30 02:26:38.972547,66832.0,6.0
2017-08-30 02:26:22.098033,slurm_normal,1504060009.0,0,,1.0,main_w3_handler0,2788464,16689370,False,,2831239,bed,42821571,bed,10761412.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31011046}]","[{'src': 'hda', 'id': 30089277}]","""0.25""","""-A""","""""",32.0,,39312111.0,1504060001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-08-30 02:26:51.350311,66832.0,8.0
2017-08-30 02:26:16.711997,slurm_normal,1504059992.0,0,,1.0,main_w4_handler1,2788464,16689362,False,,4357893,bed,42821571,bed,10761405.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29017026}]","[{'src': 'hda', 'id': 30089277}]","""0.25""","""-A""","""""",32.0,,39312111.0,1504059984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-08-30 02:26:34.749119,66832.0,8.0
2017-08-30 02:26:17.281480,slurm_normal,1504060007.0,0,,1.0,main_w3_handler1,2788464,16689363,False,,26778,bed,42821571,bed,10761411.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31011038}]","[{'src': 'hda', 'id': 30089277}]","""0.25""","""-A""","""""",32.0,,39312111.0,1504060001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-08-30 02:26:49.162412,66832.0,6.0
2017-08-30 02:26:20.017095,slurm_normal,1504060013.0,0,,1.0,main_w4_handler0,2788464,16689367,False,,2244676,bed,42821571,bed,10761414.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31011043}]","[{'src': 'hda', 'id': 30089277}]","""0.25""","""-A""","""""",32.0,,39312111.0,1504060007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-08-30 02:26:57.730462,66832.0,6.0
2017-08-30 02:26:15.379627,slurm_normal,1504059993.0,0,,1.0,main_w3_handler1,2788464,16689360,False,,1870414,bed,42821571,bed,10761406.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28954514}]","[{'src': 'hda', 'id': 30089277}]","""0.25""","""-A""","""""",32.0,,39312111.0,1504059987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-08-30 02:26:36.809898,66832.0,6.0
2017-08-30 02:26:21.388920,slurm_normal,1504060018.0,0,,1.0,main_w4_handler0,2788464,16689369,False,,773321,bed,42821571,bed,10761416.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31011045}]","[{'src': 'hda', 'id': 30089277}]","""0.25""","""-A""","""""",32.0,,39312111.0,1504060012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-08-30 02:27:00.857835,66832.0,6.0
2017-08-30 02:26:20.817726,slurm_normal,1504059996.0,0,,1.0,main_w3_handler0,2788464,16689368,False,,525729,bed,42821571,bed,10761408.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31011044}]","[{'src': 'hda', 'id': 30089277}]","""0.25""","""-A""","""""",32.0,,39312111.0,1504059990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-08-30 02:26:37.984139,66832.0,6.0
2017-08-30 02:26:19.431157,slurm_normal,1504060017.0,0,,1.0,main_w3_handler1,2788464,16689366,False,,15927,bed,42821571,bed,10761415.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31011041}]","[{'src': 'hda', 'id': 30089277}]","""0.25""","""-A""","""""",32.0,,39312111.0,1504060012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-08-30 02:27:00.566525,66832.0,5.0
2017-08-30 02:26:18.735706,slurm_normal,1504060011.0,0,,1.0,main_w3_handler1,2788464,16689365,False,,55078,bed,42821571,bed,10761413.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31011040}]","[{'src': 'hda', 'id': 30089277}]","""0.25""","""-A""","""""",32.0,,39312111.0,1504060006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-08-30 02:26:54.155902,66832.0,5.0
2017-08-30 02:26:18.132916,slurm_normal,1504059997.0,0,,1.0,main_w4_handler0,2788464,16689364,False,,142053,bed,42821571,bed,10761409.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31011039}]","[{'src': 'hda', 'id': 30089277}]","""0.25""","""-A""","""""",32.0,,39312111.0,1504059990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-08-30 02:26:40.682508,66832.0,7.0
2017-08-31 13:49:04.185371,slurm_normal,1504187358.0,0,,1.0,main_w4_handler1,3238821,16703094,False,,787856,bed,22682,bed,10775717.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31060359}]","[{'src': 'hda', 'id': 31060367}]","""1e-09""","""-A""","""""",32.0,,40158460.0,1504187354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-08-31 13:49:20.935963,,4.0
2017-08-31 13:49:04.891984,slurm_normal,1504187383.0,0,,1.0,main_w3_handler1,3238821,16703097,False,,185603,bed,22682,bed,10775725.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31060365}]","[{'src': 'hda', 'id': 31060367}]","""1e-09""","""-A""","""""",32.0,,40158460.0,1504187379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-08-31 13:49:45.127004,,4.0
2017-08-31 13:49:04.492563,slurm_normal,1504187370.0,0,,1.0,main_w4_handler1,3238821,16703095,False,,588257,bed,22682,bed,10775720.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31060362}]","[{'src': 'hda', 'id': 31060367}]","""1e-09""","""-A""","""""",32.0,,40158460.0,1504187366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-08-31 13:49:34.922461,,4.0
2017-08-31 13:49:04.698991,slurm_normal,1504187396.0,0,,1.0,main_w4_handler1,3238821,16703096,False,,379435,bed,22682,bed,10775729.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31060363}]","[{'src': 'hda', 'id': 31060367}]","""1e-09""","""-A""","""""",32.0,,40158460.0,1504187392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.26.0.0,2.26.0.0,,2017-08-31 13:50:00.603540,,4.0
