chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,file,file_filetype,file_list,file_list_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv.alignments,parameters.adv.clip,parameters.adv.matepairDist,parameters.adv.maxID,parameters.adv.minID,parameters.adv.minlen,parameters.adv.readfilter,parameters.adv.region,parameters.adv.skip_technical,parameters.adv.split,parameters.adv.spotgroups,parameters.chromInfo,parameters.dbkey,parameters.file_list|__identifier__,parameters.file|__identifier__,parameters.input.__current_case__,parameters.input.accession,parameters.input.file.values,parameters.input.file_list.values,parameters.input.input_select,parameters.outputformat,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-08-09 20:50:02.554958,slurm_normal,1502315938.0,0,,,,,,1.0,main_w3_handler1,3062620,16544340,False,,10615143.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR4014920,,,accession_number,"""fastqsanger.gz""",32.0,,39698416.0,1502314689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-09 22:00:00.549547,4421.0,1249.0
,,2017-08-09 21:30:15.910911,slurm_normal,1502315986.0,0,,,,,,1.0,main_w3_handler0,3217927,16544523,False,,10615125.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1548888,,,accession_number,"""fastqsanger.gz""",32.0,,39795136.0,1502314617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-09 22:01:51.083467,102165.0,1369.0
,,2017-08-09 21:34:33.031246,slurm_normal,1502316332.0,0,,,,,,1.0,main_w4_handler0,3217930,16544538,False,,10615111.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1548812,,,accession_number,"""fastqsanger.gz""",32.0,,39795136.0,1502314484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-09 22:05:34.665478,102165.0,1848.0
,,2017-08-09 22:50:03.648848,slurm_normal,1502322599.0,0,,,,,,1.0,main_w4_handler0,3217973,16545020,False,,10615633.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1660572,,,accession_number,"""fastqsanger.gz""",32.0,,39766705.0,1502319015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-09 23:51:36.632955,18481.0,3584.0
,,2017-08-09 22:47:23.053174,slurm_normal,1502322076.0,0,,,,,,1.0,main_w3_handler1,3217971,16544988,False,,10615622.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1660573,,,accession_number,"""fastqsanger.gz""",32.0,,39721297.0,1502318849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-09 23:41:18.727686,31580.0,3227.0
,,2017-08-10 00:18:08.174396,slurm_normal,1502324375.0,0,,,,,,1.0,main_w4_handler1,3218019,16545724,False,,10616307.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR052664,,,accession_number,"""fastqsanger""",32.0,,39081982.0,1502324298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 00:19:37.846790,67927.0,77.0
,,2017-08-10 00:19:04.954545,slurm_normal,1502324412.0,0,,,,,,1.0,main_w4_handler0,3218019,16545727,False,,10616315.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR052666,,,accession_number,"""fastqsanger""",32.0,,39081982.0,1502324350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 00:20:13.869802,67927.0,62.0
,,2017-08-10 00:18:27.458811,slurm_normal,1502324363.0,0,,,,,,1.0,main_w3_handler1,3218019,16545725,False,,10616308.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR052665,,,accession_number,"""fastqsanger""",32.0,,39081982.0,1502324314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 00:19:25.740112,67927.0,49.0
,,2017-08-10 00:19:35.109535,slurm_normal,1502324425.0,0,,,,,,1.0,main_w4_handler1,3218019,16545730,False,,10616317.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR052667,,,accession_number,"""fastqsanger""",32.0,,39081982.0,1502324385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 00:20:28.310761,67927.0,40.0
,,2017-08-10 00:19:48.630785,slurm_normal,1502324444.0,0,,,,,,1.0,main_w4_handler0,3218019,16545732,False,,10616319.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR052664,,,accession_number,"""fastqsanger""",32.0,,39081982.0,1502324395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 00:20:45.992161,67927.0,49.0
,,2017-08-10 00:20:02.326126,slurm_normal,1502324458.0,0,,,,,,1.0,main_w4_handler0,3218019,16545736,False,,10616322.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR052669,,,accession_number,"""fastqsanger""",32.0,,39081982.0,1502324411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 00:21:01.154614,67927.0,47.0
,,2017-08-10 06:11:16.632683,slurm_normal,1502346096.0,0,,,,,,1.0,main_w3_handler0,3179823,16546873,False,,10617548.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR5881126,,,accession_number,"""fastqsanger.gz""",32.0,,39801974.0,1502345485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 06:21:38.955497,102699.0,611.0
,,2017-08-10 04:57:05.231542,slurm_normal,1502341646.0,0,,,,,,1.0,main_w3_handler0,3179823,16546750,False,,10617412.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR5881126,,,accession_number,"""fastqsanger.gz""",32.0,,39801974.0,1502341031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 05:07:29.232251,102699.0,615.0
,,2017-08-10 07:36:48.227536,slurm_normal,1502350797.0,0,,,,,,1.0,main_w4_handler0,3217098,16547047,False,,10617710.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1551051,,,accession_number,"""fastqsanger""",32.0,,39785871.0,1502350618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 07:40:01.058617,89476.0,179.0
,,2017-08-10 08:17:47.054028,slurm_normal,1502353241.0,0,,,,,,1.0,main_w3_handler0,3217098,16547355,False,,10617941.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1551051,,,accession_number,"""fastqsanger""",32.0,,39785871.0,1502353074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 08:20:44.436161,89476.0,167.0
,,2017-08-10 08:54:03.518251,slurm_normal,1502355452.0,0,,,,,,1.0,main_w3_handler0,3217098,16547568,False,,10618172.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1551052,,,accession_number,"""fastqsanger""",32.0,,39785871.0,1502355251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 08:57:36.890412,89476.0,201.0
,,2017-08-10 09:29:49.167574,slurm_normal,1502358439.0,0,,,11.0,txt,,1.0,main_w4_handler0,3217576,16547963,False,,10618574.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,2,,,"[{'src': 'hda', 'id': 30823483}]",file_list,"""fastqsanger.gz""",32.0,,39791231.0,1502357402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 09:49:45.417570,60194.0,1037.0
,,2017-08-10 10:26:11.160381,slurm_normal,1502362696.0,0,3131563039.0,sra,,,,1.0,main_w4_handler1,3210583,16548266,False,,10618947.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30823948}]",,file,"""fastqsanger.gz""",32.0,,39601848.0,1502360782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 10:58:18.824636,47785.0,1914.0
,,2017-08-10 09:21:27.638295,slurm_normal,1502358924.0,0,,,22.0,txt,,1.0,main_w3_handler1,3217576,16547848,False,,10618416.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,2,,,"[{'src': 'hda', 'id': 30823340}]",file_list,"""fastqsanger.gz""",32.0,,39791231.0,1502356898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 10:00:44.272390,60194.0,2026.0
,,2017-08-10 10:26:10.526402,slurm_normal,1502363154.0,0,3954008638.0,sra,,,,1.0,main_w4_handler0,3210583,16548264,False,,10618944.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30823935}]",,file,"""fastqsanger.gz""",32.0,,39601848.0,1502360779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 11:05:58.884478,47785.0,2375.0
,,2017-08-10 10:26:10.855276,slurm_normal,1502362928.0,0,3623816691.0,sra,,,,1.0,main_w3_handler0,3210583,16548265,False,,10618945.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30823947}]",,file,"""fastqsanger.gz""",32.0,,39601848.0,1502360779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 11:02:10.513849,47785.0,2149.0
,,2017-08-10 10:47:14.102931,slurm_normal,1502363062.0,0,,,11.0,txt,,1.0,main_w3_handler0,3217576,16548364,False,,10619057.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,2,,,"[{'src': 'hda', 'id': 30824185}]",file_list,"""fastqsanger.gz""",32.0,,39791231.0,1502362045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 11:07:14.175100,60194.0,1017.0
,,2017-08-10 11:47:26.457270,slurm_normal,1502366373.0,0,,,,,,1.0,main_w3_handler1,3218509,16548689,False,,10619406.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1518297,,,accession_number,"""fastqsanger.gz""",32.0,,39805528.0,1502365658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 11:59:36.608843,83279.0,715.0
,,2017-08-10 11:47:57.805301,slurm_normal,1502366641.0,0,,,,,,1.0,main_w4_handler0,3218509,16548692,False,,10619410.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1518298,,,accession_number,"""fastqsanger.gz""",32.0,,39805528.0,1502365685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 12:04:03.801662,83279.0,956.0
,,2017-08-10 13:44:00.208527,slurm_normal,1502372917.0,0,,,,,,1.0,main_w3_handler0,3217098,16550274,False,,10621288.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1551034,,,accession_number,"""fastqsanger""",32.0,,39785871.0,1502372649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 13:48:39.511299,89476.0,268.0
,,2017-08-10 14:40:17.310819,slurm_normal,1502376240.0,0,,,,,,1.0,main_w3_handler0,3217098,16550781,False,,10621892.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1551053,,,accession_number,"""fastqsanger""",32.0,,39785871.0,1502376030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 14:44:02.995775,89476.0,210.0
,,2017-08-10 15:16:32.703872,slurm_normal,1502378387.0,0,,,,,,1.0,main_w4_handler1,3217098,16551399,False,,10622394.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1551033,,,accession_number,"""fastqsanger""",32.0,,39785871.0,1502378200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 15:19:48.839446,89476.0,187.0
,,2017-08-10 15:47:28.619088,slurm_normal,1502380404.0,0,,,,,,1.0,main_w3_handler1,3217098,16551705,False,,10622704.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1551033,,,accession_number,"""fastqsanger""",32.0,,39785871.0,1502380221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 15:56:13.477450,89476.0,183.0
,,2017-08-10 16:04:27.080687,slurm_normal,1502381260.0,0,,,,,,1.0,main_w3_handler1,3217098,16551865,False,,10622980.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1551035,,,accession_number,"""fastqsanger""",32.0,,39785871.0,1502381076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 16:07:43.474972,89476.0,184.0
,,2017-08-10 16:05:22.113355,slurm_normal,1502381341.0,0,,,,,,1.0,main_w4_handler1,3217098,16551893,False,,10622998.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1551037,,,accession_number,"""fastqsanger""",32.0,,39785871.0,1502381129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 16:09:03.262553,89476.0,212.0
,,2017-08-10 16:04:55.306143,slurm_normal,1502381432.0,0,,,,,,1.0,main_w4_handler1,3217098,16551870,False,,10622989.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1551036,,,accession_number,"""fastqsanger""",32.0,,39785871.0,1502381106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 16:10:33.090807,89476.0,326.0
,,2017-08-10 18:36:24.023682,slurm_normal,1502390928.0,0,,,16.0,txt,,1.0,main_w4_handler1,3218861,16553367,False,,10624483.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,2,,,"[{'src': 'hda', 'id': 30831858}]",file_list,"""fastqsanger.gz""",32.0,,39751901.0,1502390913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 18:48:51.494984,109656.0,15.0
,,2017-08-10 16:33:13.488109,slurm_normal,1502397091.0,0,,,22.0,txt,,1.0,main_w4_handler1,3218781,16552284,False,,10623360.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,2,,,"[{'src': 'hda', 'id': 30829619}]",file_list,"""fastqsanger.gz""",32.0,,39780609.0,1502382803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 22:00:45.538286,109915.0,14288.0
,,2017-08-10 20:47:39.414172,slurm_normal,1502400670.0,0,,,,,,1.0,main_w3_handler0,2092962,16554230,False,,10625232.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR2921720,,,accession_number,"""fastqsanger""",32.0,,39796379.0,1502400304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 22:26:49.736142,54663.0,366.0
,,2017-08-10 20:36:59.830914,slurm_normal,1502402303.0,0,,,,,,1.0,main_w3_handler0,2092962,16554172,False,Job output deleted by user before job completed.,10625192.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR2921720,,,accession_number,"""fastqsanger.gz""",32.0,,39796379.0,1502399668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 22:55:56.811430,54663.0,2635.0
,,2017-08-10 22:25:49.500177,slurm_normal,1502405902.0,0,,,,,,1.0,main_w4_handler1,3219052,16554780,False,,10625490.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR5234495,,,accession_number,"""fastqsanger.gz""",32.0,,39621823.0,1502403959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 22:58:24.158579,27035.0,1943.0
,,2017-08-10 22:26:22.705674,slurm_normal,1502407036.0,0,,,,,,1.0,main_w4_handler0,3219052,16554784,False,,10625492.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR5234498,,,accession_number,"""fastqsanger.gz""",32.0,,39621823.0,1502403989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-10 23:19:58.390833,27035.0,3047.0
,,2017-08-10 16:16:52.909324,slurm_normal,1502406532.0,0,,,22.0,txt,,1.0,main_w4_handler0,3218772,16551981,False,,10623148.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,2,,,"[{'src': 'hda', 'id': 30829440}]",file_list,"""fastqsanger.gz""",32.0,,39780609.0,1502381823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-11 00:35:22.899803,109915.0,24709.0
,,2017-08-10 22:26:04.008865,slurm_normal,1502412892.0,0,,,,,,1.0,main_w3_handler1,3219052,16554782,False,,10625735.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR5234496,,,accession_number,"""fastqsanger.gz""",32.0,,39621823.0,1502409794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-11 02:17:45.088439,27035.0,3098.0
,,2017-08-10 22:26:13.505157,slurm_normal,1502416578.0,0,,,,,,1.0,main_w3_handler1,3219052,16554783,False,,10625795.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR5234497,,,accession_number,"""fastqsanger.gz""",32.0,,39621823.0,1502412058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-11 02:30:06.436616,27035.0,4520.0
,,2017-08-11 10:20:35.945483,slurm_normal,1502446983.0,0,505847102.0,sra,,,,1.0,main_w3_handler1,3219404,16557372,False,,10628504.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30837949}]",,file,"""fastqsanger""",32.0,,39757083.0,1502446842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-11 10:23:05.840311,57767.0,141.0
,,2017-08-10 22:26:32.652005,slurm_normal,1502418214.0,0,,,,,,1.0,main_w3_handler0,3219052,16554785,False,,10625680.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR5234499,,,accession_number,"""fastqsanger.gz""",32.0,,39621823.0,1502408208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-11 03:00:09.348968,27035.0,10006.0
,,2017-08-11 06:33:07.022105,slurm_normal,1502433350.0,0,,,,,,1.0,main_w3_handler1,3217098,16556026,False,,10627051.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1551038,,,accession_number,"""fastqsanger""",32.0,,39785871.0,1502433197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-11 06:35:53.050605,89476.0,153.0
,,2017-08-11 06:33:34.270870,slurm_normal,1502433357.0,0,,,,,,1.0,main_w4_handler0,3217098,16556029,False,,10627053.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,SRR1551039,,,accession_number,"""fastqsanger""",32.0,,39785871.0,1502433224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-11 06:35:59.326708,89476.0,133.0
,,2017-08-11 11:48:38.998582,slurm_normal,1502452404.0,0,161674503.0,sra,,,,1.0,main_w3_handler1,3219469,16557889,False,,10628983.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30838902}]",,file,"""fastqsanger.gz""",32.0,,39601848.0,1502452269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-11 11:53:27.532911,47785.0,135.0
,,2017-08-11 11:48:38.710387,slurm_normal,1502453620.0,0,2617300832.0,sra,,,,1.0,main_w4_handler0,3219469,16557887,False,,10628966.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30838895}]",,file,"""fastqsanger.gz""",32.0,,39601848.0,1502452127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-11 12:13:43.840615,47785.0,1493.0
,,2017-08-11 11:48:38.268716,slurm_normal,1502452377.0,0,471715107.0,sra,,,,1.0,main_w3_handler1,3219469,16557885,False,,10628969.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30838854}]",,file,"""fastqsanger.gz""",32.0,,39601848.0,1502452130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-11 11:52:59.846883,47785.0,247.0
,,2017-08-11 11:48:38.849388,slurm_normal,1502452262.0,0,147974580.0,sra,,,,1.0,main_w4_handler0,3219469,16557888,False,,10628967.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30838897}]",,file,"""fastqsanger.gz""",32.0,,39601848.0,1502452127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-11 11:51:03.095914,47785.0,135.0
,,2017-08-11 11:48:38.519635,slurm_normal,1502452821.0,0,1120957704.0,sra,,,,1.0,main_w3_handler0,3219469,16557886,False,,10628968.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,"[{'src': 'hda', 'id': 30838869}]",,file,"""fastqsanger.gz""",32.0,,39601848.0,1502452130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.2,2.8.1.2,,2017-08-11 12:00:23.002041,47785.0,691.0
