bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles2_filetype,bamfiles3,bamfiles3_filetype,bamfiles4,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.output.__current_case__,parameters.output.outFileFormat,parameters.output.saveRawCounts,parameters.output.showOutputSettings,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
786104173,786104173,,,,,,,,,,,,,,,,,,,,,bam,331323788.0,,,bam,5209090979.0,bam,1007717918.0,bam,,,,,,,,,,,bam,,,2017-01-23 17:39:06.111881,slurm_multi,1485195475.0,0,6.0,main_w4_handler2,2887820,14849466,False,,9009616,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 27831496}, {'src': 'hda', 'id': 27831497}, {'src': 'hda', 'id': 27831498}, {'src': 'hda', 'id': 27832851}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,no,"""""",32.0,,34165695,1485195200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-01-23 18:17:57.517085,92222,275.0
3103464162,3103464162,,,,,,,,,,,,,,,,,,,,,bam,3416110418.0,,,bam,3007729250.0,bam,2792220782.0,bam,,,,,,,,,,,bam,,,2016-12-28 12:41:04.569178,slurm_multi,1482929310.0,0,6.0,main_w4_handler2,2940470,14657032,False,,8830392,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 27753533}, {'src': 'hda', 'id': 27753535}, {'src': 'hda', 'id': 27753538}, {'src': 'hda', 'id': 27753540}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,,,no,"""""",32.0,,35071494,1482929051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2016-12-28 12:48:31.345689,97395,259.0
1222982080,1222982080,,,,,,,,,,,,,,,,,,,,,bam,978858186.0,,,bam,,,,,,,,,,,,,,,bam,,,2017-01-25 20:28:03.510264,slurm_multi,1485378912.0,0,6.0,main_w4_handler2,2968066,14871532,False,,9031068,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28080480}, {'src': 'hda', 'id': 28080482}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,,,no,"""""",32.0,,35071494,1485378795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-01-25 21:15:15.113485,97395,117.0
4934679802,4934679802,,,,,,,,,,,,,,,,,,,,,bam,6246756130.0,,,bam,,,,,,,,,,,,,,,bam,,,2017-01-26 09:45:39.961563,slurm_multi,1485424676.0,0,6.0,main_w4_handler2,2930898,14875440,False,,9035278,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 27995602}, {'src': 'hda', 'id': 27995605}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,no,"""""",32.0,,35556026,1485424513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-01-26 09:57:56.740594,10211,163.0
186416314,186416314,,,,,,,,,,,,,,,,,,,,,bam,353096821.0,,,bam,421832723.0,bam,469296169.0,bam,563226340.0,bam,591281949.0,bam,,,,,,,bam,,,2017-03-25 16:48:32.971340,slurm_multi,1490462299.0,0,6.0,main_w4_handler2,2770213,15395557,False,,9531246,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28919351}, {'src': 'hda', 'id': 28919362}, {'src': 'hda', 'id': 28919363}, {'src': 'hda', 'id': 28919364}, {'src': 'hda', 'id': 28919365}, {'src': 'hda', 'id': 28919366}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,png,false,yes,"""""",32.0,,36816455,1490462185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-03-25 17:18:21.003398,87565,114.0
986408968,986408968,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,2017-01-30 11:07:42.876622,slurm_multi,1485775053.0,0,6.0,main_w4_handler2,2969338,14903645,False,,9059875,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28136210}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,,,no,"""""",32.0,,35599797,1485774987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-01-30 11:17:34.168855,87037,66.0
841657909,841657909,,,,,,,,,,,,,,,,,,,,,bam,806912610.0,,,bam,1249319191.0,bam,806646194.0,bam,,,,,,,,,,,bam,,,2017-01-30 20:07:39.054433,slurm_multi,1485807874.0,0,6.0,main_w3_handler2,2974661,14908408,False,,9064502,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28139046}, {'src': 'hda', 'id': 28139047}, {'src': 'hda', 'id': 28139048}, {'src': 'hda', 'id': 28139420}]","""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""dm6""",0,,,no,"""""",32.0,,35539586,1485807483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-01-30 20:24:35.969236,59928,391.0
530382929,530382929,,,,,,,,,,,,,,,,,,,,,bam,561105104.0,,,bam,800895898.0,bam,,,,,,,,,,,,,bam,,,2017-01-31 11:17:50.336479,slurm_multi,1485862351.0,0,6.0,main_w4_handler2,2937538,14913890,False,,9069788,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28035577}, {'src': 'hda', 'id': 28036499}, {'src': 'hda', 'id': 28037680}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,png,true,yes,"""""",32.0,,35680322,1485862198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-01-31 11:32:33.300668,68572,153.0
3199130602,3199130602,,,,,,,,,,,,,,,,,,,,,bam,2671743036.0,,,bam,,,,,,,,,,,,,,,bam,,,2017-01-31 22:27:10.113082,slurm_multi,1485902316.0,0,6.0,main_w3_handler2,2930898,14918471,False,,9074163,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 27995425}, {'src': 'hda', 'id': 27995426}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,no,"""""",32.0,,35726880,1485902247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-01-31 22:38:37.293670,10211,69.0
4934679802,4934679802,,,,,,,,,,,,,,,,,,,,,bam,6246756130.0,,,bam,,,,,,,,,,,,,,,bam,,,2017-01-31 21:55:41.402354,slurm_multi,1485900439.0,0,6.0,main_w3_handler2,2930898,14918297,False,,9073931,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 27995602}, {'src': 'hda', 'id': 27995605}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,no,"""""",32.0,,35726880,1485900331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-01-31 22:07:21.285464,10211,108.0
2476856463,2476856463,,,,,,,,,,,,,,,,,,,,,bam,3350194253.0,,,bam,,,,,,,,,,,,,,,bam,,,2017-01-31 22:14:07.452439,slurm_multi,1485901377.0,0,6.0,main_w3_handler2,2930898,14918367,False,,9074043,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 27657218}, {'src': 'hda', 'id': 27657219}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,no,"""""",32.0,,35726880,1485901308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-01-31 22:22:59.005320,10211,69.0
993084867,993084867,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,2017-02-02 21:45:09.107268,slurm_multi,1486073409.0,0,6.0,main_w4_handler2,2978539,14937337,False,,9093981,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28175499}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,,,no,"""chr14""",32.0,,35774477,1486073277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-02 22:10:10.165636,47785,132.0
6205550417,6205550417,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,2017-02-01 11:46:16.607393,slurm_multi,1485950330.0,0,6.0,main_w3_handler2,2963883,14922392,False,,9078185,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28054128}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,no,"""""",32.0,,35520073,1485950220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-01 11:58:51.107597,75177,110.0
5930518433,5930518433,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,2017-02-01 11:46:08.403708,slurm_multi,1485950073.0,0,6.0,main_w3_handler2,2963883,14922391,False,,9078155,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28054120}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,no,"""""",32.0,,35520073,1485949954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-01 11:54:33.870599,75177,119.0
6293004111,6293004111,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,2017-02-01 11:46:47.685140,slurm_multi,1485950631.0,0,6.0,main_w3_handler2,2963883,14922394,False,,9078199,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28062555}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,no,"""""",32.0,,35520073,1485950499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-01 12:03:53.250894,75177,132.0
5829197135,5829197135,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,bam,,,2017-02-01 11:46:39.778323,slurm_multi,1485951078.0,0,6.0,main_w4_handler2,2963883,14922393,False,,9078232,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28059404}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,no,"""""",32.0,,35520073,1485950783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-01 12:11:20.435667,75177,295.0
2430692112,2430692112,,,,,,,,,,,,,,,,,,,,,bam,2521864050.0,,,bam,1631691910.0,bam,,,,,,,,,,,,,bam,,,2017-02-03 04:17:37.294720,slurm_multi,1486096290.0,0,6.0,main_w3_handler2,2776915,14939520,False,,9096322,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28102195}, {'src': 'hda', 'id': 28102196}, {'src': 'hda', 'id': 28190785}]","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",0,,,no,"""""",32.0,,35748526,1486096079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-03 04:31:32.564631,65128,211.0
1301413,1301413,,,,,,,,,,,,,,,,,,,,,bam,1731285.0,,,bam,2211882.0,bam,787752.0,bam,,,,,,,,,,,bam,,,2017-02-05 01:02:00.739823,slurm_multi,1486257086.0,0,6.0,main_w4_handler2,2957975,14952671,False,,9110355,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 27953568}, {'src': 'hda', 'id': 27953572}, {'src': 'hda', 'id': 27953576}, {'src': 'hda', 'id': 27953580}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,no,"""""",32.0,,35791876,1486257050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-05 01:11:27.833944,93822,36.0
1462128445,1462128445,,,,,,,,,,,,,,,,,,,,,bam,1353654164.0,,,bam,,,,,,,,,,,,,,,bam,,,2017-02-06 05:18:33.123123,slurm_multi,1486359138.0,0,6.0,main_w4_handler2,2776915,14957289,False,,9114869,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28221009}, {'src': 'hda', 'id': 28221010}]","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",0,,,no,"""""",32.0,,35748526,1486359028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-06 05:32:20.840880,65128,110.0
530382929,530382929,,,,,,,,,,,,,,,,,,,,,bam,561105104.0,,,bam,800895898.0,bam,251798388.0,bam,,,,,,,,,,,bam,,,2017-02-06 09:03:26.650341,slurm_multi,1486372560.0,0,6.0,main_w3_handler2,2937538,14958194,False,,9115755,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28035577}, {'src': 'hda', 'id': 28036499}, {'src': 'hda', 'id': 28037680}, {'src': 'hda', 'id': 28152384}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,png,true,yes,"""""",32.0,,35827099,1486372397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-06 09:16:01.913560,68572,163.0
17075971,17075971,,,,,,,,,,,,,,,,,,,,,bam,26438176.0,,,bam,19081427.0,bam,173206626.0,bam,139282090.0,bam,28563303.0,bam,165350832.0,bam,162194879.0,bam,,,bam,,,2017-03-29 14:34:29.699630,reserved_multi,1490799663.0,0,4.0,main_w3_handler2,3049269,15424663,False,,9557373.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28969394}, {'src': 'hda', 'id': 28969395}, {'src': 'hda', 'id': 28969397}, {'src': 'hda', 'id': 28969398}, {'src': 'hda', 'id': 28969407}, {'src': 'hda', 'id': 28969409}, {'src': 'hda', 'id': 28969411}, {'src': 'hda', 'id': 28969412}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,,,no,"""""",32.0,,35746799,1490799540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-03-29 15:01:04.421406,621,123.0
593061920,593061920,,,,,,,,,,,,,,,,,,,,,bam,871139948.0,,,bam,,,,,,,,,,,,,,,bam,,,2017-02-08 20:33:44.151603,slurm_multi,1486586751.0,0,6.0,main_w4_handler2,2986865,14988715,False,,9146197,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28271064}, {'src': 'hda', 'id': 28271065}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,,,no,"""""",32.0,,35838909,1486586701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-08 20:45:53.608405,37872,50.0
1249153565,1249153565,,,,,,,,,,,,,,,,,,,,,bam,1253537715.0,,,bam,703220857.0,bam,,,,,,,,,,,,,bam,,,2017-02-09 04:50:54.594120,slurm_multi,1486616124.0,0,6.0,main_w3_handler2,2776915,14991865,False,,9148777,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28276194}, {'src': 'hda', 'id': 28276198}, {'src': 'hda', 'id': 28276201}]","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",0,,,no,"""""",32.0,,35748526,1486615948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-09 04:55:25.389403,65128,176.0
1241313924,1241313924,,,,,,,,,,,,,,,,,,,,,bam,1282994314.0,,,bam,1263349782.0,bam,,,,,,,,,,,,,bam,,,2017-02-09 04:43:05.629793,slurm_multi,1486615787.0,0,6.0,main_w4_handler2,2776915,14991840,False,,9148764,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 26351128}, {'src': 'hda', 'id': 26351238}, {'src': 'hda', 'id': 28276202}]","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",0,,,no,"""""",32.0,,35748526,1486615607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-09 04:49:47.879268,65128,180.0
2430692112,2430692112,,,,,,,,,,,,,,,,,,,,,bam,2521864050.0,,,bam,1631691910.0,bam,,,,,,,,,,,,,bam,,,2017-02-13 03:23:30.948277,slurm_multi,1486956417.0,0,6.0,main_w3_handler2,2776915,15019829,False,,9176242,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28102195}, {'src': 'hda', 'id': 28102196}, {'src': 'hda', 'id': 28190785}]","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",1,png,false,yes,"""""",32.0,,35748526,1486956328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-13 03:26:59.588251,65128,89.0
1620398957,1620398957,,,,,,,,,,,,,,,,,,,,,bam,594381393.0,,,bam,946326406.0,bam,1696712548.0,bam,,,,,,,,,,,bam,,,2017-02-13 10:49:04.911245,slurm_multi,1486983670.0,0,6.0,main_w3_handler2,605821,15022125,False,,9178441,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28307222}, {'src': 'hda', 'id': 28307329}, {'src': 'hda', 'id': 28307579}, {'src': 'hda', 'id': 28323046}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,no,"""chr1""",32.0,,34508217,1486983486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-13 11:01:12.633010,12956,184.0
1620398957,1620398957,,,,,,,,,,,,,,,,,,,,,bam,594381393.0,,,bam,946326406.0,bam,1696712548.0,bam,,,,,,,,,,,bam,,,2017-02-13 13:08:25.250155,slurm_multi,1486997280.0,0,6.0,main_w4_handler2,605821,15023005,False,,9180159,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28307222}, {'src': 'hda', 'id': 28307329}, {'src': 'hda', 'id': 28307579}, {'src': 'hda', 'id': 28323046}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,no,"""chr1""",32.0,,34508217,1486997138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-13 14:48:05.205819,12956,142.0
2430692112,2430692112,,,,,,,,,,,,,,,,,,,,,bam,2521864050.0,,,bam,1631691910.0,bam,,,,,,,,,,,,,bam,,,2017-02-14 01:30:29.902204,slurm_multi,1487036065.0,0,6.0,main_w4_handler2,2776915,15028404,False,,9184703,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28102195}, {'src': 'hda', 'id': 28102196}, {'src': 'hda', 'id': 28190785}]","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",1,svg,false,yes,"""""",32.0,,35748526,1487035961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-14 01:34:27.756181,65128,104.0
1241313924,1241313924,,,,,,,,,,,,,,,,,,,,,bam,1282994314.0,,,bam,1263349782.0,bam,,,,,,,,,,,,,bam,,,2017-02-14 01:41:12.574361,slurm_multi,1487036771.0,0,6.0,main_w3_handler2,2776915,15028454,False,,9184748,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 26351128}, {'src': 'hda', 'id': 26351238}, {'src': 'hda', 'id': 28276202}]","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",1,svg,false,yes,"""""",32.0,,35748526,1487036578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-14 01:46:13.342034,65128,193.0
731276059,731276059,,,,,,,,,,,,,,,,,,,,,bam,853154847.0,,,bam,843209183.0,bam,,,,,,,,,,,,,bam,,,2017-02-14 18:00:07.982452,slurm_multi,1487095824.0,0,6.0,main_w4_handler2,2977862,15036961,False,,9193308,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28173416}, {'src': 'hda', 'id': 28173419}, {'src': 'hda', 'id': 28173425}]","""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""dm6""",0,,,no,"""""",32.0,,35539586,1487095353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-14 18:10:28.815229,59928,471.0
945136156,945136156,,,,,,,,,,,,,,,,,,,,,bam,946981198.0,,,bam,758527729.0,bam,877580454.0,bam,,,,,,,,,,,bam,,,2017-02-14 20:34:36.147055,slurm_multi,1487105334.0,0,6.0,main_w3_handler2,2974656,15038831,False,,9194406,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28348676}, {'src': 'hda', 'id': 28348680}, {'src': 'hda', 'id': 28348682}, {'src': 'hda', 'id': 28348684}]","""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""dm6""",0,,,no,"""""",32.0,,35539586,1487104588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-14 20:48:55.581895,59928,746.0
1282994314,1282994314,,,,,,,,,,,,,,,,,,,,,bam,1263349782.0,,,bam,,,,,,,,,,,,,,,bam,,,2017-02-16 02:59:11.917219,slurm_multi,1487214219.0,0,6.0,main_w4_handler2,2776915,15052262,False,,9207885,slurm,,132111800.0,corral-repl,,1,yes,slurm_multi,0.0,no,"[{'src': 'hda', 'id': 28375020}, {'src': 'hda', 'id': 28375034}]","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",1,png,false,yes,"""""",32.0,,35748526,1487214084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-16 03:03:41.195594,65128,135.0
1665639461,1665639461,,,,,,,,,,,,,,,,,,,,,bam,859737236.0,,,bam,836187398.0,bam,843209183.0,bam,731276059.0,bam,982050536.0,bam,,,,,,,bam,,,2017-02-15 15:07:20.239342,slurm_multi,1487172844.0,0,6.0,main_w4_handler2,2974658,15047433,False,,9203156,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28139055}, {'src': 'hda', 'id': 28139056}, {'src': 'hda', 'id': 28139057}, {'src': 'hda', 'id': 28365487}, {'src': 'hda', 'id': 28365488}, {'src': 'hda', 'id': 28365542}]","""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""dm6""",0,,,no,"""""",32.0,,35539586,1487171843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-15 15:34:06.818893,59928,1001.0
1282994314,1282994314,,,,,,,,,,,,,,,,,,,,,bam,1263349782.0,,,bam,1241313924.0,bam,,,,,,,,,,,,,bam,,,2017-02-16 09:03:42.844623,slurm_multi,1487236091.0,0,6.0,main_w3_handler2,2776915,15054246,False,,9209782,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28375020}, {'src': 'hda', 'id': 28375034}, {'src': 'hda', 'id': 28375724}]","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",0,,,no,"""""",32.0,,36076920,1487235905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-16 09:08:12.559857,65128,186.0
3491781723,3491781723,,,,,,,,,,,,,,,,,,,,,bam,3827280361.0,,,bam,4212052803.0,bam,,,,,,,,,,,,,bam,,,2017-02-17 22:50:43.920469,slurm_multi,1487372943.0,0,6.0,main_w4_handler2,2776915,15071499,False,,9226939,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 28393399}, {'src': 'hda', 'id': 28393428}, {'src': 'hda', 'id': 28393447}]","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",0,,,no,"""""",32.0,,36076920,1487372507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,2.3.6.0,,2017-02-17 23:09:05.509564,65128,436.0
