create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,memtotal,object_store_id,param_filename,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.averageTypeSummaryPlot,parameters.advancedOpt.colorList,parameters.advancedOpt.colorMap,parameters.advancedOpt.endLabel,parameters.advancedOpt.heatmapHeight,parameters.advancedOpt.heatmapWidth,parameters.advancedOpt.missingDataColor,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotTitle,parameters.advancedOpt.referencePointLabel,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.startLabel,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.whatToShow,parameters.advancedOpt.xAxisLabel,parameters.advancedOpt.yAxisLabel,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.advancedOpt.zMax,parameters.advancedOpt.zMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.dpi,parameters.output.outFileFormat,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-10-24 09:09:16.110986,slurm_normal,1477300370.0,0,1.0,main_w3_handler0,2862088,14156404,False,,8367427.roundup,slurm,,4536,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Greens'],5kb,10.0,7.5,black,true,Enrichment of H3K9ac at Subtelomeric Regions,TSS,subtel,wt sir2,yes,descend,mean,0,1.0,,,,,yes,"plot, heatmap and colorbar",distance from chromosome start (bp),enrichment,,,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563239bfc6abafa30'}]",0,,,,,no,32.0,,33824132,1477300327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-24 09:12:52.288115,77683,43.0
2016-10-24 08:52:58.291355,slurm_normal,1477299355.0,0,1.0,main_w3_handler1,2862088,14156289,False,,8367319.roundup,slurm,,4536,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],5kb,10.0,7.5,black,true,Enrichment of H3K9ac at Subtelomeric Regions,TSS,,wt sir2,yes,descend,mean,0,1.0,,,,,yes,"plot, heatmap and colorbar",distance from chromosome start (bp),subtelomeric regions,,,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563239bfc6abafa30'}]",0,,,,,no,32.0,,33824132,1477299342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-24 08:55:56.657283,77683,13.0
2016-10-24 09:15:07.777764,slurm_normal,1477300715.0,0,1.0,main_w3_handler0,2862088,14156437,False,,8367454.roundup,slurm,,4536,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['OrRd'],5kb,10.0,7.5,black,true,Enrichment of H3K9ac at Subtelomeric Regions,TSS,subtel,wt sir2,yes,descend,mean,0,1.0,,,,,yes,"plot, heatmap and colorbar",distance from chromosome start (bp),enrichment,,,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563239bfc6abafa30'}]",0,,,,,no,32.0,,33824132,1477300704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-24 09:18:37.530260,77683,11.0
2016-10-24 09:20:33.820714,slurm_normal,1477301042.0,0,1.0,main_w4_handler1,2862088,14156463,False,,8367485.roundup,slurm,,5454,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Greens'],0,10.0,7.5,black,true,Enrichment of H3K9ac at Subtelomeric Regions,TSS,subtel,wt sir2,yes,descend,mean,5kb,1.0,,,,,yes,"plot, heatmap and colorbar",distance to chromosome end (bp),enrichment,,,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5413727b146751fbf'}]",0,,,,,no,32.0,,33824132,1477301025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-24 09:24:03.236185,77683,17.0
2016-10-24 10:05:46.645934,slurm_normal,1477303856.0,0,1.0,main_w3_handler1,2862088,14156846,False,,8367830.roundup,slurm,,4536,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['OrRd'],5kb,10.0,7.5,black,true,Enrichment of H3K9ac at 5' Subtelomeric Regions,TSS,subtel,wt sir2,yes,descend,mean,0,1.0,,,,,yes,"plot, heatmap and colorbar",distance from chromosome start (bp),enrichment,,,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563239bfc6abafa30'}]",0,,,,,no,32.0,,33824132,1477303843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-24 10:10:56.545107,77683,13.0
2016-10-24 13:09:23.291451,slurm_normal,1477314774.0,0,1.0,main_w3_handler0,2862088,14158065,False,,8368861.roundup,slurm,,5454,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['OrRd'],0,10.0,7.5,black,true,Enrichment of H3K9ac at Subtelomeric Regions,TSS,subtel,wt sir2,yes,descend,mean,5kb,1.0,,,,,yes,"plot, heatmap and colorbar",distance to chromosome end (bp),enrichment,,,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5413727b146751fbf'}]",0,,,,,no,32.0,,33824132,1477314762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-24 13:12:55.059976,77683,12.0
2016-10-24 13:42:13.870601,slurm_normal,1477316789.0,0,1.0,main_w3_handler0,2862088,14158299,False,,8369067.roundup,slurm,,4536,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['OrRd'],5kb,10.0,7.5,black,true,Enrichment of H3K9ac at 5 prime Subtelomeric Regions,TSS,subtel,wt sir2,yes,descend,mean,0,1.0,,,,,yes,"plot, heatmap and colorbar",distance from chromosome start (bp),enrichment,,,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563239bfc6abafa30'}]",0,,,,,no,32.0,,33824132,1477316765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-24 13:46:30.557037,77683,24.0
2016-10-24 14:09:30.980575,slurm_normal,1477318449.0,0,1.0,main_w4_handler0,2862088,14158549,False,,8369335.roundup,slurm,,5454,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['OrRd'],0,10.0,7.5,black,true,Enrichment of H3K9ac at 3 prime Subtelomeric Regions,TSS,subtel,wt sir2,yes,descend,mean,5kb,1.0,,,,,yes,"plot, heatmap and colorbar",distance to chromosome end (bp),enrichment,,,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5413727b146751fbf'}]",0,,,,,no,32.0,,33824132,1477318423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-24 14:14:13.710692,77683,26.0
2016-10-24 18:05:37.942808,slurm_normal,1477333778.0,0,1.0,main_w4_handler0,2855323,14160468,False,,8372337.roundup,slurm,,114075,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5098486eae6e5a836'}]",1,200,pdf,false,false,yes,32.0,,33063420,1477332832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-24 18:29:39.672673,9645,946.0
2016-10-26 02:02:52.632316,slurm_normal,1477447707.0,0,1.0,main_w4_handler0,2694982,14174815,False,,8387495.roundup,slurm,,0,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,"""REPonly_peaks""",yes,descend,mean,TSS,0.0,0.0,kmeans,4,,no,"plot, heatmap and colorbar",distance from TSS (bp),peaks,,,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f761915a4c1fe171'}]",0,,,,,no,32.0,,33486407,1477447531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-26 02:08:30.083802,84133,176.0
2016-10-25 18:21:17.323915,slurm_normal,1477420186.0,0,1.0,main_w4_handler1,2868393,14172007,False,,8384833.roundup,slurm,,17656,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f4ef549129f0e1dd'}]",0,,,,,no,32.0,,33878546,1477420118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-25 18:29:51.303663,88465,68.0
2016-10-25 19:02:44.536741,slurm_normal,1477422593.0,0,1.0,main_w4_handler1,2868393,14172367,False,,8385093.roundup,slurm,,22736,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1cbbe5a3cb6da9b'}]",0,,,,,no,32.0,,33878546,1477422477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-25 19:09:59.977378,88465,116.0
2016-10-25 19:14:50.451270,slurm_normal,1477423263.0,0,1.0,main_w4_handler1,2868393,14172449,False,,8385178.roundup,slurm,,22736,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,0,,,yes,descend,mean,TSS,0.0,0.0,kmeans,4,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1cbbe5a3cb6da9b'}]",0,,,,,no,32.0,,33878546,1477423146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-25 19:21:05.845396,88465,117.0
2016-10-25 19:24:01.757222,slurm_normal,1477423802.0,0,1.0,main_w3_handler0,2868393,14172522,False,,8385288.roundup,slurm,,22736,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,0,,,yes,descend,mean,TSS,0.0,0.0,kmeans,3,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1cbbe5a3cb6da9b'}]",0,,,,,no,32.0,,33878546,1477423780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-25 19:30:05.019719,88465,22.0
2016-10-25 20:31:18.451392,slurm_normal,1477428589.0,0,1.0,main_w4_handler1,2868393,14173159,False,,8385882.roundup,slurm,,393591,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Blues'],TES,25.0,7.5,black,false,,0,,,yes,descend,mean,TSS,0.0,0.0,kmeans,3,,no,"plot, heatmap and colorbar",,,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b572ff75ab93939a11'}]",0,,,,,no,32.0,,33878546,1477428106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-25 20:49:57.290031,88465,483.0
2016-10-25 03:40:02.480451,slurm_normal,1477366964.0,0,1.0,main_w3_handler1,2856422,14164278,False,,8376777.roundup,slurm,,394130,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,5,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b55fe00ff99ea35'}]",0,,,,,no,32.0,,32088976,1477366943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-25 03:42:45.745531,67966,21.0
2016-10-26 07:49:07.834583,slurm_normal,1477469003.0,0,1.0,main_w3_handler0,2862088,14176537,False,,8389235.roundup,slurm,,30249,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['OrRd'],TES,20.0,7.5,black,true,Enrichment of H3K9ac at Peak Regions,TSS,peaks peaks peaks,wt sir2,yes,descend,mean,TSS,0.0,0.0,kmeans,3,,no,"plot, heatmap and colorbar",distance from TSS (bp),enrichment,,,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b560c10093241000e8'}]",0,,,,,no,32.0,,33824132,1477468686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-26 08:03:41.274839,77683,317.0
2016-10-25 10:14:24.434479,slurm_normal,1477390665.0,0,1.0,main_w3_handler1,2739523,14166683,False,,8379236.roundup,slurm,,128453,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,center,,K36me3WT K36me3KO K79me2WT T33RAW K79me2KO,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from center (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50615bce0245b2f7b'}]",1,200,png,false,true,yes,32.0,,32940287,1477390650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-25 10:17:48.518848,36650,15.0
2016-10-25 10:20:09.891179,slurm_normal,1477391645.0,0,1.0,main_w4_handler0,2739523,14166745,False,,8379534.roundup,slurm,,128453,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,center,,K36me3WT K36me3KO K79me2WT T33RAW K79me2KO,yes,descend,mean,TSS,0.0,0.0,kmeans,4,,no,"plot, heatmap and colorbar",distance from center (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50615bce0245b2f7b'}]",1,200,png,false,true,yes,32.0,,32940287,1477391588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-25 10:34:08.595179,36650,57.0
2016-10-26 00:53:25.510910,slurm_normal,1477443627.0,0,1.0,main_w3_handler1,2408954,14174546,False,,8387218.roundup,slurm,,3485836,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Greys'],TES,25.0,7.5,black,false,,0,3.5-12 12only,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from peak center,average,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52d1ebb5d0e38b52a'}]",0,,,,,no,32.0,,33225411,1477443606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-26 01:00:28.304993,65481,21.0
2016-10-26 01:52:27.982937,slurm_normal,1477447196.0,0,1.0,main_w4_handler1,2694982,14174781,False,,8387470.roundup,slurm,,0,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,"""REPonly_peaks""",yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),peaks,,,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f761915a4c1fe171'}]",0,,,,,no,32.0,,33486407,1477446962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-26 02:00:00.213108,84133,234.0
2016-10-25 15:08:42.367986,slurm_normal,1477411035.0,0,1.0,main_w3_handler0,2862088,14170271,False,,8383464.roundup,slurm,,30249,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['OrRd'],TES,20.0,7.5,black,true,Enrichment of H3K9ac at Peak Regions,TSS,peaks,wt sir2,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),enrichment,,,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b560c10093241000e8'}]",0,,,,,no,32.0,,33824132,1477411022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-25 15:57:17.382629,77683,13.0
2016-10-26 11:50:49.638808,slurm_normal,1477484061.0,0,1.0,main_w3_handler0,2739523,14179522,False,,8392325.roundup,slurm,,67749,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,center,,RAW BMDM,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from center (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d5d05139021b4ff8'}]",0,,,,,no,32.0,,32940287,1477484032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-26 12:14:24.686399,36650,29.0
2016-10-26 12:08:47.905107,slurm_normal,1477485736.0,0,1.0,main_w4_handler1,2739523,14179676,False,,8392572.roundup,slurm,,93415,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,center,,K4me3WT K4me3KO,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from center (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c58290ba05c46a38'}]",0,,,,,no,32.0,,32940287,1477485695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-26 12:42:21.290699,36650,41.0
2016-10-26 13:04:18.829167,slurm_normal,1477487322.0,0,1.0,main_w3_handler0,2868393,14180302,False,,8392846.roundup,slurm,,20918,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Blues'],TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,0,0.0,0.0,kmeans,3,,no,"plot, heatmap and colorbar",,,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c20960f8bb769669'}]",0,,,,,no,32.0,,33878546,1477487303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-26 13:08:45.813508,88465,19.0
2016-10-26 13:01:50.764014,slurm_normal,1477490132.0,0,1.0,main_w3_handler1,2408954,14180286,False,,8393320.roundup,slurm,,115450,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Greens'],TES,25.0,7.5,black,false,Methyl CpG ESC,0,,,yes,no,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from peak center,average,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56bf02704f5d18b31'}]",0,,,,,no,32.0,,33225411,1477490108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-26 13:55:42.309168,65481,24.0
2016-10-26 14:41:18.311632,slurm_normal,1477495349.0,0,1.0,main_w3_handler1,2868393,14181097,False,,8394008.roundup,slurm,,732190,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['Blues'],TES,25.0,7.5,white,false,,0,,,yes,descend,mean,TSS,0.0,0.0,kmeans,3,,no,"plot, heatmap and colorbar",,,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b519068296681b08f4'}]",1,200,png,false,false,yes,32.0,,33878546,1477495327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-26 15:22:31.949211,88465,22.0
2016-10-26 20:38:01.272881,slurm_normal,1477514667.0,0,1.0,main_w4_handler1,2794530,14183753,False,,8396450.roundup,slurm,,25368204,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fc293bfe50a7a368'}]",0,,,,,no,32.0,,33924799,1477514493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-26 20:44:30.508606,88612,174.0
2016-10-26 20:57:00.778214,slurm_normal,1477517072.0,0,1.0,main_w3_handler0,2794530,14183846,False,,8396719.roundup,slurm,,8024332,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,ESC Enhancer,ESC H3H27Ac,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b12193bbfee3ab5d'}]",0,,,,,no,32.0,,33924799,1477517036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-26 21:24:39.093921,88612,36.0
2016-10-26 21:30:17.687140,slurm_normal,1477517753.0,0,1.0,main_w3_handler1,2860300,14184059,False,,8396807.roundup,slurm,,73202735,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],,25.0,7.5,white,true,,,,,yes,descend,mean,,1.0,,,,,yes,"plot, heatmap and colorbar",,genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc0fe8e5863a32be'}]",0,,,,,no,32.0,,33813806,1477517719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-26 21:35:56.173540,73080,34.0
2016-10-26 22:10:23.021963,slurm_normal,1477520666.0,0,1.0,main_w3_handler0,2794530,14184323,False,,8397118.roundup,slurm,,8024332,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,ESC Enhancer,ESC H3H27Ac,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,30,0,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b12193bbfee3ab5d'}]",0,,,,,no,32.0,,33924799,1477520626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.5.0,2.3.5.0,,2016-10-26 22:24:29.863280,88612,40.0
