chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bam,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bam.values,parameters.lower_limit,parameters.upper_limit,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-01-16 16:30:27.536672,slurm_normal,1516120872.0,0,,1.0,main_w4_handler1,2927529,18050216,False,,3185402536,bam,12127633,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33334047}]","""0""","""1000""",32.0,,41648724.0,1516120728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-01-16 16:41:15.917392,46988.0,144.0
,,2018-01-16 19:13:27.132603,slurm_normal,1516131006.0,0,,1.0,main_w4_handler0,2934619,18051495,False,,3112124996,bam,12129307,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33336536}]","""0""","""1000""",32.0,,41648724.0,1516130909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-01-16 19:30:08.548769,46988.0,97.0
,,2018-01-17 16:07:28.129503,slurm_normal,1516207038.0,0,,1.0,main_w3_handler1,2934619,18062064,False,,3054106991,bam,12140399,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33353391}]","""0""","""1000""",32.0,,41648724.0,1516206943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-01-17 16:37:22.213771,46988.0,95.0
,,2018-01-17 19:49:57.918821,slurm_normal,1516219845.0,0,,1.0,main_w4_handler0,2927529,18065238,False,,3617426591,bam,12143420,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33356511}]","""0""","""1000""",32.0,,41648724.0,1516219689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-01-17 20:10:47.390646,46988.0,156.0
,,2018-01-17 22:06:56.829045,slurm_normal,1516227886.0,0,,1.0,main_w3_handler1,2927529,18066347,False,,3264692660,bam,12144580,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33360396}]","""0""","""1000""",32.0,,41648724.0,1516227793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-01-17 22:24:49.462719,46988.0,93.0
,,2018-01-22 22:08:59.902098,slurm_normal,1516658979.0,0,,1.0,main_w3_handler1,2934619,18126458,False,,294586007,bam,12205559,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33452178}]","""50""","""250""",32.0,,41648724.0,1516658954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-01-22 22:09:41.260997,46988.0,25.0
,,2018-01-22 22:08:59.719415,slurm_normal,1516659001.0,0,,1.0,main_w3_handler1,2934619,18126457,False,,745930102,bam,12205558,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33452004}]","""50""","""250""",32.0,,41648724.0,1516658954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-01-22 22:10:03.243811,46988.0,47.0
,,2018-01-23 17:07:08.424484,slurm_normal,1516727271.0,0,,1.0,main_w4_handler1,3400159,18136080,False,,13462805,bam,12215642,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33466907}]","""""","""""",32.0,,43364160.0,1516727261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-01-23 17:07:53.729040,120336.0,10.0
,,2018-01-23 17:07:09.740824,slurm_normal,1516727269.0,0,,1.0,main_w3_handler1,3400159,18136082,False,,10158311,bam,12215640,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33466910}]","""""","""""",32.0,,43364160.0,1516727258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-01-23 17:07:51.351325,120336.0,11.0
,,2018-01-23 17:07:11.014521,slurm_normal,1516727269.0,0,,1.0,main_w3_handler1,3400159,18136084,False,,10128813,bam,12215641,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33466914}]","""""","""""",32.0,,43364160.0,1516727258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-01-23 17:07:51.450690,120336.0,11.0
,,2018-01-24 02:16:36.529524,slurm_normal,1516760461.0,0,,1.0,main_w4_handler0,3400407,18139864,False,,5693894079,bam,12219820,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33452428}]","""200""","""500""",32.0,,43396323.0,1516760207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-01-24 02:21:02.811278,15586.0,254.0
,,2018-03-07 18:20:47.395896,slurm_normal,1520451122.0,0,7680.0,1.0,main_w4_handler1,3454510,18644466,False,,9676686065,bam,12740477,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34273171}]","""""","""""",32.0,,44373702.0,1520450833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-03-07 19:32:04.415991,123195.0,289.0
,,2018-01-25 02:05:32.788382,slurm_normal,1516846039.0,0,,1.0,main_w4_handler0,3395045,18150721,False,,3022604301,bam,12231530,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33367222}]","""""","""""",32.0,,43242708.0,1516845944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-01-25 02:07:21.364564,120066.0,95.0
,,2018-01-25 02:27:49.919951,slurm_normal,1516847380.0,0,,1.0,main_w3_handler1,3395045,18150830,False,,2286359785,bam,12231656,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33416636}]","""""","""""",32.0,,43242708.0,1516847276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-01-25 02:29:42.590831,120066.0,104.0
,,2018-01-25 02:28:13.764772,slurm_normal,1516847394.0,0,,1.0,main_w4_handler1,3395045,18150834,False,,2251744067,bam,12231664,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33416647}]","""""","""""",32.0,,43242708.0,1516847315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-01-25 02:30:02.076672,120066.0,79.0
,,2018-01-25 02:10:52.970267,slurm_normal,1516846379.0,0,,1.0,main_w4_handler0,3395045,18150739,False,,3040552344,bam,12231548,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33458241}]","""""","""""",32.0,,43242708.0,1516846270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-01-25 02:13:05.485777,120066.0,109.0
,,2018-01-25 02:28:12.836784,slurm_normal,1516847411.0,0,,1.0,main_w4_handler0,3395045,18150832,False,,2255205936,bam,12231662,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33416638}]","""""","""""",32.0,,43242708.0,1516847305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-01-25 02:30:13.553125,120066.0,106.0
,,2018-01-25 02:28:13.302386,slurm_normal,1516847373.0,0,,1.0,main_w4_handler0,3395045,18150833,False,,1731785420,bam,12231663,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33416645}]","""""","""""",32.0,,43242708.0,1516847305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-01-25 02:29:35.328841,120066.0,68.0
,,2018-03-07 18:20:58.635279,slurm_normal,1520452383.0,0,7680.0,1.0,main_w3_handler0,3454510,18644469,False,,8261505662,bam,12740661,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34273855}]","""""","""""",32.0,,44373702.0,1520452140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-03-07 19:53:06.145380,123195.0,243.0
,,2018-01-30 12:03:44.676230,slurm_normal,1517314186.0,0,,1.0,main_w3_handler1,3387452,18199715,False,,10748354386,bam,12280486,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33365256}]","""30""","""300""",32.0,,43543943.0,1517313834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-01-30 12:09:47.816255,119628.0,352.0
,,2018-02-01 16:52:17.073822,slurm_normal,1517504089.0,0,,1.0,main_w3_handler1,3403386,18225644,False,,1990580645,bam,12305884,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33495498}]","""""","""""",32.0,,43610162.0,1517503950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-01 16:54:51.779765,120484.0,139.0
,,2018-02-03 16:50:41.618946,slurm_normal,1517676916.0,0,,1.0,main_w3_handler1,2934619,18247191,False,,294586007,bam,12328552,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33654859}]","""146""","""247""",32.0,,43660248.0,1517676886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-03 16:55:18.874815,46988.0,30.0
,,2018-02-03 16:52:31.912712,slurm_normal,1517676787.0,0,,1.0,main_w4_handler1,2934619,18247202,False,,745930102,bam,12328531,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33452004}]","""50""","""115""",32.0,,43660248.0,1517676762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-03 16:53:09.052885,46988.0,25.0
,,2018-02-03 16:59:55.680463,slurm_normal,1517677250.0,0,,1.0,main_w3_handler0,2934619,18247279,False,,745930102,bam,12328583,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33452004}]","""50""","""1000""",32.0,,43660248.0,1517677205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-03 17:00:51.712911,46988.0,45.0
,,2018-02-03 16:55:12.070131,slurm_normal,1517676970.0,0,,1.0,main_w3_handler0,2934619,18247240,False,,745930102,bam,12328558,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33452004}]","""0""","""115""",32.0,,43660248.0,1517676921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-03 16:56:11.335928,46988.0,49.0
,,2018-02-03 17:02:27.707371,slurm_normal,1517677379.0,0,,1.0,main_w4_handler1,2934619,18247295,False,,294586007,bam,12328597,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33452178}]","""0""","""1000""",32.0,,43660248.0,1517677355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-03 17:03:00.478305,46988.0,24.0
,,2018-02-05 15:32:50.103110,slurm_normal,1517845247.0,0,,1.0,main_w3_handler0,2934619,18259222,False,,745930102,bam,12340898,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33676718}]","""0""","""115""",32.0,,43532373.0,1517845192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-05 15:40:49.989707,46988.0,55.0
,,2018-02-05 15:46:47.059440,slurm_normal,1517846003.0,0,,1.0,main_w4_handler1,2934619,18259396,False,,289759221,bam,12341142,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33677108}]","""0""","""250""",32.0,,43532373.0,1517845960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-05 15:53:25.151965,46988.0,43.0
,,2018-02-05 16:02:50.195631,slurm_normal,1517846990.0,0,,1.0,main_w3_handler0,2934619,18259667,False,,289759221,bam,12341393,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33677518}]","""250""","""1000""",32.0,,43532373.0,1517846893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-05 16:09:51.827888,46988.0,97.0
,,2018-02-05 16:36:52.762384,slurm_normal,1517848898.0,0,,1.0,main_w4_handler1,2934619,18260053,False,,496578545,bam,12341671,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33678029}]","""50""","""115""",32.0,,43532373.0,1517848847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-05 16:41:40.246983,46988.0,51.0
,,2018-02-05 16:19:03.017884,slurm_normal,1517848160.0,0,,1.0,main_w4_handler1,2934619,18259805,False,,1236037380,bam,12341577,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33677725}]","""50""","""1000""",32.0,,43532373.0,1517848086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-05 16:29:21.623759,46988.0,74.0
,,2018-02-07 18:54:17.410413,slurm_normal,1518029750.0,0,7680.0,1.0,main_w4_handler1,2922150,18301466,False,,2314157495,bam,12384204,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33683928}]","""0""","""1000""",32.0,,43660248.0,1518029665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-07 18:55:55.896667,46988.0,85.0
,,2018-02-07 19:37:27.435695,slurm_normal,1518032379.0,0,7680.0,1.0,main_w3_handler0,2922150,18301877,False,,760567456,bam,12385080,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33733942}]","""50""","""250""",32.0,,43660248.0,1518032326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-07 19:39:45.324567,46988.0,53.0
,,2018-02-07 19:54:32.517639,slurm_normal,1518033376.0,0,7680.0,1.0,main_w4_handler1,2922150,18302073,False,,357443125,bam,12385443,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33734234}]","""50""","""115""",32.0,,43660248.0,1518033285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-07 19:56:18.273699,46988.0,91.0
,,2018-02-07 19:59:31.718504,slurm_normal,1518033604.0,0,7680.0,1.0,main_w4_handler0,2922150,18302105,False,,333292210,bam,12385553,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33734340}]","""147""","""250""",32.0,,43660248.0,1518033577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-07 20:00:06.174632,46988.0,27.0
,,2018-02-08 07:56:49.872256,slurm_normal,1518076905.0,0,7680.0,1.0,main_w3_handler0,3418576,18307867,False,,7191935584,bam,12391621,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33739695}]","""""","""""",32.0,,43768316.0,1518076619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-08 08:01:51.348784,103815.0,286.0
,,2018-02-09 15:55:08.804502,slurm_normal,1518191818.0,0,7680.0,1.0,main_w4_handler1,3419138,18330617,False,,2635078348,bam,12414994,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33775903}]","""0""","""1000""",32.0,,43532373.0,1518191717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-09 15:56:59.450412,46988.0,101.0
,,2018-02-09 17:21:54.694604,slurm_normal,1518196941.0,0,7680.0,1.0,main_w4_handler0,2922150,18331519,False,,225667839,bam,12415910,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33777159}]","""180""","""247""",32.0,,43532373.0,1518196921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-09 17:22:22.897920,46988.0,20.0
,,2018-02-12 19:58:02.756507,slurm_normal,1518465552.0,0,7680.0,1.0,main_w4_handler1,3419138,18355178,False,,871598604,bam,12440019,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33814522}]","""50""","""250""",32.0,,43532373.0,1518465496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-12 19:59:18.586605,46988.0,56.0
,,2018-02-12 19:58:39.950679,slurm_normal,1518465555.0,0,7680.0,1.0,main_w4_handler0,3419138,18355208,False,,418897676,bam,12440032,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33814531}]","""50""","""115""",32.0,,43532373.0,1518465537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-12 19:59:21.402807,46988.0,18.0
,,2018-02-12 20:16:37.265128,slurm_normal,1518466645.0,0,7680.0,1.0,main_w4_handler0,3419138,18355355,False,,255488943,bam,12440255,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33815137}]","""180""","""250""",32.0,,43532373.0,1518466610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-12 20:17:27.533647,46988.0,35.0
,,2018-02-12 20:14:52.850709,slurm_normal,1518466526.0,0,7680.0,1.0,main_w3_handler0,3419138,18355349,False,,255488943,bam,12440234,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33815137}]","""""","""""",32.0,,43532373.0,1518466500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-12 20:15:28.464311,46988.0,26.0
,,2018-02-16 10:46:01.844808,slurm_normal,1518778537.0,0,7680.0,1.0,main_w4_handler1,3431400,18409677,False,,398091345,bam,12495707,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 33894885}]","""""","""""",32.0,,43954308.0,1518778493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-16 10:55:39.195600,122111.0,44.0
,,2018-02-21 10:08:19.810839,slurm_normal,1519207849.0,0,7680.0,1.0,main_w3_handler1,3296281,18458969,False,,2893146605,bam,12554109,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/susScr11.len""","""susScr11""","[{'src': 'hda', 'id': 33955942}]","""""","""""",32.0,,44025909.0,1519207709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-21 10:10:51.893397,114204.0,140.0
,,2018-02-22 15:05:56.835916,slurm_normal,1519312078.0,0,7680.0,1.0,main_w3_handler0,2922150,18484271,False,,2314157495,bam,12579415,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33683928}]","""0""","""1000""",32.0,,43532373.0,1519311965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-22 15:08:03.840975,46988.0,113.0
,,2018-02-22 15:47:04.473617,slurm_normal,1519314590.0,0,7680.0,1.0,main_w4_handler1,2922150,18485144,False,,4892703929,bam,12580296,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 34014724}]","""0""","""1000""",32.0,,43532373.0,1519314434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-22 15:49:53.130747,46988.0,156.0
,,2018-02-26 04:57:51.458777,slurm_normal,1519621088.0,0,7680.0,1.0,main_w4_handler0,3442347,18519156,False,,25859850,bam,12615157,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34066800}]","""""","""""",32.0,,43969542.0,1519621078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2018-02-26 04:58:09.083093,121697.0,10.0
,,2017-06-19 08:45:41.709708,slurm_normal,1497861972.0,0,,1.0,main_w4_handler0,3111583,16130109,False,,21665913,bam,10210339.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30076690}]","""""","""""",32.0,,37978525.0,1497861962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-19 08:46:13.986796,,10.0
,,2017-06-19 08:51:11.854229,slurm_normal,1497862305.0,0,,1.0,main_w3_handler1,3111583,16130148,False,,20740303,bam,10210384.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30076819}]","""""","""""",32.0,,37978525.0,1497862292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-19 08:51:46.449077,,13.0
,,2017-06-01 08:28:06.697075,slurm_normal,1496305776.0,0,,1.0,main_w4_handler0,3131485,15986959,False,,846769451,bam,10082086.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29846494}]","""10""","""1500""",32.0,,38196891.0,1496305695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-01 08:29:37.619340,39888.0,81.0
,,2017-06-01 08:28:07.042825,slurm_normal,1496305785.0,0,,1.0,main_w3_handler0,3131485,15986960,False,,901954777,bam,10082095.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29846495}]","""10""","""1500""",32.0,,38196891.0,1496305743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-06-01 08:29:49.285453,39888.0,42.0
,,2017-04-18 17:08:06.828262,slurm_normal,1492535504.0,0,,1.0,main_w3_handler0,3073777,15616116,False,,95520866,bam,9734400.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29262586}]","""""","""""",32.0,,37342875.0,1492535396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,1.0.1,,2017-04-18 17:12:29.676458,104132.0,108.0
