chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-01-12 11:33:34.059478,slurm_normal,1452598456.0,0.0,1.0,main_w2_handler1,2556553,11470639,False,,2014322,fasta,5737995.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22759834,,32.0,,27369697,1452598441.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2016-01-12 11:34:21.386459,36150.0,15.0
,,2016-01-19 10:37:06.700506,slurm_normal,1453199859.0,0.0,1.0,main_w1_handler0,2569935,11542229,False,,9064,fasta,5809034.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22951070,,32.0,,27542194,1453199855.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2016-01-19 10:37:45.325648,77032.0,4.0
,,2016-01-19 10:35:26.779667,slurm_normal,1453199756.0,0.0,1.0,main_w2_handler0,2569935,11542200,False,Job output deleted by user before job completed.,9064,fasta,5809019.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22951070,,32.0,,27542194,1453199747.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2016-01-19 10:35:59.807328,77032.0,9.0
,,2016-03-01 04:06:25.339112,slurm_normal,1456805217.0,0.0,1.0,main_w2_handler0,2584675,11977489,False,,10695,fasta,6207758.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23566928,,32.0,,28713268,1456805211.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2016-03-01 04:07:02.315031,75937.0,6.0
,,2016-05-10 12:57:47.989083,slurm_normal,1462885160.0,0.0,1.0,main_w2_handler0,2700547,12844430,False,,30552691,fasta,7044595.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51ab27ef3a449d30c'}]",32.0,,30126937,1462885103.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2016-05-10 12:59:25.594656,,57.0
,,2016-10-15 20:47:26.905481,slurm_normal,1476564463.0,0.0,1.0,main_w4_handler0,2856355,14089877,False,,170265,fasta,8306293.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d13c58d9b9e8a33'}]",32.0,,31708225,1476564452.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2016-10-15 20:47:45.842469,70029.0,11.0
,,2016-07-11 17:52:54.339446,slurm_normal,1468259625.0,0.0,1.0,main_w1_handler0,2685911,13376867,False,,151,fasta,7587864.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fe19a52a9c3cd6f3'}]",32.0,,31317452,1468259609.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2016-07-11 17:53:48.493532,82349.0,16.0
,,2016-04-07 09:20:27.505837,slurm_normal,1460021124.0,0.0,1.0,main_w2_handler1,2650847,12360253,False,,458573875,fasta,6565450.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24176521,,32.0,,29280785,1460020840.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2016-04-07 09:25:47.910165,,284.0
,,2016-04-08 15:55:46.411962,slurm_normal,1460131216.0,0.0,1.0,main_w1_handler2,2661696,12392083,False,,102294428,fasta,6588544.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24216480,,32.0,,29494677,1460130984.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2016-04-08 16:00:23.213048,81051.0,232.0
,,2016-04-06 15:22:43.363723,slurm_normal,1459956200.0,0.0,1.0,main_w1_handler2,2659772,12354404,False,,14431,fasta,6559005.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24168832,,32.0,,29444940,1459956195.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2016-04-06 15:23:22.936316,,5.0
,,2017-02-22 04:14:21.979146,slurm_normal,1487737925.0,0.0,1.0,main_w4_handler0,3004903,15102319,False,,507328497,fasta,9257637.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28454956}]",32.0,,36185581,1487736867.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2017-02-22 04:32:12.742852,72336.0,1058.0
,,2016-07-15 00:51:07.792828,slurm_normal,1468543915.0,0.0,1.0,main_w1_handler0,2765811,13415850,False,,2286075,fasta,7627914.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56fc1403dc23ff203'}]",32.0,,31470141,1468543907.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2016-07-15 00:51:56.508499,,8.0
,,2016-04-15 18:44:37.369703,slurm_normal,1460746001.0,0.0,1.0,main_w2_handler1,2670208,12478723,False,,25562745,fasta,6664456.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b521583920afe9fcff'}]",32.0,,29027916,1460745943.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2016-04-15 18:46:45.752959,79126.0,58.0
,,2016-04-15 18:43:19.421423,slurm_normal,1460745973.0,0.0,1.0,main_w1_handler2,2670208,12478717,False,,52115459,fasta,6664440.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d49c0c05e28d728c'}]",32.0,,29027916,1460745852.0,ok,1023996.0,CONVERTER_fasta_to_bowtie_base_index,1.0.0,,2016-04-15 18:46:23.043642,79126.0,121.0
