create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_database,input_database_filetype,input_motifs,input_motifs_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,options_type|bgfile,options_type|bgfile_filetype,param_filename,parameters.chromInfo,parameters.dbkey,parameters.fasta_type.__current_case__,parameters.fasta_type.fasta_type_selector,parameters.fasta_type.input_database,parameters.fasta_type.input_database.values,parameters.input_motifs.values,parameters.non_commercial_use,parameters.options_type.__current_case__,parameters.options_type.alpha,parameters.options_type.bgfile_type.__current_case__,parameters.options_type.bgfile_type.bgfile.values,parameters.options_type.bgfile_type.bgfile_type_selector,parameters.options_type.max_stored_scores,parameters.options_type.max_strand,parameters.options_type.motif_pseudo,parameters.options_type.motifs_cond.__current_case__,parameters.options_type.motifs_cond.motifs_selector,parameters.options_type.no_qvalue,parameters.options_type.norc,parameters.options_type.options_type_selector,parameters.options_type.output_separate_motifs,parameters.options_type.parse_genomic_coord_cond.__current_case__,parameters.options_type.parse_genomic_coord_cond.parse_genomic_coord,parameters.options_type.parse_genomic_coord_cond.remove_duplicate_coords,parameters.options_type.prior_dist_cond.__current_case__,parameters.options_type.prior_dist_cond.prior_dist_selector,parameters.options_type.psp_cond.__current_case__,parameters.options_type.psp_cond.psp_selector,parameters.options_type.qv_thresh,parameters.options_type.thresh,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-03-23 15:45:44.198765,slurm_normal,1490283955.0,0,1.0,main_w3_handler1,3041577,15377055,False,,7329864.0,fasta,918601,memexml,9514999.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28895624}]","[{'src': 'hda', 'id': 28884391}]","""true""",1,1.0,1.0,,default,100000,false,0.1,0.0,yes,true,false,advanced,no,1.0,no,,0.0,no,0.0,no,false,0.0001,32.0,,36781921,1490283950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-23 15:45:57.761451,102594.0,5.0
2017-03-23 15:45:49.065874,slurm_normal,1490283959.0,0,1.0,main_w3_handler0,3041577,15377056,False,,1900691.0,fasta,918601,memexml,9515000.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28895625}]","[{'src': 'hda', 'id': 28884391}]","""true""",1,1.0,1.0,,default,100000,false,0.1,0.0,yes,true,false,advanced,no,1.0,no,,0.0,no,0.0,no,false,0.0001,32.0,,36781921,1490283953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-23 15:46:02.016053,102594.0,6.0
2017-03-23 15:49:17.593575,slurm_normal,1490284175.0,0,1.0,main_w3_handler1,3041577,15377087,False,,7329864.0,fasta,918601,memexml,9515042.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28895624}]","[{'src': 'hda', 'id': 28884391}]","""true""",1,1.0,1.0,,default,100000,true,0.1,0.0,yes,true,false,advanced,yes,1.0,no,,0.0,no,0.0,no,false,0.0001,32.0,,36781921,1490284163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-23 15:49:38.850149,102594.0,12.0
2017-03-23 15:49:20.422767,slurm_normal,1490284190.0,0,1.0,main_w4_handler0,3041577,15377088,False,,1900691.0,fasta,918601,memexml,9515044.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28895625}]","[{'src': 'hda', 'id': 28884391}]","""true""",1,1.0,1.0,,default,100000,true,0.1,0.0,yes,true,false,advanced,yes,1.0,no,,0.0,no,0.0,no,false,0.0001,32.0,,36781921,1490284169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-23 15:49:54.830260,102594.0,21.0
2016-12-28 20:36:04.799174,slurm_normal,1482957378.0,0,1.0,main_w4_handler0,2940581,14659500,False,,83462.0,fasta,288926,memexml,8832756.roundup,slurm,,132111800.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/rn4.len""","""rn4""",1,history,,"[{'src': 'hda', 'id': 27762774}]","[{'src': 'hda', 'id': 27762881}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,35086718,1482957369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2016-12-28 20:36:22.574882,64909.0,9.0
2017-01-25 04:15:31.674472,slurm_normal,1485317752.0,0,1.0,main_w3_handler0,2966069,14862854,False,,359535.0,fasta,320568,memexml,9022433.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,history,,"[{'src': 'hda', 'id': 28070531}]","[{'src': 'hda', 'id': 28070535}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,35575631,1485317737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-01-25 04:15:57.186185,98692.0,15.0
2017-01-03 02:10:05.383189,slurm_normal,1483409421.0,0,1.0,main_w3_handler1,2877948,14678148,False,,402169.0,fasta,7013554,memexml,8848606.roundup,slurm,,132111800.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 27735896}]","[{'src': 'hda', 'id': 27774161}]","""true""",1,1.0,1.0,,default,100000,false,0.1,0.0,yes,true,false,advanced,no,1.0,no,,0.0,no,0.0,no,false,0.0001,32.0,,35161284,1483409409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-01-03 02:10:23.618802,92799.0,12.0
2017-02-22 15:25:07.596608,slurm_normal,1487777141.0,0,1.0,main_w3_handler0,2779488,15108237,False,,41337.0,fasta,17598,memexml,9263203.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28463870}]","[{'src': 'hda', 'id': 26021527}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,35242365,1487777126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-02-22 15:26:01.275391,50916.0,15.0
2017-03-02 16:51:23.830586,slurm_normal,1488473552.0,0,1.0,main_w4_handler1,2185845,15190709,False,,24471.0,fasta,64299,memexml,9341485.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589584}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:52:34.196790,58564.0,7.0
2017-02-08 10:05:39.979549,slurm_normal,1486548393.0,0,1.0,main_w3_handler1,2823032,14981021,False,,19863.0,fasta,130767,memexml,9138392.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28260889}]","[{'src': 'hda', 'id': 28261032}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,35880626,1486548353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-02-08 10:06:39.042667,90378.0,40.0
2017-02-10 16:18:46.846259,slurm_normal,1486743576.0,0,1.0,main_w4_handler1,2954202,15005839,False,,602756.0,fasta,157975,memexml,9161451.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,history,,"[{'src': 'hda', 'id': 28295501}]","[{'src': 'hda', 'id': 28295573}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,35345406,1486743545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-02-10 16:19:43.535151,,31.0
2017-02-09 17:05:44.584139,slurm_normal,1486662025.0,0,1.0,main_w4_handler0,2954202,14996322,False,,30900.0,fasta,105958,memexml,9151887.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,history,,"[{'src': 'hda', 'id': 28280398}]","[{'src': 'hda', 'id': 28281121}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,35345406,1486662014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-02-09 17:40:35.520467,,11.0
2017-02-09 21:20:07.792793,slurm_normal,1486675466.0,0,1.0,main_w3_handler0,2989344,14998609,False,,,,70778,memexml,9154385.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,cached,eschColi_K12,,"[{'src': 'hda', 'id': 28285768}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,35617223,1486675459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-02-09 21:24:32.679911,98913.0,7.0
2017-02-10 16:17:58.338778,slurm_normal,1486743533.0,0,1.0,main_w4_handler0,2954202,15005830,False,,406301.0,fasta,157975,memexml,9161439.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,history,,"[{'src': 'hda', 'id': 28295523}]","[{'src': 'hda', 'id': 28295573}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,35345406,1486743509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-02-10 16:18:59.911503,,24.0
2017-02-14 02:58:35.622025,slurm_normal,1487062501.0,0,1.0,main_w3_handler0,2979654,15028815,False,,35664.0,fasta,233893,memexml,9187452.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28334250}]","[{'src': 'hda', 'id': 28334547}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,35772953,1487062493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-02-14 08:55:17.718585,,8.0
2017-02-14 10:18:18.797848,slurm_normal,1487067510.0,0,1.0,main_w4_handler1,1896499,15031957,False,,2139.0,fasta,42065,memexml,9188468.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28340852}]","[{'src': 'hda', 'id': 28340859}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36024589,1487067505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-02-14 10:18:35.212514,48585.0,5.0
2017-02-15 11:39:24.395682,slurm_normal,1487159050.0,0,1.0,main_w3_handler1,2994698,15044532,False,,93028.0,fasta,301521,memexml,9200300.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,history,,"[{'src': 'hda', 'id': 28360904}]","[{'src': 'hda', 'id': 28361111}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36024417,1487159007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-02-15 11:44:17.585006,99041.0,43.0
2017-02-23 13:34:17.832428,slurm_normal,1487856871.0,0,1.0,main_w4_handler1,3004124,15118092,False,,105670.0,fasta,288874,memexml,9272372.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28475629}]","[{'src': 'hda', 'id': 28475640}]","""true""",1,1.0,1.0,,default,100000,false,0.1,0.0,yes,true,false,advanced,no,1.0,no,,0.0,no,0.0,no,false,0.0001,32.0,,35827820,1487856864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-02-23 13:34:33.768260,4642.0,7.0
2017-02-23 14:10:05.596383,slurm_normal,1487859015.0,0,1.0,main_w3_handler0,3004124,15118309,False,,123391.0,fasta,276815,memexml,9272573.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28475630}]","[{'src': 'hda', 'id': 28475643}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,35827820,1487859010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-02-23 14:10:20.291149,4642.0,5.0
2017-02-28 09:48:11.289069,slurm_normal,1488275319.0,0,1.0,main_w3_handler1,3009298,15163566,False,,836718.0,fasta,149306,memexml,9314958.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,history,,"[{'src': 'hda', 'id': 28534660}]","[{'src': 'hda', 'id': 28534718}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,35721368,1488275298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-02-28 09:48:43.663472,73645.0,21.0
2017-02-28 10:10:43.379554,slurm_normal,1488276669.0,0,1.0,main_w4_handler1,3009298,15164063,False,,836718.0,fasta,149306,memexml,9315155.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,history,,"[{'src': 'hda', 'id': 28534660}]","[{'src': 'hda', 'id': 28534718}]","""true""",1,1.0,1.0,,default,100000,false,0.1,0.0,yes,false,false,advanced,no,0.0,yes,true,0.0,no,0.0,no,false,0.0001,32.0,,35721368,1488276655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-02-28 10:11:25.545942,73645.0,14.0
2017-03-01 02:59:01.641768,slurm_normal,1488337152.0,0,1.0,main_w3_handler0,3010057,15174214,False,,15246.0,fasta,49097,memexml,9324937.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28513235}]","[{'src': 'hda', 'id': 28564634}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36279642,1488337148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-01 02:59:15.698121,,4.0
2017-03-01 09:49:53.783382,slurm_normal,1488363274.0,0,1.0,main_w3_handler1,2407533,15176485,False,,5769902.0,fasta,644163,memexml,9327071.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,history,,"[{'src': 'hda', 'id': 27175055}]","[{'src': 'hda', 'id': 27183527}]","""true""",1,1.0,1.0,,default,1000000,false,0.1,0.0,yes,false,false,advanced,no,1.0,no,,0.0,no,0.0,no,false,1e-05,32.0,,36165392,1488361797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-01 10:14:45.518239,51408.0,1477.0
2017-03-02 15:37:01.044059,slurm_normal,1488469222.0,0,1.0,main_w3_handler0,2807945,15189908,False,,530872366.0,fasta,352,memexml,9340687.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 27180879}]","[{'src': 'hda', 'id': 28588829}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,35429791,1488469026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 15:40:26.902340,59274.0,196.0
2017-03-02 16:51:19.250519,slurm_normal,1488473526.0,0,1.0,main_w4_handler1,2185845,15190705,False,,41887.0,fasta,64299,memexml,9341478.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589578}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:52:08.124028,58564.0,10.0
2017-03-02 16:50:53.993833,slurm_normal,1488473501.0,0,1.0,main_w4_handler0,2185845,15190681,False,,59023.0,fasta,64299,memexml,9341471.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589519}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:51:45.558596,58564.0,11.0
2017-03-02 16:51:16.850974,slurm_normal,1488473566.0,0,1.0,main_w3_handler0,2185845,15190703,False,,106533.0,fasta,64299,memexml,9341487.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589571}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:52:52.518375,58564.0,18.0
2017-03-02 16:51:28.042214,slurm_normal,1488473589.0,0,1.0,main_w3_handler0,2185845,15190712,False,,20075.0,fasta,64299,memexml,9341496.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589592}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:53:16.276474,58564.0,7.0
2017-03-02 16:51:29.019841,slurm_normal,1488473571.0,0,1.0,main_w4_handler1,2185845,15190713,False,,75703.0,fasta,64299,memexml,9341491.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589594}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:52:54.609208,58564.0,14.0
2017-03-02 16:51:02.759577,slurm_normal,1488473566.0,0,1.0,main_w4_handler0,2185845,15190689,False,,85736.0,fasta,64299,memexml,9341489.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589538}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:52:50.308243,58564.0,15.0
2017-03-02 16:50:48.790403,slurm_normal,1488473461.0,0,1.0,main_w4_handler1,2185845,15190676,False,,23098.0,fasta,64299,memexml,9341461.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589507}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:51:05.216997,58564.0,7.0
2017-03-02 16:51:08.035262,slurm_normal,1488473523.0,0,1.0,main_w3_handler0,2185845,15190694,False,,27674.0,fasta,64299,memexml,9341479.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589553}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:52:10.143300,58564.0,7.0
2017-03-02 16:51:00.726193,slurm_normal,1488473506.0,0,1.0,main_w3_handler1,2185845,15190687,False,,29457.0,fasta,64299,memexml,9341474.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589533}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:51:50.917251,58564.0,7.0
2017-03-02 16:51:18.118178,slurm_normal,1488473618.0,0,1.0,main_w3_handler1,2185845,15190704,False,,127160.0,fasta,64299,memexml,9341503.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589572}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473605.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:53:41.171076,58564.0,13.0
2017-03-02 16:50:49.910809,slurm_normal,1488473467.0,0,1.0,main_w4_handler0,2185845,15190677,False,,52261.0,fasta,64299,memexml,9341462.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589508}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:51:12.180825,58564.0,10.0
2017-03-02 16:50:50.650930,slurm_normal,1488473467.0,0,1.0,main_w4_handler0,2185845,15190678,False,,27803.0,fasta,64299,memexml,9341463.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589509}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:51:12.392054,58564.0,7.0
2017-03-02 16:51:05.659255,slurm_normal,1488473492.0,0,1.0,main_w4_handler1,2185845,15190692,False,,194701.0,fasta,64299,memexml,9341468.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589551}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:51:36.229358,58564.0,17.0
2017-03-02 16:50:52.831639,slurm_normal,1488473478.0,0,1.0,main_w3_handler1,2185845,15190680,False,,39962.0,fasta,64299,memexml,9341465.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589512}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:51:20.892169,58564.0,9.0
2017-03-02 16:50:58.554957,slurm_normal,1488473477.0,0,1.0,main_w3_handler0,2185845,15190685,False,,8407.0,fasta,64299,memexml,9341467.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589528}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:51:23.041269,58564.0,5.0
2017-03-02 16:50:51.499605,slurm_normal,1488473477.0,0,1.0,main_w3_handler0,2185845,15190679,False,,86606.0,fasta,64299,memexml,9341464.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589510}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:51:25.900508,58564.0,17.0
2017-03-02 16:50:55.203502,slurm_normal,1488473484.0,0,1.0,main_w3_handler1,2185845,15190682,False,,23130.0,fasta,64299,memexml,9341469.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 28589520}]","[{'src': 'hda', 'id': 28589915}]","""true""",0,,,,,,,,,,,,basic,,,,,,,,,,,32.0,,36393517,1488473477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,4.11.0.3,,2017-03-02 16:51:30.267704,58564.0,7.0
