chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.score,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-10-04 14:40:07.508421,slurm_normal,1507128027.0,0.0,,1.0,main_w3_handler1,3275400,17024126,False,,59455081,fasta,11079554.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31557088}]","""50""",32.0,,41042448.0,1507128018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-04 14:40:34.565022,,9.0
,,2017-10-04 14:44:55.701233,slurm_normal,1507128319.0,0.0,,1.0,main_w3_handler1,3275355,17024183,False,,59455081,fasta,11079600.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31557065}]","""50""",32.0,,41042149.0,1507128310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-04 14:45:24.633925,,9.0
,,2017-10-04 14:37:31.046487,slurm_normal,1507127872.0,0.0,,1.0,main_w3_handler1,3275359,17024094,False,,59455081,fasta,11079519.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31556962}]","""17""",32.0,,41042240.0,1507127863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-04 14:37:59.280222,,9.0
,,2017-10-04 14:56:51.544243,slurm_normal,1507129033.0,0.0,,1.0,main_w4_handler0,3275342,17024306,False,,59455081,fasta,11079706.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31556974}]","""17""",32.0,,41041707.0,1507129021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-04 14:57:15.900488,,12.0
,,2017-09-26 09:21:21.759781,slurm_normal,1506417695.0,0.0,,1.0,main_w4_handler1,3266668,16932833,False,,320575,fasta,11002382.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31420181}]","""17""",32.0,,40870477.0,1506417690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-09-26 09:21:39.690555,54347.0,5.0
,,2017-10-05 10:34:23.667568,slurm_normal,1507199708.0,0.0,,1.0,main_w3_handler1,3276265,17029787,False,,59455081,fasta,11086070.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31567304}]","""17""",32.0,,41056394.0,1507199697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-05 10:35:17.318552,,11.0
,,2017-10-05 13:55:06.414682,slurm_normal,1507211767.0,0.0,,1.0,main_w3_handler1,3276545,17031467,False,,59455081,fasta,11087828.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31569999}]","""20""",32.0,,41061673.0,1507211749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-05 13:56:37.319179,,18.0
,,2017-10-05 13:55:02.635253,slurm_normal,1507211721.0,0.0,,1.0,main_w4_handler1,3276556,17031466,False,,59455081,fasta,11087819.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31570006}]","""20""",32.0,,41061828.0,1507211713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-05 13:55:28.599423,,8.0
,,2017-10-05 13:58:27.148794,slurm_normal,1507211918.0,0.0,,1.0,main_w4_handler0,3276535,17031522,False,,59455081,fasta,11087873.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31569831}]","""17""",32.0,,41061547.0,1507211912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-05 13:58:44.859320,,6.0
,,2017-10-05 13:58:04.523719,slurm_normal,1507211953.0,0.0,,1.0,main_w3_handler1,3276537,17031514,False,,59455081,fasta,11087887.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31569845}]","""17""",32.0,,41061561.0,1507211947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-05 13:59:30.439804,,6.0
,,2017-10-05 14:00:54.443317,slurm_normal,1507212083.0,0.0,,1.0,main_w4_handler0,3276533,17031568,False,,59455081,fasta,11087922.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31569811}]","""17""",32.0,,41061543.0,1507212068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-05 14:01:26.256328,,15.0
,,2017-10-05 14:04:22.604318,slurm_normal,1507212283.0,0.0,,1.0,main_w4_handler1,3276538,17031598,False,,59455081,fasta,11087976.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31569840}]","""17""",32.0,,41061569.0,1507212276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-05 14:04:47.123771,,7.0
,,2017-10-05 14:05:12.125875,slurm_normal,1507212366.0,0.0,,1.0,main_w3_handler0,3276547,17031607,False,,59455081,fasta,11087992.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31569887}]","""17""",32.0,,41061675.0,1507212356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-05 14:06:22.731805,,10.0
,,2017-10-05 14:13:40.219457,slurm_normal,1507212841.0,0.0,,1.0,main_w4_handler1,3276541,17031718,False,,59455081,fasta,11088101.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31569973}]","""30""",32.0,,41061594.0,1507212835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-05 14:14:05.728164,,6.0
,,2017-10-05 14:13:20.599357,slurm_normal,1507212814.0,0.0,,1.0,main_w4_handler0,3276548,17031713,False,,59455081,fasta,11088095.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31569947}]","""30""",32.0,,41061726.0,1507212804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-05 14:13:39.294286,,10.0
,,2017-10-05 14:13:15.125617,slurm_normal,1507212819.0,0.0,,1.0,main_w3_handler0,3276541,17031712,False,Job output deleted by user before job completed.,59455081,fasta,11088097.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31569973}]","""100""",32.0,,41061594.0,1507212813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-05 14:13:50.549330,,6.0
,,2017-10-05 14:28:24.406235,slurm_normal,1507213716.0,0.0,,1.0,main_w4_handler1,3276550,17031810,False,,59455081,fasta,11088213.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31570206}]","""100""",32.0,,41061761.0,1507213709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-05 14:28:39.068030,,7.0
,,2017-10-05 14:23:14.077793,slurm_normal,1507213409.0,0.0,,1.0,main_w4_handler1,3276551,17031781,False,,59455081,fasta,11088180.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31569952}]","""17""",32.0,,41061763.0,1507213403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-05 14:23:34.304778,,6.0
,,2017-10-05 14:25:15.214000,slurm_normal,1507213533.0,0.0,,1.0,main_w4_handler1,3276550,17031796,False,,59455081,fasta,11088195.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31570206}]","""17""",32.0,,41061761.0,1507213524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-05 14:25:37.759829,,9.0
,,2017-10-05 14:30:09.837091,slurm_normal,1507213833.0,0.0,,1.0,main_w4_handler0,3276546,17031820,False,,59455081,fasta,11088228.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31570000}]","""25""",32.0,,41061674.0,1507213823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-05 14:30:40.430177,,10.0
,,2017-10-05 14:24:30.484866,slurm_normal,1507213531.0,0.0,,1.0,main_w3_handler1,3276543,17031789,False,,59455081,fasta,11088196.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31569967}]","""17""",32.0,,41061672.0,1507213525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-05 14:25:56.083736,,6.0
,,2017-10-05 14:35:35.150499,slurm_normal,1507214196.0,0.0,,1.0,main_w4_handler1,3276546,17031857,False,,59455081,fasta,11088286.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31570000}]","""100""",32.0,,41061674.0,1507214187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-05 14:36:38.229109,,9.0
,,2017-10-05 14:27:47.763122,slurm_normal,1507213697.0,0.0,,1.0,main_w4_handler0,3276551,17031806,False,,59455081,fasta,11088210.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31569952}]","""200""",32.0,,41061763.0,1507213679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-05 14:28:24.420487,,18.0
,,2017-10-06 10:38:54.841309,slurm_normal,1507286366.0,0.0,,1.0,main_w3_handler0,3277503,17038339,False,,59455081,fasta,11095422.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31580918}]","""17""",32.0,,41085205.0,1507286354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-06 10:39:30.545492,,12.0
,,2017-10-06 10:51:15.588110,slurm_normal,1507287103.0,0.0,,1.0,main_w3_handler0,3277522,17038411,False,,59455081,fasta,11095495.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31580932}]","""17""",32.0,,41085323.0,1507287097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-06 10:51:50.453518,,6.0
,,2017-10-06 10:51:31.561011,slurm_normal,1507287128.0,0.0,,1.0,main_w3_handler0,3277526,17038414,False,,59455081,fasta,11095497.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31580931}]","""17""",32.0,,41085334.0,1507287121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-06 10:52:21.366507,,7.0
,,2017-10-06 09:34:23.492406,slurm_normal,1507282513.0,0.0,,1.0,main_w4_handler0,3277411,17037674,False,,59455099,fasta,11094803.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31580247}]","""17""",32.0,,41083019.0,1507282504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-06 09:35:44.696380,,9.0
,,2017-10-06 09:33:25.070899,slurm_normal,1507282417.0,0.0,,1.0,main_w3_handler0,3277408,17037669,False,,59455081,fasta,11094796.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31580241}]","""17""",32.0,,41082971.0,1507282409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-06 09:33:39.406077,,8.0
,,2017-10-26 08:53:20.450970,slurm_normal,1509008028.0,0.0,,1.0,main_w4_handler0,3300126,17224524,False,,59455081,fasta,11285801,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31894741}]","""17""",32.0,,41527846.0,1509008021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-26 08:53:51.151640,,7.0
,,2017-10-18 22:13:34.437280,slurm_normal,1508364822.0,0.0,,1.0,main_w4_handler0,3291526,17137991,False,,649567,fasta,11194810,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31747027}]","""10""",32.0,,39934971.0,1508364817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-18 22:13:45.132094,109593.0,5.0
,,2017-10-21 14:45:51.768328,slurm_normal,1508597167.0,0.0,,1.0,main_w3_handler0,3293853,17162418,False,,59455081,fasta,11221628,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31787487}]","""17""",32.0,,41423398.0,1508597159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-21 14:46:10.532428,,8.0
,,2017-10-22 14:01:30.863608,slurm_normal,1508680906.0,0.0,,1.0,main_w3_handler0,3295382,17166932,False,,59455081,fasta,11226729,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31797797}]","""17""",32.0,,41447677.0,1508680897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-22 14:01:48.584424,,9.0
,,2017-10-22 10:45:35.636587,slurm_normal,1508669147.0,0.0,,1.0,main_w3_handler0,3275353,17166403,False,,59455081,fasta,11226113,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31796628}]","""17""",32.0,,41043893.0,1508669138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-22 10:45:48.263737,112791.0,9.0
,,2017-10-22 10:28:36.489637,slurm_normal,1508668136.0,0.0,,1.0,main_w4_handler1,3295305,17166383,False,,59455081,fasta,11226079,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31796456}]","""17""",32.0,,41446369.0,1508668122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-22 10:29:00.209542,,14.0
,,2017-10-22 10:28:44.596991,slurm_normal,1508668153.0,0.0,,1.0,main_w3_handler1,3295305,17166384,False,,59455081,fasta,11226080,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31796456}]","""40""",32.0,,41446369.0,1508668145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-22 10:29:15.642578,,8.0
,,2017-10-22 11:07:32.651535,slurm_normal,1508670463.0,0.0,,1.0,main_w3_handler1,3295324,17166479,False,,178877,fasta,11226195,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31796787}]","""17""",32.0,,41446665.0,1508670459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-22 11:07:48.327829,,4.0
,,2017-10-22 17:35:55.629152,slurm_normal,1508693776.0,0.0,,1.0,main_w4_handler1,3294748,17168770,False,,59455081,fasta,11228584,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31799856}]","""17""",32.0,,41448818.0,1508693763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-22 17:36:19.862667,112943.0,13.0
,,2017-10-23 06:39:11.682764,slurm_normal,1508740764.0,0.0,,1.0,main_w4_handler1,3294588,17172274,False,,59455081,fasta,11232277,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31801972}]","""17""",32.0,,41435840.0,1508740758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-23 06:39:27.394170,,6.0
,,2018-03-04 17:42:10.340474,slurm_normal,1520185667.0,0.0,7680.0,1.0,main_w4_handler1,3387981,18601560,False,,19723305,fasta,12696865,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 34201955}]","""17""",32.0,,43121260.0,1520185663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2018-03-04 17:47:48.233307,,4.0
,,2017-12-31 19:08:51.740118,slurm_normal,1514747339.0,0.0,,1.0,main_w3_handler0,3379215,17922453,False,,43275,fasta,11997718,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33131960}]","""17""",32.0,,42798699.0,1514747335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-12-31 19:09:01.105884,112784.0,4.0
,,2017-10-23 17:20:51.598853,slurm_normal,1508779261.0,0.0,,1.0,main_w4_handler0,3296660,17180974,False,,59455081,fasta,11241467,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31824023}]","""17""",32.0,,41468120.0,1508779253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-23 17:21:02.958987,,8.0
,,2018-01-02 17:08:38.402775,slurm_normal,1514912927.0,0.0,,1.0,main_w4_handler0,3301217,17931192,False,,15679,fasta,12007205,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33148260}]","""17""",32.0,,41548727.0,1514912923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2018-01-02 17:08:49.098398,,4.0
,,2017-10-24 21:04:48.933173,slurm_normal,1508879105.0,0.0,,1.0,main_w3_handler1,3298641,17202932,False,,59455081,fasta,11262526,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31860670}]","""17""",32.0,,41496574.0,1508879098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-24 21:05:07.633097,,7.0
,,2017-10-24 18:44:16.611791,slurm_normal,1508870677.0,0.0,,1.0,main_w3_handler0,3298530,17201371,False,,59455081,fasta,11260766,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31858315}]","""200""",32.0,,41494788.0,1508870668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-24 18:44:38.842117,,9.0
,,2017-10-24 21:03:34.668537,slurm_normal,1508879031.0,0.0,,1.0,main_w3_handler1,3298641,17202928,False,,59455081,fasta,11262524,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31860670}]","""17""",32.0,,41496574.0,1508879023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-24 21:03:51.845540,,8.0
,,2017-10-25 10:53:29.740200,slurm_normal,1508928848.0,0.0,,1.0,main_w4_handler1,3276550,17210029,False,,59455081,fasta,11270291,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31570206}]","""17""",32.0,,41506682.0,1508928836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-25 10:54:15.760109,112877.0,12.0
,,2017-10-25 16:00:51.790326,slurm_normal,1508947286.0,0.0,,1.0,main_w3_handler1,3299716,17214894,False,,140371854,fasta,11275585,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31879728}]","""17""",32.0,,41515923.0,1508947262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-25 16:01:28.262173,,24.0
,,2017-10-25 16:11:50.694954,slurm_normal,1508947945.0,0.0,,1.0,main_w3_handler1,3279351,17214978,False,,59455081,fasta,11275692,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31879705}]","""17""",32.0,,41134690.0,1508947933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-25 16:12:31.197452,113069.0,12.0
,,2017-10-25 16:22:26.596535,slurm_normal,1508948576.0,0.0,,1.0,main_w4_handler0,3299735,17215176,False,,59455081,fasta,11275849,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31880119}]","""17""",32.0,,41517260.0,1508948563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-25 16:23:03.906710,,13.0
,,2017-10-25 17:22:00.791092,slurm_normal,1508952142.0,0.0,,1.0,main_w4_handler0,3295324,17215771,False,,178877,fasta,11276514,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31881395}]","""17""",32.0,,41446665.0,1508952138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-25 17:22:25.695205,,4.0
,,2017-10-25 17:54:06.009792,slurm_normal,1508954079.0,0.0,,1.0,main_w3_handler1,3299811,17216143,False,,59455081,fasta,11276869,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31881497}]","""17""",32.0,,41519596.0,1508954072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0,5.0.0,,2017-10-25 17:54:46.356546,,7.0
