create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-04-18 16:20:43.089476,slurm_normal,1429374089.0,0,1.0,main_w2_handler0,859055,9263096,False,,11798,maf,3551875.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348325,,32.0,,22380499,1429374084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:21:31.838850,19937.0,5.0
2015-04-18 16:20:29.422940,slurm_normal,1429374046.0,0,1.0,main_w2_handler1,859055,9263088,False,,2267177,maf,3551849.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348318,,32.0,,22380499,1429374040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:20:49.261166,19937.0,6.0
2015-04-18 16:20:32.574275,slurm_normal,1429374072.0,0,1.0,main_w2_handler1,859055,9263089,False,,317661,maf,3551863.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348319,,32.0,,22380499,1429374065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:21:15.119149,19937.0,7.0
2015-04-18 16:21:02.552130,slurm_normal,1429374121.0,0,1.0,main_w1_handler0,859055,9263111,False,,2444,maf,3551896.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348338,,32.0,,22380499,1429374117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:22:03.564794,19937.0,4.0
2015-04-18 16:20:34.729487,slurm_normal,1429374091.0,0,1.0,main_w2_handler1,859055,9263090,False,,2254441,maf,3551877.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348321,,32.0,,22380499,1429374087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:21:37.690931,19937.0,4.0
2015-04-18 16:21:00.100605,slurm_normal,1429374103.0,0,1.0,main_w2_handler1,859055,9263109,False,,900,maf,3551883.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348337,,32.0,,22380499,1429374098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:21:47.094433,19937.0,5.0
2015-04-18 16:20:57.146345,slurm_normal,1429374138.0,0,1.0,main_w1_handler0,859055,9263107,False,,3878,maf,3551901.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348336,,32.0,,22380499,1429374132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:22:21.151903,19937.0,6.0
2015-04-18 16:20:21.915220,slurm_normal,1429374044.0,0,1.0,main_w1_handler1,859055,9263081,False,,2250444,maf,3551843.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348309,,32.0,,22380499,1429374037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:20:45.623360,19937.0,7.0
2015-04-18 16:20:46.094375,slurm_normal,1429374107.0,0,1.0,main_w1_handler1,859055,9263100,False,,207558,maf,3551885.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348329,,32.0,,22380499,1429374101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:21:48.179694,19937.0,6.0
2015-04-18 16:20:51.495000,slurm_normal,1429374122.0,0,1.0,main_w2_handler0,859055,9263105,False,,597204,maf,3551899.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348334,,32.0,,22380499,1429374117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:22:04.933921,19937.0,5.0
2015-04-18 17:21:54.985452,slurm_normal,1429377738.0,0,1.0,main_w1_handler1,859055,9263356,False,,2253309,maf,3552363.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348939,,32.0,,22380499,1429377731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 17:22:19.933591,19937.0,7.0
2015-04-18 16:20:28.209780,slurm_normal,1429374072.0,0,1.0,main_w1_handler0,859055,9263086,False,,2266839,maf,3551865.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348316,,32.0,,22380499,1429374066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:21:14.528725,19937.0,6.0
2015-04-18 16:20:48.419558,slurm_normal,1429374106.0,0,1.0,main_w1_handler0,859055,9263101,False,,2227050,maf,3551889.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348330,,32.0,,22380499,1429374101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:21:51.894172,19937.0,5.0
2015-04-18 16:20:28.569827,slurm_normal,1429374061.0,0,1.0,main_w1_handler1,859055,9263087,False,,914006,maf,3551855.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348317,,32.0,,22380499,1429374055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:21:03.186736,19937.0,6.0
2015-04-18 16:20:25.072314,slurm_normal,1429374046.0,0,1.0,main_w2_handler0,859055,9263083,False,,2088154,maf,3551847.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348311,,32.0,,22380499,1429374040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:20:49.568018,19937.0,6.0
2015-04-18 16:20:23.559954,slurm_normal,1429374047.0,0,1.0,main_w2_handler0,859055,9263082,False,,21806,maf,3551845.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348310,,32.0,,22380499,1429374040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:20:50.352413,19937.0,7.0
2015-04-18 16:20:27.814554,slurm_normal,1429374063.0,0,1.0,main_w2_handler0,859055,9263085,False,,2010186,maf,3551861.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348315,,32.0,,22380499,1429374059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:21:07.113164,19937.0,4.0
2015-04-18 16:20:36.926377,slurm_normal,1429374073.0,0,1.0,main_w2_handler0,859055,9263091,False,,2255104,maf,3551869.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348322,,32.0,,22380499,1429374069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:21:16.634427,19937.0,4.0
2015-04-18 16:20:44.540290,slurm_normal,1429374089.0,0,1.0,main_w1_handler1,859055,9263098,False,,1010608,maf,3551871.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348327,,32.0,,22380499,1429374083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:21:30.539749,19937.0,6.0
2015-04-18 16:21:06.255382,slurm_normal,1429374141.0,0,1.0,main_w2_handler0,859055,9263113,False,,12692,maf,3551905.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348347,,32.0,,22380499,1429374135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:22:22.763253,19937.0,6.0
2015-04-18 16:20:54.336221,slurm_normal,1429374122.0,0,1.0,main_w1_handler1,859055,9263106,False,,105436,maf,3551897.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348335,,32.0,,22380499,1429374117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:22:03.402511,19937.0,5.0
2015-04-18 16:20:44.019322,slurm_normal,1429374074.0,0,1.0,main_w1_handler1,859055,9263097,False,,1361396,maf,3551867.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348326,,32.0,,22380499,1429374069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:21:17.223806,19937.0,5.0
2015-04-18 16:20:38.967795,slurm_normal,1429374065.0,0,1.0,main_w1_handler1,859055,9263094,False,,1471930,maf,3551859.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348323,,32.0,,22380499,1429374058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:21:07.057895,19937.0,7.0
2015-04-18 16:20:45.174958,slurm_normal,1429374088.0,0,1.0,main_w1_handler0,859055,9263099,False,,1033980,maf,3551873.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348328,,32.0,,22380499,1429374083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:21:30.303758,19937.0,5.0
2015-04-18 16:20:49.215302,slurm_normal,1429374119.0,0,1.0,main_w1_handler0,859055,9263103,False,,5516,maf,3551891.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348331,,32.0,,22380499,1429374114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:22:03.344985,19937.0,5.0
2015-04-18 16:20:50.601304,slurm_normal,1429374107.0,0,1.0,main_w2_handler0,859055,9263104,False,,919718,maf,3551887.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348332,,32.0,,22380499,1429374101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:21:49.817197,19937.0,6.0
2015-04-18 16:21:04.231014,slurm_normal,1429374140.0,0,1.0,main_w1_handler0,859055,9263112,False,,49818,maf,3551903.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348345,,32.0,,22380499,1429374135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 16:22:23.256098,19937.0,5.0
2015-04-18 17:21:53.871134,slurm_normal,1429377738.0,0,1.0,main_w2_handler1,859055,9263355,False,,6437,maf,3552361.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19348937,,32.0,,22380499,1429377731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-04-18 17:22:21.273076,19937.0,7.0
2015-05-14 12:34:48.487246,slurm_normal,1431606940.0,0,1.0,main_w2_handler1,2305526,9470868,False,,4061250,maf,3795097.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",19706336,,32.0,,23043566,1431606931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-05-14 12:35:44.213639,869.0,9.0
2015-05-14 12:45:43.691598,slurm_normal,1431607583.0,0,1.0,main_w1_handler1,2305526,9470956,False,,4061250,maf,3795185.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",19706336,,32.0,,23043566,1431607573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-05-14 12:46:27.438514,869.0,10.0
2015-06-04 08:05:34.807047,slurm_normal,1433405194.0,0,1.0,main_w1_handler1,2323199,9596213,False,Job output deleted by user before job completed.,231567,maf,3907527.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19911593,,32.0,,23237403,1433405159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-06-04 08:06:35.599940,63968.0,35.0
2015-09-08 17:05:12.530075,slurm_normal,1441734434.0,0,1.0,main_w2_handler1,2431844,10278616,False,,4177326545,maf,4564361.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21041465,,32.0,,25070885,1441731939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-09-08 17:47:16.651816,,2495.0
2015-09-09 08:32:58.770169,slurm_normal,1441789864.0,0,1.0,main_w1_handler0,2432779,10283300,False,,4177332499,maf,4568795.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21052233,,32.0,,25082870,1441787600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-09-09 09:11:07.367973,,2264.0
2015-09-09 09:20:21.350538,slurm_normal,1441792496.0,0,1.0,main_w2_handler1,2432779,10283457,False,,4177332499,maf,4569192.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21052233,,32.0,,25084456,1441790441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-09-09 09:55:00.530446,68867.0,2055.0
2015-09-10 09:03:48.559866,slurm_normal,1441877906.0,0,1.0,main_w1_handler0,2431844,10292552,False,,4177326545,maf,4577837.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21067251,,32.0,,25101859,1441875854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-09-10 09:38:31.344801,68867.0,2052.0
2015-09-25 14:50:53.603684,slurm_normal,1443192824.0,0,1.0,main_w1_handler2,1439812,10425232,False,,20214,maf,4702427.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/012/552/dataset_12552653.dat""","""mrap""",21268108,,32.0,,25356276,1443192814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-09-25 14:53:50.482868,34613.0,10.0
2015-11-23 21:41:41.527766,slurm_normal,1448314946.0,0,1.0,main_w1_handler0,2477603,10988176,False,,7159315,maf,5248082.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22131604,,32.0,,25781018,1448314930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-11-23 21:42:29.322826,,16.0
2015-11-24 15:24:45.010301,slurm_normal,1448381968.0,0,1.0,main_w1_handler1,2517425,10996116,False,,5214261705,maf,5255548.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22142027,,32.0,,25084456,1448378714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2015-11-24 16:19:34.831892,68867.0,3254.0
2016-01-07 17:47:21.867528,slurm_normal,1452189223.0,0,1.0,main_w1_handler1,1439812,11407836,False,,610966215,maf,5674173.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/012/565/dataset_12565569.dat""","""mell""",22164437,,32.0,,26183676,1452188870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2016-01-07 17:53:48.167022,34613.0,353.0
2016-01-07 17:46:40.836629,slurm_normal,1452189329.0,0,1.0,main_w1_handler2,1439812,11407829,False,,478553701,maf,5674167.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/012/552/dataset_12552653.dat""","""mrap""",21489319,,32.0,,26183676,1452188818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2016-01-07 17:55:33.925606,34613.0,511.0
2014-11-12 19:53:40.322292,rodeo_normal,1415822032.0,0,1.0,main_w2_handler1,2116400,8152621,False,,14160,maf,189950.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17516817,,2.0,,17980116,1415822027.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2014-11-12 19:53:58.571964,54213.0,5.0
2017-05-15 15:07:19.601893,slurm_normal,1494860854.0,0,1.0,main_w4_handler0,2083280,15839387,False,,10460189,maf,9940361.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29603296}]",32.0,,37712844,1494860846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2017-05-15 15:07:36.699518,40052.0,8.0
2017-05-15 15:07:21.468019,slurm_normal,1494860850.0,0,1.0,main_w3_handler0,2083280,15839388,False,,10124183,maf,9940360.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29603298}]",32.0,,37712844,1494860844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2017-05-15 15:07:32.085233,40052.0,6.0
2017-05-26 05:41:30.591440,slurm_normal,1495777307.0,0,1.0,main_w3_handler0,3127929,15943282,False,,3504161,maf,10042093.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29779458}]",32.0,,38226604,1495777300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2017-05-26 05:41:50.317931,106249.0,7.0
2017-06-30 23:32:35.001028,slurm_normal,1498865576.0,0,1.0,main_w3_handler0,3178374,16236599,False,,20462,maf,10312372.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30255293}]",32.0,,37760837,1498865570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitutions/substitutions1/1.0.0,1.0.0,,2017-06-30 23:32:59.198150,69003.0,6.0
