create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.sum,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-06-15 02:58:31.365080,slurm_normal,1465959532.0,0.0,,1.0,main_w1_handler1,2739229,13165050,False,,91978,fasta,7349081.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d52097c3c162b221'}]","""no""",32.0,,30873915,1465959525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2016-06-15 02:58:54.489750,5186.0,7.0
2016-10-20 17:03:02.879509,slurm_normal,1476983021.0,0.0,,1.0,main_w3_handler0,2861345,14132859,False,,5696,fasta,8347163.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b1f9a81feea99b9'}]","""yes""",32.0,,33812613,1476983014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2016-10-20 17:03:45.253789,91153.0,7.0
2016-10-25 12:55:28.200944,slurm_normal,1477400136.0,0.0,,1.0,main_w4_handler0,2868185,14168594,False,,9026,fasta,8381244.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c7479ec1cdf650a5'}]","""yes""",32.0,,33226293,1477400131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2016-10-25 12:55:44.856342,90975.0,5.0
2016-10-25 17:07:25.429956,slurm_normal,1477415272.0,0.0,,1.0,main_w3_handler0,2868512,14171394,False,,1478,fasta,8384179.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b52fb871ba576cdf'}]","""yes""",32.0,,33308419,1477415250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2016-10-25 17:07:54.807670,91159.0,22.0
2016-11-02 05:28:52.910488,slurm_normal,1478064538.0,0.0,,1.0,main_w3_handler0,2877779,14230144,False,,1052,fasta,8440113.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57a73987fed6212c6'}]","""yes""",32.0,,33238146,1478064535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2016-11-02 05:29:00.671788,91012.0,3.0
2016-11-02 04:35:40.215884,slurm_normal,1478061351.0,0.0,,1.0,main_w3_handler1,2833737,14229916,False,,640,fasta,8439898.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539351ad2d5ba883c'}]","""yes""",32.0,,33226324,1478061343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2016-11-02 04:35:52.978991,90977.0,8.0
2016-11-03 18:02:46.585932,slurm_normal,1478196212.0,0.0,,1.0,main_w3_handler0,2876180,14244072,False,,673,fasta,8452979.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/pyrFur2.len""","""pyrFur2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5039194250a42ae12'}]","""yes""",32.0,,33580890,1478196171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2016-11-03 18:03:34.825473,90812.0,41.0
2016-11-03 18:08:24.826129,slurm_normal,1478196513.0,0.0,,1.0,main_w4_handler0,2851060,14244167,False,,758,fasta,8453082.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f630155fb92e971a'}]","""yes""",32.0,,34074682,1478196508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2016-11-03 18:08:39.363236,92040.0,5.0
2016-11-03 17:52:53.995748,slurm_normal,1478195584.0,0.0,,1.0,main_w3_handler0,2868480,14243951,False,,673,fasta,8452855.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5befa5ce8dd0884'}]","""yes""",32.0,,34054879,1478195581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2016-11-03 17:53:08.863617,91162.0,3.0
2016-11-03 18:05:23.225041,slurm_normal,1478196334.0,0.0,,1.0,main_w4_handler0,2879969,14244120,False,,673,fasta,8453034.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a4874489de656975'}]","""yes""",32.0,,34074695,1478196328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2016-11-03 18:05:36.159969,90978.0,6.0
2016-11-03 17:55:40.767843,slurm_normal,1478195779.0,0.0,,1.0,main_w3_handler0,2879941,14243978,False,,748,fasta,8452884.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b012b38702deb10'}]","""yes""",32.0,,33308332,1478195746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2016-11-03 17:56:23.061214,91154.0,33.0
2016-11-03 18:07:52.297792,slurm_normal,1478196486.0,0.0,,1.0,main_w4_handler0,2879870,14244158,False,,673,fasta,8453072.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b580f61203717bd8a1'}]","""yes""",32.0,,33225451,1478196479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2016-11-03 18:08:13.981352,90970.0,7.0
2016-11-03 18:05:31.566948,slurm_normal,1478196347.0,0.0,,1.0,main_w4_handler1,2879962,14244121,False,,673,fasta,8453036.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e5705762a9d6651f'}]","""yes""",32.0,,33238146,1478196335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2016-11-03 18:05:52.407105,91012.0,12.0
2016-11-17 22:43:02.225772,slurm_normal,1479423037.0,0.0,,1.0,main_w3_handler0,2888802,14371890,False,,50546227,fasta,8577259.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57939ae5b93bfce15'}]","""yes""",32.0,,34116418,1479422906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2016-11-17 22:50:42.574054,73470.0,131.0
2017-04-11 09:41:04.285326,slurm_normal,1491903681.0,0.0,,1.0,main_w3_handler1,3035068,15551318,False,,29713860,fasta,9675748.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 29150075}]","""yes""",32.0,,36809175,1491903674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-04-11 09:41:23.250302,93395.0,7.0
2016-11-22 09:52:25.613914,slurm_normal,1479808373.0,0.0,,1.0,main_w3_handler0,2903719,14402867,False,,31957411,fasta,8607772.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27362589}]","""yes""",32.0,,34116418,1479808350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2016-11-22 09:52:55.081992,73470.0,23.0
2016-12-08 12:49:19.576455,slurm_normal,1481201366.0,0.0,,1.0,main_w3_handler0,2923060,14515269,False,,563,fasta,8697806.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27539461}]","""yes""",32.0,,34717146,1481201362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2016-12-08 12:49:29.112013,90988.0,4.0
2016-12-08 20:31:39.145179,slurm_normal,1481229107.0,0.0,,1.0,main_w3_handler1,2923655,14521190,False,,2259,fasta,8703873.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27547877}]","""yes""",32.0,,33308499,1481229103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2016-12-08 20:31:49.165207,90810.0,4.0
2017-01-24 03:51:13.914586,slurm_normal,1485229881.0,0.0,,1.0,main_w4_handler1,2951239,14853888,False,,2518154,fasta,9014060.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28058250}]","""yes""",32.0,,35282413,1485229877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-01-24 03:51:22.716569,97830.0,4.0
2016-12-28 21:36:12.954804,slurm_normal,1482960981.0,0.0,,1.0,main_w3_handler0,2941197,14659731,False,,13658,fasta,8832998.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27763735}]","""no""",32.0,,35104669,1482960978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2016-12-28 21:36:23.659745,,3.0
2017-06-01 10:15:38.075942,slurm_normal,1496312805.0,0.0,,1.0,main_w4_handler1,3120290,15987630,False,,50,fasta,10082673.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29798101}]","""yes""",32.0,,37976647,1496312800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-01 10:26:51.282336,,5.0
2014-10-30 06:23:57.452089,rodeo_normal,1414650274.0,0.0,,1.0,main_w2_handler1,2101915,8070229,False,,395334123,fasta,97919.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/braFlo1.len""","""braFlo1""",17376507,,"""yes""",2.0,,18032166,1414650249.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2014-10-30 06:24:38.878946,55144.0,25.0
2014-09-17 14:45:15.196775,roundup_single,1410965142.0,0.0,,1.0,main_w1_handler1,2051665,7807960,False,,258,fasta,1792793,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16914881,,"""yes""",32.0,,16973951,1410965139.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2014-09-17 14:45:43.291878,,3.0
2014-10-30 15:36:27.729595,rodeo_normal,1414684728.0,0.0,,1.0,main_w1_handler0,2101915,8073078,False,,43269262,fasta,100325.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/braFlo1.len""","""braFlo1""",17380239,,"""yes""",1.0,,18032166,1414684721.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2014-10-30 15:58:54.172540,55144.0,7.0
2014-11-03 05:27:34.424697,rodeo_normal,1414992467.0,0.0,,1.0,main_w2_handler0,1409749,8088115,False,,8567939,txt,113432.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16943673,,"""yes""",2.0,,18125566,1414992464.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2014-11-03 05:27:50.033292,33818.0,3.0
2017-02-21 13:21:08.934924,slurm_normal,1487686205.0,0.0,,1.0,main_w3_handler0,3003526,15095437,False,,162113,fasta,9250513.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28439776}]","""yes""",32.0,,36186740,1487686200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-02-21 14:10:10.213669,100558.0,5.0
2014-10-28 07:03:38.587626,rodeo_normal,1414479833.0,0.0,,1.0,main_w1_handler1,2098296,8053813,False,,1414,fasta,85154.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/267.len""","""267""",17353616,,"""yes""",2.0,,17939221,1414479830.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2014-10-28 07:03:55.682688,43843.0,3.0
2014-11-18 13:40:03.938418,rodeo_normal,1416318015.0,0.0,,1.0,main_w2_handler0,501363,8193118,False,,1141,fasta,2043675.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17590663,,"""yes""",32.0,,18494143,1416318013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2014-11-18 13:40:17.617251,9607.0,2.0
2014-11-21 14:42:16.748894,rodeo_normal,1416580952.0,0.0,,1.0,main_w2_handler0,2102365,8219451,False,,9330544,fasta,2076960.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/braFlo1.len""","""braFlo1""",17634257,,"""yes""",32.0,,18032166,1416580948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2014-11-21 14:42:34.098991,55144.0,4.0
2014-11-21 15:08:06.764436,rodeo_normal,1416582497.0,0.0,,1.0,main_w1_handler0,2102365,8219922,False,,9330544,fasta,283336.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/braFlo1.len""","""braFlo1""",17634257,,"""no""",2.0,,18032166,1416582493.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2014-11-21 15:08:23.876063,55144.0,4.0
2015-02-02 19:29:24.141369,rodeo_normal,1422905392.0,0.0,,1.0,main_w2_handler1,1751475,8652389,False,,7347,fasta,2622609.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18386592,,"""yes""",32.0,,20931680,1422905389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2015-02-02 19:29:57.347662,43455.0,3.0
2014-12-10 01:17:11.233458,rodeo_normal,1418174263.0,0.0,,1.0,main_w1_handler1,342188,8386115,False,,160599825,fasta,519659.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17888822,,"""yes""",2.0,,19968974,1418174236.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2014-12-10 01:17:45.821500,4715.0,27.0
2014-12-21 11:46:26.406163,rodeo_normal,1419162407.0,0.0,,1.0,main_w2_handler1,1751941,8451963,False,,19494673,fasta,2357268.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18041435,,"""yes""",32.0,,20149020,1419162403.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2014-12-21 11:46:50.669064,43467.0,4.0
2015-02-15 05:18:05.884559,rodeo_normal,1423977530.0,0.0,,1.0,main_w2_handler1,2206813,8728416,False,,2620,fasta,2763918.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18516425,,"""yes""",32.0,,21265268,1423977526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2015-02-15 05:18:52.869963,,4.0
2017-03-15 12:11:47.447848,slurm_normal,1489579925.0,0.0,,1.0,main_w3_handler1,2443724,15302149,False,,757,fasta,9442135.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28767035}]","""yes""",32.0,,36617933,1489579917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-03-15 12:12:10.238415,69633.0,8.0
2017-03-15 12:10:04.485667,slurm_normal,1489580311.0,0.0,,1.0,main_w4_handler0,2443724,15302141,False,,2679839,fasta,9442198.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28764656}]","""yes""",32.0,,36617933,1489580307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-03-15 12:24:54.220597,69633.0,4.0
2017-04-07 00:57:54.738567,slurm_normal,1491526683.0,0.0,,1.0,main_w4_handler0,3035068,15514087,False,,31235994,fasta,9640891.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38Patch2.len""","""hg38Patch2""",,"[{'src': 'hda', 'id': 28800095}]","""yes""",32.0,,37174431,1491526677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-04-07 00:58:07.150377,93395.0,6.0
2017-06-09 18:26:58.549965,slurm_normal,1497033640.0,0.0,,1.0,main_w3_handler0,3147114,16067380,False,,2920916,fasta,10155963.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973763}]","""yes""",32.0,,38554450,1497033556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:40:44.324180,,84.0
2017-06-09 18:26:55.885780,slurm_normal,1497032912.0,0.0,,1.0,main_w3_handler0,3147114,16067368,False,,3005286,fasta,10155830.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973640}]","""yes""",32.0,,38554450,1497032908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:28:34.447170,,4.0
2017-06-09 18:26:55.679597,slurm_normal,1497032954.0,0.0,,1.0,main_w4_handler1,3147114,16067367,False,,2859585,fasta,10155847.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973639}]","""yes""",32.0,,38554450,1497032950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:29:18.339963,,4.0
2017-06-09 18:26:54.016307,slurm_normal,1497032944.0,0.0,,1.0,main_w4_handler1,3147114,16067361,False,,2945743,fasta,10155845.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973632}]","""yes""",32.0,,38554450,1497032939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:29:05.992467,,5.0
2017-06-09 18:26:56.106948,slurm_normal,1497032966.0,0.0,,1.0,main_w4_handler1,3147114,16067369,False,,3144524,fasta,10155849.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973641}]","""yes""",32.0,,38554450,1497032961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:29:29.961925,,5.0
2017-06-09 18:26:58.153886,slurm_normal,1497033238.0,0.0,,1.0,main_w4_handler1,3147114,16067378,False,,3234433,fasta,10155895.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973649}]","""yes""",32.0,,38554450,1497033218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:34:02.314248,,20.0
2017-06-09 17:56:04.463332,slurm_normal,1497030987.0,0.0,,1.0,main_w4_handler0,3147114,16067041,False,,2886550,fasta,10155549.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973405}]","""yes""",32.0,,38554450,1497030982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 17:56:31.180876,,5.0
2017-06-09 18:26:53.570968,slurm_normal,1497032933.0,0.0,,1.0,main_w4_handler1,3147114,16067359,False,,2965225,fasta,10155844.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973629}]","""yes""",32.0,,38554450,1497032929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:28:55.669506,,4.0
2017-06-09 18:26:57.412616,slurm_normal,1497033045.0,0.0,,1.0,main_w4_handler1,3147114,16067374,False,,2914105,fasta,10155870.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973646}]","""yes""",32.0,,38554450,1497033040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:30:51.424486,,5.0
2017-06-09 18:26:53.034038,slurm_normal,1497032849.0,0.0,,1.0,main_w3_handler0,3147114,16067357,False,,3041676,fasta,10155815.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973627}]","""yes""",32.0,,38554450,1497032845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:27:34.324370,,4.0
2017-06-09 18:26:53.788248,slurm_normal,1497032881.0,0.0,,1.0,main_w3_handler0,3147114,16067360,False,,3274154,fasta,10155822.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973631}]","""yes""",32.0,,38554450,1497032877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:28:07.522768,,4.0
2017-06-09 18:26:55.448987,slurm_normal,1497033122.0,0.0,,1.0,main_w3_handler1,3147114,16067366,False,,2977431,fasta,10155877.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973638}]","""yes""",32.0,,38554450,1497033076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:32:03.741579,,46.0
2017-06-09 18:26:56.344314,slurm_normal,1497032924.0,0.0,,1.0,main_w3_handler0,3147114,16067370,False,,2956247,fasta,10155840.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973642}]","""yes""",32.0,,38554450,1497032919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:28:45.122584,,5.0
2017-06-09 18:26:57.159371,slurm_normal,1497033365.0,0.0,,1.0,main_w3_handler0,3147114,16067373,False,,2878320,fasta,10155910.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973645}]","""yes""",32.0,,38554450,1497033251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:36:10.140700,,114.0
2017-06-09 18:26:54.266749,slurm_normal,1497033188.0,0.0,,1.0,main_w4_handler0,3147114,16067362,False,,2975266,fasta,10155891.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973634}]","""yes""",32.0,,38554450,1497033184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:33:12.436613,,4.0
2017-06-09 18:26:56.912708,slurm_normal,1497032978.0,0.0,,1.0,main_w4_handler1,3147114,16067372,False,,2782095,fasta,10155852.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973644}]","""yes""",32.0,,38554450,1497032973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:29:41.674348,,5.0
2017-06-09 18:26:58.333352,slurm_normal,1497033543.0,0.0,,1.0,main_w3_handler0,3147114,16067379,False,,2874502,fasta,10155958.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973650}]","""yes""",32.0,,38554450,1497033534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,5.0.0,,2017-06-09 18:39:09.593136,,9.0
