chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-07-15 05:16:57.754853,slurm_normal,1468559911.0,0,1.0,main_w1_handler0,2766856,13417072,False,839,tabular,,7629330.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f1dfb37fd19ebf0c'}]",,32.0,,30362023.0,1468559906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:18:37.105049,35039.0,5.0
,,2016-07-15 05:09:25.809306,slurm_normal,1468559449.0,0,1.0,main_w2_handler1,2766856,13416979,False,1394,tabular,,7629236.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56ed5b4c154a91c5f'}]",,32.0,,30362023.0,1468559444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:10:51.668622,35039.0,5.0
,,2016-07-15 05:14:36.670262,slurm_normal,1468559792.0,0,1.0,main_w2_handler1,2766856,13417036,False,251517,tabular,,7629303.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b530eea2bda69389de'}]",,32.0,,30362023.0,1468559786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:16:35.223721,35039.0,6.0
,,2016-07-15 05:11:50.448064,slurm_normal,1468559591.0,0,1.0,main_w2_handler1,2766856,13417001,False,5303,tabular,,7629265.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5034c23f08c6febf1'}]",,32.0,,30362023.0,1468559587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:13:13.607427,35039.0,4.0
,,2016-07-15 05:16:50.048526,slurm_normal,1468559871.0,0,1.0,main_w2_handler1,2766856,13417053,False,63952,tabular,,7629317.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56dc1073efbe793ba'}]",,32.0,,30362023.0,1468559867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:17:54.270878,35039.0,4.0
,,2016-07-15 05:03:15.269786,slurm_normal,1468559092.0,0,1.0,main_w2_handler1,2766856,13416927,False,9501245,tabular,,7629187.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cb2c19d138a00a89'}]",,32.0,,30362023.0,1468559082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:04:54.483906,35039.0,10.0
,,2016-07-15 05:09:26.192284,slurm_normal,1468559449.0,0,1.0,main_w2_handler1,2766856,13416980,False,56677,tabular,,7629237.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5336f414245066f'}]",,32.0,,30362023.0,1468559444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:10:51.850806,35039.0,5.0
,,2016-07-15 05:06:55.869632,slurm_normal,1468559312.0,0,1.0,main_w2_handler1,2766856,13416944,False,13992,tabular,,7629214.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aa0691739a7c82d8'}]",,32.0,,30362023.0,1468559309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:08:35.680694,35039.0,3.0
,,2016-07-15 05:11:45.494667,slurm_normal,1468559566.0,0,1.0,main_w2_handler1,2766856,13416992,False,2202,tabular,,7629254.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5747dabf5d926cbe4'}]",,32.0,,30362023.0,1468559562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:12:49.653447,35039.0,4.0
,,2016-07-15 05:11:53.408457,slurm_normal,1468559617.0,0,1.0,main_w2_handler1,2766856,13417006,False,7797,tabular,,7629273.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff70b7891d54bf9c'}]",,32.0,,30362023.0,1468559612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:13:40.388132,35039.0,5.0
,,2016-07-15 05:14:37.947506,slurm_normal,1468559790.0,0,1.0,main_w2_handler1,2766856,13417038,False,125631,tabular,,7629304.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b547c93dd391bc2548'}]",,32.0,,30362023.0,1468559787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:16:31.740441,35039.0,3.0
,,2016-07-15 05:14:45.233370,slurm_normal,1468559848.0,0,1.0,main_w2_handler1,2766856,13417045,False,210556,tabular,,7629309.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b597ba48cc02d657bb'}]",,32.0,,30362023.0,1468559843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:17:31.297479,35039.0,5.0
,,2016-07-15 05:11:41.992538,slurm_normal,1468559545.0,0,1.0,main_w1_handler0,2766856,13416988,False,7362218,tabular,,7629245.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b590c6958083a136ef'}]",,32.0,,30362023.0,1468559533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:12:27.826142,35039.0,12.0
,,2016-07-15 05:09:19.645619,slurm_normal,1468559408.0,0,1.0,main_w1_handler1,2766856,13416965,False,14967533,tabular,,7629218.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b569815e3ad20de577'}]",,32.0,,30362023.0,1468559390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:10:11.046652,35039.0,18.0
,,2016-07-15 05:03:16.624733,slurm_normal,1468559086.0,0,1.0,main_w1_handler1,2766856,13416930,False,2636113,tabular,,7629186.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bb3874402f5a443b'}]",,32.0,,30362023.0,1468559079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:04:47.925493,35039.0,7.0
,,2016-07-15 05:03:09.772041,slurm_normal,1468559039.0,0,1.0,main_w1_handler1,2766856,13416918,False,6850470,tabular,,7629174.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c86160e3aa806366'}]",,32.0,,30362023.0,1468559029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:04:01.016155,35039.0,10.0
,,2016-07-15 05:03:12.366356,slurm_normal,1468559045.0,0,1.0,main_w1_handler1,2766856,13416923,False,13641098,tabular,,7629176.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bbd1edf280bfcdad'}]",,32.0,,30362023.0,1468559032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:04:07.253144,35039.0,13.0
,,2016-07-15 05:03:15.814026,slurm_normal,1468559065.0,0,1.0,main_w1_handler1,2766856,13416928,False,6718140,tabular,,7629180.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5688d8dba83204505'}]",,32.0,,30362023.0,1468559056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:04:27.154763,35039.0,9.0
,,2016-07-15 05:11:54.133779,slurm_normal,1468559592.0,0,1.0,main_w1_handler1,2766856,13417007,False,2766345,tabular,,7629264.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e748ff7ac33a0ce6'}]",,32.0,,30362023.0,1468559586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:13:14.288760,35039.0,6.0
,,2016-07-15 05:03:16.124686,slurm_normal,1468559072.0,0,1.0,main_w1_handler1,2766856,13416929,False,14702714,tabular,,7629182.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a96a4ef5c2420eb0'}]",,32.0,,30362023.0,1468559059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:04:34.136982,35039.0,13.0
,,2016-07-15 05:11:54.867973,slurm_normal,1468559615.0,0,1.0,main_w1_handler1,2766856,13417008,False,167740,tabular,,7629269.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5113efef6eba84ea9'}]",,32.0,,30362023.0,1468559612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:13:36.781111,35039.0,3.0
,,2016-07-15 05:09:22.890595,slurm_normal,1468559441.0,0,1.0,main_w1_handler0,2766856,13416971,False,115828,tabular,,7629234.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b565afd284fb4c941a'}]",,32.0,,30362023.0,1468559437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:10:42.794268,35039.0,4.0
,,2016-07-15 05:09:26.630430,slurm_normal,1468559465.0,0,1.0,main_w1_handler0,2766856,13416981,False,88213,tabular,,7629239.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dda0229fe0e76eaa'}]",,32.0,,30362023.0,1468559460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:11:06.702144,35039.0,5.0
,,2016-07-15 05:14:29.835319,slurm_normal,1468559716.0,0,1.0,main_w1_handler0,2766856,13417027,False,1530431,tabular,,7629280.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52045fc8c1eaf9e08'}]",,32.0,,30362023.0,1468559710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:15:18.636018,35039.0,6.0
,,2016-07-15 05:14:39.804589,slurm_normal,1468559737.0,0,1.0,main_w1_handler0,2766856,13417040,False,66199,tabular,,7629288.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a7617b618555d7db'}]",,32.0,,30362023.0,1468559733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:15:41.665346,35039.0,4.0
,,2016-07-15 05:16:54.454794,slurm_normal,1468559878.0,0,1.0,main_w1_handler0,2766856,13417065,False,14407,tabular,,7629321.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a637fd61bdafa224'}]",,32.0,,30362023.0,1468559873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:18:00.518746,35039.0,5.0
,,2016-07-15 05:16:57.334875,slurm_normal,1468559910.0,0,1.0,main_w1_handler0,2766856,13417071,False,1015,tabular,,7629329.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57a3f3aef047a54d5'}]",,32.0,,30362023.0,1468559906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:18:37.108256,35039.0,4.0
,,2016-07-15 05:06:49.933426,slurm_normal,1468559254.0,0,1.0,main_w2_handler1,2766856,13416935,False,8112470,tabular,,7629196.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57b4d75a894a21205'}]",,32.0,,30362023.0,1468559244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:07:36.877410,35039.0,10.0
,,2016-07-15 05:14:35.707827,slurm_normal,1468559764.0,0,1.0,main_w2_handler1,2766856,13417035,False,147388,tabular,,7629298.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae8ccd8467a53092'}]",,32.0,,30362023.0,1468559761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:16:07.200469,35039.0,3.0
,,2016-07-15 05:11:47.062786,slurm_normal,1468559588.0,0,1.0,main_w1_handler0,2766856,13416995,False,2649309,tabular,,7629261.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cbe93e4ea70a601d'}]",,32.0,,30362023.0,1468559582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:13:09.745417,35039.0,6.0
,,2016-07-15 05:09:20.323287,slurm_normal,1468559414.0,0,1.0,main_w1_handler0,2766856,13416966,False,729409,tabular,,7629224.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f342f5483b70eaf0'}]",,32.0,,30362023.0,1468559410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:10:17.550077,35039.0,4.0
,,2016-07-15 05:06:52.459457,slurm_normal,1468559265.0,0,1.0,main_w1_handler0,2766856,13416939,False,220019,tabular,,7629201.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50791b93f6fee2347'}]",,32.0,,30362023.0,1468559261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:07:47.036525,35039.0,4.0
,,2016-07-15 05:11:41.374196,slurm_normal,1468559538.0,0,1.0,main_w1_handler0,2766856,13416987,False,3854,tabular,,7629243.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7a81fcc35e262c5'}]",,32.0,,30362023.0,1468559533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:12:21.393866,35039.0,5.0
,,2016-07-15 05:06:57.697122,slurm_normal,1468559271.0,0,1.0,main_w1_handler1,2766856,13416947,False,1876069,tabular,,7629202.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9c754574531bc36'}]",,32.0,,30362023.0,1468559264.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:07:52.351056,35039.0,7.0
,,2016-07-15 05:14:33.563654,slurm_normal,1468559794.0,0,1.0,main_w1_handler1,2766856,13417032,False,3202841,tabular,,7629302.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5903802a0a2c1db48'}]",,32.0,,30362023.0,1468559786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:16:35.660919,35039.0,8.0
,,2016-07-15 05:11:40.151640,slurm_normal,1468559541.0,0,1.0,main_w1_handler1,2766856,13416985,False,1059999,tabular,,7629246.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52fe31df2f0bdf6fa'}]",,32.0,,30362023.0,1468559536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:12:24.871664,35039.0,5.0
,,2016-07-15 05:09:20.940076,slurm_normal,1468559420.0,0,1.0,main_w1_handler0,2766856,13416967,False,3300664,tabular,,7629225.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56676fc887cc1e256'}]",,32.0,,30362023.0,1468559413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:10:23.566586,35039.0,7.0
,,2016-07-15 05:06:53.461319,slurm_normal,1468559285.0,0,1.0,main_w1_handler0,2766856,13416940,False,332994,tabular,,7629210.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c995625f64fa677e'}]",,32.0,,30362023.0,1468559281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:08:10.099872,35039.0,4.0
,,2016-07-15 05:11:44.580170,slurm_normal,1468559562.0,0,1.0,main_w1_handler0,2766856,13416991,False,1529,tabular,,7629252.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1b1dc5778850c26'}]",,32.0,,30362023.0,1468559557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:12:43.835121,35039.0,5.0
,,2016-07-15 05:09:25.259647,slurm_normal,1468559462.0,0,1.0,main_w1_handler0,2766856,13416977,False,213188,tabular,,7629238.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b580e9da57c494214e'}]",,32.0,,30362023.0,1468559457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:11:04.614137,35039.0,5.0
,,2016-07-15 05:11:56.575194,slurm_normal,1468559612.0,0,1.0,main_w1_handler0,2766856,13417010,False,1559,tabular,,7629268.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c822874559ab86d6'}]",,32.0,,30362023.0,1468559608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:13:33.697128,35039.0,4.0
,,2016-07-15 05:14:23.485827,slurm_normal,1468559712.0,0,1.0,main_w1_handler0,2766856,13417020,False,7684,tabular,,7629278.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57d5a818155a1a600'}]",,32.0,,30362023.0,1468559707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:15:15.229796,35039.0,5.0
,,2016-07-15 05:09:23.180917,slurm_normal,1468559395.0,0,1.0,main_w1_handler1,2766856,13416972,False,15618,tabular,,7629219.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557373f690e9c557c'}]",,32.0,,30362023.0,1468559391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:09:56.779432,35039.0,4.0
,,2016-07-15 05:14:25.475680,slurm_normal,1468559765.0,0,1.0,main_w1_handler1,2766856,13417023,False,3290026,tabular,,7629294.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9f8178207a5f3a0'}]",,32.0,,30362023.0,1468559758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:16:07.432718,35039.0,7.0
,,2016-07-15 05:09:18.220959,slurm_normal,1468559399.0,0,1.0,main_w2_handler1,2766856,13416964,False,54026,tabular,,7629220.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557c8d8be6196c669'}]",,32.0,,30362023.0,1468559395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:10:03.847487,35039.0,4.0
,,2016-07-15 05:16:56.914739,slurm_normal,1468559904.0,0,1.0,main_w2_handler1,2766856,13417070,False,3066,tabular,,7629327.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b558d3e47707c888bf'}]",,32.0,,30362023.0,1468559900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:18:27.609296,35039.0,4.0
,,2016-07-15 05:09:22.002418,slurm_normal,1468559443.0,0,1.0,main_w1_handler0,2766856,13416969,False,2570389,tabular,,7629233.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7528e40b42294c4'}]",,32.0,,30362023.0,1468559437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:10:44.438205,35039.0,6.0
,,2016-07-15 05:09:23.713760,slurm_normal,1468559421.0,0,1.0,main_w1_handler1,2766856,13416974,False,32969,tabular,,7629228.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b544aaa6507694c6e1'}]",,32.0,,30362023.0,1468559417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:10:24.404049,35039.0,4.0
,,2016-07-15 05:11:48.736469,slurm_normal,1468559567.0,0,1.0,main_w1_handler1,2766856,13416998,False,4595,tabular,,7629257.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5692b2850bbd499b9'}]",,32.0,,30362023.0,1468559563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:12:49.828057,35039.0,4.0
,,2016-07-15 05:09:25.528957,slurm_normal,1468559420.0,0,1.0,main_w1_handler1,2766856,13416978,False,1200,tabular,,7629230.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59f85c9fe6f41a6ed'}]",,32.0,,30362023.0,1468559417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:10:23.939283,35039.0,3.0
,,2016-07-15 05:16:51.300127,slurm_normal,1468559862.0,0,1.0,main_w1_handler1,2766856,13417057,False,129784,tabular,,7629316.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b38f8d9119d56708'}]",,32.0,,30362023.0,1468559859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:17:43.160350,35039.0,3.0
