chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.g_option,parameters.input.values,parameters.null_filler,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-01-10 09:54:05.812558,slurm_normal,1484042098.0,0,,1.0,main_w4_handler1,2196193,14722504,False,,187289316,vcf,8891193.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""false""","[{'src': 'hda', 'id': 27846354}]","""""",32.0,,35256167.0,1484042054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2017-01-10 09:55:02.898945,37892.0,44.0
,,2016-10-14 07:49:41.418024,slurm_normal,1476431507.0,0,,1.0,main_w4_handler1,2782063,14079953,False,,354073613,vcf,8296506.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58802514d1fa5a6e7'}]","""""",32.0,,33645601.0,1476431417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-14 07:51:49.675852,19390.0,90.0
,,2016-10-14 08:41:42.552396,slurm_normal,1476434538.0,0,,1.0,main_w3_handler0,2848215,14080294,False,,27969,vcf,8296778.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b513c7001a8c29fc43'}]",""".""",32.0,,33565154.0,1476434534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-14 08:42:20.093452,90948.0,4.0
,,2016-10-14 08:53:43.633922,slurm_normal,1476435269.0,0,,1.0,main_w4_handler1,2848215,14080383,False,,27969,vcf,8296864.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b513c7001a8c29fc43'}]",""".""",32.0,,33565154.0,1476435264.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-14 08:54:33.263718,90948.0,5.0
,,2016-10-14 09:25:37.203074,slurm_normal,1476437166.0,0,,1.0,main_w3_handler0,2711154,14080574,False,,18944,vcf,8297063.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59fa90fd54471abd2'}]",""".""",32.0,,33246115.0,1476437162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-14 09:26:07.781761,84340.0,4.0
,,2016-10-14 09:25:37.849367,slurm_normal,1476437178.0,0,,1.0,main_w3_handler0,2711154,14080575,False,,15032,vcf,8297065.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b571edb26a58c11c1e'}]",""".""",32.0,,33246115.0,1476437174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-14 09:26:20.812113,84340.0,4.0
,,2016-10-14 10:47:21.170357,slurm_normal,1476442083.0,0,,1.0,main_w4_handler0,2854721,14081018,False,,11257,vcf,8297462.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59a15b0583b0a265d'}]",""".""",32.0,,33565154.0,1476442077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-14 10:48:05.544133,90948.0,6.0
,,2017-05-29 17:22:07.073198,slurm_normal,1496078593.0,0,,1.0,main_w3_handler0,2409132,15961788,False,,124796059,vcf,10058714.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29807762}]","""""",32.0,,37656266.0,1496078538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-29 17:23:15.785216,67799.0,55.0
,,2017-02-23 06:23:51.617193,slurm_normal,1487831039.0,0,,1.0,main_w4_handler0,2988075,15115331,False,,7691,vcf,9269862.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 28474790}]","""""",32.0,,35905258.0,1487831034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-23 06:24:00.759484,99735.0,5.0
,,2016-10-15 12:47:06.823182,slurm_normal,1476535712.0,0,,1.0,main_w3_handler1,2782063,14088221,False,,287110465,vcf,8304842.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e405cf83ad2b3b68'}]","""""",32.0,,33645601.0,1476535634.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-15 12:48:34.833503,19390.0,78.0
,,2017-05-29 14:38:59.015338,slurm_normal,1496069056.0,0,,1.0,main_w3_handler1,3085704,15961201,False,,1015720136,vcf,10058180.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29806794}]","""""",32.0,,37781545.0,1496068751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-29 14:44:19.074750,104664.0,305.0
,,2017-02-23 06:22:57.655289,slurm_normal,1487830989.0,0,,1.0,main_w4_handler1,2988075,15115330,False,,7691,vcf,9269861.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 28474779}]","""""",32.0,,35905258.0,1487830983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-23 06:23:10.876100,99735.0,6.0
,,2016-10-15 07:25:05.544260,slurm_normal,1476516454.0,0,,1.0,main_w3_handler1,2782063,14087569,False,,621094665,vcf,8304269.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b586fa5af6a654dea8'}]","""""",32.0,,33645601.0,1476516317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-15 07:27:36.871574,19390.0,137.0
,,2017-02-22 04:35:39.132259,slurm_normal,1487738146.0,0,,1.0,main_w3_handler0,3004954,15102421,False,,7551,vcf,9257722.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 28455097}]","""""",32.0,,36211675.0,1487738141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-22 04:35:47.798330,100248.0,5.0
,,2017-02-22 05:22:18.524517,slurm_normal,1487740961.0,0,,1.0,main_w3_handler1,2987943,15102573,False,,12068964,vcf,9257878.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 28455336}]","""""",32.0,,35903221.0,1487740941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-22 05:22:44.083254,99724.0,20.0
,,2017-02-23 06:40:50.391692,slurm_normal,1487832069.0,0,,1.0,main_w3_handler0,2988075,15115420,False,,12528388,vcf,9269925.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 28474891}]","""""",32.0,,35905258.0,1487832053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-23 06:41:10.996689,99735.0,16.0
,,2016-10-17 07:05:08.895782,slurm_normal,1476687935.0,0,,1.0,main_w3_handler0,2711154,14095354,False,,17251,vcf,8310960.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b524e70e6683d98582'}]",""".""",32.0,,33246115.0,1476687932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-17 07:05:37.385810,84340.0,3.0
,,2016-10-17 07:41:39.875329,slurm_normal,1476690130.0,0,,1.0,main_w4_handler1,2782063,14095634,False,,195211,vcf,8311215.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e01efbd13bf3c5d5'}]","""""",32.0,,33750826.0,1476690124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-17 07:42:11.556228,19390.0,6.0
,,2016-10-16 15:19:52.560999,slurm_normal,1476631380.0,0,,1.0,main_w3_handler1,2856741,14092377,False,,1043448087,vcf,8308365.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5587e846d030341d8'}]","""""",32.0,,33733431.0,1476631221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-16 15:23:01.510477,39314.0,159.0
,,2016-10-16 15:19:30.851103,slurm_normal,1476631354.0,0,,1.0,main_w3_handler0,2856741,14092375,False,,1122405228,vcf,8308363.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5984650b6209e4ad3'}]","""""",32.0,,33733431.0,1476631191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-16 15:22:37.900457,39314.0,163.0
,,2017-05-29 17:26:54.634510,slurm_normal,1496078832.0,0,,1.0,main_w4_handler0,2409132,15961807,False,,2427898,vcf,10058728.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29807838}]","""""",32.0,,37656266.0,1496078825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-29 17:27:14.570070,67799.0,7.0
,,2017-03-19 17:51:03.595179,slurm_normal,1489945870.0,0,,1.0,main_w3_handler0,2313113,15337056,False,,15927,vcf,9476975.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""true""","[{'src': 'hda', 'id': 19763870}]","""""",32.0,,36710566.0,1489945866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-19 17:51:13.790789,15965.0,4.0
,,2017-04-07 09:41:29.823187,slurm_normal,1491558119.0,0,,1.0,main_w3_handler1,2648961,15517124,False,,59473889,vcf,9643844.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29113743}]","""""",32.0,,36167677.0,1491558094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2017-04-07 09:42:00.340663,17244.0,25.0
,,2017-04-07 09:41:29.309551,slurm_normal,1491558116.0,0,,1.0,main_w4_handler0,2648961,15517123,False,,62911409,vcf,9643843.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29113741}]","""""",32.0,,36167677.0,1491558092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2017-04-07 09:42:00.584877,17244.0,24.0
,,2017-04-07 09:41:30.836503,slurm_normal,1491558123.0,0,,1.0,main_w4_handler0,2648961,15517126,False,,60736373,vcf,9643846.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29113746}]","""""",32.0,,36167677.0,1491558096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2017-04-07 09:42:06.780028,17244.0,27.0
,,2017-04-07 09:41:31.425601,slurm_normal,1491558148.0,0,,1.0,main_w3_handler1,2648961,15517127,False,,62350070,vcf,9643851.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29113747}]","""""",32.0,,36167677.0,1491558123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2017-04-07 09:42:30.909584,17244.0,25.0
,,2016-10-18 06:11:12.448497,slurm_normal,1476771171.0,0,,1.0,main_w4_handler1,2811495,14104924,False,,5816254,vcf,8319830.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b516064c5314370310'}]","""""",32.0,,32806315.0,1476771127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-18 06:12:55.110503,29287.0,44.0
