chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.grouping.__current_case__,parameters.grouping.count,parameters.grouping.group,parameters.grouping.grouping_select,parameters.grouping.repeated,parameters.grouping.uniqueonly,parameters.ignorecase,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,parameters.skipfields,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-10-14 08:53:31.688956,slurm_normal,1476435244.0,0,,1.0,main_w4_handler0,2570550,14080381,False,369751626,tabular,,8296859.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,false,,no,false,true,"""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f62b1e7212713e88'}]",,"""0""",32.0,,33531636.0,1476435231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-10-14 08:54:06.440365,76689.0,13.0
,,2016-10-14 09:02:22.308001,slurm_normal,1476435769.0,0,,1.0,main_w3_handler1,2570550,14080436,False,369751626,tabular,,8296915.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57aad1c342844d598'}]",,"""0""",32.0,,33531636.0,1476435764.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-10-14 09:02:51.921365,76689.0,5.0
,,2016-10-14 09:10:41.146602,slurm_normal,1476436274.0,0,,1.0,main_w4_handler1,2570550,14080469,False,369751626,tabular,,8296949.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b560a4ec15d54072b5'}]",,"""0""",32.0,,33531636.0,1476436265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-10-14 09:11:15.557164,76689.0,9.0
,,2016-09-12 12:25:20.661392,slurm_normal,1473683196.0,0,,1.0,main_w3_handler1,2782389,13830587,False,357240,tabular,,8052578.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,separate,yes,,,"""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b47312ac65989c7e'}]",,"""0""",32.0,,31904595.0,1473683143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-09-12 12:26:39.798856,,53.0
,,2016-09-12 12:23:59.240515,slurm_normal,1473683065.0,0,,1.0,main_w3_handler1,2782389,13830567,False,245942,tabular,Job output deleted by user before job completed.,8052563.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c24e1ca2fe6d1a83'}]",,"""0""",32.0,,31904595.0,1473683058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-09-12 12:24:27.808316,,7.0
,,2016-10-14 09:12:37.425855,slurm_normal,1476436396.0,0,,1.0,main_w4_handler1,2570550,14080480,False,369751626,tabular,,8296957.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,false,,no,true,false,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b560a4ec15d54072b5'}]",,"""0""",32.0,,33531636.0,1476436381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-10-14 09:13:20.586891,76689.0,15.0
,,2016-05-07 23:40:59.380069,slurm_normal,1462664499.0,0,,1.0,main_w2_handler1,2697914,12819119,False,43532,tabular,,7020229.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b577164e5d397e216b'}]",,"""0""",32.0,,29272078.0,1462664494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-05-07 23:41:40.798400,72145.0,5.0
,,2016-05-07 23:49:27.761862,slurm_normal,1462665006.0,0,,1.0,main_w1_handler1,2697914,12819143,False,70227516,tabular,,7020252.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e46734f5cafa16ce'}]",,"""0""",32.0,,29272078.0,1462664997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-05-07 23:50:08.293169,72145.0,9.0
,,2016-06-28 10:30:24.401939,slurm_normal,1467109862.0,0,,1.0,main_w1_handler1,2750903,13276325,False,5784226,tabular,,7465748.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c611d0ecea54c43d'}]",,"""0""",32.0,,31105094.0,1467109855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-06-28 10:31:03.965254,,7.0
,,2016-05-08 03:29:12.183584,slurm_normal,1462678188.0,0,,1.0,main_w1_handler2,2697914,12819761,False,70227516,tabular,,7020825.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4300a9993d685f5'}]",,"""0""",32.0,,29272078.0,1462678178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-05-08 03:29:50.359651,72145.0,10.0
,,2016-06-28 10:35:11.619543,slurm_normal,1467110139.0,0,,1.0,main_w2_handler1,2750903,13276355,False,6039966,tabular,,7465780.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e4e6872a468d5a6'}]",,"""0""",32.0,,31105094.0,1467110134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-06-28 10:35:43.389468,,5.0
,,2016-05-08 09:24:00.426110,slurm_normal,1462699473.0,0,,1.0,main_w1_handler2,2564441,12820972,False,1158140,tabular,,7021962.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,true,,no,false,false,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b546e0a8e17eb2bcd2'}]",,"""0""",32.0,,30089206.0,1462699468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-05-08 09:24:35.354981,30492.0,5.0
,,2016-05-08 09:23:32.333243,slurm_normal,1462699444.0,0,,1.0,main_w2_handler1,2564441,12820967,False,133953,tabular,,7021957.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,true,,no,false,false,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50b21601c926119d6'}]",,"""0""",32.0,,30089206.0,1462699438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-05-08 09:24:05.842522,30492.0,6.0
,,2016-03-06 12:02:03.905961,slurm_normal,1457265758.0,0,,1.0,main_w2_handler0,2608117,12040320,False,538208,tabular,,6267105.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,False,,no,False,True,"""False""",23697121,,,"""0""",32.0,,28422527.0,1457265749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-03-06 12:02:39.688528,78239.0,9.0
,,2016-05-09 21:57:20.931340,slurm_normal,1462831080.0,0,,1.0,main_w1_handler0,2564441,12837836,False,232368,tabular,,7038788.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,false,,no,false,false,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6827648e8f1bac2'}]",,"""0""",32.0,,30096772.0,1462831077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-05-09 21:58:04.287683,30492.0,3.0
,,2016-03-06 14:53:59.261025,slurm_normal,1457276063.0,0,,1.0,main_w2_handler1,2610480,12041116,False,4104,interval,,6268679.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,False,,no,False,True,"""False""",23698280,,,"""0""",32.0,,28578486.0,1457276059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-03-06 14:54:26.631584,79235.0,4.0
,,2016-10-14 14:45:37.753101,slurm_normal,1476456370.0,0,,1.0,main_w3_handler1,2852524,14082648,False,5907064,tabular,,8299007.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b533d60b2565228464'}]",,"""0""",32.0,,31692727.0,1476456365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-10-14 14:46:12.682218,28497.0,5.0
,,2016-06-29 12:11:58.865608,slurm_normal,1467202369.0,0,,1.0,main_w1_handler0,2747047,13286759,False,301127,tabular,,7482031.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,true,,no,true,false,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c38b987350dfe6c2'}]",,"""0""",32.0,,30511368.0,1467202365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-06-29 12:12:51.698771,80948.0,4.0
,,2016-06-29 12:06:37.988199,slurm_normal,1467202038.0,0,,1.0,main_w2_handler0,2747047,13286718,False,301334,tabular,,7482001.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,true,,no,true,false,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ae86102f5d71882'}]",,"""5""",32.0,,30511368.0,1467202033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-06-29 12:07:19.555928,80948.0,5.0
,,2016-03-18 13:40:52.733915,slurm_normal,1458308550.0,0,,1.0,main_w1_handler2,2638355,12179602,False,2086367,tabular,,6395306.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,separate,yes,,,"""True""",23905712,,,"""0""",32.0,,29057862.0,1458308545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-03-18 13:42:31.789763,80951.0,5.0
,,2016-10-14 15:02:00.525510,slurm_normal,1476457445.0,0,,1.0,main_w4_handler1,2852524,14082722,False,5907064,tabular,,8299125.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b533d60b2565228464'}]",,"""0""",32.0,,31692727.0,1476457359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-10-14 15:04:11.413996,28497.0,86.0
,,2016-03-08 03:08:29.479881,slurm_normal,1457406854.0,0,,1.0,main_w2_handler1,2616963,12063881,False,4104,interval,,6286748.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,False,,no,False,True,"""False""",23730657,,,"""0""",32.0,,28713106.0,1457406849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-03-08 03:14:18.950901,79560.0,5.0
,,2016-05-16 09:59:23.368196,slurm_normal,1463392809.0,0,,1.0,main_w1_handler1,2700832,12907019,False,15191978,tabular,,7101458.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,both,yes,,,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab2723cee826ac52'}]",,"""0""",32.0,,29809596.0,1463392799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-05-16 10:00:10.199409,81951.0,10.0
,,2016-07-01 04:06:41.105889,slurm_normal,1467346032.0,0,,1.0,main_w2_handler0,2754555,13302150,False,66000,tabular,,7503960.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,true,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b569c0bf4ad32ba9ec'}]",,"""0""",32.0,,31121181.0,1467346029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-07-01 04:07:14.318948,85221.0,3.0
,,2016-05-13 14:01:01.126638,slurm_normal,1463148176.0,0,,1.0,main_w1_handler0,2645414,12884624,False,30237,tabular,,7083639.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,true,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b579572a7a89d17a55'}]",,"""0""",32.0,,29175612.0,1463148173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-05-13 14:02:59.315873,,3.0
,,2016-05-17 08:45:23.341289,slurm_normal,1463474807.0,0,,1.0,main_w1_handler1,2700832,12916136,False,21428806,tabular,,7110935.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,both,yes,,,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56dae005b6e69abee'}]",,"""0""",32.0,,30262014.0,1463474800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-05-17 08:46:48.756742,81951.0,7.0
,,2016-07-01 20:42:12.042829,slurm_normal,1467405846.0,0,,1.0,main_w2_handler1,2710854,13309042,False,1780538,tabular,,7510891.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5989b956416f27b9f'}]",,"""0""",32.0,,30644407.0,1467405774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-07-01 20:44:11.797451,3556.0,72.0
,,2016-07-01 20:58:26.291653,slurm_normal,1467406820.0,0,,1.0,main_w2_handler0,2710854,13309225,False,1780538,tabular,,7511050.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,append,yes,,,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5164896b1f834a3aa'}]",,"""0""",32.0,,30644407.0,1467406756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-07-01 21:00:25.285228,3556.0,64.0
,,2016-07-01 20:48:05.030725,slurm_normal,1467406147.0,0,,1.0,main_w2_handler1,2710854,13309132,False,1780538,tabular,,7510966.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5164896b1f834a3aa'}]",,"""0""",32.0,,30644407.0,1467406130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-07-01 20:49:09.661721,3556.0,17.0
,,2016-05-13 20:09:39.735663,slurm_normal,1463170219.0,0,,1.0,main_w2_handler0,2705134,12891616,False,976805,tabular,,7087481.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ef64dd4ba621fc83'}]",,"""0""",32.0,,30221016.0,1463170214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-05-13 20:10:21.174565,43287.0,5.0
,,2016-09-13 12:39:52.247730,slurm_normal,1473770414.0,0,,1.0,main_w4_handler1,2581199,13841179,False,2660946,tabular,,8063964.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,separate,yes,,,"""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c114d617c8a79789'}]",,"""0""",32.0,,32832782.0,1473770406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-09-13 12:40:17.706938,77693.0,8.0
,,2016-09-13 13:23:44.962131,slurm_normal,1473773071.0,0,,1.0,main_w3_handler1,2581199,13841449,False,1792807,tabular,,8064248.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532d284ffc43a251d'}]",,"""0""",32.0,,32832782.0,1473773035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-09-13 13:24:33.856076,77693.0,36.0
,,2016-09-13 20:05:21.434782,slurm_normal,1473797147.0,0,,1.0,main_w3_handler0,2808031,13845141,False,606015,bed,,8067921.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5360a51c8d6e762cc'}]",,"""0""",32.0,,31939662.0,1473797142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-09-13 20:05:49.253771,32058.0,5.0
,,2016-09-13 20:09:03.818066,slurm_normal,1473797360.0,0,,1.0,main_w3_handler1,2808031,13845159,False,606015,bed,,8067945.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4ee6f3326668fe1'}]",,"""0""",32.0,,31939662.0,1473797354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-09-13 20:09:22.817627,32058.0,6.0
,,2016-09-13 20:09:10.405751,slurm_normal,1473797368.0,0,,1.0,main_w3_handler1,2808031,13845162,False,502422,bed,,8067950.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b568a69643e0d6d2cb'}]",,"""0""",32.0,,31939662.0,1473797364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-09-13 20:09:29.629261,32058.0,4.0
,,2017-03-19 14:36:36.260554,slurm_normal,1489934219.0,0,,1.0,main_w3_handler0,2302002,15336293,False,30888,tabular,,9476297.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/anoGam1.len""","""anoGam1""",0,false,,no,false,true,"""true""",,"[{'src': 'hda', 'id': 28826196}]",,"""0""",32.0,,35242384.0,1489934215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2017-03-19 14:37:04.845064,28169.0,4.0
,,2016-10-14 18:51:34.592020,slurm_normal,1476471585.0,0,,1.0,main_w3_handler1,2855358,14084544,False,217484474,tabular,,8301322.roundup,slurm,,132112168.0,corral-repl,,"""39275ab8923f11e6b60b005056a52a46""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,true,,no,false,false,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5060d6252088997cc'}]",,"""0""",32.0,,33692129.0,1476471559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-10-14 18:59:58.167226,60536.0,26.0
,,2016-05-15 15:34:37.240165,slurm_normal,1463326507.0,0,,1.0,main_w1_handler0,2706625,12902742,False,28362,tabular,,7097963.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54baa9da266155041'}]",,"""0""",32.0,,30247434.0,1463326505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-05-15 15:35:10.062990,84451.0,2.0
,,2016-07-02 22:09:25.313845,slurm_normal,1467497409.0,0,,1.0,main_w1_handler0,2754499,13315712,False,330420,tabular,,7519459.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,true,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d422a9ad27e870cd'}]",,"""0""",32.0,,31237916.0,1467497406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-07-02 22:10:12.221787,84685.0,3.0
,,2016-07-02 22:12:20.240266,slurm_normal,1467497569.0,0,,1.0,main_w2_handler1,2754499,13315716,False,330420,tabular,,7519461.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,true,,no,false,false,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d422a9ad27e870cd'}]",,"""0""",32.0,,31237916.0,1467497563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-07-02 22:12:51.215118,84685.0,6.0
,,2016-07-04 08:30:36.709020,slurm_normal,1467621072.0,0,,1.0,main_w2_handler0,2756876,13324049,False,232626,bed,,7529336.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d78259f375fb1267'}]",,"""0""",32.0,,31153414.0,1467621069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-07-04 08:31:15.152691,86752.0,3.0
,,2016-07-03 04:55:39.246920,slurm_normal,1467521773.0,0,,1.0,main_w2_handler1,2742621,13316903,False,136537,tabular,,7520707.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,true,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a0b4ad168b2404a8'}]",,"""0""",32.0,,30808181.0,1467521767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-07-03 04:56:15.287334,84075.0,6.0
,,2016-07-03 05:01:37.566222,slurm_normal,1467522134.0,0,,1.0,main_w1_handler1,2742621,13316924,False,136537,tabular,,7520747.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,true,,no,false,false,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a0b4ad168b2404a8'}]",,"""0""",32.0,,30808181.0,1467522130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-07-03 05:02:16.193428,84075.0,4.0
,,2016-05-16 12:11:11.646442,slurm_normal,1463400727.0,0,,1.0,main_w2_handler0,2700832,12908150,False,15191978,tabular,,7102157.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,both,yes,,,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1256c7f67d6cb76'}]",,"""0""",32.0,,30262014.0,1463400717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-05-16 12:12:09.453000,81951.0,10.0
,,2016-05-17 03:03:49.812043,slurm_normal,1463454280.0,0,,1.0,main_w1_handler1,2683091,12912975,False,613499,interval,,7107775.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,true,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b540ad96fc9714b6ab'}]",,"""0""",32.0,,30159041.0,1463454275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-05-17 03:04:42.575933,83251.0,5.0
,,2016-03-09 02:32:16.770397,slurm_normal,1457490827.0,0,,1.0,main_w1_handler0,2621669,12078600,False,1102403,vcf,,6302957.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,False,,no,False,True,"""False""",23750308,,,"""0""",32.0,,28020954.0,1457490819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-03-09 02:33:49.700430,77853.0,8.0
,,2016-09-15 08:34:02.503947,slurm_normal,1473928456.0,0,,1.0,main_w3_handler1,2819963,13854484,False,394949,tabular,,8077440.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,false,,no,false,true,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b5b782c9be6933a1'}]",,"""0""",32.0,,32867719.0,1473928453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.0.0,1.0.0,,2016-09-15 08:34:17.585093,,3.0
