create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.c_and_o_argument_repeat,parameters.chromInfo,parameters.dbkey,parameters.genome.__current_case__,parameters.genome.genome_choose,parameters.header,parameters.inputA,parameters.inputA.values,parameters.inputB,parameters.inputB.values,parameters.overlap,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-03-10 15:25:55.070804,slurm_normal,1457623590.0,0,1.0,main_w1_handler1,2629038,12096621,False,,8177368,bed,9074,bed,6320965.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""collapse"", ""col"": ""6""}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,False,"""False""",23780825,,23780814,,"""1e-09""","""False""","""False""","""-s""",32.0,,28238477,1457623579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-03-10 15:26:36.251174,,11.0
2016-02-05 15:34:41.302002,slurm_normal,1454686540.0,0,1.0,main_w2_handler1,2576932,11722910,False,,313413,bed,72920816,bed,5979043.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23205550,,23199652,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:35:49.357155,77412.0,10.0
2016-02-05 15:34:35.735719,slurm_normal,1454686502.0,0,1.0,main_w1_handler1,2576932,11722905,False,,313413,bed,136263920,bed,5979026.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23205550,,23199643,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:35:11.129425,77412.0,9.0
2016-01-01 02:38:40.614399,slurm_normal,1451615964.0,0,1.0,main_w1_handler0,2552391,11355117,False,,2876286,bed,2684447,bed,5628144.roundup,slurm,,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,False,"""False""",22701769,,22701772,,"""1e-09""","""False""","""False""","""""",32.0,,26552201,1451615958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-01-01 02:39:26.851153,74621.0,6.0
2016-02-05 12:21:09.862954,slurm_normal,1454674904.0,0,1.0,main_w1_handler0,2576932,11718547,False,,257420,bed,95932480,bed,5975865.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197112,,23197449,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454674899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 12:21:57.112055,77412.0,5.0
2016-02-05 12:21:08.762247,slurm_normal,1454674899.0,0,1.0,main_w1_handler1,2576932,11718546,False,,257420,bed,136263920,bed,5975859.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197112,,23197447,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454674893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 12:21:44.790343,77412.0,6.0
2016-02-05 14:15:02.698707,slurm_normal,1454681733.0,0,1.0,main_w1_handler1,2576932,11720371,False,,257420,bed,72920816,bed,5977560.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197112,,23199652,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454681726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 14:15:37.228256,77412.0,7.0
2016-02-05 14:16:08.371068,slurm_normal,1454681825.0,0,1.0,main_w1_handler2,2576932,11720397,False,,137894,bed,72920816,bed,5977599.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197100,,23199652,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454681817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 14:17:18.032034,77412.0,8.0
2016-02-05 14:18:46.121559,slurm_normal,1454681955.0,0,1.0,main_w1_handler0,2576932,11720467,False,,372119,bed,72920816,bed,5977655.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23188044,,23199652,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454681948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 14:19:27.329172,77412.0,7.0
2016-02-05 14:18:42.600435,slurm_normal,1454681976.0,0,1.0,main_w1_handler1,2576932,11720464,False,,372119,bed,95932480,bed,5977652.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23188044,,23199647,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454681970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 14:19:46.104465,77412.0,6.0
2016-02-05 14:16:08.803392,slurm_normal,1454681834.0,0,1.0,main_w1_handler0,2576932,11720398,False,,137894,bed,144297500,bed,5977602.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197100,,23199654,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454681825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 14:17:28.884909,77412.0,9.0
2016-02-05 14:15:00.153229,slurm_normal,1454681734.0,0,1.0,main_w1_handler1,2576932,11720367,False,,257420,bed,136263920,bed,5977561.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197112,,23199643,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454681726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 14:15:37.446118,77412.0,8.0
2016-02-05 14:15:03.174131,slurm_normal,1454681761.0,0,1.0,main_w2_handler0,2576932,11720372,False,,257420,bed,144297500,bed,5977571.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197112,,23199654,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454681751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 14:16:04.974409,77412.0,10.0
2016-02-05 14:16:07.767385,slurm_normal,1454681797.0,0,1.0,main_w2_handler1,2576932,11720396,False,,137894,bed,96648945,bed,5977590.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197100,,23199650,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454681790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 14:16:42.630708,77412.0,7.0
2016-02-05 14:19:41.917019,slurm_normal,1454682034.0,0,1.0,main_w1_handler1,2576932,11720483,False,,467481,bed,95932480,bed,5977696.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197103,,23199647,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454682028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 14:20:41.630108,77412.0,6.0
2016-02-05 15:37:49.742187,slurm_normal,1454686699.0,0,1.0,main_w2_handler1,2576932,11722927,False,,137894,bed,136263920,bed,5979091.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197100,,23199643,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:38:26.150365,77412.0,8.0
2016-02-05 15:34:39.907143,slurm_normal,1454686537.0,0,1.0,main_w1_handler1,2576932,11722908,False,,313413,bed,96648945,bed,5979042.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23205550,,23199650,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:35:43.434679,77412.0,8.0
2016-02-05 15:37:51.327435,slurm_normal,1454686707.0,0,1.0,main_w1_handler0,2576932,11722929,False,,137894,bed,129427200,bed,5979096.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197100,,23199648,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:38:32.663398,77412.0,10.0
2016-02-05 15:39:37.069427,slurm_normal,1454686846.0,0,1.0,main_w2_handler1,2576932,11722947,False,,372119,bed,144297500,bed,5979156.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23188044,,23199654,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:40:53.180273,77412.0,11.0
2016-02-05 15:34:42.102391,slurm_normal,1454686516.0,0,1.0,main_w1_handler2,2576932,11722911,False,,313413,bed,144297500,bed,5979032.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23205550,,23199654,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:35:24.704681,77412.0,14.0
2016-02-05 15:40:58.091789,slurm_normal,1454686885.0,0,1.0,main_w2_handler0,2576932,11722961,False,,467481,bed,129427200,bed,5979164.roundup,slurm,,132112168.0,corral-repl,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""4""}, {""__index__"": 2, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,False,"""False""",23197103,,23199648,,"""1e-09""","""False""","""False""","""""",32.0,,27735016,1454686875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,2.22.1,,2016-02-05 15:41:33.097803,77412.0,10.0
