chromInfo,chromInfo_filetype,corData,corData_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.corData,parameters.corData.values,parameters.corMethod,parameters.dbkey,parameters.outFileCorMatrix,parameters.outFileFormat,parameters.plotting_type.__current_case__,parameters.plotting_type.colorMap,parameters.plotting_type.plotNumbers,parameters.plotting_type.plotTitle,parameters.plotting_type.whatToPlot,parameters.plotting_type.zMax,parameters.plotting_type.zMin,parameters.removeOutliers,parameters.skipZeros,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,766893,deeptools_coverage_matrix,2016-09-22 03:15:20.817270,slurm_normal,1474524093.0,0,1.0,main_w3_handler1,2828721,13912530,False,,8135681.roundup,slurm,,132112168.0,corral-repl,,"""c96ae934807211e68c89005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58d8f7f46b9680f6f'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,33091729.0,1474524079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-09-22 06:01:36.581060,29338,14.0
,,32055622,deeptools_coverage_matrix,2016-07-15 14:31:59.932356,slurm_normal,1468816958.0,0,1.0,main_w2_handler1,2229015,13420008,False,,7636443.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5906ab01cd0d19b26'}]","""pearson""","""mm9""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,31503765.0,1468771970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-18 04:42:40.519864,60604,44988.0
,,53109,deeptools_coverage_matrix,2016-07-16 14:56:32.189454,slurm_normal,1468801626.0,0,1.0,main_w1_handler0,2767717,13423451,False,,7638935.roundup,slurm,,132112168.0,corral-repl,,"""798f4f284b6511e6bf7f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5be56f4ae47c2199e'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,31311709.0,1468801620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-18 00:27:08.308981,29338,6.0
,,11654,deeptools_coverage_matrix,2016-07-16 14:51:38.321479,slurm_normal,1468771461.0,0,1.0,main_w1_handler0,2767705,13423372,False,,7636256.roundup,slurm,,132112168.0,corral-repl,,"""cb0245e64b6411e69cda005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557615ea1cc6feb8e'}]","""spearman""","""hg19""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,31311709.0,1468771443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 16:04:23.493985,29338,18.0
,,11654,deeptools_coverage_matrix,2016-07-16 14:51:38.568507,slurm_normal,1468771491.0,0,1.0,main_w2_handler1,2767705,13423373,False,,7636261.roundup,slurm,,132112168.0,corral-repl,,"""cb0245e64b6411e69cda005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557615ea1cc6feb8e'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,31311709.0,1468771457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 16:04:55.798373,29338,34.0
,,1582488,deeptools_coverage_matrix,2016-07-16 14:57:19.869826,slurm_normal,1468802203.0,0,1.0,main_w1_handler1,2767719,13423465,False,,7638950.roundup,slurm,,132112168.0,corral-repl,,"""95c0111e4b6511e6b67d005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec755264cfe75cdb'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,31311709.0,1468802193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-18 00:36:46.009803,29338,10.0
,,357669,deeptools_coverage_matrix,2016-07-16 14:53:02.324555,slurm_normal,1468772094.0,0,1.0,main_w1_handler0,2767708,13423393,False,,7636469.roundup,slurm,,132112168.0,corral-repl,,"""fbcd2eac4b6411e6af87005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52887a5f495a30623'}]","""spearman""","""hg19""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,31311709.0,1468772043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 16:14:57.558725,29338,51.0
,,357669,deeptools_coverage_matrix,2016-07-16 14:53:02.673842,slurm_normal,1468772086.0,0,1.0,main_w1_handler1,2767708,13423394,False,,7636470.roundup,slurm,,132112168.0,corral-repl,,"""fbcd2eac4b6411e6af87005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52887a5f495a30623'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,31311709.0,1468772043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 16:14:49.778062,29338,43.0
,,29847,deeptools_coverage_matrix,2016-07-16 14:53:35.987956,slurm_normal,1468772179.0,0,1.0,main_w1_handler1,2767709,13423401,False,,7636498.roundup,slurm,,132112168.0,corral-repl,,"""10f03b1c4b6511e69f4b005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51f2cce7c13818969'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,31311709.0,1468772173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 16:16:21.049637,29338,6.0
,,29847,deeptools_coverage_matrix,2016-07-16 14:53:35.669812,slurm_normal,1468772194.0,0,1.0,main_w2_handler1,2767709,13423400,False,,7636507.roundup,slurm,,132112168.0,corral-repl,,"""10f03b1c4b6511e69f4b005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51f2cce7c13818969'}]","""spearman""","""hg19""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,31311709.0,1468772182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 16:16:38.758525,29338,12.0
,,50471,deeptools_coverage_matrix,2016-07-16 14:54:16.191505,slurm_normal,1468772255.0,0,1.0,main_w1_handler0,2767710,13423408,False,,7636515.roundup,slurm,,132112168.0,corral-repl,,"""29154e9e4b6511e6aeb8005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b562926948ebf53569'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,31311709.0,1468772213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 16:17:38.734019,29338,42.0
,,50471,deeptools_coverage_matrix,2016-07-16 14:54:15.795580,slurm_normal,1468772246.0,0,1.0,main_w2_handler0,2767710,13423407,False,,7636512.roundup,slurm,,132112168.0,corral-repl,,"""29154e9e4b6511e6aeb8005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b562926948ebf53569'}]","""spearman""","""hg19""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,31311709.0,1468772209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 16:17:29.385552,29338,37.0
,,72504,deeptools_coverage_matrix,2016-07-16 14:50:22.802087,slurm_normal,1468773016.0,0,1.0,main_w1_handler1,2767703,13423366,False,,7636736.roundup,slurm,,132112168.0,corral-repl,,"""9acaf9cc4b6411e691a2005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5059510975707b799'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,31311709.0,1468773011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 16:30:18.583762,29338,5.0
,,72504,deeptools_coverage_matrix,2016-07-16 14:50:22.200558,slurm_normal,1468773037.0,0,1.0,main_w1_handler0,2767703,13423365,False,,7636737.roundup,slurm,,132112168.0,corral-repl,,"""9acaf9cc4b6411e691a2005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5059510975707b799'}]","""spearman""","""hg19""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,31311709.0,1468773012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 16:30:39.080142,29338,25.0
,,4194036,deeptools_coverage_matrix,2016-07-15 14:50:37.357071,slurm_normal,1468773249.0,0,1.0,main_w1_handler1,2229015,13420126,False,,7636792.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb3c3ea416840867'}]","""pearson""","""mm9""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,31504079.0,1468773238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 16:34:12.137311,60604,11.0
,,5415112,deeptools_coverage_matrix,2016-07-15 15:01:51.290344,slurm_normal,1468773746.0,0,1.0,main_w2_handler0,2649535,13420228,False,,7635903.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eacd87897a8839f5'}]","""pearson""","""mm9""","""false""","""png""",0,RdYlBu,false,,heatmap,,,"""false""","""false""",32.0,,31504567.0,1468770561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 16:42:29.978352,81561,3185.0
,,2273872,deeptools_coverage_matrix,2016-07-16 14:58:01.157583,slurm_normal,1468809845.0,0,1.0,main_w1_handler0,2767721,13423479,False,,7639571.roundup,slurm,,132112168.0,corral-repl,,"""aed694b64b6511e68121005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e374e1c697e26677'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,31311709.0,1468809827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-18 02:44:08.167206,29338,18.0
,,2273872,deeptools_coverage_matrix,2016-07-16 14:58:00.217432,slurm_normal,1468809847.0,0,1.0,main_w1_handler0,2767721,13423478,False,,7639569.roundup,slurm,,132112168.0,corral-repl,,"""aed694b64b6511e68121005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e374e1c697e26677'}]","""spearman""","""hg19""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,31311709.0,1468809824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-18 02:44:09.496311,29338,23.0
,,1980470,deeptools_coverage_matrix,2016-07-16 14:52:05.687132,slurm_normal,1468783776.0,0,1.0,main_w1_handler0,2767706,13423380,False,,7637673.roundup,slurm,,132112168.0,corral-repl,,"""d96e300e4b6411e6bf7f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b34ad8264ddbd2cf'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,31311709.0,1468783669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 19:29:38.470215,29338,107.0
,,109876,deeptools_coverage_matrix,2016-07-16 14:54:59.411937,slurm_normal,1468795354.0,0,1.0,main_w1_handler0,2767712,13423421,False,,7638352.roundup,slurm,,132112168.0,corral-repl,,"""42e4a3ce4b6511e6a1bb005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4042fb5caeb2244'}]","""spearman""","""hg19""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,31311709.0,1468795344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 22:42:36.608427,29338,10.0
,,109876,deeptools_coverage_matrix,2016-07-16 14:54:59.665974,slurm_normal,1468795326.0,0,1.0,main_w1_handler1,2767712,13423422,False,,7638351.roundup,slurm,,132112168.0,corral-repl,,"""42e4a3ce4b6511e6a1bb005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4042fb5caeb2244'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,31311709.0,1468795322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 22:42:07.792899,29338,4.0
,,31972,deeptools_coverage_matrix,2016-07-16 14:54:38.673715,slurm_normal,1468795235.0,0,1.0,main_w2_handler1,2767711,13423415,False,,7638342.roundup,slurm,,132112168.0,corral-repl,,"""367767f24b6511e6bc41005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee2c833bb579e160'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,31311709.0,1468795228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 22:40:39.459090,29338,7.0
,,8332076,deeptools_coverage_matrix,2016-07-16 14:52:34.345058,slurm_normal,1468795360.0,0,1.0,main_w1_handler0,2767707,13423386,False,,7638349.roundup,slurm,,132112168.0,corral-repl,,"""ec39763a4b6411e6ba13005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b510f8abe058a7a0a4'}]","""spearman""","""hg19""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,31311709.0,1468795318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 22:42:41.905753,29338,42.0
,,31972,deeptools_coverage_matrix,2016-07-16 14:54:38.431067,slurm_normal,1468795246.0,0,1.0,main_w1_handler0,2767711,13423414,False,,7638343.roundup,slurm,,132112168.0,corral-repl,,"""367767f24b6511e6bc41005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee2c833bb579e160'}]","""spearman""","""hg19""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,31311709.0,1468795234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 22:40:47.748469,29338,12.0
,,8332076,deeptools_coverage_matrix,2016-07-16 14:52:34.838464,slurm_normal,1468795352.0,0,1.0,main_w2_handler0,2767707,13423387,False,,7638347.roundup,slurm,,132112168.0,corral-repl,,"""ec39763a4b6411e6ba13005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b510f8abe058a7a0a4'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,31311709.0,1468795315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 22:42:34.068099,29338,37.0
,,243532,deeptools_coverage_matrix,2016-07-16 14:56:54.643525,slurm_normal,1468798384.0,0,1.0,main_w1_handler0,2767718,13423457,False,,7638664.roundup,slurm,,132112168.0,corral-repl,,"""874109364b6511e69cda005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b595001bbb24fa0955'}]","""spearman""","""hg19""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,31311709.0,1468798373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 23:33:06.199168,29338,11.0
,,9394,deeptools_coverage_matrix,2016-07-16 14:55:44.779923,slurm_normal,1468798112.0,0,1.0,main_w1_handler1,2767714,13423437,False,,7638598.roundup,slurm,,132112168.0,corral-repl,,"""5de229944b6511e6bce8005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9582d980043c295'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,31311709.0,1468798104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 23:28:33.864635,29338,8.0
,,243532,deeptools_coverage_matrix,2016-07-16 14:56:55.022414,slurm_normal,1468798374.0,0,1.0,main_w2_handler1,2767718,13423458,False,,7638662.roundup,slurm,,132112168.0,corral-repl,,"""874109364b6511e69cda005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b595001bbb24fa0955'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,31311709.0,1468798366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 23:32:56.853006,29338,8.0
,,1826797,deeptools_coverage_matrix,2016-07-16 14:55:22.418855,slurm_normal,1468800932.0,0,1.0,main_w2_handler1,2767713,13423428,False,,7638848.roundup,slurm,,132112168.0,corral-repl,,"""5099505a4b6511e6a3c0005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a73b662d15f9f784'}]","""spearman""","""hg19""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,31311709.0,1468800911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-18 00:15:34.681684,29338,21.0
,,4400,deeptools_coverage_matrix,2016-07-16 14:56:07.102911,slurm_normal,1468801057.0,0,1.0,main_w1_handler0,2767715,13423443,False,,7638869.roundup,slurm,,132112168.0,corral-repl,,"""6ac9ded64b6511e680bb005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d45b3a562915613d'}]","""spearman""","""hg19""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,31311709.0,1468801046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-18 00:17:39.211466,29338,11.0
,,18140,deeptools_coverage_matrix,2016-07-17 14:55:24.071951,slurm_normal,1468801608.0,0,1.0,main_w1_handler0,2768109,13425269,False,,7638933.roundup,slurm,,132112168.0,corral-repl,,"""7b74472a4c2e11e69cda005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51bd4ff0b260ae180'}]","""spearman""","""hg19""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,31311709.0,1468801598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-18 00:26:49.882331,29338,10.0
,,31997187,deeptools_coverage_matrix,2016-07-16 14:58:57.432163,slurm_normal,1468806600.0,0,1.0,main_w2_handler0,2767722,13423487,False,,7639076.roundup,slurm,,132112168.0,corral-repl,,"""d062bd444b6511e6ae76005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50b9f2930b64e413d'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,31311709.0,1468805391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-18 01:50:02.659448,29338,1209.0
,,1582488,deeptools_coverage_matrix,2016-07-16 14:57:19.556347,slurm_normal,1468802202.0,0,1.0,main_w1_handler1,2767719,13423464,False,,7638949.roundup,slurm,,132112168.0,corral-repl,,"""95c0111e4b6511e6b67d005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec755264cfe75cdb'}]","""spearman""","""hg19""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,31311709.0,1468802190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-18 00:36:44.779852,29338,12.0
,,603383,deeptools_coverage_matrix,2016-07-16 14:57:40.408904,slurm_normal,1468801046.0,0,1.0,main_w2_handler1,2767720,13423471,False,,7638866.roundup,slurm,,132112168.0,corral-repl,,"""a2e21b444b6511e68835005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54e29a2c11012583c'}]","""spearman""","""hg19""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,31311709.0,1468801031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-18 00:17:26.942747,29338,15.0
,,1024918,deeptools_coverage_matrix,2016-07-16 09:11:36.292758,slurm_normal,1468769477.0,0,1.0,main_w2_handler1,2652459,13423186,False,,7635445.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5169c0ae4eb13e702'}]","""spearman""","""mm9""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,31505127.0,1468769324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-17 15:31:21.836915,81710,153.0
,,603383,deeptools_coverage_matrix,2016-07-16 14:57:40.868695,slurm_normal,1468801070.0,0,1.0,main_w2_handler1,2767720,13423472,False,,7638870.roundup,slurm,,132112168.0,corral-repl,,"""a2e21b444b6511e68835005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54e29a2c11012583c'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,31311709.0,1468801059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-18 00:17:52.346784,29338,11.0
,,4400,deeptools_coverage_matrix,2016-07-16 14:56:07.774507,slurm_normal,1468801079.0,0,1.0,main_w1_handler0,2767715,13423444,False,,7638872.roundup,slurm,,132112168.0,corral-repl,,"""6ac9ded64b6511e680bb005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d45b3a562915613d'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,31311709.0,1468801072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-18 00:18:01.612347,29338,7.0
,,18140,deeptools_coverage_matrix,2016-07-17 14:55:24.407268,slurm_normal,1468801605.0,0,1.0,main_w2_handler1,2768109,13425270,False,,7638934.roundup,slurm,,132112168.0,corral-repl,,"""7b74472a4c2e11e69cda005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51bd4ff0b260ae180'}]","""spearman""","""hg19""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""false""","""false""",32.0,,31311709.0,1468801598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.3.0,2.2.3.0,,2016-07-18 00:26:46.824149,29338,7.0
