chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.distance,parameters.input1,parameters.input1.values,parameters.minregions,parameters.returntype,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-01-29 21:16:04.341634,rodeo_normal,1422566183.0,0,,1.0,main_w2_handler0,2188998,8634504,False,,2634513,bed,875942.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""320""",18346311,,"""1""","""1""",2.0,,20759312.0,1422566173.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-01-29 21:16:27.714308,58957.0,10.0
,,2015-01-29 21:16:42.081967,rodeo_normal,1422566225.0,0,,1.0,main_w2_handler0,2188998,8634508,False,,8022447,bed,875948.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""500""",18346314,,"""1""","""1""",2.0,,20759312.0,1422566217.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-01-29 21:17:09.320161,58957.0,8.0
,,2015-01-29 21:16:29.789011,rodeo_normal,1422566213.0,0,,1.0,main_w1_handler1,2188998,8634507,False,,2731725,bed,875946.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""500""",18346313,,"""1""","""1""",2.0,,20759312.0,1422566203.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-01-29 21:16:57.257290,58957.0,10.0
,,2014-11-22 21:16:54.708709,rodeo_normal,1416691073.0,0,,1.0,main_w1_handler1,2098210,8229752,False,,1142278,bed,2090732.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",17650206,,"""2""","""3""",32.0,,17882633.0,1416691069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-11-22 21:17:56.395379,,4.0
,,2015-01-29 10:39:44.815684,rodeo_normal,1422528002.0,0,,1.0,main_w1_handler1,2184162,8629800,False,,2456404,bed,867491.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",18336981,,"""2""","""1""",2.0,,20645139.0,1422527994.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-01-29 10:40:07.191873,58759.0,8.0
,,2014-11-25 01:38:24.885351,rodeo_normal,1416879524.0,0,,1.0,main_w1_handler0,2077343,8243508,False,,2693881,interval,317702.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""100""",17671101,,"""1""","""1""",2.0,,18568995.0,1416879518.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-11-25 01:38:47.739458,9477.0,6.0
,,2014-11-25 01:39:53.616991,rodeo_normal,1416879608.0,0,,1.0,main_w2_handler1,2077343,8243513,False,,2693881,interval,2107191.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""200""",17671101,,"""1""","""1""",32.0,,18568995.0,1416879604.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-11-25 01:40:11.650521,9477.0,4.0
,,2015-01-29 15:33:16.330173,rodeo_normal,1422545614.0,0,,1.0,main_w2_handler0,1658382,8631055,False,,130552,interval,869629.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""1000""",12080713,,"""10""","""1""",2.0,,20071846.0,1422545607.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-01-29 15:33:37.653837,3291.0,7.0
,,2015-01-29 15:40:35.511472,rodeo_normal,1422546048.0,0,,1.0,main_w1_handler1,1658382,8631085,False,,130552,interval,869697.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""-1""",12080713,,"""2""","""1""",2.0,,20071846.0,1422546043.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-01-29 15:40:51.408985,3291.0,5.0
,,2015-01-29 15:47:51.361424,rodeo_normal,1422546494.0,0,,1.0,main_w2_handler1,1658382,8631135,False,Job output deleted by user before job completed.,0,interval,869789.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm2.len""","""dm2""","""1000""",15851011,,"""2""","""1""",2.0,,20071846.0,1422546486.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-01-29 15:48:17.733448,3291.0,8.0
,,2015-01-29 15:48:14.014421,rodeo_normal,1422546519.0,0,,1.0,main_w1_handler0,1658382,8631141,False,,130552,interval,869795.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""1000""",12080713,,"""2""","""1""",2.0,,20071846.0,1422546512.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-01-29 15:48:42.744566,3291.0,7.0
,,2014-11-25 18:20:31.163201,rodeo_normal,1416939653.0,0,,1.0,main_w1_handler0,2129642,8250420,False,,4216315,interval,2116026.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",17680313,,"""2""","""1""",32.0,,19773873.0,1416939644.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-11-25 18:20:56.016249,,9.0
,,2014-11-25 18:48:13.356600,rodeo_normal,1416941333.0,0,,1.0,main_w2_handler1,2129642,8250541,False,,4216315,interval,326858.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",17680313,,"""2""","""1""",1.0,,19773873.0,1416941320.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-11-25 18:48:55.788993,,13.0
,,2014-11-25 18:43:54.431173,rodeo_normal,1416941059.0,0,,1.0,main_w1_handler1,2129642,8250526,False,,395806,interval,2116299.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",17680417,,"""2""","""1""",32.0,,19773873.0,1416941056.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-11-25 18:44:20.524032,,3.0
,,2014-11-28 21:33:59.507025,rodeo_normal,1417210457.0,0,,1.0,main_w2_handler0,1912538,8265855,False,,122690,bedgraph,347395.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""1""",17704973,,"""2""","""1""",2.0,,19584130.0,1417210451.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-11-28 21:34:22.533856,4282.0,6.0
,,2014-11-29 12:44:30.718090,rodeo_normal,1417265091.0,0,,1.0,main_w1_handler0,2132215,8268304,False,,4036268,bed,351434.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""1""",17708407,,"""2""","""1""",2.0,,18475700.0,1417265082.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-11-29 12:44:54.085326,,9.0
,,2014-11-29 12:42:49.649592,rodeo_normal,1417264985.0,0,,1.0,main_w1_handler0,2132215,8268299,False,,999972,bed,351424.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""1""",17708376,,"""2""","""1""",2.0,,18475700.0,1417264979.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-11-29 12:43:08.060480,,6.0
,,2014-11-29 12:41:02.700361,rodeo_normal,1417264885.0,0,,1.0,main_w2_handler1,2132215,8268295,False,,1673317,bed,351417.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""1""",17708375,,"""2""","""1""",2.0,,18475700.0,1417264875.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-11-29 12:41:28.357390,,10.0
,,2014-11-29 13:16:57.451652,rodeo_normal,1417267043.0,0,,1.0,main_w2_handler0,2132215,8268375,False,,1903434,bed,351548.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""1""",17708516,,"""2""","""1""",2.0,,18475700.0,1417267033.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-11-29 13:17:25.744563,,10.0
,,2014-11-29 13:36:39.750916,rodeo_normal,1417268216.0,0,,1.0,main_w2_handler0,2132215,8268411,False,,611059,bed,351600.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""1""",17708538,,"""2""","""1""",2.0,,18475700.0,1417268211.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-11-29 13:36:59.275102,,5.0
,,2014-11-29 12:43:54.517395,rodeo_normal,1417265054.0,0,,1.0,main_w2_handler1,2132215,8268302,False,,1985945,bed,351430.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""1""",17708377,,"""2""","""1""",2.0,,18475700.0,1417265047.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-11-29 12:44:18.768669,,7.0
,,2014-11-29 13:16:47.755771,rodeo_normal,1417267023.0,0,,1.0,main_w2_handler1,2132215,8268374,False,,901567,bed,2136775.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""1""",17708510,,"""2""","""1""",32.0,,18475700.0,1417267018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-11-29 13:17:05.111436,,5.0
,,2014-11-30 15:32:32.662263,rodeo_normal,1417361564.0,0,,1.0,main_w1_handler1,2132919,8272112,False,,2740062,bed,357656.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""100""",17716505,,"""2""","""1""",2.0,,19806294.0,1417361559.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-11-30 15:32:47.095345,55290.0,5.0
,,2014-11-30 22:56:53.686163,rodeo_normal,1417388230.0,0,,1.0,main_w1_handler0,2133187,8274469,False,,50764,bed,2143681.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/xenTro7.len""","""xenTro7""","""1""",17719870,,"""2""","""2""",32.0,,19828221.0,1417388226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-11-30 22:57:11.616735,,4.0
,,2015-01-30 22:53:16.919462,rodeo_normal,1422658418.0,0,,1.0,main_w1_handler1,2187498,8641682,False,,451399,interval,2601776.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",18331425,,"""2""","""3""",32.0,,20722477.0,1422658415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-01-30 22:53:40.634624,,3.0
,,2015-01-31 00:00:24.059248,rodeo_normal,1422662615.0,0,,1.0,main_w1_handler0,2187498,8641962,False,,451399,interval,2602428.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",18331425,,"""2""","""3""",32.0,,20791085.0,1422662611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-01-31 00:03:40.892123,58991.0,4.0
,,2015-01-31 02:58:48.487705,rodeo_normal,1422673146.0,0,,1.0,main_w2_handler0,1912538,8642380,False,,524802,bedgraph,2603400.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""1""",18357785,,"""2""","""1""",32.0,,19584130.0,1422673143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-01-31 02:59:14.453494,4282.0,3.0
,,2014-12-02 15:57:26.275080,rodeo_normal,1417535866.0,0,,1.0,main_w1_handler0,2135680,8299109,False,,95472,interval,394412.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",17752338,,"""2""","""1""",2.0,,19862461.0,1417535859.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-12-02 15:57:50.211472,,7.0
,,2015-02-02 04:50:27.032146,rodeo_normal,1422852649.0,0,,1.0,main_w1_handler1,1800036,8649069,False,,111127,bed,2616143.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""1""",18379536,,"""2""","""3""",32.0,,20391821.0,1422852646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-02 04:50:50.785836,32188.0,3.0
,,2014-12-03 15:03:41.813364,rodeo_normal,1417619121.0,0,,1.0,main_w2_handler1,2136770,8310785,False,,101103,interval,2186614.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",17770906,,"""2""","""1""",32.0,,19875602.0,1417619117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-12-03 15:05:28.601261,,4.0
,,2014-12-03 14:32:30.358049,rodeo_normal,1417617163.0,0,,1.0,main_w2_handler1,2136770,8310547,False,,94512,bed,2186352.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",17770602,,"""2""","""1""",32.0,,19875602.0,1417617159.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-12-03 14:32:46.276495,,4.0
,,2015-02-10 13:06:25.685347,rodeo_normal,1423573624.0,0,,1.0,main_w2_handler0,2199197,8693399,False,,17839025,interval,2700168.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",18455945,,"""1""","""1""",32.0,,21023432.0,1423573607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-10 13:07:06.886081,59181.0,17.0
,,2015-02-10 13:12:25.123939,rodeo_normal,1423573973.0,0,,1.0,main_w1_handler1,2198815,8693427,False,,4190530,bed,2700221.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",18455920,,"""1""","""1""",32.0,,21023432.0,1423573967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-10 13:12:56.813698,59181.0,6.0
,,2015-02-10 13:05:58.684231,rodeo_normal,1423573586.0,0,,1.0,main_w2_handler1,2199197,8693395,False,,933990,interval,2700160.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",18455941,,"""1""","""1""",32.0,,21023432.0,1423573581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-10 13:06:28.212683,59181.0,5.0
,,2015-02-10 13:06:11.541114,rodeo_normal,1423573601.0,0,,1.0,main_w1_handler0,2199197,8693398,False,,5516278,interval,2700166.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",18455943,,"""1""","""1""",32.0,,21023432.0,1423573595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-10 13:06:42.846648,59181.0,6.0
,,2015-02-10 13:12:36.658064,rodeo_normal,1423573980.0,0,,1.0,main_w1_handler0,2198815,8693429,False,,2272311,bed,2700225.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",18455924,,"""1""","""1""",32.0,,21023432.0,1423573976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-10 13:13:02.417573,59181.0,4.0
,,2015-02-10 13:28:59.394937,rodeo_normal,1423574963.0,0,,1.0,main_w2_handler0,2201369,8693523,False,,44737,bed,2700403.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",18460839,,"""1""","""1""",32.0,,21023432.0,1423574959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-10 13:29:26.184112,59181.0,4.0
,,2015-02-10 19:00:44.933112,rodeo_normal,1423594899.0,0,,1.0,main_w2_handler0,2201557,8696248,False,,385908,bed,2705363.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",18463043,,"""1""","""1""",32.0,,21023432.0,1423594896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-10 19:01:41.406756,59181.0,3.0
,,2015-02-01 18:36:27.029437,rodeo_normal,1422815806.0,0,,1.0,main_w1_handler0,2190955,8646507,False,,2922536,bed,2611636.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",18370801,,"""2""","""1""",32.0,,20821295.0,1422815801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-01 18:36:47.589454,58759.0,5.0
,,2015-02-01 22:37:06.509010,rodeo_normal,1422830256.0,0,,1.0,main_w1_handler1,1912538,8647309,False,,236020,bedgraph,2613183.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""1""",18374652,,"""2""","""1""",32.0,,19584130.0,1422830252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-01 22:37:40.231091,4282.0,4.0
,,2014-12-05 15:18:32.776406,rodeo_normal,1417792723.0,0,,1.0,main_w2_handler1,2118309,8334755,False,,21420,bed,2215092.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",17813870,,"""2""","""1""",32.0,,18544188.0,1417792721.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-12-05 15:18:46.459908,,2.0
,,2014-12-05 15:18:10.373959,rodeo_normal,1417792709.0,0,,1.0,main_w2_handler1,2118309,8334746,False,,44512,bed,2215078.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",17813941,,"""2""","""1""",32.0,,18544188.0,1417792698.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-12-05 15:18:35.900384,,11.0
,,2015-02-10 19:00:45.969563,rodeo_normal,1423594873.0,0,,1.0,main_w1_handler0,2201557,8696250,False,,302568,bed,2705343.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",18463054,,"""1""","""1""",32.0,,21023432.0,1423594870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-10 19:01:14.862095,59181.0,3.0
,,2015-02-03 17:08:37.457810,rodeo_normal,1422983349.0,0,,1.0,main_w1_handler0,2190046,8657581,False,,2769599,interval,2632458.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""10""",18399235,,"""1""","""1""",32.0,,19958128.0,1422983342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-03 17:09:11.947290,50494.0,7.0
,,2015-02-03 17:00:56.616551,rodeo_normal,1422982879.0,0,,1.0,main_w1_handler0,2190046,8657520,False,,544385,interval,2632272.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",18388507,,"""2""","""1""",32.0,,19958128.0,1422982876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-03 17:01:20.549318,50494.0,3.0
,,2015-02-03 17:07:05.580579,rodeo_normal,1422983251.0,0,,1.0,main_w1_handler1,2190046,8657566,False,,1768797,interval,2632417.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""10""",18355694,,"""1""","""1""",32.0,,19958128.0,1422983245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-03 17:07:34.556307,50494.0,6.0
,,2014-12-06 19:56:17.725504,rodeo_normal,1417895786.0,0,,1.0,main_w2_handler1,1661824,8361482,False,,6226008,interval,483837.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",17849913,,"""1""","""1""",2.0,,18568995.0,1417895782.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-12-06 19:56:29.128260,9477.0,4.0
,,2014-12-06 19:57:56.555934,rodeo_normal,1417895889.0,0,,1.0,main_w1_handler0,1661824,8361494,False,,6226078,interval,483848.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",17849921,,"""1""","""1""",2.0,,18568995.0,1417895885.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-12-06 19:58:11.812873,9477.0,4.0
,,2014-12-07 16:01:18.826158,rodeo_normal,1417968088.0,0,,1.0,main_w1_handler1,2139306,8364835,False,,4771747,bed,489254.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",17855101,,"""2""","""3""",2.0,,19930107.0,1417968080.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-12-07 16:01:31.381136,57012.0,8.0
,,2014-12-07 14:44:17.633406,rodeo_normal,1417963471.0,0,,1.0,main_w1_handler0,2139306,8364692,False,,16039624,interval,2254463.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",17851098,,"""2""","""1""",32.0,,19930107.0,1417963462.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2014-12-07 14:44:32.967300,57012.0,9.0
,,2015-02-02 22:26:24.270602,rodeo_normal,1422916014.0,0,,1.0,main_w2_handler0,2187498,8653298,False,,44475824,interval,2624309.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",18356687,,"""2""","""3""",32.0,,20791085.0,1422916000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-02 22:26:56.643973,58991.0,14.0
,,2015-02-02 22:23:38.223960,rodeo_normal,1422915840.0,0,,1.0,main_w1_handler1,2187498,8653289,False,,451399,interval,2624287.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",18331425,,"""2""","""3""",32.0,,20791085.0,1422915837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-02 22:24:03.178671,58991.0,3.0
,,2015-02-10 19:00:45.520323,rodeo_normal,1423594870.0,0,,1.0,main_w1_handler0,2201557,8696249,False,,1059466,bed,2705341.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""",18463047,,"""1""","""1""",32.0,,21023432.0,1423594867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-10 19:01:14.500069,59181.0,3.0
,,2015-02-04 19:07:18.356312,rodeo_normal,1423076857.0,0,,1.0,main_w1_handler0,2114298,8664754,False,,4214,bed,2645795.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""1000000""",18414072,,"""2""","""3""",32.0,,18471748.0,1423076854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-04 19:07:40.622416,55708.0,3.0
,,2015-02-04 20:04:06.395362,rodeo_normal,1423080276.0,0,,1.0,main_w2_handler1,1912538,8665074,False,,163779,bedgraph,2646340.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""1""",18414634,,"""2""","""1""",32.0,,19584130.0,1423080274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-04 20:04:38.500303,4282.0,2.0
,,2015-02-10 14:38:39.788401,rodeo_normal,1423579147.0,0,,1.0,main_w1_handler1,2189563,8693826,False,,561616,interval,2700979.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""1""",18460969,,"""1""","""1""",32.0,,21012709.0,1423579143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2015-02-10 14:39:11.028363,59206.0,4.0
