chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,filePath,filePath_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFileSource|referencePath,inputFileSource|referencePath_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.filePath,parameters.filePath.values,parameters.flankSetting.__current_case__,parameters.flankSetting.flankdisplay,parameters.flankSetting.noflankdisplay,parameters.hammingThreshold,parameters.inputFileSource.__current_case__,parameters.inputFileSource.inputFileType,parameters.inputFileSource.referenceFileSource.__current_case__,parameters.inputFileSource.referenceFileSource.referencePath,parameters.inputFileSource.referenceFileSource.referencePath.values,parameters.inputFileSource.referenceFileSource.requireReference,parameters.minlength,parameters.multipleruns,parameters.partialmotifs,parameters.period,parameters.prefix,parameters.surfix,processor_count,referencePath,referencePath_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-12-26 16:05:29.703986,slurm_normal,1514307339.0,0,3338835920,fastqsanger,,1.0,main_w4_handler0,3358917,17899206,False,,,,11973606,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32860599}]",1,,true,"""0""",3,fastq,,,,,"""16""","""false""","""false""","""2""","""20""","""20""",32.0,,,,42588962.0,1514306336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-26 16:55:41.780007,48485.0,1003.0
,,2017-12-26 16:05:26.219911,slurm_normal,1514304908.0,0,1916417875,fastqsanger,,1.0,main_w3_handler1,3358917,17899188,False,,,,11973478,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32860582}]",1,,true,"""0""",3,fastq,,,,,"""16""","""false""","""false""","""2""","""20""","""20""",32.0,,,,42588962.0,1514304332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-26 16:15:09.991551,48485.0,576.0
,,2017-12-26 16:05:27.383974,slurm_normal,1514306332.0,0,3347668300,fastqsanger,,1.0,main_w3_handler0,3358917,17899194,False,,,,11973559,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32860588}]",1,,true,"""0""",3,fastq,,,,,"""16""","""false""","""false""","""2""","""20""","""20""",32.0,,,,42588962.0,1514305335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-26 16:38:54.481384,48485.0,997.0
,,2017-12-26 16:05:30.286372,slurm_normal,1514308350.0,0,3323534440,fastqsanger,,1.0,main_w4_handler0,3358917,17899208,False,,,,11973645,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32860601}]",1,,true,"""0""",3,fastq,,,,,"""16""","""false""","""false""","""2""","""20""","""20""",32.0,,,,42588962.0,1514307345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-26 17:12:31.995556,48485.0,1005.0
,,2017-12-26 16:05:27.824998,slurm_normal,1514306923.0,0,3332997195,fastqsanger,,1.0,main_w3_handler0,3358917,17899197,False,,,,11973585,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32860590}]",1,,true,"""0""",3,fastq,,,,,"""16""","""false""","""false""","""2""","""20""","""20""",32.0,,,,42588962.0,1514305914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-26 16:48:45.684276,48485.0,1009.0
,,2018-01-23 09:57:51.665947,slurm_normal,1516701482.0,0,608946,fasta,,1.0,main_w4_handler1,3401940,18130250,False,,,,12209960,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33457726}]",1,,true,"""0""",2,fasta,,,,,"""10""","""true""","""true""","""2""","""40""","""40""",32.0,,,,43370374.0,1516701477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-01-23 09:58:03.463999,,5.0
,,2017-12-26 16:05:29.517408,slurm_normal,1514307326.0,0,3346602667,fastqsanger,,1.0,main_w3_handler0,3358917,17899205,False,,,,11973605,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32860598}]",1,,true,"""0""",3,fastq,,,,,"""16""","""false""","""false""","""2""","""20""","""20""",32.0,,,,42588962.0,1514306336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-26 16:55:28.305735,48485.0,990.0
,,2017-12-26 16:05:27.195894,slurm_normal,1514305316.0,0,3318852296,fastqsanger,,1.0,main_w3_handler0,3358917,17899193,False,,,,11973480,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32860587}]",1,,true,"""0""",3,fastq,,,,,"""16""","""false""","""false""","""2""","""20""","""20""",32.0,,,,42588962.0,1514304332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-26 16:21:58.337688,48485.0,984.0
,,2017-12-26 16:05:27.585178,slurm_normal,1514308320.0,0,3340952738,fastqsanger,,1.0,main_w4_handler1,3358917,17899196,False,,,,11973641,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32860589}]",1,,true,"""0""",3,fastq,,,,,"""16""","""false""","""false""","""2""","""20""","""20""",32.0,,,,42588962.0,1514307317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-26 17:12:03.164612,48485.0,1003.0
,,2017-12-26 16:05:25.900071,slurm_normal,1514305910.0,0,1916417875,fastqsanger,,1.0,main_w4_handler1,3358917,17899187,False,,,,11973557,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32823745}]",1,,true,"""0""",3,fastq,,,,,"""16""","""false""","""false""","""2""","""20""","""20""",32.0,,,,42588962.0,1514305321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-26 16:31:51.293714,48485.0,589.0
,,2017-12-26 16:05:26.402630,slurm_normal,1514305322.0,0,3349738843,fastqsanger,,1.0,main_w4_handler0,3358917,17899189,False,,,,11973477,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32860583}]",1,,true,"""0""",3,fastq,,,,,"""16""","""false""","""false""","""2""","""20""","""20""",32.0,,,,42588962.0,1514304332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-26 16:22:05.038529,48485.0,990.0
,,2017-12-26 16:05:28.230159,slurm_normal,1514307312.0,0,3323157251,fastqsanger,,1.0,main_w3_handler0,3358917,17899199,False,,,,11973604,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32860592}]",1,,true,"""0""",3,fastq,,,,,"""16""","""false""","""false""","""2""","""20""","""20""",32.0,,,,42588962.0,1514306321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-26 16:55:14.313629,48485.0,991.0
,,2017-12-26 16:05:28.025130,slurm_normal,1514305897.0,0,3324424272,fastqsanger,,1.0,main_w3_handler1,3358917,17899198,False,,,,11973531,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32860591}]",1,,true,"""0""",3,fastq,,,,,"""16""","""false""","""false""","""2""","""20""","""20""",32.0,,,,42588962.0,1514304913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-26 16:31:39.925892,48485.0,984.0
,,2017-12-26 16:05:26.576630,slurm_normal,1514306329.0,0,3341489936,fastqsanger,,1.0,main_w4_handler1,3358917,17899190,False,,,,11973558,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32860584}]",1,,true,"""0""",3,fastq,,,,,"""16""","""false""","""false""","""2""","""20""","""20""",32.0,,,,42588962.0,1514305335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-26 16:38:53.599790,48485.0,994.0
,,2017-12-26 16:05:28.836618,slurm_normal,1514309313.0,0,3332759703,fastqsanger,,1.0,main_w4_handler1,3358917,17899202,False,,,,11973682,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32860595}]",1,,true,"""0""",3,fastq,,,,,"""16""","""false""","""false""","""2""","""20""","""20""",32.0,,,,42588962.0,1514308327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-26 17:28:34.972152,48485.0,986.0
,,2017-12-26 16:05:30.051735,slurm_normal,1514308327.0,0,3334682472,fastqsanger,,1.0,main_w4_handler0,3358917,17899207,False,,,,11973642,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32860600}]",1,,true,"""0""",3,fastq,,,,,"""16""","""false""","""false""","""2""","""20""","""20""",32.0,,,,42588962.0,1514307317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-26 17:12:09.236256,48485.0,1010.0
,,2017-12-26 16:05:26.742847,slurm_normal,1514305331.0,0,3335527012,fastqsanger,,1.0,main_w3_handler0,3358917,17899191,False,,,,11973479,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32860585}]",1,,true,"""0""",3,fastq,,,,,"""16""","""false""","""false""","""2""","""20""","""20""",32.0,,,,42588962.0,1514304332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-26 16:22:12.808577,48485.0,999.0
,,2017-12-26 16:05:28.423074,slurm_normal,1514306318.0,0,3345529154,fastqsanger,,1.0,main_w4_handler0,3358917,17899200,False,,,,11973556,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32860593}]",1,,true,"""0""",3,fastq,,,,,"""16""","""false""","""false""","""2""","""20""","""20""",32.0,,,,42588962.0,1514305321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-26 16:38:39.437526,48485.0,997.0
,,2017-12-26 16:05:26.961117,slurm_normal,1514307911.0,0,3326481033,fastqsanger,,1.0,main_w4_handler1,3358917,17899192,False,,,,11973626,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32860586}]",1,,true,"""0""",3,fastq,,,,,"""16""","""false""","""false""","""2""","""20""","""20""",32.0,,,,42588962.0,1514306930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-26 17:05:12.095993,48485.0,981.0
,,2018-01-23 09:57:52.841293,slurm_normal,1516701487.0,0,608946,fasta,,1.0,main_w3_handler1,3401941,18130252,False,,,,12209962,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33457729}]",1,,true,"""0""",2,fasta,,,,,"""10""","""true""","""true""","""2""","""40""","""40""",32.0,,,,43370376.0,1516701483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-01-23 09:58:08.766899,,4.0
,,2017-12-29 17:10:00.772534,slurm_normal,1514567445.0,0,58617991,fasta,,1.0,main_w4_handler1,3378312,17915157,False,,,,11990438,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33114084}]",1,,true,"""0""",2,fasta,,,,,"""20""","""false""","""true""","""3""","""50""","""50""",32.0,,,,42761193.0,1514567406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-29 17:10:47.310984,30287.0,39.0
,,2017-12-29 17:12:18.558997,slurm_normal,1514567580.0,0,58617991,fasta,,1.0,main_w4_handler1,3378312,17915176,False,,,,11990448,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33114084}]",1,,true,"""0""",2,fasta,,,,,"""20""","""false""","""true""","""5""","""50""","""50""",32.0,,,,42761193.0,1514567542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-29 17:13:02.342781,30287.0,38.0
,,2017-12-29 16:25:25.537792,slurm_normal,1514564766.0,0,58617991,fasta,,1.0,main_w4_handler1,3378312,17914878,False,,,,11990289,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33114084}]",1,,true,"""0""",2,fasta,,,,,"""20""","""false""","""true""","""2""","""50""","""50""",32.0,,,,42761193.0,1514564728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-29 16:26:08.434645,30287.0,38.0
,,2017-12-29 17:11:05.753016,slurm_normal,1514567505.0,0,58617991,fasta,,1.0,main_w4_handler1,3378312,17915170,False,Job output deleted by user before job completed.,,,11990441,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33114084}]",1,,true,"""0""",2,fasta,,,,,"""20""","""false""","""true""","""1""","""50""","""50""",32.0,,,,42761193.0,1514567468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-29 17:11:46.756316,30287.0,37.0
,,2017-12-29 17:11:47.242140,slurm_normal,1514567552.0,0,58617991,fasta,,1.0,main_w4_handler1,3378312,17915173,False,,,,11990444,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33114084}]",1,,true,"""0""",2,fasta,,,,,"""20""","""false""","""true""","""4""","""50""","""50""",32.0,,,,42761193.0,1514567513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-12-29 17:12:33.601966,30287.0,39.0
,,2017-10-20 14:38:00.090353,slurm_normal,1508510426.0,0,278804504,fasta,,1.0,main_w3_handler0,3293833,17155186,False,,,,11213648,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31776092}]",1,,true,"""0""",2,fasta,,,,,"""5""","""true""","""true""","""1""","""20""","""20""",32.0,,,,41423327.0,1508510296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-10-20 14:40:43.244037,114067.0,130.0
,,2017-10-20 14:39:35.135531,slurm_normal,1508510506.0,0,268738474,fasta,,1.0,main_w4_handler0,3293843,17155200,False,,,,11213663,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31776133}]",1,,true,"""0""",2,fasta,,,,,"""5""","""true""","""true""","""1""","""20""","""20""",32.0,,,,41423360.0,1508510384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-10-20 14:41:50.981836,114070.0,122.0
,,2017-10-20 14:40:20.678488,slurm_normal,1508510562.0,0,278804504,fasta,,1.0,main_w4_handler0,3190515,17155215,False,,,,11213672,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31776119}]",1,,true,"""0""",2,fasta,,,,,"""5""","""true""","""true""","""1""","""20""","""20""",32.0,,,,41423312.0,1508510433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-10-20 14:42:48.088709,108895.0,129.0
,,2017-10-20 14:37:53.903876,slurm_normal,1508510413.0,0,278804504,fasta,,1.0,main_w4_handler0,3293832,17155185,False,,,,11213646,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31776095}]",1,,true,"""0""",2,fasta,,,,,"""5""","""true""","""true""","""1""","""20""","""20""",32.0,,,,41423324.0,1508510285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-10-20 14:40:18.497948,114066.0,128.0
,,2017-10-20 14:44:50.162914,slurm_normal,1508510829.0,0,278804504,fasta,,1.0,main_w3_handler1,3293885,17155245,False,,,,11213700,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31776161}]",1,,true,"""0""",2,fasta,,,,,"""5""","""true""","""true""","""1""","""20""","""20""",32.0,,,,41423762.0,1508510703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-10-20 14:47:14.010745,114076.0,126.0
,,2017-10-20 14:39:47.700322,slurm_normal,1508510527.0,0,278804504,fasta,,1.0,main_w4_handler0,3293851,17155204,False,,,,11213667,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31776099}]",1,,true,"""0""",2,fasta,,,,,"""5""","""true""","""true""","""1""","""20""","""20""",32.0,,,,41423395.0,1508510399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-10-20 14:42:11.903472,114072.0,128.0
,,2018-03-05 14:53:47.081280,slurm_normal,1520261907.0,0,612793587,fasta,7680.0,1.0,main_w4_handler0,3367096,18611388,False,,,,12707009,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33198383}]",1,,true,"""0""",2,fasta,,,,,"""20""","""false""","""true""","""2""","""50""","""50""",32.0,,,,42761193.0,1520261637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-03-05 14:58:29.912024,30287.0,270.0
,,2018-01-05 15:58:55.951791,slurm_normal,1515167946.0,0,2281804,fasta,,1.0,main_w4_handler1,2775096,17956795,False,,,,12033025,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 33191385}]",1,,true,"""0""",2,fasta,,,,,"""30""","""false""","""true""","""2""","""30""","""30""",32.0,,,,43004866.0,1515167940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-01-05 15:59:13.275328,7116.0,6.0
,,2018-01-05 17:04:20.257431,slurm_normal,1515171885.0,0,2281804,fasta,,1.0,main_w4_handler1,2775096,17957596,False,,,,12034283,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 33191385}]",1,,true,"""0""",2,fasta,,,,,"""21""","""false""","""true""","""4""","""20""","""20""",32.0,,,,43004866.0,1515171864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-01-05 17:04:46.481749,7116.0,21.0
,,2018-01-05 17:02:52.437850,slurm_normal,1515171784.0,0,2281804,fasta,,1.0,main_w4_handler1,2775096,17957588,False,,,,12034275,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 33191385}]",1,,true,"""0""",2,fasta,,,,,"""21""","""false""","""true""","""3""","""20""","""20""",32.0,,,,43004866.0,1515171776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-01-05 17:03:06.006653,7116.0,8.0
,,2018-01-05 17:06:23.723428,slurm_normal,1515171998.0,0,2281804,fasta,,1.0,main_w3_handler1,2775096,17957617,False,,,,12034308,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 33191385}]",1,,true,"""0""",2,fasta,,,,,"""21""","""false""","""true""","""5""","""20""","""20""",32.0,,,,43004866.0,1515171987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-01-05 17:06:40.493844,7116.0,11.0
,,2018-03-05 14:55:25.810794,slurm_normal,1520262012.0,0,612793587,fasta,7680.0,1.0,main_w3_handler0,3367096,18611418,False,,,,12707032,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33198383}]",1,,true,"""0""",2,fasta,,,,,"""20""","""false""","""true""","""5""","""50""","""50""",32.0,,,,42761193.0,1520261734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-03-05 15:00:14.817755,30287.0,278.0
,,2018-03-05 14:54:47.195684,slurm_normal,1520261967.0,0,612793587,fasta,7680.0,1.0,main_w4_handler1,3367096,18611409,False,,,,12707023,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33198383}]",1,,true,"""0""",2,fasta,,,,,"""20""","""false""","""true""","""3""","""50""","""50""",32.0,,,,42761193.0,1520261694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-03-05 14:59:28.721135,30287.0,273.0
,,2018-03-05 14:55:05.868021,slurm_normal,1520261991.0,0,612793587,fasta,7680.0,1.0,main_w4_handler0,3367096,18611415,False,,,,12707029,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33198383}]",1,,true,"""0""",2,fasta,,,,,"""20""","""false""","""true""","""4""","""50""","""50""",32.0,,,,42761193.0,1520261712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2018-03-05 14:59:53.518708,30287.0,279.0
,,2017-10-31 10:15:58.929470,slurm_normal,1509445160.0,0,358106483,fasta,,1.0,main_w3_handler0,3290318,17274032,False,,,,11334582,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31982911}]",1,,true,"""0""",2,fasta,,,,,"""5""","""true""","""true""","""1""","""20""","""20""",32.0,,,,41347563.0,1509444975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-10-31 10:19:21.681280,64833.0,185.0
,,2017-11-02 11:57:00.342973,slurm_normal,1509625174.0,0,358106483,fasta,,1.0,main_w4_handler0,3290318,17299855,False,,,,11361211,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32023338}]",1,,true,"""1""",2,fasta,,,,,"""5""","""true""","""true""","""3""","""20""","""20""",32.0,,,,41347563.0,1509623833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-11-02 12:19:38.134866,64833.0,1341.0
,,2017-11-05 15:20:52.162643,slurm_normal,1509895265.0,0,2742,fasta,,1.0,main_w4_handler0,3311954,17335916,False,,,,11398306,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32075797}]",1,,true,"""0""",2,fasta,,,,,"""5""","""true""","""true""","""2""","""20""","""20""",32.0,,,,41767577.0,1509895260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-11-05 15:21:07.040470,,5.0
,,2017-11-05 13:20:06.568885,slurm_normal,1509888021.0,0,4148,fasta,,1.0,main_w4_handler0,3311954,17334813,False,,,,11397216,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32075873}]",1,,true,"""0""",2,fasta,,,,,"""5""","""true""","""true""","""3""","""20""","""20""",32.0,,,,41767577.0,1509888017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,1.0.0,,2017-11-05 13:20:23.345336,,4.0
