chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.ems,parameters.hist_color,parameters.snp_vcf,parameters.snp_vcf.values,parameters.standardize,parameters.ylim,processor_count,runner_name,session_id,snp_vcf,snp_vcf_filetype,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-07 15:38:01.478136,slurm_normal,1518017891.0,0.0,7680.0,1.0,main_w4_handler0,2528716,18296899,False,,12378715,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33727393}]","""true""","""200""",32.0,,42144140.0,3375449,vcf,1518017888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-07 15:38:14.088528,3605.0,3.0
,,2018-02-07 15:41:00.050141,slurm_normal,1518018131.0,0.0,7680.0,1.0,main_w3_handler1,2528716,18296943,False,,12378828,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33727601}]","""true""","""200""",32.0,,42144140.0,1343353,vcf,1518018127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-07 15:42:14.488412,3605.0,4.0
,,2018-02-07 15:56:10.232591,slurm_normal,1518019020.0,0.0,7680.0,1.0,main_w3_handler1,2528716,18297227,False,,12379300,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33728023}]","""true""","""200""",32.0,,42144140.0,1306325,vcf,1518019017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-07 15:57:07.003201,3605.0,3.0
,,2018-02-07 15:56:18.033124,slurm_normal,1518018990.0,0.0,7680.0,1.0,main_w4_handler1,2528716,18297229,False,,12379283,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33728025}]","""true""","""200""",32.0,,42144140.0,1196712,vcf,1518018987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-07 15:56:31.927528,3605.0,3.0
,,2018-02-08 20:30:23.772765,slurm_normal,1518130508.0,0.0,7680.0,1.0,main_w3_handler0,3422297,18321024,False,,12405761,slurm,,132112168.0,corral-repl,,"""cf7d3cee0d0e11e8979a005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33761128}]","""true""","""200""",32.0,,,611828,vcf,1518130503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-08 22:55:10.569387,27603.0,5.0
,,2018-02-08 20:46:14.387667,slurm_normal,1518134234.0,0.0,7680.0,1.0,main_w3_handler0,3422355,18321148,False,,12406277,slurm,,132112168.0,corral-repl,,"""148d987c0d1111e8a9c0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33761361}]","""true""","""200""",32.0,,,61370,vcf,1518134231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-08 23:57:20.259048,28004.0,3.0
,,2018-02-09 08:35:58.507672,slurm_normal,1518165372.0,0.0,7680.0,1.0,main_w3_handler1,3422297,18326029,False,,12410321,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33761126}]","""true""","""50""",32.0,,43754677.0,1726267,vcf,1518165368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-09 08:36:13.778457,27603.0,4.0
,,2018-02-09 08:34:37.386813,slurm_normal,1518165286.0,0.0,7680.0,1.0,main_w4_handler1,3422297,18326025,False,,12410317,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33757255}]","""true""","""50""",32.0,,43754677.0,619979,vcf,1518165283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-09 08:34:47.866571,27603.0,3.0
,,2018-02-09 08:09:23.439468,slurm_normal,1518163776.0,0.0,7680.0,1.0,main_w3_handler1,3422355,18325891,False,,12410162,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33761361}]","""true""","""100""",32.0,,43797289.0,61370,vcf,1518163772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-09 08:09:38.768373,28004.0,4.0
,,2018-02-09 08:20:03.933009,slurm_normal,1518164416.0,0.0,7680.0,1.0,main_w4_handler1,3422355,18325951,False,,12410212,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33761361}]","""true""","""50""",32.0,,43797370.0,61370,vcf,1518164413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-09 08:20:20.737209,28004.0,3.0
,,2018-02-09 08:26:38.263756,slurm_normal,1518164811.0,0.0,7680.0,1.0,main_w4_handler0,3422297,18325981,False,,12410250,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33761010}]","""true""","""50""",32.0,,43754677.0,48352,vcf,1518164808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-09 08:26:52.925331,27603.0,3.0
,,2018-02-09 08:16:01.610887,slurm_normal,1518164175.0,0.0,7680.0,1.0,main_w3_handler1,3422355,18325938,False,,12410193,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33761288}]","""true""","""50""",32.0,,43797370.0,48352,vcf,1518164171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-09 08:16:17.776888,28004.0,4.0
,,2018-02-09 08:32:53.453841,slurm_normal,1518165187.0,0.0,7680.0,1.0,main_w3_handler0,3422297,18326018,False,,12410310,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33761124}]","""true""","""50""",32.0,,43754677.0,607225,vcf,1518165183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-09 08:33:09.270847,27603.0,4.0
,,2018-02-09 08:37:19.226152,slurm_normal,1518165451.0,0.0,7680.0,1.0,main_w3_handler0,3422297,18326037,False,,12410331,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33761126}]","""true""","""200""",32.0,,43754677.0,1726267,vcf,1518165448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-09 08:37:32.866367,27603.0,3.0
,,2018-02-21 17:43:20.175975,slurm_normal,1519235049.0,0.0,7680.0,1.0,main_w3_handler1,3437643,18470613,False,,12564361,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33992903}]","""true""","""20""",32.0,,42235057.0,75001,vcf,1519235045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-21 17:44:14.589460,94534.0,4.0
,,2018-02-21 17:39:57.754430,slurm_normal,1519234843.0,0.0,7680.0,1.0,main_w3_handler1,3437643,18470557,False,,12564203,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33992896}]","""true""","""20""",32.0,,42235057.0,79592,vcf,1519234837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-21 17:40:47.826308,94534.0,6.0
,,2018-02-21 17:45:13.976506,slurm_normal,1519235129.0,0.0,7680.0,1.0,main_w4_handler0,3437643,18470627,False,,12564421,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33992905}]","""true""","""20""",32.0,,42235057.0,72342,vcf,1519235125.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-21 17:45:30.857545,94534.0,4.0
,,2018-02-21 17:42:02.790965,slurm_normal,1519234943.0,0.0,7680.0,1.0,main_w4_handler0,3437643,18470595,False,,12564289,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33992901}]","""true""","""20""",32.0,,42235057.0,83358,vcf,1519234938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-21 17:42:25.155686,94534.0,5.0
,,2018-02-21 18:00:37.734842,slurm_normal,1519236052.0,0.0,7680.0,1.0,main_w3_handler0,3437667,18470869,False,,12565033,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33993277}]","""true""","""20""",32.0,,42235057.0,62088,vcf,1519236049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-21 18:00:56.930236,94534.0,3.0
,,2018-02-21 18:05:13.835067,slurm_normal,1519236329.0,0.0,7680.0,1.0,main_w4_handler0,3437667,18470954,False,,12565210,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""darkgray""",,"[{'src': 'hda', 'id': 33993281}]","""true""","""20""",32.0,,42235057.0,58133,vcf,1519236325.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/ems_variant_density_mapping/ems_variant_density_mapping/1.0.0,1.0.0,,2018-02-21 18:05:30.667184,94534.0,4.0
