chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1_dbkey,parameters.input1_species,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-08-25 15:17:55.685647,slurm_normal,1440515909.0,0.0,,1.0,main_w1_handler0,1430054,10197072,False,,116824950,maf,4467604.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20901277,,,,32.0,,24811376,1440515898.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-08-25 15:18:34.979007,34356.0,11.0
,,2015-08-28 06:38:17.492707,slurm_normal,1440743944.0,0.0,,1.0,main_w1_handler1,2421928,10214875,False,,123782888,maf,4485151.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20933492,,,,32.0,,24752884,1440743918.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-08-28 06:39:05.682890,,26.0
,,2015-09-23 14:23:15.812087,slurm_normal,1443018252.0,0.0,,1.0,main_w2_handler0,2448650,10393454,False,,625503887,maf,4673651.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21224286,,,,32.0,,25338512,1443018222.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-09-23 14:24:14.910869,,30.0
,,2015-09-30 20:46:57.426042,slurm_normal,1443646068.0,0.0,,1.0,main_w1_handler2,2384438,10474825,False,,3929,maf,4750488.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",21350436,,,,32.0,,24679277,1443646061.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-09-30 20:47:50.758662,66645.0,7.0
,,2015-11-02 03:45:29.304323,slurm_normal,1446435945.0,0.0,,1.0,main_w1_handler2,273837,10791556,False,,76370,maf,5046773.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21838049,,,,32.0,,26030979,1446435940.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-11-02 03:45:47.067656,2324.0,5.0
,,2015-11-03 01:43:40.829087,slurm_normal,1446515037.0,0.0,,1.0,main_w2_handler1,2493416,10802402,False,,38837,maf,5057775.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",21852659,,,,32.0,,26057873,1446515031.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-11-03 01:43:59.401351,,6.0
,,2015-12-14 21:02:26.732502,slurm_normal,1450127022.0,0.0,,1.0,main_w1_handler0,1439812,11178608,False,,610966215,maf,5446571.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/main/files/012/565/dataset_12565569.dat""","""mell""",22164437,,,,32.0,,26183676,1450126978.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-12-14 21:03:46.681146,34613.0,44.0
,,2015-12-14 21:02:54.199909,slurm_normal,1450127075.0,0.0,,1.0,main_w2_handler1,1439812,11178611,False,,737037890,maf,5446575.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/main/files/012/552/dataset_12552653.dat""","""mrap""",21460148,,,,32.0,,26183676,1450126992.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-12-14 21:04:39.427246,34613.0,83.0
,,2015-11-17 04:47:58.223073,slurm_normal,1447735717.0,0.0,,1.0,main_w2_handler0,2509011,10920143,False,,52748700,maf,5174695.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/main/files/013/219/dataset_13219471.dat""","""dm6_1""",22028876,,,,32.0,,26310283,1447735698.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-11-17 04:48:40.442027,73585.0,19.0
,,2015-12-18 12:07:54.660790,slurm_normal,1450440501.0,0.0,,1.0,main_w1_handler1,2524638,11220780,False,,5026093,maf,5496288.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22518129,,,,32.0,,26516629,1450440492.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-12-18 12:08:23.176269,,9.0
,,2015-12-06 05:28:43.157742,slurm_normal,1449379889.0,0.0,,1.0,main_w1_handler2,2519516,11101940,False,,2308556699,maf,5360824.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22325589,,,,32.0,,26610761,1449379767.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-12-06 05:31:31.450595,74844.0,122.0
,,2016-06-17 10:01:18.680558,slurm_normal,1466157711.0,0.0,,1.0,main_w1_handler1,2741810,13191985,False,,313626976,maf,7376718.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf91e2c8d7c38a1f'}]",,,32.0,,30924761,1466157694.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-06-17 10:01:54.058161,,17.0
,,2015-12-21 12:58:00.081031,slurm_normal,1450702741.0,0.0,,1.0,main_w1_handler0,2544862,11281222,False,,76854128,maf,5559294.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22592551,,,,32.0,,26930084,1450702734.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2015-12-21 12:59:12.386064,,7.0
,,2016-06-17 10:05:10.578311,slurm_normal,1466157927.0,0.0,,1.0,main_w2_handler1,2741794,13192049,False,,66457835,maf,7376768.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548250bfd3d8e7a92'}]",,,32.0,,30924286,1466157919.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-06-17 10:05:29.105169,,8.0
,,2016-01-01 22:15:50.058874,slurm_normal,1451686591.0,0.0,,1.0,main_w1_handler1,2552752,11357047,False,,40256018,maf,5630213.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22705636,,,,32.0,,27123369,1451686578.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-01-01 22:16:34.399170,31617.0,13.0
,,2016-04-28 15:03:31.422473,slurm_normal,1461855853.0,0.0,,1.0,main_w1_handler0,2688464,12672312,False,,62567,maf,6872698.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52b3b887ed3069ee9'}]",,,32.0,,29915773,1461855849.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-04-28 15:04:16.644500,,4.0
,,2016-02-11 12:37:47.060009,slurm_normal,1455194315.0,0.0,,1.0,main_w1_handler0,2596415,11789127,False,,108448860,maf,6042679.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23295727,,,,32.0,,28293014,1455194304.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-02-11 12:38:38.868719,,11.0
,,2016-02-11 12:38:10.662105,slurm_normal,1455194541.0,0.0,,1.0,main_w1_handler1,2596415,11789128,False,,108448860,maf,6042683.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23295727,,,,32.0,,28293014,1455194339.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-02-11 12:42:30.110426,,202.0
,,2016-03-03 00:51:48.581776,slurm_normal,1456966407.0,0.0,,1.0,main_w1_handler1,2602185,12001421,False,,933148550,maf,6230393.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23387006,,,,32.0,,28433470,1456966325.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-03-03 00:53:30.364309,78774.0,82.0
,,2016-05-12 15:03:32.858453,slurm_normal,1463065478.0,0.0,,1.0,main_w2_handler1,2700336,12871933,False,,57114962,maf,7071126.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4d32a01c4469880'}]",,,32.0,,30124179,1463065466.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-05-12 15:04:42.605946,,12.0
,,2016-05-12 16:14:08.491231,slurm_normal,1463069696.0,0.0,,1.0,main_w2_handler1,2116644,12872504,False,,16730827,maf,7072218.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58aebf65ad415ea6e'}]",,,32.0,,30178660,1463069690.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-05-12 16:15:00.723403,55807.0,6.0
,,2016-07-06 04:43:37.970539,slurm_normal,1467780264.0,0.0,,1.0,main_w1_handler0,2748578,13341192,False,,30192211,maf,7549678.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d361e6e63030d87'}]",,,32.0,,31055016,1467780258.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-07-06 04:44:26.908212,,6.0
,,2016-05-20 01:49:11.571619,slurm_normal,1463708992.0,0.0,,1.0,main_w1_handler1,2711977,12944505,False,,13456,maf,7138433.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59eddf0b46cd8c23f'}]",,,32.0,,30330097,1463708985.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-05-20 01:49:54.346175,,7.0
,,2016-05-20 01:47:53.037846,slurm_normal,1463708932.0,0.0,,1.0,main_w1_handler1,2711977,12944501,False,,13456,maf,7138430.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59eddf0b46cd8c23f'}]",,,32.0,,30330097,1463708929.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-05-20 01:48:55.502244,,3.0
,,2016-05-20 05:20:48.826595,slurm_normal,1463721728.0,0.0,,1.0,main_w2_handler1,2674195,12945455,False,Job output deleted by user before job completed.,75430,maf,7139583.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50a94dc6d268e6d2b'}]",,,32.0,,29665532,1463721724.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-05-20 05:22:10.287579,,4.0
,,2016-05-20 05:22:18.944850,slurm_normal,1463721783.0,0.0,,1.0,main_w1_handler1,2674195,12945466,False,,75430,maf,7139586.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50a94dc6d268e6d2b'}]",,,32.0,,29665532,1463721779.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-05-20 05:23:06.281915,,4.0
,,2016-10-17 23:34:21.469127,slurm_normal,1476747364.0,0.0,,1.0,main_w4_handler1,2858564,14103236,False,,1476487,maf,8318224.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b521ea919cbbf7e825'}]",,,32.0,,33772445,1476747318.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-10-17 23:36:08.400469,,46.0
,,2016-10-17 23:57:50.095435,slurm_normal,1476748749.0,0.0,,1.0,main_w4_handler1,2858564,14103323,False,,1476417,maf,8318337.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4c973ea127029c5'}]",,,32.0,,33772445,1476748711.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-10-17 23:59:11.679613,,38.0
,,2016-10-17 23:33:47.779871,slurm_normal,1476747305.0,0.0,,1.0,main_w4_handler0,2858564,14103234,False,,1476487,maf,8318220.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b521ea919cbbf7e825'}]",,,32.0,,33772445,1476747264.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-10-17 23:35:07.876194,,41.0
,,2016-04-05 17:51:52.416483,slurm_normal,1459878734.0,0.0,,1.0,main_w1_handler1,2658657,12346153,False,,860521,maf,6551538.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24155097,,,,32.0,,29428448,1459878726.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-04-05 17:52:18.310462,,8.0
,,2016-04-05 17:52:15.024228,slurm_normal,1459878752.0,0.0,,1.0,main_w1_handler0,2658657,12346154,False,,860521,maf,6551542.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24155097,,,,32.0,,29428448,1459878744.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-04-05 17:52:37.406588,,8.0
,,2016-04-05 18:13:42.668603,slurm_normal,1459880091.0,0.0,,1.0,main_w2_handler0,2658657,12346311,False,,789706,maf,6551701.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24155590,,,,32.0,,29428448,1459880041.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-04-05 18:14:59.104962,,50.0
,,2016-05-27 12:25:48.967758,slurm_normal,1464351998.0,0.0,,1.0,main_w1_handler1,2719827,13002915,False,,81315113,maf,7189083.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5429105efc10e21f5'}]",,,32.0,,30454282,1464351991.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-05-27 12:26:40.259243,,7.0
,,2016-04-06 19:30:43.182242,slurm_normal,1459971064.0,0.0,,1.0,main_w1_handler2,2658657,12356034,False,,552979,maf,6560627.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24171720,,,,32.0,,29428448,1459971056.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-04-06 19:31:07.706069,,8.0
,,2016-04-10 02:23:34.859290,slurm_normal,1460255165.0,0.0,,1.0,main_w2_handler1,2643498,12405280,False,,1524349,maf,6605612.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24237216,,,,32.0,,29153491,1460255158.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-04-10 02:26:09.018339,,7.0
,,2016-04-10 02:42:40.280685,slurm_normal,1460256206.0,0.0,,1.0,main_w1_handler2,2643609,12405379,False,,5364307,maf,6605695.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24237350,,,,32.0,,29158620,1460256200.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-04-10 02:43:31.023820,81209.0,6.0
,,2016-04-10 04:42:51.299659,slurm_normal,1460263408.0,0.0,,1.0,main_w1_handler0,2643609,12405806,False,,1524349,maf,6606156.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24237883,,,,32.0,,29158620,1460263401.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-04-10 04:43:30.377627,81209.0,7.0
,,2016-04-12 00:13:27.267900,slurm_normal,1460420077.0,0.0,,1.0,main_w1_handler0,2645095,12424376,False,,154757,maf,6624762.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24263573,,,,32.0,,29173778,1460420048.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-04-12 00:14:39.959945,,29.0
,,2016-04-14 17:23:33.305197,slurm_normal,1460654663.0,0.0,,1.0,main_w1_handler2,2211056,12453935,False,,4994965,maf,6651049.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51111a2f1e71da458'}]",,,32.0,,29607074,1460654656.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-04-14 17:24:27.242312,59825.0,7.0
,,2016-05-31 23:55:51.143184,slurm_normal,1464738999.0,0.0,,1.0,main_w2_handler0,2687246,13034905,False,,118958,maf,7214502.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b544f118a9019df77f'}]",,,32.0,,29886129,1464738995.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-05-31 23:56:41.537669,,4.0
,,2016-07-21 23:23:31.669173,slurm_normal,1469143445.0,0.0,,1.0,main_w1_handler1,2746140,13466048,False,,18729,maf,7680695.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b8af346e2d3e4939'}]",,,32.0,,31007205,1469143441.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-07-21 23:24:07.755370,,4.0
,,2016-07-26 03:58:54.573001,slurm_normal,1469505550.0,0.0,,1.0,main_w1_handler1,2746140,13494574,False,,104805,maf,7709812.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54afe4a3592a463ac'}]",,,32.0,,31007205,1469505546.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-07-26 03:59:12.800077,,4.0
,,2016-07-27 15:31:42.801485,slurm_normal,1469633527.0,0.0,,1.0,main_w1_handler1,2775708,13508218,False,,33652747,maf,7723726.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/chrPic1.len""","""chrPic1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5657285b2a16e260d'}]",,,32.0,,31755986,1469633516.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-07-27 15:32:10.824034,87799.0,11.0
,,2016-08-01 18:45:03.742714,slurm_normal,1470077150.0,0.0,,1.0,main_w1_handler0,2781335,13556125,False,,9536232,maf,7763893.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cb270ef19df16a70'}]",,,32.0,,31879722,1470077143.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-08-01 18:45:52.640635,,7.0
,,2016-08-03 04:41:20.681125,slurm_normal,1470199310.0,0.0,,1.0,main_w1_handler0,2746140,13572533,False,,27403,maf,7781368.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54a639091a2402f85'}]",,,32.0,,31007205,1470199304.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-08-03 04:41:52.967969,,6.0
,,2016-08-03 20:00:37.080948,slurm_normal,1470254506.0,0.0,,1.0,main_w2_handler0,2746140,13581781,False,,29177,maf,7790886.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b585a86abfcd5eb099'}]",,,32.0,,31007205,1470254465.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-08-03 20:01:48.666237,,41.0
,,2016-09-28 03:16:16.281995,slurm_normal,1475032602.0,0.0,,1.0,main_w3_handler0,2813837,13962062,False,,4613431,maf,8181370.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b588cd072af7aa6219'}]",,,32.0,,32833811,1475032593.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-09-28 03:16:44.663727,,9.0
,,2016-10-22 18:18:07.015607,slurm_normal,1477160305.0,0.0,,1.0,main_w4_handler1,2796660,14147952,False,,46533,maf,8360513.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a0398321e241852'}]",,,32.0,,32376244,1477160301.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-10-22 18:18:27.412565,,4.0
,,2016-11-05 21:49:34.452005,slurm_normal,1478382610.0,0.0,,1.0,main_w4_handler1,2882484,14261212,False,,325110752,maf,8469796.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b511354534e312bab0'}]",,,32.0,,34104760,1478382577.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2016-11-05 21:50:11.581617,,33.0
,,2017-03-21 11:00:40.559479,slurm_normal,1490094048.0,0.0,,1.0,main_w4_handler1,3038635,15352295,False,,8256,maf,9491767.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28856128}]",,,32.0,,36745806,1490094043.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2017-03-21 11:00:49.687954,100461.0,5.0
,,2017-01-17 17:42:23.470544,slurm_normal,1484674964.0,0.0,,1.0,main_w4_handler0,2958943,14791190,False,,28853,maf,8953600.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27965175}]",,,32.0,,35436512,1484674952.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2017-01-17 17:42:49.043087,,12.0
,,2014-11-10 01:13:14.803305,rodeo_normal,1415582007.0,0.0,,1.0,main_w2_handler1,2099355,8132945,False,,550615,maf,164268.rodeo,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17477640,,,,2.0,,18428195,1415582003.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-11-10 01:13:30.851455,55650.0,4.0
,,2017-05-06 10:23:41.493003,slurm_normal,1494066230.0,0.0,,1.0,main_w4_handler1,3100632,15766103,False,,4909436,maf,9873719.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 29497074}]",,,32.0,,37798423,1494066225.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2017-05-06 10:23:52.798228,105370.0,5.0
,,2014-10-29 14:48:35.552541,rodeo_normal,1414594134.0,0.0,,1.0,main_w2_handler0,2095137,8063186,False,,8135331,maf,93130.rodeo,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17367431,,,,2.0,,17883873,1414594124.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-10-29 14:48:56.815957,54776.0,10.0
,,2014-09-11 08:15:25.619324,roundup_single,1410423336.0,0.0,,1.0,main_w2_handler1,2047077,7696344,False,,277961,maf,1683437,slurm,,132112264.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",16722896,,,,32.0,,16885888,1410423330.0,ok,1023992.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-09-11 08:15:37.769297,,6.0
482.0,len,2014-09-08 23:08:30.258283,roundup_single,1410217756.0,0.0,,1.0,main_w1_handler0,2043166,7667931,False,,87916687,maf,1655330,slurm,,132112264.0,corral-repl,,,,"""/galaxy-repl/main/files/009/051/dataset_9051284.dat""","""?""",16679202,,,,32.0,,16840319,1410217745.0,ok,1023992.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-09-08 23:09:17.644663,52821.0,11.0
482.0,len,2014-09-09 02:21:09.796776,roundup_single,1410229284.0,0.0,,1.0,main_w1_handler0,2043166,7668403,False,,87916687,maf,1655879,slurm,,132112264.0,corral-repl,,,,"""/galaxy-repl/main/files/009/051/dataset_9051284.dat""","""?""",16679202,,,,32.0,,16840319,1410229278.0,ok,1023992.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-09-09 02:21:26.369663,52821.0,6.0
,,2014-10-30 10:49:16.110444,rodeo_normal,1414667467.0,0.0,,1.0,main_w2_handler0,1948430,8070953,False,,11384182977,maf,98505.rodeo,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",16264472,,,,2.0,,16853185,1414666166.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-10-30 11:11:58.600350,43651.0,1301.0
,,2014-09-18 21:55:54.550477,roundup_single,1411077385.0,0.0,,1.0,main_w1_handler1,2057932,7815378,False,,10322,maf,1799926,slurm,,132112264.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",16939641,,,,32.0,,17073489,1411077380.0,ok,1023992.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-09-18 21:56:26.755236,,5.0
,,2014-10-31 12:24:23.488219,rodeo_normal,1414758276.0,0.0,,1.0,main_w1_handler1,2103262,8077681,False,,272745,maf,104469.rodeo,slurm,,16332532.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/criGri1.len""","""criGri1""",17388483,,,,2.0,,18061240,1414758271.0,ok,0.0,CONVERTER_maf_to_fasta_0,1.0.1,,2014-10-31 12:24:37.806308,,5.0
,,2017-04-03 13:01:18.489680,slurm_normal,1491224486.0,0.0,,1.0,main_w4_handler0,3056986,15471246,False,,8401,maf,9600559.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29044096}]",,,32.0,,37069521,1491224481.0,ok,1023996.0,CONVERTER_maf_to_fasta_0,1.0.1,,2017-04-03 13:01:29.306268,,5.0
