chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.aligned_reads_only,parameters.assume_sorted,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.pf_reads_only,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validation_stringency,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-12-29 12:24:08.000437,slurm_normal,1483014269.0,0,1.0,main_w3_handler1,2931971,14662155,False,,71602669,bam,8835141.roundup,slurm,,132112168.0,corral-repl,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27767299}]","""false""",1,,"[{'src': 'hda', 'id': 27767180}]",history,"""LENIENT""",32.0,472979.0,fasta,,34931652,1483014261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2016-12-29 12:24:31.168661,80465,8.0
,,2016-12-29 12:24:11.325657,slurm_normal,1483014283.0,0,1.0,main_w3_handler1,2931971,14662162,False,,116366508,bam,8835147.roundup,slurm,,132111800.0,corral-repl,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27767306}]","""false""",1,,"[{'src': 'hda', 'id': 27767180}]",history,"""LENIENT""",32.0,472979.0,fasta,,34931652,1483014275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2016-12-29 12:24:44.792910,80465,8.0
,,2017-01-04 11:34:09.907372,slurm_normal,1483530002.0,0,1.0,main_w4_handler1,2945712,14688236,False,,916556999,bam,8858263.roundup,slurm,,132112168.0,corral-repl,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27806145}]","""false""",0,mm10,,cached,"""LENIENT""",32.0,,,,35183928,1483529906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2017-01-04 11:40:07.692140,97607,96.0
,,2017-01-04 11:34:04.519677,slurm_normal,1483529912.0,0,1.0,main_w4_handler1,2945712,14688225,False,,1028704035,bam,8858247.roundup,slurm,,132112168.0,corral-repl,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27806095}]","""false""",0,mm10,,cached,"""LENIENT""",32.0,,,,35183928,1483529796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2017-01-04 11:38:35.854998,97607,116.0
,,2017-01-04 11:34:07.390437,slurm_normal,1483529844.0,0,1.0,main_w3_handler0,2945712,14688230,False,,969823069,bam,8858242.roundup,slurm,,132111800.0,corral-repl,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27806120}]","""false""",0,mm10,,cached,"""LENIENT""",32.0,,,,35183928,1483529758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2017-01-04 11:37:30.014749,97607,86.0
,,2017-01-04 11:34:05.030930,slurm_normal,1483529811.0,0,1.0,main_w4_handler0,2945712,14688226,False,,1185026495,bam,8858228.roundup,slurm,,132112168.0,corral-repl,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27806100}]","""false""",0,mm10,,cached,"""LENIENT""",32.0,,,,35183928,1483529654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2017-01-04 11:36:55.438016,97607,157.0
,,2017-01-04 11:34:09.449321,slurm_normal,1483529895.0,0,1.0,main_w3_handler0,2945712,14688235,False,,953761608,bam,8858246.roundup,slurm,,132112168.0,corral-repl,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27806140}]","""false""",0,mm10,,cached,"""LENIENT""",32.0,,,,35183928,1483529796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2017-01-04 11:38:20.384535,97607,99.0
,,2017-01-04 11:34:06.043732,slurm_normal,1483529955.0,0,1.0,main_w4_handler1,2945712,14688228,False,,1123976915,bam,8858255.roundup,slurm,,132112168.0,corral-repl,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27806110}]","""false""",0,mm10,,cached,"""LENIENT""",32.0,,,,35183928,1483529857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2017-01-04 11:39:19.951712,97607,98.0
,,2017-01-04 11:34:03.928663,slurm_normal,1483529770.0,0,1.0,main_w4_handler1,2945712,14688223,False,,1073072360,bam,8858227.roundup,slurm,,132112168.0,corral-repl,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27806085}]","""false""",0,mm10,,cached,"""LENIENT""",32.0,,,,35183928,1483529654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2017-01-04 11:36:14.706470,97607,116.0
,,2017-01-04 11:34:08.392712,slurm_normal,1483529989.0,0,1.0,main_w4_handler1,2945712,14688233,False,,1096104623,bam,8858256.roundup,slurm,,132112168.0,corral-repl,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27806130}]","""false""",0,mm10,,cached,"""LENIENT""",32.0,,,,35183928,1483529861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2017-01-04 11:39:52.797482,97607,128.0
,,2017-01-04 11:34:04.192344,slurm_normal,1483529891.0,0,1.0,main_w4_handler1,2945712,14688224,False,,1203145395,bam,8858240.roundup,slurm,,132112168.0,corral-repl,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27806090}]","""false""",0,mm10,,cached,"""LENIENT""",32.0,,,,35183928,1483529758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2017-01-04 11:38:16.829971,97607,133.0
,,2017-01-04 11:34:02.989374,slurm_normal,1483529749.0,0,1.0,main_w3_handler0,2945712,14688221,False,,1221591109,bam,8858225.roundup,slurm,,132112168.0,corral-repl,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27806075}]","""false""",0,mm10,,cached,"""LENIENT""",32.0,,,,35183928,1483529651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2017-01-04 11:35:53.070191,97607,98.0
,,2017-01-04 11:34:02.364139,slurm_normal,1483529747.0,0,1.0,main_w4_handler0,2945712,14688220,False,,957797197,bam,8858223.roundup,slurm,,132111800.0,corral-repl,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27806070}]","""false""",0,mm10,,cached,"""LENIENT""",32.0,,,,35183928,1483529650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2017-01-04 11:35:50.125082,97607,97.0
,,2017-01-04 11:34:07.983120,slurm_normal,1483529871.0,0,1.0,main_w3_handler1,2945712,14688232,False,,1233566725,bam,8858241.roundup,slurm,,132111800.0,corral-repl,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27806125}]","""false""",0,mm10,,cached,"""LENIENT""",32.0,,,,35183928,1483529758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2017-01-04 11:37:55.678559,97607,113.0
,,2017-01-04 11:34:03.449659,slurm_normal,1483529787.0,0,1.0,main_w4_handler1,2945712,14688222,False,,1033663675,bam,8858226.roundup,slurm,,132112168.0,corral-repl,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27806080}]","""false""",0,mm10,,cached,"""LENIENT""",32.0,,,,35183928,1483529654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2017-01-04 11:36:30.948588,97607,133.0
,,2017-01-04 11:34:06.708759,slurm_normal,1483529788.0,0,1.0,main_w3_handler1,2945712,14688229,False,,1075869645,bam,8858229.roundup,slurm,,132112168.0,corral-repl,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27806115}]","""false""",0,mm10,,cached,"""LENIENT""",32.0,,,,35183928,1483529659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2017-01-04 11:36:31.449111,97607,129.0
,,2017-01-04 11:34:05.513475,slurm_normal,1483529846.0,0,1.0,main_w4_handler0,2945712,14688227,False,,1053838515,bam,8858239.roundup,slurm,,132112168.0,corral-repl,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27806105}]","""false""",0,mm10,,cached,"""LENIENT""",32.0,,,,35183928,1483529755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2017-01-04 11:37:30.772105,97607,91.0
,,2017-01-04 11:34:08.794671,slurm_normal,1483529983.0,0,1.0,main_w4_handler1,2945712,14688234,False,,1183433310,bam,8858260.roundup,slurm,,132111800.0,corral-repl,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27806135}]","""false""",0,mm10,,cached,"""LENIENT""",32.0,,,,35183928,1483529884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2017-01-04 11:39:46.746456,97607,99.0
,,2017-01-04 16:11:49.686151,slurm_normal,1483546429.0,0,1.0,main_w3_handler0,2935690,14690310,False,,322292436,bam,8860207.roundup,slurm,,132112168.0,corral-repl,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27729064}]","""false""",0,mm9,,cached,"""LENIENT""",32.0,,,,35189793,1483546327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2017-01-04 16:13:54.021830,97208,102.0
,,2017-03-31 07:36:31.140094,slurm_normal,1490945809.0,0,1.0,main_w3_handler1,3048905,15442662,False,,435210131,bam,9574061.roundup,slurm,,132112168.0,corral-repl,,"""true""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28988212}]","""true""",1,,"[{'src': 'hda', 'id': 28988742}]",history,"""LENIENT""",32.0,49251.0,fasta,,36924385,1490945793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2017-03-31 07:36:52.729763,103036,16.0
,,2017-03-03 15:01:39.947569,slurm_normal,1488553375.0,0,1.0,main_w4_handler0,3009207,15200640,False,,1515822445,bam,9350866.roundup,slurm,,132112168.0,corral-repl,,"""false""","""true""","""/galaxy-repl/localdata/chrom/oryza_sativa_japonica_nipponbare_IRGSP4.0.len""","""oryza_sativa_japonica_nipponbare_IRGSP4.0""",,"[{'src': 'hda', 'id': 28604022}]","""false""",0,oryza_sativa_japonica_nipponbare_IRGSP4.0,,cached,"""LENIENT""",32.0,,,,36410322,1488553304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,1.136.0,,2017-03-03 15:02:56.736410,98123,71.0
