create_time,destination_id,end_epoch,excl,excl_filetype,exit_code,galaxy_memory_mb,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,incl,incl_filetype,info,inputA,inputA_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.add_bed.__current_case__,parameters.add_bed.add_bed_select,parameters.add_bed.excl.values,parameters.add_bed.incl.values,parameters.add_bed.overlap,parameters.allow_beyond,parameters.bedpe,parameters.chrom,parameters.chromInfo,parameters.chromfirst,parameters.dbkey,parameters.genome.values,parameters.inputA.values,parameters.maxtries,parameters.no_overlap,parameters.seed.__current_case__,parameters.seed.seed,parameters.seed.seed_choose,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-05-02 09:30:58.840328,slurm_normal,1493717470.0,,,0,,1.0,1971,gg,main_w4_handler1,2884034,15723283,False,,,,4636997,bed,9834227.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 29386242}]","[{'src': 'hda', 'id': 29430216}]","""1000""","""false""",1,,False,32.0,,36585820,1493717464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-05-02 09:31:14.553001,94032.0,6.0
2017-05-05 08:34:29.802377,slurm_normal,1493973282.0,,,0,,1.0,1971,gg,main_w4_handler0,2884034,15756288,False,,,,3718789,bed,9864659.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 29386242}]","[{'src': 'hda', 'id': 29483599}]","""1000""","""false""",1,,False,32.0,,36585820,1493973275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-05-05 08:34:45.024899,94032.0,7.0
2017-05-05 09:02:20.510440,slurm_normal,1493974948.0,,,0,,1.0,1971,gg,main_w4_handler1,2884034,15756487,False,,,,151615,bed,9864858.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 29386242}]","[{'src': 'hda', 'id': 29483600}]","""1000""","""false""",1,,False,32.0,,36585820,1493974943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-05-05 09:02:30.559054,94032.0,5.0
2017-05-05 09:02:47.065772,slurm_normal,1493974974.0,,,0,,1.0,1971,gg,main_w4_handler1,2884034,15756491,False,,,,151615,bed,9864861.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 29386242}]","[{'src': 'hda', 'id': 29483600}]","""1000""","""false""",1,,False,32.0,,36585820,1493974970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-05-05 09:02:56.451568,94032.0,4.0
2017-05-05 08:22:44.944199,slurm_normal,1493972574.0,,,0,,1.0,1971,gg,main_w3_handler0,2884034,15756203,False,,,,1892402,bed,9864566.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 29386242}]","[{'src': 'hda', 'id': 29483601}]","""1000""","""false""",1,,False,32.0,,36585820,1493972568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-05-05 08:22:57.946005,94032.0,6.0
2017-05-05 08:18:00.827912,slurm_normal,1493972299.0,,,0,,1.0,1971,gg,main_w4_handler0,2884034,15756173,False,,,,1892402,bed,9864550.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 29386242}]","[{'src': 'hda', 'id': 29483601}]","""1000""","""false""",1,,False,32.0,,36585820,1493972285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-05-05 08:18:22.532027,94032.0,14.0
2017-05-05 08:56:12.573347,slurm_normal,1493974581.0,,,0,,1.0,1971,gg,main_w3_handler1,2884034,15756423,False,,,,293806,bed,9864789.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 29386242}]","[{'src': 'hda', 'id': 29483598}]","""1000""","""false""",1,,False,32.0,,36585820,1493974576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-05-05 08:56:23.723330,94032.0,5.0
2017-05-05 08:35:26.501966,slurm_normal,1493973343.0,,,0,,1.0,1971,gg,main_w4_handler0,2884034,15756294,False,,,,3718789,bed,9864666.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 29386242}]","[{'src': 'hda', 'id': 29483599}]","""1000""","""false""",1,,False,32.0,,36585820,1493973331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-05-05 08:35:45.773479,94032.0,12.0
2017-05-05 08:23:10.377605,slurm_normal,1493972601.0,,,0,,1.0,1971,gg,main_w3_handler0,2884034,15756204,False,,,,1892402,bed,9864568.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 29386242}]","[{'src': 'hda', 'id': 29483601}]","""1000""","""false""",1,,False,32.0,,36585820,1493972594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-05-05 08:23:25.362085,94032.0,7.0
2017-05-05 08:34:04.561855,slurm_normal,1493973252.0,,,0,,1.0,1971,gg,main_w4_handler1,2884034,15756284,False,,,,3718789,bed,9864654.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 29386242}]","[{'src': 'hda', 'id': 29483599}]","""1000""","""false""",1,,False,32.0,,36585820,1493973246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-05-05 08:34:14.791884,94032.0,6.0
2017-05-05 08:56:34.683406,slurm_normal,1493974603.0,,,0,,1.0,1971,gg,main_w4_handler1,2884034,15756426,False,,,,293806,bed,9864792.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 29386242}]","[{'src': 'hda', 'id': 29483598}]","""1000""","""false""",1,,False,32.0,,36585820,1493974599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-05-05 08:56:45.831989,94032.0,4.0
2017-05-05 08:55:50.260360,slurm_normal,1493974557.0,,,0,,1.0,1971,gg,main_w3_handler0,2884034,15756420,False,,,,293806,bed,9864784.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 29386242}]","[{'src': 'hda', 'id': 29483598}]","""1000""","""false""",1,,False,32.0,,36585820,1493974552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-05-05 08:56:01.372323,94032.0,5.0
2017-05-05 09:01:52.514959,slurm_normal,1493974921.0,,,0,,1.0,1971,gg,main_w4_handler0,2884034,15756485,False,,,,151615,bed,9864855.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 29386242}]","[{'src': 'hda', 'id': 29483600}]","""1000""","""false""",1,,False,32.0,,36585820,1493974916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-05-05 09:02:03.786093,94032.0,5.0
2017-06-13 03:14:41.488127,slurm_normal,1497323697.0,,,0,,1.0,232626,bed,main_w3_handler1,3151872,16087290,False,,,,232626,bed,10173515.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 30004009}]","[{'src': 'hda', 'id': 30004009}]","""1000""","""false""",1,,False,32.0,,38617640,1497323693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-06-13 03:15:00.004177,107555.0,4.0
2017-05-11 16:13:57.904464,slurm_normal,1494520056.0,,,0,,1.0,87,gg,main_w3_handler1,311091,15818818,False,,,,697585,bed,9921862.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/dm3.len""","""false""","""dm3""","[{'src': 'hda', 'id': 29569642}]","[{'src': 'hda', 'id': 29569658}]","""1000""","""false""",1,,False,32.0,,37834739,1494520051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-05-11 16:27:48.527935,3740.0,5.0
2017-05-11 14:35:43.895663,slurm_normal,1494513449.0,,,0,,1.0,87,gg,main_w4_handler0,311091,15817927,False,,,,696369,bed,9921139.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/dm3.len""","""false""","""dm3""","[{'src': 'hda', 'id': 29569642}]","[{'src': 'hda', 'id': 29537108}]","""1000""","""false""",1,,False,32.0,,37834739,1494513444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-05-11 14:37:35.718119,3740.0,5.0
2017-05-18 14:44:28.956292,slurm_normal,1495118687.0,,,0,,1.0,87,gg,main_w3_handler0,311091,15880536,False,,,,1206,bed,9980150.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/dm2.len""","""false""","""dm2""","[{'src': 'hda', 'id': 29569642}]","[{'src': 'hda', 'id': 29672477}]","""1000""","""false""",1,,False,32.0,,37834739,1495118682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-05-18 14:44:50.413075,3740.0,5.0
2017-05-19 22:47:04.786455,slurm_normal,1495234039.0,,,0,,1.0,19630,bed,main_w3_handler1,3117322,15894029,False,,,,19630,bed,9993749.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 29696312}]","[{'src': 'hda', 'id': 29696312}]","""1000""","""false""",1,,False,32.0,,38065754,1495234035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-05-19 22:47:21.762556,106205.0,4.0
2017-05-22 13:13:44.185520,slurm_normal,1495458844.0,392271.0,bed,0,,1.0,12058080,bed,main_w4_handler0,1991423,15906148,False,,,,392271,bed,10004435.roundup,slurm,,132112168.0,corral-repl,,1,not_be,"[{'src': 'hda', 'id': 29715025}]",,1e-09,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 29716127}]","[{'src': 'hda', 'id': 29715025}]","""1000""","""true""",1,,False,32.0,,37835250,1495458840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-05-22 13:14:06.840073,32351.0,4.0
2017-05-24 17:06:54.048023,slurm_normal,1495645633.0,,,0,,1.0,26174,bed,main_w3_handler0,1323885,15929939,False,,,,38958,bed,10027723.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","[{'src': 'hda', 'id': 29756273}]","[{'src': 'hda', 'id': 29735961}]","""1000""","""false""",1,,False,32.0,,38100451,1495645628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-05-24 17:07:14.705577,31552.0,5.0
2017-05-25 21:47:26.420194,slurm_normal,1495748869.0,,,0,,1.0,26174,bed,main_w3_handler1,1323885,15941236,False,,,,38958,bed,10040077.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","[{'src': 'hda', 'id': 29756273}]","[{'src': 'hda', 'id': 29735961}]","""1000""","""false""",1,,False,32.0,,38100451,1495748865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-05-25 21:47:51.102790,31552.0,4.0
2017-06-21 07:54:40.504177,slurm_normal,1498031700.0,45732.0,bed,0,,1.0,1326717,interval,main_w4_handler1,3151229,16151215,False,,,,119708,bed,10229982.roundup,slurm,,132112168.0,corral-repl,,1,not_be,"[{'src': 'hda', 'id': 30006704}]",,1e-09,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","[{'src': 'hda', 'id': 30006947}]","[{'src': 'hda', 'id': 30006255}]","""1000""","""false""",1,,False,32.0,,38542542,1498031695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-06-21 07:55:02.602754,30225.0,5.0
2017-06-28 13:55:26.159313,slurm_normal,1498658144.0,,,0,,1.0,846753,bed,main_w3_handler1,2408954,16211930,False,,,,266426,bed,10288051.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""false""","""danRer7""","[{'src': 'hda', 'id': 30196710}]","[{'src': 'hda', 'id': 30181639}]","""1000""","""true""",1,,False,32.0,,38790057,1498658139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-06-28 13:55:47.648151,65481.0,5.0
2017-07-12 08:18:20.553657,slurm_normal,1499847515.0,,,0,,1.0,203888,bed,main_w3_handler1,3189056,16317529,False,,,,137599,bed,10384425.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 30451521}]","[{'src': 'hda', 'id': 30451522}]","""1000""","""true""",0,12345,True,32.0,,39242711,1499847511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-07-12 08:18:38.223993,,4.0
2017-07-12 08:03:55.025180,slurm_normal,1499846658.0,,,0,,1.0,203888,bed,main_w3_handler1,3189056,16317471,False,,,,137599,bed,10384362.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,"""false""","""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 30451521}]","[{'src': 'hda', 'id': 30451522}]","""1000""","""true""",0,12345,True,32.0,,39242711,1499846654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,2.26.0.0,,2017-07-12 08:04:23.128753,,4.0
