chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,left_input,left_input_filetype,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.bridges_compute_resource,parameters.__workflow_invocation_uuid__,parameters.additional_params.__current_case__,parameters.additional_params.bfly_opts,parameters.additional_params.max_reads_per_graph,parameters.additional_params.min_contig_length,parameters.additional_params.min_kmer_cov,parameters.additional_params.normalize_reads,parameters.additional_params.use_additional,parameters.chromInfo,parameters.dbkey,parameters.inputs.__current_case__,parameters.inputs.group_pairs_distance,parameters.inputs.input.values,parameters.inputs.left_input.values,parameters.inputs.library_type,parameters.inputs.paired_or_single,parameters.inputs.path_reinforcement_distance,parameters.inputs.right_input.values,parameters.input|__identifier__,parameters.left_input|__identifier__,parameters.right_input|__identifier__,processor_count,right_input,right_input_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-16 19:41:16.982881,pulsar_bridges_normal,1487391469.0,0.0,16.0,main_w3_handler2,2993895,15061351,False,,13892332469.0,fastq,15061351,amqp_pulsar_bridges,,,,3170684436.0,corral-repl,,0,no,,,1,None,20000000,200,2,false,yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 28349980}]",,undefined,single,40,,,,,64.0,,,,36039549.0,1487274346.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-02-18 06:26:14.560465,24718,117123.0
,,2017-02-17 08:13:48.938627,pulsar_bridges_normal,1487391380.0,0.0,11.0,main_w3_handler2,2999459,15064860,False,,,,15064860,amqp_pulsar_bridges,3567568711.0,fastq,,3170684436.0,corral-repl,,0,no,,,0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,,"[{'src': 'hda', 'id': 28395695}]",undefined,paired,75,"[{'src': 'hda', 'id': 28395696}]",,,,64.0,3567568711.0,fastq,,36103927.0,1487319585.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-02-18 06:21:30.990565,100364,71795.0
,,2017-02-18 05:55:41.779683,pulsar_bridges_normal,1487400117.0,0.0,16.0,main_w4_handler2,2020362,15072836,False,,,,15072836,amqp_pulsar_bridges,31230766670.0,fastq,,3170684436.0,corral-repl,,1,yes,pulsar_bridges_normal,,0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,,"[{'src': 'hda', 'id': 28407663}]",RF,paired,75,"[{'src': 'hda', 'id': 28407664}]",,,,64.0,31163763994.0,fastq,,35899820.0,1487399536.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-02-18 06:42:52.723249,28305,581.0
,,2017-02-16 10:30:40.972520,pulsar_bridges_normal,1487393609.0,0.0,11.0,main_w3_handler2,2969115,15055628,False,,,,15055628,amqp_pulsar_bridges,62291277564.0,fastq,,3170684436.0,corral-repl,,0,no,,,1,None,20000000,100,5,true,yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,,"[{'src': 'hda', 'id': 28194249}]",RF,paired,75,"[{'src': 'hda', 'id': 28194250}]",,,,64.0,62697733450.0,fastq,,35787441.0,1487244086.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-02-18 07:23:47.514690,98854,149523.0
,,2017-02-16 10:29:55.904296,pulsar_bridges_normal,1487478540.0,0.0,11.0,main_w4_handler2,2969115,15055617,False,,,,15055617,amqp_pulsar_bridges,62291277564.0,fastq,,3170684436.0,corral-repl,,0,no,,,1,None,20000000,100,1,true,yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,,"[{'src': 'hda', 'id': 28194249}]",RF,paired,75,"[{'src': 'hda', 'id': 28194250}]",,,,64.0,62697733450.0,fastq,,35787441.0,1487243994.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-02-19 09:49:47.774538,98854,234546.0
,,2017-02-18 22:25:34.903037,pulsar_bridges_normal,1487502966.0,0.0,11.0,main_w3_handler2,3000069,15076662,False,,,,15076662,amqp_pulsar_bridges,4834724813.0,fastq,,3170684436.0,corral-repl,,0,no,,,0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,,"[{'src': 'hda', 'id': 28413362}]",undefined,paired,75,"[{'src': 'hda', 'id': 28413362}]",,,,64.0,4834724813.0,fastq,,36150365.0,1487456989.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-02-19 11:39:30.784892,62817,45977.0
,,2017-02-18 15:04:26.019793,pulsar_bridges_normal,1487499459.0,0.0,11.0,main_w4_handler2,2999459,15074743,False,,,,15074743,amqp_pulsar_bridges,5219783669.0,fastq,,3170684436.0,corral-repl,,0,no,,,0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,,"[{'src': 'hda', 'id': 28410368}]",undefined,paired,75,"[{'src': 'hda', 'id': 28410369}]",,,,64.0,5219783669.0,fastq,,36103927.0,1487430451.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-02-19 11:19:09.538836,100364,69008.0
,,2017-07-11 11:32:01.634908,pulsar_bridges_normal,1499775087.0,0.0,11.0,main_w4_handler2,3173457,16309108,False,,,,16309108,amqp_pulsar_bridges,85482114.0,fastqsanger,,3170684436.0,corral-repl,,0,no,,,1,None,2000000,200,1,false,yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,250,,"[{'src': 'hda', 'id': 30370859}]",undefined,paired,75,"[{'src': 'hda', 'id': 30370859}]",,"""reverse""","""reverse""",64.0,85482114.0,fastqsanger,,39088578.0,1499774066.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-07-11 12:11:37.198787,80465,1021.0
,,2017-02-20 08:35:15.925375,pulsar_bridges_normal,1487580012.0,0.0,9.0,main_w3_handler2,2977251,15083833,False,,,,15083833,amqp_pulsar_bridges,281028.0,fastq,,3170684436.0,corral-repl,,0,no,,,0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,,"[{'src': 'hda', 'id': 28161794}]",undefined,paired,75,"[{'src': 'hda', 'id': 28161794}]",,,,64.0,281028.0,fastq,,36165031.0,1487579725.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-02-20 08:40:35.023831,99224,287.0
,,2017-02-20 08:36:54.580324,pulsar_bridges_normal,1487580346.0,0.0,11.0,main_w3_handler2,2977251,15083852,False,,,,15083852,amqp_pulsar_bridges,281028.0,fastq,,3170682452.0,corral-repl,,0,no,,,0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,,"[{'src': 'hda', 'id': 28161794}]",FR,paired,75,"[{'src': 'hda', 'id': 28161794}]",,,,80.0,281028.0,fastq,,36165031.0,1487579825.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-02-20 08:46:04.946291,99224,521.0
,,2017-06-02 18:19:06.966896,pulsar_bridges_normal,1496428823.0,0.0,16.0,main_w3_handler2,3135270,16001695,False,,29382032323.0,fastq,16001695,amqp_pulsar_bridges,,,,3170684436.0,corral-repl,,0,no,,,0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 29869556}]",,undefined,single,40,,,,,64.0,,,,38402607.0,1496428507.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-06-02 18:40:44.758941,106972,316.0
,,2017-04-03 04:22:09.744058,pulsar_bridges_normal,1491230242.0,0.0,11.0,main_w4_handler2,3048235,15467374,False,,,,15467374,amqp_pulsar_bridges,3402387712.0,fastqsanger,,3170684436.0,corral-repl,,0,no,,,0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,,"[{'src': 'hda', 'id': 29026623}]",undefined,paired,75,"[{'src': 'hda', 'id': 29026623}]",,,,64.0,3402387712.0,fastqsanger,,37062231.0,1491195255.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-04-03 14:37:40.921794,103199,34987.0
,,2017-04-03 03:41:06.104255,pulsar_bridges_normal,1491230598.0,0.0,16.0,main_w3_handler2,3048235,15467287,False,,,,15467287,amqp_pulsar_bridges,15193593690.0,fastqsanger,,3170684436.0,corral-repl,,0,no,,,0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,,"[{'src': 'hda', 'id': 29032842}]",undefined,paired,75,"[{'src': 'hda', 'id': 29032842}]",,,,64.0,15193593690.0,fastqsanger,,37062231.0,1491195950.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-04-03 14:43:58.186715,103199,34648.0
,,2017-05-01 21:28:17.103055,pulsar_bridges_normal,1494270805.0,0.0,11.0,main_w4_handler2,3073618,15719267,False,,10008850959.0,fastq,15719267,amqp_pulsar_bridges,,,,3170682452.0,corral-repl,,0,no,,,0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 29222893}]",,undefined,single,40,,,,,80.0,,,,37619601.0,1494270255.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-05-08 19:13:51.938301,98165,550.0
,,2017-02-20 17:56:44.802534,pulsar_bridges_normal,1487613458.0,0.0,11.0,main_w3_handler2,895333,15088412,False,,104758921.0,fasta,15088412,amqp_pulsar_bridges,,,,3170684436.0,corral-repl,,0,no,,,0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 28432674}]",,undefined,single,40,,,,,64.0,,,,36173350.0,1487613416.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-02-20 17:57:48.591918,20563,42.0
,,2017-02-20 10:18:17.347571,pulsar_bridges_normal,1487602112.0,0.0,9.0,main_w3_handler2,2678843,15084905,False,,,,15084905,amqp_pulsar_bridges,2242979333.0,fastq,,3170684436.0,corral-repl,,0,no,,,0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,,"[{'src': 'hda', 'id': 28426824}]",undefined,paired,75,"[{'src': 'hda', 'id': 28426825}]",,,,64.0,2242979333.0,fastq,,36111271.0,1487586069.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-02-20 14:49:18.477991,55225,16043.0
,,2017-06-02 21:14:59.663327,pulsar_bridges_normal,1496439650.0,0.0,11.0,main_w3_handler2,3137730,16002547,False,,4013615146.0,fastqsanger,16002547,amqp_pulsar_bridges,,,,3170684436.0,corral-repl,,0,no,,,0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 29869938}]",,undefined,single,40,,,,,64.0,,,,38403180.0,1496438274.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-06-02 21:41:02.039896,91072,1376.0
,,2017-06-02 21:42:40.921972,pulsar_bridges_normal,1496440518.0,0.0,11.0,main_w4_handler2,3137730,16002651,False,,2183417324.0,fastqsanger,16002651,amqp_pulsar_bridges,,,,3170684436.0,corral-repl,,0,no,,,0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 29870404}]",,undefined,single,40,,,,,64.0,,,,38403180.0,1496440025.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-06-02 21:55:32.341214,91072,493.0
,,2017-04-03 00:51:48.285303,pulsar_bridges_normal,1491247107.0,0.0,16.0,main_w3_handler2,3048235,15466647,False,,,,15466647,amqp_pulsar_bridges,17013724471.0,fastqsanger,,3170684436.0,corral-repl,,0,no,,,0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,,"[{'src': 'hda', 'id': 29032840}]",undefined,paired,75,"[{'src': 'hda', 'id': 29032840}]",,,,64.0,17013724471.0,fastqsanger,,36972245.0,1491197387.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-04-03 19:19:02.945878,103199,49720.0
,,2017-04-03 18:42:52.344314,pulsar_bridges_normal,1491278751.0,0.0,11.0,main_w3_handler2,3048235,15475057,False,,,,15475057,amqp_pulsar_bridges,3402387712.0,fastqsanger,,3170684436.0,corral-repl,,1,yes,pulsar_bridges_normal,,1,None,20000000,200,1,false,yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,,"[{'src': 'hda', 'id': 29026623}]",undefined,paired,75,"[{'src': 'hda', 'id': 29026623}]",,,,64.0,3402387712.0,fastqsanger,,37063274.0,1491247180.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-04-04 04:07:10.109391,103199,31571.0
,,2017-02-20 00:18:45.572661,pulsar_bridges_normal,1487634562.0,0.0,11.0,main_w3_handler2,2999617,15081775,False,,17735483814.0,fastqsanger,15081775,amqp_pulsar_bridges,,,,3170684436.0,corral-repl,,1,yes,pulsar_bridges_normal,,1,None,20000000,200,1,true,yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 28396766}]",,F,single,40,,,,,64.0,,,,36138485.0,1487550347.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-02-21 00:33:16.691838,94149,84215.0
,,2017-02-20 18:12:43.758265,pulsar_bridges_normal,1487659780.0,0.0,11.0,main_w3_handler2,2993851,15088525,False,,,,15088525,amqp_pulsar_bridges,5706364008.0,fastq,,3170684436.0,corral-repl,,0,no,,,0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,,"[{'src': 'hda', 'id': 28432659}]",undefined,paired,75,"[{'src': 'hda', 'id': 28431135}]",,,,64.0,5706364008.0,fastq,,36171779.0,1487614564.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-02-21 06:58:22.668442,100022,45216.0
,,2017-02-21 05:23:34.030236,pulsar_bridges_normal,1487655257.0,0.0,11.0,main_w3_handler2,2999384,15092408,False,,50911969.0,fastqsanger,15092408,amqp_pulsar_bridges,,,,3170682452.0,corral-repl,,0,no,,,0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 28438771}]",,undefined,single,40,,,,,80.0,,,,36185688.0,1487654638.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-02-21 05:34:34.335726,100555,619.0
,,2017-02-19 10:53:30.196099,pulsar_bridges_normal,1487668994.0,0.0,16.0,main_w4_handler2,2998614,15078408,False,,,,15078408,amqp_pulsar_bridges,58765214012.0,fastqsanger,,3170684436.0,corral-repl,,0,no,,,0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,,"[{'src': 'hda', 'id': 28412419}]",undefined,paired,75,"[{'src': 'hda', 'id': 28412420}]",,,,64.0,59149313454.0,fastqsanger,,35540424.0,1487503521.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-02-21 09:35:34.780710,86361,165473.0
,,2017-02-20 13:45:52.014857,pulsar_bridges_normal,1487668999.0,0.0,11.0,main_w3_handler2,2999617,15086410,False,,17735483814.0,fastqsanger,15086410,amqp_pulsar_bridges,,,,3170682452.0,corral-repl,,1,yes,pulsar_bridges_normal,,1,None,20000000,200,1,true,yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 28396766}]",,F,single,20,,,,,80.0,,,,36111270.0,1487598654.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-02-21 09:59:53.542754,94149,70345.0
,,2017-04-02 19:51:25.227264,pulsar_bridges_normal,1491269572.0,0.0,16.0,main_w3_handler2,3045941,15463368,False,,,,15463368,amqp_pulsar_bridges,17424949450.0,fastqsanger,,3170684436.0,corral-repl,,0,no,,,0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,,"[{'src': 'hda', 'id': 28961344}]",undefined,paired,75,"[{'src': 'hda', 'id': 28961903}]",,,,64.0,17424949450.0,fastqsanger,,36875989.0,1491165871.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-04-04 01:33:37.417127,102851,103701.0
,,2017-02-20 23:40:40.950032,pulsar_bridges_normal,1487697414.0,0.0,11.0,main_w3_handler2,2998614,15090849,False,,,,15090849,amqp_pulsar_bridges,35883978418.0,fastqsanger,,3170684436.0,corral-repl,,0,no,,,1,None,20000000,300,1,true,yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,,"[{'src': 'hda', 'id': 28435713}]",undefined,paired,75,"[{'src': 'hda', 'id': 28435714}]",,,,64.0,33894929800.0,fastqsanger,,35540424.0,1487637445.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-02-21 17:20:17.011449,86361,59969.0
,,2017-02-20 23:40:18.291923,pulsar_bridges_normal,1487697413.0,0.0,11.0,main_w4_handler2,2998614,15090847,False,,,,15090847,amqp_pulsar_bridges,35883978418.0,fastqsanger,,3170684436.0,corral-repl,,0,no,,,1,None,20000000,200,1,true,yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,,"[{'src': 'hda', 'id': 28435713}]",undefined,paired,75,"[{'src': 'hda', 'id': 28435714}]",,,,64.0,33894929800.0,fastqsanger,,35540424.0,1487637407.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-02-21 17:19:48.704736,86361,60006.0
,,2017-02-21 16:33:38.710818,pulsar_bridges_normal,1487699568.0,0.0,11.0,main_w3_handler2,2960327,15096552,False,,,,15096552,amqp_pulsar_bridges,739101752.0,fastqsanger,,3170682452.0,corral-repl,,0,no,,,0,,,,,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,,"[{'src': 'hda', 'id': 27982836}]",undefined,paired,75,"[{'src': 'hda', 'id': 27982838}]",,,,80.0,738637184.0,fastqsanger,,36199999.0,1487694920.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc/0.0.1,0.0.1,,2017-02-21 17:53:22.268536,48100,4648.0
