chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.dz,parameters.five,parameters.genome.values,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.report.__current_case__,parameters.report.max,parameters.report.report_select,parameters.report.scale,parameters.report.zero_regions,parameters.split,parameters.strand,parameters.three,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-13 17:04:15.933849,slurm_normal,1489424837.0,0,1.0,257,tabular,main_w4_handler1,2951117,15283563,False,,906586943,bam,9427677.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""false""","""dm3""","""false""","""false""","[{'src': 'hda', 'id': 28712067}]",,"[{'src': 'hda', 'id': 28096415}]",,0,,bg,1.0,true,"""false""","""""","""false""",32.0,,35280771.0,1489424665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-13 17:07:19.845212,44999.0,172.0
,,2017-03-13 17:04:16.733185,slurm_normal,1489424859.0,0,1.0,257,tabular,main_w3_handler0,2951117,15283565,False,,167660,bed,9427675.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""false""","""dm3""","""false""","""false""","[{'src': 'hda', 'id': 28712067}]",,"[{'src': 'hda', 'id': 28738085}]",,0,,bg,1.0,true,"""false""","""""","""false""",32.0,,35280771.0,1489424665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-13 17:07:41.384678,44999.0,194.0
,,2017-03-13 17:41:51.298725,slurm_normal,1489429314.0,0,1.0,770699280,gff3,main_w4_handler0,3028373,15283950,False,,13394756196,bam,9428015.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""","""false""","[{'src': 'hda', 'id': 28730596}]",,"[{'src': 'hda', 'id': 28738385}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36445852.0,1489427018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-13 18:35:49.305200,29461.0,2296.0
,,2017-03-14 04:28:16.092745,slurm_normal,1489465704.0,0,1.0,187,tabular,main_w3_handler1,3030270,15287964,False,,2431626,bam,9431819.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""false""","[{'src': 'hda', 'id': 28746056}]",,"[{'src': 'hda', 'id': 28745273}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36605151.0,1489465699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-14 04:28:27.034865,101961.0,5.0
,,2017-03-13 23:32:23.853979,slurm_normal,1489448544.0,0,1.0,3924,tabular,main_w4_handler1,3017569,15286739,False,,68610046,bam,9430672.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 28598945}]",,"[{'src': 'hda', 'id': 28598993}]",,1,5,hist,,,"""false""","""""","""false""",32.0,,36406363.0,1489447949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-13 23:42:26.451421,,595.0
,,2017-03-14 18:54:35.734833,slurm_normal,1489517724.0,0,1.0,195,tabular,main_w3_handler0,3014166,15294847,False,,2459689,bam,9437653.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""false""","[{'src': 'hda', 'id': 28756421}]",,"[{'src': 'hda', 'id': 28756473}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36341639.0,1489517718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-14 18:55:28.159499,101074.0,6.0
,,2017-03-14 19:00:40.648819,slurm_normal,1489518064.0,0,1.0,139,tabular,main_w3_handler1,3013077,15294894,False,,1922491,bam,9437688.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""false""","[{'src': 'hda', 'id': 28756399}]",,"[{'src': 'hda', 'id': 28756531}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36583158.0,1489518060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-14 19:01:06.888796,101032.0,4.0
,,2017-03-14 11:23:56.826478,slurm_normal,1489491481.0,0,1.0,2446875953,bed,main_w4_handler1,2964413,15290678,False,,2446875953,bed,9434165.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""","""false""","[{'src': 'hda', 'id': 28749926}]",,"[{'src': 'hda', 'id': 28749926}]",,0,,bg,1.0,true,"""false""","""""","""false""",32.0,,35522478.0,1489491142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-14 11:47:50.437055,,339.0
,,2017-03-14 15:34:25.511508,slurm_normal,1489506092.0,0,1.0,449142,bed,main_w4_handler1,2748255,15292922,False,,19837,bed,9436061.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eboVir3.len""","""false""","""eboVir3""","""false""","""false""","[{'src': 'hda', 'id': 28752948}]",,"[{'src': 'hda', 'id': 28752900}]",,0,,bg,1.36600825,false,"""false""","""-strand +""","""false""",32.0,,36524107.0,1489506085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-14 15:53:31.492040,86540.0,7.0
,,2017-03-14 16:32:13.435314,slurm_normal,1489509357.0,0,1.0,126,tabular,main_w4_handler1,3019742,15293459,False,,1968872,bam,9436485.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""false""","[{'src': 'hda', 'id': 28754486}]",,"[{'src': 'hda', 'id': 28754512}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36449151.0,1489509344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-14 16:36:36.438306,101424.0,13.0
,,2017-03-14 15:34:38.165428,slurm_normal,1489505925.0,0,1.0,2446875953,bed,main_w3_handler1,3031092,15292926,False,,2446875953,bed,9435984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""","""false""","[{'src': 'hda', 'id': 28753276}]",,"[{'src': 'hda', 'id': 28753276}]",,0,,bg,1.0,true,"""false""","""""","""false""",32.0,,36618838.0,1489505686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-14 15:38:50.320074,,239.0
,,2017-03-14 15:53:59.909365,slurm_normal,1489508379.0,0,1.0,2507663146,bed,main_w4_handler1,3031092,15293099,False,,2507663146,bed,9436225.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""","""false""","[{'src': 'hda', 'id': 28753800}]",,"[{'src': 'hda', 'id': 28753800}]",,0,,bg,1.0,true,"""false""","""""","""false""",32.0,,36618838.0,1489507446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-14 16:27:06.090544,,933.0
,,2017-03-14 18:06:51.082862,slurm_normal,1489515130.0,0,1.0,18,tabular,main_w3_handler1,2748255,15294419,False,,724254,bed,9437315.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eboVir3.len""","""true""","""eboVir3""","""false""","""false""","[{'src': 'hda', 'id': 28755784}]",,"[{'src': 'hda', 'id': 28752919}]",,1,0,hist,,,"""true""","""-strand -""","""false""",32.0,,36524107.0,1489514830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-14 18:12:14.133307,86540.0,300.0
,,2017-03-14 18:06:50.144877,slurm_normal,1489514823.0,0,1.0,18,tabular,main_w3_handler1,2748255,15294418,False,,19837,bed,9437314.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eboVir3.len""","""true""","""eboVir3""","""false""","""false""","[{'src': 'hda', 'id': 28755784}]",,"[{'src': 'hda', 'id': 28752900}]",,1,0,hist,,,"""true""","""-strand -""","""false""",32.0,,36524107.0,1489514818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-14 18:07:05.206805,86540.0,5.0
,,2017-03-14 18:06:17.232062,slurm_normal,1489514855.0,0,1.0,18,tabular,main_w4_handler1,2748255,15294415,False,,449142,bed,9437321.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eboVir3.len""","""true""","""eboVir3""","""false""","""false""","[{'src': 'hda', 'id': 28755784}]",,"[{'src': 'hda', 'id': 28752948}]",,1,0,hist,,,"""true""","""-strand +""","""false""",32.0,,36524107.0,1489514848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-14 18:07:54.653979,86540.0,7.0
,,2017-03-14 18:06:16.503780,slurm_normal,1489514795.0,0,1.0,18,tabular,main_w3_handler0,2748255,15294414,False,,724254,bed,9437312.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eboVir3.len""","""true""","""eboVir3""","""false""","""false""","[{'src': 'hda', 'id': 28755784}]",,"[{'src': 'hda', 'id': 28752919}]",,1,0,hist,,,"""true""","""-strand +""","""false""",32.0,,36524107.0,1489514779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-14 18:06:39.252915,86540.0,16.0
,,2017-03-14 18:06:51.854436,slurm_normal,1489514864.0,0,1.0,18,tabular,main_w4_handler1,2748255,15294420,False,,449142,bed,9437323.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eboVir3.len""","""true""","""eboVir3""","""false""","""false""","[{'src': 'hda', 'id': 28755784}]",,"[{'src': 'hda', 'id': 28752948}]",,1,0,hist,,,"""true""","""-strand -""","""false""",32.0,,36524107.0,1489514859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-14 18:08:00.804985,86540.0,5.0
,,2017-03-14 18:06:15.724093,slurm_normal,1489514788.0,0,1.0,18,tabular,main_w3_handler1,2748255,15294413,False,,19837,bed,9437313.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eboVir3.len""","""true""","""eboVir3""","""false""","""false""","[{'src': 'hda', 'id': 28755784}]",,"[{'src': 'hda', 'id': 28752900}]",,1,0,hist,,,"""true""","""-strand +""","""false""",32.0,,36524107.0,1489514782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-14 18:06:32.441639,86540.0,6.0
,,2017-03-14 19:49:17.850870,slurm_normal,1489521629.0,0,1.0,188,tabular,main_w4_handler1,3006072,15295408,False,,2291480,bam,9437984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""false""","[{'src': 'hda', 'id': 28757003}]",,"[{'src': 'hda', 'id': 28757298}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36226515.0,1489521624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-14 20:13:26.863850,100695.0,5.0
,,2017-03-14 22:53:39.191417,slurm_normal,1489532212.0,0,1.0,8,tabular,main_w3_handler1,3019719,15296153,False,,1993147,bam,9438597.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""false""","[{'src': 'hda', 'id': 28756355}]",,"[{'src': 'hda', 'id': 28758628}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36590325.0,1489532207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-14 22:56:53.387462,101423.0,5.0
,,2017-03-15 01:29:21.605284,slurm_normal,1489541375.0,0,1.0,18,tabular,main_w3_handler1,2748255,15296782,False,,19837,bed,9438982.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eboVir3.len""","""false""","""eboVir3""","""false""","""false""","[{'src': 'hda', 'id': 28755784}]",,"[{'src': 'hda', 'id': 28752900}]",,0,,bg,1.36600825,false,"""true""","""-strand +""","""false""",32.0,,36524107.0,1489541370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-15 01:29:38.212101,86540.0,5.0
,,2017-03-15 19:20:22.161333,slurm_normal,1489605644.0,0,1.0,8633315,sam,main_w3_handler1,3014143,15306091,False,,1980341,bam,9448087.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""true""","[{'src': 'hda', 'id': 28772803}]",,"[{'src': 'hda', 'id': 28772862}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36341641.0,1489605638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-15 19:20:47.464163,101075.0,6.0
,,2017-03-15 18:35:30.939128,slurm_normal,1489602946.0,0,1.0,8502531,sam,main_w3_handler1,3014143,15305801,False,,1728010,bam,9447632.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""true""","[{'src': 'hda', 'id': 28772126}]",,"[{'src': 'hda', 'id': 28772404}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36341641.0,1489602942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-15 18:35:50.008892,101075.0,4.0
,,2017-03-15 22:58:33.281253,slurm_normal,1489618732.0,0,1.0,188,tabular,main_w4_handler1,3012587,15307743,False,,2185577,bam,9450066.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""false""","[{'src': 'hda', 'id': 28756392}]",,"[{'src': 'hda', 'id': 28776548}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36314886.0,1489618726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-15 22:58:54.773460,101006.0,6.0
,,2017-03-16 13:09:26.213425,slurm_normal,1489670664.0,0,1.0,154561,tabular,main_w3_handler0,3034011,15312630,False,,103085309,bam,9454583.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""false""","""Arabidopsis_thaliana_TAIR10""","""false""","""true""","[{'src': 'hda', 'id': 28784728}]",,"[{'src': 'hda', 'id': 28784716}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,35428186.0,1489670651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-16 13:24:26.070189,97128.0,13.0
,,2017-03-16 13:09:25.309476,slurm_normal,1489670555.0,0,1.0,154561,tabular,main_w3_handler0,3034011,15312629,False,,81988998,bam,9454572.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""false""","""Arabidopsis_thaliana_TAIR10""","""false""","""true""","[{'src': 'hda', 'id': 28784728}]",,"[{'src': 'hda', 'id': 28784714}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,35428186.0,1489670546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-16 13:22:39.573053,97128.0,9.0
,,2017-03-17 17:17:56.606567,slurm_normal,1489771551.0,0,1.0,100286116,tabular,main_w4_handler1,2960361,15326406,False,,1781616617,bam,9467306.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""false""","""ce10""","""false""","""false""","[{'src': 'hda', 'id': 28809632}]",,"[{'src': 'hda', 'id': 28072298}]",,0,,bg,1.0,true,"""false""","""""","""false""",32.0,,35203209.0,1489771135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-17 17:26:45.708298,91484.0,416.0
,,2017-03-16 13:09:28.851033,slurm_normal,1489671787.0,0,1.0,154561,tabular,main_w4_handler1,3034011,15312632,False,,115362138,bam,9454727.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""false""","""Arabidopsis_thaliana_TAIR10""","""false""","""true""","[{'src': 'hda', 'id': 28784728}]",,"[{'src': 'hda', 'id': 28784720}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,35428186.0,1489671764.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-16 13:43:57.078519,97128.0,23.0
,,2017-03-17 03:18:12.194001,slurm_normal,1489721191.0,0,1.0,3924,tabular,main_w4_handler0,3017569,15319829,False,,68206941,bam,9461042.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 28598945}]",,"[{'src': 'hda', 'id': 28798165}]",,1,5,hist,,,"""false""","""""","""false""",32.0,,36406363.0,1489720696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-17 03:27:18.109031,,495.0
,,2017-03-17 06:24:10.683443,slurm_normal,1489731880.0,0,1.0,10214559,sam,main_w4_handler1,3019023,15320891,False,,2372505,bam,9461927.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""false""","[{'src': 'hda', 'id': 28800126}]",,"[{'src': 'hda', 'id': 28800344}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36678065.0,1489731876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-17 06:24:43.427480,101389.0,4.0
,,2017-03-17 10:12:27.862252,slurm_normal,1489745581.0,0,1.0,1356508017,sam,main_w4_handler1,2588531,15322891,False,,151914972,bam,9463795.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""false""","""eschColi_K12""","""false""","""false""","[{'src': 'hda', 'id': 28790997}]",,"[{'src': 'hda', 'id': 28791019}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36242169.0,1489745555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-17 10:13:02.825944,57658.0,26.0
,,2017-03-18 03:48:21.422820,slurm_normal,1489809094.0,0,1.0,21327,bed,main_w4_handler1,3012520,15329322,False,,430824323,bam,9469889.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""false""","""ce10""","""false""","""false""","[{'src': 'hda', 'id': 28814278}]",,"[{'src': 'hda', 'id': 28544849}]",,0,,bg,0.0681,false,"""false""","""""","""false""",32.0,,36313356.0,1489809003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-18 03:53:20.294927,94782.0,91.0
,,2017-03-18 17:55:59.633768,slurm_normal,1489859910.0,0,1.0,1971,tabular,main_w3_handler1,3036437,15331978,False,,1861926938,bam,9472439.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 28819927}]",,"[{'src': 'hda', 'id': 28815231}]",,0,,bg,-1.0,false,"""false""","""-strand -""","""false""",32.0,,36696971.0,1489859763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-18 17:58:32.948635,44863.0,147.0
,,2017-03-18 17:55:20.009122,slurm_normal,1489860026.0,0,1.0,1971,tabular,main_w3_handler0,3036437,15331976,False,,1861926938,bam,9472438.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 28819927}]",,"[{'src': 'hda', 'id': 28815231}]",,0,,bg,1.0,false,"""false""","""-strand +""","""false""",32.0,,36696971.0,1489859723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-18 18:00:27.590834,44863.0,303.0
,,2017-03-18 03:41:38.450232,slurm_normal,1489808619.0,0,1.0,21327,bed,main_w3_handler0,3012520,15329299,False,,582650594,bam,9469866.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""false""","""ce10""","""false""","""false""","[{'src': 'hda', 'id': 28814278}]",,"[{'src': 'hda', 'id': 28544847}]",,0,,bg,0.0469,false,"""false""","""""","""false""",32.0,,36313356.0,1489808501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-18 03:43:42.510448,94782.0,118.0
,,2017-03-18 03:49:35.750373,slurm_normal,1489809068.0,0,1.0,21327,bed,main_w3_handler0,3012520,15329326,False,,406363751,bam,9469888.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""false""","""ce10""","""false""","""false""","[{'src': 'hda', 'id': 28814278}]",,"[{'src': 'hda', 'id': 28544853}]",,0,,bg,0.0635,false,"""false""","""""","""false""",32.0,,36313356.0,1489808979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-18 03:51:10.484374,94782.0,89.0
,,2017-03-18 03:49:02.607758,slurm_normal,1489809123.0,0,1.0,21327,bed,main_w4_handler1,3012520,15329324,False,,374973324,bam,9469891.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""false""","""ce10""","""false""","""false""","[{'src': 'hda', 'id': 28814278}]",,"[{'src': 'hda', 'id': 28544852}]",,0,,bg,0.0965,false,"""false""","""""","""false""",32.0,,36313356.0,1489809046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-18 03:53:45.531889,94782.0,77.0
,,2017-03-18 13:07:21.240107,slurm_normal,1489842743.0,0,1.0,2565377367,sam,main_w4_handler1,3035981,15330678,False,,414867219,bam,9471287.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""false""","""eschColi_K12""","""false""","""false""","[{'src': 'hda', 'id': 28817706}]",,"[{'src': 'hda', 'id': 28817823}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36688935.0,1489842715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-18 13:12:25.327462,102292.0,28.0
,,2017-03-18 16:01:13.768565,slurm_normal,1489853110.0,0,1.0,3840886,bed,main_w3_handler0,3035845,15331450,False,,1664581651,bam,9471905.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""false""","""dm6""","""false""","""false""","[{'src': 'hda', 'id': 28818834}]",,"[{'src': 'hda', 'id': 28812965}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36253690.0,1489852875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-18 16:05:13.012139,59928.0,235.0
,,2017-03-18 17:56:13.181208,slurm_normal,1489859905.0,0,1.0,1971,tabular,main_w4_handler0,3036437,15331979,False,,1804230963,bam,9472440.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 28819927}]",,"[{'src': 'hda', 'id': 28815239}]",,0,,bg,1.0,false,"""false""","""-strand +""","""false""",32.0,,36696971.0,1489859776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-18 17:58:26.792466,44863.0,129.0
,,2017-03-18 20:04:55.334699,slurm_normal,1489867869.0,0,1.0,158314123,gtf,main_w4_handler0,2418892,15332427,False,,2590359179,bam,9472855.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 22027681}]",,"[{'src': 'hda', 'id': 28820406}]",,0,,bg,1.0,false,"""true""","""""","""false""",32.0,,36701200.0,1489867499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-03-18 20:11:12.933930,68237.0,370.0
,,2017-06-17 18:49:03.155346,slurm_normal,1497725370.0,0,1.0,1270,tabular,main_w4_handler1,2696145,16122842,False,,102251,bed,10204158.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","""true""","[{'src': 'hda', 'id': 26333478}]",,"[{'src': 'hda', 'id': 27613344}]",,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,38486056.0,1497725355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.24.0,2.24.0,,2017-06-17 18:49:33.765532,83024.0,15.0
