create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.accnos,parameters.chromInfo,parameters.cutoff,parameters.dbkey,parameters.fasta.values,parameters.search.__current_case__,parameters.search.input.values,parameters.search.type,parameters.split.__current_case__,parameters.split.dosplit,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-23 07:18:45.413862,slurm_normal,1508753767.0,0,3173167,fasta,,1.0,main_w4_handler0,3295970,17172647,False,,300086,mothur.count_table,11233751,slurm,,132112168.0,corral-repl,,"""638b970cb7c211e78d9e005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31809568}]",2,"[{'src': 'hda', 'id': 31809569}]",count,1,no,32.0,,,1508753763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 10:16:10.848441,72172,4.0
2017-10-23 07:09:17.069154,slurm_normal,1508754974.0,0,11106450,fasta,,1.0,main_w3_handler1,3295960,17172500,False,,987836,mothur.count_table,11233989,slurm,,132112168.0,corral-repl,,"""0fe31de2b7c111e7b1da005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31809215}]",2,"[{'src': 'hda', 'id': 31809216}]",count,1,no,32.0,,,1508754969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 10:36:21.982114,72172,5.0
2017-10-23 07:28:47.151873,slurm_normal,1508758577.0,0,13498721,fasta,,1.0,main_w3_handler0,3295980,17172765,False,,1125163,mothur.count_table,11234598,slurm,,132112168.0,corral-repl,,"""c9f29742b7c311e7b179005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31809940}]",2,"[{'src': 'hda', 'id': 31809941}]",count,1,no,32.0,,,1508758571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 11:36:20.629420,72172,6.0
2017-10-23 07:32:50.931684,slurm_normal,1508758707.0,0,6777860,fasta,,1.0,main_w3_handler1,3295987,17172820,False,,593968,mothur.count_table,11234632,slurm,,132112168.0,corral-repl,,"""55b27752b7c411e7b179005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31810061}]",2,"[{'src': 'hda', 'id': 31810062}]",count,1,no,32.0,,,1508758701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 11:38:38.328390,72172,6.0
2017-10-23 07:37:21.740345,slurm_normal,1508758740.0,0,11670274,fasta,,1.0,main_w4_handler1,3295993,17172886,False,,966008,mothur.count_table,11234642,slurm,,132112168.0,corral-repl,,"""f3431b7ab7c411e7a5a1005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31810234}]",2,"[{'src': 'hda', 'id': 31810235}]",count,1,no,32.0,,,1508758729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 11:39:03.892832,72172,11.0
2017-10-23 07:21:27.064436,slurm_normal,1508758935.0,0,862825,fasta,,1.0,main_w3_handler0,3295976,17172692,False,,95901,mothur.count_table,11234716,slurm,,132112168.0,corral-repl,,"""c28a4294b7c211e7a924005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31809676}]",2,"[{'src': 'hda', 'id': 31809678}]",count,1,no,32.0,,,1508758931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 11:42:20.669347,72172,4.0
2017-10-23 07:27:46.296120,slurm_normal,1508759582.0,0,16609836,fasta,,1.0,main_w3_handler0,3295979,17172748,False,,1336892,mothur.count_table,11234912,slurm,,132112168.0,corral-repl,,"""9e8fe802b7c311e79ae5005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31809894}]",2,"[{'src': 'hda', 'id': 31809895}]",count,1,no,32.0,,,1508759576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 11:53:14.294147,72172,6.0
2017-10-23 07:17:45.058396,slurm_normal,1508761989.0,0,19082732,fasta,,1.0,main_w3_handler0,3295969,17172626,False,,1546508,mothur.count_table,11235340,slurm,,132112168.0,corral-repl,,"""3aafff1cb7c211e7bf49005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31809518}]",2,"[{'src': 'hda', 'id': 31809519}]",count,1,no,32.0,,,1508761983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 12:33:12.102008,72172,6.0
2017-10-23 07:14:40.147688,slurm_normal,1508761676.0,0,14302450,fasta,,1.0,main_w4_handler1,3295967,17172580,False,,1171287,mothur.count_table,11235269,slurm,,132112168.0,corral-repl,,"""cce21970b7c111e790e2005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31809397}]",2,"[{'src': 'hda', 'id': 31809398}]",count,1,no,32.0,,,1508761670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 12:28:04.481518,72172,6.0
2017-10-23 07:20:12.187855,slurm_normal,1508762511.0,0,15017348,fasta,,1.0,main_w4_handler1,3295972,17172672,False,,1223040,mothur.count_table,11235432,slurm,,132112168.0,corral-repl,,"""972cceaab7c211e7a63b005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31809625}]",2,"[{'src': 'hda', 'id': 31809626}]",count,1,no,32.0,,,1508762505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 12:41:56.549879,72172,6.0
2017-10-23 07:35:32.273550,slurm_normal,1508762672.0,0,16402119,fasta,,1.0,main_w4_handler1,3295992,17172864,False,,1349441,mothur.count_table,11235460,slurm,,132112168.0,corral-repl,,"""babc4768b7c411e78e30005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31810173}]",2,"[{'src': 'hda', 'id': 31810174}]",count,1,no,32.0,,,1508762666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 12:44:39.138806,72172,6.0
2017-10-23 07:42:18.499432,slurm_normal,1508762877.0,0,15789004,fasta,,1.0,main_w3_handler1,3295998,17172981,False,,1254144,mothur.count_table,11235495,slurm,,132112168.0,corral-repl,,"""ae8243f2b7c511e7a5a1005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31810461}]",2,"[{'src': 'hda', 'id': 31810462}]",count,1,no,32.0,,,1508762863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 12:48:02.364608,72172,14.0
2017-10-23 07:31:24.756678,slurm_normal,1508764068.0,0,10605505,fasta,,1.0,main_w4_handler0,3295984,17172789,False,,933852,mothur.count_table,11235878,slurm,,132112168.0,corral-repl,,"""270e3cd8b7c411e7b9aa005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31810000}]",2,"[{'src': 'hda', 'id': 31810001}]",count,1,no,32.0,,,1508764062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 13:07:51.145377,72172,6.0
2017-10-23 07:44:56.863734,slurm_normal,1508764334.0,0,124988,fasta,,1.0,main_w3_handler1,3296001,17173017,False,,16440,mothur.count_table,11236051,slurm,,132112168.0,corral-repl,,"""047e364eb7c611e7b2d7005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31810557}]",2,"[{'src': 'hda', 'id': 31810558}]",count,1,no,32.0,,,1508764330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 13:12:24.874135,72172,4.0
2017-10-23 07:38:20.943820,slurm_normal,1508764449.0,0,10140425,fasta,,1.0,main_w3_handler1,3295994,17172912,False,,888299,mothur.count_table,11236102,slurm,,132112168.0,corral-repl,,"""1fd073f4b7c511e7b2d7005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31810297}]",2,"[{'src': 'hda', 'id': 31810298}]",count,1,no,32.0,,,1508764443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 13:14:21.921983,72172,6.0
2017-10-23 07:41:15.715909,slurm_normal,1508764476.0,0,17704072,fasta,,1.0,main_w4_handler1,3295997,17172956,False,,1391544,mothur.count_table,11236119,slurm,,132112168.0,corral-repl,,"""83eeb648b7c511e7b2ef005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31810406}]",2,"[{'src': 'hda', 'id': 31810407}]",count,1,no,32.0,,,1508764469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 13:14:42.833557,72172,7.0
2017-10-23 07:46:02.394521,slurm_normal,1508765182.0,0,1278587,fasta,,1.0,main_w3_handler0,3296002,17173033,False,,142686,mothur.count_table,11236403,slurm,,132112168.0,corral-repl,,"""328fec3ab7c611e7a5f5005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31810603}]",2,"[{'src': 'hda', 'id': 31810604}]",count,1,no,32.0,,,1508765178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 13:26:25.643834,72172,4.0
2017-10-23 07:48:47.154181,slurm_normal,1508765279.0,0,419492,fasta,,1.0,main_w3_handler1,3296005,17173083,False,,59166,mothur.count_table,11236433,slurm,,132112168.0,corral-repl,,"""8d561374b7c611e78444005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31810720}]",2,"[{'src': 'hda', 'id': 31810721}]",count,1,no,32.0,,,1508765275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 13:28:04.307434,72172,4.0
2017-10-23 07:50:27.828346,slurm_normal,1508765293.0,0,565924,fasta,,1.0,main_w4_handler1,3296007,17173113,False,,74582,mothur.count_table,11236436,slurm,,132112168.0,corral-repl,,"""cd00751eb7c611e78058005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31810787}]",2,"[{'src': 'hda', 'id': 31810788}]",count,1,no,32.0,,,1508765289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 13:28:18.667370,72172,4.0
2017-10-23 07:47:37.617334,slurm_normal,1508765352.0,0,1364256,fasta,,1.0,main_w3_handler0,3296003,17173057,False,,150587,mothur.count_table,11236455,slurm,,132112168.0,corral-repl,,"""65261430b7c611e7b816005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31810658}]",2,"[{'src': 'hda', 'id': 31810659}]",count,1,no,32.0,,,1508765348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 13:29:16.286306,72172,4.0
2017-10-23 07:43:35.092192,slurm_normal,1508767479.0,0,12379593,fasta,,1.0,main_w3_handler1,3295999,17173000,False,,1008345,mothur.count_table,11237820,slurm,,132112168.0,corral-repl,,"""d9a4e6e8b7c511e7b705005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31810509}]",2,"[{'src': 'hda', 'id': 31810510}]",count,1,no,32.0,,,1508767474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-10-23 14:04:47.573081,72172,5.0
2017-11-01 07:35:59.406509,slurm_normal,1509523143.0,0,312086279,mothur.align,,1.0,main_w4_handler1,3302101,17283277,False,,1149258,mothur.count_table,11344585,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31998349}]",2,"[{'src': 'hda', 'id': 31998350}]",count,1,no,32.0,,41658202.0,1509523127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-11-01 07:59:15.094647,72172,16.0
2017-11-01 09:18:38.167984,slurm_normal,1509529040.0,0,368262050,mothur.align,,1.0,main_w4_handler0,3302099,17283611,False,,1355448,mothur.count_table,11344996,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31998770}]",2,"[{'src': 'hda', 'id': 31998771}]",count,1,no,32.0,,41658202.0,1509529023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-11-01 09:37:33.055417,72172,17.0
2017-11-01 09:24:50.821771,slurm_normal,1509529571.0,0,315532955,mothur.align,,1.0,main_w3_handler0,3302097,17283655,False,,1161761,mothur.count_table,11345069,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31999016}]",2,"[{'src': 'hda', 'id': 31999017}]",count,1,no,32.0,,41658202.0,1509529555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-11-01 09:46:27.089314,72172,16.0
2017-11-01 09:27:42.655235,slurm_normal,1509530264.0,0,367017699,mothur.align,,1.0,main_w4_handler1,3302094,17283668,False,,1351022,mothur.count_table,11345141,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31999040}]",2,"[{'src': 'hda', 'id': 31999041}]",count,1,no,32.0,,41658202.0,1509530236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-11-01 09:57:46.965374,72172,28.0
2017-11-01 10:08:01.779502,slurm_normal,1509531224.0,0,124988,fasta,,1.0,main_w4_handler0,3306806,17283900,False,,16440,mothur.count_table,11345253,slurm,,132112168.0,corral-repl,,"""865c2ca2beec11e7863c005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 31999394}]",2,"[{'src': 'hda', 'id': 31999395}]",count,1,no,32.0,,,1509531217.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-11-01 10:13:48.166027,72172,7.0
2017-11-01 11:45:38.953523,slurm_normal,1509537635.0,0,2867448,fasta,,1.0,main_w4_handler1,3306882,17284615,False,,272013,mothur.count_table,11346135,slurm,,132112168.0,corral-repl,,"""25df1bc4befa11e7b484005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 32000836}]",2,"[{'src': 'hda', 'id': 32000837}]",count,1,no,32.0,,,1509537630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-11-01 12:01:09.706989,72172,5.0
2017-11-01 11:45:18.365766,slurm_normal,1509539153.0,0,6744950,fasta,,1.0,main_w4_handler0,3306883,17284604,False,,578082,mothur.count_table,11346354,slurm,,132112168.0,corral-repl,,"""f2893b9cbef911e79af7005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 32000805}]",2,"[{'src': 'hda', 'id': 32000807}]",count,1,no,32.0,,,1509539148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-11-01 12:25:57.668669,72172,5.0
2017-11-01 11:42:51.133755,slurm_normal,1509540350.0,0,7865707,fasta,,1.0,main_w3_handler1,3306884,17284582,False,,680753,mothur.count_table,11346512,slurm,,132112168.0,corral-repl,,"""c31b028cbef911e78f43005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 32000759}]",2,"[{'src': 'hda', 'id': 32000760}]",count,1,no,32.0,,,1509540345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-11-01 12:45:54.850535,72172,5.0
2017-11-13 06:47:41.055546,slurm_normal,1510555669.0,0,27062548,mothur.align,,1.0,main_w4_handler0,3320025,17433901,False,,70224,mothur.count_table,11491925,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 32275347}]",2,"[{'src': 'hda', 'id': 32275348}]",count,1,no,32.0,,41952851.0,1510555664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-11-13 06:47:50.615606,72172,5.0
2017-12-08 09:42:42.213722,slurm_normal,1512726182.0,0,224989,fasta,,1.0,main_w3_handler0,3358440,17744736,False,,31453,mothur.count_table,11811238,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 32813493}]",2,"[{'src': 'hda', 'id': 32813494}]",count,1,no,32.0,,42533477.0,1512726177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-12-08 09:43:07.923603,72172,5.0
2017-12-13 09:10:45.198059,slurm_normal,1513156267.0,0,2207887,fasta,,1.0,main_w3_handler1,3363860,17794915,False,,138657,mothur.count_table,11864113,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 32895922}]",2,"[{'src': 'hda', 'id': 32895923}]",count,1,no,32.0,,42629910.0,1513156262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-12-13 09:11:17.113484,72172,5.0
2017-12-13 09:40:59.996885,slurm_normal,1513158080.0,0,1108639,fasta,,1.0,main_w4_handler0,3363860,17795133,False,,69979,mothur.count_table,11864358,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 32895985}]",2,"[{'src': 'hda', 'id': 32895986}]",count,1,no,32.0,,42630348.0,1513158076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-12-13 09:41:23.721404,72172,4.0
2017-12-13 11:49:54.018387,slurm_normal,1513165811.0,0,833379,fasta,,1.0,main_w4_handler1,3364015,17795938,False,,59570,mothur.count_table,11865189,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 32897543}]",2,"[{'src': 'hda', 'id': 32897544}]",count,1,no,32.0,,42632206.0,1513165806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2017-12-13 11:50:14.501618,113456,5.0
2018-01-26 09:49:37.108317,slurm_normal,1516960498.0,0,18869,fasta,,1.0,main_w4_handler0,3401761,18163179,False,,1883,mothur.count_table,12244559,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 33510926}]",2,"[{'src': 'hda', 'id': 33510927}]",count,1,no,32.0,,43450952.0,1516960493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2018-01-26 09:55:04.688465,72172,5.0
2018-01-29 11:53:05.574850,slurm_normal,1517226803.0,0,67516,fasta,,1.0,main_w3_handler0,3408766,18188290,False,,9610,mothur.count_table,12269504,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 33552332}]",2,"[{'src': 'hda', 'id': 33552333}]",count,1,no,32.0,,43508576.0,1517226799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2018-01-29 11:53:25.797799,72172,4.0
2018-02-13 11:46:23.072596,slurm_normal,1518524079.0,0,843987,fasta,7680.0,1.0,main_w4_handler1,3427433,18364176,False,,66968,mothur.count_table,12449281,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 33827279}]",2,"[{'src': 'hda', 'id': 33827280}]",count,1,no,32.0,,43883962.0,1518524075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2018-02-13 12:14:42.130431,113456,4.0
2018-02-15 07:00:16.711833,slurm_normal,1518678031.0,0,8207,fasta,7680.0,1.0,main_w4_handler0,3429918,18393474,False,,884,mothur.count_table,12478529,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""?""","[{'src': 'hda', 'id': 33870759}]",2,"[{'src': 'hda', 'id': 33870760}]",count,1,no,32.0,,43932166.0,1518678026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_split_abund/mothur_split_abund/1.36.1.0,1.36.1.0,,2018-02-15 07:00:35.489977,113456,5.0
