chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fastq_input1,fastq_input11,fastq_input11_filetype,fastq_input12,fastq_input12_filetype,fastq_input1_filetype,fastq_input2,fastq_input2_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.analysis_type.__current_case__,parameters.analysis_type.algorithmic_options.D,parameters.analysis_type.algorithmic_options.P,parameters.analysis_type.algorithmic_options.S,parameters.analysis_type.algorithmic_options.W,parameters.analysis_type.algorithmic_options.__current_case__,parameters.analysis_type.algorithmic_options.algorithmic_options_selector,parameters.analysis_type.algorithmic_options.c,parameters.analysis_type.algorithmic_options.d,parameters.analysis_type.algorithmic_options.e,parameters.analysis_type.algorithmic_options.k,parameters.analysis_type.algorithmic_options.m,parameters.analysis_type.algorithmic_options.r,parameters.analysis_type.algorithmic_options.w,parameters.analysis_type.algorithmic_options.y,parameters.analysis_type.analysis_type_selector,parameters.analysis_type.io_options.C,parameters.analysis_type.io_options.M,parameters.analysis_type.io_options.T,parameters.analysis_type.io_options.V,parameters.analysis_type.io_options.Y,parameters.analysis_type.io_options.__current_case__,parameters.analysis_type.io_options.a,parameters.analysis_type.io_options.h,parameters.analysis_type.io_options.io_options_selector,parameters.analysis_type.scoring_options.A,parameters.analysis_type.scoring_options.B,parameters.analysis_type.scoring_options.E,parameters.analysis_type.scoring_options.L,parameters.analysis_type.scoring_options.O,parameters.analysis_type.scoring_options.U,parameters.analysis_type.scoring_options.__current_case__,parameters.analysis_type.scoring_options.scoring_options_selector,parameters.chromInfo,parameters.dbkey,parameters.fastq_input.__current_case__,parameters.fastq_input.fastq_input1,parameters.fastq_input.fastq_input1.values,parameters.fastq_input.fastq_input2,parameters.fastq_input.fastq_input2.values,parameters.fastq_input.fastq_input_selector,parameters.fastq_input.iset_stats,parameters.fastq_input1|__identifier__,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.rg.CN,parameters.rg.DS,parameters.rg.DT,parameters.rg.FO,parameters.rg.KS,parameters.rg.PG,parameters.rg.PI,parameters.rg.PL,parameters.rg.PU,parameters.rg.__current_case__,parameters.rg.read_group_id_conditional.ID,parameters.rg.read_group_id_conditional.__current_case__,parameters.rg.read_group_id_conditional.do_auto_name,parameters.rg.read_group_lb_conditional.LB,parameters.rg.read_group_lb_conditional.__current_case__,parameters.rg.read_group_lb_conditional.do_auto_name,parameters.rg.read_group_sm_conditional.SM,parameters.rg.read_group_sm_conditional.__current_case__,parameters.rg.read_group_sm_conditional.do_auto_name,parameters.rg.rg_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-01-31 13:06:03.768231,slurm_multi_dynamic_walltime,1454246523.0,0,29763222.0,,,,,fastqsanger,29792306.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645894,False,,5908631,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101058,,23101059.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:22:04.962298,58799,36.0
,,2016-01-31 13:06:03.287079,slurm_multi_dynamic_walltime,1454246512.0,0,43850984.0,,,,,fastqsanger,43889796.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645893,False,,5908630,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101056,,23101057.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246480.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:21:54.739962,58799,32.0
,,2016-01-31 13:06:02.892726,slurm_multi_dynamic_walltime,1454246519.0,0,44229705.0,,,,,fastqsanger,44284171.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645892,False,,5908629,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101054,,23101055.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:22:01.857272,58799,44.0
,,2016-01-31 13:06:04.156702,slurm_multi_dynamic_walltime,1454246565.0,0,32038062.0,,,,,fastqsanger,32070366.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645895,False,,5908637,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101060,,23101061.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:22:50.088448,58799,35.0
,,2016-01-31 13:06:07.303240,slurm_multi_dynamic_walltime,1454246658.0,0,46942908.0,,,,,fastqsanger,46993442.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645901,False,,5908654,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101072,,23101073.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:24:20.511403,58799,37.0
,,2016-01-31 13:11:16.681793,slurm_multi_dynamic_walltime,1454247958.0,0,35717112.0,,,,,fastqsanger,35752654.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645997,False,,5908945,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101270,,23101271.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454247917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:46:03.502756,58799,41.0
,,2016-01-31 13:11:01.377560,slurm_multi_dynamic_walltime,1454246564.0,0,41025751.0,,,,,fastqsanger,41067011.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645970,False,,5908638,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101215,,23101216.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:22:50.437359,58799,34.0
,,2016-01-31 13:06:13.253115,slurm_multi_dynamic_walltime,1454246817.0,0,37561564.0,,,,,fastqsanger,37599802.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645909,False,,5908682,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101088,,23101089.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:26:58.945091,58799,32.0
,,2016-01-31 13:06:13.937355,slurm_multi_dynamic_walltime,1454246844.0,0,36545152.0,,,,,fastqsanger,36582752.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645910,False,,5908688,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101090,,23101091.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:27:28.415303,58799,49.0
,,2016-01-31 13:06:14.447689,slurm_multi_dynamic_walltime,1454246858.0,0,28832942.0,,,,,fastqsanger,28863762.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645911,False,,5908698,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101092,,23101093.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:27:42.160416,58799,33.0
,,2016-01-31 13:06:05.036312,slurm_multi_dynamic_walltime,1454246613.0,0,44586169.0,,,,,fastqsanger,44638691.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645897,False,,5908648,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101064,,23101065.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:23:36.310553,58799,37.0
,,2016-01-31 13:06:05.976978,slurm_multi_dynamic_walltime,1454246630.0,0,33323779.0,,,,,fastqsanger,33360375.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645899,False,,5908649,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101068,,23101069.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:23:51.753003,58799,38.0
,,2016-01-31 13:06:08.283248,slurm_multi_dynamic_walltime,1454246692.0,0,23907495.0,,,,,fastqsanger,23931787.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645903,False,,5908661,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101076,,23101077.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:24:53.658447,58799,29.0
,,2016-01-31 13:06:06.746500,slurm_multi_dynamic_walltime,1454246736.0,0,25085998.0,,,,,fastqsanger,25113054.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645900,False,,5908651,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101070,,23101071.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:25:39.767438,58799,138.0
,,2016-01-31 13:06:18.945291,slurm_multi_dynamic_walltime,1454247019.0,0,25611095.0,,,,,fastqsanger,25636927.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645918,False,,5908743,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101106,,23101107.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:30:21.602454,58799,36.0
,,2016-01-31 13:06:09.095397,slurm_multi_dynamic_walltime,1454246736.0,0,40753036.0,,,,,fastqsanger,40795386.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645904,False,,5908666,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101078,,23101079.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:25:40.008664,58799,37.0
,,2016-01-31 13:06:10.006481,slurm_multi_dynamic_walltime,1454246757.0,0,39835447.0,,,,,fastqsanger,39880287.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645905,False,,5908670,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101080,,23101081.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:26:00.260421,58799,44.0
,,2016-01-31 13:06:10.566174,slurm_multi_dynamic_walltime,1454246778.0,0,29465505.0,,,,,fastqsanger,29496153.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645906,False,,5908674,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101082,,23101083.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:26:21.030125,58799,34.0
,,2016-01-31 13:11:16.304369,slurm_multi_dynamic_walltime,1454247937.0,0,31219825.0,,,,,fastqsanger,31250931.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645996,False,,5908939,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101268,,23101269.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454247896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:45:40.503873,58799,41.0
,,2016-01-31 13:06:11.683575,slurm_multi_dynamic_walltime,1454246790.0,0,33204451.0,,,,,fastqsanger,33239363.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645907,False,,5908677,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101084,,23101085.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:26:34.332682,58799,38.0
,,2016-01-31 13:06:14.887605,slurm_multi_dynamic_walltime,1454246882.0,0,27193178.0,,,,,fastqsanger,27219642.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645912,False,,5908707,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101094,,23101095.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:28:03.764516,58799,27.0
,,2016-01-31 13:06:15.768436,slurm_multi_dynamic_walltime,1454246908.0,0,69435080.0,,,,,fastqsanger,69503658.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645913,False,,5908711,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101096,,23101097.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:28:31.482003,58799,43.0
,,2016-01-31 13:06:18.043688,slurm_multi_dynamic_walltime,1454246973.0,0,26422536.0,,,,,fastqsanger,26449768.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645916,False,,5908727,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101102,,23101103.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:29:35.473484,58799,32.0
,,2016-01-31 13:06:21.716676,slurm_multi_dynamic_walltime,1454246935.0,0,36186315.0,,,,,fastqsanger,36223725.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645921,False,,5908718,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101112,,23101113.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:28:57.086217,58799,34.0
,,2016-01-31 13:06:16.604560,slurm_multi_dynamic_walltime,1454246928.0,0,54619932.0,,,,,fastqsanger,54675188.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645914,False,,5908717,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101098,,23101099.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:28:50.609612,58799,38.0
,,2016-01-31 13:06:16.968050,slurm_multi_dynamic_walltime,1454246962.0,0,45099234.0,,,,,fastqsanger,45144078.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645915,False,,5908723,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101100,,23101101.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:29:24.185864,58799,43.0
,,2016-01-31 13:06:18.450376,slurm_multi_dynamic_walltime,1454247002.0,0,30217367.0,,,,,fastqsanger,30249843.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645917,False,,5908739,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101104,,23101105.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:30:03.761136,58799,32.0
,,2016-01-31 13:06:19.922728,slurm_multi_dynamic_walltime,1454247025.0,0,23125728.0,,,,,fastqsanger,23151718.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645919,False,,5908744,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101108,,23101109.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454246995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:30:27.954747,58799,30.0
,,2016-01-31 13:06:20.636192,slurm_multi_dynamic_walltime,1454247071.0,0,75277260.0,,,,,fastqsanger,75352588.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645920,False,,5908751,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101110,,23101111.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454247025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:31:13.273740,58799,46.0
,,2016-01-31 13:06:23.307847,slurm_multi_dynamic_walltime,1454247068.0,0,29794877.0,,,,,fastqsanger,29823765.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645923,False,,5908753,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101116,,23101117.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454247045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:31:10.745803,58799,23.0
,,2016-01-31 13:06:23.964938,slurm_multi_dynamic_walltime,1454247125.0,0,32475544.0,,,,,fastqsanger,32509618.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645925,False,,5908764,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101118,,23101119.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454247081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:32:07.768552,58799,44.0
,,2016-01-31 13:06:22.650981,slurm_multi_dynamic_walltime,1454247071.0,0,38287351.0,,,,,fastqsanger,38326411.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645922,False,,5908752,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101114,,23101115.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454247031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:31:13.457592,58799,40.0
,,2016-01-31 13:06:25.689785,slurm_multi_dynamic_walltime,1454247135.0,0,36909851.0,,,,,fastqsanger,36947093.0,fastqsanger,,6.0,main_w2_handler2,2583861,11645928,False,,5908770,slurm,,132112168.0,corral-repl,,0,no,,,0,,,,,,,,,,,,,,,illumina,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,23101122,,23101123.0,,paired,250,,0,hg_g1k_v37,,,,cached,,,,,,,,ILLUMINA,,0,,0.0,True,,0.0,True,,0.0,True,set_picard,32.0,,,,27844171.0,1454247101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.4.2,0.4.2,,2016-01-31 13:32:19.076662,58799,34.0
