chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bam,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bam|__identifier__,parameters.iterations,parameters.reference_source.__current_case__,parameters.reference_source.input_bam,parameters.reference_source.input_bam.values,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-11-20 19:42:51.786102,slurm_normal,1448048604.0,0,,1.0,main_w2_handler1,2473591,10966861,False,,258,bam,5228655.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,22098267.0,,22095797,,,,history,32.0,4699745.0,fasta,,26327327.0,1448048599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-11-20 19:43:29.615350,52362.0,5.0
,,2015-11-23 20:59:44.996815,slurm_normal,1448312825.0,0,,1.0,main_w2_handler0,2130792,10987735,False,,405542485,bam,5247657.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,22127886.0,,22126566,,,,history,32.0,1218.0,fasta,,24876209.0,1448312413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-11-23 21:07:11.920110,55464.0,412.0
,,2015-11-23 20:59:39.628231,slurm_normal,1448312824.0,0,,1.0,main_w1_handler1,2130792,10987731,False,,387547514,bam,5247654.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,22127884.0,,22126566,,,,history,32.0,1218.0,fasta,,24876209.0,1448312407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-11-23 21:07:06.176100,55464.0,417.0
,,2015-11-23 20:59:42.583823,slurm_normal,1448312619.0,0,,1.0,main_w1_handler0,2130792,10987733,False,,215424076,bam,5247656.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,22127885.0,,22126566,,,,history,32.0,1218.0,fasta,,24876209.0,1448312412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-11-23 21:03:43.968448,55464.0,207.0
,,2015-11-24 00:21:50.386969,slurm_normal,1448324557.0,0,,1.0,main_w1_handler1,2516507,10989513,False,,68705461,bam,5249440.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",,"""5""",0,22132744.0,,eschColi_K12,,,,cached,32.0,,,,26401710.0,1448324526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-11-24 00:22:39.907713,74034.0,31.0
,,2015-11-24 00:21:55.648238,slurm_normal,1448324569.0,0,,1.0,main_w1_handler2,2516507,10989517,False,,105452134,bam,5249443.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",,"""5""",0,22132748.0,,eschColi_K12,,,,cached,32.0,,,,26401710.0,1448324532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-11-24 00:22:53.218752,74034.0,37.0
,,2015-11-24 00:21:52.824788,slurm_normal,1448324604.0,0,,1.0,main_w2_handler0,2516507,10989514,False,,93587342,bam,5249446.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",,"""5""",0,22132745.0,,eschColi_K12,,,,cached,32.0,,,,26401710.0,1448324567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-11-24 00:23:28.889734,74034.0,37.0
,,2015-11-24 00:21:54.729429,slurm_normal,1448324558.0,0,,1.0,main_w2_handler1,2516507,10989516,False,,69084120,bam,5249442.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",,"""5""",0,22132747.0,,eschColi_K12,,,,cached,32.0,,,,26401710.0,1448324527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-11-24 00:22:42.231496,74034.0,31.0
,,2015-11-24 02:19:16.709212,slurm_normal,1448331611.0,0,,1.0,main_w1_handler1,2516507,10990037,False,,105441744,bam,5249957.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",,"""5""",0,22133935.0,,eschColi_K12,,,,cached,32.0,,,,26401710.0,1448331574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-11-24 02:20:17.148239,74034.0,37.0
,,2015-11-25 07:40:28.345048,slurm_normal,1448438465.0,0,,1.0,main_w2_handler1,2475909,11001707,False,,3927438309,bam,5260834.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,22154412.0,,mm10,,,,cached,32.0,,,,26426596.0,1448437253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-11-25 08:01:11.521104,71562.0,1212.0
,,2016-03-10 16:31:57.716148,slurm_normal,1457628518.0,0,,1.0,main_w1_handler0,2618533,12097361,False,,3116038978,bam,6321693.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,23763629.0,,mm10,,,,cached,32.0,,,,28762411.0,1457627561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2016-03-10 16:48:42.018196,79658.0,957.0
,,2015-11-26 12:39:28.700913,slurm_normal,1448541601.0,0,,1.0,main_w1_handler2,2515258,11014394,False,,13454694,bam,5272912.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22172336.0,,hg19,,,,cached,32.0,,,,26391380.0,1448541592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-11-26 12:40:04.451951,72942.0,9.0
,,2015-12-01 20:44:20.029879,slurm_normal,1449002753.0,0,,1.0,main_w2_handler1,2524957,11057430,False,,1714,bam,5311310.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22241381.0,,hg19,,,,cached,32.0,,,,26337886.0,1449002699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-01 20:45:57.726409,72706.0,54.0
,,2015-12-01 20:44:22.825966,slurm_normal,1449002699.0,0,,1.0,main_w1_handler2,2524957,11057433,False,,1714,bam,5311309.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22241383.0,,hg19,,,,cached,32.0,,,,26337886.0,1449002692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-01 20:45:04.124572,72706.0,7.0
,,2015-12-01 20:44:21.578696,slurm_normal,1449002699.0,0,,1.0,main_w1_handler1,2524957,11057431,False,,1714,bam,5311308.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22241382.0,,hg19,,,,cached,32.0,,,,26337886.0,1449002692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-01 20:45:03.581010,72706.0,7.0
,,2015-12-03 11:21:55.688275,slurm_normal,1449142661.0,0,,1.0,main_w2_handler0,2519831,11075870,False,,3492194415,bam,5328366.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,22234997.0,,22171971,,,,history,32.0,27203948.0,fasta,,26489179.0,1449141747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-03 11:37:45.055835,60465.0,914.0
,,2015-12-04 12:41:41.317613,slurm_normal,1449233362.0,0,,1.0,main_w1_handler2,2524247,11087059,False,,754577067,bam,5339674.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/178.len""","""178""",,"""5""",0,22299216.0,,burkPseu_K96243,,,,cached,32.0,,,,26586558.0,1449233164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-04 12:49:26.336713,74636.0,198.0
,,2015-12-08 07:14:45.756252,slurm_normal,1449559122.0,0,,1.0,main_w2_handler0,2524247,11116634,False,,720426135,bam,5382793.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/burkPseu_1106A.len""","""burkPseu_1106A""",,"""5""",0,22345807.0,,burkPseu_1106A,,,,cached,32.0,,,,26559752.0,1449558914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-08 07:18:44.202995,74636.0,208.0
,,2015-12-21 15:47:00.231873,slurm_normal,1450713299.0,0,,1.0,main_w2_handler1,2538787,11286317,False,,978213877,bam,5565824.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,22460937.0,,22460805,,,,history,32.0,29911072.0,fasta,,26935442.0,1450712851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-21 15:55:03.740999,74557.0,448.0
,,2017-05-29 12:54:26.108527,slurm_normal,1496062542.0,0,,1.0,main_w4_handler1,3131570,15960582,False,,7105348,bam,10057658.roundup,slurm,,132112168.0,corral-repl,,"""f086d13a446d11e7ade4005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 29805562}]",,,,"[{'src': 'hda', 'id': 29805475}]",history,32.0,14839.0,fasta,,,1496062538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-05-29 12:55:45.216728,60534.0,4.0
,,2015-12-22 04:44:08.499556,slurm_normal,1450759483.0,0,,1.0,main_w2_handler1,2545401,11300199,False,,10150119,bam,5579679.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"""5""",0,22608443.0,,hg38,,,,cached,32.0,,,,26946303.0,1450759473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-22 04:44:45.991240,74699.0,10.0
,,2015-12-22 04:44:09.241616,slurm_normal,1450759482.0,0,,1.0,main_w2_handler1,2545401,11300200,False,,10181375,bam,5579680.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"""5""",0,22608448.0,,hg38,,,,cached,32.0,,,,26946303.0,1450759473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-22 04:44:46.423184,74699.0,9.0
,,2015-12-22 04:44:07.624179,slurm_normal,1450759490.0,0,,1.0,main_w2_handler0,2545401,11300198,False,,13467757,bam,5579681.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"""5""",0,22608435.0,,hg38,,,,cached,32.0,,,,26946303.0,1450759476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-22 04:44:53.993715,74699.0,14.0
,,2015-12-23 13:38:46.437123,slurm_normal,1450877959.0,0,,1.0,main_w2_handler1,2543672,11317237,False,,9911524,bam,5594108.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22633955.0,,hg19,,,,cached,32.0,,,,26969156.0,1450877950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-23 13:39:23.582440,68101.0,9.0
,,2015-12-23 13:38:44.604622,slurm_normal,1450877956.0,0,,1.0,main_w1_handler1,2543672,11317234,False,,9772734,bam,5594107.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22633952.0,,hg19,,,,cached,32.0,,,,26969156.0,1450877947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-23 13:39:18.496090,68101.0,9.0
,,2015-12-23 13:38:43.861905,slurm_normal,1450877980.0,0,,1.0,main_w1_handler0,2543672,11317231,False,,12887441,bam,5594118.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22633950.0,,hg19,,,,cached,32.0,,,,26969156.0,1450877970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-23 13:39:45.041248,68101.0,10.0
,,2015-12-23 17:44:51.246916,slurm_normal,1450892723.0,0,,1.0,main_w2_handler1,2543672,11318896,False,,8170793,bam,5596663.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22638427.0,,hg19,,,,cached,32.0,,,,26969156.0,1450892708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-23 17:45:27.373183,68101.0,15.0
,,2015-12-23 17:44:52.907292,slurm_normal,1450892836.0,0,,1.0,main_w1_handler2,2543672,11318898,False,,6276446,bam,5596669.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22638431.0,,hg19,,,,cached,32.0,,,,26969156.0,1450892828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-23 17:47:20.677812,68101.0,8.0
,,2015-12-23 17:44:52.123448,slurm_normal,1450892857.0,0,,1.0,main_w1_handler1,2543672,11318897,False,,6571617,bam,5596675.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22638429.0,,hg19,,,,cached,32.0,,,,26969156.0,1450892849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-23 17:47:40.181091,68101.0,8.0
,,2015-12-23 20:50:42.492218,slurm_normal,1450903875.0,0,,1.0,main_w1_handler1,2546432,11319675,False,,10296766,bam,5597432.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22639436.0,,hg19,,,,cached,32.0,,,,26729099.0,1450903863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-23 20:51:20.826932,75156.0,12.0
,,2015-12-23 20:50:46.226572,slurm_normal,1450903880.0,0,,1.0,main_w2_handler1,2546432,11319677,False,,10347880,bam,5597433.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22639441.0,,hg19,,,,cached,32.0,,,,26729099.0,1450903868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-23 20:51:25.220825,75156.0,12.0
,,2015-12-23 20:50:44.707751,slurm_normal,1450903890.0,0,,1.0,main_w1_handler1,2546432,11319676,False,,13651332,bam,5597434.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22639439.0,,hg19,,,,cached,32.0,,,,26729099.0,1450903880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-23 20:51:33.114633,75156.0,10.0
,,2016-02-03 07:38:11.665634,slurm_normal,1454485115.0,0,,1.0,main_w2_handler0,2585771,11690959,False,,7978367,bam,5948536.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"""5""",0,23145805.0,,hg_g1k_v37,,,,cached,32.0,,,,27545510.0,1454485110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2016-02-03 07:38:41.342505,43474.0,5.0
,,2016-02-03 19:51:50.101480,slurm_normal,1454529702.0,0,,1.0,main_w2_handler1,2550739,11704412,False,,214932463,bam,5960623.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"""5""",0,23173212.0,,Homo_sapiens_nuHg19_mtrCRS,,,,cached,32.0,,,,28060204.0,1454529473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2016-02-03 20:01:52.358826,62597.0,229.0
,,2015-12-30 05:50:26.262445,slurm_normal,1451457316.0,0,,1.0,main_w1_handler2,2550450,11347960,False,,6622577821,bam,5621491.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22680944.0,,hg19,,,,cached,32.0,,,,27048831.0,1451454665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-30 06:35:19.137182,55954.0,2651.0
,,2015-12-30 14:26:19.942876,slurm_normal,1451485631.0,0,,1.0,main_w2_handler0,2551526,11349593,False,,8372974,bam,5622599.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22687380.0,,hg19,,,,cached,32.0,,,,26695566.0,1451485620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-30 14:27:14.368190,75042.0,11.0
,,2015-12-30 14:26:07.919706,slurm_normal,1451485616.0,0,,1.0,main_w1_handler0,2551526,11349592,False,,8773632,bam,5622598.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22687370.0,,hg19,,,,cached,32.0,,,,26695566.0,1451485606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-30 14:26:57.747591,75042.0,10.0
,,2015-12-30 14:25:45.741869,slurm_normal,1451485599.0,0,,1.0,main_w1_handler0,2551526,11349586,False,,11256789,bam,5622595.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22687365.0,,hg19,,,,cached,32.0,,,,26695566.0,1451485586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-30 14:26:41.120630,75042.0,13.0
,,2015-12-26 17:14:21.745392,slurm_normal,1451150645.0,0,,1.0,main_w1_handler2,2548856,11330239,False,,6276449,bam,5607307.roundup,slurm,,132112168.0,corral-repl,,"""e2898b90abf311e5a14a005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22658814.0,,,UnvalidatedValue,hg19,,cached,32.0,,,,26997864.0,1451150613.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-26 17:24:09.944576,68101.0,32.0
,,2015-12-26 17:14:20.458284,slurm_normal,1451150439.0,0,,1.0,main_w2_handler0,2548856,11330237,False,,8170795,bam,5607283.roundup,slurm,,132112168.0,corral-repl,,"""e2898b90abf311e5a14a005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22658810.0,,,UnvalidatedValue,hg19,,cached,32.0,,,,26997864.0,1451150431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-26 17:20:48.011437,68101.0,8.0
,,2015-12-26 17:14:21.169202,slurm_normal,1451150501.0,0,,1.0,main_w2_handler0,2548856,11330238,False,,6571620,bam,5607290.roundup,slurm,,132112168.0,corral-repl,,"""e2898b90abf311e5a14a005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22658812.0,,,UnvalidatedValue,hg19,,cached,32.0,,,,26997864.0,1451150493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-12-26 17:21:46.094265,68101.0,8.0
,,2016-01-03 00:09:07.650698,slurm_normal,1451780118.0,0,,1.0,main_w2_handler1,2553329,11362469,False,,6571618,bam,5635194.roundup,slurm,,132112168.0,corral-repl,,"""cc1ca378b1ad11e5a195005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22714937.0,,hg19,,,,cached,32.0,,,,27106413.0,1451780106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2016-01-03 00:15:20.122246,68101.0,12.0
,,2016-01-03 00:09:06.031222,slurm_normal,1451779972.0,0,,1.0,main_w1_handler2,2553329,11362468,False,,8170794,bam,5635179.roundup,slurm,,132112168.0,corral-repl,,"""cc1ca378b1ad11e5a195005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22714929.0,,hg19,,,,cached,32.0,,,,27106413.0,1451779963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2016-01-03 00:12:53.965686,68101.0,9.0
,,2016-01-03 00:09:08.549405,slurm_normal,1451780212.0,0,,1.0,main_w2_handler0,2553329,11362472,False,,6276447,bam,5635202.roundup,slurm,,132112168.0,corral-repl,,"""cc1ca378b1ad11e5a195005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,22714946.0,,hg19,,,,cached,32.0,,,,27106413.0,1451780204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2016-01-03 00:16:54.145009,68101.0,8.0
,,2016-01-03 16:31:48.704630,slurm_normal,1451839630.0,0,,1.0,main_w2_handler1,2553746,11365740,False,,1736,bam,5638037.roundup,slurm,,132112168.0,corral-repl,,"""690c5942b23711e58df8005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",0,22721969.0,,,UnvalidatedValue,hg19,,cached,32.0,,,,26915262.0,1451839626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2016-01-03 16:47:13.261563,75606.0,4.0
,,2016-01-03 16:31:47.345849,slurm_normal,1451839950.0,0,,1.0,main_w1_handler2,2553746,11365739,False,,2661,bam,5638089.roundup,slurm,,132112168.0,corral-repl,,"""690c5942b23711e58df8005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",0,22721967.0,,,UnvalidatedValue,hg19,,cached,32.0,,,,26915262.0,1451839946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2016-01-03 16:52:31.816455,75606.0,4.0
,,2016-01-03 16:31:45.854224,slurm_normal,1451839920.0,0,,1.0,main_w2_handler0,2553746,11365738,False,,2778,bam,5638083.roundup,slurm,,132112168.0,corral-repl,,"""690c5942b23711e58df8005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",0,22721964.0,,,UnvalidatedValue,hg19,,cached,32.0,,,,26915262.0,1451839916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2016-01-03 16:52:04.799027,75606.0,4.0
,,2016-02-04 14:43:39.499092,reserved,1454602079.0,0,,1.0,main_w2_handler0,2581323,11710696,False,,12740962248,bam,5968590.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"""5""",0,23087599.0,,hg38,,,,cached,32.0,,,,26662391.0,1454597054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2016-02-04 16:08:06.703989,621.0,5025.0
,,2017-05-29 12:55:45.449518,slurm_normal,1496062629.0,0,,1.0,main_w4_handler0,3131572,15960595,False,,7797373,bam,10057666.roundup,slurm,,132112168.0,corral-repl,,"""1f5ef4e2446e11e7b0df005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 29805576}]",,,,"[{'src': 'hda', 'id': 29805475}]",history,32.0,14839.0,fasta,,,1496062624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-05-29 12:57:10.940323,60534.0,5.0
,,2017-05-29 12:59:59.781008,slurm_normal,1496062867.0,0,,1.0,main_w4_handler0,3131576,15960615,False,,8102663,bam,10057686.roundup,slurm,,132112168.0,corral-repl,,"""b6e27e1a446e11e7ad56005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 29805597}]",,,,"[{'src': 'hda', 'id': 29805475}]",history,32.0,14839.0,fasta,,,1496062862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-05-29 13:01:10.166682,60534.0,5.0
,,2016-02-05 11:03:51.410128,slurm_normal,1454670283.0,0,,1.0,main_w1_handler0,2451222,11717479,False,,30780409,bam,5975245.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,21265804.0,,mm10,,,,cached,32.0,,,,26934384.0,1454670264.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2016-02-05 11:04:46.811879,59000.0,19.0
,,2017-05-29 12:52:13.142052,slurm_normal,1496062403.0,0,,1.0,main_w4_handler1,3131566,15960561,False,,3538118,bam,10057646.roundup,slurm,,132112168.0,corral-repl,,"""a0316948446d11e781d3005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,,"[{'src': 'hda', 'id': 29805527}]",,,,"[{'src': 'hda', 'id': 29805475}]",history,32.0,14839.0,fasta,,,1496062399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2017-05-29 12:53:28.456229,60534.0,4.0
