chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv_options.__current_case__,parameters.adv_options.adv_options_input,parameters.adv_options.adv_options_selector,parameters.chromInfo,parameters.dbkey,parameters.invert,parameters.isect_union,parameters.loci,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.vcf_input1,parameters.vcf_input1.values,parameters.vcf_input2.values,parameters.window_size,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,vcf_input1,vcf_input1_filetype,vcf_input2,vcf_input2_filetype,runtime
,,2017-03-03 22:05:50.617436,slurm_normal,1488578876.0,0,,1.0,main_w4_handler0,3018406,15204001,False,,9354271.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""-i""","""false""",0,hg19,,cached,,"[{'src': 'hda', 'id': 28610846}]","[{'src': 'hda', 'id': 28610949}]","""30""",32.0,,,,36424794.0,1488578760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-03 22:07:59.838681,101339.0,1214630,vcf,100879382,vcf,116.0
,,2017-10-14 14:41:35.203093,slurm_normal,1507992238.0,0,,1.0,main_w3_handler1,3286705,17101244,False,,11158373.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""false""","""-i""","""false""",0,mm10,,cached,,"[{'src': 'hda', 'id': 31684995}]","[{'src': 'hda', 'id': 31688504}]","""30""",32.0,,,,41283585.0,1507992098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-14 14:44:05.499937,47785.0,6807946,vcf,1887403300,vcf,140.0
,,2017-09-13 20:02:24.951738,slurm_normal,1505333017.0,0,,1.0,main_w3_handler0,3180121,16810586,False,,10878764.roundup,slurm,,132112168.0,corral-repl,,"""732bd4d898be11e796f3005056ba2773""",0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 30273921}]",history,,"[{'src': 'hda', 'id': 31222163}]","[{'src': 'hda', 'id': 31222165}]","""30""",32.0,102291840.0,fasta,,,1505332999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-13 20:04:18.236516,107020.0,76651057,vcf,279797,vcf,18.0
,,2018-01-02 16:21:05.882132,slurm_normal,1514910105.0,0,,1.0,main_w4_handler0,3378472,17930884,False,,12006919,slurm,,132112168.0,corral-repl,,"""ed22fedaefd811e7b977005056ba55fb""",0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 33148031}]",history,,"[{'src': 'hda', 'id': 33148066}]","[{'src': 'hda', 'id': 33148027}]","""30""",32.0,102291840.0,fasta,,,1514910069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-02 16:21:48.208886,119217.0,195762115,vcf,353939,vcf,36.0
,,2017-05-16 10:41:36.023088,slurm_normal,1494931342.0,0,,1.0,main_w3_handler1,3077615,15851367,False,,9951902.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","""-i""","""false""",0,hg19,,cached,,"[{'src': 'hda', 'id': 29620786}]","[{'src': 'hda', 'id': 29621007}]","""30""",32.0,,,,37396499.0,1494931298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-16 10:42:27.432422,87603.0,107445947,vcf,8594142,vcf,44.0
,,2017-07-03 22:52:16.468515,slurm_normal,1499122355.0,0,,1.0,main_w4_handler1,3175632,16253193,False,,10326851.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""true""","""-i""","""false""",0,ce10,,cached,,"[{'src': 'hda', 'id': 30226400}]","[{'src': 'hda', 'id': 30288004}]","""30""",32.0,,,,37739708.0,1499122348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-03 22:52:37.857888,67361.0,3893293,vcf,221873,vcf,7.0
,,2017-11-10 00:22:50.348872,slurm_normal,1510273391.0,0,,1.0,main_w4_handler0,3313845,17405043,False,,11466660,slurm,,132112168.0,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""true""","""-i""","""false""",0,hg19,,cached,,"[{'src': 'hda', 'id': 32210897}]","[{'src': 'hda', 'id': 32210896}]","""30""",32.0,,,,41791245.0,1510273385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-10 00:23:20.650141,115463.0,5318,vcf,3991,vcf,6.0
,,2017-12-05 14:37:19.528028,slurm_normal,1512484682.0,0,,1.0,main_w4_handler1,3353737,17703934,False,,11768589,slurm,,132112168.0,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""-i""","""false""",0,hg_g1k_v37,,cached,,"[{'src': 'hda', 'id': 32741110}]","[{'src': 'hda', 'id': 32741115}]","""30""",32.0,,,,42469009.0,1512484650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-05 14:38:05.605579,,10335020,vcf,10763839,vcf,32.0
,,2017-01-16 19:14:55.479655,slurm_normal,1484594121.0,0,,1.0,main_w4_handler1,2865167,14781564,False,,8943823.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""-i""","""false""",0,hg19,,cached,,"[{'src': 'hda', 'id': 26962447}]","[{'src': 'hda', 'id': 26962448}]","""30""",32.0,,,,35388911.0,1484594110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-01-16 19:15:26.590723,91858.0,200331,vcf,157054,vcf,11.0
,,2017-09-15 18:35:39.015185,slurm_normal,1505511352.0,0,,1.0,main_w3_handler1,3255089,16837826,False,,10907044.roundup,slurm,,132112168.0,corral-repl,,"""a64cc21e9a4411e7a83a005056ba2773""",0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""true""","""-i""","""true""",0,mm10,,cached,,"[{'src': 'hda', 'id': 31265819}]","[{'src': 'hda', 'id': 31265993}]","""5""",32.0,,,,,1505511347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-15 21:35:59.294913,18481.0,6919106,vcf,1102588,vcf,5.0
,,2017-03-02 04:44:37.187034,slurm_normal,1488429894.0,0,,1.0,main_w4_handler1,3015659,15184837,False,,9335752.roundup,slurm,,132112168.0,corral-repl,,,1,"-M ""RS"" -T ""RS""",use_adv_controls,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""-i""","""false""",0,hg19,,cached,,"[{'src': 'hda', 'id': 28580215}]","[{'src': 'hda', 'id': 28577694}]","""30""",32.0,,,,36296755.0,1488429881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-02 04:44:56.691232,69650.0,100879382,vcf,1214630,vcf,13.0
,,2017-03-13 08:02:27.245369,slurm_normal,1489392172.0,0,,1.0,main_w3_handler1,3018045,15278070,False,,9422591.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","""-i""","""false""",0,hg19,,cached,,"[{'src': 'hda', 'id': 28712320}]","[{'src': 'hda', 'id': 28712334}]","""10""",32.0,,,,36585041.0,1489392152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-13 08:02:54.902860,64485.0,169698,vcf,120985,vcf,20.0
,,2017-10-18 11:42:34.128251,slurm_normal,1508327069.0,0,,1.0,main_w3_handler1,3050200,17130418,False,,11186876,slurm,,132112168.0,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""false""","""-u""","""false""",0,mm10,,cached,,"[{'src': 'hda', 'id': 31736538}]","[{'src': 'hda', 'id': 31736533}]","""30""",32.0,,,,41342236.0,1508327036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-18 11:44:36.053015,47785.0,21961094,vcf,10245918,vcf,33.0
,,2017-02-15 14:21:55.319908,slurm_normal,1487168763.0,0,,1.0,main_w3_handler1,2336506,15046561,False,,9202247.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","""-i""","""false""",0,hg19,,cached,,"[{'src': 'hda', 'id': 28364106}]","[{'src': 'hda', 'id': 28364118}]","""10""",32.0,,,,36052349.0,1487168602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-15 14:26:09.515394,64485.0,2487712,vcf,1464686,vcf,161.0
,,2017-05-24 17:12:32.693507,slurm_normal,1495645976.0,0,,1.0,main_w3_handler1,3125673,15929967,False,,10027761.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 29755973}]",history,,"[{'src': 'hda', 'id': 29756218}]","[{'src': 'hda', 'id': 29756235}]","""30""",32.0,2776390504.0,fasta,,38193822.0,1495645968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-24 17:13:01.131589,57124.0,576822,vcf,651393,vcf,8.0
,,2017-10-13 05:54:17.457833,slurm_normal,1507874091.0,0,,1.0,main_w4_handler0,3285720,17092533,False,,11148809.roundup,slurm,,132112168.0,corral-repl,,"""f20f66d8afda11e7b341005056ba2773""",0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 31671853}]",history,,"[{'src': 'hda', 'id': 31671819}]","[{'src': 'hda', 'id': 31672194}]","""30""",32.0,102291840.0,fasta,,,1507874066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-13 05:54:56.083995,97492.0,130625235,vcf,9923,vcf,25.0
,,2017-10-13 05:16:56.291894,slurm_normal,1507871860.0,0,,1.0,main_w4_handler1,3285720,17092437,False,,11148675.roundup,slurm,,132112168.0,corral-repl,,"""b7c6dcaeafd511e7a6d6005056ba55fb""",0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 31671853}]",history,,"[{'src': 'hda', 'id': 31671814}]","[{'src': 'hda', 'id': 31671971}]","""30""",32.0,102291840.0,fasta,,,1507871827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-13 05:17:47.501808,97492.0,202054519,vcf,33802,vcf,33.0
,,2017-01-18 09:59:02.197792,slurm_normal,1484733580.0,0,,1.0,main_w3_handler1,2941620,14797202,False,,8960026.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""-u""","""false""",0,hg_g1k_v37,,cached,,"[{'src': 'hda', 'id': 27962676}]","[{'src': 'hda', 'id': 27962675}]","""30""",32.0,,,,35109680.0,1484733551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-01-18 09:59:41.669934,14969.0,435941,vcf,419480,vcf,29.0
,,2018-01-11 15:09:12.750582,slurm_normal,1515684203.0,0,,1.0,main_w4_handler0,3387668,18004150,False,,12081136,slurm,,132112168.0,corral-repl,,"""5ebc6b3af6e111e7aae6005056ba55fb""",0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","""true""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 33265332}]",history,,"[{'src': 'hda', 'id': 33265363}]","[{'src': 'hda', 'id': 33265372}]","""30""",32.0,102291840.0,fasta,,,1515684175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-11 15:23:27.267702,119581.0,144653986,vcf,352625,vcf,28.0
,,2017-07-24 14:30:50.685001,slurm_normal,1500906664.0,0,,1.0,main_w4_handler0,3199821,16405289,False,,10469932.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""-i""","""false""",0,hg19,,cached,,"[{'src': 'hda', 'id': 30591768}]","[{'src': 'hda', 'id': 30575916}]","""30""",32.0,,,,39364614.0,1500906660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-24 14:31:06.683814,107044.0,99025,vcf,45441,vcf,4.0
,,2017-02-22 16:16:54.520735,slurm_normal,1487780271.0,0,,1.0,main_w3_handler0,2987268,15108769,False,,9263687.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 28267112}]",history,,"[{'src': 'hda', 'id': 28267118}]","[{'src': 'hda', 'id': 28267214}]","""30""",32.0,63925972.0,fasta,,36224794.0,1487780259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-22 16:18:02.986529,50301.0,6411459,vcf,2635473,vcf,12.0
,,2017-06-30 17:44:42.948169,slurm_normal,1498844703.0,0,,1.0,main_w4_handler1,3175632,16233687,False,,10309420.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""true""","""-i""","""false""",0,ce10,,cached,,"[{'src': 'hda', 'id': 30226405}]","[{'src': 'hda', 'id': 30226400}]","""30""",32.0,,,,37739708.0,1498844696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-30 17:45:07.847770,67361.0,625993,vcf,3893293,vcf,7.0
,,2017-09-01 18:27:39.506863,slurm_normal,1504293335.0,0,,1.0,main_w3_handler1,3240241,16713106,False,,10785774.roundup,slurm,,132112168.0,corral-repl,,"""3a3600d88f4311e7b551005056ba55fb""",0,,no,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""true""","""-i""","""true""",0,mm10,,cached,,"[{'src': 'hda', 'id': 31076271}]","[{'src': 'hda', 'id': 31076297}]","""5""",32.0,,,,,1504293327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-01 19:15:39.031747,31580.0,8218370,vcf,14670,vcf,8.0
,,2018-02-05 16:18:48.688926,slurm_normal,1517847564.0,0,,1.0,main_w3_handler1,3417563,18259801,False,,12341472,slurm,,132112168.0,corral-repl,,"""3d8d98b80a9011e8bc71005056ba2773""",0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 33677740}]",history,,"[{'src': 'hda', 'id': 33677741}]","[{'src': 'hda', 'id': 33677742}]","""30""",32.0,102291840.0,fasta,,,1517847535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-05 16:19:27.180089,120989.0,123979309,vcf,347350,vcf,29.0
,,2017-08-31 22:15:43.435338,slurm_normal,1504217864.0,0,,1.0,main_w3_handler1,3104506,16707384,False,,10780121.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""-u""","""false""",1,,"[{'src': 'hda', 'id': 31039200}]",history,,"[{'src': 'hda', 'id': 31040565}]","[{'src': 'hda', 'id': 31066187}]","""30""",32.0,41037929.0,fasta,,40094104.0,1504217750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-08-31 22:17:49.032399,105589.0,233730839,vcf,139409137,vcf,114.0
,,2017-05-27 08:15:44.354694,slurm_normal,1495872971.0,0,,1.0,main_w3_handler0,3129332,15950757,False,,10048986.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 29791022}]",history,,"[{'src': 'hda', 'id': 29790931}]","[{'src': 'hda', 'id': 29790929}]","""10""",32.0,102292161.0,fasta,,38246741.0,1495872962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-27 08:16:13.267405,106709.0,4522922,vcf,4048447,vcf,9.0
,,2017-09-25 01:40:31.445743,slurm_normal,1506311354.0,0,,1.0,main_w4_handler1,3265039,16917097,False,,10987017.roundup,slurm,,132112168.0,corral-repl,,"""82e35c0ca19211e791d0005056ba2773""",0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""true""","""-i""","""false""",0,mm10,,cached,,"[{'src': 'hda', 'id': 31395578}]","[{'src': 'hda', 'id': 31396075}]","""30""",32.0,,,,,1506311349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-25 03:49:16.671927,18481.0,6919106,vcf,2501525,vcf,5.0
,,2017-06-28 23:19:16.280688,slurm_normal,1498691976.0,0,,1.0,main_w4_handler1,3175632,16217992,False,,10294254.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""true""","""-i""","""false""",0,ce10,,cached,,"[{'src': 'hda', 'id': 30226922}]","[{'src': 'hda', 'id': 30226402}]","""30""",32.0,,,,37739708.0,1498691969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-28 23:19:38.217419,67361.0,446177,vcf,4956681,vcf,7.0
,,2017-11-15 12:44:57.582094,slurm_normal,1510749944.0,0,,1.0,main_w4_handler1,3323031,17468999,False,,11526208,slurm,,132112168.0,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""-i""","""false""",0,hg19,,cached,,"[{'src': 'hda', 'id': 32281594}]","[{'src': 'hda', 'id': 32333577}]","""30""",32.0,,,,41784388.0,1510749918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-15 12:45:48.093590,115408.0,32041006,vcf,15183761,vcf,26.0
,,2018-01-18 12:15:49.637693,slurm_normal,1516277820.0,0,,1.0,main_w3_handler0,3382153,18071396,False,,12149946,slurm,,132112168.0,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""true""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 33332841}]",history,,"[{'src': 'hda', 'id': 33356077}]","[{'src': 'hda', 'id': 33368891}]","""30""",32.0,121164007.0,fasta,,43243927.0,1516277755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-18 12:17:02.037770,119384.0,113131393,vcf,181896293,vcf,65.0
,,2017-12-18 14:34:30.346220,slurm_normal,1513607698.0,0,,1.0,main_w3_handler0,3369363,17837900,False,,11911929,slurm,,132112168.0,corral-repl,,,0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""-i""","""false""",0,hg19,,cached,,"[{'src': 'hda', 'id': 32986547}]","[{'src': 'hda', 'id': 32986551}]","""30""",32.0,,,,42348706.0,1513607677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-18 14:35:00.530167,77382.0,62199337,vcf,39323609,vcf,21.0
,,2017-01-09 14:18:10.260768,slurm_normal,1483971544.0,0,,1.0,main_w4_handler0,2950505,14716816,False,,8885539.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 27852940}]",history,,"[{'src': 'hda', 'id': 27853053}]","[{'src': 'hda', 'id': 27853052}]","""30""",32.0,14563489.0,fasta,,33727698.0,1483971499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-01-09 14:19:07.291051,69692.0,67381539,vcf,67322211,vcf,45.0
,,2016-10-28 16:26:35.012595,slurm_normal,1477672384.0,0,,1.0,main_w4_handler0,2870024,14201266,False,,8412999.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""true""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53678f8c7e29bef31'}]",history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eee6f1d4ba289f98'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bce076a8ab0c2c4d'}]","""30""",32.0,121183048.0,fasta,,33921054.0,1477672375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-28 16:33:06.132605,93092.0,1734116,vcf,515058,vcf,9.0
,,2017-09-13 17:15:53.274275,slurm_normal,1505323025.0,0,,1.0,main_w4_handler1,2744039,16808160,False,,10877127.roundup,slurm,,132112168.0,corral-repl,,,1,-c,use_adv_controls,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""false""","""-i""","""false""",0,hg19,,cached,,"[{'src': 'hda', 'id': 30745139}]","[{'src': 'hda', 'id': 30745138}]","""30000""",32.0,,,,40474023.0,1505322972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-13 17:17:10.610353,86335.0,43922026,vcf,14156005,vcf,53.0
,,2017-09-15 02:29:28.778304,slurm_normal,1505460646.0,0,,1.0,main_w4_handler0,3253792,16827517,False,,10898390.roundup,slurm,,132112168.0,corral-repl,,"""7cb2744499bd11e78ef7005056ba2773""",0,,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""true""","""-i""","""true""",0,mm10,,cached,,"[{'src': 'hda', 'id': 31247503}]","[{'src': 'hda', 'id': 31247773}]","""5""",32.0,,,,,1505460640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-09-15 07:30:49.702215,18481.0,6919106,vcf,823124,vcf,6.0
,,2017-06-08 14:52:57.005973,slurm_normal,1496933620.0,0,,1.0,main_w3_handler0,3144145,16054267,False,,10143871.roundup,slurm,,132112168.0,corral-repl,,,0,,no,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""true""","""-i""","""false""",1,,"[{'src': 'hda', 'id': 29938141}]",history,,"[{'src': 'hda', 'id': 29938144}]","[{'src': 'hda', 'id': 29938143}]","""30""",32.0,102291840.0,fasta,,38530395.0,1496933598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-08 14:53:43.653558,97492.0,107893277,vcf,388223,vcf,22.0
,,2017-08-23 11:55:00.284059,slurm_normal,1503507390.0,0,,1.0,main_w4_handler0,3230725,16639639,False,,10714915.roundup,slurm,,132112168.0,corral-repl,,"""de5be5fc87f911e7b793005056ba55fb""",0,,no,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""true""","""-i""","""true""",0,mm10,,cached,,"[{'src': 'hda', 'id': 30962877}]","[{'src': 'hda', 'id': 30962912}]","""5""",32.0,,,,,1503507385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-08-23 16:56:32.216579,18481.0,8218370,vcf,40979,vcf,5.0
,,2017-08-20 23:00:42.177247,slurm_normal,1503292177.0,0,,1.0,main_w3_handler1,3227566,16618788,False,,10691608.roundup,slurm,,132112168.0,corral-repl,,"""5c14bb7885fb11e79ebf005056ba2773""",0,,no,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""true""","""-i""","""true""",0,mm10,,cached,,"[{'src': 'hda', 'id': 30930034}]","[{'src': 'hda', 'id': 30930124}]","""5""",32.0,,,,,1503292172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc1.0,1.0.0_rc1.0,,2017-08-21 05:09:39.810153,31580.0,8218370,vcf,139337,vcf,5.0
