bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles1_filetype,bamfiles2,bamfiles2_filetype,bamfiles3,bamfiles3_filetype,bamfiles4,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.advancedOpt.__current_case__,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.exonID,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.metagene,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.transcriptID,parameters.advancedOpt.transcript_id_designator,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.binSize,parameters.mode.distanceBetweenBins,parameters.mode.modeOpt,parameters.mode.region_file.values,parameters.outRawCounts,parameters.region,processor_count,region_file,region_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
1900596331,1900596331,,,,,,,bam,1695090375,bam,1236077846.0,bam,703413340.0,bam,1361724547.0,bam,1444774922.0,bam,2471234111.0,bam,,,,,bam,18786.0,18786.0,bed,bed,,,2016-10-18 05:39:14.401277,slurm_multi,1476781354.0,0,6.0,main_w4_handler2,2858314,14104844,False,,8320320,slurm,,132112168.0,corral-repl,,0,no,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f151a9436d5966a'}]",false,2.0,custom,500,exon,false,0,false,0,1,,,yes,transcript,transcript_id,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54096df41299d7355'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5745a48a1407b5b48'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a56539f5e1e4f029'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5920606b3e730a9db'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54310e46b96f57873'}, {'src': 'hda', 'id': 'bbd44e69cb8906b535956e28c8a4e5c3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b585eee5f3868f8a68'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,,BED-file,"[{'src': 'hda', 'id': 'bbd44e69cb8906b530577e54157c2a82'}]","""false""","""""",32.0,9296630.0,bed,,33465832,1476778365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-18 09:02:39.517384,50986,2989.0
1900596331,1900596331,,,,,,,bam,1695090375,bam,1236077846.0,bam,703413340.0,bam,1361724547.0,bam,1444774922.0,bam,2471234111.0,bam,,,,,bam,18786.0,18786.0,bed,bed,,,2016-10-18 05:38:48.924207,slurm_multi,1476778043.0,0,6.0,main_w3_handler2,2858314,14104842,False,,8319925,slurm,,132112168.0,corral-repl,,0,no,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f151a9436d5966a'}]",false,2.0,custom,500,exon,false,0,false,0,1,,,yes,transcript,transcript_id,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54096df41299d7355'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5745a48a1407b5b48'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a56539f5e1e4f029'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5920606b3e730a9db'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54310e46b96f57873'}, {'src': 'hda', 'id': 'bbd44e69cb8906b535956e28c8a4e5c3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b585eee5f3868f8a68'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,,BED-file,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a768b6be0701938'}]","""false""","""""",32.0,12500500.0,bed,,33465832,1476772494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-18 08:07:26.011532,50986,5549.0
101635969,101635969,,,,,,,bam,165841813,bam,,,,,,,,,,,,,,,bam,,,,,617.0,len,2016-10-18 10:57:17.953970,slurm_multi,1476788954.0,0,6.0,main_w3_handler2,2817844,14107204,False,,8321939,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56cd8d4e1ae5c3a14'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5757c46034641a15f'}]","""/galaxy-repl/main/files/017/511/dataset_17511129.dat""","""?""",0,1000,0,bins,,"""false""","""""",32.0,,,,32365886,1476788830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-18 11:09:40.713874,87066,124.0
101635969,101635969,,,,,,,bam,165841813,bam,,,,,,,,,,,,,,,bam,,,,,617.0,len,2016-10-18 11:20:03.607476,slurm_multi,1476790347.0,0,6.0,main_w3_handler2,2817844,14107337,False,,8322067,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56cd8d4e1ae5c3a14'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5757c46034641a15f'}]","""/galaxy-repl/main/files/017/511/dataset_17511129.dat""","""?""",0,1000,0,bins,,"""false""","""SCF1""",32.0,,,,32365886,1476790282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-18 11:32:34.565018,87066,65.0
103519004,103519004,,,,,,,bam,169023020,bam,,,,,,,,,,,,,,,bam,,,,,617.0,len,2016-10-18 12:01:21.942191,slurm_multi,1476792974.0,0,6.0,main_w4_handler2,2817844,14107653,False,,8322313,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e5875aabe96c96da'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52c879f69a4aa74c1'}]","""/galaxy-repl/main/files/017/511/dataset_17511129.dat""","""?""",0,1000,0,bins,,"""false""","""""",32.0,,,,32365886,1476792867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-18 12:16:17.563226,87066,107.0
1900596331,1900596331,1188749238.0,bam,777364776.0,bam,703413340.0,bam,bam,1900949021,bam,1395021359.0,bam,1695090375.0,bam,1315387560.0,bam,1192492661.0,bam,1298720727.0,bam,1748707451.0,bam,1236077846.0,bam,bam,,,,,,,2016-10-18 14:32:37.006038,slurm_multi,1476807313.0,0,6.0,main_w4_handler2,2855238,14108706,False,,8324087,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f422d2655148ca5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d3f43aa1ac6f793e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b552d960d2f298fd72'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a0f28dea758e3f33'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5be8d18217e147aa4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c9d2d477089b26a8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ea0a568588124a2c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50500d558dee496e8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b520b8dd5e7f9a492f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c48aa0007be05b84'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5108d22f2477fa4f3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5bbfa1269a9360bcd'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,40000,0,bins,,"""false""","""""",32.0,,,,33465832,1476805659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-18 16:16:05.238720,50986,1654.0
722072446,722072446,,,,,,,bam,902533095,bam,508767921.0,bam,468133510.0,bam,575078231.0,bam,,,,,,,,,bam,,,,,,,2016-10-18 14:59:54.617676,slurm_multi,1476804546.0,0,6.0,main_w4_handler2,2855074,14109068,False,,8323823,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b534d94accfc7c59a8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54ba5924196a8c2e1'}, {'src': 'hda', 'id': 'bbd44e69cb8906b586765b80bd41c625'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52309fe129fe2e043'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55840a13b67d1ebad'}]","""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""",0,100,0,bins,,"""false""","""""",32.0,,,,32705421,1476804298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-18 15:29:09.219574,85178,248.0
540757,540757,,,,,,,bam,1045422,bam,841120.0,bam,1457265.0,bam,,,,,,,,,,,bam,,,,,13.0,len,2016-10-20 15:39:08.010964,slurm_multi,1476978355.0,0,6.0,main_w4_handler2,2862349,14132027,False,,8346402,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c43dfca8339bb558'}, {'src': 'hda', 'id': 'bbd44e69cb8906b579348cb5840de0b9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b3e9f1e7463b650f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a02ac6c0b5a164a8'}]","""/galaxy-repl/main/files/017/567/dataset_17567086.dat""","""hg19Patch10""",0,10000,0,bins,,"""true""","""""",32.0,,,,33824003,1476978342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-20 15:45:57.132328,748,13.0
11707022625,11707022625,,,,,,,bam,12474796868,bam,,,,,,,,,,,,,,,bam,,,,,,,2016-10-21 00:33:45.517693,reserved_multi,1477016791.0,0,4.0,main_w4_handler2,2862997,14135846,False,,8350252.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532f03771ce7afc0e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58548868ede102b9a'}]","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",0,10000,0,bins,,"""false""","""chr10""",32.0,,,,32443707,1477016661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-21 02:26:34.035157,5254,130.0
1711125345,1711125345,,,,,,,bam,1428988921,bam,957053425.0,bam,1028158122.0,bam,,,,,,,,,,,bam,,,,,,,2016-10-24 00:08:15.886128,slurm_multi,1477268550.0,0,6.0,main_w4_handler2,2762329,14153558,False,,8365029,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b573ddd7f81ea1d8b5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b556799649d30219ab'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57616ea57ae63ffa3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b554943fb63bdeb855'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000,0,bins,,"""false""","""""",32.0,,,,33864609,1477268081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-24 00:22:32.488258,80032,469.0
1818922270,1818922270,1641190648.0,bam,1829017328.0,bam,1709583104.0,bam,bam,1711125345,bam,1428988921.0,bam,1497084964.0,bam,1836585047.0,bam,1976211813.0,bam,1633296907.0,bam,1846811795.0,bam,1744919669.0,bam,bam,,,,,,,2016-10-23 23:13:05.545157,slurm_multi,1477266300.0,0,6.0,main_w4_handler2,2762329,14153389,False,,8364881,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea44cfa64c2bef4c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b573ddd7f81ea1d8b5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b556799649d30219ab'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50690f8d06ec22f78'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5bbb40e1813eabcff'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5cf932ecd220e79db'}, {'src': 'hda', 'id': 'bbd44e69cb8906b570e253dab34e37de'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ad7af46ca303cdcc'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51897fbb0d42c168d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ff731eebfd293385'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5aacdb59188010fcd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50395636570b6933e'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000,0,bins,,"""false""","""""",32.0,,,,33864609,1477264877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-23 23:45:01.853021,80032,1423.0
542430301,542430301,,,,,,,bam,570294958,bam,613306051.0,bam,758578367.0,bam,717338523.0,bam,560650242.0,bam,526995819.0,bam,535028664.0,bam,499423940.0,bam,bam,,,,,37.0,len,2016-10-24 19:05:44.477706,slurm_multi,1477356417.0,0,6.0,main_w3_handler2,2335226,14160980,False,,8373878,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553209c6b9ddebfbf'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53c32029b10899aa2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b529cefe66e7087dee'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5682ece9be272d320'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52ebd812952163760'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55a63492eb00b0c0c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b594a5e623c85a9816'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5403f32d8092b9307'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c8d61256ba8397ed'}]","""/galaxy-repl/main/files/011/513/dataset_11513560.dat""","""?""",0,1,0,bins,,"""true""","""""",32.0,,,,32583021,1477343193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-25 00:47:00.811881,23135,13224.0
1645613251,1645613251,,,,,,,bam,1245824257,bam,1199789923.0,bam,,,,,,,,,,,,,bam,,,,,,,2016-10-31 00:37:31.025878,slurm_multi,1477874759.0,0,6.0,main_w3_handler2,2762329,14210833,False,,8421801,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b9f7b168d1fd6399'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b53bf667fcdf65f9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5072c14e12d168927'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000,0,bins,,"""true""","""""",32.0,,,,33864609,1477874502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-31 00:46:01.725411,80032,257.0
140796743,140796743,,,,,,,bam,138912687,bam,140996881.0,bam,,,,,,,,,,,,,bam,,,,,,,2016-10-11 08:00:27.390017,slurm_multi,1476173132.0,0,6.0,main_w3_handler2,2840933,14051359,False,,8269131,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5abe3cec1011bb94f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c25234ff9b2957aa'}, {'src': 'hda', 'id': 'bbd44e69cb8906b514f88a3e8a0d1694'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,10000,0,bins,,"""false""","""""",32.0,,,,33412508,1476173029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-11 08:05:36.743765,91432,103.0
545451056,545451056,470962499.0,bam,460408418.0,bam,345995064.0,bam,bam,476748730,bam,534028943.0,bam,475108332.0,bam,471811579.0,bam,480588910.0,bam,464695229.0,bam,461156013.0,bam,457673343.0,bam,bam,,,,,,,2016-10-10 16:27:54.493208,slurm_multi,1476118120.0,0,6.0,main_w3_handler2,2799745,14046346,False,,8263894,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b554c6dc416e174bcd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53f24b9c74d172998'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51e2aaf60c2269ee9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5cd32625a8fee3c22'}, {'src': 'hda', 'id': 'bbd44e69cb8906b541ff261559d27664'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b18b94ab639f4227'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50577ad8732b49e19'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53d94676520dbee9d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5581bfc2e5bf28422'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54739bde17137ee59'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58dce6be1766d8618'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fb706f1efad10c09'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,"""false""","""""",32.0,,,,33571690,1476117378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-10-10 16:48:43.764264,88896,742.0
542430301,542430301,,,,,,,bam,570294958,bam,613306051.0,bam,758578367.0,bam,717338523.0,bam,560650242.0,bam,526995819.0,bam,535028664.0,bam,499423940.0,bam,bam,,,,,37.0,len,2016-11-07 14:25:50.734208,slurm_multi,1478532596.0,0,6.0,main_w3_handler2,2335226,14274830,False,,8483376,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553209c6b9ddebfbf'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53c32029b10899aa2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b529cefe66e7087dee'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5682ece9be272d320'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52ebd812952163760'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55a63492eb00b0c0c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b594a5e623c85a9816'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5403f32d8092b9307'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c8d61256ba8397ed'}]","""/galaxy-repl/main/files/011/513/dataset_11513560.dat""","""?""",0,10,0,bins,,"""true""","""""",32.0,,,,33477472,1478529469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-11-07 15:30:01.032034,23135,3127.0
11707022625,11707022625,,,,,,,bam,12474796868,bam,,,,,,,,,,,,,,,bam,,,,,,,2016-11-10 18:20:28.185055,reserved_multi,1478803069.0,0,4.0,main_w3_handler2,2862997,14309010,False,,8517379.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532f03771ce7afc0e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58548868ede102b9a'}]","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",0,10000,0,bins,,"""false""","""chr10""",32.0,,,,32443707,1478802896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-11-10 18:38:04.010486,5254,173.0
11707022625,11707022625,,,,,,,bam,12474796868,bam,,,,,,,,,,,,,,,bam,,,,,,,2016-11-16 17:55:40.750984,reserved_multi,1479319929.0,0,4.0,main_w3_handler2,2862997,14358377,False,,8564358.roundup,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532f03771ce7afc0e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58548868ede102b9a'}]","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",0,10000,0,bins,,"""false""","""chr10""",32.0,,,,32443707,1479319459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.5.0,2.3.5.0,,2016-11-16 18:12:10.919867,5254,470.0
