create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.frame,parameters.input1,parameters.input1.values,parameters.word,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-04-08 21:37:41.301228,slurm_normal,1428529083.0,0.0,,1.0,main_w1_handler1,2240521,9174990,False,,6568188,fasta,3454699.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19199104,,"""4""",32.0,,21872078.0,1428529080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-08 21:38:07.063537,,3.0
2015-04-08 21:36:37.028072,slurm_normal,1428529012.0,0.0,,1.0,main_w1_handler0,2240521,9174979,False,,6132969,fasta,3454687.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19199102,,"""6""",32.0,,21872078.0,1428529008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-08 21:36:56.669060,,4.0
2015-04-08 21:39:22.105350,slurm_normal,1428529189.0,0.0,,1.0,main_w1_handler0,2240521,9175010,False,,6568188,fasta,3454721.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19199104,,"""6""",32.0,,21872078.0,1428529184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-08 21:39:54.239930,,5.0
2015-04-08 21:34:03.149606,slurm_normal,1428528860.0,0.0,,1.0,main_w2_handler1,2240521,9174957,False,,6132969,fasta,3454657.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19199102,,"""4""",32.0,,21872078.0,1428528856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-08 21:34:26.430482,,4.0
2015-04-08 21:38:48.907408,slurm_normal,1428529151.0,0.0,,1.0,main_w1_handler0,2240521,9175004,False,,6568188,fasta,3454713.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19199104,,"""5""",32.0,,21872078.0,1428529147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-08 21:39:19.363450,,4.0
2015-04-08 23:01:59.767358,slurm_normal,1428534140.0,0.0,,1.0,main_w2_handler1,2240521,9175534,False,,12701157,fasta,3455255.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19200293,,"""6""",32.0,,21872078.0,1428534135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-08 23:02:22.625923,,5.0
2015-04-08 23:01:29.864881,slurm_normal,1428534110.0,0.0,,1.0,main_w2_handler0,2240521,9175532,False,,12701157,fasta,3455253.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19200293,,"""5""",32.0,,21872078.0,1428534104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-08 23:01:52.807455,,6.0
2015-04-08 22:20:55.681534,slurm_normal,1428531684.0,0.0,,1.0,main_w1_handler0,2240521,9175361,False,,65553370,fasta,3455058.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19200077,,"""4""",32.0,,21872078.0,1428531673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-08 22:21:27.837503,,11.0
2015-04-08 22:22:21.337569,slurm_normal,1428531768.0,0.0,,1.0,main_w2_handler0,2240521,9175368,False,,61210710,fasta,3455066.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19200082,,"""5""",32.0,,21872078.0,1428531759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-08 22:22:52.424309,,9.0
2015-04-08 22:21:12.840589,slurm_normal,1428531702.0,0.0,,1.0,main_w2_handler1,2240521,9175362,False,,65553370,fasta,3455059.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19200077,,"""5""",32.0,,21872078.0,1428531692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-08 22:21:46.358490,,10.0
2015-04-08 22:22:05.097129,slurm_normal,1428531751.0,0.0,,1.0,main_w2_handler0,2240521,9175367,False,,61210710,fasta,3455064.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19200082,,"""4""",32.0,,21872078.0,1428531741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-08 22:22:34.324787,,10.0
2015-04-08 22:21:25.457516,slurm_normal,1428531727.0,0.0,,1.0,main_w2_handler0,2240521,9175363,False,,65553370,fasta,3455062.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19200077,,"""6""",32.0,,21872078.0,1428531716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-08 22:22:10.777920,,11.0
2015-04-08 22:22:29.634868,slurm_normal,1428531786.0,0.0,,1.0,main_w1_handler1,2240521,9175370,False,,61210710,fasta,3455067.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19200082,,"""6""",32.0,,21872078.0,1428531776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-08 22:23:11.388498,,10.0
2015-04-08 23:06:53.919257,slurm_normal,1428534451.0,0.0,,1.0,main_w1_handler0,2240521,9175566,False,,126764080,fasta,3455277.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19200338,,"""5""",32.0,,21872078.0,1428534433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-08 23:07:36.074969,,18.0
2015-04-08 23:07:21.339659,slurm_normal,1428534486.0,0.0,,1.0,main_w1_handler0,2240521,9175567,False,,126764080,fasta,3455282.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19200338,,"""6""",32.0,,21872078.0,1428534467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-08 23:08:10.387625,,19.0
2015-04-08 23:01:06.334914,slurm_normal,1428534081.0,0.0,,1.0,main_w1_handler0,2240521,9175531,False,,12701157,fasta,3455252.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19200293,,"""4""",32.0,,21872078.0,1428534077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-08 23:01:25.002728,,4.0
2015-04-08 23:06:00.298188,slurm_normal,1428534396.0,0.0,,1.0,main_w2_handler1,2240521,9175553,False,,126764080,fasta,3455269.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19200338,,"""4""",32.0,,21872078.0,1428534379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-08 23:06:39.412582,,17.0
2015-04-09 15:51:01.806803,slurm_normal,1428594698.0,0.0,,1.0,main_w1_handler0,2240521,9181118,False,,13885551,fasta,3460337.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19208214,,"""5""",32.0,,21872078.0,1428594692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-09 15:51:39.755861,,6.0
2015-04-09 15:55:46.058368,slurm_normal,1428595009.0,0.0,,1.0,main_w1_handler0,2240521,9181139,False,,138608020,fasta,3460359.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19208385,,"""5""",32.0,,21872078.0,1428594992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-09 15:56:51.688386,,17.0
2015-04-09 15:37:25.519072,slurm_normal,1428593886.0,0.0,,1.0,main_w1_handler1,2240521,9181070,False,,13885551,fasta,3460282.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19208214,,"""4""",32.0,,21872078.0,1428593882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-09 15:38:08.502324,,4.0
2015-04-09 15:55:32.385895,slurm_normal,1428594979.0,0.0,,1.0,main_w1_handler1,2240521,9181135,False,,138608020,fasta,3460352.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19208385,,"""4""",32.0,,21872078.0,1428594962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-09 15:56:21.055666,,17.0
2015-04-09 15:52:22.060799,slurm_normal,1428594786.0,0.0,,1.0,main_w2_handler1,2240521,9181125,False,,13885551,fasta,3460344.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19208214,,"""6""",32.0,,21872078.0,1428594782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-09 15:53:10.025420,,4.0
2015-04-09 15:55:54.688623,slurm_normal,1428595040.0,0.0,,1.0,main_w2_handler0,2240521,9181142,False,,138608020,fasta,3460361.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19208385,,"""6""",32.0,,21872078.0,1428595022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-04-09 15:57:23.487094,,18.0
2015-06-03 16:19:46.648328,slurm_normal,1433348420.0,0.0,,1.0,main_w2_handler1,2318773,9591652,False,,5447462,fasta,3903189.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/tricEryt_IMS101.len""","""tricEryt_IMS101""","""0""",19808914,,"""4""",32.0,,23271245.0,1433348413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-03 16:20:25.603228,43881.0,7.0
2015-06-03 22:52:33.724399,slurm_normal,1433371983.0,0.0,,1.0,main_w2_handler0,2318773,9594212,False,,3865023,fasta,3905606.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/tricEryt_IMS101.len""","""tricEryt_IMS101""","""0""",19906607,,"""4""",32.0,,23271245.0,1433371972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-03 22:53:06.754087,43881.0,11.0
2015-07-01 22:06:37.596578,slurm_normal,1435788450.0,0.0,,1.0,main_w1_handler2,1928574,9777535,False,,42163,fasta,4080037.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",20208886,,"""4""",32.0,,23725563.0,1435788432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-07-01 22:07:33.536402,41834.0,18.0
2015-07-01 22:10:10.148834,slurm_normal,1435788637.0,0.0,,1.0,main_w1_handler2,1928574,9777541,False,,420370,fasta,4080069.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",20208918,,"""4""",32.0,,23725563.0,1435788633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-07-01 22:10:40.117293,41834.0,4.0
2015-06-09 15:33:21.741033,slurm_normal,1433864043.0,0.0,,1.0,main_w2_handler0,1928574,9620436,False,,156809,fasta,3931986.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19952780,,"""5""",32.0,,23548071.0,1433864040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 15:34:05.956663,41834.0,3.0
2015-06-09 16:16:37.094553,slurm_normal,1433866635.0,0.0,,1.0,main_w1_handler2,1928574,9620852,False,,54907,fasta,3932271.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19954206,,"""6""",32.0,,23548071.0,1433866632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 16:17:18.956719,41834.0,3.0
2015-06-09 15:31:50.303084,slurm_normal,1433863950.0,0.0,,1.0,main_w2_handler1,1928574,9620421,False,,156809,fasta,3931971.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19952780,,"""4""",32.0,,23548071.0,1433863947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 15:32:34.367107,41834.0,3.0
2015-06-09 15:35:10.372105,slurm_normal,1433864139.0,0.0,,1.0,main_w2_handler0,1928574,9620456,False,,1563690,fasta,3932006.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19953580,,"""4""",32.0,,23548071.0,1433864134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 15:35:42.830747,41834.0,5.0
2015-06-09 15:36:19.800844,slurm_normal,1433864210.0,0.0,,1.0,main_w2_handler0,1928574,9620465,False,,1563690,fasta,3932015.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19953580,,"""5""",32.0,,23548071.0,1433864206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 15:36:52.070737,41834.0,4.0
2015-06-09 15:36:55.227706,slurm_normal,1433864247.0,0.0,,1.0,main_w2_handler0,1928574,9620484,False,,1563690,fasta,3932025.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19953580,,"""6""",32.0,,23548071.0,1433864244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 15:37:30.476593,41834.0,3.0
2015-06-09 15:34:11.525105,slurm_normal,1433864094.0,0.0,,1.0,main_w1_handler0,1928574,9620450,False,,156809,fasta,3931998.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19952780,,"""6""",32.0,,23548071.0,1433864091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 15:35:00.736459,41834.0,3.0
2015-06-09 16:13:56.596619,slurm_normal,1433866470.0,0.0,,1.0,main_w1_handler0,1928574,9620757,False,,54907,fasta,3932253.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19954206,,"""5""",32.0,,23548071.0,1433866467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 16:14:34.728033,41834.0,3.0
2015-06-09 16:18:13.927946,slurm_normal,1433866728.0,0.0,,1.0,main_w1_handler2,1928574,9620929,False,,547500,fasta,3932283.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19954216,,"""5""",32.0,,23548071.0,1433866725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 16:18:49.865821,41834.0,3.0
2015-06-09 16:13:21.795724,slurm_normal,1433866435.0,0.0,,1.0,main_w1_handler1,1928574,9620754,False,,54907,fasta,3932250.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19954206,,"""4""",32.0,,23548071.0,1433866429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 16:13:59.803793,41834.0,6.0
2015-06-09 16:19:19.747803,slurm_normal,1433866798.0,0.0,,1.0,main_w1_handler1,1928574,9620961,False,,547500,fasta,3932290.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19954216,,"""6""",32.0,,23548071.0,1433866791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 16:20:01.851051,41834.0,7.0
2015-06-09 16:17:25.072222,slurm_normal,1433866673.0,0.0,,1.0,main_w2_handler1,1928574,9620890,False,,547500,fasta,3932275.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19954216,,"""4""",32.0,,23548071.0,1433866669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 16:17:56.843574,41834.0,4.0
2015-06-09 17:37:47.901645,slurm_normal,1433871497.0,0.0,,1.0,main_w2_handler0,1928574,9621448,False,,80844,fasta,3932715.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19955334,,"""4""",32.0,,23548071.0,1433871494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 17:38:23.619645,41834.0,3.0
2015-06-09 17:41:25.110591,slurm_normal,1433871719.0,0.0,,1.0,main_w2_handler0,1928574,9621465,False,,806140,fasta,3932737.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19955452,,"""5""",32.0,,23548071.0,1433871715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 17:42:03.012835,41834.0,4.0
2015-06-09 18:25:26.323791,slurm_normal,1433874366.0,0.0,,1.0,main_w1_handler2,1928574,9621695,False,,1511480,fasta,3932963.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19955766,,"""4""",32.0,,23548071.0,1433874361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 18:26:10.895016,41834.0,5.0
2015-06-09 17:40:42.509970,slurm_normal,1433871712.0,0.0,,1.0,main_w1_handler2,1928574,9621461,False,,806140,fasta,3932735.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19955452,,"""4""",32.0,,23548071.0,1433871708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 17:41:57.725786,41834.0,4.0
2015-06-09 18:24:26.101321,slurm_normal,1433874299.0,0.0,,1.0,main_w1_handler1,1928574,9621686,False,,151574,fasta,3932958.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19955757,,"""5""",32.0,,23548071.0,1433874296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 18:25:03.695893,41834.0,3.0
2015-06-09 17:41:49.465044,slurm_normal,1433871747.0,0.0,,1.0,main_w1_handler0,1928574,9621467,False,,806140,fasta,3932744.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19955452,,"""6""",32.0,,23548071.0,1433871743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 17:42:29.477968,41834.0,4.0
2015-06-09 18:25:47.219044,slurm_normal,1433874385.0,0.0,,1.0,main_w2_handler1,1928574,9621698,False,,1511480,fasta,3932966.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19955766,,"""5""",32.0,,23548071.0,1433874381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 18:26:30.039197,41834.0,4.0
2015-06-09 17:38:40.097494,slurm_normal,1433871556.0,0.0,,1.0,main_w2_handler0,1928574,9621451,False,,80844,fasta,3932722.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19955334,,"""6""",32.0,,23548071.0,1433871552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 17:39:23.126267,41834.0,4.0
2015-06-09 17:38:15.548332,slurm_normal,1433871536.0,0.0,,1.0,main_w2_handler0,1928574,9621450,False,,80844,fasta,3932720.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19955334,,"""5""",32.0,,23548071.0,1433871533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 17:39:00.899393,41834.0,3.0
2015-06-09 18:23:46.775368,slurm_normal,1433874253.0,0.0,,1.0,main_w2_handler0,1928574,9621684,False,,151574,fasta,3932954.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19955757,,"""4""",32.0,,23548071.0,1433874249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 18:24:17.625781,41834.0,4.0
2015-06-09 18:24:56.293082,slurm_normal,1433874325.0,0.0,,1.0,main_w1_handler1,1928574,9621692,False,,151574,fasta,3932960.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19955757,,"""6""",32.0,,23548071.0,1433874323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 18:25:29.157620,41834.0,2.0
2015-06-09 18:26:10.923067,slurm_normal,1433874399.0,0.0,,1.0,main_w1_handler2,1928574,9621701,False,,1511480,fasta,3932969.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19955766,,"""6""",32.0,,23548071.0,1433874395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 18:26:42.187870,41834.0,4.0
2015-07-04 23:09:54.801988,slurm_normal,1436051423.0,0.0,,1.0,main_w1_handler1,1928574,9791477,False,,85463,fasta,4093517.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",20230256,,"""4""",32.0,,23725563.0,1436051417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-07-04 23:10:24.719693,41834.0,6.0
2015-07-04 23:11:04.837856,slurm_normal,1436051503.0,0.0,,1.0,main_w1_handler1,1928574,9791480,False,,852110,fasta,4093520.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",20230264,,"""4""",32.0,,23725563.0,1436051498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-07-04 23:11:45.627799,41834.0,5.0
2015-07-04 23:11:55.215349,slurm_normal,1436051554.0,0.0,,1.0,main_w1_handler1,1928574,9791481,False,,85463,fasta,4093521.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",20230256,,"""5""",32.0,,23725563.0,1436051548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-07-04 23:12:36.487423,41834.0,6.0
2015-06-09 20:22:45.465815,slurm_normal,1433881410.0,0.0,,1.0,main_w2_handler1,1928574,9622703,False,,169710,fasta,3933699.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19957674,,"""5""",32.0,,23548071.0,1433881405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 20:23:32.918604,41834.0,5.0
2015-06-09 21:08:04.383196,slurm_normal,1433884118.0,0.0,,1.0,main_w1_handler2,1928574,9623078,False,,187440,fasta,3934107.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""",19958211,,"""4""",32.0,,23548071.0,1433884112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-06-09 21:08:41.509070,41834.0,6.0
