chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adapters,parameters.assume_sorted,parameters.bisulphite,parameters.chromInfo,parameters.dbkey,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.maxinsert,parameters.metric_accumulation_level,parameters.ref_file|__identifier__,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validation_stringency,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-08-07 14:00:39.775679,slurm_normal,1502115598.0,0,,1.0,main_w4_handler0,2954867,16520680,False,,1141128184,bam,10590386.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30769443}]",,"""100000""","[""ALL_READS"", ""SAMPLE"", ""LIBRARY""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,39750329.0,1502115426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 14:20:00.282311,98087.0,172.0
,,2017-08-07 14:00:40.609411,slurm_normal,1502115037.0,0,,1.0,main_w4_handler1,2954867,16520684,False,,1075532950,bam,10590252.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30769458}]",,"""100000""","[""ALL_READS"", ""SAMPLE"", ""LIBRARY""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,39750329.0,1502114834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 14:11:04.585618,98087.0,203.0
,,2017-08-07 14:00:40.960288,slurm_normal,1502115259.0,0,,1.0,main_w4_handler1,2954867,16520686,False,,1284908824,bam,10590308.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30769464}]",,"""100000""","[""ALL_READS"", ""SAMPLE"", ""LIBRARY""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,39750329.0,1502115067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 14:14:24.404379,98087.0,192.0
,,2017-08-07 14:00:39.309269,slurm_normal,1502115562.0,0,,1.0,main_w4_handler0,2954867,16520678,False,,1315349120,bam,10590379.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30769431}]",,"""100000""","[""ALL_READS"", ""SAMPLE"", ""LIBRARY""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,39750329.0,1502115386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 14:19:26.710994,98087.0,176.0
,,2017-08-07 14:00:39.538794,slurm_normal,1502115564.0,0,,1.0,main_w4_handler0,2954867,16520679,False,,1061642105,bam,10590383.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30769434}]",,"""100000""","[""ALL_READS"", ""SAMPLE"", ""LIBRARY""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,39750329.0,1502115407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 14:19:27.045701,98087.0,157.0
,,2017-08-07 14:00:40.340963,slurm_normal,1502115694.0,0,,1.0,main_w4_handler0,2954867,16520683,False,,879346509,bam,10590412.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30769455}]",,"""100000""","[""ALL_READS"", ""SAMPLE"", ""LIBRARY""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,39750329.0,1502115569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 14:21:39.408753,98087.0,125.0
,,2017-08-07 14:00:41.140824,slurm_normal,1502115808.0,0,,1.0,main_w4_handler0,2954867,16520687,False,,1215322150,bam,10590421.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30769467}]",,"""100000""","[""ALL_READS"", ""SAMPLE"", ""LIBRARY""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,39750329.0,1502115606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 14:23:30.843728,98087.0,202.0
,,2017-08-07 14:00:41.353541,slurm_normal,1502115913.0,0,,1.0,main_w4_handler0,2954867,16520688,False,,1258069155,bam,10590437.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30769470}]",,"""100000""","[""ALL_READS"", ""SAMPLE"", ""LIBRARY""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,39750329.0,1502115707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 14:25:18.045078,98087.0,206.0
,,2017-08-07 17:54:04.529187,slurm_normal,1502128597.0,0,,1.0,main_w4_handler1,3213186,16522816,False,,151900955,bam,10592323.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30786309}]",,"""100000""","[""ALL_READS""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,37859574.0,1502128542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 17:56:41.973220,105586.0,55.0
,,2017-08-07 17:54:04.854902,slurm_normal,1502128533.0,0,,1.0,main_w3_handler0,3213186,16522817,False,,135787841,bam,10592305.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30786320}]",,"""100000""","[""ALL_READS""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,37859574.0,1502128454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 17:55:35.392002,105586.0,79.0
,,2017-08-07 18:07:16.678957,slurm_normal,1502129278.0,0,,1.0,main_w4_handler0,3213186,16522982,False,,151900955,bam,10592492.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30786309}]",,"""100000""","[""ALL_READS""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,37859574.0,1502129248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 18:08:00.810278,105586.0,30.0
,,2017-08-07 18:06:32.792245,slurm_normal,1502129239.0,0,,1.0,main_w4_handler1,3213186,16522972,False,,122725779,bam,10592481.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30786286}]",,"""100000""","[""ALL_READS""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,37859574.0,1502129201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 18:07:21.394992,105586.0,38.0
,,2017-08-07 17:54:04.122291,slurm_normal,1502128531.0,0,,1.0,main_w4_handler0,3213186,16522815,False,,135075182,bam,10592304.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30786298}]",,"""100000""","[""ALL_READS""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,37859574.0,1502128451.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 17:55:36.024979,105586.0,80.0
,,2017-08-07 17:54:03.282054,slurm_normal,1502128533.0,0,,1.0,main_w3_handler1,3213186,16522812,False,,122725779,bam,10592306.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30786286}]",,"""100000""","[""ALL_READS""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,37859574.0,1502128454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 17:55:36.027721,105586.0,79.0
,,2017-08-07 18:07:33.303619,slurm_normal,1502129329.0,0,,1.0,main_w3_handler1,3213186,16522984,False,,138022447,bam,10592503.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30787254}]",,"""100000""","[""ALL_READS""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,37859574.0,1502129287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 18:08:51.314525,105586.0,42.0
,,2017-08-07 17:54:03.901835,slurm_normal,1502128567.0,0,,1.0,main_w4_handler1,3213186,16522814,False,,134288561,bam,10592322.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30786295}]",,"""100000""","[""ALL_READS""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,37859574.0,1502128537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 17:56:10.232987,105586.0,30.0
,,2017-08-07 17:54:03.663525,slurm_normal,1502128541.0,0,,1.0,main_w4_handler1,3213186,16522813,False,,134171127,bam,10592307.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30786290}]",,"""100000""","[""ALL_READS""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,37859574.0,1502128457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 17:55:44.750220,105586.0,84.0
,,2017-08-07 18:07:02.668369,slurm_normal,1502129314.0,0,,1.0,main_w3_handler1,3213186,16522979,False,,124878821,bam,10592489.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30787213}]",,"""100000""","[""ALL_READS""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,37859574.0,1502129231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 18:08:34.779020,105586.0,83.0
,,2017-08-07 18:06:46.188035,slurm_normal,1502129296.0,0,,1.0,main_w4_handler1,3213186,16522976,False,,124132831,bam,10592486.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30787207}]",,"""100000""","[""ALL_READS""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,37859574.0,1502129218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 18:08:19.559585,105586.0,78.0
,,2017-08-07 18:07:03.080003,slurm_normal,1502129301.0,0,,1.0,main_w3_handler1,3213186,16522980,False,,125652646,bam,10592490.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30787249}]",,"""100000""","[""ALL_READS""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,37859574.0,1502129235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 18:08:24.575845,105586.0,66.0
,,2017-08-07 19:03:56.597951,slurm_normal,1502132709.0,0,,1.0,main_w3_handler1,3215226,16523443,False,,152248608,bam,10592954.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 30788228}]",,"""100000""","[""ALL_READS""]",,0,Homo_sapiens_nuHg19_mtrCRS,,cached,"""LENIENT""",32.0,,,,39752308.0,1502132645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-07 19:05:10.566062,109883.0,64.0
,,2017-08-08 15:27:14.672827,slurm_normal,1502206050.0,0,,1.0,main_w3_handler1,3215689,16530128,False,,26684,bam,10599488.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/poeRet1.len""","""poeRet1""","[{'src': 'hda', 'id': 30791131}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 30797341}]",history,"""LENIENT""",32.0,741163373.0,fasta,,39434181.0,1502206045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-08 15:27:33.251306,109254.0,5.0
,,2017-08-10 10:41:29.576179,slurm_normal,1502361746.0,0,,1.0,main_w4_handler1,3135682,16548336,False,,302281983,bam,10619024.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 30824014}]",,"""100000""","[""ALL_READS""]",,0,eschColi_K12,,cached,"""LENIENT""",32.0,,,,39545022.0,1502361695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-10 10:42:30.706858,106997.0,51.0
,,2017-08-09 12:28:08.642210,slurm_normal,1502281707.0,0,,1.0,main_w3_handler0,3206946,16538745,False,,289,sam,10609457.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 30810289}]",,"""100000""","[""ALL_READS""]",,0,eschColi_K12,,cached,"""LENIENT""",32.0,,,,39772465.0,1502281698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-09 12:28:30.853908,109588.0,9.0
,,2017-08-10 10:41:31.180451,slurm_normal,1502361841.0,0,,1.0,main_w3_handler1,3135682,16548342,False,,184211952,bam,10619037.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 30824024}]",,"""100000""","[""ALL_READS""]",,0,eschColi_K12,,cached,"""LENIENT""",32.0,,,,39545022.0,1502361795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-10 10:44:04.869182,106997.0,46.0
,,2017-08-10 10:41:29.934574,slurm_normal,1502361789.0,0,,1.0,main_w4_handler0,3135682,16548339,False,,262509685,bam,10619025.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 30824018}]",,"""100000""","[""ALL_READS""]",,0,eschColi_K12,,cached,"""LENIENT""",32.0,,,,39545022.0,1502361698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-10 10:43:12.438045,106997.0,91.0
,,2017-08-10 10:41:30.695308,slurm_normal,1502361790.0,0,,1.0,main_w3_handler1,3135682,16548341,False,,243251902,bam,10619031.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 30824022}]",,"""100000""","[""ALL_READS""]",,0,eschColi_K12,,cached,"""LENIENT""",32.0,,,,39545022.0,1502361730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-10 10:43:16.260726,106997.0,60.0
,,2017-08-10 10:41:29.779413,slurm_normal,1502361793.0,0,,1.0,main_w3_handler1,3135682,16548337,False,,262509686,bam,10619026.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 30824016}]",,"""100000""","[""ALL_READS""]",,0,eschColi_K12,,cached,"""LENIENT""",32.0,,,,39545022.0,1502361698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-10 10:43:15.937799,106997.0,95.0
,,2017-08-10 10:41:30.218135,slurm_normal,1502361807.0,0,,1.0,main_w4_handler1,3135682,16548340,False,,330043587,bam,10619032.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 30824020}]",,"""100000""","[""ALL_READS""]",,0,eschColi_K12,,cached,"""LENIENT""",32.0,,,,39545022.0,1502361730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-10 10:43:31.703150,106997.0,77.0
,,2017-08-10 10:41:29.418651,slurm_normal,1502361723.0,0,,1.0,main_w3_handler0,3135682,16548335,False,,77526230,bam,10619027.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 30824012}]",,"""100000""","[""ALL_READS""]",,0,eschColi_K12,,cached,"""LENIENT""",32.0,,,,39545022.0,1502361698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-10 10:42:06.221824,106997.0,25.0
,,2017-08-10 13:42:10.735911,slurm_normal,1502372620.0,0,,1.0,main_w4_handler1,3218559,16550267,False,,11961369,bam,10621281.roundup,slurm,,132112168.0,corral-repl,,,[],"""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30826833}]",,"""100000""","[""ALL_READS""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,39806503.0,1502372537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-10 13:45:20.278228,109930.0,83.0
,,2017-08-11 07:30:15.223143,slurm_normal,1502436653.0,0,,1.0,main_w4_handler1,3206946,16556176,False,,66925953,bam,10627186.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30834889}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 30834784}]",history,"""LENIENT""",32.0,4706030.0,fasta,,39772465.0,1502436620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-11 07:30:54.966609,109588.0,33.0
,,2017-08-11 15:00:13.593033,slurm_normal,1502463844.0,0,,1.0,main_w3_handler1,3219575,16559787,False,,1093171652,bam,10631025.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30840627}]",,"""100000""","[""ALL_READS""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,39824088.0,1502463622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-11 15:04:08.631082,45757.0,222.0
,,2017-08-13 15:00:45.719522,slurm_normal,1502636662.0,0,,1.0,main_w3_handler0,3218485,16569468,False,,72846623,bam,10640417.roundup,slurm,,132112168.0,corral-repl,,"""2dc810d0803811e7b65d005056ba2773""",[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30856318}]",,"""100000""","[""ALL_READS""]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,,1502636574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-13 15:04:25.426941,96670.0,88.0
,,2017-08-13 18:40:04.205594,slurm_normal,1502649842.0,0,,1.0,main_w3_handler1,3218485,16570341,False,,63385557,bam,10641243.roundup,slurm,,132112168.0,corral-repl,,"""d11e85e8805611e79101005056ba2773""",[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30857918}]",,"""100000""","[""ALL_READS""]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,,1502649771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-13 18:44:06.156123,96670.0,71.0
,,2017-08-13 18:37:55.721156,slurm_normal,1502649688.0,0,,1.0,main_w4_handler1,3218485,16570317,False,,49132397,bam,10641237.roundup,slurm,,132112168.0,corral-repl,,"""83325774805611e7b65d005056ba2773""",[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30857885}]",,"""100000""","[""ALL_READS""]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,,1502649624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-13 18:41:34.348080,96670.0,64.0
,,2017-08-14 14:00:49.477056,slurm_normal,1502719460.0,0,,1.0,main_w4_handler1,3218485,16576211,False,,39419960,bam,10647201.roundup,slurm,,132112168.0,corral-repl,,"""f49aad5680f811e7ac71005056ba2773""",[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30866782}]",,"""100000""","[""ALL_READS""]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,,1502719395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-14 14:04:22.696279,96670.0,65.0
,,2017-08-14 14:01:39.050938,slurm_normal,1502719536.0,0,,1.0,main_w3_handler1,3218485,16576225,False,,47298603,bam,10647226.roundup,slurm,,132112168.0,corral-repl,,"""158e56a280f911e7a130005056ba55fb""",[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30866807}]",,"""100000""","[""ALL_READS""]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,,1502719462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-14 14:05:42.370390,96670.0,74.0
,,2017-08-15 11:49:32.912212,slurm_normal,1502797800.0,0,,1.0,main_w4_handler0,3206946,16584280,False,,66925953,bam,10655512.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30834889}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 30834784}]",history,"""LENIENT""",32.0,4706030.0,fasta,,39772465.0,1502797785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-15 11:50:03.351896,109588.0,15.0
,,2017-08-15 18:57:01.962580,slurm_normal,1502823735.0,0,,1.0,main_w4_handler1,2788464,16588532,False,,2805732228,bam,10660017.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28918496}]",,"""100000""","[""ALL_READS""]",,0,hg19,,cached,"""LENIENT""",32.0,,,,39312111.0,1502823439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-15 19:02:19.582201,66832.0,296.0
,,2017-08-17 14:00:28.410270,slurm_normal,1502978550.0,0,,1.0,main_w4_handler1,3214965,16601084,False,,508542786,bam,10673171.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30782361}]",,"""100000""","[""ALL_READS""]",,1,,"[{'src': 'hda', 'id': 30782332}]",history,"""LENIENT""",32.0,75628976.0,fasta,,39395124.0,1502978440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-17 14:02:34.927512,109177.0,110.0
,,2017-08-17 22:19:39.376636,slurm_normal,1503008399.0,0,,1.0,main_w4_handler0,3214570,16605348,False,,6810048,bam,10677274.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","[{'src': 'hda', 'id': 30858372}]",,"""100000""","[""ALL_READS""]",,0,sacCer3,,cached,"""LENIENT""",32.0,,,,39936967.0,1503008392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-17 22:20:01.711058,108343.0,7.0
,,2017-08-17 22:19:39.679609,slurm_normal,1503008400.0,0,,1.0,main_w3_handler1,3214570,16605349,False,,29805780,bam,10677272.roundup,slurm,,132112168.0,corral-repl,,,[],"""true""","""false""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","[{'src': 'hda', 'id': 30858373}]",,"""100000""","[""ALL_READS""]",,0,sacCer3,,cached,"""LENIENT""",32.0,,,,39936967.0,1503008389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM/2.7.1.1,2.7.1.1,,2017-08-17 22:20:03.410679,108343.0,11.0
