chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.c.__current_case__,parameters.c.consensus,parameters.c.fraction,parameters.c.hapNum,parameters.c.phredProb,parameters.c.theta,parameters.chromInfo,parameters.dbkey,parameters.indels,parameters.lastCol,parameters.mapCap,parameters.refOrHistory.__current_case__,parameters.refOrHistory.input1,parameters.refOrHistory.input1.values,parameters.refOrHistory.ownFile,parameters.refOrHistory.ownFile.values,parameters.refOrHistory.reference,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-10-20 20:22:33.701386,slurm_normal,1445394657.0,0,,1.0,main_w2_handler1,2477092,10663043,False,,1913927338,bam,4928811.roundup,slurm,,132112168.0,corral-repl,,,,"""41e102a0776811e5a233005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,21646537.0,,,,indexed,32.0,,25801266.0,1445394164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-10-21 02:30:59.313552,26809.0,493.0
,,2015-12-14 02:50:17.913545,slurm_normal,1450062681.0,0,,1.0,main_w1_handler0,2537324,11169421,False,,126345468,bam,5438863.roundup,slurm,,132112168.0,corral-repl,,,,"""66ba2faaa20d11e58285005056a52a46""",1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,22438115.0,,,,indexed,32.0,,26785238.0,1450062517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-12-14 03:11:23.862174,75271.0,164.0
,,2015-12-14 05:03:43.214898,slurm_normal,1450069833.0,0,,1.0,main_w2_handler1,2537324,11169759,False,,126347368,bam,5439134.roundup,slurm,,132112168.0,corral-repl,,,,"""0b2b6a7ea22011e5b4ed005056a52a46""",1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,22438728.0,,,,indexed,32.0,,26785238.0,1450069747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-12-14 05:10:35.814466,75271.0,86.0
,,2015-12-14 07:24:06.533187,slurm_normal,1450079100.0,0,,1.0,main_w1_handler0,2537324,11170056,False,,178708109,bam,5439449.roundup,slurm,,132112168.0,corral-repl,,,,"""a55ed17ca23311e5a158005056a51846""",1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,22439115.0,,,,indexed,32.0,,26785238.0,1450078707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-12-14 07:45:01.811801,75271.0,393.0
,,2015-12-14 22:24:31.118498,slurm_normal,1450148663.0,0,,1.0,main_w1_handler0,2538431,11179242,False,,2215568537,bam,5449682.roundup,slurm,,132112168.0,corral-repl,,,,"""6acdd0d4a2b111e589b7005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,22456994.0,,,,indexed,32.0,,25963093.0,1450148242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-12-15 03:04:27.378760,26809.0,421.0
,,2015-12-14 22:24:32.119627,slurm_normal,1450149036.0,0,,1.0,main_w2_handler1,2538431,11179243,False,,2211908302,bam,5449719.roundup,slurm,,132112168.0,corral-repl,,,,"""6acdd0d4a2b111e589b7005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,22456995.0,,,,indexed,32.0,,25963093.0,1450148635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-12-15 03:10:38.371004,26809.0,401.0
,,2015-11-18 17:12:58.237359,slurm_normal,1447876599.0,0,,1.0,main_w2_handler1,2200387,10937804,False,,568491147,bam,5194832.roundup,slurm,,132112168.0,corral-repl,211338.0,fasta,,"""990e6eda8e1711e584ac005056a51846""",0,no,,,,,"""/galaxy-repl/localdata/chrom/zymoMobi_ZM4.len""","""zymoMobi_ZM4""","""no""","""yes""","""60""",1,22054349.0,,22035384.0,,history,32.0,,26104706.0,1447876586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-11-18 19:56:41.965426,59403.0,13.0
,,2015-11-18 20:04:08.478283,slurm_normal,1447897785.0,0,,1.0,main_w2_handler1,1350127,10939393,False,,21146598,bam,5198671.roundup,slurm,,132112168.0,corral-repl,2085823.0,fasta,,"""838ecc368e2f11e5a8ce005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/zymoMobi_ZM4.len""","""zymoMobi_ZM4""","""no""","""yes""","""60""",1,22058004.0,,10368842.0,,history,32.0,,26104795.0,1447897772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-11-19 01:49:48.335114,31921.0,13.0
,,2015-11-18 20:09:33.744004,slurm_normal,1447897534.0,0,,1.0,main_w1_handler0,1350127,10939471,False,,13348545,bam,5198638.roundup,slurm,,132112168.0,corral-repl,2085823.0,fasta,,"""4331d6aa8e3011e5aa04005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/zymoMobi_ZM4.len""","""zymoMobi_ZM4""","""no""","""yes""","""60""",1,22058090.0,,10368842.0,,history,32.0,,26104795.0,1447897515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-11-19 01:45:36.764886,31921.0,19.0
,,2015-11-18 19:59:06.035154,slurm_normal,1447899775.0,0,,1.0,main_w1_handler1,1350127,10939360,False,,28362934,bam,5198918.roundup,slurm,,132112168.0,corral-repl,2085823.0,fasta,,"""cc4782028e2e11e58b82005056a51846""",0,no,,,,,"""/galaxy-repl/localdata/chrom/zymoMobi_ZM4.len""","""zymoMobi_ZM4""","""no""","""yes""","""60""",1,22057956.0,,10368842.0,,history,32.0,,26104795.0,1447899763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-11-19 02:22:59.087613,31921.0,12.0
,,2015-12-16 03:09:00.901372,slurm_normal,1450237090.0,0,,1.0,main_w1_handler1,2538572,11193623,False,,175428282,bam,5463421.roundup,slurm,,132112168.0,corral-repl,,,,"""58bb1824a3a211e58b71005056a52a46""",1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,22477014.0,,,,indexed,32.0,,26834811.0,1450236615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-12-16 03:38:12.630132,75271.0,475.0
,,2015-11-17 13:42:20.274731,slurm_normal,1447768621.0,0,,1.0,main_w2_handler1,2509521,10922297,False,,164131097,bam,5177890.roundup,slurm,,132112168.0,corral-repl,,,,"""0502ebb28d3111e58db7005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""no""","""no""","""60""",0,22031988.0,,,,indexed,32.0,,25849681.0,1447767759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-11-17 13:57:06.657681,24016.0,862.0
,,2015-11-17 18:56:47.575165,slurm_normal,1447801698.0,0,,1.0,main_w2_handler1,2200387,10925581,False,,16133533,bam,5183393.roundup,slurm,,132112168.0,corral-repl,211338.0,fasta,,"""ed7acbc88d5c11e5b69c005056a51846""",0,no,,,,,"""/galaxy-repl/localdata/chrom/zymoMobi_ZM4.len""","""zymoMobi_ZM4""","""no""","""yes""","""60""",1,22037665.0,,22035384.0,,history,32.0,,26104706.0,1447801672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-11-17 23:08:23.668790,59403.0,26.0
,,2015-12-16 15:30:45.435919,slurm_normal,1450293827.0,0,,1.0,main_w1_handler2,2540545,11198087,False,,1899287855,bam,5471238.roundup,slurm,,132112168.0,corral-repl,,,,"""f43738dea40911e5a53f005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,22483573.0,,,,indexed,32.0,,25963093.0,1450293441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-12-16 19:23:57.234371,26809.0,386.0
,,2015-12-16 15:30:46.334708,slurm_normal,1450293961.0,0,,1.0,main_w2_handler1,2540545,11198089,False,,1897058733,bam,5471220.roundup,slurm,,132112168.0,corral-repl,,,,"""f43738dea40911e5a53f005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,22483575.0,,,,indexed,32.0,,25963093.0,1450293339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-12-16 19:26:05.213449,26809.0,622.0
,,2015-11-18 20:08:11.568857,slurm_normal,1448023366.0,0,,1.0,main_w2_handler1,1350127,10939449,False,,11538372,bam,5220009.roundup,slurm,,132112168.0,corral-repl,2085823.0,fasta,,"""0f80bd948e3011e59e36005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/zymoMobi_ZM4.len""","""zymoMobi_ZM4""","""no""","""yes""","""60""",1,22058067.0,,10368842.0,,history,32.0,,26104795.0,1448023337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-11-20 12:42:50.591917,31921.0,29.0
,,2015-11-18 20:08:52.484227,slurm_normal,1448041923.0,0,,1.0,main_w2_handler0,1350127,10939458,False,,27988385,bam,5226252.roundup,slurm,,132112168.0,corral-repl,2085823.0,fasta,,"""294de3aa8e3011e5a8ad005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/zymoMobi_ZM4.len""","""zymoMobi_ZM4""","""no""","""yes""","""60""",1,22058076.0,,10368842.0,,history,32.0,,26104795.0,1448041903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-11-20 17:53:40.664584,31921.0,20.0
,,2015-11-19 19:53:01.972575,slurm_normal,1448043136.0,0,,1.0,main_w2_handler1,1350127,10952711,False,,23255949,bam,5226513.roundup,slurm,,132112168.0,corral-repl,2085823.0,fasta,,"""1bc863288ef711e59c69005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/zymoMobi_ZM4.len""","""zymoMobi_ZM4""","""no""","""yes""","""60""",1,22078479.0,,10368842.0,,history,32.0,,26104795.0,1448043124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-11-20 18:12:21.808578,31921.0,12.0
,,2015-11-18 20:10:11.526360,slurm_normal,1448043031.0,0,,1.0,main_w2_handler1,1350127,10939480,False,,23255949,bam,5226486.roundup,slurm,,132112168.0,corral-repl,2085823.0,fasta,,"""58a572f88e3011e58add005056a51846""",0,no,,,,,"""/galaxy-repl/localdata/chrom/zymoMobi_ZM4.len""","""zymoMobi_ZM4""","""no""","""yes""","""60""",1,22058099.0,,10368842.0,,history,32.0,,26104795.0,1448043018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-11-20 18:10:33.855512,31921.0,13.0
,,2015-12-02 17:17:58.116221,slurm_normal,1449090725.0,0,,1.0,main_w1_handler2,1350127,11067458,False,,112855514,bam,5321917.roundup,slurm,,132112168.0,corral-repl,2085823.0,fasta,,"""9daaf434991811e5aed2005056a51846""",0,no,,,,,"""/galaxy-repl/localdata/chrom/zymoMobi_ZM4.len""","""zymoMobi_ZM4""","""no""","""yes""","""60""",1,22266252.0,,10368842.0,,history,32.0,,26104795.0,1449090701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-12-02 21:12:10.212007,31921.0,24.0
,,2015-12-08 17:41:07.123904,slurm_normal,1449630906.0,0,,1.0,main_w1_handler1,2532402,11119776,False,,824569230,bam,5389412.roundup,slurm,,132112168.0,corral-repl,2247646.0,fasta,,"""d542e1a49dd211e5b2a1005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""yes""","""60""",1,22352336.0,,22352170.0,,history,32.0,,26104706.0,1449630866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-12-09 03:15:08.488595,59403.0,40.0
,,2015-12-21 17:10:51.325423,slurm_normal,1450737353.0,0,,1.0,main_w1_handler2,2545443,11290085,False,,2001370490,bam,5573827.roundup,slurm,,132112168.0,corral-repl,,,,"""c358bd78a80511e5b63b005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,22602308.0,,,,indexed,32.0,,26936085.0,1450736914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-12-21 22:36:02.166367,26809.0,439.0
,,2015-12-21 17:10:52.891110,slurm_normal,1450737578.0,0,,1.0,main_w1_handler0,2545443,11290087,False,,1997841377,bam,5573949.roundup,slurm,,132112168.0,corral-repl,,,,"""c358bd78a80511e5b63b005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,22602310.0,,,,indexed,32.0,,26936085.0,1450737084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-12-21 22:39:47.418730,26809.0,494.0
,,2015-12-24 15:41:47.232500,slurm_normal,1450972153.0,0,,1.0,main_w1_handler2,2547248,11322687,False,,1408453035,bam,5600275.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,22639004.0,,,,indexed,32.0,,25817562.0,1450971743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-12-24 15:49:15.527216,71124.0,410.0
,,2016-02-05 13:47:35.155471,slurm_normal,1454704750.0,0,,1.0,main_w1_handler0,2514808,11720011,False,,4788017348,bam,5982362.roundup,slurm,,132112168.0,corral-repl,,,,"""ff45ba84cc0e11e58cf2005056a52a46""",1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/apiMel3.len""","""apiMel3""","""no""","""no""","""60""",0,23199519.0,,,,indexed,32.0,,28120506.0,1454704626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-02-05 20:39:12.148912,73957.0,124.0
,,2016-02-05 20:56:30.920722,slurm_normal,1454706154.0,0,,1.0,main_w1_handler0,2514808,11726426,False,,4788017348,bam,5982552.roundup,slurm,,132112168.0,corral-repl,,,,,1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/apiMel3.len""","""apiMel3""","""no""","""yes""","""60""",0,23199519.0,,,,indexed,32.0,,28135854.0,1454705816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-02-05 21:02:38.554599,73957.0,338.0
,,2016-01-08 17:03:04.697763,slurm_normal,1452273777.0,0,,1.0,main_w1_handler0,2557172,11423016,False,,960243267,bam,5685567.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,22781002.0,,,,indexed,32.0,,27296718.0,1452272704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-01-08 17:23:07.674236,24355.0,1073.0
,,2016-01-08 17:03:05.638930,slurm_normal,1452273242.0,0,,1.0,main_w2_handler1,2557172,11423017,False,,687231801,bam,5685570.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,22781004.0,,,,indexed,32.0,,27296718.0,1452272786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-01-08 17:14:12.108029,24355.0,456.0
,,2016-01-14 18:56:08.383706,slurm_normal,1452798008.0,0,,1.0,main_w1_handler2,2562722,11506918,False,,687231801,bam,5774832.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,22897379.0,,,,indexed,32.0,,27436960.0,1452797794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-01-14 19:01:15.755948,76635.0,214.0
,,2016-01-14 19:08:52.641350,slurm_normal,1452798922.0,0,,1.0,main_w1_handler1,2562722,11506956,False,,960243267,bam,5774953.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,22897381.0,,,,indexed,32.0,,27436960.0,1452798552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-01-14 19:15:28.551093,76635.0,370.0
,,2016-01-15 14:45:08.166159,slurm_normal,1452869451.0,0,,1.0,main_w1_handler2,2565067,11512843,False,,960243267,bam,5781398.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,22908561.0,,,,indexed,32.0,,27405359.0,1452869128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-01-15 14:50:54.440418,76751.0,323.0
,,2016-01-15 14:45:06.926001,slurm_normal,1452869469.0,0,,1.0,main_w2_handler1,2565067,11512842,False,,687231801,bam,5781396.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,22908559.0,,,,indexed,32.0,,27405359.0,1452869127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-01-15 14:51:12.979445,76751.0,342.0
,,2016-06-20 20:49:35.313145,slurm_normal,1466456071.0,0,,1.0,main_w2_handler1,2743506,13215507,False,,94525037,bam,7400124.roundup,slurm,,132112168.0,corral-repl,,,,,1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5062adb6331224066'}]",,,indexed,32.0,,30952825.0,1466455798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-06-20 20:54:36.835465,77009.0,273.0
,,2016-09-09 15:42:46.480629,slurm_normal,1473437291.0,0,,1.0,main_w3_handler0,2813202,13816493,False,,960243267,bam,8037831.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b591cec390b386e6f3'}]",,,indexed,32.0,,32867824.0,1473435787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-09 16:08:12.784234,24355.0,1504.0
,,2016-09-09 15:42:46.142249,slurm_normal,1473436684.0,0,,1.0,main_w3_handler0,2813202,13816492,False,,687231801,bam,8037830.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b517b6e58063107649'}]",,,indexed,32.0,,32867824.0,1473435787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-09 15:58:09.841428,24355.0,897.0
,,2016-06-22 02:46:57.771191,slurm_normal,1466563634.0,0,,1.0,main_w2_handler0,2746394,13231483,False,,243812,bam,7416533.roundup,slurm,,132112168.0,corral-repl,5482.0,fasta,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""","""60""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b283edf24b839a71'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5625001cf00046f2b'}]",history,32.0,,31012553.0,1466563627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-06-22 02:47:15.563641,13416.0,7.0
,,2016-09-13 04:22:19.538515,slurm_normal,1473740942.0,0,,1.0,main_w4_handler0,2818220,13838550,False,,960243267,bam,8061036.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aa254f397c3e1169'}]",,,indexed,32.0,,32924414.0,1473740556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-13 04:29:04.197447,90060.0,386.0
,,2016-09-13 04:22:19.269230,slurm_normal,1473741147.0,0,,1.0,main_w3_handler1,2818220,13838549,False,,687231801,bam,8061034.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a4e249575805338c'}]",,,indexed,32.0,,32924414.0,1473740548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-13 04:32:29.647617,90060.0,599.0
,,2016-09-13 03:58:19.535984,slurm_normal,1473744963.0,0,,1.0,main_w4_handler0,2818623,13838451,False,,389250656,bam,8061220.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bcc3f45abb211477'}]",,,indexed,32.0,,32928415.0,1473744700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-13 05:36:05.620889,90062.0,263.0
,,2016-09-13 03:58:17.324836,slurm_normal,1473745432.0,0,,1.0,main_w4_handler1,2818623,13838445,False,,389266724,bam,8061234.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5472577abcbacf4a0'}]",,,indexed,32.0,,32928415.0,1473745022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-13 05:43:52.942664,90062.0,410.0
,,2016-09-13 03:58:18.900374,slurm_normal,1473745873.0,0,,1.0,main_w3_handler0,2818623,13838449,False,,959698443,bam,8061262.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51c34fcec2fb21751'}]",,,indexed,32.0,,32928415.0,1473745611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-13 05:51:15.006523,90062.0,262.0
,,2016-09-13 03:58:18.162400,slurm_normal,1473746614.0,0,,1.0,main_w3_handler0,2818623,13838447,False,,959829752,bam,8061286.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b508a8bbb422fd46'}]",,,indexed,32.0,,32928415.0,1473746133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-13 06:03:36.668756,90062.0,481.0
,,2016-09-13 03:58:19.826539,slurm_normal,1473747289.0,0,,1.0,main_w3_handler0,2818623,13838452,False,,235340812,bam,8061334.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e3608dfdbf0d8d8'}]",,,indexed,32.0,,32928415.0,1473747148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-13 06:14:53.559735,90062.0,141.0
,,2016-09-13 03:58:17.802473,slurm_normal,1473747351.0,0,,1.0,main_w4_handler0,2818623,13838446,False,,235403328,bam,8061327.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b593c396946a85e146'}]",,,indexed,32.0,,32928415.0,1473746997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-13 06:15:54.144122,90062.0,354.0
