create_time,destination_id,end_epoch,exit_code,file,file_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv.alignments,parameters.adv.clip,parameters.adv.matepairDist,parameters.adv.maxID,parameters.adv.minID,parameters.adv.minlen,parameters.adv.readfilter,parameters.adv.region,parameters.adv.skip_technical,parameters.adv.split,parameters.adv.spotgroups,parameters.chromInfo,parameters.dbkey,parameters.input.__current_case__,parameters.input.accession,parameters.input.file.values,parameters.input.input_select,parameters.outputformat,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-11-09 14:09:06.854460,slurm_normal,1478701256.0,0,,,1.0,main_w3_handler1,2887635,14295547,False,,8503688.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2146046,,accession_number,"""fastqsanger""",32.0,,34163406.0,1478701009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 14:20:58.220778,94371.0,247.0
2016-11-09 14:47:54.709048,slurm_normal,1478703301.0,0,,,1.0,main_w4_handler1,2887635,14295821,False,,8503958.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2146063,,accession_number,"""fastqsanger""",32.0,,34163406.0,1478702904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 14:55:07.773311,94371.0,397.0
2016-11-09 14:38:46.375713,slurm_normal,1478702608.0,0,,,1.0,main_w4_handler0,2887635,14295718,False,,8503866.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2146047,,accession_number,"""fastqsanger""",32.0,,34163406.0,1478702405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 14:43:30.635157,94371.0,203.0
2016-11-09 14:47:02.245821,slurm_normal,1478703263.0,0,,,1.0,main_w4_handler1,2887635,14295815,False,,8503949.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2146064,,accession_number,"""fastqsanger""",32.0,,34163406.0,1478702855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 14:54:30.542433,94371.0,408.0
2016-11-09 14:41:20.178209,slurm_normal,1478702767.0,0,,,1.0,main_w3_handler1,2887635,14295770,False,,8503903.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2146048,,accession_number,"""fastqsanger""",32.0,,34163406.0,1478702525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 14:46:10.576265,94371.0,242.0
2016-11-09 14:44:50.002362,slurm_normal,1478703318.0,0,,,1.0,main_w3_handler0,2887635,14295797,False,,8503933.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2146065,,accession_number,"""fastqsanger""",32.0,,34163406.0,1478702737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 14:55:23.576614,94371.0,581.0
2016-11-09 14:52:23.091719,slurm_normal,1478703427.0,0,,,1.0,main_w3_handler0,2887716,14295859,False,,8504059.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1745493,,accession_number,"""fastqsanger""",32.0,,34163406.0,1478703396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 14:57:09.688063,94371.0,31.0
2016-11-09 14:51:01.536117,slurm_normal,1478703385.0,0,,,1.0,main_w3_handler1,2887716,14295846,False,,8503991.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1392385,,accession_number,"""fastqsanger""",32.0,,34163406.0,1478703143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 14:56:28.188468,94371.0,242.0
2016-11-09 16:21:38.120032,slurm_normal,1478708946.0,0,,,1.0,main_w4_handler0,2887918,14296909,False,,8504981.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2913241,,accession_number,"""fastqsanger""",32.0,,33257177.0,1478708676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 16:29:10.571172,86153.0,270.0
2016-11-09 16:14:18.859310,slurm_normal,1478708531.0,0,,,1.0,main_w4_handler0,2804944,14296800,False,,8504857.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR4067818,,accession_number,"""fastqsanger""",32.0,,34167294.0,1478708144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 16:22:16.899907,89189.0,387.0
2016-11-09 16:35:06.491394,slurm_normal,1478709568.0,0,,,1.0,main_w3_handler1,2804944,14297113,False,,8505165.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR4085101,,accession_number,"""fastqsanger""",32.0,,34167294.0,1478709360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 16:39:30.821005,89189.0,208.0
2016-11-09 17:09:56.522795,slurm_normal,1478712073.0,0,,,1.0,main_w4_handler0,2661128,14297617,False,,8505646.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR515088,,accession_number,"""fastqsanger""",32.0,,33501468.0,1478711499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 17:21:19.168400,82103.0,574.0
2016-11-09 17:10:18.199763,slurm_normal,1478711893.0,0,,,1.0,main_w3_handler0,2661128,14297623,False,,8505642.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR515087,,accession_number,"""fastqsanger""",32.0,,33501468.0,1478711472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 17:18:19.511141,82103.0,421.0
2016-11-09 17:13:07.028687,slurm_normal,1478712028.0,0,,,1.0,main_w3_handler1,2804944,14297651,False,,8505677.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR4085446,,accession_number,"""fastqsanger""",32.0,,34167294.0,1478711639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 17:20:31.159557,89189.0,389.0
2016-11-09 17:13:49.256021,slurm_normal,1478712028.0,0,,,1.0,main_w4_handler1,2804944,14297659,False,,8505683.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR4086039,,accession_number,"""fastqsanger""",32.0,,34167294.0,1478711676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 17:20:32.229726,89189.0,352.0
2016-11-09 19:05:33.703614,slurm_normal,1478719075.0,0,,,1.0,main_w3_handler0,2819525,14298738,False,,8506679.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR388226,,accession_number,"""fastqsanger""",32.0,,34034042.0,1478718474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 19:17:57.899045,90151.0,601.0
2016-11-09 19:29:04.465320,slurm_normal,1478720303.0,0,,,1.0,main_w3_handler0,2819525,14298844,False,,8506745.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR388227,,accession_number,"""fastqsanger""",32.0,,34034042.0,1478719841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 19:38:26.932563,90151.0,462.0
2016-11-09 20:58:12.142771,slurm_normal,1478727702.0,0,,,1.0,main_w4_handler0,2833235,14299885,False,,8507735.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1957108,,accession_number,"""fastqsanger""",32.0,,34174622.0,1478726363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 21:41:45.939594,91016.0,1339.0
2016-11-15 20:55:29.174493,slurm_normal,1479244431.0,0,1488428622.0,sra,1.0,main_w3_handler0,2895744,14348518,False,,8554578.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5da9e6c9e561b1018'}]",file,"""fastqsanger""",32.0,,34147867.0,1479243623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-15 21:15:32.876174,88412.0,808.0
2016-11-09 22:05:20.903928,slurm_normal,1478729731.0,0,,,1.0,main_w4_handler1,2888487,14300526,False,,8508336.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2913246,,accession_number,"""fastqsanger""",32.0,,33257177.0,1478729224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 22:15:38.102759,86153.0,507.0
2016-11-09 23:46:38.622258,slurm_normal,1478736668.0,0,,,1.0,main_w4_handler1,2885170,14301413,False,,8509360.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2106510,,accession_number,"""fastqsanger""",32.0,,34132273.0,1478735237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 00:11:12.141263,94121.0,1431.0
2016-11-11 17:21:30.812821,slurm_normal,1478885074.0,0,,,1.0,main_w3_handler1,2891103,14319356,False,,8527481.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR837506,,accession_number,"""fastqsanger""",32.0,,33060216.0,1478884925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-11 17:24:38.187559,60038.0,149.0
2016-11-09 23:25:09.228142,slurm_normal,1478734409.0,0,,,1.0,main_w4_handler1,2888580,14301312,False,,8509231.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2913247,,accession_number,"""fastqsanger""",32.0,,33257177.0,1478733945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 23:33:31.132123,86153.0,464.0
2016-11-09 23:26:09.029264,slurm_normal,1478734723.0,0,,,1.0,main_w4_handler0,2888581,14301318,False,,8509242.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2913245,,accession_number,"""fastqsanger""",32.0,,33257177.0,1478734002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 23:38:46.054003,86153.0,721.0
2016-11-09 23:46:13.426229,slurm_normal,1478735467.0,0,,,1.0,main_w4_handler1,2885170,14301410,False,,8509358.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2106508,,accession_number,"""fastqsanger""",32.0,,34132273.0,1478735215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-09 23:51:08.940483,94121.0,252.0
2016-11-09 23:46:28.653274,slurm_normal,1478737851.0,0,,,1.0,main_w3_handler1,2885170,14301411,False,,8509359.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2106509,,accession_number,"""fastqsanger""",32.0,,34132273.0,1478735234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 00:30:53.730769,94121.0,2617.0
2016-11-10 04:46:02.708782,slurm_normal,1478753217.0,0,2090536.0,sra,1.0,main_w3_handler0,2888815,14303043,False,,8511102.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d61212931a46230'}]",file,"""fastqsanger""",32.0,,34181904.0,1478753211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 04:47:00.161519,67113.0,6.0
2016-11-10 05:42:23.604749,slurm_normal,1478757630.0,0,3979777988.0,sra,1.0,main_w4_handler0,1193176,14303209,False,,8511253.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9cb05484c128915'}]",file,"""fasta""",32.0,,34006485.0,1478756590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 06:00:33.101805,28138.0,1040.0
2016-11-10 05:19:58.319712,slurm_normal,1478756328.0,0,3979777988.0,sra,1.0,main_w3_handler0,1193176,14303135,False,,8511187.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9cb05484c128915'}]",file,"""fastqsanger""",32.0,,34006485.0,1478755235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 05:38:52.054065,28138.0,1093.0
2016-11-10 10:12:38.582851,slurm_normal,1478772895.0,0,,,1.0,main_w4_handler1,2861810,14304630,False,Job output deleted by user before job completed.,8512680.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,ERR718799,,accession_number,"""fastqsanger""",32.0,,33818758.0,1478772790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 10:14:57.407770,,105.0
2016-11-10 10:21:06.630935,slurm_normal,1478773449.0,0,,,1.0,main_w4_handler1,2861810,14304724,False,,8512781.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,ERR718799,,accession_number,"""fastqsanger""",32.0,,33818758.0,1478773299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 10:24:12.326853,,150.0
2016-11-10 10:54:22.188068,slurm_normal,1478776688.0,0,,,1.0,main_w3_handler1,2887716,14304920,False,,8513040.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2558692,,accession_number,"""fastqsanger""",32.0,,34186476.0,1478775432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 11:18:12.962657,94371.0,1256.0
2016-11-10 10:53:58.639002,slurm_normal,1478776578.0,0,,,1.0,main_w4_handler0,2887716,14304914,False,,8513036.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2558690,,accession_number,"""fastqsanger""",32.0,,34186476.0,1478775400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 11:16:22.931295,94371.0,1178.0
2016-11-10 10:54:09.956517,slurm_normal,1478776687.0,0,,,1.0,main_w4_handler0,2887716,14304916,False,,8513037.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2558691,,accession_number,"""fastqsanger""",32.0,,34186476.0,1478775404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 11:18:11.512247,94371.0,1283.0
2016-11-10 10:54:32.935627,slurm_normal,1478778509.0,0,,,1.0,main_w4_handler1,2887716,14304921,False,,8513041.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2558693,,accession_number,"""fastqsanger""",32.0,,34186476.0,1478775432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 11:48:33.260712,94371.0,3077.0
2016-11-10 12:32:38.968223,slurm_normal,1478781689.0,0,,,1.0,main_w3_handler0,2833216,14305852,False,,8513889.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2443252,,accession_number,"""fastqsanger""",32.0,,34159069.0,1478781200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 12:41:31.631762,91017.0,489.0
2016-11-10 13:47:58.516029,slurm_normal,1478786281.0,0,,,1.0,main_w3_handler0,2886661,14306476,False,,8514543.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1145795,,accession_number,"""fastqsanger""",32.0,,34188293.0,1478785782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 13:58:05.029894,94298.0,499.0
2016-11-11 16:24:33.107172,slurm_normal,1478881844.0,0,,,1.0,main_w3_handler0,2573326,14318751,False,,8526810.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1057445,,accession_number,"""fastqsanger""",32.0,,34126263.0,1478881540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-11 16:30:53.627657,41000.0,304.0
2016-11-10 15:50:14.364526,slurm_normal,1478793424.0,0,,,1.0,main_w4_handler0,2833235,14307761,False,,8516000.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1957098,,accession_number,"""fastqsanger""",32.0,,34174622.0,1478793049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 15:57:09.155943,91016.0,375.0
2016-11-10 15:49:56.249916,slurm_normal,1478793774.0,0,,,1.0,main_w3_handler0,2889658,14307755,False,,8516043.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR4292318,,accession_number,"""fastqsanger""",32.0,,33870400.0,1478793251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 16:03:13.388527,92912.0,523.0
2016-11-10 15:48:25.187087,slurm_normal,1478793335.0,0,,,1.0,main_w3_handler0,2889658,14307722,False,,8515988.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR4292308,,accession_number,"""fastqsanger""",32.0,,33870400.0,1478792980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 15:56:02.018949,92912.0,355.0
2016-11-10 15:49:21.841305,slurm_normal,1478793367.0,0,,,1.0,main_w3_handler0,2889658,14307747,False,,8516005.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR4292314,,accession_number,"""fastqsanger""",32.0,,33870400.0,1478793066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 15:56:21.036347,92912.0,301.0
2016-11-10 15:49:05.629162,slurm_normal,1478793449.0,0,,,1.0,main_w4_handler0,2889658,14307746,False,,8515989.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR4292312,,accession_number,"""fastqsanger""",32.0,,33870400.0,1478792986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 15:57:42.446545,92912.0,463.0
2016-11-10 15:49:36.298962,slurm_normal,1478793453.0,0,,,1.0,main_w4_handler0,2889658,14307754,False,,8515991.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR4292316,,accession_number,"""fastqsanger""",32.0,,33870400.0,1478793014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 15:57:44.282050,92912.0,439.0
2016-11-10 15:48:48.772071,slurm_normal,1478793453.0,0,,,1.0,main_w4_handler1,2889658,14307741,False,,8515987.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR4292310,,accession_number,"""fastqsanger""",32.0,,33870400.0,1478792980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 15:57:44.834595,92912.0,473.0
2016-11-11 16:24:52.313074,slurm_normal,1478881901.0,0,,,1.0,main_w4_handler1,2573326,14318752,False,,8526826.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1057449,,accession_number,"""fastqsanger""",32.0,,34126263.0,1478881571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-11 16:31:46.462935,41000.0,330.0
2016-11-10 18:51:35.249401,slurm_normal,1478804746.0,0,,,1.0,main_w3_handler0,2861102,14309317,False,,8517563.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3331580,,accession_number,"""fastqsanger""",32.0,,33809921.0,1478804137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 19:06:41.720897,90272.0,609.0
2016-11-10 18:53:46.415281,slurm_normal,1478804770.0,0,,,1.0,main_w4_handler0,2861102,14309328,False,,8517562.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3331581,,accession_number,"""fastqsanger""",32.0,,33809921.0,1478804122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-10 19:06:53.413609,90272.0,648.0
2016-11-11 06:01:46.669496,slurm_normal,1478844408.0,0,,,1.0,main_w3_handler1,2833235,14313174,False,,8521325.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1957100,,accession_number,"""fastqsanger""",32.0,,34203151.0,1478844151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-11 06:06:50.916832,91016.0,257.0
2016-11-11 06:21:04.510326,slurm_normal,1478845589.0,0,,,1.0,main_w4_handler1,2833235,14313212,False,,8521371.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1957101,,accession_number,"""fastqsanger""",32.0,,34203151.0,1478845338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-11 06:26:31.878028,91016.0,251.0
2016-11-11 19:43:37.282368,slurm_normal,1478893948.0,0,,,1.0,main_w3_handler0,2870009,14320668,False,,8528771.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1021803,,accession_number,"""fastqsanger""",32.0,,33894491.0,1478893499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-11 19:55:32.527639,42232.0,449.0
2016-11-11 21:52:15.360338,slurm_normal,1478901984.0,0,,,1.0,main_w3_handler1,2890900,14321549,False,,8529665.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,DRR002318,,accession_number,"""fastqsanger""",32.0,,34210988.0,1478901182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-11 22:06:28.803392,80371.0,802.0
