chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
31.0,len,2017-10-16 06:05:33.803567,slurm_normal,1508133955.0,0.0,,1.0,main_w3_handler1,3288314,17108057,False,,31,len,11165239.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/693/dataset_21693394.dat""","""?""",,"[{'src': 'hda', 'id': 31698817}]",32.0,,41306843,1508133950.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-16 06:05:56.857521,113012,5.0
31.0,len,2017-10-16 06:05:34.109015,slurm_normal,1508133958.0,0.0,,1.0,main_w3_handler1,3288362,17108061,False,,31,len,11165241.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/693/dataset_21693397.dat""","""?""",,"[{'src': 'hda', 'id': 31698821}]",32.0,,41153348,1508133953.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-16 06:06:01.087096,113112,5.0
31.0,len,2017-10-16 06:05:37.693288,slurm_normal,1508133955.0,0.0,,1.0,main_w4_handler1,3288366,17108073,False,,31,len,11165240.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/693/dataset_21693412.dat""","""?""",,"[{'src': 'hda', 'id': 31698835}]",32.0,,41307889,1508133950.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-16 06:05:57.648550,113086,5.0
31.0,len,2017-10-16 06:05:35.016510,slurm_normal,1508133967.0,0.0,,1.0,main_w3_handler0,3288357,17108068,False,,31,len,11165251.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/693/dataset_21693404.dat""","""?""",,"[{'src': 'hda', 'id': 31698827}]",32.0,,41307545,1508133962.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-16 06:06:08.652629,112998,5.0
31.0,len,2017-10-16 06:08:32.716670,slurm_normal,1508134128.0,0.0,,1.0,main_w3_handler0,3288329,17108122,False,,31,len,11165296.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/693/dataset_21693461.dat""","""?""",,"[{'src': 'hda', 'id': 31698884}]",32.0,,41140270,1508134124.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-16 06:08:51.405580,113079,4.0
31.0,len,2017-10-16 06:14:19.998176,slurm_normal,1508134478.0,0.0,,1.0,main_w4_handler0,3288362,17108174,False,,31,len,11165351.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/693/dataset_21693526.dat""","""?""",,"[{'src': 'hda', 'id': 31698951}]",32.0,,41153348,1508134473.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-16 06:14:39.118738,113112,5.0
31.0,len,2017-10-16 06:08:19.214032,slurm_normal,1508134115.0,0.0,,1.0,main_w4_handler1,3288316,17108107,False,,31,len,11165285.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/693/dataset_21693445.dat""","""?""",,"[{'src': 'hda', 'id': 31698868}]",32.0,,41125151,1508134111.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-16 06:08:38.769770,113043,4.0
31.0,len,2017-10-16 06:05:38.326410,slurm_normal,1508133962.0,0.0,,1.0,main_w4_handler1,3288320,17108075,False,,31,len,11165248.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/693/dataset_21693414.dat""","""?""",,"[{'src': 'hda', 'id': 31698837}]",32.0,,41306918,1508133958.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-16 06:06:05.848076,113131,4.0
31.0,len,2017-10-16 06:06:06.831618,slurm_normal,1508133986.0,0.0,,1.0,main_w4_handler1,3288367,17108084,False,,31,len,11165259.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/693/dataset_21693423.dat""","""?""",,"[{'src': 'hda', 'id': 31698846}]",32.0,,41307890,1508133980.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-16 06:06:28.879137,113059,6.0
31.0,len,2017-10-16 06:05:49.166493,slurm_normal,1508133978.0,0.0,,1.0,main_w4_handler1,3288347,17108078,False,,31,len,11165256.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/693/dataset_21693417.dat""","""?""",,"[{'src': 'hda', 'id': 31698840}]",32.0,,41134236,1508133973.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-16 06:06:20.152042,113065,5.0
31.0,len,2017-10-16 06:05:50.944736,slurm_normal,1508133973.0,0.0,,1.0,main_w4_handler1,3288351,17108082,False,,31,len,11165253.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/693/dataset_21693421.dat""","""?""",,"[{'src': 'hda', 'id': 31698844}]",32.0,,41307037,1508133968.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-16 06:06:14.116099,113035,5.0
31.0,len,2017-10-16 06:05:36.101041,slurm_normal,1508133968.0,0.0,,1.0,main_w3_handler0,3288348,17108070,False,,31,len,11165252.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/693/dataset_21693405.dat""","""?""",,"[{'src': 'hda', 'id': 31698828}]",32.0,,41306849,1508133962.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-16 06:06:12.576637,113020,6.0
31.0,len,2017-10-16 06:05:33.935715,slurm_normal,1508133958.0,0.0,,1.0,main_w3_handler1,3288352,17108059,False,,31,len,11165242.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/693/dataset_21693395.dat""","""?""",,"[{'src': 'hda', 'id': 31698818}]",32.0,,41306904,1508133953.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-16 06:06:01.246067,113014,5.0
31.0,len,2017-10-16 06:06:10.790086,slurm_normal,1508133987.0,0.0,,1.0,main_w3_handler1,3288365,17108086,False,,31,len,11165261.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/693/dataset_21693425.dat""","""?""",,"[{'src': 'hda', 'id': 31698848}]",32.0,,41307886,1508133982.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-16 06:06:29.336502,113128,5.0
31.0,len,2017-10-16 06:18:19.912123,slurm_normal,1508134716.0,0.0,,1.0,main_w3_handler1,3288396,17108259,False,,31,len,11165447.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/693/dataset_21693611.dat""","""?""",,"[{'src': 'hda', 'id': 31699038}]",32.0,,41153348,1508134711.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-16 06:18:37.881557,113112,5.0
1971.0,len,2017-12-24 17:20:18.831219,slurm_normal,1514136071.0,0.0,,1.0,main_w3_handler0,3374393,17890887,False,,1971,len,11964780,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/022/885/dataset_22885997.dat""","""hg19""",,"[{'src': 'hda', 'id': 33075966}]",32.0,,42814603,1514136067.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-12-24 17:21:12.414821,118066,4.0
31.0,len,2017-10-17 17:03:09.672045,slurm_normal,1508259807.0,0.0,,1.0,main_w4_handler1,3289642,17118504,False,,31,len,11177084,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/709/dataset_21709137.dat""","""?""",,"[{'src': 'hda', 'id': 31719085}]",32.0,,41330451,1508259802.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-17 17:03:28.816320,113074,5.0
31.0,len,2017-10-17 16:59:08.755639,slurm_normal,1508259568.0,0.0,,1.0,main_w4_handler1,3289630,17118476,False,,31,len,11177046,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/709/dataset_21709107.dat""","""?""",,"[{'src': 'hda', 'id': 31719055}]",32.0,,41330004,1508259563.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-17 16:59:29.999221,112161,5.0
31.0,len,2017-10-17 17:14:59.878086,slurm_normal,1508260516.0,0.0,,1.0,main_w4_handler0,3284802,17118601,False,,31,len,11177194,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/709/dataset_21709266.dat""","""?""",,"[{'src': 'hda', 'id': 31719215}]",32.0,,41261495,1508260512.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-17 17:15:17.562166,113510,4.0
31.0,len,2017-10-17 17:13:01.314896,slurm_normal,1508260396.0,0.0,,1.0,main_w4_handler1,2856636,17118578,False,,31,len,11177175,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/709/dataset_21709223.dat""","""?""",,"[{'src': 'hda', 'id': 31719172}]",32.0,,41252068,1508260392.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-17 17:13:17.976513,92277,4.0
31.0,len,2017-10-18 12:14:38.514668,slurm_normal,1508328904.0,0.0,,1.0,main_w3_handler0,3290773,17130681,False,,31,len,11187214,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/725/dataset_21725895.dat""","""?""",,"[{'src': 'hda', 'id': 31736903}]",32.0,,41353999,1508328901.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-18 12:15:09.973431,112949,3.0
31.0,len,2017-10-18 14:12:49.750362,slurm_normal,1508336317.0,0.0,,1.0,main_w4_handler0,3290986,17132314,False,,31,len,11189030,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/728/dataset_21728039.dat""","""?""",,"[{'src': 'hda', 'id': 31739174}]",32.0,,41357943,1508336311.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-18 14:23:08.970944,113863,6.0
5940981.0,len,2017-12-27 09:03:33.113282,slurm_normal,1514365428.0,0.0,,1.0,main_w3_handler0,3376603,17902672,False,,5940981,len,11977169,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/022/902/dataset_22902890.dat""","""?""",,"[{'src': 'hda', 'id': 33094628}]",32.0,,42871337,1514365425.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-12-27 09:03:50.184668,119146,3.0
31.0,len,2017-10-19 06:18:14.606120,slurm_normal,1508394134.0,0.0,,1.0,main_w4_handler0,3292005,17141604,False,,31,len,11198913,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/740/dataset_21740122.dat""","""?""",,"[{'src': 'hda', 'id': 31752676}]",32.0,,41310735,1508394129.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-19 06:22:17.573572,113712,5.0
31.0,len,2017-10-19 06:17:31.480383,slurm_normal,1508394110.0,0.0,,1.0,main_w4_handler1,3292002,17141582,False,,31,len,11198908,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/740/dataset_21740099.dat""","""?""",,"[{'src': 'hda', 'id': 31752653}]",32.0,,41382633,1508394106.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-19 06:21:55.868432,112976,4.0
31.0,len,2017-10-19 06:17:51.010608,slurm_normal,1508393901.0,0.0,,1.0,main_w3_handler0,3291993,17141591,False,,31,len,11198838,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/740/dataset_21740109.dat""","""?""",,"[{'src': 'hda', 'id': 31752663}]",32.0,,41296060,1508393897.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-19 06:18:26.849656,113675,4.0
31.0,len,2017-10-19 06:17:52.017858,slurm_normal,1508393898.0,0.0,,1.0,main_w3_handler0,3292000,17141593,False,,31,len,11198837,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/740/dataset_21740111.dat""","""?""",,"[{'src': 'hda', 'id': 31752665}]",32.0,,41382598,1508393894.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-19 06:18:21.909331,113700,4.0
31.0,len,2017-10-19 06:19:59.758383,slurm_normal,1508394038.0,0.0,,1.0,main_w3_handler0,3288556,17141640,False,,31,len,11198880,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/740/dataset_21740157.dat""","""?""",,"[{'src': 'hda', 'id': 31752711}]",32.0,,41309860,1508394029.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-19 06:20:42.868236,113705,9.0
31.0,len,2017-10-19 06:18:03.355141,slurm_normal,1508394029.0,0.0,,1.0,main_w3_handler1,3291995,17141598,False,,31,len,11198878,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/740/dataset_21740117.dat""","""?""",,"[{'src': 'hda', 'id': 31752670}]",32.0,,41310664,1508394025.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-19 06:22:02.953276,113004,4.0
31.0,len,2017-10-19 06:17:43.771226,slurm_normal,1508393892.0,0.0,,1.0,main_w4_handler1,3291992,17141585,False,,31,len,11198834,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/740/dataset_21740101.dat""","""?""",,"[{'src': 'hda', 'id': 31752655}]",32.0,,41382661,1508393888.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-19 06:18:18.616723,113017,4.0
31.0,len,2017-10-19 06:18:35.194058,slurm_normal,1508393965.0,0.0,,1.0,main_w4_handler1,3291991,17141615,False,,31,len,11198858,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/740/dataset_21740132.dat""","""?""",,"[{'src': 'hda', 'id': 31752686}]",32.0,,41382562,1508393960.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-19 06:19:29.704928,113711,5.0
31.0,len,2017-10-19 06:18:24.558458,slurm_normal,1508393944.0,0.0,,1.0,main_w3_handler0,3291989,17141609,False,,31,len,11198850,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/740/dataset_21740127.dat""","""?""",,"[{'src': 'hda', 'id': 31752681}]",32.0,,41382546,1508393938.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-19 06:19:07.155713,113092,6.0
31.0,len,2017-10-19 06:19:23.393560,slurm_normal,1508394209.0,0.0,,1.0,main_w3_handler1,3291994,17141630,False,,31,len,11198940,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/740/dataset_21740147.dat""","""?""",,"[{'src': 'hda', 'id': 31752701}]",32.0,,41382564,1508394205.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-19 06:24:48.787363,113688,4.0
31.0,len,2017-10-19 06:18:34.431993,slurm_normal,1508393964.0,0.0,,1.0,main_w4_handler1,3292003,17141613,False,,31,len,11198857,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/740/dataset_21740131.dat""","""?""",,"[{'src': 'hda', 'id': 31752685}]",32.0,,41382759,1508393958.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-19 06:19:27.987121,113082,6.0
31.0,len,2017-10-19 06:17:44.968524,slurm_normal,1508394016.0,0.0,,1.0,main_w3_handler1,3291996,17141587,False,,31,len,11198875,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/740/dataset_21740103.dat""","""?""",,"[{'src': 'hda', 'id': 31752657}]",32.0,,41382596,1508394012.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-19 06:21:40.754179,113403,4.0
31.0,len,2017-10-19 06:22:26.471788,slurm_normal,1508394332.0,0.0,,1.0,main_w3_handler1,3279961,17141678,False,,31,len,11198979,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/740/dataset_21740197.dat""","""?""",,"[{'src': 'hda', 'id': 31752751}]",32.0,,41382799,1508394327.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-19 06:25:51.970498,113118,5.0
60.0,len,2018-03-04 11:06:07.617065,slurm_normal,1520161592.0,0.0,7680.0,1.0,main_w3_handler0,3450540,18599155,False,,60,len,12694153,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/023/893/dataset_23893740.dat""","""?""",,"[{'src': 'hda', 'id': 34196869}]",32.0,,43169825,1520161590.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2018-03-04 11:06:35.231958,119818,2.0
17.0,len,2018-01-03 18:40:45.296374,slurm_normal,1515004862.0,0.0,,1.0,main_w3_handler1,3381217,17938998,False,,17,len,12015020,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/022/957/dataset_22957159.dat""","""?""",,"[{'src': 'hda', 'id': 33162291}]",32.0,,42963177,1515004859.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2018-01-03 18:41:04.864718,38729,3.0
31.0,len,2017-10-20 12:47:02.022822,slurm_normal,1508503660.0,0.0,,1.0,main_w4_handler0,2562029,17153773,False,,31,len,11212136,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/758/dataset_21758969.dat""","""?""",,"[{'src': 'hda', 'id': 31773787}]",32.0,,41419732,1508503657.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 12:47:45.987938,76605,3.0
31.0,len,2017-10-20 12:53:50.563645,slurm_normal,1508504091.0,0.0,,1.0,main_w4_handler0,3293760,17153882,False,,31,len,11212257,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/759/dataset_21759152.dat""","""?""",,"[{'src': 'hda', 'id': 31774136}]",32.0,,41419750,1508504087.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 12:55:01.208947,113324,4.0
31.0,len,2017-10-20 12:53:34.891345,slurm_normal,1508504043.0,0.0,,1.0,main_w3_handler0,3293743,17153869,False,,31,len,11212224,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/759/dataset_21759126.dat""","""?""",,"[{'src': 'hda', 'id': 31774110}]",32.0,,41419695,1508504039.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 12:54:11.672100,113300,4.0
31.0,len,2017-10-19 19:07:30.941504,slurm_normal,1508440078.0,0.0,,1.0,main_w4_handler0,3293029,17148612,False,,31,len,11206411,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/750/dataset_21750903.dat""","""?""",,"[{'src': 'hda', 'id': 31764860}]",32.0,,41159701,1508440074.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-19 19:08:08.031265,113138,4.0
2033.0,len,2017-10-19 19:00:15.084051,slurm_normal,1508439676.0,0.0,,1.0,main_w3_handler1,3291342,17148560,False,,2033,len,11206364,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/750/dataset_21750839.dat""","""?""",,"[{'src': 'hda', 'id': 31764796}]",32.0,,41249774,1508439671.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-19 19:01:18.460355,111991,5.0
18.0,len,2017-10-20 15:05:46.031565,slurm_normal,1508512008.0,0.0,,1.0,main_w3_handler0,3291342,17155465,False,,18,len,11213889,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/761/dataset_21761610.dat""","""?""",,"[{'src': 'hda', 'id': 31776662}]",32.0,,41423846,1508512004.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 15:06:54.572231,111991,4.0
60.0,len,2018-03-04 11:06:07.674012,slurm_normal,1520161592.0,0.0,7680.0,1.0,main_w3_handler0,3450540,18599156,False,,60,len,12694154,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/023/893/dataset_23893740.dat""","""?""",,"[{'src': 'hda', 'id': 34196869}]",32.0,,43169825,1520161590.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2018-03-04 11:06:35.325459,119818,2.0
31.0,len,2017-10-20 12:54:08.135109,slurm_normal,1508504095.0,0.0,,1.0,main_w4_handler0,3293777,17153895,False,,31,len,11212259,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/759/dataset_21759166.dat""","""?""",,"[{'src': 'hda', 'id': 31774150}]",32.0,,41419823,1508504091.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 12:55:08.210703,113353,4.0
31.0,len,2017-10-20 12:53:33.611232,slurm_normal,1508504066.0,0.0,,1.0,main_w4_handler0,3293743,17153867,False,,31,len,11212249,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/759/dataset_21759126.dat""","""?""",,"[{'src': 'hda', 'id': 31774110}]",32.0,,41419695,1508504063.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 12:54:39.660271,113300,3.0
31.0,len,2017-10-20 12:53:36.014781,slurm_normal,1508504069.0,0.0,,1.0,main_w4_handler0,3293769,17153871,False,,31,len,11212251,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/759/dataset_21759130.dat""","""?""",,"[{'src': 'hda', 'id': 31774114}]",32.0,,41419845,1508504066.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 12:54:50.618340,113058,3.0
31.0,len,2017-10-20 12:53:36.350415,slurm_normal,1508504072.0,0.0,,1.0,main_w4_handler0,3293768,17153876,False,,31,len,11212252,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/759/dataset_21759138.dat""","""?""",,"[{'src': 'hda', 'id': 31774122}]",32.0,,41419744,1508504069.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 12:54:51.228399,113037,3.0
31.0,len,2017-10-20 12:54:35.203741,slurm_normal,1508504110.0,0.0,,1.0,main_w3_handler1,3293763,17153902,False,,31,len,11212266,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/759/dataset_21759174.dat""","""?""",,"[{'src': 'hda', 'id': 31774158}]",32.0,,41419680,1508504106.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 12:55:16.347948,113134,4.0
31.0,len,2017-10-20 12:53:34.249423,slurm_normal,1508504039.0,0.0,,1.0,main_w3_handler1,3293767,17153868,False,,31,len,11212222,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/759/dataset_21759129.dat""","""?""",,"[{'src': 'hda', 'id': 31774113}]",32.0,,41419659,1508504036.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 12:54:03.709748,112948,3.0
31.0,len,2017-10-20 12:51:05.288256,slurm_normal,1508503911.0,0.0,,1.0,main_w4_handler1,3293746,17153828,False,,31,len,11212190,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/759/dataset_21759048.dat""","""?""",,"[{'src': 'hda', 'id': 31774031}]",32.0,,41419955,1508503907.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 12:52:00.983812,113129,4.0
31.0,len,2017-10-20 12:54:13.038636,slurm_normal,1508504127.0,0.0,,1.0,main_w4_handler1,3293765,17153899,False,,31,len,11212269,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/759/dataset_21759171.dat""","""?""",,"[{'src': 'hda', 'id': 31774155}]",32.0,,41419754,1508504123.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 12:55:55.953428,113062,4.0
31.0,len,2017-10-20 12:53:32.811463,slurm_normal,1508504043.0,0.0,,1.0,main_w3_handler1,3293743,17153862,False,,31,len,11212225,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/759/dataset_21759126.dat""","""?""",,"[{'src': 'hda', 'id': 31774110}]",32.0,,41419695,1508504039.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 12:54:10.031925,113300,4.0
31.0,len,2017-10-20 12:53:36.244130,slurm_normal,1508504108.0,0.0,,1.0,main_w4_handler1,3293749,17153874,False,,31,len,11212263,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/759/dataset_21759132.dat""","""?""",,"[{'src': 'hda', 'id': 31774116}]",32.0,,41419755,1508504102.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 12:55:42.501565,113171,6.0
31.0,len,2017-10-20 12:54:08.823828,slurm_normal,1508504114.0,0.0,,1.0,main_w4_handler1,3281802,17153896,False,,31,len,11212267,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/759/dataset_21759167.dat""","""?""",,"[{'src': 'hda', 'id': 31774151}]",32.0,,41419910,1508504109.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 12:55:51.126945,113261,5.0
31.0,len,2017-10-20 12:53:36.195252,slurm_normal,1508504050.0,0.0,,1.0,main_w3_handler0,3293762,17153873,False,,31,len,11212235,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/759/dataset_21759133.dat""","""?""",,"[{'src': 'hda', 'id': 31774117}]",32.0,,41419731,1508504046.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 12:54:13.778135,112979,4.0
31.0,len,2017-10-20 12:53:32.909625,slurm_normal,1508504046.0,0.0,,1.0,main_w3_handler1,3293743,17153864,False,,31,len,11212228,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/759/dataset_21759126.dat""","""?""",,"[{'src': 'hda', 'id': 31774110}]",32.0,,41419695,1508504042.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 12:54:13.181702,113300,4.0
31.0,len,2017-10-20 12:53:36.264626,slurm_normal,1508504060.0,0.0,,1.0,main_w3_handler1,3293766,17153875,False,,31,len,11212245,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/759/dataset_21759134.dat""","""?""",,"[{'src': 'hda', 'id': 31774118}]",32.0,,41219160,1508504057.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 12:54:28.126993,113013,3.0
31.0,len,2017-10-20 12:53:36.006143,slurm_normal,1508504050.0,0.0,,1.0,main_w3_handler0,3293764,17153870,False,,31,len,11212233,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/759/dataset_21759131.dat""","""?""",,"[{'src': 'hda', 'id': 31774115}]",32.0,,41419662,1508504046.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 12:54:15.382568,113137,4.0
31.0,len,2017-10-20 12:53:51.834063,slurm_normal,1508504080.0,0.0,,1.0,main_w3_handler0,3293760,17153884,False,,31,len,11212254,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/759/dataset_21759152.dat""","""?""",,"[{'src': 'hda', 'id': 31774136}]",32.0,,41419750,1508504077.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 12:54:48.186637,113324,3.0
31.0,len,2017-10-20 12:53:22.200995,slurm_normal,1508504047.0,0.0,,1.0,main_w4_handler0,3280169,17153851,False,,31,len,11212231,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/021/759/dataset_21759122.dat""","""?""",,"[{'src': 'hda', 'id': 31774106}]",32.0,,41419654,1508504043.0,ok,1023996.0,CONVERTER_len_to_linecount,1.0.0,,2017-10-20 12:54:15.129356,113132,4.0
